"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","recordNumber","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"1259","2021-03-04 15:43:23-03","IF","SPSF","26805","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum",NA,NA,NA,NA,NA,"B.Lopes","2000","05","17","Brasil","SP","São Paulo","Parque Estadual Alberto Löfgren","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: proximo ao Museu Florestal&nf;;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1260","2021-03-04 15:43:23-03","IF","SPSF","07654","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum",NA,NA,NA,NA,NA,"B.Braga","1966","05","25","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1261","2021-03-04 15:43:23-03","IF","SPSF","27276","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum",NA,NA,NA,NA,NA,"A.P.D'Marco","2000","10","22","Brasil","SP","São Paulo","parque municipal Fernando Prestes","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1262","2021-03-04 15:43:23-03","IF","SPSF","00180","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum",NA,NA,NA,NA,NA,"M.Koscinski","1938","11","01","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"56",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1263","2021-03-04 15:43:23-03","IF","SPSF","05930","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum",NA,NA,NA,NA,NA,"J.B.Baitello & O.T. Aguiar","1980","08","08","Brasil","SP","São Paulo","serra da Cantareira, Pedra Grande","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1264","2021-03-04 15:43:23-03","IF","SPSF","12588","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum",NA,NA,NA,NA,NA,"O.T. Aguiar","1988","11","21","Brasil","SP","São Paulo","serra da Cantareira, Pinheirinho","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"271",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1265","2021-03-04 15:43:23-03","IF","SPSF","07244","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum",NA,NA,NA,NA,NA,"J.B.Baitello & O.T. Aguiar","1982","11","03","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1266","2021-03-04 15:43:23-03","IF","SPSF","27643","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum",NA,NA,NA,NA,NA,"G.A.D.C. Franco","2000","04","23","Brasil","SP","São Sebastião","Praia da Baleia","-45.4099998474121","-23.7600002288818",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: caxetal&nf;;",NA,"2990",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"41977","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1267","2021-03-04 15:43:23-03","IF","SPSF","07772","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum",NA,NA,NA,NA,NA,"J.B.Baitello & O.T. Aguiar","1981","10","02","Brasil","SP","Vinhedo",NA,"-46.9700012207031","-23.0300006866455",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"9595","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1268","2021-03-04 15:43:23-03","IF","SPSF","37386","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","F. A. R. D. P. Arzolla","2007","01","24","F. A. R. D. P. Arzolla & G.C.R.de Paula & F.E.S.P.Vilela & J.R.dos Santos & C.S.Nunes & V.Gregorato","2007","01","24","Brasil","SP","São Paulo",NA,"-46.640556","-23.448333",NA,NA,"COLETA: Floresta Ombrófila Montana&nf;Árvore 8m., frutos imaturos verdes; GEOGRAFIA: região da Chapadinha, mata em estádio médio de regeneração.;",NA,"1033",NA,"900","900","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1269","2021-03-04 15:43:24-03","IF","SPSF","37446","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","F. A. R. D. P. Arzolla","2007","02","14","F. A. R. D. P. Arzolla & C.S.Nunes & V.Gregorato","2007","02","12","Brasil","SP","São Paulo",NA,"-46.637222","-23.447222",NA,NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 10m., frutos imaturos verdes.; GEOGRAFIA: estrada da Pedra Grande.;",NA,"1068",NA,"890","890","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1270","2021-03-04 15:43:24-03","IF","SPSF","39103","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","G.A.D.C. Franco","2007","01","03","R.T. Polisel","2006","09","07","Brasil","SP","Juquitiba","Sítio Canoar","-47.1","-23.966667",NA,NA,"COLETA: Árvore 12 m. Flores amarelas; GEOGRAFIA: Bairro dos Carmos, na mata ciliar;",NA,"422",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1271","2021-03-04 15:43:24-03","IF","SPSF","39303","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","G.A.D.C. Franco","2007","12","20","F.M.Souza & R.C.Sousa & W. Corrêa & A.N.Oliveira","2007","12","04","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.7725","-23.452778",NA,NA,"COLETA: Árvore, 14m. Frutos verdes.; GEOGRAFIA: Trilha do Mauro;",NA,"1025",NA,"978","978","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1272","2021-03-04 15:43:24-03","IF","SPSF","39304","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","G.A.D.C. Franco","2007","12","20","R.Esteves & R.C.Sousa & H.F.A.Pereira & A.N.Oliveira","2007","11","08","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.7725","-23.452778",NA,NA,"COLETA: Árvore, 7m. Flores amarelas.; GEOGRAFIA: Trilha do Mauro;",NA,"266",NA,"978","978","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1273","2021-03-04 15:43:23-03","IF","SPSF","52747","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","R.T.Shirasuna",NA,NA,NA,"R.T.Shirasuna","2012","10","11","Brasil","SP","Guarulhos","Rodoanel Mário Covas","-46.476111","-23.398611",NA,NA,"COLETA: Árvore com aprox. 5m de altura. Flores amarelo-alaranjadas. Isolada em pasto.; GEOGRAFIA: Isolada em pasto. Área diretamente afetada, próx. A Rua Dias Gomes. Trecho norte.;",NA,"3033",NA,"790","790","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1274","2021-03-04 15:43:23-03","IF","SPSF","52749","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","C.Kameyama","2013","11","14","C.Kameyama & E.P.Fortes","2013","11","14","Brasil","SP","São Paulo","Rodoanel Mario Covas","-46.704167","-23.439444",NA,NA,"COLETA: Árvore com aprox. 8m de altura. Cálice verde, pétalas amarelas persistentes após início do amadurecimento do fruto imaturo verde.; GEOGRAFIA: Floresta alterada. Trecho norte, Jardim Vitória Régia, lote 1.;",NA,"314",NA,"774","774","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1275","2021-03-04 15:43:23-03","IF","SPSF","02728","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum",NA,NA,NA,NA,NA,"J.M. Vasconcelos","1946","09","25","Brasil","PB","Areia",NA,"-35.6916999816895","-6.96332979202271",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"545",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"15425","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1276","2021-03-04 15:43:23-03","IF","SPSF","26524","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum",NA,NA,NA,NA,NA,"S.R.Ziller & G.Wanke","1994","11","04","Brasil","PR","Morretes","floresta ombrofila densa submontana","-48.834400177002","-25.476900100708",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"603",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"30514","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1277","2021-03-04 15:43:23-03","IF","SPSF","26050","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum",NA,NA,NA,NA,NA,"B.Lopes","1999","11","04","Brasil","SP","São Paulo","parque estadual Alberto Loefgreen","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1278","2021-03-04 15:43:23-03","IF","SPSF","12596","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum",NA,NA,NA,NA,NA,"J.B.Baitello","1988","11","23","Brasil","SP","São Paulo","serra da Cantareira, Pinheirinho","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"273",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1279","2021-03-04 15:43:23-03","IF","SPSF","07189","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum",NA,NA,NA,NA,NA,"M.Koscinski",NA,NA,NA,"Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1280","2021-03-04 15:43:24-03","IF","SPSF","31868","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum var. floribundum",NA,NA,NA,NA,NA,"G.P.Lewis","1994","11","06","Brasil","PR","Morretes","Reserva Biológica de Sapitanduva","-48.834400177002","-25.476900100708",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"1996",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","var. floribundum","30514","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1281","2021-03-04 15:43:24-03","IF","SPSF","31868","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum var. floribundum",NA,NA,NA,NA,NA,"G.P.Lewis","1994","11","06","Brasil","PR","Morretes","Reserva Biológica de Sapitanduva","-48.834400177002","-25.476900100708",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"1996",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","var. floribundum","30514","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1282","2014-10-09 13:58:23-03","UHH","HBG","519288","S","Plantae","Leguminosae/Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","(Harms) Klitgaard","Klitgaard, B.B.","1996","02",NA,"Ule, E.","1906","10",NA,"Brazil",NA,NA,"Estado de Bahîa, cop2, Catinga bei Calderao",NA,NA,NA,NA,NA,"HBG519288","7247",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isolectotype",NA,NA,NA
"1283","2020-12-21 10:14:38-03","UNEMAT","NX-FANEROGAMAS","1249","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel.",NA,NA,NA,NA,"Ratter J.A. , Bridgewater.; Fonsêca Filho J.; Dias T.","1999","08","15","Brasil","Rondônia","Espigão do Oeste","53km da cidade. Vilarejo indígeno de Cinta Larga (Aldeia Roosevelt)",NA,NA,NA,NA,"Comum na area. In the transition of mesophilous forest and mesotrophic cerradão with taller to 15 m.[HABITAT=Transição entre floresta e cerradão.]",NA,"R8215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284","2021-02-08 12:42:15-03","UFRGS","ICN","153998","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Smith, SF",NA,NA,NA,"Klein, RM","1971","06","25","Brasil","SC","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,"Doação do Herbário Flor.; Árvore, 10 m de altura. Fruto verde e imaturo.; Orla da mata.","ICN00024903","9605","ICN00024903","50","50","América do Sul",NA,NA,"Dicotyledon",NA,NA,"13751","auto",NA,NA,NA,NA,NA,NA
"1285","2021-02-08 12:42:15-03","UFRGS","ICN","142132","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R",NA,NA,NA,"Camargo, R; Reis, A","2003","12","05","Brasil","SC","Ilhota","Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"Árvore, flor amarela","ICN00024897","163","ICN00024897",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA
"1286","2021-02-08 12:42:15-03","UFRGS","ICN","142135","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R",NA,NA,NA,"Camargo, R; Reis, A","2003","12","06","Brasil","SC","Ilhota","Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"Árvore","ICN00024900","167","ICN00024900",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA
"1287","2021-02-08 12:42:15-03","UFRGS","ICN","142131","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R",NA,NA,NA,"Camargo, R","2003","11","24","Brasil","SC","Itajaí","próximo a BR 101","-48.6618995666504","-26.9078006744385",NA,NA,"Árvore com cerca de 6 m., flor amarela, frutos imaturos","ICN00024896","144","ICN00024896",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"1288","2021-02-08 12:42:15-03","UFRGS","ICN","142134","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R",NA,NA,NA,"Camargo, R","2003","11","25","Brasil","SC","Palhoça","BR 101 km 222","-48.6678009033203","-27.645299911499",NA,NA,"Árvore, flor amarela","ICN00024916","152","ICN00024916",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"1289","2021-02-08 12:42:15-03","UFRGS","ICN","017775","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Pickel",NA,NA,NA,"Pickel","1945","06","22","Brasil","SP","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"ICN00024909","2817","ICN00024909",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"1290","2021-02-08 12:42:15-03","UFRGS","ICN","017774","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Pickel",NA,NA,NA,"Pickel","1946","10","29","Brasil","SP","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"ICN00024912","2897","ICN00024912",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"1291","2021-02-08 12:42:15-03","UFRGS","ICN","142146","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R",NA,NA,NA,"Camargo, R","2003","11","24","Brasil","SC","Brusque","2 km da cidade","-48.9174995422363","-27.0981006622314",NA,NA,"Árvore, flor amarela","ICN00024893","140","ICN00024893",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"19684","auto",NA,NA,NA,NA,NA,NA
"1292","2021-02-08 12:42:15-03","UFRGS","ICN","142140","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R",NA,NA,NA,"Camargo, R","2004","02","11","Brasil","SC","Garuva","3 km da BR 101 em direção a Itapoá","-48.8549995422363","-26.0266990661621",NA,NA,"Árvore, frutos imaturos","ICN00024899","228","ICN00024899",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"1293","2021-02-08 12:42:15-03","UFRGS","ICN","142148","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R",NA,NA,NA,"Camargo, R","2003","11","24","Brasil","SC","Gaspar","a 20 km de Brusque","-48.9589004516602","-26.9314002990723",NA,NA,"Árvore, flor amarela","ICN00024908","142","ICN00024908",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"19036","auto",NA,NA,NA,NA,NA,NA
"1294","2021-02-08 12:42:15-03","UFRGS","ICN","189532","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Sevegnani, L",NA,NA,NA,"Sevegnani, L","2008","11","10","Brasil","SC","Guaramirim","SC-413","-49.002799987793","-26.4731006622314",NA,NA,"flor laranja, hábito: arbórea; Floresta Ombrófila Densa de terras baixas","ICN00024904","s.n.","ICN00024904",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"15937","auto",NA,NA,NA,NA,NA,NA
"1295","2021-02-08 12:42:15-03","UFRGS","ICN","142136","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R",NA,NA,NA,"Camargo, R","2003","11","24","Brasil","SC","Itapema",NA,"-48.611400604248","-27.0902996063232",NA,NA,"Árvore, flor amarela","ICN00024915","150","ICN00024915",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA
"1296","2021-02-08 12:42:15-03","UFRGS","ICN","142133","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R",NA,NA,NA,"Camargo, R; Reis, A","2003","12","07","Brasil","SC","Ilhota","Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"Árvore, flor amarela e frutos maduros do ano anterior","ICN00024898","168","ICN00024898",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA
"1297","2021-02-08 12:42:15-03","UFRGS","ICN","142155","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R",NA,NA,NA,"Camargo, R; Reis, A","2003","12","05","Brasil","SC","Ilhota","Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"Árvore, flor amarela","ICN00024895","154","ICN00024895",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA
"1298","2021-02-08 12:42:15-03","UFRGS","ICN","142142","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R",NA,NA,NA,"Camargo, R","2004","02","10","Brasil","SC","Ilhota","na estrada para o Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"Árvore, cerca de 15 m., frutos imaturos","ICN00024902","220","ICN00024902",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA
"1299","2021-02-08 12:42:15-03","UFRGS","ICN","001067","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel",NA,NA,NA,NA,"Schultz, AR","1953","06",NA,"Brasil","SC","Itajaí",NA,"-48.6618995666504","-26.9078006744385",NA,NA,NA,"ICN00024910","1067","ICN00024910",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"1300","2021-02-08 12:42:15-03","UFRGS","ICN","001108","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Burkart, A fide R R",NA,NA,NA,"Schultz, AR","1953","11","12","Brasil","SC","Itajaí","Escalvadinho","-48.6618995666504","-26.9078006744385",NA,NA,NA,"ICN00024907","1108","ICN00024907 ICN00024907_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"1301","2021-02-08 12:42:15-03","UFRGS","ICN","142138","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R",NA,NA,NA,"Camargo, R","2003","11","24","Brasil","SC","Itapema","Bairro Casabranca","-48.611400604248","-27.0902996063232",NA,NA,"Árvore, flor amarela","ICN00024918","148","ICN00024918",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA
"1302","2021-02-08 12:42:15-03","UFRGS","ICN","142147","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R",NA,NA,NA,"Camargo, R","2004","02","11","Brasil","SC","Itapoá","18 km de Garuva em estrada de terra","-48.6161003112793","-26.1168994903564",NA,NA,"Árvore, frutos imaturos","ICN00024894","230","ICN00024894",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"1303","2021-02-08 12:42:15-03","UFRGS","ICN","142143","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R",NA,NA,NA,"Camargo, R","2004","02","12","Brasil","SC","Joinville","entre Araquari e a cidade","-48.8456001281738","-26.3043994903564",NA,NA,"Árvore, frutos imaturos","ICN00024920","237","ICN00024920",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"1304","2021-02-08 12:42:15-03","UFRGS","ICN","142139","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R",NA,NA,NA,"Camargo, R","2003","11","24","Brasil","SC","Navegantes","3 km da BR 101 estrada para cidade","-48.6542015075684","-26.8988990783691",NA,NA,"Árvore, isolada na campo, flor amarela","ICN00024906","145","ICN00024906",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"24562","auto",NA,NA,NA,NA,NA,NA
"1305","2021-02-08 12:42:15-03","UFRGS","ICN","142129","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R",NA,NA,NA,"Camargo, R","2004","01","04","Brasil","SC","Pomerode","entre Blumenau e a cidade","-49.1768989562988","-26.7406005859375",NA,NA,"Árvore, frutos imaturos","ICN00024891","189","ICN00024891",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"14075","auto",NA,NA,NA,NA,NA,NA
"1306","2021-02-08 12:42:15-03","UFRGS","ICN","142128","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R",NA,NA,NA,"Camargo, R","2003","11","24","Brasil","SC","São João Batista","2 km da cidade","-48.8493995666504","-27.2761001586914",NA,NA,"Árvore com cerca de 8 m., flor amarela","ICN00024917","137","ICN00024917",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"19004","auto",NA,NA,NA,NA,NA,NA
"1307","2021-02-08 12:42:15-03","UFRGS","ICN","142137","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R",NA,NA,NA,"Camargo, R","2004","01","03","Brasil","SC","São João Batista","36 km de Angelina em direção a cidade","-48.8493995666504","-27.2761001586914",NA,NA,"Árvore, frutos imaturos e alguns maduros da floração anterior","ICN00024913","181","ICN00024913",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"19004","auto",NA,NA,NA,NA,NA,NA
"1308","2021-02-08 12:42:15-03","UFRGS","ICN","142145","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R",NA,NA,NA,"Camargo, R","2003","11","24","Brasil","SC","São João Batista","8 km em direção a Brusque","-48.8493995666504","-27.2761001586914",NA,NA,"Árvore, flor amarela e botões","ICN00024905","139","ICN00024905",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"19004","auto",NA,NA,NA,NA,NA,NA
"1309","2021-02-08 12:42:15-03","UFRGS","ICN","142144","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R",NA,NA,NA,"Camargo, R","2004","02","11","Brasil","SC","Schroeder","1 km da cidade em direção a Campo Alegre","-49.0731010437012","-26.4125003814697",NA,NA,"Árvore, frutos imaturos","ICN00024919","225","ICN00024919",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"13299","auto",NA,NA,NA,NA,NA,NA
"1310","2021-02-08 12:42:15-03","UFRGS","ICN","142130","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R",NA,NA,NA,"Camargo, R","2004","01","04","Brasil","SC","Itoupava","entre Pomerode e a cidade",NA,NA,NA,NA,"Árvore, frutos imaturos","ICN00024914","187","ICN00024914",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
