"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","typeStatus","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber"
"49","2021-03-15 16:37:00-03","NY","NYBG","408496","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"R. M. Klein","1954","10","29","Brazil","Santa Catarina","Itajaí","Cunhas, Itajaí","-48.6617","-26.9081",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=125073' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408496","NY00408496_01","823","10","10",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","408506","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","S. M. Silva",NA,NA,NA,"F. Chagas e Silva","1984","11","23","Brazil","Paraná","Morretes","Parque Estadual do Marumbi. Cerca de 800 m da estaçao ferroviária","-48.918884","-25.439421",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=125065' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408506","NY00408506_01",NA,"500","500",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","408497","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"R. M. Klein","1949","12","07","Brazil","Santa Catarina","Brusque","Mata S. Pedro, Brusque","-48.93331","-27.068261",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=125067' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408497","NY00408497_01","259","50","50",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1802163","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"A. Piratininga","1994","10","27","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Proximidades dos Abrigo número 3.","-44.65833","-22.35833",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2046635' target='other'> <mi>dwc_moreinfo</mi></a>","NY01802163","NY01802163_01","103","660",NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","408505","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","T. D. Pennington",NA,NA,NA,"R. Kummrow","1985","02","13","Brazil","Paraná","Morretes","Véu de Noiva","-48.8342","-25.4769",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=125056' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408505","NY00408505_01","2580",NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","408493","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","T. D. Pennington",NA,NA,NA,"G. G. Hatschbach","1979","11","21","Brazil","Paraná","Cerro Azul","Jaguatirica","-49.2608","-24.8236",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=125054' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408493","NY00408493_01","42559",NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","408502","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"R. Reitz","1958","07","12","Brazil","Santa Catarina","Lauro Muller","Novo Horizonte, Lauro Müller","-49.483071","-28.387264",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=125071' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408502","NY00408502_01","6760","400","400",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","408495","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","T. D. Pennington",NA,NA,NA,"C. Medri","1999","11","13","Brazil","Paraná","Sao Jerônimo da Serra","Salto Joao Nogueira","-50.7411","-23.7275",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=125052' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408495","NY00408495_01","881",NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","408514","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"P. Acevedo-Rodríguez","1986","08","10","Brazil","Rio de Janeiro","Saquarema","2 km. da praia de Jacuné hacia Saquarema","-42.5103","-22.9203",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=125079' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408514","NY00408514_01","1420",NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","408499","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"G. G. Hatschbach","1966","01","18","Brazil","Paraná","Antonina","Caixa D'Agua","-48.7117","-25.4286",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=125072' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408499","NY00408499_01","13530",NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","408498","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"J. C. Lindeman",NA,NA,NA,"Brazil","Paraná","Guarapuava","Fazenda Reserva, ca. 85 km S.W. of Guarapuava. Small ravine towards Rio Iguaçú. Samll ravine towards Rio Iguaçú","-52.0758963","-25.9309469",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=125066' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408498","NY00408498_01","4712","800","800",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA
"60","2020-11-13 09:20:20-03","UFRJ","RFA","26299","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","A. Piratininga","2001","09","17","F. M. de B. Pereira","2000","12","30","Brasil","Rio de Janeiro","Sapucaia","3º Distrito, Fazendas Selo Verde.","-42.840556","-22.071944","42º50'26''W","22º4'19''S","Arbusto, 5m de altura, 6cm de DAP, folha e caule verdes, raiz marrom, fruto verde, comum no local.","RFA41606",NA,"36/60","731","731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-13 09:20:20-03","UFRJ","RFA","30219","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","A. Piratininga","2002","04","12","A. Quinet","2002","01","23","Brasil","Rio de Janeiro","Rio de Janeiro","Distrito de Jacarepaguá, Sítio Santa Maria.","-43.450833","-22.922778","43º27'3''W","22º55'22''S","Árvore, 7m de altura, 64cm de DAP, folha discolor verde, fruto imaturo verde, abundante no local.","RFA41608",NA,"45/144","260","260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-24 17:10:51-03","UTFPR","DVPR","378","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Estevan, DA","2006",NA,NA,"Salomão, C; Gonçalves, N","2004","10","30","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy, borda da trilha dos Catetos","-51.1627998352051","-23.3103008270264",NA,NA,"Árvore 5 m, frutos ovalados vermelhos (maduros) e creme (imaturos).; Borda da mata.","DVPR000378","DVPR000378","s.n.",NA,NA,"63728","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-24 17:10:51-03","UTFPR","DVPR","1221","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Estevan, DA","2014",NA,NA,"Stolfo, R","2010","10","15","Brasil","Paraná","Nova Prata do Iguaçu",NA,"-53.3466987609863","-25.6324996948242",NA,NA,"Árvore 10m, frutos, copa bifurcada.; Local seco e sombreado.","DVPR001221","DVPR001221","s.n.",NA,NA,"17572","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-24 17:10:51-03","UTFPR","DVPR","5629","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Brotto, ML","2016","12","05","Silva, JM; Brotto, ML; Völtz, RR; Lozano, ED","2016","11","30","Brasil","Paraná","Adrianópolis","Tatupeba; Estrada para João Surrá.","-48.4526","-24.4201","-48.4526","-24.4201","Avoreta com 2 m de altura; Flores de cor creme.; Floresta Ombrófila Densa Submontana, vegetação em estágio médio de sucessão.","DVPR005629",NA,"9654","130","130",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-24 17:10:51-03","UTFPR","DVPR","2537","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Hassuike-Dolibaina, AK","1993",NA,NA,"Balau, FRC; et al.","1989","03","19","Brasil","Paraná","Guaraqueçaba","Mata na estrada da Cachoeira do Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,"Arbusto 1,5m, frutos imaturos verdes.","DVPR002537",NA,"s.n.",NA,NA,"37295","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-24 17:10:51-03","UTFPR","DVPR","2959","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Dias, MC","1997",NA,NA,"Dias, MC; Paiva, MRC; Dias, AT; Correa, GT","1995","04","24","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre. Área de estudo","-50.6156005859375","-24.3239002227783",NA,NA,"Árvore 7m, frutos verde-amarelados.; Interior da mata.","DVPR002959",NA,"s.n.",NA,NA,"35037","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-09-10 21:43:35-03","UNEMAT","TANG","3682","S","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Dias, MC; Müller, C","1988",NA,NA,"Pizzaia, LN","1985","08","07","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,"TANG000003682",NA,"01",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-04-08 17:42:49-03","EAO","IAN","21425","PreservedSpecimen","Plantae","Meliaceae","Trichilia","selloi","Trichilia selloi","C.DC.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"IAN021425","IAN021425_f","1900",NA,NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"69","2019-12-04 15:25:28-03","PUCPR","HUCP","13788","S","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C. DC.","Pennington, TD",NA,NA,NA,"Silva, JM","1999","01","14","Brasil","Paraná","Adrianópolis","Corrego do Tronco","-48.9911003112793","-24.6571998596191",NA,NA,NA,"HUCP00014234","HUCP00014234","2846",NA,NA,"49901","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-12-04 15:25:28-03","PUCPR","HUCP","13111","S","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C. DC.","Dias, MC",NA,NA,NA,"Francisco, EM",NA,NA,NA,"Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,"Nº 30806.","HUCP00014286","HUCP00014286","069",NA,NA,"21990","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-12-04 15:25:28-03","PUCPR","HUCP","12090","S","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C. DC.","Dias, MC",NA,NA,NA,"Dias, MC","1995","03","24","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,"HUCP00014338","HUCP00014338","s.n.",NA,NA,"35037","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:20:47-03","UFBA","ALCB","40416","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Pennington, TD","1997",NA,NA,"Hatschbach, G; Hatschbach, M; Cordeiro, J","1993","10","12","Brasil","Paraná","Doutor Ulysses","Rod. PR-092, km 125-128, Serra de Paranapiacaba","-49.416667","-24.566667","-49.416667","-24.566667","8m, fruto amarelo pálido.","ALCB062667",NA,"59221",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:20:47-03","UFBA","ALCB","60073","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Pennington, TD","2001",NA,NA,"Silva, JM; Soares, A; Maschio, W","1997","11","27","Brasil","Paraná","Morretes","Parque Estadual Marumbi, caminho para o pico Abrolho","-48.833333","-25.466667","-48.833333","-25.466667","4-5m, flor alvacenta.","ALCB062670",NA,"s/n",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"74","2020-02-08 10:30:54-03","NBC","NL-BOTANY","U 0104075","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Pennington TD",NA,NA,NA,"Baptista LRM; Girardi AM","1973","12","15","Brazil","Rio Grande do Sul",NA,"Brasil; Rio Grande do Sul;Torres. Mato beira da estrada. BR-101, km 77,5.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200104075 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0104075","NL-U0104075",NA,NA,NA,NA,NA,NA,"Sapindales","Southern America",NA,"Magnoliopsidae","isotype",NA,NA,NA,NA
"75","2020-02-08 10:30:54-03","NBC","NL-BOTANY","U 0286424","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"Cêrro Azul",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200286424 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0286424",NA,NA,NA,NA,NA,NA,NA,"Sapindales","Southern America",NA,"Magnoliopsidae",NA,"Uw13655",NA,NA,NA
"76","2020-02-08 10:30:54-03","NBC","NL-BOTANY","U 0295106","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"ca. 85 km SW of Guarapuava, small ravine towards Rio Iguaçú",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200295106 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0295106",NA,NA,NA,NA,NA,NA,NA,"Sapindales","Southern America",NA,"Magnoliopsidae",NA,"Uw14143",NA,NA,NA
"77","2020-02-08 10:30:54-03","NBC","NL-BOTANY","U 0295337","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"10 km E of Campo Novo",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200295337 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0295337",NA,NA,NA,NA,NA,NA,NA,"Sapindales","Southern America",NA,"Magnoliopsidae",NA,"Uw13950",NA,NA,NA
"78","2020-02-08 10:30:54-03","NBC","NL-BOTANY","U 0295539","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200295539 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0295539",NA,NA,NA,NA,NA,NA,NA,"Sapindales","Southern America",NA,"Magnoliopsidae",NA,"Uw14293",NA,NA,NA
"79","2020-02-08 10:30:54-03","NBC","NL-BOTANY","U.1422536","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Unreadable; et al.",NA,NA,NA,"Brazil",NA,NA,"Colenia Sao Pedro Terres.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1422536 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1422536","NL-U1422536",NA,NA,NA,NA,NA,NA,"Sapindales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"80","2020-02-08 10:30:54-03","NBC","NL-BOTANY","U.1422537","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1967","05","20","Brazil",NA,NA,"Brasiliae Australis, Est. Paraná, Near Rio Tricolor, ca. 15 km S of Cava Funda, in forest with Palmito on ridge.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1422537 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1422537","NL-U1422537",NA,NA,NA,NA,NA,NA,"Sapindales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"81","2020-02-08 10:30:54-03","NBC","NL-BOTANY","U.1422538","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","08","13","Brazil",NA,NA,"Brasiliae Australis. Est. Paraná Creek forest in small valley with now dry creeklet near Casa Branca, ca. 10 km W of Cerro Azul.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1422538 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1422538","NL-U1422538",NA,NA,NA,NA,NA,NA,"Sapindales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"82","2020-02-08 10:30:54-03","NBC","NL-BOTANY","U.1422539","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","08","13","Brazil",NA,NA,"Brasiliae Australis. Est. Paraná Creek forest in small valley with now dry creeklet near Casa Branca, ca. 10 km W of Cerro Azul.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1422539 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1422539","NL-U1422539",NA,NA,NA,NA,NA,NA,"Sapindales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"83","2020-02-08 10:30:54-03","NBC","NL-BOTANY","U.1422540","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1967","03","08","Brazil",NA,NA,"Brasiliae Australis, Est. Parana. Fazenda Reserva, ca. 85 km S.W> of Guarapuava.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1422540 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1422540","NL-U1422540",NA,NA,NA,NA,NA,NA,"Sapindales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"84","2020-02-08 10:30:54-03","NBC","NL-BOTANY","U.1422561","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","11","08","Brazil",NA,NA,"Brasiliae Australis. Est. paraná. 10 km E. of Campo Novo. Araucaria forest with understorey of Cyathea.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1422561 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1422561","NL-U1422561",NA,NA,NA,NA,NA,NA,"Sapindales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"85","2020-02-08 10:31:06-03","NBC","NL-BOTANY","L.2161987","PreservedSpecimen","Plantae","Meliaceae","Trichilia","selloi","Trichilia selloi","C.DC.",NA,NA,NA,NA,"Jönsson B","1914","09","22","Brazil",NA,NA,"Plantae Brasilienses. Parana: Marretes, ad flum in ''Capaeira''.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2161987 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2161987","NL-L2161987",NA,NA,NA,NA,NA,NA,"Sapindales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"86","2020-11-04 11:14:01-03","ESALQ","ESA","20978","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C. DC.","Souza, V.C.",NA,NA,NA,"Sanches, C.D.; Bastos, E.B.; Hoffmann, J.R.R.; Gorenstein, M.R.; Pereira, V.F.","1994","09","07","Brasil","São Paulo","Subaúma","Beira da estrada Subaúma - Iguape, próximo a Subaúma. Área de transição mata de restinga - mata atlântica.","-474.432","-244.854","-474,432","-244,854","Árvore, 7 m alt.; frutos castanho-claros; sementes vermelhas.","ESA020978","ESA020978","48.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:14:01-03","ESALQ","ESA","84836","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","DC.","Souza, V.C.",NA,NA,NA,"Medeiros, D.A.; Silva, D.G.R.; Damasceno, A.C.F; França, E.J.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Paula-Souza, J.; Muniz, M.R.A.","2003","04","20","Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervales. Trilha do Cipó em direção à Gruta do Cipó. Vegetação secundária(capoeirão) de Floresta Ombrófila Densa Montana com intensa exploração agrícola de palmito e madeira.","-48.24","-24.16","-48.24","-24.16","Arvoreta de 2,5m, botões terminais verdes imaturos","ESA084836","ESA084836","131.0","830","830",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:14:01-03","ESALQ","ESA","84837","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","DC.","Souza, V.C.",NA,NA,NA,"Medeiros, D.A.; Silva, D.G.R.; Damasceno, A.C.F; França, E.J.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Paula-Souza, J.; Muniz, M.R.A.","2003","04","20","Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervales. Trilha do Cipó em direção à Gruta do Cipó. Vegetação secundária(capoeirão) de Floresta Ombrófila Densa Montana com intensa exploração agrícola de palmito e madeira.","-48.24","-24.16","-48.24","-24.16","Árvore.","ESA084837","ESA084837","151.0","830","830",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
