"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"478","2020-07-23 12:06:11-03","CEPLAC","CEPEC","42416","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor",NA,"F. Hurbath","M. Sobral","5564","1987","03","01",NA,"Brasil","Bahia","ILHÉUS","Ramal da BR-415 a Japú. Desvio à esquerda no KM 10.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/10/2013",NA,NA,NA,NA
"479","2020-07-23 12:06:11-03","CEPLAC","CEPEC","69452","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor",NA,"Y.R.L.Bezerra","R. Pereira","711","1992","06","10",NA,"Brasil","Pernambuco","EXÚ","Na subida da Serra do Araripe.","-39.7242012023926","-7.51194000244141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29194","auto",NA,NA,NA,NA,NA,NA
"480","2021-04-08 17:12:36-03","UESB","HUESB","4136","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Muell-Arg.","D.S.Carneiro","Funch, R.","38","2002","12","03",NA,"Brasil","Bahia","Lençóis","Mata do lado Capitinga.","-41.383333","-12.566667",NA,"Troca de material.; Árvore ca. 7,0 m alt. Folhas coriáceas, discolores, face abaxial cinérea. Flores alvas.",NA,NA,NA,NA,NA,NA,"-41.383333","-12.566667","2005","06",NA,NA,NA,NA,NA,NA,NA,NA
"481","2021-04-08 17:12:36-03","UESB","HUESB","4256","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Muell-Arg.",NA,"França, F.; B.M.Silva; R.Funch; W.Rocha; D.B.Cerqueira.; B.M.Silva; R.Funch; W.Rocha; D.B.Cerqueira.","4732","2003","06","14",NA,"Brasil","Bahia","Miguel Calmon","Estrada Lagoa de Dentro - Brejo Grande.","-40.8","-11.294444",NA,"Projeto CHAPADA DIAMANTINA: BIODIVERSIDADE (PROBIO). Presença de Maprounea, Croton spp, etc. Planta tratada com álcool comercial puro. Doação para identificação.; Arbusto c. 1,5 m. Folha membranácea discolor, face abaxial acinzent","HUESB000004256",NA,"870","930",NA,NA,"-40.8","-11.294444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2021-04-08 17:12:38-03","UESB","HUESB","9369","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Y.R.L. Bezerra","Moreira, R.S.; Silva, G.S.; Souza, R.S.; Silva, G.S.; Souza, R.S.","214","2014","04","03",NA,"Brasil","Bahia","Jequié","Oriente Novo, Fazenda Orixás.","-40.162306","-14.217444",NA,"Arbusto, ca. 2m alt. Folhas simples, alternas, membranáceas; face adaxial verde; face abaxial dourada. Frutos imaturos, verde.; Mata Atlântica.","HUESB000009369",NA,"856","856",NA,NA,"-40.162306","-14.217444","2019","05",NA,NA,"23",NA,NA,NA,NA,NA
"483","2021-04-08 17:12:38-03","UESB","HUESB","12049","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Hurbath, F.","Hurbath, F.; Alves, M.; Cordeiro, I.; Roque, N.; Borges, R.L.; Alves, M.; Cordeiro, I.; Roque, N.; Borges, R.L.","606","2014","02","21",NA,"Brasil","Bahia","Licínio de Almeida","Serra Geral, Fazenda Tabuleiro ( Mata do Xaxá)","-42.546667","-14.6525",NA,"Arbusto ca. 1,5m Folha discolores com face abaxial argentea, flores e frutos argenteos, estigmas ferrugíneos. Látex não visto.; Caatinga","HUESB000012049",NA,"924","924",NA,NA,"-42.546667","-14.6525","2014","02",NA,NA,NA,NA,NA,NA,NA,NA
"484","2021-04-08 17:12:38-03","UESB","HUESB","4012","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","D.S.Carneiro-Torres","Harley, R.M.; A.M.Giulietti, LPQueiroz,; et al.; A.M.Giulietti, LPQueiroz,; et al.","55076","2004","03","08",NA,"Brasil","Bahia","Rio de Contas","ca. 6 Km de Rio de Contas na estrada para Jussiape e 1,3 Km ao longo do entrocamento na estrada para Marion. Área do projeto Petrobrás.","-41.764167","-13.621944",NA,"Doação para identificação.; Arbusto até 2,0m alt., ramificado. Folhas membranáceas, discolores, verdes na face superior, prateadas na face inferior, com tricomas marrons. Caules e folhagens jovens ferrugíneos. Fruto prateado-esverdeado.; Mata seca de",NA,NA,"925","925",NA,NA,"-41.764167","-13.621944","2009","11",NA,NA,NA,NA,NA,NA,NA,NA
"485","2021-04-08 17:12:38-03","UESB","HUESB","4186","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"Carneiro-Torres, D.S.; Silva-Castro, M.M.; D.Cardoso.; Silva-Castro, M.M.; D.Cardoso.","841","2007","02","09",NA,"Brasil","Ceará","Tianguá","BR 222, sentido a cidade.","-41.147778","-3.859722",NA,"Doação para identifiação.; Arbusto, ca. 3 m alt. Folhas membranáceas, face abaxial prateado com pontuações vermelhas. Flores em botões.","HUESB000004186",NA,"740","740",NA,NA,"-41.147778","-3.859722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2021-04-08 17:12:38-03","UESB","HUESB","4165","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"Carneiro-Torres, D.S.; Silva-Castro, M.M.; D.Cardoso.; Silva-Castro, M.M.; D.Cardoso.","870","2007","02","12",NA,"Brasil","Ceará","Crato","Estrada Nova Olinda/Crato. Chapada do Araripe.","-39.590833","-7.175",NA,"Doação para identificação.; Arbusto, ca. 2 m alt. Folhas papiráceas, discolores face adaxial verde e abaxial prateada com pontuações vermelhas. Flores estaminadas brancas e pistiladas verde ferrugínea com estigma branco. Frutos imaturos verde-ferrugí",NA,NA,"933","933",NA,NA,"-39.590833","-7.175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2021-04-08 17:12:38-03","UESB","HUESB","4180","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"Carneiro-Torres, D.S.; Silva-Castro, M.M.; D.Cardoso.; Silva-Castro, M.M.; D.Cardoso.","851","2007","02","11",NA,"Brasil","Ceará","Pedra Branca","Estrada sentido Pedra Branca/ Boa Viagem.","-39.723056","-5.415833",NA,"Doação para identificação.; Arbusto, ca. 2 m alt. Folhas papiráceas, face abaxial praxeada com pontuações avermelhadas.",NA,NA,"588","588",NA,NA,"-39.723056","-5.415833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2021-04-08 17:12:38-03","UESB","HUESB","4024","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"Melo, E.; R.B.Souza; V.C.N.Barreto.; R.B.Souza; V.C.N.Barreto.","4399","2006","04","12",NA,"Brasil","Bahia","Antônio Gonçalves",NA,"-40.270556","-10.604444",NA,"Doação para identificação.; Arbusto ca. 3 m alt. Folhas cartáceas discolores, face abaxial prateada. Flores branco-esverdedas. Flores femininas verdes.; Caatinga (Savana estépica arborizada).",NA,NA,"490","490",NA,NA,"-40.270556","-10.604444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2021-04-08 17:12:38-03","UESB","HUESB","3017","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"Carneiro-Torres, D.S.; Silva-Castro, M.M.; R.M.Santos; F. A. Vieira.; Silva-Castro, M.M.; R.M.Santos; F. A. Vieira.","933","2007","06","22",NA,"Brasil","Piauí","Caracol","Parque nacional Serra das confusões.","-43.483333","-9.213611",NA,"Arbusto ca 2m alt. Folhas papiráceas, face abaxial prateada com pontuações vermelhas. Estéril. (troca de material); Caatinga Solo arenoso .",NA,NA,"698","698",NA,NA,"-43.483333","-9.213611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2021-04-08 17:12:38-03","UESB","HUESB","3790","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"Carneiro-Torres, D.S.; F.França, DBCerqueir; A.Godinho.; F.França, DBCerqueir; A.Godinho.","466","2005","08","23",NA,"Brasil","Sergipe",NA,"Nossa Senhora Aparecida.SE - 175, sentido Nossa Senhora da Glória.","-37.438889","-10.362222",NA,"Planta estéril. Doação.; Arbusto ca. 1m alt. Folhas papiráceas, discolores face abaxial prateado.; Solo argiloso c/ fragmentos quartzito.",NA,NA,"300","300",NA,NA,"-37.438889","-10.362222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2021-04-08 17:12:38-03","UESB","HUESB","3106","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","D.S.Carneiro-Torres","Guedes, M.L.; Paulo Filho, D.; Paulo Filho, D.","7804","2001","01","22",NA,"Brasil","Bahia","Morpará","Caminho para Fazenda Ema, ca. 3 Km.","-43.266667","-11.55",NA,"Doação para identificação.; Arbusto, 1,80m, aromática. Folhas discolores, face adaxial verde-intenso e abaxial vinácea. Flores femininas na base, com tépalas canescentes; estiletes marrons. frutos tricocas, canescentes.; Caatinga arbórea, antropizada",NA,NA,NA,NA,NA,NA,"-43.266667","-11.55","2006","08",NA,NA,NA,NA,NA,NA,NA,NA
"492","2021-04-08 17:12:38-03","UESB","HUESB","8084","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Y.R.L. Bezerra","Souza, R.S.; Silva, G.S.; Brandão, G.S.; Silva, G.S.; Brandão, G.S.","115","2012","11","22",NA,"Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova","-40.2075004577637","-14.3625001907349",NA,"Hebácea. Folhas simples, crassas, face abaxial pilosa, face adaxial verde escuro. Frutos imaturos, verde. Presença de estames no ápice do fruto.; Mata Atlântica.","HUESB000008084",NA,NA,NA,NA,NA,NA,NA,"2019","05","31265","auto","23",NA,NA,NA,NA,NA
"493","2021-04-08 17:12:38-03","UESB","HUESB","8254","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Y.R.L. Bezerra","Silva, G.S.; Chagas, M.A.; Chagas, M.A.","29","2012","09","20",NA,"Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova","-40.2075004577637","-14.3625001907349",NA,"Arbusto, ca. 6m alt. Folhas opostas, simples, presença de estípulas. Frutos tricoca, imaturos, verde.; Mata Atlântica.","HUESB000008254",NA,NA,NA,NA,NA,NA,NA,"2019","05","31265","auto","23",NA,NA,NA,NA,NA
"494","2021-04-08 17:12:38-03","UESB","HUESB","6494","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Macedo, G.E.L.","Mendes, F.; Baraquisio, J.; Baraquisio, J.","4","2011","02","28",NA,"Brasil","Bahia","Jequié","Posto Dantas-Lot. Amaralina","-40.0835990905762","-13.8575000762939",NA,"Arbusto; Folhas simples, lanceolada, abaxial dorada, adaxial verde; Inflorescencia racimosa, amento; Fruto seco,3 sementes.; Arbusto; Folhas simples, lanceolada, abaxial dorada, adaxial verde; Inflorescencia racimosa, amento; Frut","HUESB000006494",NA,"340","340",NA,NA,NA,NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA
"495","2021-04-08 17:12:38-03","UESB","HUESB","3027","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"Carneiro-Torres, D.S.; Silva-Castro, M.M.; R.M.Santos; F. A. Vieira.; Silva-Castro, M.M.; R.M.Santos; F. A. Vieira.","967","2007","06","29",NA,"Brasil","Pernambuco","Sertânia","BR 110 estrada Moderna/ Ibirim","-38.1925","-9.085278",NA,"Estéril. (Troca de Material); Arbusto ca. 1m alt. Folhas Membranáceas, face abaxial prateada com pontuações avermelhadas.","HUESB000003027",NA,"437","437",NA,NA,"-38.1925","-9.085278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-11-04 17:29:04-03","UEM","HUEM","23497","S","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Rosa, GS","Landgraf, GO","122","2011","01","19",NA,"Brasil","Paraná","Querência do Norte","RPPN Santa Mariana","-53.454167","-22.925972",NA,"arvoreta.; Floresta Estacional Semidecidual","HUEM000004070","HUEM000004070","323","323",NA,NA,"-53.454167","-22.925972","2012","07",NA,NA,NA,NA,NA,NA,NA,NA
"497","2020-11-04 17:29:04-03","UEM","HUEM","25360","Extra","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Rosa, GS","L.M.Garcia; Rosa, GS; Bento Fernandes, CE","827","2012","11","29",NA,"Brasil","Paraná","São Pedro do Paraná","rio Paraná, mata ciliar do porto de areia, Associação dos Portos de Areia Presalino Semprebom","-53.168694","-22.711167",NA,"Arbórea, cerca de 4,00 m de altura; botões florais coloração verde claro, flores coloração bege.",NA,NA,"242","242",NA,NA,"-53.168694","-22.711167","2012","11",NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-07-03 20:06:20-03","UEM","HUEM","23836","Extra","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Ma.C.Souza","Ma.C.Souza","1364","1995","02","16",NA,"Brasil","Paraná","Porto Rico","rio Paraná, jusante da base da UEM","-53.2668991088867","-22.7721996307373",NA,"arbustivo; botão floral alvo; rara no local; solo seco; barranco arenítico.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","06","18063","auto",NA,NA,NA,NA,NA,NA
"499","2015-09-17 09:52:10-03","UEM","HUEM","29104","S","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","I. Cordeiro","S.R.Slusarski; K.K.Kita; M.A.Pagotto; T.S.Michelan; S.Rodrigues","s.n.","2006","10","05",NA,"Brasil","Paraná","São Pedro do Paraná","montante do Porto de Areia Cristo Rei, margem esqu","-53.2200012207031","-22.8239002227783",NA,"Arbustiva, cerca de 2,5m de altura; botões florais coloração verde.",NA,NA,NA,NA,NA,NA,NA,NA,"2014","12","25063","auto","17",NA,NA,NA,NA,NA
"500","2020-11-04 17:29:04-03","UEM","HUEM","17687","Extra","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Ma.C.Souza; Rosa G.S.","Ma.C.Souza; A.A.Santos; Rosa, GS; F.E.Amadeo; Almeida, CG","2120","2009","09","22",NA,"Brasil","Paraná","São Pedro do Paraná","Rio Paraná, faixa marginal ao rio, entorno da área de reflorestamento (PRASA).","-53.2200012207031","-22.8239002227783",NA,"arbusto 3,0 m de altura; folhas abaxialmente prateadas; flores cinéreas",NA,NA,NA,NA,NA,NA,NA,NA,"2012","06","25063","auto","14",NA,NA,NA,NA,NA
"501","2015-02-26 09:29:16-03","NHMLondon","NHM-LONDON-BOT","BM000926624","S","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.",NA,"Blanchet","2835",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4663569",NA
"502","2019-07-31 14:35:44-03","CPATSA","HTSAW","136","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2019-11-01 14:57:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.",NA,"Brazão, JEM; Oliveira, CG","324","1984","05","25","Southern America","Brasil","Bahia","Jacobina","Br 324, trecho Otatoia-Capim Grosso","-40.5182991027832","-11.1806001663208",NA,"Convênio Projeto RADAMBRASIL/IBDF; Terrestre com 3 m de altura, diâmetro da copa 1.5 m diâmetro á altura do peito 4 cm; fanerófita. Caule marrom-escuro, flor verde-clara, botões verde-claros. Frequência alta; Estepe arbórea Aberta/Floresta Estacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62396","auto",NA,NA,NA,NA,NA,NA
"504","2019-11-01 14:57:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.",NA,"Webster, GL; Dehgan, B; Queiroz, L","25682","1986","11","16","Southern America","Brasil","Bahia","Valente","3 km NE of Valente elev. c 400 m","-39.4618988037109","-11.4121999740601",NA,"Shrub 2-3 m high; lvs whitish ben.; fls. whitish; Caatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19753","auto",NA,NA,NA,NA,NA,NA
"505","2020-08-20 14:57:16-03","UFSC","FLOR","36516","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.",NA,"Silva, J.S.","700","1982","05","27",NA,"Brasil","Bahia","Jeremoabo","Bahia, Geremuabo.","-38.4808006286621","-10.0749998092651",NA,"subarbusto, flor amarela, 1,5 a 2m altura. Flores basais femininas e apicais masculinas. Caule aromático","FLOR0036516",NA,NA,NA,NA,NA,NA,NA,NA,NA,"82715","auto",NA,NA,NA,NA,NA,NA
"506","2019-08-05 17:47:35-03","UFMT","UFMT","3354","S","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.","Pinto, G.; Bautista, H.P.","Bautista, H.P.; Salgado, O.A.","909","1984","03","30",NA,"Brasil","Bahia","Xique-Xique","Copixaba.","-43.116667","-11.333333",NA,"Convênio Projeto RADAMBRASIL/IBDF; Arbusto com até 80 cm de altura (fanerófito); Inflorescência terminais, flores masculinas em botão e femininas em fruto, folhas discolor. Muito frequente.; Estepe Arbórea (Caatinga); relevo superfície de aplainament",NA,NA,NA,NA,NA,NA,"-43.116667","-11.333333","1984","10",NA,NA,"08",NA,NA,NA,NA,NA
"507","2017-09-11 17:09:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll.Arg.",NA,"Blanchet, JS","2835",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"Habitat in prov. Bahia secus flumen S. Francisco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2017-09-11 17:09:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Habitat in prov. Minas Geraes ad Facienda de Funil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2014-09-23 11:01:30-03","G","G-DC","G00311380","S","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","CAT.HERB.PRODR.","Blanchet, J. S.","2835","1828",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=224408&base=img&lang=en","G00311380","G00311380",NA,NA,"HOLOTYPUS of Croton argyrophylloides Müll. Arg.",NA,"-41.99722222","-12.18305556","2011","01",NA,NA,"01",NA,NA,NA,NA,NA
"510","2021-04-05 12:33:04-03","UNIVASF","HVASF","6693","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","A.P. Fontana","Marcondes Oliveira","4612","2010","01","20","América do Sul","Brasil","Pernambuco","Tacaratu","Saco do Romão, caminho para tribo indígena Pankararus","-38.180694","-9.115944",NA,"Arbusto ± 3m alt. Flores alvas. Frutos esverdeados. Freqüênte.","HVASF006693",NA,"571","571",NA,NA,"-38.180694","-9.115944","2014","05",NA,NA,"23",NA,NA,NA,NA,"U"
"511","2021-04-05 12:33:04-03","UNIVASF","HVASF","23590","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","D.S. Carneiro-Torres","E.D.S. Almeida","91","2017","05","02","América do Sul","Brasil","Bahia","Morro do Chapéu","Fazenda Candeal, a 10 km do Posto de gasolina, na BA 052","-41.201722","-11.459555",NA,"Arbusto pouco frequente ca. de 2,0 m alt. Flores alvas, polistêmones, unicarpelares, em plena floração. Ocorre junto à Cryptanthus warren-loosei.","HVASF023590","HVASF023590_v01","1035","1035",NA,NA,"-41.201722","-11.459555","2018","03",NA,NA,"01",NA,NA,NA,NA,"U"
"512","2021-04-05 12:33:04-03","UNIVASF","HVASF","5618","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","A. Laurênio","A.P. Fontana","6116","2009","08","19","América do Sul","Brasil","Pernambuco","Salgueiro","Uri, BR 232, Serra da Guia, serrote em frente a entrada para Serrita, Eixo Norte, lote 3.","-39.204138","-8.061888",NA,"Arbusto, ca. 2m. Folhas discolores (abaxial prateada). Frutos imaturos verdes.","HVASF005618",NA,"550","550",NA,NA,"-39.204138","-8.061888","2012","05",NA,NA,"03",NA,NA,NA,NA,"U"
"513","2021-04-05 12:33:04-03","UNIVASF","HVASF","8155","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","André Laurêncio","D. Araújo","1553","2010","05","05","América do Sul","Brasil","Paraíba","Maturéia","Topo do pico do Jabre","-37.384611","-7.253111",NA,"Arbusto, ca. 2m alt. Tricomas ferrugíneos, nas folhas presente apenas na face abaxial.","HVASF008155",NA,"1194","1194",NA,NA,"-37.384611","-7.253111","2010","12",NA,NA,"08",NA,NA,NA,NA,"U"
"514","2021-04-05 12:33:04-03","UNIVASF","HVASF","23592","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","D.S. Carneiro-Torres","E.D.S. Almeida","93","2017","02","05","América do Sul","Brasil","Bahia","Morro do Chapéu","Fazenda Candeal, a 10 km do Posto de gasolina, na BA 052","-41.201722","-11.459555",NA,"Arbusto pouco frequente, ca. de 2,5 m alt. Flores alvas. Ocorre junto à Cryptanthus warren-loosei","HVASF023592",NA,"1035","1035",NA,NA,"-41.201722","-11.459555","2018","03",NA,NA,"01",NA,NA,NA,NA,"U"
"515","2021-04-05 12:33:04-03","UNIVASF","HVASF","2981","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","A.P. Fontana","V.D. Silva","75","2009","01","28","América do Sul","Brasil","Pernambuco","Tacaratu","BR 316, próximo a Petrolândia.","-38.132416","-9.080694",NA,"Arbusto ca. 2,0m de altura. Caule acinzentado. Folhas discolores. Flores alvas.","HVASF002981",NA,"622","622",NA,NA,"-38.132416","-9.080694","2014","05",NA,NA,"23",NA,NA,NA,NA,"U"
"516","2021-04-05 12:33:04-03","UNIVASF","HVASF","18830","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","A.P. Fontana","R.A. Silva","2445","2012","12","13","América do Sul","Brasil","Pernambuco","Serrita","Serra de Brejinho, propriedade do Sr. José Neto","-39.320055","-7.591888",NA,"Arbusto com ca. de 3m de altura. Frutos verdes.","HVASF018830",NA,"914","914",NA,NA,"-39.320055","-7.591888","2014","05",NA,NA,"23",NA,NA,NA,NA,"U"
"517","2021-04-05 12:33:04-03","UNIVASF","HVASF","19228","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","A.C.P. Oliveira","A.C.P. Oliveira","2212","2013","01","22","América do Sul","Brasil","Pernambuco","Serrita","Serra do Jatobá","-39.316997","-7.547741",NA,"Subarbusto com ca. de 1,70m alt.. Folha simples, alterna, com a face adaxial verde e a face abaxial branco prateado. Botões verdes. Flor branca.","HVASF019228",NA,"827","827",NA,NA,"-39.316997","-7.547741","2013","02",NA,NA,"20",NA,NA,NA,NA,"U"
"518","2018-12-04 20:29:57-02","UNIR","RON","1547","S","Plantae","Angiosperma","Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Müll. Arg.","Torres, DSC","Mendes, MS","376","2008","08",NA,"Southern America","Brasil","Bahia","Caitité","Região de Brejinho das Amentistas; Área da Bahia Mineração. Caatinga. Lat.:14° 19' 24 S; Long.: 42° 33' 25 W; 980 m.","-42.556944","-14.323333",NA,"Arbustivo.","RON00001547","RON00001547",NA,NA,NA,NA,"-42.556944","-14.323333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
