"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","typeStatus","infraspecificEpithet","fieldNumber","verbatimLongitude","verbatimLatitude","individualCount","minimumElevationInMeters","maximumElevationInMeters"
"99","2020-09-12 05:00:02-03","US","US","2120814","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"G. Hatschbach","3193","1953","6","9","South America - Neotropics","Brazil","Tibagi",NA,"Fda. Mte. Algere; Estr. velha para Tibagí.",NA,NA,NA,NA,"US01351519","US01351519_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"100","2020-09-12 05:00:02-03","US","US","2743596","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"L. Smith, M. A. Klein & G. Hatschbach","15632","1971","12","4","South America - Neotropics","Brazil","Palmas",NA,"10 km northeast of Palmas",NA,NA,NA,NA,"US01351516","US01351516_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"101","2020-09-12 05:00:02-03","US","US","389948","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"C. Novaes","1080","1900","10",NA,"South America - Neotropics","Brazil","Campinas",NA,NA,NA,NA,NA,NA,"US01351521","US01351521_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"102","2019-11-13 11:19:41-03","USP","SPF","13129","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla canescens","A.St.-Hil. ex Engl.","Hoehne, W","Hoehne, W","s.n.","1945","10","29",NA,"Brasil","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,"SPF00013129",NA,"9448","auto",NA,NA,NA,NA,NA,"canescens",NA,NA,NA,NA,NA,NA
"103","2021-03-15 18:26:48-03","USP","SPF","80221","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Joly, AB","Joly, AB","s.n.","1947","12","17",NA,"Brasil","São Paulo","São Paulo","Butantã. Campos.","-46.6300010681152","-23.5400009155273",NA,"Subarbusto. Flores brancas.","SPF00080221","SPF00080221","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-13 11:19:41-03","USP","SPF","80220","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Joly, AB","Joly, AB","s.n.","1946","01","08",NA,"Brasil","São Paulo","São Paulo","Campos do Butantã.","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00080220",NA,"53584","auto",NA,"1946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-13 11:19:41-03","USP","SPF","80222","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla canescens","A.St.-Hil. ex Engl.","Hoehne, W","Hoehne, W","s.n.","1932","11","28",NA,"Brasil","São Paulo","São Paulo","Comp. mat. S.B.I. Biol.","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00080222","SPF00080222","53584","auto",NA,NA,NA,NA,NA,"canescens",NA,NA,NA,NA,NA,NA
"106","2021-03-15 18:26:48-03","USP","SPF","16173","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Toledo, JF","Neto, AA","s.n.","1948","01","19",NA,"Brasil","São Paulo","São Paulo","Penha. Vila Esperança.","-46.6300010681152","-23.5400009155273",NA,"Arbusto. Flores alvas.","SPF00016173","SPF00016173","53584","auto",NA,"1948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-12-11 12:04:57-03","USP","SPF","10009","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla canescens","A.St.-Hil. ex Engl.","Hoehne, W","Hoehne, W","s.n.","1932","11","28",NA,"Brasil","São Paulo","São Paulo","Terrenos da F. M. de São Paulo; Comp. ao mat. da S. de Bot. do Inst. Biol.","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00010009","SPF00010009","53584","auto",NA,"1932",NA,NA,NA,"canescens",NA,NA,NA,NA,NA,NA
"108","2019-10-07 09:13:06-03","UEFS","HUEFS","197246","PreservedSpecimen","Plantae","Angiospermae","Escalloniales","Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Falkenberg, D.B.","6008","1992","12","11",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho.","-50.1446990966797","-29.0478000640869",NA,NA,"HUEFS0197246","HUEFS0197246","30776","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1000","1000"
"109","2019-10-07 09:13:06-03","UEFS","HUEFS","197240","PreservedSpecimen","Plantae","Angiospermae","Escalloniales","Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Falkenberg, D.B.","6007","1992","12","11",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho.","-50.1446990966797","-29.0478000640869",NA,NA,"HUEFS0197240","HUEFS0197240","30776","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1000","1000"
"110","2019-01-23 12:49:02-02","F","FMNH-SEEDPLANTS","V0066582F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Saxifragaceae","Escallonia","canescens","Escallonia canescens",NA,NA,"A. Saint-Hilaire","1094",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0066582F","V0066582F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA
"111","2018-08-28 10:21:53-03","F","FMNH-SEEDPLANTS","V0318110F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0318110F","V0318110F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2018-08-28 10:21:59-03","F","FMNH-SEEDPLANTS","V0318111F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0318111F","V0318111F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2018-08-28 10:22:00-03","F","FMNH-SEEDPLANTS","V0318112F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0318112F","V0318112F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-01-25 15:39:43-02","IAC","IAC","21173","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","B. Rambo","B. Rambo","49390","1950","12","18",NA,"Brasil","Rio Grande do Sul",NA,"Taimbesinho - S.Francisco de Paula",NA,NA,NA,"Doação do herbário do instituto Miguel Filho",NA,NA,NA,NA,NA,"1950","12","18",NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-01-25 15:39:43-02","IAC","IAC","21221","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","B. Rambo","B. Rambo","49390","1950","12","18",NA,"Brasil","Rio Grande do Sul",NA,"Taimbesinho - S.Francisco de Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1950","12","18",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-07-23 12:22:35-03","CEPLAC","CEPEC","105439","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla canescens",NA,"F. C. Hoehne","F. C. Hoehne",NA,"1917","09","20",NA,"Brasil","São Paulo","SÃO PAULO","Butantan.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"canescens",NA,NA,NA,NA,NA,NA
"117","2019-11-01 14:57:24-03","UnB","UB","166973","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Hatschbach, G","Oliveira, PI","690","1982","11","25","Southern America","Brasil","Paraná ","Almirante Tamandaré","Barigui.","-49.310001373291","-25.3246994018555",NA,"Subarbusto 70cm, flor alva.; Campo sujo da encosta da colina.",NA,NA,"18684","auto",NA,"1983","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-05-06 11:55:35-03","UFU","HUFU","30718","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Lima, M.I.R.G.","Cordeiro, I.; Yano, O.; Prado, J. & Rielle Mendes, F.","1758","1998","06","30",NA,"Brasil","São Paulo","Ibiína","Rodovia SP - 250, Km 63, ás margens da Rua Caeiras.",NA,NA,NA,"Campo alterado com cobertura de gramíneas.","HUFU00006118","HUFU00006118",NA,NA,NA,"1999","09","08",NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-08-20 14:55:53-03","UFSC","FLOR","50522","PreservedSpecimen","Plantae",NA,"Escalloniales","Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Campestrini, S.","Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.","384","2013","01","22",NA,"Brasil","Paraná","Palmas","Interior de Palmas.","-51.981111","-26.385278",NA,"Campo natural seco e pedregoso. Subarbusto com flores brancas.","FLOR0050522",NA,NA,NA,NA,"2013","07","09",NA,NA,NA,"51º58'52''W","26º23'7''S",NA,"1035","1035"
"120","2020-08-20 14:55:53-03","UFSC","FLOR","53503","PreservedSpecimen","Plantae",NA,"Escalloniales","Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Campestrini, S.","Campestrini, S.; Trevisan, R.; Ferreira, J.P. & Venturi, S.","619","2013","11","24",NA,"Brasil","Paraná","Palmas","Fazenda Rodeio, responsável Sr. Luís, localização das UAL1 e 2 da UAP14.","-51.982778","-26.385556",NA,NA,"FLOR0053503",NA,NA,NA,NA,"2013","12","17",NA,NA,NA,"51º58'58''W","26º23'8''S",NA,"1046","1046"
"121","2020-08-20 20:38:41-03","UFSC","FLOR","26025","PreservedSpecimen","Plantae",NA,"Escalloniales","Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Sobral, M.","Jarenkow, J.A.; Bueno, R.M.","1149","1988","12","27",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho.","-50.1446990966797","-29.0478000640869",NA,"arbusto, junto a outros, flor branco-rosada, 1m altura","FLOR0026025",NA,"30776","auto",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-08-20 20:38:41-03","UFSC","FLOR","22643","PreservedSpecimen","Plantae",NA,"Escalloniales","Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Falkenberg, D.B.","Falkenberg, D.B.; Silva Filho, F.A. da","6007","1992","12","11",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho.","-50.1446990966797","-29.0478000640869",NA,"arbusto; folhas discolores, corola branca, estames amarelos, estigma verde, 1,5m altura","FLOR0022643",NA,"30776","auto",NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,"1000","1000"
"123","2020-08-20 14:55:53-03","UFSC","FLOR","22642","PreservedSpecimen","Plantae",NA,"Escalloniales","Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Falkenberg, D.B.; Silva Filho, F.A. da","6008","1992","12","11",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho.","-50.1446990966797","-29.0478000640869",NA,"arbusto; folhas discolores, corola rosada, estames amarelos, estigma verde, 1,5m altura","FLOR0022642",NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1000","1000"
"124","2020-08-20 20:38:41-03","UFSC","FLOR","22641","PreservedSpecimen","Plantae",NA,"Escalloniales","Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Falkenberg, D.B.","Falkenberg, D.B.; Silva Filho, F.A. da","6009","1992","12","11",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho.","-50.1446990966797","-29.0478000640869",NA,"arbusto; folhas discolores, corola branca, 1,5m altura. De botão a fruto.","FLOR0022641",NA,"30776","auto",NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,"1000","1000"
"125","2020-08-20 20:38:41-03","UFSC","FLOR","26915","PreservedSpecimen","Plantae",NA,"Escalloniales","Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Jarenkow, J.A.","Jarenkow, J.A.","1762","1990","10","27",NA,"Brasil","Rio Grande do Sul","Capão do Leão","Horto Botânico Irmão Teodoro Luis.","-52.4838981628418","-31.7632999420166",NA,"arvoreta, flor cálice verde de bordas vinosas, corola branco-rosado, anteras verde-amareladas e estigma verde, 4m altura. Folhas discolores.","FLOR0026915",NA,"28605","auto",NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-08-20 20:38:41-03","UFSC","FLOR","19388","PreservedSpecimen","Plantae",NA,"Escalloniales","Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Sobral, M.","Jarenkow, J.A.; Sobral, M.","675","1987","01","22",NA,"Brasil","Rio Grande do Sul","Capão do Leão","Horto Botânico Irmão Teodoro Luiz, próx. ao Arroio Padre Doutor.","-52.4838981628418","-31.7632999420166",NA,"arvoreta, flor branco-rosada","FLOR0019388",NA,"28605","auto",NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-04 15:43:00-03","IF","SPSF","42817","PreservedSpecimen","Plantae","Magnoliophyta","Escalloniales","Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","I.G.Schult","R.J.F. Garcia & F.S.Siqueira & T.Popak & S.Ferreira","3405","2008","02","26","América do Sul","Brasil","SP","São Paulo","Parque Vila do Rodeio","-46.6300010681152","-23.5400009155273",NA,"COLETA: Arbusto de 2 m de altura; flores brancas e frutos verdes.; GEOGRAFIA: Campo Antropizado com Braquiária e árvores isoladas.;",NA,NA,"53584","auto","Magnoliopsida","2009","03","31",NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-04 15:43:00-03","IF","SPSF","50853","PreservedSpecimen","Plantae","Magnoliophyta","Escalloniales","Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","W.Hoehne","W.Hoehne","s.n.","1945","10","29","América do Sul","Brasil","SP","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,"9448","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-04 15:43:00-03","IF","SPSF","03341","PreservedSpecimen","Plantae","Magnoliophyta","Escalloniales","Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","V.C.Souza","D.Bento Pickel","s/n","1948","11","02","América do Sul","Brasil","SP","Mairiporã",NA,"-46.5800018310547","-23.3099994659424",NA,"GEOGRAFIA: No Campo, alto.;",NA,NA,"15840","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2017-09-11 17:09:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Sello, HL","s.n.",NA,NA,NA,NA,"?",NA,NA,"Habitat planta typica Brasiliae meridionalis loco accuratius haud notato",NA,NA,NA,NA,NA,"P14P2N0036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2017-09-11 17:09:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Widgren, JF","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"prov. Minarum",NA,NA,NA,NA,NA,"P14P2N0036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2017-09-11 17:09:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"prov. Minarum",NA,NA,NA,NA,NA,"P14P2N0036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2017-09-11 17:09:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"inter Mugi et S. Paulo",NA,NA,NA,NA,NA,"P14P2N0036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2017-09-11 17:09:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in collibus siccis prov. S. Paulo",NA,NA,NA,NA,NA,"P14P2N0036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2017-09-11 17:09:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Regnell, AF","l188",NA,NA,NA,"Southern America","Brazil",NA,NA,"e. gr. ad Caldas",NA,NA,NA,"Flor. Nov.",NA,"P14P2N0036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-08 12:40:58-03","UFRGS","ICN","174278","S","Plantae","Dicotyledon",NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Falkenberg, DB","Falkenberg, DB; Silva Filho, FA","6007","1992","12","11","América do Sul","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,"Doação Herbário FLOR; Arbusto 1,5 m de altura, Folhas discolores. Corola Branca, estames amarelos, estigma verde; Campo sujo na beira do perau",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-02-08 12:40:58-03","UFRGS","ICN","085708","S","Plantae","Dicotyledon",NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Sobral, M","Sobral, M; Jarenkow, JA","5454","1987","01",NA,"América do Sul","Brasil","RS","Pelotas","Horto Botânico UFPEL","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-02-08 12:40:58-03","UFRGS","ICN","147401","S","Plantae","Dicotyledon",NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Schneider, AA","Schneider, AA; Lima, LF; Vendruscolo, GS","1503","2007","01","30","América do Sul","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata (29° 28' 52 4''S e 50° 10 '26 6''W)","-50.173889","-29.481111",NA,"Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.173889","-29.481111",NA,"1000","1000"
"139","2021-02-08 12:40:58-03","UFRGS","ICN","021229","S","Plantae","Dicotyledon",NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Marchioretto, MS","Lindeman, JC; Porto, ML; et al.","s.n.","1973","02","03","América do Sul","Brasil","RS","Cambará do Sul","Itaimbezinho, campo alto","-50.1446990966797","-29.0478000640869",NA,"Arbustinho 50cm - 1m altura, folhas pálidas embaixo, cálice rosado.; Beira do perau.",NA,NA,"30776","auto",NA,"1990","09","05",NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-02-08 12:40:58-03","UFRGS","ICN","009354","S","Plantae","Dicotyledon",NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Marchioretto, MS","Lindeman, JC; Lindeman, FM; Porto, ML; Girardi, AG","s.n.","1971","12","03","América do Sul","Brasil","RS","Cambará do Sul","Taimbezinho, campo oposto à cachoeira","-50.1446990966797","-29.0478000640869",NA,"Arbusto 2,5m altura, corola avermelhada, estigma verde.",NA,NA,"30776","auto",NA,"1990","09","05",NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-08-26 10:50:53-03","MCN-FZBRS","HAS","12582","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Marchioretto, M.S.","Bueno, O.","2827","1980","12",NA,NA,"Brasil","Rio Grande do Sul","Pelotas","Horto Botânico.","-52.3424987792969","-31.771900177002",NA,"Arbusto com 3 m de altura e flor rosada, vistosa, pouco numerosa em beira de mato e em baixada úmida. Coletada próximo amata d erestinga.","HAS0012582",NA,"51462","auto",NA,"1990","09","05",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-03-12 10:23:52-03","IBt","SP","51280","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Zapata, F","Rambo, B","4839","1941","02","10",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"76715","auto",NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-03-12 10:23:52-03","IBt","SP","490282","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Hoehne, W","Hoehne, W","s.n.","1945","10","29",NA,"Brasil","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,"9448","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-03-12 10:23:52-03","IBt","SP","327519","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Zapata, F","Cordeiro, I; et al.","1758","1998","06","30",NA,"Brasil","São Paulo","Ibiúna","Proximidades da rodovia SP-250, Km 63, às margens da rua Caeiras","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,"43112","auto",NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-11-21 10:03:44-03","IBt","SP","13048","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Loefgren, A","CGG383","1887","11","15",NA,"Brasil","São Paulo","Itapetininga",NA,"-48.0499992370605","-23.5900001525879",NA,NA,"SP023968","SP023968","40712","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-03-12 10:23:52-03","IBt","SP","6433","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Brade, AC","7259","1913","11","09",NA,"Brasil","São Paulo","Osasco",NA,"-46.7900009155273","-23.5300006866455",NA,NA,NA,NA,"8709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-03-12 10:23:52-03","IBt","SP","723","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Zapata, F","Hoehne, FC","s.n.","1917","11","16",NA,"Brasil","São Paulo","São Paulo","Butantã","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-03-12 10:23:52-03","IBt","SP","552","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Zapata, F","Hoehne, FC","s.n.","1917","09","20",NA,"Brasil","São Paulo","São Paulo","Butantã","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-03-12 10:23:52-03","IBt","SP","252","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Hoehne, FC","Hoehne, FC","s.n.","1917","06",NA,NA,"Brasil","São Paulo","São Paulo","Butantã","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-03-12 10:23:52-03","IBt","SP","50310","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Sleumer, H","Handro, O","142","1949","12","04",NA,"Brasil","São Paulo","São Paulo","Jabaquara","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,"1952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-03-12 10:23:52-03","IBt","SP","56485","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Zapata, F","Handro, O","818","1958","10","13",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-03-12 10:23:52-03","IBt","SP","19899","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Zapata, F","Hoehne, FC","s.n.","1926","01","06",NA,"Brasil","São Paulo","São Paulo","Morro do Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
