"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","typeStatus","fieldNumber","infraspecificEpithet","sex"
"195","2015-07-24 16:48:00-03","MO","MOBOT","155777","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","William J. Hahn","1984","5","7","Paraguay","Amambay",NA,"-56.0833333","-22.6666667",NA,NA,NA,NA,NA,NA,"Hahn 2519","South America","Parque Nacional Cerro Cora. Forest edge.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"84-28",NA,NA
"196","2016-11-01 11:01:00-02","MO","MOBOT","155879","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","P. Barry (MICH)","Elsa M. Zardini|Park Guard","1989","10","31","Paraguay","Paraguarí",NA,"-56.8","-26.05",NA,NA,NA,NA,NA,NA,"Zardini 15503","South America","National Park Ybicu'í. 5 km North of Administration.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"167",NA,NA
"197","2014-07-24 13:42:00-03","MO","MOBOT","156148","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","P.Berry","Elsa M. Zardini|U. Velázquez","1990","11","10","Paraguay","Caaguazú",NA,"-55.9166667","-25.4166667",NA,NA,NA,NA,NA,NA,"Zardini 23816","South America","Arroyo Cambay. Cerrado scrub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"458",NA,NA
"198","2008-05-27 22:02:00-03","MO","MOBOT","156494","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Luisa Z. Ahumada (CTESN)","Elsa M. Zardini|H. Velázquez","1991","1","12","Paraguay","Caaguazú",NA,"-55.91666","-25.31666",NA,NA,NA,NA,NA,NA,"Zardini 25940","South America","Arroyo Guaranunga-Arroyo Yuquyry, 5 km N of Arroyo Guaranunga. Cerrado scrub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"525",NA,NA
"199","2014-03-29 22:00:00-03","MO","MOBOT","2489767","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Smith, L. B.","A.L. Woolston","1954","9","5","Paraguay","Alto Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Woolston 313","South America","Primavera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2009-08-07 05:41:00-03","MO","MOBOT","2489781","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"Émile Hassler",NA,NA,NA,"Paraguay","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 595","South America","Ad marginem sylvae p. Cordill. de Altos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2014-07-24 15:35:00-03","MO","MOBOT","2932107","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","W.D. Stevens","Kiyoko Deguchi|Shunsuke Tsugaru","1987","10","3","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deguchi 1701","South America","Cerro Cora, Pedro Juan Caballéro. Hab; On shrubby area.","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"202","2015-07-24 16:45:00-03","MO","MOBOT","2932534","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Steven Ginzbarg","1987",NA,NA,"Paraguay","Amambay",NA,"-56.0166667","-22.6666667",NA,NA,NA,NA,NA,NA,"Ginzbarg 523","South America","Pq. Nac. Cerro Corá, 1,5 km al N de la casa del guarda parque. Sendero a Cerro Murulla, 0,1 km del camino. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"203","2015-07-24 16:12:00-03","MO","MOBOT","2932575","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","W. Lossen","1925","1",NA,"Argentina","Córdoba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lossen 16","South America",NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"204","2014-07-24 13:39:00-03","MO","MOBOT","2932753","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","P.Berry","Nélida Soria","1994","8","30","Paraguay","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 6709","South America","Desvio a cap. Bado estancia Nelly Isabel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"205","2015-07-24 16:46:00-03","MO","MOBOT","2932815","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","J.E. Simonis|L.F. Pérez|William J. Hahn|Reinilda Duré","1983",NA,NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simonis 81","South America","Parque Nacional Cerro Cora; cerrado vegetation.","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"206","2015-07-24 16:44:00-03","MO","MOBOT","2933057","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Steven Ginzbarg","1987",NA,NA,"Paraguay","Amambay",NA,"-56.0333333","-22.6666667",NA,NA,NA,NA,NA,NA,"Ginzbarg 562","South America","Pq. Nac. Cerro Corá. 1 km al O de la rotunda y ca. 2 km al SE de Ruta 5. Entrada a Aceite'i, Cancha Cue. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"207","2015-03-26 10:45:00-03","MO","MOBOT","2933114","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"Émile Hassler",NA,"11",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 4902","South America","cursus siperioris fluminis Apa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Isotype",NA,NA,NA
"208","2015-07-24 16:47:00-03","MO","MOBOT","2933226","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Steven Ginzbarg","1987",NA,NA,"Paraguay","Amambay",NA,"-56.0166667","-22.6666667",NA,NA,NA,NA,NA,NA,"Ginzbarg 531","South America","Pq. Nac. Cerro Corá. Cerro Tuya og, 2 km al SO de Ruta 5. Campo abierto con gramíneas en planicie al E del cerro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"209","2015-07-24 16:49:00-03","MO","MOBOT","2933349","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Ricardo O. Vanni","1989",NA,NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanni 1324","South America","Parque Nacional Cerro Corá. Estero seco a 1500 m de la casa del guardaparque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"210","2015-07-24 16:50:00-03","MO","MOBOT","2933415","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Gert G. Hatschbach","1970","2","15","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 23577","South America","Corrdgo Feio (mun. Bataguaçu) Mato Grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"211","2014-07-24 16:15:00-03","MO","MOBOT","2934451","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","W.D. Stevens","Nélida Soria","1991","10","22","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 4685","South America","Estancia Carmen de la Sierra Potrero Lili. En el campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"212","2015-07-24 16:14:00-03","MO","MOBOT","2934533","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","José E. Montes","1945",NA,NA,"Argentina","Misiones","Candelaria",NA,NA,NA,NA,NA,NA,NA,NA,"Montes 1192","South America","San Juan.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"213","2015-07-24 16:12:00-03","MO","MOBOT","2934637","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","G.J. Schwarz","1947",NA,NA,"Argentina","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,"Schwarz 4930","South America","Puerto Cazador.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"214","2016-11-15 05:15:00-02","MO","MOBOT","2934706","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","W.D. Stevens","Antonio C. Krapovickas|Aurelio Schinini","1977",NA,NA,"Paraguay","Canindeyú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 32562","South America","Rio Corrientes, En cerrados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"215","2014-07-24 15:36:00-03","MO","MOBOT","2934843","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","W.D. Stevens","Nélida Soria","1991","10","23","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 4835","South America","Estancia Carmen de La Sierra. Cerrado a 8 km al NE del casco de la Estancia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"216","2016-11-15 05:15:00-02","MO","MOBOT","2934900","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","W.D. Stevens","Antonio C. Krapovickas|Aurelio Schinini","1977","6","19","Paraguay","Canindeyú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 32567","South America","Rio Corrientes, En cerrados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"217","2015-07-24 16:00:00-03","MO","MOBOT","2935186","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Aurelio Schinini","1972",NA,NA,"Argentina","Misiones","Capital",NA,NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 5431","South America","Ruta 12, 1 km W de Ayo. Garupá, Orillas del camino, entre rocas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"218","2014-07-24 16:17:00-03","MO","MOBOT","2935609","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","W.D. Stevens","Steven Ginzbarg","1987","2","19","Paraguay","Caaguazú",NA,"-55.9333333","-25.4333333",NA,NA,NA,NA,NA,NA,"Ginzbarg 590","South America","Ruta 7, 184 km al E de Asunción, 5,5 km al E del cruce Yhú en Caaguazú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"219","2015-07-24 15:59:00-03","MO","MOBOT","2935803","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Aurelio Schinini|Ricardo O. Vanni","1978",NA,NA,"Argentina","Corrientes","Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 15424","South America","Isla Apipé Chico. En bosque abierto, 1m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"220","2014-11-20 05:44:00-02","MO","MOBOT","2936042","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","W.D. Stevens","Belén Jiménez|Griselda Marín O.","1996","3","25","Paraguay","Canindeyú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jiménez 38","South America","Lagunita (60200/29700 UTM) Pastizal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"221","2015-07-24 16:51:00-03","MO","MOBOT","2937466","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Gert G. Hatschbach","1969","10","28","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 970","South America","Rio S'Ana (Mun. Paulo Freitas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"222","2008-05-27 22:02:00-03","MO","MOBOT","2939024","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","P. Berry","José E. Montes","1945",NA,NA,"Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montes 7251","South America","Guarani, Barra Pepiri-Guazú. Hab; matorral ribereno , lug. muy escaso.","1.00000000","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2008-05-27 22:02:00-03","MO","MOBOT","2943736","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","P. Dusen","Per Dusén","1908",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 6850","South America","Serrinha, in silvula.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2015-03-26 10:56:00-03","MO","MOBOT","2943757","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"Émile Hassler",NA,"12",NA,"Paraguay","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 6856","South America","pr. Valenzuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Isotype",NA,NA,NA
"225","2015-03-26 11:02:00-03","MO","MOBOT","2943800","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","W.D. Stevens","Émile Hassler",NA,"1",NA,"Paraguay","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 7056","South America","pr. Valenzuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Isosyntype",NA,NA,NA
"226","2013-08-23 04:12:00-03","MO","MOBOT","2943869","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","P. Berry","Arturo E. Burkart","1957",NA,NA,"Argentina","Córdoba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burkart 20381","South America","Cruz Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2015-07-27 11:24:00-03","MO","MOBOT","3427996","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Fátima Mereles","1987","8","7","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mereles H. 1057","South America","Cerro Corá, Parque Nacional.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"228","2018-06-19 08:36:00-03","MO","MOBOT","768397","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","W.D. Stevens","Osvaldo Morrone|José F. Pensiero","1992","5","2","Paraguay","Amambay",NA,"-56.0833333","-22.6666667",NA,NA,NA,NA,NA,NA,"Morrone 528","South America","Parque Nacional Cerro Corá, camino a Colonia Naranjaí, próximo naciente arroyo Aquidabán.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"36",NA,NA
"229","2009-02-13 15:10:00-02","MO","MOBOT","806506","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Luisa Z. Ahumada (CTESN)","Elsa M. Zardini|R. Velázquez","1989","11","11","Paraguay","Paraguarí",NA,"-56.7666667","-26.0166667",NA,NA,NA,NA,NA,NA,"Zardini 15920","South America","National Park Ybicu'í. Savanna. Northwestern of park.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"178",NA,NA
"230","2014-07-25 10:53:00-03","MO","MOBOT","883457","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","W.D. Stevens","Fátima Mereles","1989","11","11","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mereles H. 3435","South America","Parque Nacional Cerro Cora. Administracion, Cerro Muralla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"7",NA,NA
"231","2014-07-25 10:52:00-03","MO","MOBOT","978042","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","W.D. Stevens","Nélida Soria","1993","2","5","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 5906","South America","Parque Nacional Cerro Corá, límite S, cruzando la Ruta V.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"232","2014-07-25 10:48:00-03","MO","MOBOT","981278","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","W.D. Stevens","Nélida Soria","1993","6","25","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 6213","South America","Parque Nacional Cerro Corá, frente a la rotonda de entrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"233","2014-07-25 10:51:00-03","MO","MOBOT","981373","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","W.D. Stevens","Nélida Soria","1993","6","25","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 6291","South America","Parque Nacional Cerro Corá, Cerro Alambique.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"234","2014-07-25 10:49:00-03","MO","MOBOT","985686","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","W.D. Stevens","Nélida Soria","1992","11",NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 5594","South America","Parque Nacional Cerro Corá, Camino al Cerro Trebol.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"235","2014-07-24 14:48:00-03","MO","MOBOT","985700","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","W.D. Stevens","Nélida Soria","1992","11",NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 5620","South America","Parque Nacional Cerro Corá, Camino a la Administración.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"236","2015-01-19 10:02:00-02","MO","MOBOT","142515","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius silvaticus","Chodat & Hassl.","Luisa Z. Ahumada (CTESN)","Elsa M. Zardini|Tulio Tillería","1991","11","25","Paraguay","Paraguarí",NA,"-56.7666667","-26.0166667",NA,NA,NA,NA,NA,NA,"Zardini 28925","South America","National Park Ybycu'i, NW corner of park along Arroyo Mina. Cerrado scrub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,"621","silvaticus",NA
"237","2008-05-27 22:02:00-03","MO","MOBOT","142733","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius silvaticus","Chodat & Hassl.","Luisa Z. Ahumada (CTESN)","Elsa M. Zardini|Tulio Tillería","1991","11","25","Paraguay","Paraguarí",NA,"-56.76666","-26.01666",NA,NA,NA,NA,NA,NA,"Zardini 28956","South America","National Park Ybycu'i, NW corner of park along Arroyo Mina. Cerrado scrub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"621","silvaticus",NA
"238","2008-05-27 22:02:00-03","MO","MOBOT","143796","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius silvaticus","Chodat & Hassl.","Luisa Z. Ahumada (CTESN)","Elsa M. Zardini|G. Garcete","1991","11","25","Paraguay","Paraguarí",NA,"-56.76666","-26.06666",NA,NA,NA,NA,NA,NA,"Zardini 29138","South America","National Park Ybycu'i, 6 km S of NW corner of park. Cerrado scrub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"626","silvaticus",NA
"239","2015-01-19 10:02:00-02","MO","MOBOT","142515","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius silvaticus","Chodat & Hassl.","Luisa Z. Ahumada (CTESN)","Elsa M. Zardini|Tulio Tillería","1991","11","25","Paraguay","Paraguarí",NA,"-56.7666667","-26.0166667",NA,NA,NA,NA,NA,NA,"Zardini 28925","South America","National Park Ybycu'i, NW corner of park along Arroyo Mina. Cerrado scrub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,"621","silvaticus",NA
"240","2008-05-27 22:02:00-03","MO","MOBOT","142733","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius silvaticus","Chodat & Hassl.","Luisa Z. Ahumada (CTESN)","Elsa M. Zardini|Tulio Tillería","1991","11","25","Paraguay","Paraguarí",NA,"-56.76666","-26.01666",NA,NA,NA,NA,NA,NA,"Zardini 28956","South America","National Park Ybycu'i, NW corner of park along Arroyo Mina. Cerrado scrub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"621","silvaticus",NA
"241","2008-05-27 22:02:00-03","MO","MOBOT","143796","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius silvaticus","Chodat & Hassl.","Luisa Z. Ahumada (CTESN)","Elsa M. Zardini|G. Garcete","1991","11","25","Paraguay","Paraguarí",NA,"-56.76666","-26.06666",NA,NA,NA,NA,NA,NA,"Zardini 29138","South America","National Park Ybycu'i, 6 km S of NW corner of park. Cerrado scrub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"626","silvaticus",NA
"242","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","47896",NA,"Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus","Baill.","G. Hatschbach/2006","C. Kozera; O.P. Kozera","2005","07","08","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"MBML047896",NA,NA,NA,"2239",NA,"Ponte dos Arcos",NA,NA,NA,"Arbusto, ca 1,8m. Flores brancas, frequente em transição campo-várzea","27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-09-12 05:00:02-03","US","US","2484199","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","corrientesianus","Croton corrientesianus","Baill.",NA,"A. Krapovickas & R. Palacios","1966","8","2","Paraguay","Caaguazu",NA,NA,NA,NA,NA,"US01245023",NA,NA,"Euphorbiales","12514","South America","5 km. de Caaguazú, Ruta 2, campos.",NA,NA,NA,"Transcribed by digital volunteers",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"244","2020-09-12 05:00:02-03","US","US","3221076","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","corrientesianus","Croton corrientesianus","Baill.",NA,"J. Davalos, C. Fox, I. Fox & S. Ginzbarg","1987","2","19","Paraguay","Caaguazú",NA,"-55.93","-25.43",NA,NA,"US01245024",NA,NA,"Euphorbiales","590","South America","Ruta 7, 184 km al E de Asunción 5.5 km al E del cruce Yhú en Caaguazú",NA,NA,NA,"Transcribed by digital volunteers",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"245","2020-09-12 05:00:02-03","US","US","2267750","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus","Baill.",NA,"L. B. Smith","1956","12","18","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US01245128","US01245128_01",NA,"Euphorbiales","8702","South America","Mun. Porto União: campo, and ruderal, Fazenda Frei Rogerio, 12 km southeast of Pôrto União","750",NA,NA,"Transcribed by digital volunteers",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"246","2020-09-12 05:00:02-03","US","US","1570539","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus","Baill.",NA,"Riedel, --",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US01245130","US01245130_01",NA,"Euphorbiales","26041","South America - Neotropics","Rio Grande",NA,NA,NA,"Transcribed by digital volunteers",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"247","2020-09-12 05:00:02-03","US","US","2267748","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus","Baill.",NA,"L. B. Smith","1956","12","17","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US01245127","US01245127_01",NA,"Euphorbiales","8635","South America","Mun. Porto Uniao: Bog, east of Valoes (Irineopolis) on the road to Canoinhas","750",NA,NA,"Transcribed by digital volunteers",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"248","2020-09-12 05:00:02-03","US","US","3274859","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus","Baill.",NA,"W. Hahn","1983","11","1","Paraguay","Amambay",NA,"-56.08","-22.67",NA,NA,"US01245129",NA,NA,"Euphorbiales","1757","South America","Parque Nacional Cerro Cora. Open savannah",NA,NA,NA,"Transcribed by digital volunteers",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
