"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"1434","2020-11-04 17:29:07-03","UEM","HUEM","14373","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Ma.C.Souza; Couto, EV","1843","2006","02",NA,"Brasil","estrada entre Porto São José e Porto Rico",NA,"Arbórea. Flores vistosas coloração amarela. Frequente no local. Coordenadas aproximadas: Google Earth.; Arbórea. Flores vistosas coloração amarela.","HUEM000025451",NA,"17","Paraná","Porto Rico","-53.269444","-22.7725",NA,NA,"Ma.C.Souza",NA,NA,"2006","02",NA,"-53.269444","-22.7725",NA,NA,NA,NA,NA
"1435","2020-11-04 17:29:07-03","UEM","HUEM","14376","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Ma.C.Souza; G.F.Pereira; S.R.Slusarski; T.S.Michelan; V.C.Harthman","1627","2006","05",NA,"Brasil","córrego Caracu",NA,"Pasto abandonado. Arbórea indivíduo jovem, cerca de 5,5m de altura. Frutos coloração verde, maturos coloração marrom. Coordenadas aproximadas: Google Earth.; Arbórea indivíduo jovem, cerca de 5,5m de altura. Frutos coloração verde,","HUEM000025427",NA,"05","Paraná","Porto Rico","-53.258056","-22.765556",NA,NA,"A.C.Fontana",NA,NA,"2006","08",NA,"-53.258056","-22.765556",NA,NA,NA,NA,NA
"1436","2020-11-04 17:29:07-03","UEM","HUEM","14377","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Pilati, R","s.n.","1992","03",NA,"Brasil","córrego Caracu, base do Nupélia",NA,"Área não sujeita a alagamento. Arbórea. Flores coloração amarela. Frequente no local. Coordenadas aproximadas: Google Earth.; Arbórea. Flores coloração amarela.; Área não sujeita a alagamento.","HUEM000025426",NA,"07","Paraná","Porto Rico","-53.2575","-22.769167",NA,NA,"Romagnolo, MB; Fernandes, LAF",NA,NA,"2016","02",NA,"-53.2575","-22.769167",NA,NA,NA,NA,NA
"1437","2020-11-04 17:29:07-03","UEM","HUEM","14378","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"R.Zampar","10","2005","02",NA,"Brasil","córrego Caracu, margem direita",NA,"Flores coloração amarela. FITO:88. T 01-P01. Coordenadas aproximadas: Google Earth.; Flores coloração amarela.","HUEM000025425",NA,"20","Paraná","Porto Rico","-53.258056","-22.765556",NA,NA,"Romagnolo, MB; Fernandes, LAF",NA,NA,"2016","02",NA,"-53.258056","-22.765556",NA,NA,NA,NA,NA
"1438","2020-11-04 17:29:07-03","UEM","HUEM","14446","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"K.Kawakita; colaboradores","370","1999","11",NA,"Brasil","rio Paraná, mata do Araldo",NA,"Remanescente florestal, solo sujeito a alagamento. Arbórea. Coordenadas aproximadas: Google Earth.; Arbórea.; Remanescente florestal, solo sujeito a alagamento.","HUEM000025444",NA,"29","Paraná","Porto Rico","-53.319444","-22.789167",NA,NA,"Harthman, VC",NA,NA,"2008","07",NA,"-53.319444","-22.789167",NA,NA,NA,NA,NA
"1439","2020-11-04 17:29:07-03","UEM","HUEM","14447","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"D.T.B.Miola; colaboradores","08","2002","02",NA,"Brasil","ribeirão São Pedro",NA,"Arbórea. Floração intensa de coloração amarela. Coordenadas aproximadas: Google Earth.; Arbórea. Floração intensa de coloração amarela.","HUEM000025443",NA,"27","Paraná","São Pedro do Paraná","-53.220833","-22.756667",NA,NA,"Bortoluzzi, RLC",NA,NA,"2005",NA,NA,"-53.220833","-22.756667",NA,NA,NA,NA,NA
"1440","2020-11-04 17:29:07-03","UEM","HUEM","14449","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Zampar, R; Tomazini, V","04","2004","03",NA,"Brasil","rio Baía, fazenda Unida",NA,"Arbórea. Flor coloração amarela. Coordenadas aproximadas: Google Earth.; Arbórea. Flor coloração amarela.","HUEM000025448",NA,"26","Mato Grosso do Sul","Batayporã","-53.282333","-22.702603",NA,NA,NA,NA,NA,NA,NA,NA,"-53.282333","-22.702603",NA,NA,NA,NA,NA
"1441","2020-11-04 17:29:07-03","UEM","HUEM","14469","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"P.C.Mencacci; S.C.N.Moreira","s.n.","1993","04",NA,"Brasil","rio Paraná, acima da base do Nupélia",NA,"Capoeira, solo seco. Frequente na área. Arbórea. Flor coloração amarela. Frutos coloração verde. Coordenadas aproximadas: Google Earth.; Arbórea. Flor coloração amarela. Frutos coloração verde.; Capoeira, solo seco.","HUEM000025446",NA,"13","Paraná","Porto Rico","-53.257275","-22.765319",NA,NA,"Harthman, VC",NA,NA,"2018","07",NA,"-53.257275","-22.765319",NA,NA,NA,NA,NA
"1442","2020-11-04 17:29:07-03","UEM","HUEM","14479","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Tomazini, V; Fontana, AC; Zampar, R","92","2004","06",NA,"Brasil","rio Ivinhema, lagoa do finado Raimundo, Parque Estadual das Várzeas do Rio Ivinhema",NA,"Arbórea. Vegetativa. Parcela 8, fito 91. Coordenadas aproximadas: Google Earth.; Arbórea. Vegetativa.","HUEM000025449",NA,"09","Mato Grosso do Sul","Jateí","-53.538889","-22.797222",NA,NA,"Zampar, R",NA,NA,"2006","01",NA,"-53.538889","-22.797222",NA,NA,NA,NA,NA
"1443","2020-11-04 17:29:07-03","UEM","HUEM","14498","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"M.Curti; colaboradores","s.n.","1994","04",NA,"Brasil","rio Paraná, margem esquerda",NA,"Solo seco sujeito a alagamento, fixado no alto do barranco. Arbórea. Flor coloração amarela. Frequente no local. Coordenadas aproximadas: Google Earth.; Arbórea. Flor coloração amarela.; Solo seco sujeito a alagamento, fixado no al","HUEM000025441",NA,"18","Paraná",NA,"-53.170556","-22.712778",NA,NA,"Harthman, VC",NA,NA,"2008","07",NA,"-53.170556","-22.712778",NA,NA,NA,NA,NA
"1444","2020-11-04 17:29:22-03","UEM","HUEM","14861","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"V.C.Harthman; L.F.Vianna; Ma.C. Souza; R.S.Garcia; J.M.Garcia; A.A.Soares","75","2008","05",NA,"Brasil","Rio Curupaí, Porto dos Eucalíptos, Parque Estadual do Rio Ivinhema. Solo arenosos, seco a cerca de 3,0m do leito do rio.",NA,"Arbórea, cerca de 5,0m de altura. Frutos lenhosos.","HUEM000025432",NA,"21","Mato Grosso do Sul","Jateí","-53.716667","-22.916667",NA,NA,"V.C.Harthman","239","239","2008","05",NA,"-53.716667","-22.916667",NA,NA,NA,NA,NA
"1445","2020-11-04 17:29:07-03","UEM","HUEM","1539","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Palmeira, S; colaboradores","01","1989","02",NA,"Brasil","rio Paraná, base do Nupélia",NA,"Arbórea. Flor amarela com aroma suave. Coordenadas aproximadas: Google Earth.; Arbórea. Flor amarela com aroma suave.","HUEM000025445",NA,"16","Paraná","Porto Rico","-53.257275","-22.765319",NA,NA,"Tomazini, V",NA,NA,"2006","08",NA,"-53.257275","-22.765319",NA,NA,NA,NA,NA
"1446","2020-11-04 17:29:07-03","UEM","HUEM","15631","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"V.C.Harthman; K.Kawakita; Ma.C.Souza; Vianna, LF; Z.Marchetti","58","2008","03",NA,"Brasil","córrego Caracu, margem direita, base do Nupélia",NA,"Área seca; cerca de 60m da margem. Arbórea; cerca de 8,0m de altura. Flores amarelas vistosas. Frutos imaturos. Coordenadas aproximadas: Google Earth.; Arbórea; cerca de 8,0m de altura. Flores amarelas vistosas. Frutos imaturos.; Á","HUEM000025428",NA,"27","Paraná","Porto Rico","-53.2575","-22.769167",NA,NA,"Harthman, VC",NA,NA,"2008","03",NA,"-53.2575","-22.769167",NA,NA,NA,NA,NA
"1447","2020-11-04 17:29:22-03","UEM","HUEM","15632","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"V.C.Harthman; L.F.Vianna; K.K.Kita; Z.Marchetti; S.Rodrigues; Ma.C.Souza","54","2008","03",NA,"Brasil","Rio Areia, Cerca de 10,0m da margem direita, próximo à ponte da estrada Porto São José.",NA,"Arbórea, cerca de 10,0m de altura. Flores vistosas de coloração amarela. Frequente.","HUEM000025436",NA,"25","Paraná","Marilena","-53.112222","-22.722778",NA,NA,"V.C.Harthman","261","261","2008","03",NA,"-53.112222","-22.722778",NA,NA,NA,NA,NA
"1448","2020-11-04 17:29:07-03","UEM","HUEM","15874","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"V.C.Harthman; S.R.Slusarski; T.S.Michelan; R.S.Garcia","35","2007","05",NA,"Brasil","córrego Caracu, margem direita",NA,"Arbórea; cerca de 9,0m de altura. Frutos imaturos coloração verde. Coordenadas aproximadas: Google Earth.; Arbórea; cerca de 9,0m de altura. Frutos imaturos coloração verde.","HUEM000025429",NA,"25","Paraná","Porto Rico","-53.258056","-22.765556",NA,NA,"Harthman, VC",NA,NA,"2007","05",NA,"-53.258056","-22.765556",NA,NA,NA,NA,NA
"1449","2020-11-04 17:29:22-03","UEM","HUEM","23329","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Romagnolo, MB","3337","2012","06",NA,"Brasil","Estação Ecológica do Caiuá, reflorestamento",NA,"Arbórea, cerca de 8 m; frutos imaturos de coloração verde.; Floresta Estacional Semidecidual.","HUEM000019064","HUEM000019064","01","Paraná","Diamante do Norte","-52.878528","-22.616111",NA,NA,"Ma.C.Souza","278","278","2014","02",NA,"-52.878528","-22.616111",NA,NA,NA,NA,NA
"1450","2020-11-04 17:29:22-03","UEM","HUEM","23794","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Landgraf, GO","82","2011","01",NA,"Brasil","RPPN Santa Mariana",NA,"arbórea; botões florais e flores coloração amarela.; Floresta Estacional Semidecidual","HUEM000005405","HUEM000005405","19","Paraná","Querência do Norte","-53.454167","-22.925972",NA,NA,"Ma.C.Souza","323","323","2017","04",NA,"-53.454167","-22.925972",NA,NA,NA,NA,NA
"1451","2020-11-04 17:29:07-03","UEM","HUEM","26252","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Pulzatto, MM; Rosado; Pacifico, RB; Bento Fernandes, CE; S.Rodrigues","80","2013","05",NA,"Brasil","canal Corutuba, Espigão do Macaco",NA,"Arbórea, cerca de 4 m de altura. Fruto imaturo coloração verde claro.; Arbórea, cerca de 4 m de altura. Fruto imaturo coloração verde claro.","HUEM000025439",NA,"22","Mato Grosso do Sul","Taquarussu","-53.471639","-22.765806",NA,NA,"K.Kawakita","243","243","2013","08",NA,"-53.471639","-22.765806",NA,NA,NA,NA,NA
"1452","2021-03-01 12:13:46-03","UEM","HUEM","31276","S","Plantae",NA,NA,"Leguminosae- Caesalpinioi","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"L.M.Garcia; D.A.Franco","999","2017","04",NA,"Brasil","Estância Garcia, Margem esquerda do rio Paraná.",NA,"Arbórea, cerca de 5,0m de altura; frutos imaturos de coloração verde.","HUEM000029753",NA,"22","Paraná","Porto Rico","-53.249472","-22.763972",NA,NA,"Leonardo Jales Leitão",NA,NA,"2021","02",NA,"-53.249472","-22.763972",NA,NA,NA,NA,NA
"1453","2020-11-04 17:29:07-03","UEM","HUEM","883","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"C.J.Rubinho; colaboradores","02","1987","03",NA,"Brasil",NA,NA,"Arbórea. Flores coloração amarela. Madeira usada para mourões de cerca. Coordenadas aproximadas: Google Earth.; Arbórea. Flores coloração amarela.","HUEM000025452",NA,"21","Paraná","Porto Rico","-53.269444","-22.7725",NA,NA,"Ma.C.Souza",NA,NA,"2006","02",NA,"-53.269444","-22.7725",NA,NA,NA,NA,NA
"1454","2020-11-04 17:29:22-03","UEM","HUEM","14394","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Ma.C. Souza","1029","2001","01",NA,"Brasil","Rio Baia, Fazenda Unida.",NA,"Arbóreo. Material vegetativo.","HUEM000025431",NA,"16","Mato Grosso do Sul","Batayporã","-53.2710990905762","-22.2952995300293","52218","auto","V.C.Harthman",NA,NA,"2008","07",NA,NA,NA,NA,NA,NA,NA,NA
"1455","2020-12-17 17:07:09-03","UEM","HUEM","36382","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Ma.C. Souza","s.n.","2001","03",NA,"Brasil","Rio Baía, Fragmento florestal da Fazenda Unida. Solo seco, arenoso.",NA,"Arbórea. Flores coloração amarela.Frequente.","HUEM000028718",NA,"20","Mato Grosso do Sul","Batayporã","-53.2710990905762","-22.2952995300293","52218","auto","V.C.Harthman",NA,NA,"2018","07",NA,NA,NA,NA,NA,NA,NA,NA
"1456","2020-11-04 17:29:22-03","UEM","HUEM","1986","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"M.A. Assis","s.n.","1988","03",NA,"Brasil","rio Ivinhema, Mata Lagoa Finado Raimundo.",NA,"Arbórea. Flores amarelas.","HUEM000025433",NA,"10","Mato Grosso do Sul","Jateí","-54.3025016784668","-22.4818992614746","85335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1457","2020-11-04 17:29:22-03","UEM","HUEM","14390","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Ma.C. Souza; colaboradores","1894","2005","05",NA,"Brasil","rio Ivinhema, Mata Lagoa Finado Raimundo.",NA,"Fito 722.","HUEM000025434",NA,"31","Mato Grosso do Sul","Jateí","-54.3025016784668","-22.4818992614746","85335","auto","V.C.Harthman",NA,NA,"2007","08",NA,NA,NA,NA,NA,NA,NA,NA
"1458","2020-11-04 17:29:22-03","UEM","HUEM","15873","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"V.C.Harthman; A.A.Soares; J.D.Dias; Ma.C.Souza; S.Rodrigues; T.S.Michelan","43","2007","03",NA,"Brasil","rio Paraná, Porto Eucalipto, área de pastagem.",NA,"Arbórea, cerca de 12,0m de altura. Flores coloração amarela. Frequente.","HUEM000025437",NA,"13","Paraná","Marilena","-53.0400009155273","-22.7357997894287","13360","auto","Ma.C. Souza",NA,NA,"2007","03",NA,NA,NA,NA,NA,NA,NA,NA
"1459","2020-11-04 17:29:22-03","UEM","HUEM","2002","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"M.A. Assis","s.n.","1989","11",NA,"Brasil","Córrego São Pedro",NA,"Arbórea. Flores amarelas.","HUEM000025438",NA,"30","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373","18063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1460","2020-11-04 17:29:22-03","UEM","HUEM","14448","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Ma.C. Souza","1406","2002","04",NA,"Brasil","rio Paraná, Jusante da cidade de Porto Rico, margem esquerda.",NA,"Arbórea. Frutos imaturos coloração verde.","HUEM000025435",NA,"15","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373","18063","auto","R.L.C.Bortoluzzi",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1461","2020-11-04 17:29:22-03","UEM","HUEM","26431","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Rosa, H; Tomazine, V; Zampar, R","02","2002","12",NA,"Brasil","ribeirão São Pedro, margem direita",NA,"Arbórea. Perfil 8.","HUEM000025424",NA,"03","Paraná","São Pedro do Paraná","-53.2200012207031","-22.8239002227783","25063","auto","V.C. Harthman",NA,NA,"2018","07",NA,NA,NA,NA,NA,NA,NA,NA
"1462","2020-11-04 17:29:07-03","UEM","HUEM","14466","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Ma.C.Souza; P.M.Silva","1906","1993","03",NA,"Brasil","Rio Paraná",NA,"Na margem, solo alagado. Arbórea. Flor coloração amarela. Frequente no local.; Arbórea. Flor coloração amarela.; Na margem, solo alagado.","HUEM000025447",NA,"11","Paraná","São Pedro do Paraná","-53.2200012207031","-22.8239002227783","25063","auto","Harthman, VC",NA,NA,"2008","07",NA,NA,NA,NA,NA,NA,NA,NA
"1463","2015-02-26 09:29:37-03","NHMLondon","NHM-LONDON-BOT","BM000793254","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby","Isotype","F. Sellow","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"NHMUK:ecatalogue:4988303"
"1464","2015-02-26 09:29:37-03","NHMLondon","NHM-LONDON-BOT","BM000793256","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Hoehne) H.S.Irwin & Barneby","Isotype","Walter Adolpho Ducke; b.1876; d.1959; Ducke","16217",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"NHMUK:ecatalogue:4988305"
"1465","2015-02-26 09:29:37-03","NHMLondon","NHM-LONDON-BOT","BM000793253","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby","Isotype","F. Sellow","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"NHMUK:ecatalogue:4988302"
"1466","2015-02-26 09:29:37-03","NHMLondon","NHM-LONDON-BOT","BM000793262","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby","Isotype","F. Sellow","1062",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"NHMUK:ecatalogue:4988310"
"1467","2015-02-26 09:29:37-03","NHMLondon","NHM-LONDON-BOT","BM000793264","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(H.S.Irwin) H.S.Irwin & Barneby","Isotype","M.A. Lisboa","2442",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"NHMUK:ecatalogue:4988312"
"1468","2016-12-19 13:51:24-02","PERD","PERD","569","S","Plantae",NA,NA,"Leguminosae-Caes","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barne",NA,"Bosquetti, LB; Pereira, OL; Lopes, MMM; Paixão, CMS","73","2003","02",NA,"Brasil","Parque Estadual do Rio Doce, Trilha do Porto Capim.",NA,"Árvore 22m com inflorescências caulifloras. Flores perfumadas de corola amarela. (Mesma coleta n35).",NA,NA,"20","MG","Marliéria","-42.7322006225586","-19.7122001647949","28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1469","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis","maranonica","Chamaecrista ensiformis maranonica","(H.S. Irwin) H.S. Irwin & Barneby",NA,"Sousa, CA","IFN-3594274.1","2017","08","Southern America","Brasil","São Domingo",NA,"Conglomerado MA-359. Subunidade 4. Subparcela 1. indivíduo 9. F8; Arbusto; altura em m: 2,00; base reta; casca cinza por fora, amarelo por dentro, fina, áspera, sem odor; Floresta em regeneração, solo argiloso",NA,NA,"28","Maranhão","Caxias","-43.200003","-4.499985",NA,NA,"Lima, HC","120","120","2018","11","14","-43.200003","-4.499985",NA,NA,NA,NA,NA
"1470","2019-11-01 14:58:59-03","UnB","UB","127270","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Pinheiro, R","79","1966","03","Southern America","Brasil",NA,NA,"Flores amarelas.; Árvore 13m.",NA,NA,"08","Bahia","Ubaitaba","-39.323299407959","-14.3125","27575","auto","Barneby, R",NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1471","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Rosa, P","s.n.","1934","03","Southern America","Brasil","Horto Florestal do Distrito Federal",NA,"Folhas e flores; Mata",NA,NA,"09","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358","70570","auto","Barneby, R",NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1472","2019-11-01 14:58:59-03","UnB","UB","127275","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis","maranonica","Chamaecrista ensiformis maranonica","(H.S. Irwin) H.S. Irwin & Barneby",NA,"Black, GA","54-16487","1954","07","Southern America","Brasil","Beira de estrada de ferro",NA,NA,NA,NA,"08","Maranhão","Caxias","-43.3560981750488","-4.85889005661011","72086","auto","Barneby, R",NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1473","2019-11-01 14:58:59-03","UnB","UB","127282","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Paula, JE","3463A","1994","05","Southern America","Brasil","EFLEX",NA,"Fruto de cor verde-pálido.; Árvore 5m.; Cerradão",NA,NA,"24","Minas Gerais","Paraopeba","-44.4042015075684","-19.2744007110596","26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474","2019-11-01 14:58:59-03","UnB","UB","127283","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis","plurifoliolata","Chamaecrista ensiformis plurifoliolata","(Hoehne) H.S. Irwin & Barneby",NA,"Barreto, M","10568","1940","01","Southern America","Brasil",NA,NA,"Flor amarela.; Árvore 8m.",NA,NA,"06","Minas Gerais","Vespasiano","-43.9233016967773","-19.6919002532959","11802","auto","Barneby, R",NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475","2019-11-01 14:58:59-03","UnB","UB","127272","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Pinheiro, RS","1850","1972","07","Southern America","Brasil","Rodovia Valença a BR 101",NA,"Flores amarelas. Fruto verde.; Árvore 12m.; Capoeira",NA,NA,"03",NA,NA,NA,NA,NA,NA,"Barneby, R",NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1476","2019-11-01 14:58:59-03","UnB","UB","127274","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Belém, RP","955","1965","04","Southern America","Brasil","Lage do Banco. Rodovia Itabuna-Jequié",NA,"Flores amarelas.; Árvore 10m.",NA,NA,"25","Bahia","Aleal","-39.45","-14.35",NA,NA,"Barneby, R",NA,NA,"1984",NA,NA,"-39.45","-14.35",NA,NA,NA,NA,NA
"1477","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Lage, C","s.n.","1938","01","Southern America","Brasil","Horto Florestal do Distrito Federal",NA,"Ramos e flores; Mata",NA,NA,"06","Distrito Federal",NA,NA,NA,NA,NA,"Barneby, R",NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
