"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"99","2020-12-11 11:37:21-03","UFMG","BHCB","190848","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Souza, JAM; Paiva, JAM; Silva, SHA","243","2018","03","21","Southern America","Brasil","Minas Gerais","Ouro Branco","Parque Estadual da Serra do Ouro Branco","-43.668056","-20.4975",NA,"Subarbusto, 0,35m. Flor rosa. Estames amarelos; indumento piloso branco no caule e nas folhas.; Campo Rupestre Quartzítico","BHCB190848",NA,"1299","1299",NA,NA,"2018",NA,"03",NA,"-43.668056","-20.4975",NA,NA,NA,NA
"100","2020-12-11 11:37:21-03","UFMG","BHCB","190850","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Souza, JAM; Paiva, JAM; Silva, SHA","246","2018","04","24","Southern America","Brasil","Minas Gerais","Caeté","Fazenda Maquiné","-43.715556","-20.045833",NA,"Erva, 0,30m. Flor rosa.; Campo Sujo","BHCB190850",NA,"1211","1211",NA,NA,"2018",NA,"04",NA,"-43.715556","-20.045833",NA,NA,NA,NA
"101","2020-12-11 11:37:21-03","UFMG","BHCB","191146","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Quaresma, AS; Meyer, PB","937","2018","05","07","Southern America","Brasil","Minas Gerais","Rio Acima",NA,"-43.73445","-20.127861",NA,"Campo sujo","BHCB191146",NA,"1157","1157",NA,NA,"2018",NA,"06","10","-43.73445","-20.127861",NA,NA,NA,NA
"102","2020-12-11 11:37:21-03","UFMG","BHCB","178108","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Gontijo, FD; Braga, IF","723","2015","03","12","Southern America","Brasil","Minas Gerais","Caeté",NA,"-20.045","-43.707222",NA,"Flores róseas; aprox. 15 cm de altura.; Arbustivo. Cerrado","BHCB030585","BHCB030585","1198","1198",NA,NA,"2015",NA,"05","06","-20.045","-43.707222",NA,NA,NA,NA
"103","2020-12-11 11:37:21-03","UFMG","BHCB","29146","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Furnas","cerrado próximo às eclusas, pela estrada Belo Horizonte - Furnas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:37:21-03","UFMG","BHCB","201753","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Souza, VC de; Miyagi, PH; Souza, JP","7913","1995","03","08","Southern America","Brasil","Mato Grosso","Ouro Branco","Estrada entre Ouro Branco e o Morro do Gabriel, ca. 9Km de Ouro Branco","-43.663639","-20.489056",NA,"Subarbusto até 40cm de altura. Corola e filetes róseos; Campo arenoso","BHCB201753","BHCB201753","1250","1250",NA,NA,"1997",NA,NA,NA,"-43.663639","-20.489056",NA,NA,NA,NA
"105","2020-12-11 11:37:21-03","UFMG","BHCB","73762","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Viana, PL","555","2001","02","25","Southern America","Brasil","Minas Gerais","Brumadinho","Retiro das Pedras","-43.983611","-20.093056",NA,"Arbusto de flores lilases",NA,NA,"1400","1400",NA,NA,NA,NA,NA,NA,"-43.983611","-20.093056",NA,NA,NA,NA
"106","2020-12-11 11:37:21-03","UFMG","BHCB","54103","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Tameirão Neto, E","2874","2000","02","16","Southern America","Brasil","Minas Gerais","Aiuruoca",NA,"-44.603099822998","-21.9755992889404",NA,"subarbustivo","BHCB007759",NA,NA,NA,"27460","auto","2013",NA,"06","10",NA,NA,NA,NA,NA,NA
"107","2020-12-11 11:37:21-03","UFMG","BHCB","67855","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Magalhães, GM","1430",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-11 11:37:21-03","UFMG","BHCB","67854","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Barreto, HLM","3372",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:37:21-03","UFMG","BHCB","67853","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Barreto, HLM","3369",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:37:21-03","UFMG","BHCB","67852","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Magalhães, GM","1840",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-11 11:37:21-03","UFMG","BHCB","67851","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Barreto, HLM","1325",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:37:21-03","UFMG","BHCB","67849","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Magalhães, GM","1839",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Nova Lima",NA,"-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:37:21-03","UFMG","BHCB","4576","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Grandi, TSM","1466","1983","09","07","Southern America","Brasil","Minas Gerais","Ouro Preto","Cachoeira das Andorinhas","-43.5080986022949","-20.2875003814697",NA,"Campo;herbáceo;",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:37:21-03","UFMG","BHCB","117270","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Rezende, SG; et al.","1927","2007","01","25","Southern America","Brasil","Minas Gerais","Itabirito","Mina Várzea do Lopes.","-43.801399230957","-20.2532997131348",NA,"Habitat:Campo sujo, Porte: arbustivo",NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:37:21-03","UFMG","BHCB","107406","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Mendes, MS; Brina, AE","s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Congonhas","Mineração Casa de Pedra, Corpo Norte - CSN","-43.8577995300293","-20.4997005462646",NA,"Hábito:arbustivo",NA,NA,NA,NA,"16368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:37:21-03","UFMG","BHCB","53248","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Mota, RC da","41","1999","04","10","Southern America","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra.","-46.3657989501953","-20.2453002929688",NA,"Coletada em campo limpo. Cálice acastanhados, corola lilás, estames amarelos, conectivos vermelhos.","BHCB007760",NA,NA,NA,"57119","auto","2013",NA,"06","10",NA,NA,NA,NA,NA,NA
"117","2020-12-11 11:37:21-03","UFMG","BHCB","46387","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Pompeu, M","392","1999","03","14","Southern America","Brasil","Minas Gerais","Nova Lima","Serra do Cachimbo.","-43.8466987609863","-19.9855995178223",NA,"flor rosa","BHCB007764",NA,NA,NA,"29211","auto","2013",NA,"06","10",NA,NA,NA,NA,NA,NA
"118","2017-05-15 12:58:00-03","MO","MOBOT","100971416","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","A. Lourteig","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 19722","1968","2","10","South America","Brazil",NA,NA,"Serra do Itabirito, Minas Gerais, ca. 50 km SE of Belo Horizonte.",NA,NA,NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","3268320","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","S. Graham","J.N. Nakajima","Nakajima 930","1995","3","20","South America","Brazil","Minas Gerais",NA,"Cachoeira da Casca D'Anta, PARNA Serra da Canastra, São Roque de Minas. Base do morro, solo pedregoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2011-02-28 13:51:00-03","MO","MOBOT","3268321","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","S. Graham","Romero*","Romero 911","1994","4","18","South America","Brazil","Minas Gerais",NA,"Estrada para Sacramento, apos o vale da nascente do rio Sao Francisco, PARNA Serra da Canastra, São Roque de Minas. Campo limpo, solo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2017-11-24 14:11:15-02","UFLA","ESAL","6467","S","Plantae",NA,NA,"Lythraceae","Diplusodon","lythroides","Diplusodon lythroides","DC.","T. B. Cavalcanti","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Serra da Bocaina, Ingai","-44.8711013793945","-21.3169002532959",NA,"erva; 0,40; roxa;; campo rupestre",NA,NA,"11","11","16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2018-10-09 16:31:38-03","UFLA","ESAL","13839","S","Plantae",NA,NA,"Lythraceae","Diplusodon","lythroides","Diplusodon lythroides","DC.",NA,"Lourenço, RA","149",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,"erva; 0,45; lilás;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA
"123","2018-10-09 16:31:38-03","UFLA","ESAL","13939","S","Plantae",NA,NA,"Lythraceae","Diplusodon","lythroides","Diplusodon lythroides","DC.",NA,"Lourenço, RA","208",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,"sub-arbusto; 0,44; lilás;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA
"124","2018-10-09 16:31:38-03","UFLA","ESAL","29924","S","Plantae",NA,NA,"Lythraceae","Diplusodon","lythroides","Diplusodon lythroides","DC.",NA,"Domingos, DQ; Reis, GH","2105","2011","03","25",NA,"Brasil","Minas Gerais","Lavras","Serra do Farias","-44.999444","-21.245278",NA,"Flores com cálice verde e corola rosa, anteras amarelas.; Subarbusto com 30 cm.",NA,NA,NA,NA,NA,NA,"2013",NA,"02",NA,"-44.999444","-21.245278",NA,NA,NA,NA
"125","2018-10-09 16:31:38-03","UFLA","ESAL","6739","S","Plantae",NA,NA,"Lythraceae","Diplusodon","lythroides","Diplusodon lythroides","DC.","D. A. C.","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Serra da Bocaina/Poço Bonito, Poço Bonito","-44.999444","-21.245278",NA,"erva; 0,40; roxa;; campo rupestre",NA,NA,"11","11",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA
"126","2017-11-24 14:11:15-02","UFLA","ESAL","18583","S","Plantae",NA,NA,"Lythraceae","Diplusodon","lythroides","Diplusodon lythroides","DC.","Andreia F. Silva","Silva, AF; Alessandra O.; Vanderlei V.","664",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,"sub-arbusto; ; em cachos axilares e terminais flores róseas;",NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2017-11-24 14:11:15-02","UFLA","ESAL","6862","S","Plantae",NA,NA,"Lythraceae","Diplusodon","lythroides","Diplusodon lythroides","DC.","D. A. C.","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Serra da Bocaina, Ingai","-44.8711013793945","-21.3169002532959",NA,"erva; 0,40; violeta;; campo rupestre",NA,NA,"11","11","16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2017-11-24 14:11:15-02","UFLA","ESAL","11581","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Massensini Jr.; A.","Gavilanes, M L; Frieiro F. C.","4.834",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí",NA,"-44.9171981811523","-21.4011001586914",NA,"arbusto; 0,80; arroxeada clara;",NA,NA,NA,NA,"16664","auto","2017",NA,"05",NA,NA,NA,NA,NA,NA,NA
"129","2017-11-24 14:11:15-02","UFLA","ESAL","18584","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Massensini Jr.; A.","João Antonio Argenta; Alessandra O.; Ademir Alves","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,"; ; róseas;",NA,NA,NA,NA,"16664","auto","2017",NA,"05",NA,NA,NA,NA,NA,NA,NA
"130","2018-10-09 16:31:38-03","UFLA","ESAL","28500","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Massensini Jr.; A.","Rangel, AMA","s.n.","2017","03","01",NA,"Brasil","Minas Gerais",NA,"Serra da Bocaina",NA,NA,NA,"Material da di; Sub-arbusto, 50 cm, flores roseas; Campo rupestre",NA,NA,NA,NA,NA,NA,"2017",NA,"03","27",NA,NA,NA,NA,NA,NA
"131","2018-10-09 16:31:38-03","UFLA","ESAL","28501","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Massensini Jr.; A.","Ferreira, NMP","s.n.","2017","03","16",NA,"Brasil","Minas Gerais","Lavras","De frente para o Parque Ecológico Quedas do Rio Bo, Transição mata/campo","-44.999444","-21.245278",NA,"Material da di; Erva, flores rosas",NA,NA,NA,NA,NA,NA,"2017",NA,"03","27","-44.999444","-21.245278",NA,NA,NA,NA
"132","2019-04-24 19:53:05-03","UFLA","ESAL","28679","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Domingos, DQ","Domingos, DQ; Furtado, CC","1142","2007",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Quedas do Rio Bonito, Transição de cerrado e campo rupestre.","-44.974167","-21.331944",NA,"Arbusto, 40cm, cálice verde e corola rosa.; Campo Rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.974167","-21.331944",NA,NA,NA,NA
"133","2019-08-20 12:04:50-03","UFLA","ESAL","32090","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Arruda, I A C","Arruda, I A C; Martins, C P V","383","2016","01","24",NA,"Brasil","Minas Gerais","Itutinga","Serra do Pombeiro porção Sul","-44.715","-21.386611",NA,"Subarbusto, 40cm, cálice vináceo, corola lilás c/ indumentos brancos, anteras amarelas.; Campo Rupestre, campo geral arenoso.",NA,NA,"108","108",NA,NA,"2017",NA,"01",NA,"-44.715","-21.386611",NA,NA,NA,NA
"134","2018-10-09 16:31:38-03","UFLA","ESAL","918","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Massensini Jr.; A.","Black","1.118-B",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278",NA,"; ; ;; cerrado",NA,NA,NA,NA,NA,NA,"2017",NA,"05",NA,"-44.999444","-21.245278",NA,NA,NA,NA
"135","2017-11-24 14:11:15-02","UFLA","ESAL","2991","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","D. A. C.","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,"erva; 0,9; ;; cerrado",NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2017-11-24 14:11:15-02","UFLA","ESAL","3416","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","D. A. C.","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Campo do Meio",NA,"-45.8302993774414","-21.1067008972168",NA,"erva; 0,80; ;; cerrado",NA,NA,NA,NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2017-11-24 14:11:15-02","UFLA","ESAL","2674","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","N. Figueiredo - UNICAMP","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Pimenta",NA,"-45.798900604248","-20.4839000701904",NA,"erva; 0,7; ;; cerrado",NA,NA,NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-06-10 10:11:00-03","FZB-BH","BHZB","10429","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus",NA,NA,"Rezende, S.G et al.","1927","2007","01","25",NA,"Brasil","MG","Itabirito","Região da Gerdal , Próximo da BR 040, Mina Várzea do Lopes","-43.932583","-20.301806",NA,"Altitude: 1260 metros,Coords:Lat :20o18#?#6,5  S Long 43o 55` 57,30  W BHCB 117270.Outro coletor : Brina, A. E.",NA,NA,"1260","1260",NA,NA,NA,NA,NA,NA,"43W 55' 57.30","20S 18' 6.5",NA,NA,NA,NA
"139","2019-06-10 10:11:00-03","FZB-BH","BHZB","10887","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus",NA,"Meyer, P.B.","Rezende, S.G et al.","4649","2014","07","02",NA,"Brasil","MG","Ouro Preto","Distrito de Miguel Burnier, Mina da Gerdau.","-43.801944","-20.44",NA,NA,NA,NA,"1200","1200",NA,NA,"2014",NA,"08","02","43W 48' 07","20S 26' 24",NA,NA,NA,NA
"140","2019-06-10 10:11:00-03","FZB-BH","BHZB","4324","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus",NA,NA,"Mendes, M.S. et al.",NA,"2005","08","30",NA,"Brasil","MG","Congonhas","Entre Congonhas e Ouro Preto","-43.863611","-20.443611",NA,"Coord. UTM 7.739016N e 618.535E.A ltitude média de 1100m. Outros coletores: Werneck, M.S.",NA,NA,"1100","1100",NA,NA,NA,NA,NA,NA,"43W 51' 49","20S 26' 37",NA,NA,NA,NA
"141","2020-09-12 05:00:02-03","US","US","2948716","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Diplusodon","lythroides","Diplusodon lythroides","DC.",NA,"S. A. Mori & B. M. Boom","14453","1981","6","16","South America - Neotropics","Brazil","Bahia",NA,"Municipality of Morro do Chapeu, Telebahia Tower, ca 6 km S of Morro do Chapeu. Campo Rupestre.",NA,NA,NA,NA,"US03040875","US03040875_01","1000",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"142","2020-09-12 05:00:02-03","US","US","2948712","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Diplusodon","lythroides","Diplusodon lythroides","DC.",NA,"S. A. Mori & B. M. Boom","14509","1981","6","17","South America - Neotropics","Brazil","Bahia",NA,"Municipality of Morro do Chapeu BR052, vicinity of bridge over Rio Ferro Doido, ca 18 km E of Morro do Chapeu. Floodplain of River. Campo Rupestre.",NA,NA,NA,NA,"US03040874","US03040874_01","1000",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"143","2020-09-12 05:00:02-03","US","US","1199733","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Schwacke","14768","1891","3","9","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US03040946","US03040946_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"144","2020-09-12 05:00:02-03","US","US","1341601","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"A. Regnell","116","1877","4","24","South America - Neotropics","Brazil","Minas Gerais",NA,"Minas Geraës, cidade de Caldas. Chacara da cima. Valle novo.",NA,NA,NA,NA,"US03040947","US03040947_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"145","2020-09-12 05:00:02-03","US","US","1383256","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"A. Regnell","I 116","1846","3","3","South America - Neotropics","Brazil","Minas Gerais",NA,"Prov. Minas Geraes: Caldas.",NA,NA,NA,NA,"US03040949","US03040949_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"146","2020-09-12 05:00:02-03","US","US","1932755","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"L. O. Williams & V. Assis","6595","1945","4","7","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra da Mutuca, near Belo Horizonte, Municipio of Nova Lima.",NA,NA,NA,NA,"US03040944","US03040944_01","1200","1400",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"147","2020-09-12 05:00:02-03","US","US","2368106","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"E. Vainio","033370","1885","3","18","South America - Neotropics","Brazil","Minas Gerais",NA,"Minas Geraës, Lafayette.",NA,NA,NA,NA,"US03040950","US03040950_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"148","2020-09-12 05:00:02-03","US","US","3671008","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Instituto de Botanica (Sao Paulo)","s.n.","1921","1","29","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra de Ouro Branco.",NA,NA,NA,NA,"US03040943","US03040943_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"149","2020-09-12 05:00:02-03","US","US","1779935","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"-. Mello Barreto","11341","1933","2","7","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Serra do Taquaril.",NA,NA,NA,NA,"US03040945","US03040945_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"150","2020-09-12 05:00:02-03","US","US","1383255","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"-- Widgren","s.n.","1845",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Prov. Minas Geraes.",NA,NA,NA,NA,"US03040951","US03040951_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"151","2020-09-02 16:31:48-03","Cenargen","CEN","35446","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T. B. Cavalcanti","Taciana Barbosa Cavalcanti","2561","2000","02","26",NA,"Brasil","MG","OLIVEIRA","Estrada de Morro do Ferro para Passa Quatro, 8 km de Morro do Ferro, sentido Passa Quatro. Serra das Vertentes.","-44.9","-21.216666","Exsicatas","Folhas côncavas, ramos e tubo floral vináceos. Apêndices eretos, estames 12.","CEN00035446","CEN00035446","1000","1000",NA,NA,"2000",NA,"03",NA,"-44.9","-21.216666",NA,NA,"6",NA
"152","2020-09-02 16:31:48-03","Cenargen","CEN","88535","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T. B. Cavalcanti","Taciana Barbosa Cavalcanti","3787","2014","03","09",NA,"Brasil","MG","NOVA LIMA","Rio Acima. Estrada de terra para Barão de Cocais. Sobre a Serra da Gandarela. A 5 km do entrocamento de Rio Acima.","-43.752777","-20.103055","Exsicatas","Crescendo na encosta de morro","CEN00088535","CEN00088535","1050","1050",NA,NA,"2014",NA,"03",NA,"-43.752777","-20.103055",NA,NA,"7",NA
