"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","order","continentOcean","preparationType","barcode","imagecode","typeStatus","class","fieldNumber"
"230","2019-11-07 11:16:31-03","UFMG","BHCB-SL","28490","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Teixeira, WA","s.n.","1995","04","13","Brasil","Minas Gerais","Itabirito","Pico do Itabirito, Campo Rupestre/Transição.","-43.801399230957","-20.2532997131348","20553",NA,"Coletada sobre rocha em meio a musgos, local bem sombreado, transição de afloramentos de quartzito para a mata de galeria, MBR.","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"231","2019-11-07 11:16:31-03","UFMG","BHCB-SL","81936","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Viana, PL","441","2002","01","22","Brasil","Minas Gerais","Itabirito","Próximo ao Viaduto das Almas","-43.801399230957","-20.2532997131348","20553",NA,"Terrestre à beira de córrego.","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"232","2021-01-12 15:24:05-03","UFMG","BHCB-SL","81942","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Viana, PL","449","2002","01","22","Brasil","Minas Gerais","Itabirito","Próximo ao Viaduto das Almas;","-43.801399230957","-20.2532997131348","20553",NA,"Terrestre. Beira de riacho.","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"233","2019-12-19 16:20:41-03","UFMG","BHCB-SL","128263","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Almeida, TE; Souza, DT","1828","2009","02","15","Brasil","Minas Gerais","Liberdade","BR - 494, Caminho entre a BR e o município de Passa Vinte.","-44.3196983337402","-22.0289001464844","19650",NA,"Rupícola.; Em paredão rochoso, beira de estrada. Floresta Ombrófila Densa.","auto",NA,NA,"1268","1268",NA,"América",NA,"BHCB049302",NA,NA,NA,NA
"234","2021-01-12 15:24:05-03","UFMG","BHCB-SL","129572","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Souza, FS; Monteiro, D; Oliveira, JA; Mezzonato, AC; Ribeiro, JHC","636","2008","10","26","Brasil","Minas Gerais","Lima Duarte","Serra Negra; RPPN Serra Negra;","-43.793098449707","-21.8425006866455","30417",NA,"Rupícola.; No interior de mata.","auto",NA,NA,NA,NA,NA,"América",NA,"BHCB049314",NA,NA,NA,NA
"235","2021-01-12 15:24:05-03","UFMG","BHCB-SL","81333","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","05",NA,"Salino, A; Mota, NFO","8266","2003","01",NA,"Brasil","Minas Gerais","Mariana","Distrito de Alegria, Mina de Fábrica Nova (CVRD); fragmento de Floresta Estadual Semidecidual Montana.","-43.4160995483398","-20.377799987793","33524",NA,"Rupícola ao lado de cachoeira, no interior de floresta.","auto",NA,NA,"1200","1200",NA,"América",NA,NA,NA,NA,NA,NA
"236","2021-01-12 15:24:05-03","UFMG","BHCB-SL","81330","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","05",NA,"Salino, A; Mota, NFO","8263","2003","01",NA,"Brasil","Minas Gerais","Mariana","Distrito de Alegria, Mina de Fábrica Nova (CVRD); fragmentos de Flroesta Estacional Semidecidual Montana.","-43.4160995483398","-20.377799987793","33524",NA,"Rupícola na floresta com Candeia.","auto",NA,NA,"1200","1200",NA,"América",NA,NA,NA,NA,NA,NA
"237","2021-01-12 15:24:05-03","UFMG","BHCB-SL","161855","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Novelino, RF","2007","02","28","Novelino, RF; Krieger, L; Jorge","771","1989","09","19","Brasil","Minas Gerais","Mariana","Mata da C.V.R.D.","-43.4160995483398","-20.377799987793","33524",NA,"No itabirito, dentro da mata, sobre camada de humus. Material estéril.","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"238","2021-01-12 15:24:05-03","UFMG","BHCB-SL","63965","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Mota, RC; Viana, L","683","2001","01","29","Brasil","Minas Gerais","Mariana","Mina da Samitri","-43.4160995483398","-20.377799987793","33524",NA,"Planta coletada em mata de galeria.","auto",NA,NA,NA,NA,NA,"América",NA,"BHCB000899","BHCB000899",NA,NA,NA
"239","2019-11-07 11:16:31-03","UFMG","BHCB-SL","6818","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Grandi, TSM; et al.","1995","1985","10","05","Brasil","Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344","14750",NA,"Na mata;epífita;herbáceo;","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"240","2019-11-07 11:16:31-03","UFMG","BHCB-SL","10943","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Salino, A","2362","1995","11","25","Brasil","Minas Gerais","Moeda","Serra da Moeda, na estrada vicinal que liga a BR 040 a Moeda","-44.0527992248535","-20.3330993652344","14750",NA,"Terrestre, a beira de riacho, no interior de floresta ciliar.","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"241","2019-11-07 11:16:31-03","UFMG","BHCB-SL","31059","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","10",NA,"Salino, A","2353","1995","11","18","Brasil","Minas Gerais","Moeda","Serra da Moeda, Serra da Moeda- ao lado da estrada que liga a BR-040 a Moeda","-44.0527992248535","-20.3330993652344","14750",NA,"Erva rupícola, em local umido a beira de riacho, no interior de mata ciliar.","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"242","2019-11-07 11:16:31-03","UFMG","BHCB-SL","30839","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Salino, A","2243","1995","04","24","Brasil","Minas Gerais","Nova Lima","Córrego Capitão do Mato, Bacia do córrego.","-43.8466987609863","-19.9855995178223","29211",NA,"Sobre rocha, interior da floresta.","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"243","2019-11-07 11:16:31-03","UFMG","BHCB-SL","85614","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","05",NA,"Figueiredo, JB; Mota, NFO","168","2003","09","26","Brasil","Minas Gerais","Nova Lima","RPPN do Tumbá, Floresta Estacional Semidecidual.","-43.8466987609863","-19.9855995178223","29211",NA,"Terrestre (barranco); margem do córrego.","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"244","2019-11-07 11:16:31-03","UFMG","BHCB-SL","86182","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","05",NA,"Figueiredo, JB; Almeida, TE","199","2003","11","25","Brasil","Minas Gerais","Rio Acima","RPPN de Andaime, Floresta Estacional Semidecidual.","-43.7893981933594","-20.0874996185303","13827",NA,"Terrestre; margem do córrego.","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"245","2019-11-07 11:16:31-03","UFMG","BHCB-SL","99550","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009",NA,NA,"Salino, A; Morais, PO; Salino, A","10505","2005","05","27","Brasil","Minas Gerais","Rio Acima","Sítio da Lídia","-43.7893981933594","-20.0874996185303","13827",NA,"Terrestre em mata de galeria.","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"246","2019-11-07 11:16:31-03","UFMG","BHCB-SL","87541","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","07",NA,"Mota, NFO; Viana, PL; Melo, PHA; Morais, PO","26","2004","04","04","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.3908004760742","-18.0041999816895","26697",NA,"Terrestre em capão próximo ao Morro Redondo. Próximo de curso d#?#água.","auto",NA,NA,"1500","1500",NA,"América",NA,NA,NA,NA,NA,NA
"247","2021-01-12 15:24:05-03","UFMG","BHCB-SL","29254","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","05",NA,"Salino, A","2095","1995","02","26","Brasil","Minas Gerais","Sapucaí-Mirim","Serra de Campestre;","-45.7425003051758","-22.7478008270264","23877",NA,"Rupícola em rocha coberta de humus, a margem de rio.","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"248","2019-11-07 11:16:31-03","UFMG","BHCB-SL","29824","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","04",NA,"Salino, A","1784","1993","06",NA,"Brasil","São Paulo","Analândia","Salto do Rio Corumbatai","-47.6599998474121","-22.1200008392334","14271",NA,"Em barranco a margem do rio, em mata ciliar.","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"249","2019-11-07 11:16:31-03","UFMG","BHCB-SL","29821","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Salino, A","1781","1993","06",NA,"Brasil","São Paulo","Analândia","Serra do Cuscuzeiro","-47.6599998474121","-22.1200008392334","14271",NA,"Rupícola em paredão arenítico, na mata, a ca. 1000m de altitude.","auto",NA,NA,"1000","1000",NA,"América",NA,NA,NA,NA,NA,NA
"250","2019-11-07 11:16:31-03","UFMG","BHCB-SL","29822","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Salino, A","1766","1993","06",NA,"Brasil","São Paulo","Analândia","Serra do Cuscuzeiro","-47.6599998474121","-22.1200008392334","14271",NA,"Rupícola em paredão arenítico no interior de mata, a ca. 1000m de altitude.","auto",NA,NA,"1000","1000",NA,"América",NA,NA,NA,NA,NA,NA
"251","2019-11-07 11:16:31-03","UFMG","BHCB-SL","29823","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Salino, A","1809","1993","08","28","Brasil","São Paulo","Analândia","Serra do Cuscuzeiro","-47.6599998474121","-22.1200008392334","14271",NA,"Rupícola em paredão arenítico, na mata, a ca. 1000m de altitude.","auto",NA,NA,"1000","1000",NA,"América",NA,NA,NA,NA,NA,NA
"252","2019-11-07 11:16:31-03","UFMG","BHCB-SL","29979","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Salino, A","1809","1993","08","28","Brasil","São Paulo","Analândia","Serra do Cuscuzeiro, Sítio Agua Fria.","-47.6599998474121","-22.1200008392334","14271",NA,"Rupícola, em paredão arenítica da escarpa, a ca. 1000m de altitude.","auto",NA,NA,"1000","1000",NA,"América",NA,NA,NA,NA,NA,NA
"253","2019-11-07 11:16:31-03","UFMG","BHCB-SL","29568","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","10",NA,"Salino, A","1820","1993","08","28","Brasil","São Paulo","Analândia","Sítio Água Limpa; Serra do Cuscuzeiro","-47.6599998474121","-22.1200008392334","14271",NA,"Rupícola, em rocha arenítica, a margem de riacho, no interior da floresta, a ca. 1000m de altitude.","auto",NA,NA,"1000","1000",NA,"América",NA,NA,NA,NA,NA,NA
"254","2021-01-12 15:24:05-03","UFMG","BHCB-SL","100245","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2012","11",NA,"Colei; et al.","s.n","2006","07","25","Brasil","São Paulo","Santa Rita do Passa Quatro","Parque Estadual da Vassununga, Gleba Capão da Varzea.","-47.4700012207031","-21.7099990844727","24893",NA,NA,"auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"255","2019-11-07 11:16:36-03","UFMG","BHCB-SL","166800","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","tamandarei","Elaphoglossum tamandarei","Brade","Souza, FS","2009","06",NA,"Souza, FS; Ribeiro, JHC","691","2009","05","31","Brasil","Minas Gerais","Lima Duarte","Serra Negra: Fazenda Serra Negra","-43.793098449707","-21.8425006866455","30417",NA,"Terrestre em interior de mata.","auto",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"256","2019-11-01 15:17:56-03","UnB","UB","106404","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","blanchetii","Elaphoglossum blanchetii","(Mett. ex Kuhn) C. Chr.","Novelino, RF",NA,NA,NA,"Rocha, MAL","141","2006","02","23","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada. Interior da mata, sobre barranco, próximo ao curso d'água","-47.5995","-14.164667",NA,NA,"Frondes dimorfas, inteiras. Soros acrosticóides&nf;&nf;&nf;&nf;; Erva, terrestre 0,4m; Mata de Galeria",NA,"-47.5995","-14.164667","1164","1164",NA,"Southern America",NA,"UB0033571","UB0033571",NA,NA,NA
"257","2019-11-01 15:17:56-03","UnB","UB","10519","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","blanchetii","Elaphoglossum blanchetii","(Mett. ex Kuhn) C. Chr.","Novelino, RF",NA,NA,NA,"Freitas, C; Guimarães, PJF","1","2001","11","07","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa - UnB","-47.9296989440918","-15.7797002792358","70570",NA,"Erva; Mata ciliar","auto",NA,NA,NA,NA,NA,"Southern America",NA,"UB0033725","UB0033725",NA,NA,NA
"258","2019-11-01 15:17:56-03","UnB","UB","7612","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","blanchetii","Elaphoglossum blanchetii","(Mett. ex Kuhn) C. Chr.",NA,NA,NA,NA,"Novelino, RF","1372","1997","09","09","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358","70570",NA,"Junto ao córrego, estéril, frequente. Nervuras pouco visíveis contra a luz, lâmina coriácea, periolo pouco escamoso; Na mata mesofilica, sobre troncos próximo ao solo","auto",NA,NA,NA,NA,NA,"Southern America",NA,"UB0033726","UB0033726",NA,NA,NA
"259","2019-11-01 15:17:56-03","UnB","UB","107098","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2012","03",NA,"Rodrigues Júnior, CE; Jesus, FPR","1357","1999","08","09","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília, córrego mata gado. Beira de barranco perto de botão de água, área externa APA, Gama Cabeça de Veado","-47.85","-15.866667",NA,NA,"Terrestre; Cerrado, beira a mata ciliar",NA,"-47.85","-15.866667","1025","1150",NA,"Southern America",NA,"UB0033771","UB0033771",NA,NA,NA
"260","2019-11-01 15:17:56-03","UnB","UB","135554","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","07",NA,"Heringer, EP","9328","1959","01","01","Brasil","Distrito Federal","Guará","Parque do Guará",NA,NA,NA,NA,"Mata ciliar",NA,NA,NA,NA,NA,NA,"Southern America",NA,"UB0033762","UB0033762",NA,NA,NA
"261","2019-11-01 15:17:56-03","UnB","UB","7364","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2012",NA,NA,"Novelino, RF; Lima, JCM","1320","1997","04","28","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, FAL - Fazenda Água Limpa","-47.916667","-15.95",NA,NA,"Com escamas castanho-escuras na face abaxial e fronde as vezes com plantas bífidas. Formam população; Mata de galeria, junto ao córrego. Material estéril",NA,"-47.916667","-15.95",NA,NA,NA,"Southern America",NA,"UB0033769","UB0033769",NA,NA,NA
"262","2019-11-01 15:17:56-03","UnB","UB","7609","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","07",NA,"Novelino, RF","1369","1997","09","09","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358","70570",NA,"Estéril. Bordo claro (da lâmina), escamas no pecíolo. Ângulo de 90 com a costa; nervuras pouco visíveis contra a luz; Mata mesofilica, junto a troncos de árvores caídas","auto",NA,NA,NA,NA,NA,"Southern America",NA,"UB0033761","UB0033761",NA,NA,NA
"263","2019-11-01 15:17:56-03","UnB","UB","114386","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","03",NA,"Stein, MG","25","2008","04","04","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa. Córrego da Cachoeira.","-47.9296989440918","-15.7797002792358","70570",NA,"Herbácea; Mata Ciliar","auto",NA,NA,NA,NA,NA,"Southern America",NA,"UB0033765","UB0033765",NA,NA,NA
"264","2019-11-01 15:17:56-03","UnB","UB","135553","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2012",NA,NA,"Ratter, JA; Machado, JWB; Rocha, M","4805","1982","09","14","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km SSW of Brasília TV tower. At the crossing on the córrego Capetinga","-47.9296989440918","-15.7797002792358","70570",NA,"Fern with leaves in rosette; Growing on the banks of the stream","auto",NA,NA,NA,NA,NA,"Southern America",NA,"UB0033772","UB0033772",NA,NA,NA
"265","2019-11-01 15:17:56-03","UnB","UB","135552","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","07",NA,"Heringer, EP","7890","1960","02","01","Brasil","Distrito Federal","Brasília","Parque Zoobotânico","-47.9296989440918","-15.7797002792358","70570",NA,"Mata ciliar","auto",NA,NA,NA,NA,NA,"Southern America",NA,"UB0033764","UB0033764",NA,NA,NA
"266","2019-11-01 15:17:56-03","UnB","UB","143236","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Novelino, RF","2007","07","07","Heringer, EP","7683","1970","07","31","Brasil","Minas Gerais","Cordisburgo","Fazenda do Brejão","-44.32080078125","-19.125","32963",NA,"Mata ciliar, região de cerrado","auto",NA,NA,NA,NA,NA,"Southern America",NA,"UB0033774","UB0033774",NA,NA,NA
"267","2019-11-01 15:17:56-03","UnB","UB","143235","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","07",NA,"Heringer, EP","6801","1959","02","28","Brasil","Minas Gerais","Paraopeba","Imbiruçu","-44.4042015075684","-19.2744007110596","26090",NA,"Cerrado seco, aberto graminoso, muito desgastado; solo na rocha nua com vossorocas onde vive esta planta","auto",NA,NA,NA,NA,NA,"Southern America",NA,"UB0033591","UB0033591",NA,NA,NA
"268","2019-11-01 15:17:56-03","UnB","UB","106364","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","07",NA,"Rocha, MAL","56","2006","09","16","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada. Sobre barranco, lugar sombreado.","-47.5995","-14.164667",NA,NA,"Frondes dimorfas, inteiras; soro acrosticóides.; Erva, terrestre 0,7m; Mata de Galeria.",NA,"-47.5995","-14.164667","1164","1164",NA,"Southern America",NA,"UB0033576","UB0033576",NA,NA,NA
"269","2019-11-01 15:17:56-03","UnB","UB","106365","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2012","02",NA,"Rocha, MAL","57","2006","09","16","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada. Sobre barranco, lugar sombreado.","-47.5995","-14.164667",NA,NA,"Frondes dimorfas, inteiras; soro acrosticóides.; Erva, terrestre 0,6m; Mata de Galeria.",NA,"-47.5995","-14.164667","1164","1164",NA,"Southern America",NA,"UB0033609","UB0033609",NA,NA,NA
"270","2019-11-01 15:17:56-03","UnB","UB","106435","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","07",NA,"Rocha, MAL","106","2007","01","02","Brasil","Goiás","Alto Paraíso de Goiás","Potal da Chapada. Interior da mata, sobre barranco.","-47.5995","-14.164667",NA,NA,"Rizoma curto-reptante; frondes dimorfas; soros acrosticóides.; Erva, terrestre 0,6m; Mata de Galeria.",NA,"-47.5995","-14.164667","1164","1164",NA,"Southern America",NA,"UB0033589","UB0033589",NA,NA,NA
"271","2019-11-01 15:17:56-03","UnB","UB","106436","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","07",NA,"Rocha, MAL","107","2007","01","02","Brasil","Goiás","Alto Paraíso de Goiás","Potal da Chapada. Interior da mata, sobre barranco.","-47.5995","-14.164667",NA,NA,"Rizoma curto-reptante; frondes dimorfas; soros acrosticóides.; Erva, terrestre 0,6m; Mata de Galeria.",NA,"-47.5995","-14.164667","1164","1164",NA,"Southern America",NA,"UB0033585","UB0033585",NA,NA,NA
"272","2019-11-01 15:17:56-03","UnB","UB","106447","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","07",NA,"Rocha, MAL","120","2007","02","08","Brasil","Goiás","Alto Paraíso de Goiás","Potal da Chapada. Interior da mata, sobre barranco.","-47.5995","-14.164667",NA,NA,"Rizoma curto-reptante; frondes dimórficas; soros acrosticóides.; Erva, terrestre 0,8m; Mata de Galeria.",NA,"-47.5995","-14.164667","1164","1164",NA,"Southern America",NA,"UB0033605","UB0033605",NA,NA,NA
"273","2019-11-01 15:17:56-03","UnB","UB","106462","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","07",NA,"Rocha, MAL","113","2007","01","02","Brasil","Goiás","Alto Paraíso de Goiás","Potal da Chapada. interior da mata, lugar sombreado, sobre barranco.","-47.5995","-14.164667",NA,NA,"Rizoma prostrado com escamas cast.claras; Soros acrosticóides.; Erva, terrestre 0,7m; Mata de Galeria.",NA,"-47.5995","-14.164667","1164","1164",NA,"Southern America",NA,"UB0033578","UB0033578",NA,NA,NA
"274","2019-11-01 15:17:56-03","UnB","UB","106465","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Rocha, MAL",NA,NA,NA,"Rocha, MAL","139","2007","02","23","Brasil","Goiás","Alto Paraíso de Goiás","Potal da Chapada. interior da mata, lugar sombreado, sobre barranco.","-47.5995","-14.164667",NA,NA,"Rizoma prostrado com escamas cast.escuras. Soros acrosticóides.; Erva, terrestre 1m; Mata de Galeria.",NA,"-47.5995","-14.164667","1164","1164",NA,"Southern America",NA,"UB0033583","UB0033583",NA,NA,NA
"275","2019-11-01 15:17:56-03","UnB","UB","106466","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","07",NA,"Rocha, MAL","140","2007","02","23","Brasil","Goiás","Alto Paraíso de Goiás","Potal da Chapada. interior da mata, lugar sombreado, sobre barranco.","-47.5995","-14.164667",NA,NA,"Rizoma prostrado com escamas cast. claras. Soros acrosticóides.; Erva, terrestre 0,8m; Mata de Galeria.",NA,"-47.5995","-14.164667","1164","1164",NA,"Southern America",NA,"UB0033584","UB0033584",NA,NA,NA
"276","2019-11-01 15:17:56-03","UnB","UB","106475","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée.) Moore","Kieling-Rubio, MA","2011","07",NA,"Rocha, MAL","169","2007","04","12","Brasil","Goiás","Alto Paraíso de Goiás","Potal da Chapada. Interior da mata de galeria, lugar sombreado, sobre barranco.","-47.5995","-14.164667",NA,NA,"Rizoma prostrado com escamas cast.claras. Lâminas inteiras. Soros acrosticóides.; Erva, terrestre 1,5m; Mata de Galeria.",NA,"-47.5995","-14.164667","1164","1164",NA,"Southern America",NA,"UB0033581","UB0033581",NA,NA,NA
