"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"793","2020-09-02 16:19:34-03","Cenargen","CEN","25194","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Taciana Barbosa Cavalcanti","1995","09","28",NA,"Brasil","Exsicatas",NA,NA,"CEN00025194",NA,NA,"Mart.","1736","GO","CALDAS NOVAS","Fazenda Santo Antônio do Fundão.","-48.625","-17.74169921875","A. F. Alves","CEN00025194",NA,NA,NA,NA,"1999","05",NA,"36612","auto",NA,NA,NA,"2",NA,NA
"794","2020-09-02 16:19:34-03","Cenargen","CEN","78973","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Daniela Inácio Junqueira - UEG","2007","11","22",NA,"Brasil","Exsicatas",NA,"Doação Herbário UEG - Morrinhos.","CEN00078973",NA,NA,"Mart.",NA,"GO","CALDAS NOVAS","Parque Estadual Serra de Caldas.","-48.625","-17.74169921875",NA,"CEN00078973",NA,NA,NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,"1",NA,NA
"795","2020-09-02 16:19:34-03","Cenargen","CEN","78484","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Daniela Inácio Junqueira - UEG","2009","10","28",NA,"Brasil","Exsicatas",NA,"Doação Herbário UB - Brasil - Goiás.","CEN00078484",NA,NA,"Mart.","608","GO","CALDAS NOVAS","Parque Estadual Serra de Caldas Novas.","-48.625","-17.74169921875",NA,"CEN00078484",NA,NA,NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,"1",NA,NA
"796","2020-09-02 16:19:34-03","Cenargen","CEN","44670","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Luciano de Bem Bianchetti","1991","12","11",NA,"Brasil","Exsicatas",NA,"Folhas coriáceas discolores. Flores com pétalas carnosos laranja-rosado.","CEN00044670",NA,NA,"Mart.","1225","GO","COLINAS DO SUL","Estrada 4 km antes de Vila Borba.","-48.0783004760742","-14.1513996124268","R. Mello-Silva","CEN00044670",NA,NA,NA,NA,"1991","12",NA,"58154","auto",NA,NA,NA,"3",NA,NA
"797","2020-09-02 16:19:34-03","Cenargen","CEN","31665","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Bruno Machado Teles Walter","1996","10","20",NA,"Brasil","Exsicatas",NA,"Futuro reservatório do AHE Serra da Mesa. Fruto na Carpoteca.","CEN00031665",NA,NA,"Mart.","3488","GO","COLINAS DO SUL","Estrada pelo dique 2 na direção do Rio Tocantins. Próxima a estrada Serra da Mesa / Colinas.","-48.0783004760742","-14.1513996124268","B. M. T. Walter","CEN00031665","410","410",NA,NA,"1996","10",NA,"58154","auto",NA,NA,NA,"2",NA,NA
"798","2020-09-02 16:19:34-03","Cenargen","CEN","108103","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Romulo Ewerton Gomes Sousa - IFN","2018","04","27",NA,"Brasil","Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore com 1,9 m de altura e 6,9 cm de DAP. Fuste de casca externa fina, áspera, de cor externa cinza e cor interna amarela, e desprendimento da casca do tipo placas lenhosas.","CEN00108103",NA,NA,"Mart.","1089","GO","HIDROLINA","Conglomerado GO-244. Subunidade 04, subparcela 01, indíviduo 02.","-49.4650001525879","-14.7243995666504","B. Schindler","CEN00108103",NA,NA,NA,NA,"2018","09",NA,"32259","auto",NA,NA,NA,"2",NA,NA
"799","2020-09-02 16:19:34-03","Cenargen","CEN","48457","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Glocimar Pereira-Silva","2002","11","07",NA,"Brasil","Exsicatas",NA,NA,"CEN00048457",NA,NA,"Mart.","6912","GO","LUZIANIA","Cerca de 800 m à Oeste da ponte sobre o Rio Alagado. Ponto 18.","-47.9502983093262","-16.2525005340576","P. M. C. Bartos","CEN00048457","770","770","-4835750.0","-1630111.0","2010","05",NA,"83221","auto",NA,NA,NA,"1",NA,NA
"800","2020-09-02 16:19:34-03","Cenargen","CEN","69076","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Roberto Fontes Vieira","1994","07","09",NA,"Brasil","Unicata",NA,NA,"CEN00069076",NA,NA,"Mart.","1962","GO","MINEIROS","Comunidade Cedro, Quilombo cerca 5 km da cidade, cerca de 5 km à frente da residência do Sr. João Raposo.","-52.5511016845703","-17.5694007873535","J. B. Pereira","CEN00069076","750","750",NA,NA,"2010","04",NA,"100343","auto",NA,NA,NA,"1",NA,NA
"801","2020-09-02 16:19:34-03","Cenargen","CEN","34218","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Bruno Machado Teles Walter","1999","06","21",NA,"Brasil","Exsicatas",NA,"Arvoreta com fuste liso. Área de influência do AHE Serra da Mesa.","CEN00034218",NA,NA,"Mart.","4284","GO","NIQUELANDIA","Estrada Colinas do Sul - Niquelândia. Cerca de 7 km de Colinas, 2 km após a ponte do Rio Tocantinzinho.","-48.4597015380859","-14.4738998413086","R. Mello-Silva","CEN00034218","550","550","-4809500.0","-1419667.0","2001","05",NA,"74171","auto",NA,NA,NA,"5",NA,NA
"802","2020-09-02 16:19:34-03","Cenargen","CEN","30149","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Glocimar Pereira-Silva","1996","03","09",NA,"Brasil","Exsicatas",NA,NA,"CEN00030149",NA,NA,"Mart.","3465","MA","BALSAS","Projeto de Balsas; condomínio Kissy; Lote 23.","-46.0355987548828","-7.53249979019165","R. Mello-Silva","CEN00030149","470","470",NA,NA,"1999","01",NA,"222094","auto",NA,NA,NA,"3",NA,NA
"803","2020-09-02 16:19:34-03","Cenargen","CEN","72698","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Anderson Cássio Sevilha","2006","11","02",NA,"Brasil","Exsicatas",NA,"Cerradão em regeneração denominado localmente por TABULEIRO. Botão floral.","CEN00072698",NA,NA,"Mart.","4586","MG","GRAO MOGOL","Assentamento Americana - Comunidade Boa Vista.","-42.8897018432617","-16.5594005584717","R. Mello-Silva","CEN00072698",NA,NA,NA,NA,"2013","09",NA,"67219","auto",NA,NA,NA,"4",NA,NA
"804","2020-09-02 16:19:34-03","Cenargen","CEN","53140","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Aldicir Osni Scariot","2003","09","25",NA,"Brasil","Exsicatas",NA,"Frutos na carpoteca.","CEN00053140",NA,NA,"Mart.","720","TO","DIANOPOLIS",NA,"-46.8205986022949","-11.627799987793","A. A. da Silva & J. M. Rezende","CEN00053140","684","684","-4649528.0","-1160472.0","2004","02",NA,"77760","auto",NA,NA,NA,"3",NA,NA
"805","2020-09-02 16:19:34-03","Cenargen","CEN","6722","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Lídio Coradin","1980","10","12",NA,"Brasil","Exsicatas",NA,"Material coletado: exsicata.","CEN00006722",NA,NA,"Mart.","3732","TO","PARAISO DO TOCANTINS","Rodovia Paraíso do Norte - Porto Nacional km 11.","-48.86669921875","-10.1760997772217","R. Mello-Silva","CEN00006722","310","310",NA,NA,"1991","12",NA,"33338","auto",NA,NA,NA,"2",NA,NA
"806","2020-09-02 16:19:34-03","Cenargen","CEN","60531","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Anderson Cássio Sevilha","2003","09","12",NA,"Brasil","Exsicatas",NA,NA,"CEN00060531",NA,NA,"Mart.","3535","TO","PARANA","Fazenda São João. Proprietário Aldair Freire.","-47.8830986022949","-12.6153001785278","A. A. Silva","CEN00060531","447","447","-4726694.0","-1282333.0","2004","03",NA,"96675","auto",NA,NA,NA,"3",NA,NA
"807","2020-10-16 10:36:06-03","UFG","HJ","7049","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Souza, L.F.; Andrade-Sousa, E.","2012","12","01",NA,"Brasil",NA,NA,NA,"HJ00007049",NA,NA,"Mart.","5416","Goiás","Serranópolis","Aldeia do Guardião.","-52.018611","-18.461667","Luzia Francisca de Souza","HJ00007049","610","610","52º1'7''W","18º27'42''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2020-06-05 10:41:16-03","UFG","HJ","2380","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Spinola, C.","2008","10","23",NA,"Brasil",NA,NA,NA,"HJ00002380",NA,NA,"Mart.","88","Goiás","Aporé","PCH Planalto.","-52.375556","-18.786389",NA,"HJ00002380","638","638","52º22'32''W","18º47'11''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","2019-07-05 10:11:15-03","UFG","HJ","5670","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Guilherme, F.A.G.; Carneiro, SES; Bernasol, WP","2008","10","22",NA,"Brasil",NA,NA,NA,"HJ00005670",NA,NA,"Mart.","1323","Goiás","Caçu","UHE Salto.","-51.466667","-18.716667",NA,"HJ00005670","450","450","51º28'0''W","18º43'0''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","2019-07-05 10:11:15-03","UFG","HJ","2181","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Spinola, C.; Kaira","2008","07","23",NA,"Brasil",NA,NA,NA,"HJ00002181",NA,NA,"Mart.","19","Goiás","Aporé","PCH Planalto.","-52.388889","-18.768611",NA,"HJ00002181","631","631","52º23'20''W","18º46'7''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2020-10-16 10:36:06-03","UFG","HJ","772","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Souza, L.F.","2001","12","10",NA,"Brasil",NA,NA,NA,"HJ00000772",NA,NA,"Mart.","772","Goiás","Jataí","41 BIMTZ.","-51.711944","-17.900278",NA,"HJ00000772","700","700","51º42'43''W","17º54'1''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2019-07-05 10:11:15-03","UFG","HJ","1365","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Souza, L.F.","2004","08","30",NA,"Brasil",NA,NA,NA,"HJ00001365",NA,NA,"Mart.","1108","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,"HJ00001365","620","620","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2019-07-05 10:11:15-03","UFG","HJ","617","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Souza, L.F.","2000","05","13",NA,"Brasil",NA,NA,NA,"HJ00000617",NA,NA,"Mart.","617","Goiás","Serranópolis","Fazenda Douradinho","-51.9622001647949","-18.3061008453369",NA,"HJ00000617",NA,NA,NA,NA,NA,NA,NA,"86936","auto",NA,NA,NA,NA,NA,NA
"814","2019-07-05 10:11:15-03","UFG","HJ","2864","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Guilherme, F.A.G.; Bernasol, W.P.; Batista, N.T.F.","2007","08","10",NA,"Brasil",NA,NA,NA,"HJ00002864",NA,NA,"Mart.","736","Goiás","Aparecida do Rio Doce","PCH Irara.","-51.086944","-18.135833",NA,"HJ00002864","546","546","51º5'13''W","18º8'9''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2020-04-15 09:23:18-03","UFG","HJ","2027","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Guilherme, F.A.G.","2007","12","17",NA,"Brasil",NA,NA,NA,"HJ00002027",NA,NA,"Mart.","903","Goiás","Aparecida do Rio Doce","PCH Irara.","-51.195833","-18.065278",NA,"HJ00002027","546","546","51º11'45''W","18º3'55''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2019-11-13 11:14:33-03","USP","SPF","215251","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Oliveira Filho, EC","2007","10","10",NA,"Brasil",NA,NA,NA,"SPF00215251",NA,NA,"Mart.","s.n.","Distrito Federal","Planaltina",NA,"-47.722","-15.608944","Anônimo",NA,"1012","1012","-47.722","-15.608944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2019-11-13 11:14:33-03","USP","SPF","209111","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Silva, HG","2013","11",NA,NA,"Brasil",NA,NA,NA,"SPF00209111",NA,NA,"Mart.","214","Maranhão","Alto Parnaíba","Serra da Bacaba","-46.062778","-9.3425","Mello-Silva, R",NA,"501","501","-46.062778","-9.3425","2013","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2021-03-15 18:24:26-03","USP","SPF","213417","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Lopes, JC","2014","01","06",NA,"Brasil",NA,NA,"Árvore ca. 2 m alt., tronco alvacento. Ramos castanho-escuros. Folhas com face adaxial verde-escura e abaxial verde-clara. Botões passados castanhos.","SPF00213417",NA,NA,"Mart.","384","São Paulo","Itirapina",NA,"-47.850278","-22.235278","Lopes, JC",NA,NA,NA,"-47.850278","-22.235278","2014","01","06",NA,NA,NA,NA,NA,NA,NA,NA
"819","2019-11-13 11:14:33-03","USP","SPF","215202","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Scariot, AO","2003","09","25",NA,"Brasil",NA,NA,NA,"SPF00215202",NA,NA,"Mart.","720","Tocantins","Dianópolis",NA,"-46.495278","-11.604722","Rezende, JM; Silva, AAS",NA,"684","684","-46.495278","-11.604722","2004","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2019-11-13 11:14:33-03","USP","SPF","215358","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Fontana, AP","2010","01","11",NA,"Brasil",NA,NA,NA,"SPF00215358",NA,NA,"Mart.","6293","Ceará","Brejo Santo",NA,"-39.069028","-7.443972","Mello-Silva, R",NA,"982","982","-39.069028","-7.443972","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2019-11-13 11:14:33-03","USP","SPF","215416","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Queiroz, LP","2005","10","13",NA,"Brasil",NA,NA,NA,"SPF00215416",NA,NA,"Mart.","11002","Bahia","Cocos",NA,"-44.648889","-14.244444","Mello-Silva, R",NA,"587","587","-44.648889","-14.244444","2008","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2019-11-13 11:14:33-03","USP","SPF","215420","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Cavalcanti, TB","2003","09","29",NA,"Brasil",NA,NA,NA,"SPF00215420",NA,NA,"Mart.","3353","Tocantins","Dianópolis",NA,"-46.517222","-11.6025","Lopes, JC",NA,NA,NA,"-46.517222","-11.6025","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2021-03-15 18:24:26-03","USP","SPF","225694","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Furlan, CM","2015","12","13",NA,"Brasil",NA,NA,"Pequeno arbusto aprox. 50 cm alt., folhas simples e alternas, coriácea, com botão floral terminal isolado. Voucher de estudo fitoquímico.; Cerrado.","SPF00225694",NA,NA,"Mart.","30","São Paulo","Pirassununga","Cerrado de Emas, Rodovia SP201, próximo à Vila Santa Fé.","-47.372222","-23.938611","Motta, LB",NA,"575","575","-47.372222","-23.938611","2016","01","15",NA,NA,NA,NA,NA,NA,NA,NA
"824","2021-03-15 18:24:26-03","USP","SPF","222671","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Siniscalchi, CM","2013","03","06",NA,"Brasil",NA,NA,"Árvore, ca. 4 m alt. Casca avermelhada. Folhas rígidas verde escuras, face adaxial brilhante. Flor carnosa, alaranjada, sépelas verde-amarronzadas. Flores com cheiro levemente desagradável.; Borda de mata semidecidual.","SPF00222671",NA,NA,"Mart.","330","Minas Gerais","Leme do Prado","Estrada que liga a BR 367 a Leme do Prado, mirante no alto da serra.","-42.715331","-17.0935","Lopes, JC",NA,"82","82","-42.715331","-17.0935","2013","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2019-11-13 11:14:33-03","USP","SPF","228133","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Galastri, NA","2011","10","12",NA,"Brasil",NA,NA,NA,"SPF00228133",NA,NA,"Mart.","8","São Paulo","Botucatu",NA,"-48.303667","-22.689611","Lopes, JC",NA,NA,NA,"-48.303667","-22.689611","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2019-11-13 11:14:33-03","USP","SPF","228203","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Aparecida da Silva, M","2014","11","20",NA,"Brasil",NA,NA,NA,"SPF00228203",NA,NA,"Mart.","8107","Minas Gerais","Carmo do Paranaíba",NA,"-46.366667","-18.9","Aparecida da Silva, M",NA,NA,NA,"-46.366667","-18.9","2014","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2019-11-13 11:14:33-03","USP","SPF","219813","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Siqueira","2011","08","31",NA,"Brasil",NA,NA,NA,"SPF00219813",NA,NA,"Mart.","6","São Paulo","Bauru",NA,"-49.060001373291","-22.3099994659424","Anônimo",NA,NA,NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA
"828","2021-03-15 18:24:26-03","USP","SPF","220053","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Devecchi, MF","2014","03","16",NA,"Brasil",NA,NA,"Subarbusto ca. 30 cm alt. Folhas discolores. Flor: cálice verde-ferrugineo, pétalas externas amarelo-alaranjadas, estames e pistilos alvos.","SPF00220053",NA,NA,"Mart.","283","Tocantins","Mateiros","Parque Estadual do Jalapão, Antiga estrada entre a sede do parque e São Felix do Tocantins, às margens do Morro Espírito Santo.","-46.4211006164551","-10.5474996566772","Lopes, JC",NA,NA,NA,NA,NA,"2014",NA,NA,"87923","auto",NA,NA,NA,NA,NA,NA
"829","2014-04-30 10:45:21-03","FSL","HFSL","157","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Pirani, J.R.; et al.","1985","10","11","Southern America","Brasil",NA,NA,"3,5 m de altura; botões ferruginosos. ; DE",NA,NA,NA,"Mart.","1226","Mato Grosso","Ilha do Bananal","Ilha do Bananal, na divisa com o Parque Nacional d, Ilha do Bananal, na divisa com o Parque Nacional do Araguaia. Parque Indígena.","-50.5","-10.416667",NA,NA,NA,NA,"-50.5","-10.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2014-04-30 10:45:21-03","FSL","HFSL","156","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Pirani, J.R.; et al.","1985","10","10","Southern America","Brasil",NA,NA,"(ocorre também como arbusto) pouco ramificada, pecíolo e botões com pilosidade ferrugínea. Heliófila. ; DE",NA,NA,NA,"Mart.","1185","Mato Grosso","Santa Terezinha","Perto da cidade, em pequena elevação à margem do R, Perto da cidade, em pequena elevação à margem do rio Araguaia.","-50.5","-10.416667",NA,NA,NA,NA,"-50.5","-10.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2020-03-05 14:12:41-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Carniello, MA; Klippel-Moreira, V; Pedroga, JA","2005","10","26","América","Brasil",NA,NA,NA,NA,"Magnoliidae","Magnoliales","Mart.","1043","Mato Grosso","Cáceres","Porto Limão","-58.010694","-16.145556","Carniello, MA",NA,NA,NA,"-58.010694","-16.145556","2005","10","28",NA,NA,NA,NA,NA,NA,NA,NA
"832","2020-03-05 14:12:41-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Moraes, MF; Carniello, MA; Ourives, LAA","2015","12","11","América","Brasil",NA,NA,NA,NA,"Magnoliidae","Magnoliales","Mart.","06","Mato Grosso","Porto Estrela","Estação Ecológica da Serra das Araras, Trilha de acesso ao segundo plot.","-57.214994","-15.653694","Moraes, MF",NA,"222","222","-57.214994","-15.653694","2015","12","14",NA,NA,NA,NA,NA,NA,NA,NA
"833","2020-03-05 14:12:41-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Carniello, MA; Moraes, MF; Teixeira, NDA; Ourives, LAA; Rocha, GX","2015","09","02","América","Brasil",NA,NA,"Levantamento fitossociológico realizado no sítio Capão de Ipê, Cáceres, Mato Grosso. Disciplina Indicadores Biológicos como Ferramenta de Avaliação Ambiental#?#.",NA,"Magnoliidae","Magnoliales","Mart.","5616","Mato Grosso","Cáceres","Rodovia MT 343, Estância Capão do Ipê.","-57.543556","-16.015111","Carniello, MA; Teixeira, NDA",NA,NA,NA,"-57.543556","-16.015111","2015","09","16",NA,NA,NA,NA,NA,NA,NA,NA
"834","2020-03-05 14:12:41-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Lemes, SAL; Carniello, MA; Souza, AR; Silva, JBL; Silva, IBL; Silva, CPA","2017","06","24","América","Brasil",NA,NA,NA,NA,"Magnoliidae","Magnoliales","Mart.","37","Mato Grosso","Porto Estrela","Estação Ecológica da Serra das Araras, Material coletado no quarto plot na área de cerrado sensu stricto.","-57.213472","-15.656389","Carniello, MA",NA,"224","224","-57.213472","-15.656389","2017","07","28",NA,NA,NA,NA,NA,NA,NA,NA
"835","2020-03-05 14:12:41-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Lemes, SAL; Carniello, MA; Silva, IBL; Silva, CN; Macedo, LP","2017","07","11","América","Brasil",NA,NA,NA,NA,"Magnoliidae","Magnoliales","Mart.","43","Mato Grosso","Porto Estrela","Estação Ecológica da Serra das Araras, Material coletado no quinto plot na área de cerrado sensu stricto.","-57.216722","-15.656528","Carniello, MA",NA,"214","214","-57.216722","-15.656528","2017","07","28",NA,NA,NA,NA,NA,NA,NA,NA
"836","2020-03-05 14:12:41-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Carniello, MA; Cruz, WJA; Pereira, KCC; Alves, FV","2009","10","06","América","Brasil",NA,NA,NA,NA,"Magnoliidae","Magnoliales","Mart.","3116","Mato Grosso","Porto Estrela","Comunidade Luzia","-57.995778","-16.145667","Carniello, MA",NA,NA,NA,"-57.995778","-16.145667","2009","09","06",NA,NA,NA,NA,NA,NA,NA,NA
"837","2020-03-05 14:12:41-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Carniello, MA; Ferreira, ESA; Oliveira, MD; Pedroga, JA; Silva, DR","2010","11","06","América","Brasil",NA,NA,NA,NA,"Magnoliidae","Magnoliales","Mart.","3714","Mato Grosso","Cáceres","Córrego Padre Inácio, Sítio Duas Irmãs","-57.827194","-16.060222","Carniello, MA",NA,NA,NA,"-57.827194","-16.060222","2010","11","06",NA,NA,NA,NA,NA,NA,NA,NA
"838","2020-03-05 14:12:41-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Carniello, MA; Pedroga, JA; Raymundi, LCF","2004","10","30","América","Brasil",NA,NA,NA,NA,"Magnoliidae","Magnoliales","Mart.","591","Mato Grosso","Cáceres","Porto Limão","-57.6789016723633","-16.0706005096436","Carniello, MA",NA,NA,NA,NA,NA,"2004","06",NA,"172193","auto",NA,NA,NA,NA,NA,NA
"839","2020-03-05 14:12:41-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Carniello, MA","2009","05","26","América","Brasil",NA,NA,NA,NA,"Magnoliidae","Magnoliales","Mart.","2923","Mato Grosso","Porto Estrela","Comunidade Luzia","-57.2275009155273","-15.3243999481201","Carniello, MA",NA,NA,NA,NA,NA,"2009","05","26","59745","auto",NA,NA,NA,NA,NA,NA
"840","2020-12-02 09:06:47-03","UNITINS","HUTO","6980","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Barbosa, A.M.","2017","10","27",NA,"Brasil",NA,NA,"Árvore sem exsudação, com cerca de 4 m de altura e 13 cm DAP. Folhas discolores com cheiro de mastruz. Flor em botão (fechada). Frutos imaturos. Utilização alimentício.; Cerrado denso.","HUTO006980",NA,NA,"Mart.","02","Tocantins","Lajeado","Estrada para PCH Lajeado, a direita da estrada. Sub-bacia Lajeado. Solo arenoso com pedras. Relevo levemente ondulado","-48.312778","-9.784722",NA,NA,"238","238","-48.312778","-9.784722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2020-12-02 09:06:47-03","UNITINS","HUTO","4290","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Oliveira, F.C.A.","2010","05","20",NA,"Brasil",NA,NA,"Arbusto com cerca de 1,20 m de altura. Folhas coriáceas, discolores. Frutos imaturos cor verde com pilosidade ferrugínea; Cerrado típico","HUTO004290",NA,NA,"Mart.","2377","Tocantins","Angico","Bacia do Araguaia. Sub-bacia do rio Piranhas. Solo arenoso vermelho. Relevo plano","-47.934444","-6.326111","Marocollo, J.F.",NA,"226","226","-47.934444","-6.326111","2010","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2020-12-02 09:06:47-03","UNITINS","HUTO","3557","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Oliveira, F.C.A.","2008","10","17",NA,"Brasil",NA,NA,"Arvoreta 3,50 m de altura e 6 cm de DAP. Casca escamosa. Folhas cartáceas. Frutos imaturos cor verde-ferrugíneo.; Vereda","HUTO003557",NA,NA,"Mart.","1422","Tocantins","Dianópolis","Bacia do Tocantins. Sub-bacia: Palma. Solo arenoso. Relevo plano","-46.680389","-11.664167","Fonseca, M.L.","HUTO003557","618","618","-46.680389","-11.664167","2009","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2020-12-02 09:06:47-03","UNITINS","HUTO","897","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Santos, E.R.","2007","01","24",NA,"Brasil",NA,NA,"Enviada para os seguintes Herbários:&nf;- Parque das Dunas - RN; Árvore com cerca de 3 m de altura. Botões florais creme; Cerrado","HUTO000897",NA,NA,"Mart.","22","Tocantins","Palmas","Sub-bacia do Ribeirão São João","-48.366667","-10.424167",NA,"HUTO000897",NA,NA,"-48.366667","-10.424167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
