"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","coordinatePrecision","occurrenceRemarks","geoFlag","continentOcean","preparationType","previousCatalogNumber","recordNumber","typeStatus","phylum","order","infraspecificEpithet","class","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","relatedCatalogItem"
"577","2015-03-07 01:39:02-03","F","FMNH-SEEDPLANTS","V0116304F","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0116304F","V0116304F_01",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"578","2015-03-07 01:39:02-03","F","FMNH-SEEDPLANTS","V0116305F","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0116305F","V0116305F_01",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"579","2015-03-07 01:39:02-03","F","FMNH-SEEDPLANTS","V0116306F","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0116306F","V0116306F_01",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"580","2015-03-07 01:39:02-03","F","FMNH-SEEDPLANTS","V0116309F","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0116309F","V0116309F_01",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"581","2015-03-07 01:39:02-03","F","FMNH-SEEDPLANTS","V0116310F","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0116310F","V0116310F_01",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"582","2015-03-07 01:39:02-03","F","FMNH-SEEDPLANTS","V0116311F","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0116311F","V0116311F_01",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"583","2019-01-25 15:40:29-02","IAC","IAC","17756","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","G. Miguel","1950","02","08","G. Miguel","1950","02","08","Brasil","Rio Grande do Sul","Pelotas","-52.3425","-31.7719","-52.3425","-31.7719",NA,NA,NA,NA,"Instituto Agoronomico do Sul",NA,"Plajntas recebidas do Instituto Geologico La Salles de Canoas",NA,NA,NA,NA,"1682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2019-01-25 15:34:54-02","IAC","IAC","26825","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Savina","1984","09","21","Savina","1984","09","21","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"Parque Portugal, Lagoa do Taquaral",NA,"doação MBC 268",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2019-01-25 15:34:54-02","IAC","IAC","28031","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","C. Aranha","1993","05","23","C. Aranha","1993","05","23","Brasil","São Paulo","Serra Negra","-46.7006","-22.6122","-46.7006","-22.6122",NA,NA,NA,NA,"Praça Sesquicentenário",NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2019-01-25 15:34:54-02","IAC","IAC","40890","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","E.L.M. Catharino","1988","12","20","E.L.M.Catharino & D.L.C.Pereira","1984","08","24","Brasil","São Paulo","Piracicaba","-47.6492","-22.7253","-47.6492","-22.7253",NA,NA,NA,NA,"ESALQ, Parque",NA,NA,NA,NA,NA,NA,"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2019-01-25 15:34:54-02","IAC","IAC","41274","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","M. Ataide","1983","12","16","F.C. Hoehne & M. Kuhlmann","1983","12","16","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"estrada para Limeira",NA,NA,NA,NA,NA,NA,"3239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2019-01-25 15:40:29-02","IAC","IAC","47706","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","L.C. Bernacci & O. Kotchetkoff-Henriques","2002","01","04","O. Kotchetkoff-Henriques & A. Furlan (2)","2002","01","04","Brasil","São Paulo","Ribeirão Preto","-47.670576","-21.132143","-47.670576","-21.132143",NA,NA,NA,NA,NA,NA,"UTM W0222609, S7660866, zona 23",NA,NA,NA,NA,"567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2019-01-25 15:40:29-02","IAC","IAC","53670","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","M.B. Carvalho","2012","10","20","M.B. Carvalho & J.F. Benedito","2009","01","20","Brasil","São Paulo","Campinas","-47.065751","-22.9056","-47.065751","-22.9056",NA,NA,NA,NA,"IAC, Av. Barão de Itapura, Parque",NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2019-01-25 15:34:54-02","IAC","IAC","7965","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","O. Handro","1946","01","11","J. Santoro","1945","11","23","Brasil","São Paulo","Campinas","-47.065751","-22.9056","-47.065751","-22.9056",NA,NA,NA,NA,"IAC, Av. Barão de Itapura, Parque",NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2020-07-23 12:14:13-03","CEPLAC","CEPEC","66398","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei",NA,"G. Hatschbach",NA,NA,NA,"G. Hatschbach","1994","11","25","Brasil","Rio Grande do Sul","TRÊS FORQUILHAS","-50.0643997192383","-29.5368995666504",NA,NA,NA,NA,NA,NA,"Aratinga, descida p/ Três Forquilhas.","22285",NA,"auto",NA,NA,NA,"61367",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"592","2020-07-23 12:14:13-03","CEPLAC","CEPEC","104853","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","tweediei","Calliandra tweediei",NA,"G. Hatschbach",NA,NA,NA,"G. Hatschbach","2005","03","17","Brasil","Santa Catarina","laguna","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,NA,NA,"Praia do Sol.","21199",NA,"auto",NA,NA,NA,"79237",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2005"
"593","2019-11-21 17:02:12-03","URICER","HPBR","2741","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","OLUCOSKI,C.",NA,NA,NA,"SACCOMORI,M.F","1987","10","15","Brasil","Rs","Gaurama","-52.0942001342773","-27.5841999053955",NA,NA,NA,NA,"HPBR002741",NA,NA,"11998","Arbusto, com altura de 2 metros.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA
"594","2019-11-13 11:38:49-03","URICER","HPBR","5021","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei",NA,"MARTINELLO,J.P,PAIER,C,ZIGER,A.A,TOMAZONI,T.",NA,NA,NA,"SALAME,M.","1991","05","24","Brasil","Rs","Gaurama","-52.0942001342773","-27.5841999053955",NA,NA,NA,NA,"HPBR005021",NA,"Linha 4","11998",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA
"595","2019-11-21 17:02:12-03","URICER","HPBR","853","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","OLUCOSKI,C.",NA,NA,NA,"PAULETTI,R.M e REFATTI,V.L.","1985","12","02","Brasil","Rs","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"HPBR000853",NA,"Pinhalzinho","18635",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"596","2019-11-13 11:38:49-03","URICER","HPBR","3024","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei",NA,"OLUCOSKI,C.",NA,NA,NA,"OLUCOSKI,C.","1988","08","24","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR003024",NA,NA,"46790","Flor vermelha.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA
"597","2021-03-03 11:46:28-03","URICER","HPBR","4575","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"COLE,J.","1985","12","20","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR004575",NA,NA,"46790","3 a 6 metros, agrupado, folha verde-claro, caule marrom.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"598","2020-07-13 11:32:41-03","URICER","HPBR","4862","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei",NA,"MARTINELLO,J.P.",NA,NA,NA,"ZANIN,E.M.","1991","04","29","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR004862",NA,NA,"46790",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"599","2019-11-21 17:02:12-03","URICER","HPBR","4196","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"BAGATINI,R.","1990","09","28","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR004196",NA,NA,"46790",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"600","2019-11-21 17:02:12-03","URICER","HPBR","92","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","OLUCOSKI,C.","1983","01","14","VALMORBIDA,M.","1983","01","14","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR000092",NA,"Parque Municipal Longines Malinowski","46790","Altura de 1.5 m.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"601","2021-03-08 11:46:52-03","URICER","HPBR","575","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","OLUCOSKI,C.",NA,NA,NA,"GIDINI,M.V.","1985","09","24","Brasil","RS","Sananduva","-51.8067016601562","-27.9496994018555",NA,NA,NA,NA,"HPBR000575",NA,"São José","22915","Arbusto de ocorrência isolada. Disposição das folhas no caule alternadas e quanto a disposição das mesmas é alternada, altura de 5 metros.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"602","2019-11-21 17:02:12-03","URICER","HPBR","11488","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","PASSOS,M.G;PRADO,G.P.",NA,NA,NA,"MAURIQUE CONSULTORIA","2009","10","20","Brasil","SC","Chapecó","-52.6183013916016","-27.096399307251",NA,NA,NA,NA,"HPBR011488",NA,NA,"22671","Programa de Salvamento da Flora da área de Alago da usina Foz do Chapecó.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"603","2019-11-13 11:38:49-03","URICER","HPBR","39","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","MOCELIN,S.","1981","10","20","MOCELIN,S","1981","10","20","Brasil","SC","Pinhalzinho","-52.9919013977051","-26.8481006622314",NA,NA,NA,NA,"HPBR000039",NA,NA,"11281","Arbusto com folhas duplicadopenado alterna. Flor vermelha, fruto legume, altura de 1 metro.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"604","2019-04-02 09:32:04-03","URICER","HPBR","4000","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"SENHORI, M.","1989","11","16","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR004000",NA,"PARQ. MUNIC LONGINES MALINOWSKI","46790",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"605","2020-11-19 14:06:11-03","Unimontes","MCMG","4837","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2020-11-19 14:06:11-03","Unimontes","MCMG","4830","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,"Silva, J.R.T e Estagiarios do LEVERio do Peixe","72568",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-11-19 14:06:11-03","Unimontes","MCMG","4814","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,"Silva, J.R.T e Estagiarios do LEVERio do Peixe","72568",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2020-12-17 17:07:09-03","UEM","HUEM","30320","S","Plantae","Leguminosae","Calliandra","tweedii","Calliandra tweedii","Benth.","Adriano Maruyama","2020","04","22","L.M.Garcia","2016","06","26","Brasil","Paraná","Campo Mourão","-52.316389","-24.104722","-52.316389","-24.104722",NA,NA,"HUEM000006475","HUEM000006475","Parque Estadual Lago Azul, Próximo a Sede do Parque",NA,"Arbórea, cerca de 5,0 m de altura; flores de coloração vermelha; frutos imaturos de coloração verde",NA,NA,NA,NA,"873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2021-03-01 12:13:37-03","UEM","HUEM","36595","S","Plantae","Leguminosae","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Mignoso M.A.","2019","09","29","Brasil","Paraná","Pinhão","-51.597361","-25.918167","-51.597361","-25.918167",NA,NA,"HUEM000036595",NA,"distrito de Faxinal do Céu, Jardim Botânico.",NA,"Planta arbustiva nativa com aproximadamente 2,0m de altura, porte arbustivo. Folhas compostas, bipinadas, filotaxia alterna. Flores pequenas, reunidas em glomérulos, com longos estames de cor vermelha. Atraem beija-flor, borboleta,",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2020-11-04 17:29:20-03","UEM","HUEM","685","S","Plantae","Leguminosae","Calliandra","tweedii","Calliandra tweedii","Benth.","Ma.C.Souza","1986","08",NA,"Silva, I; Sueli S. Martins; Ma.C.Souza","1986","08","25","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000006011","HUEM000006011","Av. Trindade, número 1071","19250","Porte arbustivo; inflorescências vermelhas; ornamental","auto",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2020-11-04 17:29:20-03","UEM","HUEM","29038","S","Plantae","Leguminosae","Calliandra","tweedii","Calliandra tweedii","Benth.","L.M.Garcia","2020","02",NA,"Milaneze-Gutierre, MA; col.","2014","09","13","Brasil","Paraná","Pinhão","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,"HUEM000006016","HUEM000006016","distrito de Faxinal do Céu, Jardim Botânico da Copel","37408","Arbusto de grande porte com ramos escandentes; estames de coloração vermelho vivo. Planta cultivada no jardim.","auto",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2020-11-04 17:29:20-03","UEM","HUEM","32041","S","Plantae","Leguminosae","Calliandra","tweedii","Calliandra tweedii","Benth.","L.M.Garcia","2020","02",NA,"Marques, N","2017","10","07","Brasil","Paraná","Pinhão","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,"HUEM000016045","HUEM000016045","Distrito de Faxinal do Céu., Jardim Botânico de Faxinal do Céu.","37408","Arbóreo, 15m de altura. Flores vermelhas.","auto",NA,NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2019-07-03 20:06:25-03","UEM","HUEM","29668","S","Plantae","Leguminosae","Calliandra","tweedii","Calliandra tweedii","Benth.","Ma.C.Souza","2015","12",NA,"G. Galete; B.I.O. Ribeiro; L.A. Yamada","2015","08","09","Brasil","Paraná","Pinhão","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,"HUEM000010224","HUEM000010224","Distrito de Faxinal do Céu, Vila da COPEL, Jardim, primeiro lago à direita da entrada do Jardim","37408","Ambiente ensolarado; substrato terrícola; flores de coloração vermelha.","auto",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2020-11-04 17:29:20-03","UEM","HUEM","29558","S","Plantae","Leguminosae","Calliandra","tweedii","Calliandra tweedii","Benth.","L.M.Garcia","2020","02",NA,"Gafeol; D. Delanira; S.D. Domingues","2015","08","09","Brasil","Paraná","Pinhão","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,"HUEM000006012","HUEM000006012","Distrito de Faxinal do Céu, Vila da COPEL, Jardim, próximo ao lago","37408","Arbusto; ambiente ensolarado.","auto",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2021-03-10 11:38:35-03","UNILA","EVB","1052","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Caxambu, M.G.","2016","09","15","Caxambu, M.G.; Siqueira, E.L.; Moreira, T.; Santos, L.","2016","09","15","Brasil","Paraná","Lindoeste","-53.650556","-25.216389","53º39'2''W","25º12'59''S","459","459","EVB001052","EVB001052","Parque Nacional do Iguaçu. Cachoeira dos Gois. Parque Nacional do Iguaçu",NA,"Flores com cálice verde e filetes vermelhos. Habitat: Floresta Ombrófila Mista Aluvial, relevo ondulado Habito: Arvoreta",NA,NA,NA,NA,"7482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2020-11-12 16:59:18-03","UEL","FUEL","25257","PreservedSpecimen","Plantae","Leguminosae","Calliandra","tweediei","Calliandra tweediei","Benth.","Cloclet, FA","1999",NA,NA,"Cloclet, FA; Camargo, EH","1999","06","16","Brasil","São Paulo","Ilha Bela",NA,NA,NA,NA,NA,NA,"FUEL012777",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"617","2020-11-12 16:59:18-03","UEL","FUEL","3970","PreservedSpecimen","Plantae","Leguminosae","Calliandra","tweediei","Calliandra tweediei","Benth.","Tamashiro, JY","1999",NA,NA,"Paciornik, EF; et al.","1986","05","21","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"FUEL012778",NA,"Passeio Público","25180",NA,"auto",NA,NA,NA,"265",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"618","2019-10-16 14:11:58-03","UEL","FUEL","49780","PreservedSpecimen","Plantae","Leguminosae","Calliandra","tweediei","Calliandra tweediei","Benth.","Medeiros, R",NA,NA,NA,"Takinque; Brandeleiro, C; Cristo, JF","2003","05","10","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"FUEL012770",NA,"Castro - PR Hotel 100 árvores","47271",NA,"auto",NA,NA,NA,"77",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"619","2020-11-12 16:59:18-03","UEL","FUEL","3037","PreservedSpecimen","Plantae","Leguminosae","Calliandra","tweediei","Calliandra tweediei","Benth.","Tamashiro, JY","1999",NA,NA,"Favoretto, DM","1986","05","23","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL012779",NA,"Fazenda Santa Ana, Mata da Kambi","63728",NA,"auto",NA,NA,NA,"s.n.",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"620","2020-11-12 16:59:18-03","UEL","FUEL","6272","PreservedSpecimen","Plantae","Leguminosae","Calliandra","tweediei","Calliandra tweediei","Benth.","Tamashiro, JY","1999",NA,NA,"Sandri, MA","1988","06","22","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL012784",NA,"Mata da CONFEPAR","63728",NA,"auto",NA,NA,NA,"s.n.",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"621","2020-11-12 16:59:18-03","UEL","FUEL","25774","PreservedSpecimen","Plantae","Leguminosae","Calliandra","tweediei","Calliandra tweediei","Benth.","Dias, MC; Tamashiro, JY","1999",NA,NA,"Medri, C; Teixeira, I; Francisco, EM","1998","08","15","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"FUEL012780",NA,"Salto das Orquídeas","21990",NA,"auto",NA,NA,NA,"s.n.",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"622","2020-11-12 16:59:18-03","UEL","FUEL","22297","PreservedSpecimen","Plantae","Leguminosae","Calliandra","tweediei","Calliandra tweediei","Benth.","Tamashiro, JY","1999",NA,NA,"Medri, C; Teixeira, I; Francisco, EM","1998","08","15","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"FUEL012781",NA,"Salto das Orquídeas","21990",NA,"auto",NA,NA,NA,"641",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"623","2020-11-12 16:59:18-03","UEL","FUEL","7662","PreservedSpecimen","Plantae","Leguminosae","Calliandra","tweediei","Calliandra tweediei","Benth.","Tamashiro, JY","1999",NA,NA,"Dias, MC; et al.","1989","11","21","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,"600","600","FUEL012776",NA,"Fazenda Monte Alegre, Usina Presidente Vargas, Mauá","35037",NA,"auto",NA,NA,NA,"456",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"624","2020-11-12 16:59:18-03","UEL","FUEL","31453","PreservedSpecimen","Plantae","Leguminosae","Calliandra","tweediei","Calliandra tweediei","Benth.","Scherer, C",NA,NA,NA,"Scherer, C","2000","01","10","Brasil","Rio Grande do Sul","Capão do Leão","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"FUEL012774",NA,"Campus UFPEL","28605",NA,"auto",NA,NA,NA,"39",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"625","2020-11-12 16:59:18-03","UEL","FUEL","40121","PreservedSpecimen","Plantae","Leguminosae","Calliandra","tweediei","Calliandra tweediei","Benth.","Mastrantonio, BM","1999","05","06","Beduhn, FA; Oliveria, E; et al.","1999","04","29","Brasil","Rio Grande do Sul","Capão do Leão","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"FUEL012772",NA,"Jazida Silveira","28605",NA,"auto",NA,NA,NA,"18",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"626","2020-11-12 16:59:18-03","UEL","FUEL","37444","PreservedSpecimen","Plantae","Leguminosae","Calliandra","tweediei","Calliandra tweediei","Benth.","Marco A. de Assis; Rampin, VT",NA,NA,NA,"Marco A. de Assis; et al.","2003","10","03","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"FUEL012773",NA,"Fazenda São José","21773",NA,"auto",NA,NA,NA,"1664",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"627","2020-11-12 16:59:18-03","UEL","FUEL","50408","PreservedSpecimen","Plantae","Leguminosae","Calliandra","tweedii","Calliandra tweedii","Benth.","Caxambu, MG","2009","09","17","Silva, AR; Siqueira, EL","2009","12","27","Brasil","Paraná","Campo Mourão","-52.348222","-24.033111","-52.348222","-24.033111","525","525","FUEL012775",NA,"No terreno frente ao Pesqueiro do Nishida, afloramento rochoso",NA,NA,NA,NA,NA,NA,"725",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"628","2019-11-01 14:58:43-03","UnB","UB","128800","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Burkart, A","1973",NA,NA,"Gottsberger, IS","1970","09","24","Brasil","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,"8km ao Oeste, ao longo da estrada Marechal Rondon","40412","Filaments white at the base and red at the end.; Shrub 4m.","auto","Southern America",NA,NA,"357",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"629","2019-10-03 10:03:40-03","UFSCar","SORO","7194","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","V.C.Souza","2001","09",NA,"Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","1994","12","13","Brasil","São Paulo","Piracicaba","-47.988444","-22.710083","47°59'18,4W","22°42'36,3S",NA,NA,NA,NA,"Sítio Boa Vista. Mata mesófila semidecídua.",NA,"Arvoreta, 3m alt.; frutos imaturos verdes. Borda de mata.",NA,NA,NA,NA,"3398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2019-05-06 11:57:26-03","UFU","HUFU","2860","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Barneby, R.","1996","02",NA,"Castro, N.M.; Schiavini, I.","1991","07","16","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00007733","HUFU00007733","Universidade Federal de Uberlândia, Campus Umuarama.","58223",NA,"auto",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
