"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","eventTime","sex"
"2716","2021-03-04 15:45:33-03","IF","SPSF","08061","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana",NA,"O.T. Aguiar","1991","04","19","R.A.A.Barreto","187","1980","11","20","Brasil","SP","Campos do Jordão",NA,"-45.483333","-22.7",NA,NA,"1570","1570","COLETA: Árvore de 5m de altura, diametro de fusta 10cm, flor branca, árvore n° 29. a 35 e 51.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2717","2021-03-04 15:45:33-03","IF","SPSF","38986","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Camb.","O.T. Aguiar","2008","09","02","O.T. Aguiar & J.B.Baitello & R.Cielo-Filho","807","2007","12","05","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.732222","-23.52",NA,NA,"630","630","COLETA: Arbusto 1m altura, frutos verdes; GEOGRAFIA: Sob talhão de Pinus;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2718","2021-03-04 15:45:33-03","IF","SPSF","40127","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Camb.","O.T. Aguiar","2009","04","01","C.R.Lima & R.Cielo-Filho & J.B.Baitello","328","2008","05","28","Brasil","SP","Itapeva","Estação Ecológica","-49.081944","-24.075556",NA,NA,NA,NA,"COLETA: Tronco marmorado 5 m, fruto antigo.; GEOGRAFIA: No Banhado.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2719","2021-03-04 15:45:33-03","IF","SPSF","41829","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Camb.","O.T. Aguiar","2009","08","01","R.Cielo-Filho & R.S.Almeida & O.T. Aguiar & C.R.Lima","915","2008","11","25","Brasil","SP","Itapeva","Estação Ecológica","-49.083056","-24.067222",NA,NA,"700","700","COLETA: Árvore 4,5m. Fruto verde.; GEOGRAFIA: Trilha do Rio Pìrituba.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2720","2021-03-04 15:45:33-03","IF","SPSF","41863","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Camb.","O.T. Aguiar","2009","08","01","J.B.Baitello & R.Cielo-Filho & O.T. Aguiar","2359","2008","10","29","Brasil","SP","Itapeva","Estação Ecológica","-49.081389","-24.074722",NA,NA,"700","700","COLETA: Árvore 3m, frutos imaturo.; GEOGRAFIA: Trilha do Banhado - Mata ciliar.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2721","2021-03-04 15:45:33-03","IF","SPSF","42971","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Camb.","G.Durigan","2008","09","24","N.Guerin & G.Durigan & E.Furlan","180","2008","09","23","Brasil","SP","Águas de Santa Bárbara","Estação Ecológica Águas de Sta.Bárbara","-49.229444","-22.835833",NA,NA,NA,NA,"COLETA: Floresta paludícola&nf;Arvoreta 1,5m altura; flores brancas.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2722","2021-03-04 15:45:33-03","IF","SPSF","42979","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Camb.","G.Durigan","2008","09","24","N.Guerin & G.Durigan & E.Furlan","188","2008","09","24","Brasil","SP","Águas de Santa Bárbara","Estação Ecológica Águas de Sta.Bárbara","-49.229444","-22.835833",NA,NA,NA,NA,"COLETA: Floresta paludícula.&nf;Arvoreta 1,2m altura. Flores brancas.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2723","2021-03-04 15:45:33-03","IF","SPSF","43048","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Camb.","G.Durigan","2008","09","24","N.Guerin & G.Durigan & E.Furlan",NA,"2008","09","24","Brasil","SP","Águas de Santa Bárbara","Estação Ecológica Águas de Sta.Bárbara","-49.236111","-22.838056",NA,NA,NA,NA,"COLETA: Ecotono com Pinus.&nf;Arvoreta 2m, flores brancas.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2724","2021-03-04 15:45:33-03","IF","SPSF","44525","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Camb.","A.C.O.Barbosa","2011","03","21","C.R.Lima & J.B.Baitello & R.Cielo-Filho","294","2010","09","28","Brasil","SP","Itapeva","Estação Experimental","-49.086389","-24.064722",NA,NA,NA,NA,"COLETA: Arbusto 2m altura; flores brancas.; GEOGRAFIA: Borda de talhão de Pinus e Valeta.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2725","2021-03-04 15:45:33-03","IF","SPSF","44606","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Camb.","O.T. Aguiar","2010","12","27","C.R.Lima & J.B.Baitello & R.Cielo-Filho","313","2010","09","28","Brasil","SP","Itapeva","Estação Experimental","-49.086389","-24.064722",NA,NA,NA,NA,"COLETA: Arbusto 1,5m, flores brancas; GEOGRAFIA: Borda de Talhão de Pinus e Valeta;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2726","2021-03-04 15:45:33-03","IF","SPSF","44608","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Camb.","O.T. Aguiar","2010","12","27","J.B.Baitello & R.Cielo-Filho & C.R.Lima","2490","2010","09","29","Brasil","SP","Itapeva","Estação Experimental","-49.071944","-24.046111",NA,NA,NA,NA,"COLETA: Cerrado.&nf;Árvore 5m, flores brancas; GEOGRAFIA: Divisa da Estação Experimental com a ponte FEPASA - FES;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2727","2021-03-04 15:45:33-03","IF","SPSF","44841","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Camb.","R.Cielo-Filho",NA,NA,NA,"C.R.Lima & J.B.Baitello & R.Cielo-Filho","352","2010","12","09","Brasil","SP","Itapeva","Estação Experimental","-49.110833","-24.048056",NA,NA,NA,NA,"COLETA: Árvore 2,5m, fruto maduro negro; GEOGRAFIA: Brejo da Divisa;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2728","2021-03-04 15:45:33-03","IF","SPSF","37500","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Camb.","O. T. Aguiar","2007","11","07","F. A. R. D. P. Arzolla & J. A. Pastore & F.E.S.P.Vilela","1124","2007","10","09","Brasil","SP","Embu-Guaçu","Parque da Várzea do Embu-Guaçu","-46.812778","-22.823333",NA,NA,"745","745","COLETA: Vegetação de várzea.&nf;Árvore 6m, botões florais brancos.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2729","2021-03-04 15:45:33-03","IF","SPSF","45894","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Camb.","O.T.Aguiar","2012","08","27","F. A. R. D. P. Arzolla & F.E.S.P.Vilela","1555",NA,NA,NA,"Brasil","SP","Guapiara",NA,"-48.560833","-24.282778",NA,NA,"880","880","COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore, frutos maduros arroxeados.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2730","2021-03-04 15:45:33-03","IF","SPSF","49147","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","O.T.Aguiar","2014","10","30","C.de Moura & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & N.M.Ivanauskas","482","2012","11","28","Brasil","SP","Apiaí","Gleba Banhado Grande","-48.626111","-24.3925",NA,NA,"900","900","COLETA: Árvore, com frutos.; GEOGRAFIA: Floresta Ombrófila Densa Aluvial.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2731","2021-03-04 15:45:33-03","IF","SPSF","49699","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","(Schltr.) Dressler","N.M.Ivanauskas","2015","02","26","M.G.K.Cornia & N.M.Ivanauskas & M.C.Assis","173","2015","02","26","Brasil","MG","Delfim Moreira","Vila de São Francisco dos Campos do Jordão","-45.302778","-22.591944",NA,NA,"1634","1634","COLETA: Árvore de 6 m. Frutos. Casca esfoliante marrom e creme-esverdeada.; GEOGRAFIA: Beira de córrego da Lavrinha. Floresta Ombrófila Mista (WGS84, Zona 23K);",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2732","2021-03-04 15:45:33-03","IF","SPSF","52010","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","N.M.Ivanauskas","2016","08","29","N.M.Ivanauskas e R.Esteves","6801","2016","08","29","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.464444","-22.691667",NA,NA,"1467","1467","COLETA: Árvore de 7m. Tronco de casa variegada. Material infértil.; GEOGRAFIA: Trilha do córrego Galharada. Área brejosa, Floresta Ombrófila Mista.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2733","2021-03-04 15:45:33-03","IF","SPSF","52050","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","O.T. Aguiar","2014","09","18","M.G.K. Cornia & N.M.Ivanauskas & R. Esteves & M.C.Assis & L.N. Gonçalves","509","2014","04","01","Brasil","MG","Delfim Moreira","Fazenda Bartira","-45.266389","-22.526667",NA,NA,"1307","1307","COLETA: Árvore de 10m de altura. Indivíduo nº9092 da Fitossociologia. Material infértil.; GEOGRAFIA: Unidade Alegria. Parcela da Fitossociologia. Floresta Ombrófila Mista.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2734","2021-03-04 15:45:33-03","IF","SPSF","53333","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","O.T.Aguiar",NA,NA,NA,"O.T. Aguiar et al.","1377","2015","03","10","Brasil","SP","Itararé","Estação Experimental de Itararé","-49.203056","-24.244722",NA,NA,"1060","1060","COLETA: Arbusto de 1,5m de altura. Flores brancas.; GEOGRAFIA: Vegetação de Campo.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2735","2021-03-04 15:45:33-03","IF","SPSF","53340","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","O.T.Aguiar",NA,NA,NA,"O.T. Aguiar et al.","1384","2014","11","06","Brasil","SP","Itararé","Estação Experimental de Itararé","-49.207222","-24.296389",NA,NA,"1180","1180","COLETA: Árvore de 4m de altura. Frutos imaturos.; GEOGRAFIA: Vegetação de Floresta Ombrófila Densa Alto Montana.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2736","2021-03-04 15:45:33-03","IF","SPSF","26685","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana",NA,NA,NA,NA,NA,"E.Rotta","112","1979","11","06","Brasil","PR","Colombo","Floresta Ombrófila Mista","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","13536","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2737","2021-03-04 15:45:33-03","IF","SPSF","13891","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana",NA,NA,NA,NA,NA,"J.M.Silva","369","1987","10","18","Brasil","PR","Curitiba","cidade Industrial","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","25180","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2738","2021-03-04 15:45:33-03","IF","SPSF","31869","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana",NA,NA,NA,NA,NA,"P.I.Oliveira","787","1983","11","22","Brasil","PR","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","12577","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2739","2021-03-04 15:45:33-03","IF","SPSF","49568","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","N.M.Ivanauskas","2014","11","30","N.M.Ivanauskas & F.M.Souza & G.Santos","6646","2014","11","25","Brasil","SP","Buri","Estação Experimental do Instituto Florestal","-48.5900001525879","-23.7900009155273",NA,NA,NA,NA,"COLETA: Árvoreta, 2m; Frutos imaturos verdes.; GEOGRAFIA: Floresta Estacional Semidecidual Aluvial, com inundação permanente (Floresta Paludosa). Degradada.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","28249","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2740","2021-03-04 15:45:33-03","IF","SPSF","32967","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana",NA,NA,NA,NA,NA,"F.A.R.D.P.Arzolla & G.C.R.Paula","402","2004","01","24","Brasil","SP","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","21048","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2741","2021-03-04 15:45:33-03","IF","SPSF","08408","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana",NA,"O.T. Aguiar","1991","04","19","J.P.M. Carvalho & M.J.Robim",NA,"1984","02","29","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: Árvore com 5m de altura, frutos escuros, arroxeados. Coletado na mata de Araucária e Podocarpus, região da Gelharada.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","21048","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2742","2021-03-04 15:45:33-03","IF","SPSF","08763","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana",NA,NA,NA,NA,NA,"M.J.Robim & J.P.M. Carvalho",NA,"1984","11","08","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","21048","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2743","2021-03-04 15:45:33-03","IF","SPSF","11788","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana",NA,"O.T. Aguiar","1991","04","19","M.J.Robim","521","1988","02","03","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: Árvore baixa, ca. 3 m de altura, frutos verdes e alguns maduros de cor escura. Tronco semelhante ao da goiabeira.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","21048","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2744","2021-03-04 15:45:33-03","IF","SPSF","45307","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Camb.","G.M.Barroso","1988","06","01","R.B.Torres & N.Figueiredo & A.R.de Oliveira","260","1987","08","21","Brasil","SP","Itaberá","Estação Ecológica","-49.1300010681152","-23.8600006103516",NA,NA,"624","624","COLETA: Mata Secundária&nf;Arvoreta 2,5m altura, cortex cinza, botões florais brancos.; GEOGRAFIA: Interior da mata;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","29370","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2745","2021-03-04 15:45:33-03","IF","SPSF","45444","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Camb.","G.M.Barroso","1988","06","30","R.B.Torres & N.Figueiredo & A.R.de Oliveira","234","1987","07","07","Brasil","SP","Itaberá","Estação Ecológica","-49.1300010681152","-23.8600006103516",NA,NA,"624","624","COLETA: Mata Secundária.&nf;Arvoreta 2m altura; bot~eos florais jovens, com cálice verde, lacínios avermelhados e corola branca; raque da inflorescência e pedicelos avermelhados.; GEOGRAFIA: Beira de mata;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","29370","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2746","2021-03-04 15:45:33-03","IF","SPSF","45549","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Camb.","G.M.Barroso","1988","06","30","R.B.Torres & N.Figueiredo & A.R.de Oliveira","235","1987","07","07","Brasil","SP","Itaberá","Estação Ecológica","-49.1300010681152","-23.8600006103516",NA,NA,"624","624","COLETA: Mata Secundária.&nf;Arvoreta 2m altura; botões florais jovens, com cálice verde e corola branca.; GEOGRAFIA: Interior de mata;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","29370","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2747","2021-03-04 15:45:33-03","IF","SPSF","20890","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana",NA,NA,NA,NA,NA,"C.M.Sakuragui","482","1993","10","02","Brasil","SP","Itararé","fazenda Ibiti","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de araucaria&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","27729","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2748","2021-03-04 15:45:33-03","IF","SPSF","33511","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana",NA,NA,NA,NA,NA,"J.Mattos","15488","1969","09","30","Brasil","SP","Joanópolis","mata secundaria","-46.2700004577637","-22.9300003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","22329","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2749","2021-03-04 15:45:33-03","IF","SPSF","02281","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana var. membranacea",NA,NA,NA,NA,NA,"J.P.Coelho",NA,"1945","10","08","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","53584","auto","var. membranacea","Magnoliopsida",NA,NA,NA,NA,NA,NA
"2750","2021-03-04 15:45:34-03","IF","SPSF","24557","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","ramulosa","Myrcia ramulosa",NA,NA,NA,NA,NA,"M.Sztutman","154","1999","01","07","Brasil","SP","Pariquera Açu","P.E.Pariquera Abaixo",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2751","2021-03-04 15:45:34-03","IF","SPSF","24581","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","ramulosa","Myrcia ramulosa",NA,NA,NA,NA,NA,"M.Sztutman","140","1999","01","07","Brasil","SP","Pariquera Açu","P.E.Pariquera Abaixo",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2752","2021-03-04 15:45:34-03","IF","SPSF","24434","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","ramulosa","Myrcia ramulosa",NA,NA,NA,NA,NA,"C.Kozera","835","1999","01","10","Brasil","SP","Iguape","E.Ecol.Chauás","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta de restinga&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","55628","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2753","2021-03-04 15:45:35-03","IF","SPSF","26056","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.)N.Silveira","M.Sobral","2006","01","30","R.Zachia","3132","1998","11","13","Brasil","RS","Sao Pedro","matinha ciliar do rio Ibicui",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2754","2021-03-04 15:45:35-03","IF","SPSF","17103","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi",NA,NA,NA,NA,NA,"J.M.Silva","1172","1992","11","08","Brasil","PR","Curitiba","Jardim Petropolis","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","25180","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2755","2021-03-04 15:45:35-03","IF","SPSF","13888","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi",NA,NA,NA,NA,NA,"J.M.Silva","371","1987","10","18","Brasil","PR","Curitiba","parque Nautico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","25180","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2756","2021-03-04 15:45:35-03","IF","SPSF","53291","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","((Spreng.)) N.Silveira","L.H. Soares-Silva","2017","07","31","L.H. Soares-Silva & F.C. e Silva & C.Cardoso","565","1995","12","08","Brasil","PR","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"COLETA: Árvotre de 3 m de altura. Início de frutificação.; GEOGRAFIA: Margem direita do Rio Lageado.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","21990","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2757","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Aulomyrcia","acutata","Aulomyrcia acutata","O.Berg",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad Freguezia Bertioga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2758","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Aulomyrcia","acutifolia","Aulomyrcia acutifolia pubescens","O.Berg",NA,NA,NA,NA,"Pohl, JBE","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad Praedium Jose Gonzales in provinciae parte dicta Minas Novas",NA,NA,NA,NA,NA,NA,"Original herbaria: Mart., Zuccar.; Oreas; HABITAT: Oreas",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA,NA
"2759","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Aulomyrcia","acutifolia","Aulomyrcia acutifolia vilosa","O.Berg",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","Minas Gerais","Barbacena","ad urbem Barbacena","-43.7736","-21.2258",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"27982","auto","vilosa",NA,NA,NA,NA,NA,NA,NA
"2760","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Aulomyrcia","acutifolia","Aulomyrcia acutifolia pubescens","O.Berg",NA,NA,NA,NA,"Pohl, JBE","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad Praedium Jose Gonzales in provinciae parte dicta Minas Novas",NA,NA,NA,NA,NA,NA,"Original herbaria: Mart., Zuccar.; Oreas; HABITAT: Oreas",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA,NA
