"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","individualCount","fieldNumber","relatedCatalogItem"
"102","2020-09-12 05:00:02-03","US","US","2707946","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","G. Hatschbach","17885","1967","11","16","South America - Neotropics","Brazil",NA,NA,NA,"US01898272",NA,"Myrtales","(D. Legrand) & D. Legrand",NA,"Paraná","Campina Grande do Sul","Ribeirão Grande.","-49.0553016662598","-25.3055992126465","US01898272_01 US01898272_02","850",NA,NA,NA,NA,NA,NA,"55154","auto","Dicotyledonae",NA,"1",NA,NA
"103","2020-09-12 05:00:02-03","US","US","2536694","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","G. Hatschbach","18153","1967","12","20","South America - Neotropics","Brazil",NA,NA,NA,"US01898271",NA,"Myrtales","(D. Legrand) & D. Legrand",NA,"Paraná","Contenda",NA,"-49.5346984863281","-25.6756000518799","US01898271_01 US01898271_02",NA,NA,NA,NA,NA,NA,NA,"22732","auto","Dicotyledonae",NA,"1",NA,NA
"104","2019-12-09 17:30:21-03","UFPR","EFC","11235","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Saueressig, D.; Henke, J.M.","1307","2011","07","17",NA,"Brasil",NA,NA,"Em local sob influência aluvial __COMMOM_NAME__: Guamirim-pitanga","EFC011235",NA,NA,"O.Berg","Sobral, M.","Paraná","Guarapuava","Salto São Francisco","-51.2867","-25.1294",NA,"1120","1120","2011","-51.2867","-25.1294","11","30",NA,NA,NA,NA,NA,NA,NA
"105","2019-12-09 17:30:21-03","UFPR","EFC","17130","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Brotto, M.L. et al.","1508","2013","12","11",NA,"Brasil",NA,NA,"Árvore de 10 m; frutos maduros pretos","EFC017130",NA,NA,"O.Berg","Barboza, E.","Paraná","Cerro Azul","Margem direita do Rio Ribeira","-49.2181","-24.7831",NA,"270","270","2014","-49.2181","-24.7831",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-10-15 09:53:57-03","UFPR","EFC","18718","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Bizarro, O.M.R.; Blum, C.T","163","2020","01","03",NA,"Brasil",NA,NA,"Árvore de 20m de altura, dossel da floresta, flores brancas e frutos imaturos","EFC018718",NA,NA,"O.Berg","Bizarro, O.M.R.","Paraná","Curitiba","Capão do CIFLOMA","-49.23884","-25.44856",NA,"912","912","2020","-49.23884","-25.44856","01","03",NA,NA,NA,NA,NA,NA,NA
"107","2019-12-09 17:30:21-03","UFPR","EFC","3176","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Ziller, S.R.; Vicentini, A.","459","1993","02","03",NA,"Brasil",NA,NA,"Árvore 15m., casca lisa amarelada. Frutos amarelos, abundantes","EFC003176",NA,NA,"O.Berg","Sobral, M.","Paraná","Piraquara","Bacia do rio Canguiri","-49.0633010864258","-25.4416999816895",NA,NA,NA,"1997",NA,NA,"09","12","12577","auto",NA,NA,NA,NA,NA
"108","2021-03-25 13:52:46-03","UNIVILLE","JOI","18144","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Vieira, F.C.S.","2897","2018","12","03",NA,"Brasil",NA,NA,"Habitat: Floresta Ombrófila Mista Habito: Arvoreta","JOI018144",NA,NA,"O.Berg","Vieira, F.C.S.","Santa Catarina","Joinville","Estrada Laranjeiras.","-49.171389","-26.180278","JOI018144","920","920","2019","49º10'17''W","26º10'49''S","01","15",NA,NA,NA,NA,NA,NA,NA
"109","2021-03-25 13:52:46-03","UNIVILLE","JOI","17972","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Vieira, F.C.S.","2389","2019","01","03",NA,"Brasil",NA,NA,"Flor Botão Habitat: Floresta Ombrófila Mista Habito: Árvore","JOI017972",NA,NA,"O.Berg","Vieira, F.C.S.","Santa Catarina","Campo Alegre","Encostas ocidentais inferiores do Quiriri, junto ao rio Negro.",NA,"-26.014722","JOI017972","870","870","2019",NA,"26º0'53''S","01","18",NA,NA,NA,NA,NA,NA,NA
"110","2021-03-25 13:52:46-03","UNIVILLE","JOI","5257","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","F.C.S. Vieira","1767",NA,NA,NA,NA,"Brasil",NA,NA,"Data de coleta: IV.2006; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Mista","JOI005257",NA,NA,"O.Berg","M.E.G. Sobral","Santa Catarina","Joinville","Serra Queimada.","-48.8456001281738","-26.3043994903564","JOI005257","900","900","2007",NA,NA,"07","19","37150","auto",NA,NA,NA,NA,NA
"111","2021-03-25 13:52:50-03","UNIVILLE","JOI","3632","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","F. Chagas e Silva","2052","1996","11","01",NA,"Brasil",NA,NA,"; HABITO: Árvore","JOI003632",NA,NA,"Mattos Legr.","L.H. Soares e Silva","Paraná","Primeiro de Maio",NA,"-51.0283012390137","-22.8505992889404","JOI003632",NA,NA,"1998",NA,NA,"01","01","18944","auto",NA,NA,NA,NA,NA
"112","2019-10-07 09:35:13-03","UEFS","HUEFS","208476","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Brotto, M.L.","1508","2013","12","11",NA,"Brasil",NA,NA,"Floresta Ombrófila Densa.","HUEFS0208476","Angiospermae","Myrtales","O.Berg",NA,"Paraná","Cerro Azul","Margem direita do Rio Ribeira.","-49.218056","-24.783056",NA,"270","270",NA,"49W13'5''","24S46'59''",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"113","2019-10-07 09:35:13-03","UEFS","HUEFS","232095","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Silva, J.M.","9453","2016","09","27",NA,"Brasil",NA,NA,"Floresta Ombrófila Densa Montana.","HUEFS0232095","Angiospermae","Myrtales","O.Berg","M.L.Brotto","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.667222","-24.848611",NA,"816","816","2016","48W40'2''","24S50'55''","11",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"114","2019-10-07 09:35:13-03","UEFS","HUEFS","87653","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0087653","Angiospermae","Myrtales","O.Berg",NA,"Rio de Janeiro",NA,"Mandioca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Isótipo",NA,NA,NA
"115","2019-10-07 09:35:20-03","UEFS","HUEFS","14314","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G.","17885","1967","11","16",NA,"Brasil",NA,NA,NA,"HUEFS0014314","Angiospermae","Myrtales","Mattos & D.Legrand",NA,"Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,"850","850",NA,NA,NA,NA,NA,"55154","auto","Rosanae",NA,NA,NA,NA
"116","2018-05-14 15:59:48-03","F","FMNH-SEEDPLANTS","V0348954F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","O. S. Ribas","3275","2001","2","11","South America","Brazil",NA,NA,NA,"V0348954F","Spermatophyta",NA,NA,"RRC ID Flag","Santa Catarina",NA,NA,NA,NA,"V0348954F_01 V0348954F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"3275",NA
"117","2020-11-23 11:39:08-03","IAC","IAC","43229","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","chlorophylla","Eugenia chlorophylla","L.C. Bernacci; G.A.D.C. Franco; E.L.M. Catharino & E. Furlan","3522","2000","07","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"O.Berg","M.E.G. Sobral","São Paulo","Cotia","Morro Grande, Reserva, área C, indivíduo C 9.1","-46.945445","-23.714883",NA,NA,NA,"2004","-46.945445","-23.714883","06","12",NA,NA,NA,NA,NA,NA,NA
"118","2020-07-23 12:15:44-03","CEPLAC","CEPEC","130651","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","H. C. de Lima","2169","1984","10","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"H. C. de Lima","Rio de Janeiro","GUAPIMIRIM","Estação Ecológica Estadual de Paraíso. Área do Centro de Primatologia.","-42.933333","-22.533333",NA,NA,NA,NA,"42W56'0","22S32'0",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1984"
"119","2020-07-23 12:15:44-03","CEPLAC","CEPEC","131364","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","G. Martinelli","10259",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"G. Martinelli","Rio de Janeiro","GUAPIMIRIM",NA,"-42.9818992614746","-22.5372009277344",NA,NA,NA,NA,NA,NA,NA,NA,"21463","auto",NA,NA,NA,NA,NA
"120","2019-02-27 14:02:45-03","UFSJ","HUFSJ","4555","S","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","França, GS","212","2000","12","09",NA,"Brasil",NA,NA,"Arbóreo, flores brancas, borda de mata.","HUFSJ004555",NA,NA,"O.Berg","Sobral, M","Minas Gerais","Camanducaia","Pinheirão.","-46.1446990966797","-22.7553005218506",NA,NA,NA,"2012",NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA
"121","2020-11-04 17:29:55-03","UEM","HUEM","5064","S","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","J.M.Silva; Hatschbach, G","454","1987","12","22",NA,"Brasil",NA,NA,"Árvore; 10 m de altura; flores alvas; odoríferas.","HUEM000008334",NA,NA,"O.Berg","in Reflora","Paraná","São José dos Pinhais","Col. Santos Andrade, Mata pluvial, encosta de morro.","-49.2064018249512","-25.5347003936768","HUEM000008334","1000","1000","2014",NA,NA,"11","25","45291","auto",NA,NA,NA,NA,NA
"122","2020-11-12 17:01:51-03","UEL","FUEL","52054","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Marinero, F; Roher, D","348","2011","01","13",NA,"Brasil",NA,NA,NA,"FUEL010268","Tracheophyta","Myrtales","O.Berg",NA,"Paraná","Piraquara","Terreno em frente a Prefeitura, floresta ombrófila mista","-49.070692","-25.450497",NA,"918","918","2018","-49.070692","-25.450497","02","08",NA,NA,NA,NA,NA,NA,NA
"123","2020-11-12 17:01:51-03","UEL","FUEL","55421","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Silva, JM; Brotto, ML; Völtz, RR","9453","2016","09","27",NA,"Brasil",NA,NA,NA,"FUEL055421","Tracheophyta","Myrtales","O.Berg","Brotto, ML","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.667222","-24.848611",NA,"816","816","2016","-48.667222","-24.848611","11","22",NA,NA,NA,NA,NA,NA,NA
"124","2020-11-12 17:01:51-03","UEL","FUEL","28073","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Maschio, W; Miguel, A","14","1995","03","20",NA,"Brasil",NA,NA,NA,"FUEL009174","Tracheophyta","Myrtales","O.Berg","Sobral, M","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,"2009",NA,NA,"07","31","13536","auto",NA,NA,NA,NA,NA
"125","2020-11-12 17:01:51-03","UEL","FUEL","18837","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Francisco das Chagas e Silva; Francisco, EM","2052","1996","11","01",NA,"Brasil",NA,NA,NA,"FUEL010271","Tracheophyta","Myrtales","O.Berg",NA,"Paraná","Primeiro de Maio",NA,"-51.0283012390137","-22.8505992889404",NA,NA,NA,"2018",NA,NA,"02","08","18944","auto",NA,NA,NA,NA,NA
"126","2020-11-12 17:01:51-03","UEL","FUEL","43715","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Verdi, M; Dreveck, S; Godoy, MB","100","2007","12","15",NA,"Brasil",NA,NA,NA,"FUEL009175","Tracheophyta","Myrtales","O.Berg","Sobral, M","Santa Catarina","Mafra","Mato Preto - Rio da Areia de Baixo","-49.8053016662598","-26.111400604248",NA,"903","903","2008",NA,NA,"04","01","66490","auto",NA,NA,NA,NA,NA
"127","2020-11-12 17:01:54-03","UEL","FUEL","19484","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Francisco das Chagas e Silva; Francisco, EM; Soares-Silva, LH","2206","1996","12","17",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Myrtales","Mattos & D.Legrand",NA,"Paraná","Reserva","Arredores de Reserva","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA
"128","2021-03-23 08:08:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Vieira, FCS","2389","2019","01","03","Southern America","Brasil",NA,NA,"Árvore, flor botão; Floresta Ombrófila Mista",NA,"Dicotyledoneae",NA,"O. Berg","Vieira, FCS","Santa Catarina","Campo Alegre","Encostas ocidentais inferiores do Quiriri, junto ao rio Negro","-49.013611","-26.014722",NA,"870","870","2019","-49.013611","-26.014722","01","18",NA,NA,NA,NA,NA,NA,NA
"129","2019-11-01 15:05:40-03","UnB","UB","130483","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G","17885","1967","11","16","Southern America","Brasil",NA,NA,"Flor alva.; Árvore 15m.; Mata pluvial",NA,"Dicotyledoneae",NA,"Mattos & D. Legrand","Sobral, M","Paraná ","Campina Grande do Sul","Ribeirão Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,"1993",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"130","2019-11-01 15:05:40-03","UnB","UB","130484","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Silva, FC","2206","1996","12","17","Southern America","Brasil",NA,NA,"Flores brancas.; Árvore.",NA,"Dicotyledoneae",NA,"Mattos & D. Legrand","Soares-Silva, LH","Paraná ","Reserva","Arredores","-50.8506011962891","-24.6502990722656",NA,NA,NA,"1999",NA,NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA
"131","2019-11-01 15:05:40-03","UnB","UB","130482","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Silva, JM","454","1987","12","22","Southern America","Brasil",NA,NA,"Flores alvas odoríferas.; Árvore 10m.; Mata pluvial",NA,"Dicotyledoneae",NA,"Mattos & D. Legrand","Sobral, M","Paraná ","São José dos Pinhais","Col. Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,"1988",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"132","2020-08-20 14:58:16-03","UFSC","FLOR","23969","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G.","17885","1967","11","16",NA,"Brasil",NA,NA,"árvore, tronco de 30 cm dap, flor alva, 15m altura. Tronco liso, esbranquiçado","FLOR0023969",NA,"Myrtales","Mattos Legr.","Mattos, J.; Legrand, C.D.","Paraná","Campina Grande do Sul","Ribeirão Grande.","-49.0553016662598","-25.3055992126465",NA,"850","850",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"133","2020-08-20 20:40:26-03","UFSC","FLOR","15404","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G.; Kummrow, R.","35732","1975","01","14",NA,"Brasil",NA,NA,"árvore, flor alva, 10m altura","FLOR0015404",NA,"Myrtales","Mattos Legr.","Sobral, M.","Paraná","Piraquara","Borda do Campo.","-49.0633010864258","-25.4416999816895",NA,NA,NA,"1985",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"134","2020-08-20 20:40:26-03","UFSC","FLOR","24387","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G.","43010","1975","12","23",NA,"Brasil",NA,NA,"árvore, flor alva, 9m altura","FLOR0024387",NA,"Myrtales","Mattos Legr.","Sobral, M.","Paraná","São José dos Pinhais","Guaricana.","-49.2064018249512","-25.5347003936768",NA,NA,NA,"1993",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"135","2020-08-20 20:40:26-03","UFSC","FLOR","19970","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G.; Cordeiro, J.","51719","1988","01","05",NA,"Brasil",NA,NA,"árvore regular, flor alva, odorífera, 8m altura","FLOR0019970",NA,"Myrtales","Mattos Legr.","Sobral, M.","Paraná","Tijucas do Sul","Xaxim.","-49.1988983154297","-25.9281005859375",NA,"900","900","1988",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA
"136","2021-03-04 15:45:21-03","IF","SPSF","49976","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","M.L.Brotto & J.T.Motta & J.M.Silva & J.Vaz","1508","2013","12","11","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 10m; frutos maduros pretos. Floresta Ombrófila Densa.;",NA,"Magnoliophyta","Myrtales","O.Berg","E.Barboza","PR","Cerro Azul","Margem direita do Rio Ribeira","-49.218056","-24.783056",NA,"270","270",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"137","2021-03-04 15:45:21-03","IF","SPSF","51812","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","J.M. Silva & M.L. Brotto & R.R. Völtz","9453","2016","09","27","América do Sul","Brasil",NA,NA,"COLETA: Árvore com 5 m de altura; flores alvas.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;",NA,"Magnoliophyta","Myrtales","O.Berg","M.L. Brotto","PR","Adrianópolis","Parque estadual das lauráceas","-48.667222","-24.848611",NA,"816","816","2016",NA,NA,"11","22",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"138","2021-03-04 15:45:24-03","IF","SPSF","26703","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","M.M.Los","128","1985","03","21","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Myrtales",NA,NA,"PR","Colombo","Floresta Ombrófila Mista","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,NA,NA,"13536","auto","Magnoliopsida",NA,NA,NA,NA
"139","2021-03-04 15:45:24-03","IF","SPSF","26716","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","W.Maschio & A.Miguel","14","1995","03","20","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Myrtales",NA,NA,"PR","Colombo","floresta ombrofila mista montana","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,NA,NA,"13536","auto","Magnoliopsida",NA,NA,NA,NA
"140","2017-09-11 17:11:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Dryas; HABITAT: Dryas",NA,NA,NA,"O.Berg",NA,"Rio de Janeiro",NA,"in silvis umbrosis prope Mandiocca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-02-08 12:43:52-03","UFRGS","ICN","179389","S","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Brotto, ML; et al.","1508","2013","12","11","América do Sul","Brasil",NA,NA,"Doação Herbário MBM; árvore de 10 m, frutos maduros pretos; Floresta Ombrófila Densa",NA,"Dicotyledon",NA,"O. Berg","Barboza, E","PR","Cerro Azul","margem direita do Rio Ribeira","-49.218056","-24.783056",NA,"270","270","2014","-49.218056","-24.783056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-02-08 12:43:55-03","UFRGS","ICN","124094","S","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G","40690","1977","12","14","América do Sul","Brasil",NA,NA,"Árvore 8m, flores alvas, mata remanescente.",NA,"Dicotyledon",NA,"Mattos & D.Legrand","Sobral, M","PR","Curitiba","Bom Retiro","-49.2731018066406","-25.4277992248535",NA,NA,NA,"2002",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"143","2021-02-08 12:43:55-03","UFRGS","ICN","064111","S","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G; Kummrow, R","35732","1975","01","14","América do Sul","Brasil",NA,NA,"Árvore 10m, tronco liso, flor alva; Borda do campo. Do erval",NA,"Dicotyledon",NA,"Mattos & D.Legrand","Sobral, M","PR","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,"1985",NA,NA,"10",NA,"12577","auto",NA,NA,NA,NA,NA
"144","2021-02-08 12:43:55-03","UFRGS","ICN","083515","S","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Silva, JM; Hatschbach, G","454","1987","12","22","América do Sul","Brasil",NA,NA,"Árvore 10m, flores alvas odoríferas; Mata pluvial encosta de morro",NA,"Dicotyledon",NA,"Mattos & D.Legrand","Sobral, M","PR","São José dos Pinhais","Col. Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,"1988",NA,NA,"06",NA,"45291","auto",NA,NA,NA,NA,NA
"145","2021-02-08 12:43:55-03","UFRGS","ICN","029313","S","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Sousa, MA","s.n.","1975","04","26","América do Sul","Brasil",NA,NA,"Planta de mata aberta",NA,"Dicotyledon",NA,"Mattos & D.Legrand","Sousa, MA","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"146","2021-02-08 12:43:55-03","UFRGS","ICN","064112","S","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G","31048","1972","12","27","América do Sul","Brasil",NA,NA,"Árvore 8m, flor alva; Mata, prefere solo algo úmido.",NA,"Dicotyledon",NA,"Mattos & D.Legrand","Sobral, M","PR","Guarapuava","Guara","-51.4580993652344","-25.395299911499",NA,NA,NA,"1985",NA,NA,"10",NA,"53832","auto",NA,NA,NA,NA,NA
"147","2021-02-08 12:43:55-03","UFRGS","ICN","066115","S","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G","18153","1967","12","20","América do Sul","Brasil",NA,NA,"Árvore 8m, flor alva da mata",NA,"Dicotyledon",NA,"Mattos & D.Legrand","Sobral, M","PR","São José dos Pinhais","Contenda","-49.2064018249512","-25.5347003936768",NA,NA,NA,"1985",NA,NA,"10",NA,"45291","auto",NA,NA,NA,NA,NA
"148","2021-02-08 12:43:55-03","UFRGS","ICN","083513","S","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G; Cordeiro, J","51719","1988","01","05","América do Sul","Brasil",NA,NA,"Árvore regular 8m, flores alvas odoríferas; Mata com Araucária",NA,"Dicotyledon",NA,"Mattos & D.Legrand","Sobral, M","PR","Tijucas do Sul","Xaxim","-49.1988983154297","-25.9281005859375",NA,NA,NA,"1988",NA,NA,"06",NA,"25228","auto",NA,NA,NA,NA,NA
"149","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","94694","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Molz, M.",NA,"2015","10",NA,NA,"Brasil",NA,NA,"Arvoreta com 10 metros de altura, flores brancas.","HAS0094694","Magnoliophyta",NA,"O. Berg","Molz, M.","Santa Catarina","Grão Pará","Fragmento isolado, próximo ao Parque Estadual da Serra Furada","-49.38733","-28.19819",NA,"551","551","2016","-49,38733","-28,19819","01",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-08-26 10:49:58-03","MCN-FZBRS","HAS","74149","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G.","35732","1975","01",NA,NA,"Brasil",NA,NA,"Árvore 10m de alt, tronco liso, flor alva. Do erval","HAS0074149","Magnoliophyta",NA,"Mattos & Legrand","Sobral, M.","Paraná","Piraquara","Borda do Campo","-49.0633010864258","-25.4416999816895",NA,NA,NA,"1985",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"151","2019-11-21 10:11:22-03","IBt","SP","80037","S","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Kuhlmann, M","1928","1949","07","30",NA,"Brasil",NA,NA,NA,"SP024125",NA,NA,"O.Berg","Sobral, M","Minas Gerais","Camanducaia","Serraria Esperança.","-46.1446990966797","-22.7553005218506","SP024125",NA,NA,"2007",NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA
"152","2019-11-21 10:11:22-03","IBt","SP","336852","S","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Tameirão Neto, E","2386","1997","03","26",NA,"Brasil",NA,NA,"Arbóreo.","SP057699",NA,NA,"O.Berg","Ribeiro, CL","Minas Gerais","Itueta","Floresta semidecidual.&nf;UHE Aimorés.","-41.1702995300293","-19.3941993713379","SP057699",NA,NA,"2019",NA,NA,"06","11","29671","auto",NA,NA,NA,NA,NA
"153","2019-11-21 10:11:35-03","IBt","SP","54420","S","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G","568","1946","12","25",NA,"Brasil",NA,NA,"Árvore 8m alt., flor branca, em mato.","SP028165",NA,NA,"Mattos & D.Legrand","Kawasaki, ML","Paraná","Piraquara","Florestal.","-49.0633010864258","-25.4416999816895","SP028165",NA,NA,"1997",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"154","2019-11-21 10:11:35-03","IBt","SP","249937","S","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Silva, JM; Hatschbach, G","454","1987","12","22",NA,"Brasil",NA,NA,"Árvore 10m alt., flores alvas, odoríferas. Mata pluvial encosta de morro.","SP028166",NA,NA,"Mattos & D.Legrand","Sobral, M","Paraná","São José dos Pinhais","Colonia Santos Andrade.","-49.2064018249512","-25.5347003936768","SP028166","1000","1000","1988",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
