"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","day","imagecode","order","recordNumber","continentOcean","preparationType","phylum","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","eventTime","fieldNumber","previousCatalogNumber"
"552","2021-02-08 12:40:49-03","UFRGS","ICN","019425b","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Augusto, Irm","1943","01","Brasil","RS","Carazinho","Collegio La Salle","-52.7863998413086","-28.283899307251",NA,NA,NA,NA,NA,NA,"01",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"35233","auto",NA,NA,NA,NA,NA,NA
"553","2021-02-08 12:40:49-03","UFRGS","ICN","156383","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Seger, GDS","2019","02","04","Hagelund, K",NA,NA,"Brasil","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.",NA,NA,NA,NA,"2732","América do Sul",NA,"Dicotyledon",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"554","2021-02-08 12:40:49-03","UFRGS","ICN","008774","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Lindeman, JC; et al.","1971","10","Brasil","RS","Passo Fundo",NA,"-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"Terreno baldio",NA,"30",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA
"555","2021-02-08 12:40:49-03","UFRGS","ICN","026651","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Porto, ML; et al.","1974","11","Brasil","RS","Santo Ângelo","Granja Piratini","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,"Flores verdes",NA,"17",NA,NA,"1145","América do Sul",NA,"Dicotyledon",NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA
"556","2021-02-08 12:40:49-03","UFRGS","ICN","000593","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Schultz, AR","1947","11","Brasil","RS","Taquara",NA,"-50.7806015014648","-29.6506004333496",NA,NA,NA,NA,"Trepadeira, folhas e raízes medicinais",NA,"12",NA,NA,"593","América do Sul",NA,"Dicotyledon",NA,NA,"22252","auto",NA,NA,NA,NA,NA,NA
"557","2021-02-08 12:40:49-03","UFRGS","ICN","021644","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Irgang, B; Valls, J","1973","01","Brasil","RS","Tenente Portela","Parque Florestal do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"Trepadeira",NA,"31",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"14404","auto",NA,NA,NA,NA,NA,NA
"558","2021-02-08 12:40:49-03","UFRGS","ICN","002143","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Schultz, AR","1959","10","Brasil","RS",NA,"Cascata São Miguel",NA,NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,"2143","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2021-02-08 12:40:49-03","UFRGS","ICN","008095","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Lindeman, JC","1971","09","Brasil","RS",NA,"Estrada Bento Gonçalves-Veranópolis",NA,NA,NA,NA,NA,NA,"Erva trepadeira",NA,"14",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2021-02-08 12:40:49-03","UFRGS","ICN","008156","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Lindeman, JC; et al.","1971","10","Brasil","RS",NA,"7 Km S de Caxias",NA,NA,NA,NA,NA,NA,"Trepadeira",NA,"01",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2021-02-08 12:40:49-03","UFRGS","ICN","008818","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Lindeman, JC; et al.","1971","10","Brasil","RS",NA,"5 Km E de Sarandi",NA,NA,NA,NA,NA,NA,"Corola verde, margem e pelos de dentro brancos, anteras amarelas; Campo",NA,"30",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2021-02-08 12:40:49-03","UFRGS","ICN","008955","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Lindeman, JC; et al.","1971","11","Brasil","RS",NA,"Entre Tenente Portela e Três Passos",NA,NA,NA,NA,NA,NA,"Flor amarela esverdeada, fruto verde escuro; Beira de estrada",NA,"01",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2021-02-08 12:40:49-03","UFRGS","ICN","008966","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Lindeman, JC; et al.","1971","11","Brasil","RS",NA,"13 Km SE de Santa Rosa",NA,NA,NA,NA,NA,NA,"Flor verde, margem e pelos brancos",NA,"02",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2021-02-08 12:40:49-03","UFRGS","ICN","009465","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Lindeman, JC; et al.",NA,NA,"Brasil","RS",NA,"30 Km NE de Vacaria, Vale do Rio Ibitiria",NA,NA,NA,NA,NA,NA,"Trepadeira, flor amarela esverdeada; Beira do rio",NA,NA,NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2021-02-08 12:40:49-03","UFRGS","ICN","009643","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Porto, ML; Oliveira, PL","1972","02","Brasil","RS",NA,"11 Km de Santo Ângelo-Giruá",NA,NA,NA,NA,NA,NA,"Flores branco esverdeadas",NA,"03",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2021-02-08 12:40:49-03","UFRGS","ICN","021054","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Porto, ML; et al.","1972","12","Brasil","RS",NA,"14 Km N de Canela, Vale da Ferradura",NA,NA,NA,NA,NA,NA,"Trepadeira, corola esverdeada, borda creme",NA,"17",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2021-02-08 12:40:49-03","UFRGS","ICN","021204","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Lindeman, JC; et al.","1973","02","Brasil","RS",NA,"8 Km de SW de São Francisco de Paula",NA,NA,NA,NA,NA,NA,"Trepadeira, flor verde, margem corola branca",NA,"02",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2021-02-08 12:40:49-03","UFRGS","ICN","021274","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Lindeman, JC; et al.","1973","02","Brasil","RS",NA,"30 Km E de Caxias do Sul",NA,NA,NA,NA,NA,NA,"Trepadeira, fruto preto; Barranco com capoeira",NA,"04",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2021-02-08 12:40:49-03","UFRGS","ICN","021281","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Porto, ML","1973","02","Brasil","RS",NA,"Entre Ouro Verde e Rocinha",NA,NA,NA,NA,NA,NA,"Trepadeira, flor verde",NA,"03",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2021-02-08 12:40:49-03","UFRGS","ICN","021635","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Irgang, B; Valls, J","1973","01","Brasil","RS",NA,"Estrada Ijuí-Palmeira",NA,NA,NA,NA,NA,NA,"Barranco",NA,"30",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2021-02-08 12:40:49-03","UFRGS","ICN","022336","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Girardi, AM","1973","04","Brasil","RS",NA,"Cascata São Miguel",NA,NA,NA,NA,NA,NA,"Com frutos; Beira de mato",NA,"28",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2021-02-08 12:40:49-03","UFRGS","ICN","026702","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Porto, ML; et al.","1974","11","Brasil","RS",NA,"Estrada velha entre Giruá e Santa Rosa",NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,"1172","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2021-02-08 12:40:49-03","UFRGS","ICN","051091","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Silva, GA; Bauer, L","1981","11","Brasil","RS",NA,"Barra do Ribeiro",NA,NA,NA,NA,NA,NA,"Volúvel",NA,"19",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2021-02-08 12:40:49-03","UFRGS","ICN","089302","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Poznev, R","1992","08","27","Webster, GL; Dehgan, B; Sobral, M","1986","12","Brasil","RS","Cruz Alta","Aristida grassland","-53.583333","-28.733333","-53.583333","-28.733333","450","450","Perianth greenish outside, white inside; Mata de babaçu",NA,"05",NA,NA,"25944","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2021-02-08 12:40:49-03","UFRGS","ICN","120078","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Porto, ML",NA,NA,NA,"Schenkel, EP; et al.",NA,NA,"Brasil","RS","Bento Gonçalves","em plantação de videiras","-51.5191993713379","-29.1714000701904",NA,NA,NA,NA,"Material testemunho para dissertação mestrado Faculdade de Farmácia/UFRGS.",NA,NA,NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"21248","auto",NA,NA,NA,NA,NA,NA
"576","2021-02-08 12:40:49-03","UFRGS","ICN","156345","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.",NA,NA,NA,NA,"Hagelund, K","1965","11","Brasil","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Doação Hebário do Karner Hagelund.; Tecas adensadas",NA,"06",NA,NA,"3923","América do Sul",NA,"Dicotyledon",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"577","2021-02-08 12:40:49-03","UFRGS","ICN","156346","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.",NA,NA,NA,NA,"Hagelund, K","1964","12","Brasil","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.",NA,NA,NA,NA,"2984","América do Sul",NA,"Dicotyledon",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"578","2021-02-08 12:40:49-03","UFRGS","ICN","002171","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Schultz, AR","1960","01","Brasil","RS","Gramado",NA,"-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,NA,NA,"26",NA,NA,"2171","América do Sul",NA,"Dicotyledon",NA,NA,"13851","auto",NA,NA,NA,NA,NA,NA
"579","2021-02-08 12:40:49-03","UFRGS","ICN","024949","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Porto, ML","1973","12","Brasil","RS","Jaguari","Estrada Jaguari-Santiago","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,"Flores brancas esverdeadas; Capoeira à direita da rodovia",NA,"04",NA,NA,"616","América do Sul",NA,"Dicotyledon",NA,NA,"27649","auto",NA,NA,NA,NA,NA,NA
"580","2021-02-08 12:40:49-03","UFRGS","ICN","026745","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Vianna, E","1974","03","Brasil","RS","Nova Petrópolis",NA,"-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,NA,NA,"17",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"14669","auto",NA,NA,NA,NA,NA,NA
"581","2021-02-08 12:40:49-03","UFRGS","ICN","026650","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Porto, ML; et al.","1974","11","Brasil","RS","Santo Ângelo","Granja Piratini","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,"Flores verdes",NA,"17",NA,NA,"1144","América do Sul",NA,"Dicotyledon",NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA
"582","2021-02-08 12:40:49-03","UFRGS","ICN","033506","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Miotto, S; et al.","1976","12","Brasil","RS","Santo Ângelo","Granja Piratini","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,"Frutos teratológicos, erva volúvel escandente; Campo queimado",NA,"09",NA,NA,"252","América do Sul",NA,"Dicotyledon",NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA
"583","2021-02-08 12:40:49-03","UFRGS","ICN","040725","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Klein, VLG","2001",NA,NA,"Fleig, M","1976","12","Brasil","RS","São Miguel das Missões","Ruínas de São Miguel","-54.55419921875","-28.5627994537354",NA,NA,NA,NA,NA,NA,"10",NA,NA,"84","América do Sul",NA,"Dicotyledon",NA,NA,"54012","auto",NA,NA,NA,NA,NA,NA
"584","2021-02-08 12:40:49-03","UFRGS","ICN","021069","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Gomes-Klein, VL","2004","11","23","Lindeman, JC; Pott et al, A","1972","12","Brasil","RS","Uruguaiana","67 km N de Uruguaiana Vale do Rio Ibicuí","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,"19",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA
"585","2021-02-08 12:40:49-03","UFRGS","ICN","166792","S","Plantae","Cucurbitaceae","Cayaponia","cf. bonariensis","Cayaponia cf. bonariensis","(Mill.) Mart.Crov.","Lima, LF",NA,NA,NA,"Dettke, GA","2011","01","Brasil","RS","Cambará do Sul","Distrito de Osvaldo Kroeff RS-020","-50.051944","-28.965833","-50.051944","-28.965833",NA,NA,"trepadeira em borda de mata",NA,"23",NA,NA,"580","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2021-02-08 12:40:49-03","UFRGS","ICN","156313","S","Plantae","Cucurbitaceae","Cayaponia","cf. bonariensis","Cayaponia cf. bonariensis","(Mill.) Mart.Crov.","Porto, ML",NA,NA,NA,"Hagelund, K","1963",NA,"Brasil","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.",NA,NA,NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"587","2021-02-08 12:40:49-03","UFRGS","ICN","156319","S","Plantae","Cucurbitaceae","Cayaponia","cf. bonariensis","Cayaponia cf. bonariensis","(Mill.) Mart.Crov.","Porto, ML",NA,NA,NA,"Hagelund, K","1973","11","Brasil","RS","Santo Ângelo","Fazenda Piratini","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.",NA,"12",NA,NA,"7824","América do Sul",NA,"Dicotyledon",NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA
"588","2021-02-08 12:40:49-03","UFRGS","ICN","163078","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Porto, ML",NA,NA,NA,"Hagelund, K","1967","04","Brasil","RS","Giruá","Mato Grande","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Doação Herbário Karner Hagelund",NA,"30",NA,NA,"5352","América do Sul",NA,"Dicotyledon",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"589","2021-02-08 12:40:49-03","UFRGS","ICN","021617","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Porto, ML","1973",NA,NA,"Baptista, LR; et al.","1973","02","Brasil","RS","Maquiné","Estação fitotécnica de Osório","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"Trepadeira; Junto ao riacho",NA,"09",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA
"590","2021-02-08 12:40:49-03","UFRGS","ICN","123249","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Marodin, SM",NA,NA,NA,"Marodin, SM","2004","06","Brasil","RS","Nova Roma do Sul","canteiro de obras da UHE Castro Alves","-51.4081001281738","-28.9902992248535",NA,NA,NA,NA,"Pilosa, folhas lobadas, fruto globoso, verde com listras amarelo-alaranjadas.; Liana de beira de mata.",NA,"16",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"9715","auto",NA,NA,NA,NA,NA,NA
"591","2021-02-08 12:40:49-03","UFRGS","ICN","008016","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Klein, VLG","1996","05","13","Porto, ML","1971","05","Brasil","RS","Porto Alegre","Estrada Lami","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Trepadeira, frutos maduros rajados de vermelho; Em capoeira",NA,"08",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"592","2021-02-08 12:40:49-03","UFRGS","ICN","019426","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Klein, VLG","1996","05","13","Augusto, Irm","1941","02","Brasil","RS","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"28",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"593","2021-02-08 12:40:49-03","UFRGS","ICN","063253","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Stehman, JR",NA,NA,NA,"Stehman, JR","1984","03","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Trepadeira, escandente, fruto listrado longitudinalmente; Barranco com capoeira",NA,"13",NA,NA,"229","América do Sul",NA,"Dicotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"594","2021-02-08 12:40:49-03","UFRGS","ICN","095307","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.",NA,NA,NA,NA,"Farias, M; Schenkel, E","1985","03","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"23",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"595","2021-02-08 12:40:49-03","UFRGS","ICN","156312","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Klein, VLG",NA,NA,NA,"Hagelund, K","1984","04","Brasil","RS","Porto Alegre","Petropolis jardim do Vald. Halgelberg","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.",NA,"15",NA,NA,"15177","América do Sul",NA,"Dicotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"596","2021-02-08 12:40:49-03","UFRGS","ICN","008028","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Porto, ML",NA,NA,NA,"Porto, ML; Irgang, B","1971","05","Brasil","RS","Porto Alegre","Vila Assunção","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Trepadeira, frutos imaturos",NA,"19",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"597","2021-02-08 12:40:49-03","UFRGS","ICN","156332","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.",NA,NA,NA,NA,"Hagelund, K","1977","03","Brasil","RS","Tenente Portela","Parque do turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.",NA,"17",NA,NA,"11241","América do Sul",NA,"Dicotyledon",NA,NA,"14404","auto",NA,NA,NA,NA,NA,NA
"598","2021-02-08 12:40:49-03","UFRGS","ICN","115090","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Porto, ML",NA,NA,NA,"Venturi, S; Waechter, JL","1998","11","Brasil","RS","Viamão","Morro Grande","-51.0233001708984","-30.0811004638672",NA,NA,"35","35","liana herbácea escandente por gavinhas, em beira de caminho",NA,"23",NA,NA,"40","América do Sul",NA,"Dicotyledon",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"599","2021-02-08 12:40:49-03","UFRGS","ICN","059177","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Gomes-Klein, VL","2004","11","23","Paulo; Mareni Farias","1983","06","Brasil","RS","Morungava",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2021-02-08 12:40:49-03","UFRGS","ICN","068673","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.",NA,NA,NA,NA,"Schenkel, E; Farias, M","1984","02","Brasil","RS",NA,"Próximo Gravataí",NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2021-02-08 12:40:49-03","UFRGS","ICN","095302","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.",NA,NA,NA,NA,"Schenkel, E; Bordignon, S","1988","03","Brasil","RS",NA,"BR-386, estrada para Catupi",NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2021-02-08 12:40:49-03","UFRGS","ICN","122187","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Toledo, JF",NA,NA,NA,"Hoehne, W","1942","05","Brasil","SP","Anastácio","próximo de Anastácio",NA,NA,NA,NA,NA,NA,"Escandente.",NA,"20",NA,NA,"s.n.","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2021-02-08 12:40:49-03","UFRGS","ICN","163368","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.",NA,NA,NA,NA,"Dettke, GA","2010","01","Brasil","RS","Pedras Altas","RS 473 31°4319S 53°33'50",NA,NA,NA,NA,NA,NA,"Em solo arenoso",NA,"13",NA,NA,"306","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2021-02-08 12:40:49-03","UFRGS","ICN","165277","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Silva Filho, PJS",NA,NA,NA,"Silva Filho, PJS","2009","02","Brasil","RS","Viamão","Bairro Tarumã região de entorno do Lago Tarumã. -30.072047 -51.021034","-51.020833","-30.071944","-51.020833","-30.071944",NA,NA,"Liana de frutos alaranjados e rajados; Borda de mata",NA,"16",NA,NA,"421","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2021-02-08 12:40:49-03","UFRGS","ICN","181893","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Durigon, J","2014","05","10","Báez-L., MR","2014","05","Brasil","RS","Osório","Aguapè","-50.202222","-29.758333","-50.202222","-29.758333",NA,NA,"Planta com flor e frutos em arbusto de Mimosoideae; Epifito",NA,"07",NA,NA,"185","América do Sul",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
