"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","infraspecificEpithet","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"887","2021-03-01 11:49:25-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","dardanoi","Calyptranthes dardanoi","Mattos","Alves-Araújo, A","Alves-Araújo, A; Araújo, D; Melo, A; Amorim, B","779","2007","12","22","Brasil","Pernambuco","Igarassu",NA,"-34.969722","-7.703333","-34.969722","-7.703333","100","100","Árvore 9-10m alt., botões florais creme.; Interior ripário.",NA,NA,"2007","12","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","2021-03-01 11:49:25-03","UFPE","UFP","70963","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","dardanoi","Calyptranthes dardanoi","Mattos","Leão, T","Leão, T","989","2012","05","04","Brasil","Paraíba","Santa Rita",NA,"-34.978099822998","-7.11389017105103",NA,NA,NA,NA,"25s 2682669217952&nf;UTM: SAD: 69.; Árvore, savana arboriza(tabuleiro).","UFP070963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25560","auto",NA,NA,NA,NA,NA,NA
"889","2021-03-01 11:49:25-03","UFPE","UFP","5390","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","dardanoi","Calyptranthes dardanoi","Mattos",NA,"Silveira, M","s.n.","1977","02","26","Brasil","Pernambuco","Goiana",NA,"-35.002498626709","-7.56056022644043",NA,NA,NA,NA,"Sem descrição.","UFP005390",NA,"1993","03","15",NA,NA,NA,NA,NA,NA,"22853","auto",NA,NA,NA,NA,NA,NA
"890","2021-03-01 11:49:25-03","UFPE","UFP","65337","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","dardanoi","Calyptranthes dardanoi","Mattos",NA,"Amorim, BS; Araújo, AA; Pontes, TA","389","2009","02","20","Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,NA,NA,"sem descrição.","UFP065337",NA,"2010","01",NA,NA,NA,NA,NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA
"891","2021-03-01 11:49:25-03","UFPE","UFP","35920","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","dardanoi","Calyptranthes dardanoi","Mattos","Amorim, BS","Moraes, M","21","1997","05","08","Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,NA,NA,"Vegetação arbusto-arbórea.","UFP035920",NA,"2010","05",NA,NA,NA,NA,NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA
"892","2021-03-01 11:49:25-03","UFPE","UFP","65340","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","dardanoi","Calyptranthes dardanoi","Mattos","Amorim, BS","Amorim, BS; Araújo, AA; Pontes, TA","450","2009","04","28","Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,NA,NA,"Arbusto, 3-4mt de alt.; borda da mata.","UFP065340",NA,"2010","02",NA,NA,NA,NA,NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA
"893","2021-03-01 11:49:25-03","UFPE","UFP","82727","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","ovalifolia","Calyptranthes ovalifolia","Cambess.","Rosa, PD","Harley, RM; Giulietti, AM; Stannard, BL; Hind, DJN; Kameyama, C; Prado, J; et al.","25277","1988","10","20","Brasil","Minas Gerais","Jequitinhonha",NA,"-41.05","-16.366667","-41.05","-16.366667","1100","1100","Arbusto até 2m de altura, bem remificado. Brotos e folhas jovens ferrugíneo-intenso. Frutos maduros vermelhos.; Campo rupestre e cerrado de altitude. Afloramento de arenito com areia branca.","UFP082727",NA,"2011","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","2021-03-01 11:49:25-03","UFPE","UFP","38627","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rufa","Calyptranthes rufa","O. Berg.","Amorim, BS","Andrade, MJH; Junqueira, MER; Silva, TRS; Silva, BM; et al.","248","2003","05","01","Brasil","Bahia","Morro do chapéu",NA,"-40.990833","-11.620833","-40.990833","-11.620833","756","756","Arbusto com ca. de 2,0 mt de alt. Folhas levemente discolores com a parte adaxial verde-escura e adaxial verde mais clara. Glaba, coriácea. Flores sépalas persistentes, castanhos frutos maduros vermelhos. quando imaturo verde-amarelado","UFP038627",NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","2021-03-01 11:49:36-03","UFPE","UFP","65133","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","neobrasiliensis","Myrcia neobrasiliensis","A.R. Lourenço & E.Lucas","Lourenço, AR","Amorim, BS; Cavalcanti, D; Mendes, K; Iseppon, AMB; et al.","760",NA,NA,NA,"Brasil","Bahia","Morro do chapéu",NA,"-40.998889","-11.6275","-40.998889","-11.6275",NA,NA,"Árvore 4mt de altura. Ritidona esfoliante, frutos verdes.; Afloramento rochoso campo rupestre.","UFP065133",NA,"2019","08","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"897","2020-09-12 05:00:02-03","US","US","3653626","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.",NA,"A. Prates, M. L. Guedes & F. S. Gomes","299","2009","2","1","Brazil","Bahia","Itanagra","Litoral norte, núcleo Agroecológico","-37.9808","-12.3756",NA,NA,"30",NA,NA,"US01895267","US01895267_01 US01895267_02",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"898","2020-09-12 05:00:02-03","US","US","1706055","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","fastigiata","Calyptranthes fastigiata","Blume",NA,"-. Claussen","15",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01894915","US01894915_01 US01894915_02",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"899","2020-09-12 05:00:02-03","US","US","2321175","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg",NA,"R. Reitz & Klein, --","2439","1956","1","18","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"350",NA,NA,"US01894934","US01894934_01 US01894934_02",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"31105","auto","Dicotyledonae",NA,"1",NA,NA,NA
"900","2020-09-12 05:00:02-03","US","US","2321219","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg",NA,"R. Reitz & Klein, --","5087","1957","10","10","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750",NA,NA,"US01894932","US01894932_01 US01894932_02",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"21797","auto","Dicotyledonae",NA,"1",NA,NA,NA
"901","2020-09-12 05:00:02-03","US","US","2564496","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg",NA,"G. Hatschbach","14566","1966","8","4","Brazil","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,"900",NA,NA,"US01894928","US01894928_01 US01894928_02",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"17116","auto","Dicotyledonae",NA,"1",NA,NA,NA
"902","2020-09-12 05:00:02-03","US","US","2705919","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg",NA,"G. Hatschbach","20899","1969","1","24","Brazil","Paraná","Morretes","Col. Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"US01894924","US01894924_01 US01894924_02",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"30514","auto","Dicotyledonae",NA,"1",NA,NA,NA
"903","2020-09-12 05:00:02-03","US","US","1570172","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg",NA,"E. de Andrade","75",NA,NA,NA,"Brazil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"US01894937","US01894937_01 US01894937_02",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"53584","auto","Dicotyledonae",NA,"1",NA,NA,NA
"904","2020-09-12 05:00:02-03","US","US","2829699","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg",NA,"C. D. Legrand & R. Klein","3770","1956","9","27","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"300",NA,NA,"US01894933","US01894933_01 US01894933_02",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"31105","auto","Dicotyledonae",NA,"1",NA,NA,NA
"905","2020-09-12 05:00:02-03","US","US","2705785","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg",NA,"G. Hatschbach","18582","1968","2","8","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,"1100",NA,NA,"US01894927","US01894927_01 US01894927_02",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"55154","auto","Dicotyledonae",NA,"1",NA,NA,NA
"906","2020-09-12 05:00:02-03","US","US","2579907","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg",NA,"O. Handro",NA,"1934","1","30","Brazil","São Paulo","São Paulo","Nativa no Jardim Botânico (Planta viva no. 300)","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"US01894935","US01894935_01 US01894935_02",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"53584","auto","Dicotyledonae",NA,"1",NA,NA,NA
"907","2020-09-12 05:00:02-03","US","US","2708115","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg",NA,"G. Hatschbach","18582","1968","2","8","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizario","-49.0553016662598","-25.3055992126465",NA,NA,"1100",NA,NA,"US01894926","US01894926_01 US01894926_02",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"55154","auto","Dicotyledonae",NA,"1",NA,NA,NA
"908","2020-09-12 05:00:02-03","US","US","3033613","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg",NA,"L. R. Landrum","4141","1982","1","14","Brazil","Rio de Janeiro","Maricá","Niteroi, Itaipuaçu, Falso Pao de Acucar","-43.02","-22.97",NA,NA,NA,NA,NA,"US01894923","US01894923_01 US01894923_02",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"909","2020-09-12 05:00:02-03","US","US","2570625","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg",NA,"R. Reitz & Klein, --","6335","1958","1","28","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750",NA,NA,"US01894931","US01894931_01 US01894931_02",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"21797","auto","Dicotyledonae",NA,"1",NA,NA,NA
"910","2020-09-12 05:00:02-03","US","US","2321270","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg",NA,"R. Reitz & Klein, --","6929","1958","8","2","Brazil","Santa Catarina","Rio do Sul","Alto Matador","-49.6431007385254","-27.2141990661621",NA,NA,"500",NA,NA,"US01894930","US01894930_01 US01894930_02",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"15163","auto","Dicotyledonae",NA,"1",NA,NA,NA
"911","2020-09-12 05:00:02-03","US","US","1123396","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg",NA,"A. F. M. Glaziou",NA,"1880","3","10","Brazil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"US01894936","US01894936_01 US01894936_02",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"36524","auto","Dicotyledonae",NA,"1",NA,NA,NA
"912","2020-09-12 05:00:02-03","US","US","2839455","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg",NA,"G. Hatschbach","19760","1968","7","30","Brazil","Paraná","Morretes","Estr. Graciosa, Vista Lacerda","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"US01894925","US01894925_01 US01894925_02",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"30514","auto","Dicotyledonae",NA,"1",NA,NA,NA
"913","2020-09-12 05:00:02-03","US","US","2403249","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg",NA,"R. Reitz & Klein, --","7117","1958","9","12","Brazil","Santa Catarina","Rio do Sul","Alto Matador","-49.6431007385254","-27.2141990661621",NA,NA,"600",NA,NA,"US01894929","US01894929_01 US01894929_02",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"15163","auto","Dicotyledonae",NA,"1",NA,NA,NA
"914","2020-09-12 05:00:02-03","US","US","USw36276","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia grandifolia",NA,NA,"Collector unknown","HBR 24993",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","grandifolia","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"915","2020-09-02 16:33:44-03","Cenargen","CEN","103375","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","J. E. Q. Faria Júnior","Anderson Cássio Sevilha","6448","2017","03","16","Brasil","MG","SANTO ANTÔNIO DO RETIRO","Sítio 11. Ponto 1.","-42.671944","-15.375555","-42.671944","-15.375555","1094","1094","Projeto Bem Diverso.","CEN00103375","CEN00103375","2018","01",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA,NA
"916","2020-09-02 16:33:44-03","Cenargen","CEN","92669","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","A. Giaretta","Guilherme de M. Antar","659","2014","12","22","Brasil","MG","SANTANA DE PIRAPAMA","Trilha para a serra da Senhorinha, até o cume da serra. Acessada pela estrada do Vilarejo Inhames ao povoado de São José da Cachoeira. Próximo ao Vilarejo Inhames.","-43.784166","-18.965277","-43.784166","-18.965277","676","676","Folhas discolores com a face abaxial mais clara. Botões florais castanhos. Doação do Herbário SPF","CEN00092669","CEN00092669","2015","01",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"1",NA,NA,NA
"917","2020-09-02 16:33:44-03","Cenargen","CEN","97243","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","J. E. Q. Faria Júnior","Anderson Cássio Sevilha","5132","2008","12","14","Brasil","MG","RIO PARDO DE MINAS","Catita.","-42.636111","-16.006111","-42.636111","-16.006111","871","871","Botões florais rosados.","CEN00097243","CEN00097243","2018","01",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA,NA
"918","2020-09-02 16:33:44-03","Cenargen","CEN","102730","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","J. E. Q. Faria Júnior","Anderson Cássio Sevilha","5968","2016","12","01","Brasil","MG","RUBELITA","Sítio 2- Ponto 3.","-42.2625007629395","-16.4074993133545",NA,NA,"828","828","Botão floral. Projeto Bem Diverso.","CEN00102730","CEN00102730","2018","01",NA,NA,NA,NA,NA,"Exsicatas",NA,"38040","auto",NA,NA,"4",NA,NA,NA
"919","2020-09-02 16:33:44-03","Cenargen","CEN","57305","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis var. mutabilis","Spreng.","D. A. Folli","Domingos Antônio Folli","697","1988","08","11","Brasil","BA","PORTO SEGURO",NA,"-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"Municipal. Doação do Banco Genético do Pau Brasil. Registro nº 372. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057305","CEN00057305","1993","05",NA,NA,NA,"var. mutabilis",NA,"Exsicatas",NA,"68835","auto",NA,NA,"1",NA,NA,NA
"920","2020-09-02 16:33:44-03","Cenargen","CEN","57305","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis var. mutabilis","Spreng.","D. A. Folli","Domingos Antônio Folli","697","1988","08","11","Brasil","BA","PORTO SEGURO",NA,"-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"Municipal. Doação do Banco Genético do Pau Brasil. Registro nº 372. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057305","CEN00057305","1993","05",NA,NA,NA,"var. mutabilis",NA,"Exsicatas",NA,"68835","auto",NA,NA,"1",NA,NA,NA
"921","2020-09-02 16:33:44-03","Cenargen","CEN","73727","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","aff. ovalifolia","Calyptranthes aff. ovalifolia","Cambess.","A. R. Lourenço","Gustavo Martinelli","16489","2009","04","15","Brasil","GO","CAVALCANTE","Parque Nacional da Chapada dos Veadeiros. Alto do Cruzeiro, campos rupestres.","-47.696111","-13.943888","-47.696111","-13.943888","1320","1320","Heliófilo, saxícola, folhas na face ventral verde, face dorsal ferrugínea, flores com cálice ferrugíneo, pétalas e estames alvacentos, botões ferrugíneos. Doação do Jardim Botânico do Rio de Janeiro, RB - 485645","CEN00073727","CEN00073727","2015","11",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"1",NA,NA,NA
"922","2020-09-02 16:33:44-03","Cenargen","CEN","81202","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","aff. ovalifolia","Calyptranthes aff. ovalifolia","Cambess.","A. R. Lourenço","João Bernardo de Azevedo Bringel Jr.","960","2012","03","17","Brasil","GO","CAVALCANTE","Cavalcante - Estrada de Cavalcante para Vão do Moleque, ca de 6 KM do mirante, Mancha de cerrado próximo a vereda, folhas coletadas em Sílica gel.","-47.4583015441895","-13.7974996566772",NA,NA,NA,NA,"Arbusto 1,5 m, flor branca. Brasil - Goiás - Herbário UB","CEN00081202","CEN00081202","2015","11",NA,NA,NA,NA,NA,"Exsicatas",NA,"92497","auto",NA,NA,"1",NA,NA,NA
"923","2019-12-09 17:30:20-03","UFPR","EFC","14048","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Miller, D.Z.; Ribeiro, C.L.","Miller, D.Z.; Ribeiro, C.L.","95",NA,NA,NA,"Brasil","Santa Catarina","Monte Castelo","BR 116 Km 108+ 900 m - Serra de Monte Castelo","-50.3404","-26.756","-50,3404","-26,756","1132","1132","Arvoreta, 2 m alt., flores velhas","EFC014048",NA,"2015","04","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","2019-12-09 17:30:20-03","UFPR","EFC","15956","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Oliveira, A.I.; Lima, D.F.","Bonaldi, R.A.","700","2013","07","17","Brasil","Paraná","Paranaguá","Quintilha","-48.6152","-25.6389","-48.6152","-25.6389",NA,NA,"Arvoreta 3 m, frutos de cor verde. Floresta Ombrófila Densa Submontana","EFC015956",NA,"2018","07","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","2019-12-09 17:30:20-03","UFPR","EFC","1013","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Oliveira, A.I.; Lima, D.F.","Kuniyoshi, Y.S.","5036","1986","10","15","Brasil","Paraná","Colombo","CNPF-Embrapa","-49.1566","-25.3225","-49.1566","-25.3225","940","940","Árvore frequente em floresta alterada. Frutos maduros.","EFC001013",NA,"2018","07","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2019-10-29 10:08:08-03","UFPR","EFC","17785","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Souza, I.","Souza, I.","409","2019","01","23","Brasil","PR","Colombo","Jardim Maria Matutina","-49.222528","-25.303238","-49.222528","-25.303238","1016","1016","Árvore 15 m, flores perfumadas. Árvore remanescente isolada.","EFC017785",NA,"2019","01","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","2019-11-13 11:26:34-03","USP","SPF","141326","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Lucas, EJ","Nic Lughadha, E","172","1999","02","08","Brasil","Espírito Santo","Linhares",NA,"-39.966667","-19.216667","-39.966667","-19.216667","20","30",NA,"SPF00141326",NA,"2006","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","2019-11-13 11:26:34-03","USP","SPF","145644","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Lourenço, AR","Fiaschi, P","710","2001","03","11","Brasil","Rio de Janeiro","Carapebus","Parque Nacional da Restinga de Jurubatiba","-41.593611","-22.226667","-41.593611","-22.226667","25","25",NA,"SPF00145644",NA,"2012","03","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","2019-11-13 11:26:34-03","USP","SPF","176733","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Lucas, EJ","Nic Lughadha, E","172","1999","02","08","Brasil","Espírito Santo","Linhares",NA,"-39.966667","-19.216667","-39.966667","-19.216667","20","30",NA,"SPF00176733",NA,"2006","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","2019-11-13 11:26:34-03","USP","SPF","201437","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Santos, MF","Santos, MF","639","2011","02","10","Brasil","Minas Gerais","Botumirim",NA,"-43","-16.916667","-43","-16.916667",NA,NA,NA,"SPF00201437",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2019-11-13 11:26:34-03","USP","SPF","201487","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Santos, MF","Santos, MF","599","2010","11","19","Brasil","Minas Gerais","Diamantina",NA,"-43.733056","-18.115833","-43.733056","-18.115833","1279","1279",NA,"SPF00201487",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2021-03-15 18:28:56-03","USP","SPF","210648","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Araújo, AC","Araújo, AC","1828","2010","03","04","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Fazenda Toucan Cipó. Trilha da Captação","-43.762378","-19.008091","-43.762378","-19.008091",NA,NA,"Arbusto 1,5 m alt., inflorescência passada verde-amarelada, folha larga. DNA.; Cerrado rupestre na beira do rio.","SPF00210648",NA,"2010","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2021-03-15 18:28:56-03","USP","SPF","210671","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Araújo, AC; Lucas, EJ","Zappi, DC","2771","2010","03","09","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Capela de São José. Terreno do Sr Luiz, perto do Rio das Pedras","-43.776008","-19.005016","-43.776008","-19.005016",NA,NA,"Arbusto muito ramificado, 2 m alt., inflorescências velhas castanho-avermelhadas. DNA.; Cerrado em solo arenoso.","SPF00210671",NA,"2010","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2021-03-15 18:28:56-03","USP","SPF","210673","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Araújo, AC; Lucas, EJ","Zappi, DC","2473","2009","11","21","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Fazenda Toucan Cipó. Limite Sul da fazenda, seguindo a cerca.","-43.76271","-19.0102","-43.76271","-19.0102",NA,NA,"Arbusto 50 cm alt., folhas e botões ferrugíneos, DNA.; Cerrado rupestre.","SPF00210673",NA,"2010","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","2021-03-15 18:28:56-03","USP","SPF","218846","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Giaretta, A","Antar, GM","659","2014","12","22","Brasil","Minas Gerais","Santana de Pirapama","Trilha para a serra da Senhorinha, até o cume da serra. Acessada pela estrada do Vilarejo Inhames ao povoado de São José da Cachoeira. Próximo ao vilarejo Inhames.","-43.784167","-18.965444","-43.784167","-18.965444","676","676","Arbusto ca. 1,5 m alt. Folhas discolores com a face abaxial mais clara. Botões florais castanhos.; Transição entre cerrado sensu stricto e campo rupestre. Área sombreada.","SPF00218846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
