"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","year","locality","minimumElevationInMeters","maximumElevationInMeters","month","day","stateProvince","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"847","2020-09-12 05:00:02-03","US","US","2280317","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","19621","South America - Neotropics","Colombia",NA,NA,"US02364767",NA,"1942","Cordillera Oriental. Quebrada .Ariari above Galilea, 23 km. e.n.e. of Colombia","2000",NA,"12","28","Huila",NA,"-74.63","3.47",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"848","2020-09-12 05:00:02-03","US","US","2026699","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"W. H. Hodge","6257","South America - Neotropics","Peru",NA,NA,"US02364973",NA,"1945","Province of Quillabamba. one km. from Mach Picchu on the road to Quillabamba","2100",NA,"2","6","Cusco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"849","2020-09-12 05:00:02-03","US","US","1905146","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"I. L. Wiggins","11046","South America - Neotropics","Ecuador",NA,NA,"US02364883",NA,"1944","Pagma","2438",NA,"10","24","Chimborazo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"850","2020-09-12 05:00:02-03","US","US","1390086","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"H. H. Rusby","F, 10.","South America - Neotropics","Bolivia",NA,NA,"US02365015","US02365015_01","1886","Mapiri","1372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"851","2020-09-12 05:00:02-03","US","US","1022232","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"J. N. Rose & G. Rose","22586","South America - Neotropics","Ecuador",NA,NA,"US02364932",NA,"1918","Vicinity of Huigra, mostly on the Hacienda de Licay",NA,NA,"9","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"852","2020-09-12 05:00:02-03","US","US","3700473","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"S. Díaz Píedrahíta","3841","South America - Neotropics","Colombia",NA,NA,"US02364785",NA,"1983","Departamento del Valle: Municipio de Argolia, Vereda Las Brisas","2050","2200","1","21","Valle del Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"853","2020-09-12 05:00:02-03","US","US","2165036","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","21682","South America - Neotropics","Colombia",NA,NA,"US02364816",NA,"1944","Cordillera Oriental, near La Sierra, 21 km. w. of Facatativá","1950",NA,"3","17","Cundinamarca",NA,"-74.55","4.78",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"854","2020-09-12 05:00:02-03","US","US","2165038","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","22035","South America - Neotropics","Colombia",NA,NA,"US02364810",NA,"1944","Cordillera Oriental. above Granadas, headwaters of Río Seco, one of headwaters of Río Subia, 5-7 km. w.s.w. of Charquito","2500","2750","7","25","Cundinamarca",NA,"-74.32","4.52",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"855","2020-09-12 05:00:02-03","US","US","1905135","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"I. L. Wiggins","11016","South America - Neotropics","Ecuador",NA,NA,"US02364749","US02364749_01","1944","Las Cochas, northeast of Huigra","2469",NA,"10","21","Chimborazo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"856","2020-09-12 05:00:02-03","US","US","2165231","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"W. H. Hodge","6157","South America - Neotropics","Peru",NA,NA,"US02364990",NA,"1944","Quebrada Corazon Jacko, on south end of Lake Pomocochas. Pomocochas. Province of Bongara","2438",NA,"4","9","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"857","2020-09-12 05:00:02-03","US","US","2165187","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"E. Evinger","475","South America - Neotropics","Peru",NA,NA,"US02364995",NA,"1943","Source of La Palma river at branch of Colopan & Chinchuga rivers. Province of Jaen","2438",NA,"7","31","Cajamarca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"858","2020-09-12 05:00:02-03","US","US","2165087","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","22501","South America - Neotropics","Ecuador",NA,NA,"US02364867",NA,"1945","Cordillera Occidental. Valley of Rio Playas, 3-5 km. above Balzapamba","1015",NA,"1","11","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"859","2020-09-12 05:00:02-03","US","US","2165066","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","22472","South America - Neotropics","Ecuador",NA,NA,"US02364901",NA,"1945","Quebrada Estancia, a small tributary of Rio Pastaza, below Banos, 8 km. above confluence of Rio Topo","1230",NA,"1","9","Tungurahua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"860","2020-09-12 05:00:02-03","US","US","2815393","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"E. Pérez Arbeláez & J. Cuatrecasas","5322","South America - Neotropics","Colombia",NA,NA,"US02364665","US02364665_01","1939","Dintel (Facatativá - La Vega)","2300","2700","6","4","Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"861","2020-09-12 05:00:02-03","US","US","1832945","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. Tamayo","2554","South America - Neotropics","Venezuela",NA,NA,"US02364921",NA,"1943","Entre Los Venados y El Papelón, D. F.",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"862","2020-09-12 05:00:02-03","US","US","2815323","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","Anderson, L.","J. Cuatrecasas","13867","South America - Neotropics","Colombia",NA,NA,"US01256077",NA,"1943","El Cairo, between Darien and Mediacañoa","1650","1750","1","6","Valle del Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"863","2020-09-12 05:00:02-03","US","US","2815937","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"J. Cuatrecasas","23746","South America - Neotropics","Colombia",NA,NA,"US02364723",NA,"1947","Quebrada de Cajibío","1880",NA,"3","10","Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"864","2020-09-12 05:00:02-03","US","US","3112390","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"W. H. Camp","E-4044","South America - Neotropics","Ecuador",NA,NA,"US02364881",NA,"1945","Prov. Chimborazo-Cañar Border (western escarpment): E 4014-4052; Between Sta. Rosa and Joyagshi. about 2 km. north of station of Joyagshi","2743",NA,"7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"865","2020-09-12 05:00:02-03","US","US","1140593","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. W. Pennell & E. P. Killip","6380","South America - Neotropics","Colombia",NA,NA,"US02364687",NA,"1922","Cuatro Esquinas to Rio Piendamo. Cauca Valley","1700","1900","6","6","Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"866","2020-09-12 05:00:02-03","US","US","537634","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"A. Jahn","467","South America - Neotropics","Venezuela",NA,NA,"US02364913","US02364913_01","1916","Petaguire","1800",NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"867","2020-09-12 05:00:02-03","US","US","2165090","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","22504","South America - Neotropics","Ecuador",NA,NA,"US02364851",NA,"1945","Cordillera Occidental. Valley of Rio Playas, 3-5 km. above Balzapamba","1045",NA,"1","11","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"868","2020-09-12 05:00:02-03","US","US","2280454","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","20337","South America - Neotropics","Colombia",NA,NA,"US02364674",NA,"1943","Cordillera Central. Finca El Salado, [illegible text] Machete near its confluence wit[illegible text] R[illegible text]iendamo, 25 km. n. of Popayán","1750","1800","3","19","Cauca",NA,"-76.57","2.67",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"869","2020-09-12 05:00:02-03","US","US","2165098","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","22522","South America - Neotropics","Ecuador",NA,NA,"US02364574",NA,"1945","Cordillera Occidental. canyon of Río Saloya, above Chiriboga, 20 km. w.s.w. of Quito, on road to Santo Domingo","2415",NA,"1","15","Pichincha",NA,"-78.63","-19",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"870","2020-09-12 05:00:02-03","US","US","1560216","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"J. C. B. Mutis","838","South America - Neotropics","Colombia",NA,NA,"US02364629","US02364629_01","1760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"871","2020-09-12 05:00:02-03","US","US","2165139","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg & M. Giler","22993","South America - Neotropics","Ecuador",NA,NA,"US02364888",NA,"1945","Zaruma Basin. Curtincapa, 10km. e. of Portovelo (near Zaruma)","1690",NA,"2","12","El Oro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"872","2020-09-12 05:00:02-03","US","US","3031884","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. Prieto","AP-20","South America - Neotropics","Ecuador",NA,NA,"US02364861","US02364861_01","1944","Hda. Jipiro, about 7 km. northeast of Loja","2743",NA,"6","14","Loja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"873","2020-09-12 05:00:02-03","US","US","2280276","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","19292","South America - Neotropics","Colombia",NA,NA,"US02364797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"874","2020-09-12 05:00:02-03","US","US","2280089","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"E. L. Core","764","South America - Neotropics","Colombia",NA,NA,"US02364739",NA,"1944","Slopes of Alto La Paloma east of Sonson, headwaters of Rio Sonson","2591",NA,"5","25","Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"875","2020-09-12 05:00:02-03","US","US","2280387","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","19875","South America - Neotropics","Colombia",NA,NA,"US02364671",NA,"1943","Cordillera Oriental. above Finca Miravalles, on ridge between Río Blanco drainage and Quebrada la Cuandinosa drainage, 21 km. e. of Gigante","2900",NA,"1","28","Huila",NA,"-75.37","2.37",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"876","2020-09-12 05:00:02-03","US","US","1422683","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"M. Dawe","862","South America - Neotropics","Colombia",NA,NA,"US02364636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"877","2020-09-12 05:00:02-03","US","US","2026706","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"W. H. Hodge","6264","South America - Neotropics","Peru",NA,NA,"US02364980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"878","2020-09-12 05:00:02-03","US","US","1361119","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"H. H. Rusby","E, 9.","South America - Neotropics","Bolivia",NA,NA,"US02365035",NA,"1886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"879","2020-09-12 05:00:02-03","US","US","32612","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"H. H. Rusby","E, 3.","South America - Neotropics","Bolivia",NA,NA,"US02365030","US02365030_01","1886","Mapiri","1372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"880","2020-09-12 05:00:02-03","US","US","1952475","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"S. Yepes-Agredo","3","South America - Neotropics","Colombia",NA,NA,"US02364694",NA,"1948","Popayán","1800",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"881","2020-09-12 05:00:02-03","US","US","2165210","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"E. Evinger & W. H. Hodge","525","South America - Neotropics","Peru",NA,NA,"US02364962","US02364962_01","1943","Tingo Maria side of Carpish Pass on road to T/M/ Province of Huamalies","1219","1524","9","11","Huanuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"882","2020-09-12 05:00:02-03","US","US","1850483","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"J. Cuatrecasas","13549","South America - Neotropics","Colombia",NA,NA,"US02364630","US02364630_01","1942","Cord. Oriental, vertiente occidental: Sebastopol","2230","2300","3","21","Cundinamarca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"883","2020-09-12 05:00:02-03","US","US","1985236","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"T. Lasser","1036","South America - Neotropics","Venezuela",NA,NA,"US02364909",NA,"1944","Hacienda El Bautismo, Guatire","1200","1500","5","29","Miranda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"884","2020-09-12 05:00:02-03","US","US","2831759","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"R. A. Ferreyra","1378","South America - Neotropics","Peru",NA,NA,"US02364971",NA,"1955","Prov. Tarma. arriba de Huacapistana, entre Tarma y San Ramón","2200","2300","9","24","Junin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"885","2020-09-12 05:00:02-03","US","US","2583280A","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. J. Breteler","4616","South America - Neotropics","Venezuela",NA,NA,"US02364923",NA,"1965","8 Km from La Azulita along road to Mérida","1600",NA,"9","24","Merida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"886","2020-09-12 05:00:02-03","US","US","1352776","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"E. P. Killip & A. C. Smith","17135","South America - Neotropics","Colombia",NA,NA,"US02364685","US02364685_01","1927","Eastern Cordillera. Vicinity of La Baja","2200","2600","1","14","Santander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"887","2020-09-12 05:00:02-03","US","US","2451292","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"L. Figueiras","8150","South America - Neotropics","Colombia",NA,NA,"US02364789","US02364789_01","1963","Cordillera Occidental: Cuenca del Río Cali, cercanías de Peñas Blancas. Departamento del Valle",NA,NA,"1","10","Valle del Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"888","2020-09-12 05:00:02-03","US","US","2165055","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","22466","South America - Neotropics","Ecuador",NA,NA,"US02364895","US02364895_01","1945","Cordillera Occidental. Near Ganzacoto, drainage of Rio Quitasol, north of Cerro Corazon, 35 km. s.s.w. of Quito","2225",NA,"1","5","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"889","2020-09-12 05:00:02-03","US","US","1536929","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"J. C. B. Mutis","6331","South America - Neotropics","Colombia",NA,NA,"US02364609","US02364609_01","1760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"890","2020-09-12 05:00:02-03","US","US","2165186","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"E. Evinger & W. H. Hodge","475","South America - Neotropics","Peru",NA,NA,"US02364994","US02364994_01","1943","Source of La Palma River at branch of Colopan & Chinchuga Rivers. Province of Jaen","2438",NA,"7","31","Cajamarca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"891","2020-09-12 05:00:02-03","US","US","1906998","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"T. Lasser","1155","South America - Neotropics","Venezuela",NA,NA,"US02364919",NA,"1944","Between Trujillo and Boconó; Lomas del Toro, Km. 25",NA,NA,"8","14","Trujillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"892","2020-09-12 05:00:02-03","US","US","2280170","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"E. L. Core","1360","South America - Neotropics","Colombia",NA,NA,"US02364793",NA,"1944","Along trail, toward south end of La Depression between Cerro Pinche and Cerro Plateado complex","1960",NA,"9","26","Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"893","2020-09-12 05:00:02-03","US","US","2165063","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","22470","South America - Neotropics","Ecuador",NA,NA,"US02364575",NA,"1945","Quebrada Estancia, a small tributary of Rio Pastaza, below Banos, 8 km. above confluence of Rio Topo","1230",NA,"1","9","Tungurahua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"894","2020-09-12 05:00:02-03","US","US","2280172","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"R. Hurtado & C. Hutter","1381","South America - Neotropics","Colombia",NA,NA,"US02364790",NA,"1944","Cerro Plateado, Q. Despenfa","2500",NA,"9","20","Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"895","2020-09-12 05:00:02-03","US","US","3624827","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"R. Fonnegra G. & Taxonomía de las Plantas Vasculares. Semestre II/96","6214","South America - Neotropics","Colombia",NA,NA,"US02364547",NA,"1996","Municipio de Caldas. Reserva Alto de San Miguel-Nacimiento del Río Medellín","1800","2000","12","4","Antioquia",NA,"-75.63","6.08",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"896","2020-09-12 05:00:02-03","US","US","3021831","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. Prieto","E-4950","South America - Neotropics","Ecuador",NA,NA,"US02364862","US02364862_01","1945","Prov. Santiago-Zamora (Oriente): Eastern slopes of the cordillera, valley of the río Negro, down to the río Pailas (on the trail to Mendez). Near junction of rios Pailas and Negro","2225",NA,"8","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"897","2020-09-12 05:00:02-03","US","US","2280169","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"E. L. Core","1360","South America - Neotropics","Colombia",NA,NA,"US02364792","US02364792_01","1944","Along trail, toward south end of La Depression between Cerro Pinche and Cerro Plateado complex","1960",NA,"9","26","Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"898","2020-09-12 05:00:02-03","US","US","2056660","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"K. von Sneidern","5539","South America - Neotropics","Colombia",NA,NA,"US02364623",NA,"1946","La Selva. Cordillera Occidental. Vertiente Occidental. Publo Rico","1600","1900","1","25","Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"899","2020-09-12 05:00:02-03","US","US","2268412","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"E. Mosquera W.","s.n.","South America - Neotropics","Colombia",NA,NA,"US02364702",NA,"1943","Near Popayan",NA,NA,"7",NA,"Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"900","2020-09-12 05:00:02-03","US","US","2343543","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"H. A. Weddell","4353","South America - Neotropics","Peru",NA,NA,"US02364947",NA,"1847","Ameriq. méridle. Perou, dept. du Cuzco, Vallee de Sta. Ana.",NA,NA,"8",NA,"Cusco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"901","2020-09-12 05:00:02-03","US","US","1471438","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"S. V. Juzepczuk","6669","South America - Neotropics","Colombia",NA,NA,"US02364649","US02364649_01","1926","La Resina",NA,NA,"8","24","Huila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"902","2020-09-12 05:00:02-03","US","US","2165062","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"F. R. Fosberg","22470","South America - Neotropics","Ecuador",NA,NA,"US02364753","US02364753_01","1945","Quebrada Estancia, a small tributary of Rio Pastaza, below Banos, 8 km. above confluence of Rio Topo","1230",NA,"1","9","Tungurahua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"903","2020-09-12 05:00:02-03","US","US","2165250","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"M. Wray","145","South America - Neotropics","Ecuador",NA,NA,"US02364839",NA,"1944","On ridge above Hacienda Chiriboga. Rio Saloya.","1859",NA,"9","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
