"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","previousCatalogNumber"
"149","2020-09-12 05:00:02-03","US","US","3038047","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"J. Gatti","19","1981","6","21","South America - Neotropics","Brazil","São Paulo","Est. da São Paulo. Boissucanga, Praia Brava. 35 km ao S da sede do Município de São Sebastião",NA,NA,NA,NA,"US01672946","US01672946_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"150","2020-09-12 05:00:02-03","US","US","3062697","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"A. P. Duarte","7995","1962","3","12","South America","Brazil",NA,"Brasil, Estado da Guanabara, Estrada do Sumaré",NA,NA,NA,NA,"US01672944","US01672944_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"151","2020-09-12 05:00:02-03","US","US","1197231","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"E. W. D. Holway & M. M. Holway","1015","1921","8","10","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro, Brazil",NA,NA,NA,NA,"US01672950","US01672950_01",NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"152","2020-09-12 05:00:02-03","US","US","1402617","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"ex herb. Regnelli Ser","352*","1844",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Brasilia, prov. Rio de Janeiro",NA,NA,NA,NA,"US01672948","US01672948_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"153","2020-09-12 05:00:02-03","US","US","2344347","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"J. E. Leite","3579","1945","9",NA,"South America - Neotropics","Brazil","São Paulo","São Paulo. Campos do Jordão",NA,NA,NA,NA,"US01672954","US01672954_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"154","2020-09-12 05:00:02-03","US","US","2344341","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"J. E. Leite","3453","1945","4",NA,"South America - Neotropics","Brazil","São Paulo","São Paulo. Campos de Jordão.",NA,NA,NA,NA,"US01672943","US01672943_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"155","2020-09-12 05:00:02-03","US","US","2933338","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"A. M. Carvalho & J. Gatti","796","1981","7","26","South America - Neotropics","Brazil","Bahia","Região Cacaueira da Bahia. Município de Cairu. Estrada Cairu - Ituberá. 8 km S de Cairu. Restinga Arbórea",NA,NA,NA,NA,"US01672952","US01672952_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"156","2020-09-12 05:00:02-03","US","US","2703573","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"M. Nee","3385","1970","10","12","South America - Neotropics","Brazil","Rio de Janeiro","Estado da Guanabara, Brasil. Vine in grove of trees on steep rocky goat pastured slope above Rua Aprazivel and Rua Fr. de Andrade, Rio de Janeiro",NA,NA,NA,NA,"US01672949","US01672949_01",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"157","2020-09-12 05:00:02-03","US","US","1574979","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"L. Riedel & Luschnath","758/554","1832","6",NA,"South America - Neotropics","Brazil","Rio de Janeiro","X, Inter Amtices ing. merulis pr. Rio Janeiro [interpreted]",NA,NA,NA,NA,"US01672945","US01672945_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"158","2020-07-17 08:31:37-03","UEFS","HUEFS","25606","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Hoehne, W.","3962","1953","07","13",NA,"Brasil","São Paulo","Praia Negra.","-45.4099998474121","-23.6200008392334",NA,NA,"HUEFS0025606","HUEFS0025606","Caraguatatuba",NA,NA,"30093","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"159","2020-07-17 08:31:37-03","UEFS","HUEFS","69430","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Almeida, S.","629","1991","10","19",NA,"Brasil","Roraima","Marco Bv-8. Fronteira Brasil-Venezuela.",NA,NA,NA,"Mata ciliar de igarapé com rochas areníticas no leito.","HUEFS0069430","HUEFS0069430","Vila Pacaraima",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"160","2020-07-17 08:31:37-03","UEFS","HUEFS","11535","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","W.C.Holmes","Queiroz, L.P.de","2707","1990","10","07",NA,"Brasil","São Paulo",NA,"-45.566667","-22.716667",NA,NA,"HUEFS0011535","HUEFS0011535 HUEFS0011535_e1 HUEFS0011535_e2 HUEFS0011535_e3","Campos do Jordão","1200","1600",NA,NA,NA,NA,"45W34'","22S43'",NA,"Asteranae",NA,NA,NA,NA,NA
"161","2019-09-04 19:37:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae",NA,NA,"Theremin",NA,"1819",NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA,NA
"162","2019-01-25 15:38:44-02","IAC","IAC","30765","S","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","D.M. Moraes","L.C. Bernacci; P.R.P. Andrade & R.M. Chagas","1896","1995","06","03",NA,"Brasil","São Paulo","Estação Experimental do IAC","-45.0711","-23.4339",NA,NA,NA,NA,"Ubatuba",NA,NA,NA,NA,"1995","06","-45.0711","-23.4339","03",NA,NA,NA,NA,NA,NA
"163","2020-07-23 11:59:17-03","CEPLAC","CEPEC","24355","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae",NA,"A. M. S. da F. Vaz","A. M. de Carvalho","796","1981","07","26",NA,"Brasil","Bahia","8Km ao S da estrada Cairu/Ituberá.","-39.0438995361328","-13.4869003295898",NA,NA,NA,NA,"CAIRÚ",NA,NA,"24756","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/02/1987",NA
"164","2020-07-23 11:59:17-03","CEPLAC","CEPEC","4725","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae",NA,"A. M. S. da F. Vaz","J. A. de Jesus","14","1968","09","12",NA,"Brasil","Bahia","Margem da BR-101, 45Km de Eunápolis, Rod. para Itamaraju.","-39.5802993774414","-16.3775005340576",NA,NA,NA,NA,"EUNÁPOLIS",NA,NA,"37596","auto",NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,NA,"30/12/1987",NA
"165","2020-07-23 11:59:17-03","CEPLAC","CEPEC","76501","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae",NA,"A. Gandara","J. G. Jardim","1145","1997","10","17",NA,"Brasil","Bahia","Ca. 15,5Km da BR-101 na Rod. para Itacaré. Torre da EMBRATEL, ca. 7Km da entrada.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,"ITACARÉ",NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2013",NA
"166","2020-07-23 11:59:17-03","CEPLAC","CEPEC","2398","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae",NA,"R. M. King","R. P. Belém","2636","1966","09","22",NA,"Brasil","Bahia","Rod. BR-5, 10Km ao S de Eunápolis.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"PORTO SEGURO",NA,NA,"68835","auto",NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,NA,"30/12/1984",NA
"167","2020-07-23 11:59:17-03","CEPLAC","CEPEC","7791","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae",NA,"A. M. S. da F. Vaz","R. S. Pinheiro","1566","1971","09","02",NA,"Brasil","Bahia","Rod. Una/Olivenca.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"UNA",NA,NA,"36070","auto",NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,NA,"05/02/1987",NA
"168","2020-07-23 11:59:17-03","CEPLAC","CEPEC","63011","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae",NA,"G. M. Barroso","W. Boone","1321","1989","07","19",NA,"Brasil","Espírito Santo","Estação Biológica de Sta. Lúcia, a direita do rio Timbuí.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"SANTA TERESA",NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1990",NA
"169","2020-07-23 11:59:17-03","CEPLAC","CEPEC","96308","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae",NA,"M. D. Moraes","F. de Oliveira","65","1988","05","05",NA,"Brasil","São Paulo","Praia Grande. Vila Tupi.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SÃO PAULO",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/1997",NA
"170","2020-07-23 11:59:17-03","CEPLAC","CEPEC","24991","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae",NA,"R. M. King","J. Gatti","19","1981","06","21",NA,"Brasil","São Paulo","35Km ao S da cidade. Boissucanga, Praia Brava.","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"SÃO SEBASTIÃO",NA,NA,"41977","auto",NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,NA,"30/12/1984",NA
"171","2019-11-13 16:04:30-03","UNISANTA","HUSC","2058","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","Sampaio, P.S.P.","Martins, S.E.; Magenta, M.A.G.","535","1999","08","26",NA,"Brasil","São Paulo","Praia do Itaguaré","-45.966667","-23.783333",NA,"Trepadeira. Frutos maduros. Pápus castanhos; área Degradada",NA,NA,"Bertioga",NA,NA,NA,NA,"2003","05","-45.966667","-23.783333",NA,NA,NA,NA,NA,NA,NA
"172","2019-11-13 16:04:30-03","UNISANTA","HUSC","4478","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","Sampaio, P.S.P.","Sampaio, P.S.P.; Waeny, S.; Alonso, M.B.; Lisboa, M.","696","2002","07","12",NA,"Brasil","São Paulo","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,"Liana volúvel com flores verdes e pappus brancos.; Borda da floresta de restinga baixa",NA,NA,"Bertioga",NA,NA,"37616","auto","2004","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-13 16:04:30-03","UNISANTA","HUSC","4489","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","Sampaio, P.S.P.","Sampaio, P.S.P.; Pastore, J.A.","707","2002","09","09",NA,"Brasil","São Paulo","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,"Liana com flores e pappus marrons; Borda da floresta de restinga baixa",NA,NA,"Bertioga",NA,NA,"37616","auto","2004","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-13 16:04:30-03","UNISANTA","HUSC","4459","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","Sampaio, P.S.P.","Sampaio, P.S.P.; Waeny, S.","677","2002","06","14",NA,"Brasil","São Paulo","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,"Liana lenhosa, volúvel. Botões florais esverdeados.; Floresta de Restinga Seca Alta",NA,NA,"Bertioga",NA,NA,"37616","auto","2003","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2016-08-23 10:58:50-03","NHMLondon","NHM-LONDON-BOT","BM000603414","S","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","Walter C. Holmes; b.1944; W.C.Holmes","George Gardner; b.1812; d.1849; Gardner","781","1837","07",NA,NA,"Brasil",NA,NA,"-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/dfc5b82754be4cd39c39cc5b652dee864e262a62/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"1985",NA,"-53.08982","-10.773109",NA,NA,NA,NA,"Type",NA,"NHMUK:ecatalogue:4983213"
"176","2016-08-23 10:58:50-03","NHMLondon","NHM-LONDON-BOT","BM000603415","S","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","Walter C. Holmes; b.1944; W.C.Holmes","George Gardner; b.1812; d.1849; Gardner","781","1837","07",NA,NA,"Brasil",NA,NA,"-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/e31fccb19b2285be5c341b380fd857f0e05367e0/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"1985",NA,"-53.08982","-10.773109",NA,NA,NA,NA,"Type",NA,"NHMUK:ecatalogue:4983214"
"177","2019-11-01 14:54:15-03","UnB","UB","122736","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","Barroso, GM","Belém, RP","2636","1966","09","22","Southern America","Brasil","Bahia","Rodovia, BR 5, 10km S Eunápolis",NA,NA,NA,"Flores brancas. Caule piloso; Cipó.; Mata virgem",NA,NA,NA,NA,NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-01 14:54:15-03","UnB","UB","122735","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Hoehne, W","3862","1953","07","13","Southern America","Brasil","São Paulo","Praia Negra","-45.4099998474121","-23.6200008392334",NA,"Flores alvas.; Trepadeira volúvel.",NA,NA,"Caraguatatuba",NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-01 14:54:15-03","UnB","UB","122742","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","Oliveira, CT","Rocha, YV","15572","1983","08","25","Southern America","Brasil","São Paulo","Estação de Tratamento de Água","-46.9700012207031","-23.0300006866455",NA,"Papo branco.; Trepadeira.",NA,NA,"Vinhedo",NA,NA,"9595","auto","2013","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-06-30 11:00:06-03","UFU","HUFU","61396","S","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","Barroso, G.M.","Mota, E.V.R.","42","1980","07","20",NA,"Brasil","Rio de Janeiro","Serra do Mendanha",NA,NA,NA,"Arbusto, ca. 1,5 m alt. Cacho de umbelas de flores brancas, masqueadas de marrom, baixa frequência.; Clareira aberta no pico da Serra exposta ao sol com substrato argiloso.Umidade parcial.","HUFU00048094","HUFU00048094","Campo Grande",NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-05-06 11:53:42-03","UFU","HUFU","66762","S","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","Wesenberg, J.","Wesenberg, J.; Baber, K.","1103","2010","09","15",NA,"Brasil","Rio de Janeiro","Reserva Ecológica de Guapiaçu, Próximo à trilha preta.","-42.745556","-22.406667",NA,"Trepadeira. Pappus branco.; Floresta submontana, estagio inicial de sucessão dominado por Gochnatia Polymorpha e Miconia albicans.","HUFU00048095","HUFU00048095","Cachoeiras de Macacu","246","246",NA,NA,"2011","10","-42.745556","-22.406667","11",NA,NA,NA,NA,NA,NA
"182","2019-05-10 16:39:37-03","UFU","HUFU","75989","S","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","Nakajima, J.N.","Martins, C.R.","2665","2017","05","28",NA,"Brasil","Distrito Federal","Parque Nacional de Brasília, Cerca de 40m da margem do córrego Cristal Água. Comum na área.","-47.939444","-15.725556",NA,"Trepadeira. Final dispersão das sementes.; Borda da Mata.","HUFU00073792","HUFU00073792","Brasília",NA,NA,NA,NA,"2018","03","-47.939444","-15.725556",NA,NA,NA,NA,NA,NA,NA
"183","2020-06-30 11:00:06-03","UFU","HUFU","79576","S","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Martins, C.R.","3264","2019","07","28",NA,"Brasil","Distrito Federal","Parque Nacional de Brasilia, Borda da mata ca. 20 m da ponte do córrego Cristal Água.","-47.919167","-15.736111",NA,"Trepadeira.","HUFU00077256",NA,"Brasília",NA,NA,NA,NA,"2019","09","-47.919167","-15.736111",NA,NA,NA,NA,NA,NA,NA
"184","2021-03-04 15:42:35-03","IF","SPSF","29723","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae",NA,NA,"F.M.Souza","267","2001","04","18","América do Sul","Brasil","SP","loteamento Marambaia II","-46.7799987792969","-24.1800003051758",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta de restinga&nf;;",NA,NA,"Itanhaém",NA,NA,"26998","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"185","2021-03-04 15:42:35-03","IF","SPSF","22664","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"A.Furlan","843","1989","07","15","América do Sul","Brasil","SP","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"186","2021-03-04 15:42:35-03","IF","SPSF","18413","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae","D.C.",NA,"M.A.Assis","304","1994","08","27","América do Sul","Brasil","SP","Trilha da Almada","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"187","2021-03-04 15:42:35-03","IF","SPSF","31505","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae",NA,NA,"R.G.Udulutsch","607","2002","04","21","América do Sul","Brasil","SP","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.994167","-24.141389",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: entorno do Rio Bonito&nf;;",NA,NA,"Sete Barras",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"188","2021-03-04 15:42:35-03","IF","SPSF","28113","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae",NA,NA,"M.D.Moraes","55","1995","06","27","América do Sul","Brasil","SP","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"189","2017-09-11 17:08:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"prov. S. Paulo ad Ypanema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2017-09-11 17:08:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in sylvis prov. Rio de Janeiro, e. gr. in Ilha do Governadore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2017-09-11 17:08:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","ad montes Corcovado, Serra dos Orgàos, Serra d'Estrella etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2017-09-11 17:08:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Burchell, WJ","4681-22",NA,NA,NA,"Southern America","Brazil",NA,"inter Praia da Alegre et Agua branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2017-09-11 17:08:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","ad montes Corcovado, Serra dos Orgàos, Serra d'Estrella etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2017-09-11 17:08:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Gardner, G","781",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","ad montes Corcovado, Serra dos Orgàos, Serra d'Estrella etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2017-09-11 17:08:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Karwinski von Karwin, WF","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","ad montes Corcovado, Serra dos Orgàos, Serra d'Estrella etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2017-09-11 17:08:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Glaziou, AFM","4061",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","ad montes Corcovado, Serra dos Orgàos, Serra d'Estrella etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2017-09-11 17:08:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Glaziou, AFM","1413",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","ad montes Corcovado, Serra dos Orgàos, Serra d'Estrella etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2017-09-11 17:08:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Gardner, G","484",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","ad montes Corcovado, Serra dos Orgàos, Serra d'Estrella etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-08-26 10:47:58-03","MCN-FZBRS","HAS","93401","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","Robinson, H.","Wasun, R.; et all.","s.n.","1998","08",NA,NA,"Brasil","Rio Grande do Sul","Estrada para Guaporé.","-51.5191993713379","-29.1714000701904",NA,"Sobre arbusto no barranco.","HAS0093401",NA,"Bento Gonçalves","700","700","21248","auto","1998","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2014-09-23 11:01:06-03","G","G-DC","G00495741","S","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","CAT.HERB.PRODR.","Theremin, K. W.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,"-53.08972222","-10.77305556",NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00495741",NA,NA,NA,NA,NA,NA,"2013","01","-53.08972222","-10.77305556","01",NA,NA,NA,"HOLOTYPUS of Mikania argyreiae DC.",NA,NA
"201","2019-11-21 10:00:58-03","IBt","SP","268918","S","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","Moraes, MD","Leitão Filho, HF","1341","1972","06","19",NA,"Brasil","São Paulo","Rodovia Bertioga - São Sebastião",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-21 10:00:58-03","IBt","SP","360881","S","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","Magenta, M","Martins, SE; Magenta, M","535","1999","08","26",NA,"Brasil","São Paulo","Praia do Itaguaré","-45.966667","-23.783333",NA,NA,NA,NA,"Bertioga",NA,NA,NA,NA,"2001","10","-45.966667","-23.783333",NA,NA,NA,NA,NA,NA,NA
