"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","continentOcean","country","locality","occurrenceRemarks","barcode","imagecode","stateProvince","relatedCatalogItem","phylum","identifiedBy","yearIdentified","recordNumber","county","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"101","2009-11-04 15:51:00-02","MO","MOBOT","100225645","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","M. Peña-Chocarro|J. de Egea Juvinel","2006","2","22","South America","Paraguay","P.N. Médanos del Chaco.",NA,NA,NA,"Boquerón",NA,NA,"A. Krapovickas",NA,"Peña-Chocarro 2493",NA,NA,NA,NA,"-61.6691667","-21.195",NA,NA,NA,NA,NA,NA,"1",NA,NA
"102","2016-11-15 05:15:00-02","MO","MOBOT","2344132","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Antonio C. Krapovickas|Aurelio Schinini|G.E. Pieszko","1996","11","27","South America","Argentina","Paraje Costa Rica. Proyecto Reserva Ecológica APROMA. 5 Km E de 4 de Febrero",NA,NA,NA,"Chaco",NA,NA,"Krapovickas, A., //",NA,"Krapovickas 46847","General Güemes","45.00000000",NA,NA,"-61.55","-33.8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-09-12 05:00:02-03","US","US","1194194","PreservedSpecimen","Plantae","Dicotyledonae","Malvales","Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","E. Hassler","1913","12",NA,"South America","Paraguay","Central Paraguay: Cordillera de Altos",NA,NA,NA,NA,NA,NA,NA,NA,"12390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"104","2020-09-12 05:00:02-03","US","US","1416874","PreservedSpecimen","Plantae","Dicotyledonae","Malvales","Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","T. Morong","1888",NA,NA,"South America","Paraguay","Pilcomayo River.",NA,NA,NA,NA,NA,NA,NA,NA,"929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"105","2020-09-12 05:00:02-03","US","US","1055150","PreservedSpecimen","Plantae","Dicotyledonae","Malvales","Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","P. Jorgensen","1917",NA,NA,"South America","Argentina","Las Palmas.",NA,NA,NA,"Chaco",NA,NA,NA,NA,"2316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"106","2020-09-12 05:00:02-03","US","US","1590306","PreservedSpecimen","Plantae","Dicotyledonae","Malvales","Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","S. Venturi","1927","12","21","South America","Argentina","Estancia el Remate.",NA,NA,NA,"Santiago del Estero",NA,NA,NA,NA,"5678",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"107","2020-09-12 05:00:02-03","US","US","3217303","PreservedSpecimen","Plantae","Dicotyledonae","Malvales","Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","G. Schmeda","1991","11",NA,"South America","Paraguay","Olimpo",NA,NA,NA,"Alto Paraguay",NA,NA,NA,NA,"1424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"108","2020-09-12 05:00:02-03","US","US","2104135","PreservedSpecimen","Plantae","Dicotyledonae","Malvales","Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","I. Morel","1945","12","26","South America","Argentina","Pilaga",NA,NA,NA,"Formosa",NA,NA,NA,NA,"734","Pirané",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"109","2020-09-12 05:00:02-03","US","US","1590309","PreservedSpecimen","Plantae","Dicotyledonae","Malvales","Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","S. Venturi","1919","10","20","South America","Argentina","Dep Leales. Chanar Pozo.",NA,NA,NA,"Tucuman",NA,NA,NA,NA,"551",NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"110","2015-03-13 18:49:50-03","F","FMNH-SEEDPLANTS","V0239888F","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,"V0239888F","V0239888F_01",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2015-03-13 18:49:50-03","F","FMNH-SEEDPLANTS","V0239889F","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,"V0239889F","V0239889F_01",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2015-03-13 18:49:51-03","F","FMNH-SEEDPLANTS","V0239890F","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,"V0239890F","V0239890F_01",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2015-03-13 18:49:51-03","F","FMNH-SEEDPLANTS","V0239891F","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,"V0239891F","V0239891F_01",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2015-03-13 18:49:51-03","F","FMNH-SEEDPLANTS","V0239892F","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,"V0239892F","V0239892F_01",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2015-03-13 18:49:51-03","F","FMNH-SEEDPLANTS","V0239893F","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,"V0239893F","V0239893F_01",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2017-09-11 17:10:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Cienfuegosia","sulphurea","Cienfuegosia sulphurea glabra","Gürke","Lorentz, PG",NA,NA,NA,NA,"?","in cercanias de Salta",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glabra"
"117","2017-09-11 17:10:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Cienfuegosia","sulphurea","Cienfuegosia sulphurea glabra","Gürke","Lorentz, PG",NA,NA,NA,NA,"?","in prov. Entrerios prope Colonia Hernandarias",NA,NA,NA,NA,NA,NA,NA,NA,"1372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glabra"
"118","2017-09-11 17:10:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Cienfuegosia","sulphurea","Cienfuegosia sulphurea glabra","Gürke","Hieronymus, GHEW",NA,NA,NA,NA,"?","in cercanias de Salta","Floret Jan. - Mart.",NA,NA,NA,NA,NA,NA,NA,"1082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glabra"
"119","2021-02-08 12:43:18-03","UFRGS","ICN","113727","S","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Schinini, A; Cuadrado, G","1996","02","29","América do Sul","Argentina","Pilcomayo Ruta 86 alrededores de Laguna Blanca. En suelos degradados con acumulacion de sales","Espécie ameaçada de extinção (Em perigo).; Decumbente o erecta, ramas 30-40cm alt.",NA,NA,"Formosa",NA,"Dicotyledon","Krapovickas, A",NA,"30535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-02-08 12:43:18-03","UFRGS","ICN","165440","S","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Arbo, MM; Schinini, A; Loizaga de Castro, N","2005","12","02","América do Sul","Argentina","Anta ruta 16 15km NW de Nuestra Sra de Talavera","Doação CTES; hierba erecta, rizomas anaranjados, flores amarilo limón, anteras anaranjadas, estigma rojo; borde del camino",NA,NA,"Salta",NA,"Dicotyledon","Krapovickas, A",NA,"8929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-02-08 12:43:18-03","UFRGS","ICN","173212","S","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Silva Filho, PJS","2011","12","16","América do Sul","Brasil",NA,"Flores amarelas com interior vinho; Campo seco",NA,NA,"RS",NA,"Dicotyledon","Silva Filho, PJS",NA,"1415","Barra do Quaraí",NA,NA,NA,"-57.456944","-30.184722","-57.456944","-30.184722",NA,NA,NA,NA,NA,NA,NA
"122","2020-08-26 10:49:35-03","MCN-FZBRS","HAS","20433","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Leton","Tressens, S.G.","1984","02",NA,NA,"Argentina","Ayo. Pay Ubre Grande e caminho para Itacorá.","Baixada com roxas aflorando. Flores amarelas, base das pétalas avermelhadas. Intercâmbio com o Herbário (CTES).","HAS0020433",NA,"Corrientes",NA,"Magnoliophyta",NA,NA,"2275","Dep. Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-08-26 10:49:35-03","MCN-FZBRS","HAS","22370","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Leton","Bueno, O.","1986","12",NA,NA,"Brasil","Barra do Quaraí, cerca de 12 km do entroncamento.","erva; Rasteira com cerca de 30 cm de altura, flores amarelas com estigma vermelho, rara e dispersa.","HAS0022370",NA,"Rio Grande do Sul",NA,"Magnoliophyta",NA,NA,"4884","Uruguaiana (Barra do Quaraí - RS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-07-23 10:21:37-03","IBt","SP","378366","S","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A.Gray) Lewton","Zardini, EM; Tilleria, T","1993","05","19",NA,"Colômbia","Villeta-Puerto Guyratí",NA,NA,NA,"Cundinamarca",NA,NA,NA,NA,"35633","Villeta",NA,NA,NA,"-57.6","-25.6","-57.6","-25.6",NA,NA,NA,NA,NA,NA,NA
"125","2020-07-23 10:21:37-03","IBt","SP","378328","S","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A.Gray) Lewton","Zardini, EM; Guerrero, L","2003","01","23",NA,"Equador",NA,NA,NA,NA,"Pichincha",NA,NA,NA,NA,"59881","Colorado",NA,NA,NA,"-58.701667","-23.633333","-58.701667","-23.633333",NA,NA,NA,NA,NA,NA,NA
"126","2020-07-23 10:21:37-03","IBt","SP","316312","S","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A.Gray) Lewton","Krapovickas, A; et al.","1996","11","27","Southern America","Argentina",NA,NA,NA,NA,"Chaco",NA,NA,"Krapovickas, A","1997","46847","General Guemes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-07-23 10:21:37-03","IBt","SP","364123","S","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A.Gray) Lewton","Neffa, S; et al.","2002","01","24","Southern America","Argentina","Rota 16, km 650",NA,NA,NA,"Salta",NA,NA,NA,NA,"928","Metan","493","493",NA,"-64.422222","-25.308611","-64.422222","-25.308611",NA,NA,NA,NA,NA,NA,NA
