"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","locality","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relationshipType","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","previousCatalogNumber","sex"
"93","2019-11-07 11:44:46-03","FUVATES","HVAT","283","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","E. Freitas","s.n.","2005","05","25",NA,"Brasil","Rio Grande do Sul","Boqueirão do Leão","-52.429444","-29.303889",NA,NA,"HVAT00000283",NA,NA,NA,"Santa Madalena.","E. Freitas","2005","05","25",NA,NA,NA,"-52º25'46''W","-29º18'14''S",NA,NA,NA,NA,NA,NA,NA
"94","2019-11-07 11:44:46-03","FUVATES","HVAT","958","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","E. Freitas","s.n.","2002","07","23",NA,"Brasil","Rio Grande do Sul","Progresso","-52.312222","-29.244167",NA,NA,"HVAT00000958",NA,NA,NA,"Xaxim.","E. Freitas","2002","07","29",NA,NA,NA,"-52º18'44''W","-29º14'39''S",NA,NA,NA,NA,NA,NA,NA
"95","2019-11-07 11:44:46-03","FUVATES","HVAT","925","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","?","s.n.","2002","04","05",NA,"Brasil","Rio Grande do Sul","Tabaí","-51.682222","-29.643056",NA,"Exemplar apreendido pela FEPAM em 10/10/01.","HVAT00000925",NA,NA,NA,NA,"E. Freitas","2002","04","05",NA,NA,NA,"-51º40'56''W","-29º38'35''S",NA,NA,NA,NA,NA,NA,NA
"96","2019-11-07 11:44:46-03","FUVATES","HVAT","690","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Leonildo","s.n.","2001","02","09",NA,"Brasil","Rio Grande do Sul","São José do Herval","-52.295278","-29.044167",NA,NA,"HVAT00000690",NA,NA,NA,"PCH Salto do Forqueta.","E. Freitas","2001","04","20",NA,NA,NA,"-52º17'43''W","-29º2'39''S",NA,NA,NA,NA,NA,NA,NA
"97","2021-01-26 14:12:44-03","CPACT","ECT","1668","PreservedSpecimen","Plantae","Embryophyta",NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","T.Perleberg","219","2008","01","21",NA,"Brasil","Rio Grande do Sul","Pelotas","-52.541667","-31.408056",NA,NA,"ECT0001668","ECT0001668","222","222","Distrito de Rincão da Cruz, Morro Quilogongo. Nome comum: orquídea. Altitude obtida a partir dos dados de coordenadas geográficas.","T.Perleberg","2008","01","21",NA,NA,NA,"52º32'30''W","31º24'29''S",NA,NA,NA,NA,NA,NA,NA
"98","2021-01-26 14:12:44-03","CPACT","ECT","1669","PreservedSpecimen","Plantae","Embryophyta",NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","T.Perleberg","254","2008","05","10",NA,"Brasil","Rio Grande do Sul","Pelotas","-52.541667","-31.408056",NA,NA,"ECT0001669","ECT0001669_01 ECT0001669_02","223","223","Distrito de Rincão da Cruz. Morro do Quilongongo. Nome comum: orquídea. Altitude obida a partir dos dados de coordenadas geográficas.","T.Perleberg","2008","05","10",NA,NA,NA,"52º32'30''W","31º24'29''S",NA,NA,NA,NA,NA,NA,NA
"99","2020-09-12 05:00:02-03","US","US","209487","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala",NA,"A. F. Regnell","275","1857","1","15","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US00446957","US00446957_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"100","2019-12-09 17:30:34-03","UFPR","EFC","12856","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Ribeiro, C.L.","47","2014","05","17",NA,"Brasil","Paraná","Campo Largo","-49.5084","-25.3276",NA,"Próximo ao vale","EFC012856",NA,NA,NA,"Morro Dois Irmãos, Bateias","Ribeiro, C.L.","2014","05","27",NA,NA,NA,"-49.5084","-25.3276",NA,NA,NA,NA,NA,NA,NA
"101","2019-12-09 17:29:22-03","UFPR","EFC","5814","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Svolenski, A.C.; Kuniyoshi, Y.S.","70","1996","03","11",NA,"Brasil","Paraná","Candói","-52.0239","-25.7222",NA,"Epífita. Salto da Tia Chica.","EFC005814",NA,"650","650","Rio Jordão","Mancinelli, W.S.","2010","07","01",NA,NA,NA,"-52.0239","-25.7222",NA,NA,NA,NA,NA,NA,NA
"102","2019-10-07 09:19:49-03","UEFS","HUEFS","162719","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Machado, A.F.P.","963","2010","05","29",NA,"Brasil","Bahia","Vitória da Conquista","-40.8394012451172","-14.8661003112793",NA,NA,"HUEFS0162719","HUEFS0162719",NA,NA,"Poço Escuro","L.C.Marinho","2011","02",NA,"70493","auto","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-13 16:04:56-03","UNISANTA","HUSC","11511","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","P.S.P.Sampaio; Rosa, F.","1601","2016","11","16",NA,"Brasil","Minas Gerais","São Thomé das Letras","-44.9852981567383","-21.7222003936768",NA,"Epífita com flores escuras. Planta nativa cultivada no orquidário Chica Rosa.",NA,NA,NA,NA,"Orquidário Chica Rosa.","Caetano, J.; Borba, E.L.","2016","11",NA,"16076","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-13 16:04:56-03","UNISANTA","HUSC","8950","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Sattelmayer, E.R.","10","2014","12","29",NA,"Brasil","Minas Gerais","São Thomé das Letras","-44.9852981567383","-21.7222003936768",NA,"Epífita com flores marrons escuras; mata ciliar",NA,NA,NA,NA,"Vale do Canta Galo, perto da escola","Sampaio, P.S.P.","2015","02",NA,"16076","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-11-04 17:30:10-03","UEM","HUEM","19797","S","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Milaneze-Gutierre, MA","27","2009","11","20",NA,"Brasil","Paraná","Mauá da Serra","-51.2294006347656","-23.9013996124268",NA,"Flores de coloração verde","HUEM000009438","HUEM000009438",NA,NA,NA,"M.E. Engels","2013","03","27","16036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2016-08-23 09:45:46-03","NHMLondon","NHM-LONDON-BOT","BM000082594","S","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Per Karl Hjalmar Dusén; b.1855; d.1926; Dusén","17693","1916","02","09",NA,"Brasil",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4635311",NA
"107","2020-08-20 14:54:41-03","UFSC","FLOR","37054","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Neves, F.F.D.E.","83","1993","10","10",NA,"Brasil","Santa Catarina","Rancho Queimado","-49.0217018127441","-27.6725006103516",NA,"epífita, flor marrom com sépalas carnosas","FLOR0037054",NA,"700","700","Margens do rio que cruza a rodovia BR 282, antes do trevo para Anitápolis.","Ceolin, L.M.","2008","12","04","17361","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2017-09-11 17:12:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Glaziou, AFM","16369",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P03P4N0090",NA,NA,"in prov. Rio de Janeiro et Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2017-09-11 17:12:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P03P4N0090",NA,NA,"in arboribus et in rupibus ad Serra de Caldas prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2017-09-11 17:12:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Moura, JT de","66",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P03P4N0090",NA,NA,"in prov. Rio de Janeiro supra truncos arborum ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2017-09-11 17:12:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Regnell, AF","275",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,"Floret Novembri",NA,"P03P4N0090",NA,NA,"in arboribus et in rupibus ad Serra de Caldas prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2017-09-11 17:12:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Regnell, AF","275",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P03P4N0090",NA,NA,"Habitat in rupibus et in arboribus ad Serra de Caldas prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-02-08 12:52:09-03","UFRGS","ICN","046243","S","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Rchb. f.) Pridgeon & M.W. Chase","Waechter, JL","1354","1979","09","03","América do Sul","Brasil","RS","Candelária","-52.7888984680176","-29.6692008972168",NA,"Flores castanho-esverdeadas, com odor desegradável.; Epífitico em interior de mato.","ICN00038770",NA,NA,NA,"Para Botucaraí.","Gonçalves, CN","2002","09","06","28166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-02-08 12:52:09-03","UFRGS","ICN","160467","S","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Rchb. f.) Pridgeon & M.W. Chase","Grings, M","540","2007","12","05","América do Sul","Brasil","RS","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,"epífita com inflorescências secas; em mata ciliar próximo da queda do arroio do Silva","ICN00038776",NA,NA,NA,"Projeto de Assentamento Da Quinta","Grings, M",NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-02-08 12:52:09-03","UFRGS","ICN","047320","S","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Rchb. f.) Pridgeon & M.W. Chase","Schweiger, E","2710","1922","06",NA,"América do Sul","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00038774",NA,NA,NA,NA,"Gonçalves, CN","2002","09","06","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-02-08 12:52:09-03","UFRGS","ICN","014022","S","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Rchb. f.) Pridgeon & M.W. Chase","Jürgens, C","22","1921","04",NA,"América do Sul","Brasil","RS","Rio Pardo","-52.378101348877","-29.9897003173828",NA,NA,"ICN00038775",NA,NA,NA,"Campo Grande.","Gonçalves, CN","2002","09","06","46320","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-02-08 12:52:09-03","UFRGS","ICN","042381","S","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Rchb. f.) Pridgeon & M.W. Chase","Waechter, JL","900","1978","08","05","América do Sul","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,"Flores olivaceas, salpicadas de pardo, internamente quase negras, flores com odor desagradável.; Epifitico sobre afloramento arenítico em interior de mato.","ICN00038773",NA,NA,NA,"Morro do Paulo.","Gonçalves, CN","2002","09","06","10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-02-08 12:52:09-03","UFRGS","ICN","014858","S","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Rchb. f.) Pridgeon & M.W. Chase","Dutra, J","858","1925","02",NA,"América do Sul","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"ICN00038771",NA,NA,NA,"Quinta S. Manoel.","Gonçalves, CN","2002","09","06","10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-02-08 12:52:09-03","UFRGS","ICN","014869","S","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Rchb. f.) Pridgeon & M.W. Chase","Dutra, J","869","1926","01",NA,"América do Sul","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,"Mato sombrio.","ICN00038772",NA,NA,NA,"Quinta S. Manoel.","Gonçalves, CN","2002","09","06","10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-02-08 12:52:22-03","UFRGS","ICN","187545","S","Plantae","Monocotyledon",NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Hagelund, K","11116","1977","02","03","América do Sul","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,"ICN00040984",NA,NA,NA,"Fazenda Faxinal","Waechter, JL","1978","05","24","29956","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-08-26 10:50:18-03","MCN-FZBRS","HAS","46754","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M..Chase","Mansan, C.","683","2006","03",NA,NA,"Brasil","Rio Grande do Sul","Maquiné","-50.2071990966797","-29.6749992370605",NA,"Interior de mato. Sépalas pilosas, internamente bem brilhosas de cor vinácea","HAS0046754",NA,NA,NA,"Barra do Ouro, Guarapiá, próximo ao rio Gruarapiá","Waechter, J.L.","2007","09","08","28094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-08-26 10:50:18-03","MCN-FZBRS","HAS","83573","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M..Chase","Silveira, N.","11531","1992","06",NA,NA,"Brasil","Rio Grande do Sul","Osório","-50.2696990966797","-29.8866996765137",NA,"Epífita em figueira","HAS0083573",NA,NA,NA,"no Morro Borrusia","Waechter, J.L.","2006","05","24","27350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-08-26 10:50:18-03","MCN-FZBRS","HAS","82289","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M..Chase","Nunes, V.F.","5","1987","10",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"Rupícola, local úmido, sombreado. Flores externas claras e internamente escura e verrugosa","HAS0082289",NA,NA,NA,"no Morro Santana","Waechter, J.L.","2006","05","24","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-21 10:12:49-03","IBt","SP","406576","S","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Rodrigues, VT; Vinhos, F","87","2007","01","05",NA,"Brasil","São Paulo","Mogi das Cruzes","-46.193892","-23.487244",NA,NA,NA,NA,"857","857","Serra do Itapeti, Parque Natural Municipal Afonso de Mello-Chiquinho Veríssimo","Rodrigues, VT",NA,NA,NA,NA,NA,NA,"-46.193892","-23.487244",NA,NA,NA,NA,NA,NA,NA
"125","2019-11-21 10:12:49-03","IBt","SP","474250","S","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Vieira, TL","204","2014","06","24",NA,"Brasil","Minas Gerais","Ouro Branco","-43.720556","-20.483889",NA,NA,NA,NA,"1400","1400","Serra do Ouro Branco, Capão de mata ca. 1 km a oeste das antenas","Vieira, TL","2014","10",NA,NA,NA,NA,"-43.720556","-20.483889",NA,NA,NA,NA,NA,NA,NA
"126","2019-11-21 10:12:49-03","IBt","SP","401852","S","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Barros, F","s.n.","2006","11","13",NA,"Brasil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,"Barros, F","2007","01","16","23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-21 10:12:49-03","IBt","SP","401851","S","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Barros, F","s.n.","2006","11","13",NA,"Brasil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,"Barros, F","2007","01","16","23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-21 10:12:49-03","IBt","SP","401843","S","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Barros, F","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Ilha do Cardoso, Cultivada na Seção do Orquidário do Instituto de Botânica sob nº 12924, florescendo em 10-II-2006","Barros, F","2007","01","17","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-21 10:12:49-03","IBt","SP","343070","S","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Barros, F","3005","2000","02","09",NA,"Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"Estância Vale do Paraíso (de Antonio Munhoz Filho)","Santos, TF","2017","06",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-21 10:12:49-03","IBt","SP","22491","S","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Edwall, G","CGG2598","1894","08",NA,NA,"Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,"SP009468","SP009468",NA,NA,"Est. Campo Grande (Cultiv. da Comissão)","Mamede, MCH","2011","05",NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-21 10:12:49-03","IBt","SP","28746","S","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Zoéga, F","s.n.","1931","11",NA,NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Cidade Jardim","Mamede, MCH","2011","07",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-21 10:12:49-03","IBt","SP","22490","S","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Hoehne, FC","s.n.","1925","11","25",NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Jaraguá","Mamede, MCH","2011","07",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-21 10:12:49-03","IBt","SP","252282","S","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Barros, F; Chiea, SAC","2379","1991","11","22",NA,"Brasil","São Paulo","Serra Negra","-46.7000007629395","-22.6100006103516",NA,NA,NA,NA,"1200","1200","Alto da Serra","Mamede, MCH","2011","07",NA,"12188","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-21 10:13:44-03","IBt","SP","24106","S","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Marques, MW","s.n.",NA,NA,NA,NA,"Desconhecido",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-21 10:13:44-03","IBt","SP","5848","S","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Hoehne, FC","s.n.","1921","11","21",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serra do Gongo Socco","Hoehne, FC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-21 10:13:44-03","IBt","SP","4602","S","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Hoehne, FC","s.n.","1924","11","21",NA,"Brasil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,"Hoehne, FC; Schlechtler, R",NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-21 10:13:44-03","IBt","SP","22492","S","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","s.col.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:13:44-03","IBt","SP","175563","S","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Barros, F","668","1981","12","03",NA,"Brasil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,"Barros, F","1982","02","10","23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:13:44-03","IBt","SP","93161","S","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Hatschbach, G","2161","1951","02","15",NA,"Brasil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,NA,NA,"Serra São Luis de Purunã","Hoehne, FC","1957","04","18","53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-21 10:13:44-03","IBt","SP","50354","S","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Orth, C; Dutra, J","s.n.","1932","09","10",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Morro da Glória",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2010-08-16 16:36:33-03","AMES","HU-HERB","AMES 00243013","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Loddiges","A. F. Regnell",NA,NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,"Prope Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"142","2020-03-19 15:59:04-03","AMES","HU-HERB","AMES 02084136","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Loddiges","P. K. H. Dusén","17693","1912","2","9","South America","Brazil","Paraná",NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,"Jaguaria hyva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17693",NA,NA,"undetermined"
"143","2020-03-19 15:53:38-03","AMES","HU-HERB","AMES 02084137","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Loddiges","P. K. H. Dusén",NA,"1909","10","28","South America","Brazil","Paraná",NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,"in Langes Samurlung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"144","2020-03-19 15:52:21-03","AMES","HU-HERB","AMES 02084138","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Loddiges","P. K. H. Dusén","11549","1911","2","28","South America","Brazil","Paraná",NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,"Lapa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11549",NA,NA,"undetermined"
"145","2020-03-19 15:51:54-03","AMES","HU-HERB","AMES 02084139","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Loddiges","F. C. Hoehne","22490","1925","11","25","South America","Brazil","São Paulo",NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,"Jaraguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22490",NA,NA,"undetermined"
