"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"482","2019-11-01 15:16:48-03","UnB","UB","155621","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Pereira, SC","5251","1986","04","16","Southern America","Brasil","Minas Gerais","Km 283 Rod. P/ São João Del Rei",NA,"Cerrado","UB0022610","UB0022610","-44.611400604248","-21.2164001464844","Pimenta, KM","Nazareno",NA,NA,"2012","15209","auto","08","07",NA,NA,NA,NA,NA,NA,NA
"483","2019-11-01 15:16:48-03","UnB","UB","186471","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Goodland, R","3969","1967","09","27","Southern America","Brasil","Minas Gerais","37 km south of Prata on highway BR-14",NA,"Voucher specimen for phytosociological survey, taken from Stand 264.; Grass, common in this stand.; Cerrado (xeromorphic scrub).","UB0029764","UB0029764","-48.9241981506348","-19.3071994781494","Oliveira, RC","Prata",NA,NA,"1999","56565","auto","09","12",NA,NA,NA,NA,NA,NA,NA
"484","2019-11-01 15:16:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Goodland, R","3969","1967","09","27","Southern America","Brasil","Minas Gerais","37 km south of Prata on highway BR-14",NA,"Voucher specimen for phytosociological survey, taken from Stand 264.; Grass, common in this stand.; Cerrado (xeromorphic scrub).","UB0022585","UB0022585","-48.9241981506348","-19.3071994781494","Oliveira, RC","Prata",NA,NA,"1999","56565","auto","09","12",NA,NA,NA,NA,NA,NA,NA
"485","2019-11-01 15:16:48-03","UnB","UB","181008","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Eiten, G; Eiten, LT; Sendulsky, T","2878","1961","05","31","Southern America","Brasil","São Paulo","7,7 km S and 2 km E of center of São José dos Campos",NA,"Grass; Open shrubby cerrado used for pasture, burned recently","UB0022567",NA,"-45.8800010681152","-23.1700000762939","Oliveira, RC","São José dos Campos",NA,NA,"2014","39297","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
"486","2019-11-01 15:16:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Mimura, I","558","1962","09","12","Southern America","Brasil","São Paulo","Uma área disjuntiva de cerrado, de várias centenas de km², rodeada antigamente por mata. 6,8 - 7,2 km ao SSE em linha reta da praça principal de SÃO JOSÉ DOS CAMPOS. Dentro de 100m ao oeste da estrada para PARAIBUNA",NA,"Glumas verdes, estigma lilás; Cerrado aberto: árvores até 5 m de alt. em maior parte espaçadas 5-15 m uma da outra, arbustos espaçados e gramas Solo marrom-claro, argila com areia fina, pH entre 4 e 5. Queimado cada ano","UB0022584","UB0022584","-45.8800010681152","-23.1700000762939","Oliveira, RC","São José dos Campos","635","635","1999","39297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2019-11-01 15:16:49-03","UnB","UB","75928","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Harley, RM","10307","1968","09","28","Southern America","Brasil","Mato Grosso","Base Camp, 12km ao SW de Base Camp, near Lago de Leo",NA,"Coarse tufted grass with almost fleshy leaves. Spikelets pale green, forming extensive tussocks. Culm 1,5m; In burnt cerrado & in open ground on laterite outcrops","UB0022561",NA,"-51.766667","-12.816667","Oliveira, RC",NA,NA,NA,"1999",NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA
"488","2019-11-01 15:16:49-03","UnB","UB","75927","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Eiten, G; Eiten, LT","9044","1968","10","02","Southern America","Brasil","Mato Grosso","Base Camp, Ca. 254km along main road NNE of village of Xavantina and a few km E of road. 5,8km S of Royal Society-Royal Geographic Society Base Cam. Along Path R-11",NA,"Grass collected from several clumps; Virgin moist grassy campo at head of a stream","UB0022574",NA,"-51.766667","-12.816667",NA,NA,"450","450",NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA
"489","2019-11-01 15:16:49-03","UnB","UB","75931","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Oldenburger, FHF","1954","1975","11","28","Southern America","Brasil","Distrito Federal",NA,NA,NA,"UB0022550",NA,"-47.9296989440918","-15.7797002792358","Oliveira, RC","Brasília",NA,NA,"1999","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2019-11-01 15:16:49-03","UnB","UB","7671","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Santos, GB; Cardoso, CFR; Bridgewater, S; Simon, MF","41","1996","09","12","Southern America","Brasil","Distrito Federal","Beira de estrada. Lago Norte",NA,"Cerrado. Solo: Solo pedregoso","UB0026933","UB0026933","-47.9296989440918","-15.7797002792358","Rodrigues, RS","Brasília",NA,NA,"2017","70570","auto","01","17",NA,NA,NA,NA,NA,NA,NA
"491","2019-11-01 15:16:48-03","UnB","UB","201577","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Guimarães, RM; Ribeiro, ARO","111","2014","05","27","Southern America","Brasil","Distrito Federal","Chapada Imperial",NA,"Erva","UB0030583","UB0030583","-47.9296989440918","-15.7797002792358","Guimarães, RM","Brasília",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2019-11-01 15:16:49-03","UnB","UB","75932","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Heringer, EP","11628","1968","11","28","Southern America","Brasil","Distrito Federal","Estação Experimental da Universidade de Brasília",NA,"Planta de cerrado com ráquis longo, 80cm","UB0026556","UB0026556","-47.9296989440918","-15.7797002792358","Oliveira, RC","Brasília",NA,NA,"1999","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2019-11-01 15:16:48-03","UnB","UB","201531","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Guimarães, RM; Ribeiro, ARO","66","2014","02","07","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília",NA,"Erva","UB0030580","UB0030580","-47.9296989440918","-15.7797002792358","Guimarães, RM","Brasília",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2019-11-01 15:16:48-03","UnB","UB","102297","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Ratter, JA","3679","1976","09","27","Southern America","Brasil","Distrito Federal","Universidade de Brasília",NA,"Perennial grass with shots 60cm; In disturbed cerrado","UB0026544","UB0026544","-47.9296989440918","-15.7797002792358","Oliveira, RC","Brasília",NA,NA,"1999","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2019-11-01 15:16:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Pereira, SC","5011","1986","02","06","Southern America","Brasil","Minas Gerais",NA,NA,"Cerrado","UB0022602","UB0022602","-45.8302993774414","-21.1067008972168","Filgueira, TS","Campo do Meio",NA,NA,"1987","15418","auto","05","26",NA,NA,NA,NA,NA,NA,NA
"496","2019-11-01 15:16:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Pereira, SC","5251","1986","04","16","Southern America","Brasil","Minas Gerais","Km 283 Rod. P/ São João Del Rei",NA,"Cerrado","UB0022548",NA,"-44.611400604248","-21.2164001464844","Pimenta, KM","Nazareno",NA,NA,"2012","15209","auto","08","07",NA,NA,NA,NA,NA,NA,NA
"497","2019-11-01 15:16:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Goodland, R","3969","1967","09","27","Southern America","Brasil","Minas Gerais","37 km south of Prata on highway BR-14",NA,"Voucher specimen for phytosociological survey, taken from Stand 264.; Grass, common in this stand.; Cerrado (xeromorphic scrub).","UB0022587","UB0022587","-48.9241981506348","-19.3071994781494","Oliveira, RC","Prata",NA,NA,"1999","56565","auto","09","12",NA,NA,NA,NA,NA,NA,NA
"498","2019-11-01 15:16:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Souza, VC","4528","1993","10","30","Southern America","Brasil","São Paulo","Fazenda Santa Maria do Espinho. Campo natural atingido por fogo a três meses",NA,"Erva, glumas verdes com tricomas alvos","UB0022596","UB0022596","-49.3400001525879","-24.1100006103516","Oliveira, RC","Itararé",NA,NA,"2000","27729","auto","12","24",NA,NA,NA,NA,NA,NA,NA
"499","2019-11-01 15:16:48-03","UnB","UB","188374","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Mattos, JR; Mattos, NF","8340","1960","09","22","Southern America","Brasil","São Paulo","Fazenda Campininha, 9-11km NNW de Padua Sales",NA,"Cerrado derrubado queimado e arado para plantar Pinus. Vegetação original rebrotando","UB0022580","UB0022580","-46.9421997070312","-22.372200012207","Oliveira, RC; Moura, CO; Cardoso, AGT","Mogi Guaçu",NA,NA,"2016","39309","auto","02","04",NA,NA,NA,NA,NA,NA,NA
"500","2019-11-01 15:17:03-03","UnB","UB","76102","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","sanguinolentum","Paspalum sanguinolentum","Trin.","Irwin, HS","9858","1965","11","03","Southern America","Brasil","Goiás","3km ao W de Cristalina",NA,"Caespitose 0,75m; Campo","UB0023267","UB0023267","-47.6136","-16.7686","Incógnito","Cristalina",NA,NA,NA,NA,NA,NA,NA,"-47.6136","-16.7686",NA,NA,NA,NA,NA
"501","2019-11-01 15:17:03-03","UnB","UB","201495","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","sanguinolentum","Paspalum sanguinolentum","Trin.","Guimarães, RM; Reis, PA","29","2013","10","21","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília",NA,"Erva","UB0030600","UB0030600","-47.9296989440918","-15.7797002792358","Guimarães, RM","Brasília",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2019-05-06 12:01:44-03","UFU","HUFU","73126","S","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Fieker, C.Z.; Reis, M.G.","35","2013","11","01",NA,"Brasil","Minas Gerais","Parque Naciona da Serra da Canastra",NA,"Cerrado - Campo limpo (úmido)","HUFU00069943","HUFU00069943","-46.670556","-20.172222",NA,"São Roque de Minas",NA,NA,NA,NA,NA,NA,NA,"-46.670556","-20.172222",NA,NA,NA,NA,NA
"503","2019-05-06 12:01:44-03","UFU","HUFU","73133","S","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Fieker, C.Z.; Reis, M.G.","48","2014","10","23",NA,"Brasil","Minas Gerais","Parque Naciona da Serra da Canastra",NA,"Cerrado - Campo sujo","HUFU00069936","HUFU00069936","-46.655556","-20.204167",NA,"São Roque de Minas",NA,NA,NA,NA,NA,NA,NA,"-46.655556","-20.204167",NA,NA,NA,NA,NA
"504","2019-05-06 12:01:44-03","UFU","HUFU","73145","S","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Fieker, C.Z.; Reis, M.G.","73","2014","11","19",NA,"Brasil","Minas Gerais","Parque Naciona da Serra da Canastra",NA,"Cerrado - Campo limpo","HUFU00069970","HUFU00069970","-46.521667","-20.244444",NA,"São Roque de Minas",NA,NA,NA,NA,NA,NA,NA,"-46.521667","-20.244444",NA,NA,NA,NA,NA
"505","2019-05-06 12:01:44-03","UFU","HUFU","73081","S","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Fieker, C.Z.; Reis, M.G.","86","2015","07","30",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra",NA,"Cerrado- Campo Limpo","HUFU00069925","HUFU00069925","-46.3657989501953","-20.2453002929688",NA,"São Roque de Minas",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2019-05-06 12:01:44-03","UFU","HUFU","73086","S","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Fieker, C.Z.; Reis, M.G.","96","2015","07","31",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra",NA,"Cerrado- Campo Limpo","HUFU00069920","HUFU00069920","-46.3657989501953","-20.2453002929688",NA,"São Roque de Minas",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2019-05-06 12:01:44-03","UFU","HUFU","30280","S","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Duarte, P.C.; Valadão, R.M.; Romero, R. & Nakajima, J.N.","103","2002","11","20",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Nascente do Rio São Francisco.",NA,"Herbácea aprox. 25 cm. Espigas esverdeadas.","HUFU00035938","HUFU00035938","-46.3657989501953","-20.2453002929688","Viana, P.L.","São Roque de Minas",NA,NA,"2006","57119","auto","10",NA,NA,NA,NA,NA,NA,NA,NA
"508","2019-05-06 12:01:44-03","UFU","HUFU","3481","S","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","FEEP","321","1992","10","16",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga",NA,"Cerrado.","HUFU00032132","HUFU00032132","-48.2771987915039","-18.9186000823975","Viana, P.L.","Uberlândia",NA,NA,"2006","58223","auto","01",NA,NA,NA,NA,NA,NA,NA,NA
"509","2019-05-06 12:01:44-03","UFU","HUFU","28571","S","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Volpi, R.L.; Romero, R.; Pacheco, R.A. & Nakajima, J.N.","189","2002","10","08",NA,"Brasil","Minas Gerais","Estrada para Casinha Branca, Sete Cidades.",NA,"Planta 0,3 m. Brácteas acizentadas, anteras arroxeadas.; Campo rupestre com cerrado rupestre.","HUFU00035941","HUFU00035941","-46.8539009094238","-20.343900680542","Rodrigues-da-Silva, R.","Delfinópolis",NA,NA,"2003","41380","auto","10","03",NA,NA,NA,NA,NA,NA,NA
"510","2019-05-06 12:01:44-03","UFU","HUFU","35710","S","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Nakajima, J.N.; Romero, R.; Hattori, E.K.O.; Santos, A.P.M.; Volpi, R.L. & Pacheco, R.A.","3718","2003","11","26",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Fazenda Zé Antunes, Escada de Pedras.",NA,"Planta 0,4 m.; Campo rupestre.","HUFU00035942","HUFU00035942","-46.8539009094238","-20.343900680542","Pacheco, R.A.","Delfinópolis",NA,NA,"2004","41380","auto","01","04",NA,NA,NA,NA,NA,NA,NA
"511","2019-05-06 12:01:44-03","UFU","HUFU","73076","S","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Fieker, C.Z.; Reis, M.G.","80","2015","07","29",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra",NA,"Cerrado- Campo Limpo","HUFU00069930","HUFU00069930","-46.3657989501953","-20.2453002929688",NA,"São Roque de Minas",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-05-06 12:01:44-03","UFU","HUFU","73102","S","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Fieker, C.Z.; Reis, M.G.","129","2015","08","01",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra",NA,"Cerrado- Campo Limpo","HUFU00069904","HUFU00069904","-46.3657989501953","-20.2453002929688",NA,"São Roque de Minas",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-05-06 12:01:44-03","UFU","HUFU","6582","S","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Romero, R.; et al.","1348","1994","10","17",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento; próximo à garagem de pedras.",NA,"Planta em touceira, inflorescência acinzentada.; Campo limpo queimado (1mês).","HUFU00035940","HUFU00035940","-46.3657989501953","-20.2453002929688","Filgueiras, T.S. de","São Roque de Minas",NA,NA,"1996","57119","auto","02",NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-05-06 12:01:44-03","UFU","HUFU","7381","S","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Romero, R.; et al.","1715","1995","01","11",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Topo do morro após o São Francisco.",NA,"Planta, ca. 0,30 m. Espiguetas creme, anteras arroxeadas, ráquis da inflorescência arroxeada.; Solo hidromórfico, próximo ao curral de Pedras.","HUFU00035939","HUFU00035939","-46.3657989501953","-20.2453002929688","Filgueiras, T.S. de","São Roque de Minas",NA,NA,"1996","57119","auto","02",NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-05-06 12:01:44-03","UFU","HUFU","3449","S","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","FEEP","289","1992","10","02",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga",NA,"Herbáceo, ca. de 40 cm.; Campo sujo.","HUFU00032131","HUFU00032131","-48.2771987915039","-18.9186000823975","Viana, P.L.","Uberlândia",NA,NA,"2006","58223","auto","01",NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-05-06 12:01:44-03","UFU","HUFU","7124","S","Plantae",NA,NA,"Poaceae","Paspalum","sanguinolentum","Paspalum sanguinolentum","Trin.","Nakajima, J.N.; Romero, R.","722","1994","12","09",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento. Garagem de pedras.",NA,"Herbácea, ca. 0,40 m. Espiguetas verdes e estigma vinho.; Campo rupestre.","HUFU00035958","HUFU00035958","-46.3657989501953","-20.2453002929688","Filgueiras, T.S. de","São Roque de Minas",NA,NA,"1996","57119","auto","02",NA,NA,NA,NA,NA,NA,NA,NA
"517","2019-05-06 12:01:44-03","UFU","HUFU","5620","S","Plantae",NA,NA,"Poaceae","Paspalum","sanguinolentum","Paspalum sanguinolentum","Trin.","Romero, R.; Nakajima, J.N. & Guilherme, F.A.G.","946","1994","04","20",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Cachoeira Casca D'Anta.",NA,"Herbácea, ca. 0,25 m. Ráquis vinho e espigueta verde.","HUFU00035960","HUFU00035960","-46.3657989501953","-20.2453002929688","Filgueiras, T.S. de","São Roque de Minas",NA,NA,"1996","57119","auto","02",NA,NA,NA,NA,NA,NA,NA,NA
"518","2019-05-06 12:01:44-03","UFU","HUFU","30005","S","Plantae",NA,NA,"Poaceae","Paspalum","sanguinolentum","Paspalum sanguinolentum","Trin.","Romero, R.; Araújo, F.; Resende, M. & Farias, Y.","6571","2002","11","20",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Nascente do rio São Francisco.",NA,"Erva, ca. 25 cm. Brácteas marrom esverdeadas e anteras marrons.; Campo hidromórfico.","HUFU00035959","HUFU00035959","-46.3657989501953","-20.2453002929688","Andrade, T.","São Roque de Minas",NA,NA,"2005","57119","auto","02","28",NA,NA,NA,NA,NA,NA,NA
"519","2020-08-20 14:59:52-03","UFSC","FLOR","63744","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Rodrigues da Silva, R.","1199","2011","02","23",NA,"Brasil","Distrito Federal","Parque Nacional de Brasília.",NA,"Erva cespitosa, perene, ereta. Em fase de disperção de sementes. Ocasional no local","FLOR0063744","FLOR0063744","-47.968333","-15.701111","Rodrigues da Silva, R.","Brasília","1108","1108","2011",NA,NA,"04","26","47º58'6''W","15º42'4''S",NA,NA,NA,NA,NA
"520","2018-08-21 21:58:41-03","UFMT","UFMT","29670","S","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Souza, V.C.","20563","1997","10","09",NA,"Brasil","Mato Grosso","Estrada Nova Brasilândia-Marzagão, ca. 65 Km de Nova Brasilãndia. Estrada secundária sobre a Serra Azul (ca. 15 Km do início).",NA,"Solo arenoso. Projeto Flora do Estado de Mato Grosso.; Erva;espiguetas verdes.; Savana arborizada (campo cerrado).",NA,NA,"-55.2","-14.6","Oliveira, R.C.","Rosário Oeste",NA,NA,"2000",NA,NA,"12","24","-55.2","-14.6",NA,NA,NA,NA,NA
"521","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","?","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,"Floret a Decembri ad Februarium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in Serra de Urubú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Warming, JEB","s.n.",NA,NA,NA,NA,"?",NA,"formas intermedias legit etiam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Martius, CFP","s.n.",NA,NA,NA,NA,"?",NA,"in campis altis ad fines prov. S. Paulo alibique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Warming, JEB","s.n.",NA,NA,NA,NA,"?",NA,"formas intermedias legit etiam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","?","s.n.",NA,NA,NA,NA,"?",NA,"et cum formis. quae ad var. strictum acedunt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","?","s.n.",NA,NA,NA,"Southern America","Brazil","Pernambuco","in Serra de Urubú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","et ad Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Pohl, JBE","5051",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia lectum,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","?","s.n.",NA,NA,NA,"Southern America","Brazil","Pernambuco","in Serra de Urubú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","et ad Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Gardner, G","1888",NA,NA,NA,"Southern America","Brazil","Goiás","et Conceiçâo prov. Goyaz (fide Flora Brasiliensis); Ceará fide OXF material",NA,NA,"OXF00019137L","OXF00019137L",NA,NA,"Munro, W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","in campis altis ad fines prov. S. Paulo alibique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
