"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"451","2011-02-16 07:27:00-02","MO","MOBOT","2971715","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","R.L. Liesner",NA,NA,NA,"Wilmer A. Díaz","1991","8","17","Venezuela","Carabobo",NA,"Municipio Autonomo MOra, Cuenca hidrográfica del rio Morón, Parte alta, Bosque nublado, A lo largo de la carretera hacia La Justa.","-68.17111","10.29111",NA,NA,"750.00000000","1100.00000000",NA,NA,NA,"Díaz 535",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2012-12-30 05:10:00-02","MO","MOBOT","2971754","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Nidia Cuello|Antonio Henriquez|A. Hernández|Enrique Cuello","1999","12","21","Venezuela","Portuguesa",NA,"Mpio. Sucre. Límite con el estado Trujillo. Sector El Mogote. Bosques húmedos de la vertiente norte del ramal de Guaramacal (Límite del Parque Nacional Guaramacal. Parcela de estudio fitosociologíco Na 14. Coord. UTM 19382173E, 1033526N.",NA,NA,NA,NA,"1650.00000000","1700.00000000",NA,NA,NA,"Cuello A. 1812",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2009-10-24 09:07:00-02","MO","MOBOT","2971774","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","R.L. Liesner",NA,NA,NA,"Fernando O. Zuloaga|R. Ortiz","1989","8","2","Venezuela","Distrito Federal",NA,"Bosque nublado alterado. Municipio LIbertador, entre Urbanizacion El Junco y El Junquito, Fila de Aguare.","-67.08333","10.46666",NA,NA,"1840.00000000",NA,NA,NA,NA,"Zuloaga 4278",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2015-12-27 05:33:00-02","MO","MOBOT","2971857","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","M.J. Huft",NA,NA,NA,"T. D. Pennington|Tenorio, Guillermo","1982",NA,NA,"Ecuador","Zamora-Chinchipe",NA,"SW0378, 30 km NE of Zamora. Forest remnants and pasture, valley bottom.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pennington 10735",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2008-05-27 22:02:00-03","MO","MOBOT","2971900","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Diaz","1991","5","3","Venezuela","Carabobo",NA,"Municipio Autonomo Mora, Cuenca hidrográfica del rio Morón, parte alta, Bosque Nublado.","-68.17111","10.29111",NA,NA,"700.00000000","1100.00000000",NA,NA,NA,"Diaz 316",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2014-01-05 12:29:00-02","MO","MOBOT","2971946","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","W. Meier, junio",NA,NA,NA,"Winfried Meier|Martin Roesner","1991","12","19","Venezuela","Yaracuy",NA,"Distrito Nirgua: Serranía Santa María-Cerro La Chapa: 6 km al norte de Nirgua: en selva nublada con Iriartea fusce (Karst.) Drude muy abundante como palma emergente; refugio Nirgua según Steyerm.","-68.58472","10.20138",NA,NA,"1200.00000000","1350.00000000",NA,NA,NA,"Meier 953",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2008-05-27 22:02:00-03","MO","MOBOT","2972021","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ronald Liesner",NA,NA,NA,"Guillermo Klug","1934","7",NA,"Peru","San Martín",NA,"Zepelacio, near Moyobamba, mountain forest",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,"Klug 3717",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2011-06-08 11:53:00-03","MO","MOBOT","2972096","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ronald Liesner",NA,NA,NA,"José Schunke V.","1962","9","5","Peru","Huánuco",NA,"Vicinity of Tingo Maria, Villa Ysabel, rio Cuchara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schunke Vigo 6142",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2012-03-20 17:24:00-03","MO","MOBOT","2972131","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","G. Aymard",NA,NA,NA,"Wilmer A. Díaz","1991","4","13","Venezuela","Carabobo",NA,"Municipio Autonomo Mora, Cuenca hidrográfica del rio Morón, parte alta, Bosque Nublado.","-68.17111","10.29111",NA,NA,"700.00000000","1100.00000000",NA,NA,NA,"Díaz 174",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2015-08-01 05:59:00-03","MO","MOBOT","2972197","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","N.A. Harriman",NA,NA,NA,"F.R. Fosberg","1947","11","21","Peru","Loreto","Maynas","Transvaal. Pebas (Pevas), at mouth of Rio Ampiyacu, on Rio Amazonas. Occurrence in badly disturbed and logged out wet woods on restinga or high ground, much undergrowth along rivers, clay soil on mixed sand and clay - Much undergrowth.","-71.6666667","-3.1666667",NA,NA,"100.00000000",NA,NA,NA,NA,"Fosberg 29117",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"461","2013-05-07 06:03:00-03","MO","MOBOT","2972327","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ronald Liesner",NA,NA,NA,"Ynés Mexia","1936","10","20","Peru","Huánuco",NA,"Left bank of Rio Huallaga; above Cayumba; on rocky, forested slope.",NA,NA,NA,NA,"810.00000000",NA,NA,NA,NA,"Mexia 8322",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2011-06-08 11:53:00-03","MO","MOBOT","2972407","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ronald Liesner",NA,NA,NA,"José Schunke V.","1971","1","4","Peru","San Martín","Mariscal Cáceres","Dtto. Tocache Nuevo. En bosque alto. Puerto Pizana (margen derecha del río Huallaga).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schunke Vigo 4614",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2008-05-27 22:02:00-03","MO","MOBOT","2972408","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","L.J. Dorr",NA,NA,NA,"Laurence J. Dorr","1995","7","5","Venezuela","Trujillo",NA,"Municipio Boconó. Parque Nacional Guaramacal, road from Boconó to Guaramacal, SE of Boconó and just above park headquarters. Lower montane forest, N slope of mountain.","-70.2","9.21666",NA,NA,NA,NA,NA,NA,NA,"Dorr 7976",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2014-02-25 05:40:00-03","MO","MOBOT","2972638","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","P. Berry, 10/93",NA,NA,NA,"Ángel Fernández","1989","4",NA,"Venezuela","Bolívar",NA,"Municipio Cedeno, Serranía de Maigualida, Montañas graníticas, 20km al E de San José de Kayamá, 45km al N de Cerro Impacto.","-65.2","6.31666",NA,NA,"1250.00000000",NA,NA,NA,NA,"Fernández 5475",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2015-01-17 11:44:00-02","MO","MOBOT","2972659","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Meier, julio",NA,NA,NA,"Winfried Meier|K. Rudolph|E. Seubert","1992","1","25","Venezuela","Yaracuy",NA,"Distrito Nirgua y Distrito San Felipe: Serrania Santa María - Cerro La Chapa, 6 km al norte de Nirgua: al este de la pica a Las Marías; en selva nublada con Iriartea fusca (Karst). Drude muy abundante como palma emergente; refugio Nirgua según Steyermark, 1979","-68.58472","10.20138",NA,NA,"1240.00000000",NA,NA,NA,NA,"Meier 1418",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2011-02-23 15:57:00-03","MO","MOBOT","2973036","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","W. Meier, VIII/",NA,NA,NA,"Winfried Meier","1992","3","3","Venezuela","Distrito Federal",NA,"Fila del Avila: selva nublada muy perturbada entre El Helechal y Boca de Tigre, lado sur.","-66.88472","10.53583",NA,NA,"1870.00000000",NA,NA,NA,NA,"Meier 1818",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2014-02-25 05:40:00-03","MO","MOBOT","2973281","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Ángel Fernández|Elio Sanoja|Manuel Yánez","1989","9",NA,"Venezuela","Amazonas",NA,"Dpto. Atures, Base E del Cerro Cuao, Caño Piedra. 75 Km SE de Puerto Ayacucho.","-67.31666","5.08333",NA,NA,"1050.00000000",NA,NA,NA,NA,"Fernández 6075",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2008-05-27 22:02:00-03","MO","MOBOT","3125497","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","J. Kallunki",NA,NA,NA,"W. Wayt Thomas","1996","11","14","Brazil","Bahia",NA,"Porto Seguro: Parque Nacional Monte Pascoal. Along road from park entrance to nature/conference center. Southern Bahian Wet Forest.","-40.57472","-15.26472",NA,NA,"150.00000000",NA,NA,NA,NA,"Thomas 11339a",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2008-05-27 22:02:00-03","MO","MOBOT","3154180","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","I. Cordeiro",NA,NA,NA,"Moysés Kuhlmann","1949","8","30","Brazil","São Paulo",NA,"Entre Mogi das Cruzes e Jacareí. Km 76 da estrada de rodagem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kuhlmann 2002",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2014-02-25 08:53:00-03","MO","MOBOT","3264546","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Thomas B. Croat (MO)",NA,NA,NA,"Thomas B. Croat|Philip A. Silverstone-Sopkin","2007","4","7","Colombia","Risaralda","Pereira","N end of Cauca Valley; Vereda Caimalito; Hacienda Alejandría; Cerritos-La Virginia Hwy, 7 km W of Cerritos.","-75.8827778","4.855",NA,NA,"935.00000000","950.00000000",NA,NA,NA,"Croat 98048",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","4224",NA
"471","2010-03-24 18:23:00-03","MO","MOBOT","3334675","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Abel Monteagudo|J.L. Mateo|Rolando Francis","2006","7","19","Peru","Pasco","Oxapampa","Dist. Pozuzo. Zona de amortiguamiento del Parque Nacional Yanachaga-Chemillén, Sector Yulitunqui. Bosque primario, pre-montano húmedo","-75.57361","-10.18277",NA,NA,"1050.00000000",NA,NA,NA,NA,"Monteagudo Mendoza 12422",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"472","2010-03-24 18:23:00-03","MO","MOBOT","3334872","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Abel Monteagudo|J.L. Mateo|Rolando Francis","2006","7","25","Peru","Pasco","Oxapampa","Dist. Pozuzo. Parque Nacional Yanachaga-Chemillén, cercania del Puesto de Control Huampal. Bosque primario.","-75.57583","-10.18444",NA,NA,"1180.00000000",NA,NA,NA,NA,"Monteagudo Mendoza 12582",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"473","2008-05-27 22:02:00-03","MO","MOBOT","3339301","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"L. Cárdenas","2006","7","15","Peru","Pasco","Oxapampa","Dist. Pozuzo. Sector Huampal. Borde de carretera a Pozuzo. Bosque secundario","-75.58277","-10.18777",NA,NA,"1100.00000000","1200.00000000",NA,NA,NA,"Cárdenas 0502",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"474","2008-05-27 22:02:00-03","MO","MOBOT","3339419","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"L. Cárdenas","2006","7","22","Peru","Pasco","Oxapampa","Dist. Pozuzo. Sector Huampal. Pan de Azúcar y borde de carretera, cerca a lugar de observación de gallitos de las rocas. Bosque en recuperacio|n e intervenido","-75.58083","-10.18472",NA,NA,"1000.00000000","1100.00000000",NA,NA,NA,"Cárdenas 0607",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"475","2011-12-20 05:28:00-02","MO","MOBOT","3410897","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Laurence J. Dorr|et al.","2000","12","26","Venezuela","Trujillo",NA,"Mpio. Bocono. Parque Nacional Guaramacal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dorr 8600",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2013-08-23 04:12:00-03","MO","MOBOT","3457572","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","O. Colque (USZ)",NA,NA,NA,"Oscar Colque","2005","7","12","Bolivia","Cochabamba","Carrasco","Dist. Tres, Sector Coop. Litoral, Isla de Bosque Amazonico de piedemonte andino, eventualmente intervenido por ganado vacuno.","-64.51638","-17.18833",NA,NA,"280.00000000",NA,NA,NA,NA,"Colque 257",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2013-08-23 04:12:00-03","MO","MOBOT","3458209","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","O. Colque (USZ)",NA,NA,NA,"Oscar Colque","2006","5","26","Bolivia","Cochabamba","Carrasco","Parque Nacional Carrasco, Sector Campamento Tigre. Sobre al cima de cerro. Bosque Amazonico dei piedemonte, eventualmente intervenido por colonizadores.","-64.54333","-17.39861",NA,NA,"290.00000000",NA,NA,NA,NA,"Colque 724",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2011-04-04 18:22:00-03","MO","MOBOT","3484609","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Abel Monteagudo|J. Arteaga|J.L. Mateo|N. Arteaga","2007","5","30","Peru","Pasco","Oxapampa","Distrito Oxapampa. Parte alta de la quebrada San Luis. Tesis de Maestría de J. Arteaga (Evaluación comparativa de dos microcuencas y calidad de agua en Oxapampa). Bosque montano primario ribereño.","-75.34527","-10.56527",NA,NA,"2440.00000000",NA,NA,NA,NA,"Monteagudo Mendoza 14119",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"479","2015-03-12 06:15:00-03","MO","MOBOT","3484983","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Abel Monteagudo|Antonio Peña|J.L. Mateo|L. Chuck|César Rojas","2007","9","20","Peru","Pasco","Oxapampa","Distrito Oxapampa. Zona de Amortiguamiento del Parque Nacional Yanachaga-Chemillén, borde de carretera Oxapampa-Huancabamba. Bosque húmedo montano secundario.","-75.48861","-10.40222",NA,NA,"2100.00000000",NA,NA,NA,NA,"Monteagudo Mendoza 15134",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"480","2011-04-04 18:22:00-03","MO","MOBOT","3485338","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Abel Monteagudo|J. Arteaga|J.L. Mateo|N. Arteaga","2007","5","22","Peru","Pasco","Oxapampa","Distrito Oxapampa. Quebrada San Alberto (zona de amortiguamiento). Tesis de Maestría de J. Arteaga (Evaluación comparativa de dos microcuencas y calidad de agua en Oxapampa). Bosque montano primario ribereño.","-75.36472","-10.5425",NA,NA,"2223.00000000",NA,NA,NA,NA,"Monteagudo Mendoza 14065",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"481","2008-05-27 22:02:00-03","MO","MOBOT","774207","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Victor Huashikat","1979","9","21","Peru","Amazonas","Condorcanqui","Monte virgin, 700 m de la comunidad de de Caterpiza, banda este de la Quebrada Caterpiza, Río Santiago.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,"Huashikat 761",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3","32",NA
"482","2011-03-05 20:45:00-03","MO","MOBOT","1875726","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium fendleri","Müll. Arg.",NA,NA,NA,NA,"Augustus Fendler","1854",NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fendler 1232",NA,NA,"South America",NA,NA,NA,NA,"Type","fendleri",NA,NA,"1",NA,NA
"483","2008-05-27 22:02:00-03","MO","MOBOT","2972793","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium fendleri","Müll. Arg.","G.L. Webster",NA,NA,NA,"Julian A. Steyermark|Gerrit Davidse","1978","3","21","Venezuela","Miranda",NA,"Cerros del Bachiller, western sector: virgin evergreen forest, between base and summit, above Quebrada Bachiller, south of Caño Rico Bachiller, 11 kms. (by air) SSE of El Guapo. Around summit, 600-690 m. alt.","-65.88333","10.10194",NA,NA,"20.00000000","690.00000000",NA,NA,NA,"Steyermark 116963",NA,NA,"South America",NA,NA,NA,NA,NA,"fendleri",NA,NA,NA,NA,NA
"484","2011-03-01 12:53:00-03","MO","MOBOT","2973068","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium fendleri","Müll. Arg.","Lert",NA,NA,NA,"Luis E. Ruiz-Terán","1963",NA,NA,"Venezuela","Mérida",NA,"Bosque Experimental de San Eusebio, clímax de selva nublada, Municipio Zerpa, Distrito Campo Elías.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ruíz-Terán 1265",NA,NA,"South America",NA,NA,NA,NA,NA,"fendleri",NA,NA,NA,NA,NA
"485","2011-03-05 20:45:00-03","MO","MOBOT","1875726","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium fendleri","Müll. Arg.",NA,NA,NA,NA,"Augustus Fendler","1854",NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fendler 1232",NA,NA,"South America",NA,NA,NA,NA,"Type","fendleri",NA,NA,"1",NA,NA
"486","2008-05-27 22:02:00-03","MO","MOBOT","2972793","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium fendleri","Müll. Arg.","G.L. Webster",NA,NA,NA,"Julian A. Steyermark|Gerrit Davidse","1978","3","21","Venezuela","Miranda",NA,"Cerros del Bachiller, western sector: virgin evergreen forest, between base and summit, above Quebrada Bachiller, south of Caño Rico Bachiller, 11 kms. (by air) SSE of El Guapo. Around summit, 600-690 m. alt.","-65.88333","10.10194",NA,NA,"20.00000000","690.00000000",NA,NA,NA,"Steyermark 116963",NA,NA,"South America",NA,NA,NA,NA,NA,"fendleri",NA,NA,NA,NA,NA
"487","2011-03-01 12:53:00-03","MO","MOBOT","2973068","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium fendleri","Müll. Arg.","Lert",NA,NA,NA,"Luis E. Ruiz-Terán","1963",NA,NA,"Venezuela","Mérida",NA,"Bosque Experimental de San Eusebio, clímax de selva nublada, Municipio Zerpa, Distrito Campo Elías.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ruíz-Terán 1265",NA,NA,"South America",NA,NA,NA,NA,NA,"fendleri",NA,NA,NA,NA,NA
"488","2020-06-22 14:18:36-03","UNESP-IBILCE","SJRP","09589","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poeppig",NA,NA,NA,NA,"M. Guapyassu",NA,NA,NA,"Brasil","Paraná","Morretes","Estrada da Limeira","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Árvore 10 m, floração iniciada em setembro.;",NA,"30514","auto","América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"489","2019-03-29 10:41:21-03","UFSM","HDCF","6138","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp & Endl.","Biali, L.; Farias, J.","2009","08","12","Biali, L.; Farias, J.","2009","08","12","Brasil","Rio Grande do Sul","Vale do Sol",NA,"-52.6831016540527","-29.6035995483398",NA,NA,NA,NA,NA,NA,NA,NA,"19833","auto","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-08-31 09:02:56-03","INPA","INPA","109965","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Secco, RS","2002","09",NA,"Hatschbach, GG","1982","09","21","Brasil","Paraná","Antonina","Mangue Maior Santo.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"INPA0109965","INPA0109965 INPA0109965_e INPA0109965_e1",NA,"45306","38300","auto","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"491","2020-08-31 09:02:56-03","INPA","INPA","153229","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Cordeiro, I dos R.","2005","09",NA,"Ferreira, CAC","1986","12","09","Brasil","Amazonas","Tabatinga","Fronteira Brasil-Colômbia, 3 km do marco, Alto Solimões, fronteira do Brasil com a Colômbia, estrada do INCRA, aproximadamente a 3 km do ''marco.","-69.9392","-4.2311","-69.9392","-4.2311",NA,NA,"INPA0153229","INPA0153229 INPA0153229_e",NA,"8630",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"492","2020-08-31 09:02:56-03","INPA","INPA","156320","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Secco, RS","2002","09",NA,"Jaramillo A., J","1985","08","27","Ecuador","Pichincha",NA,"Reserva Flor[istica-Ecológica Rio Guajalito, km 59 de la carr. antigua Quito-Sto. Domingo de los Colorados, 3.5 km al NE de la carretera, Estribaciones occidentales del Volcán Pichincha.","-78.8","-13.883333","-78.8","-13.883333","1800","2200","INPA0156320","INPA0156320 INPA0156320_e INPA0156320_e1",NA,"8163",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"493","2020-08-31 09:02:56-03","INPA","INPA","109964","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Secco, RS","2002","09",NA,"Hatschbach, GG","1982","09","21","Brasil","Paraná","Antonina","Mangue Maior Santo.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"INPA0109964","INPA0109964 INPA0109964_e INPA0109964_e1",NA,"45303","38300","auto","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"494","2020-08-31 09:02:56-03","INPA","INPA","126815","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Hatschbach, GG","1983",NA,NA,"Hatschbach, GG","1983","11","25","Brasil","Paraná","Antonina","Mangue Maior Santo. Mata da orla do mangue.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"INPA0126815","INPA0126815 INPA0126815_e",NA,"47133","38300","auto","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA
