"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","yearIdentified","monthIdentified","dayIdentified","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"777","2020-09-02 16:40:38-03","Cenargen","CEN","103770","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Rômullo Quirino de Souza Ferreira","59","2017","05","30",NA,"Brasil","Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore com 7,9 m de altura, e 18,1 cm de DAP, base reta. Fuste de casca externa grossa, do tipo áspera, cor cinza, casca interna de cor amarela. Fruto imaturo, forma oval, 3 cm de dimensão, cor interna branca, consistência externa carnosa, possui polpa.","CEN00103770","TO","BARROLANDIA","Conglomerado: TO-285. Subunidade 3, subparcela 1, indivíduo 2.","-48.78","-9.9","-48.78","-9.9",NA,NA,NA,NA,"Mart.","G. H. Shimizu","CEN00103770","2018","01",NA,NA,NA,NA,NA,NA,NA,NA,"3"
"778","2020-09-02 16:40:38-03","Cenargen","CEN","105614","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Arnildo Pott","8565","2001","03","05",NA,"Brasil","Exsicatas",NA,"Arvore copada; 80 cm de diâmetro. Remanescente de cerradão em pastagem cultivada. Ritidoma corticoso. Doação Herbário HMS nº 1094.","CEN00105614","MS","MIRANDA","Fazenda Sanguessuga","-56.320555","-20.158611","-56.320555","-20.158611","140","140",NA,NA,"Mart.","A. Pott","CEN00105614","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"779","2020-09-02 16:40:38-03","Cenargen","CEN","110213","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Romulo Ewerton Gomes Sousa - IFN","3419","2018","09","25",NA,"Brasil","Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore com dimensão 10,0 m de altura, 18,2 cm de DAP, tipo de base reta. Fuste da casca externa cinza, interna amarelo, espesura fina, do tipo áspera, com desprendimento escamoso.","CEN00110213","GO","SAO DOMINGOS","Conglomerado GO-95. Subunidade 02, subparcela 09, indíviduo 49.","-46.783333","-13.68","-46.783333","-13.68",NA,NA,NA,NA,"Mart.","Maurício Figueira Et al.",NA,"2018","11",NA,NA,NA,NA,NA,NA,NA,NA,"5"
"780","2020-09-02 16:40:38-03","Cenargen","CEN","113541","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Aécio Amaral-Santos","3185","2009","09","19",NA,"Brasil","Exsicatas",NA,"Coletado em vários indivíduos.","CEN00113541","TO","PALMEIRANTE","Saída da cidade em direção a Colinas do TO, cerca de 10 km. Atrás da mata, numa cascalheira.","-47.951944","-7.8680555","-47.951944","-7.8680555","189","189",NA,NA,"Mart.","B. M. T. Walter","CEN00113541","2011","02",NA,NA,NA,NA,NA,NA,NA,NA,"2"
"781","2020-09-02 16:40:38-03","Cenargen","CEN","113912","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","D. R. Romão - UB","118","2017","10","22",NA,"Brasil","Exsicatas",NA,"Floresta de encosta presente no corredor Chapada dos Veadeiros e Vão Paranã, mata decídua. Doação Herbário UB.","CEN00113912","GO","NOVA ROMA","Área de ampliação do Parque Nacional da Chapada dos Veadeiros.","-46.991388","-13.952222","-46.991388","-13.952222","618","618",NA,NA,"Mart.","N. R. Oliveira","CEN00113912","2017","10",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"782","2020-09-02 16:40:38-03","Cenargen","CEN","19708","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Sebastião Pinheiro Cordovil da Silva","129","1992","10","08",NA,"Brasil","Exsicatas",NA,"Flores amarelas com pintas vermelhas na face interna.","CEN00019708","GO","URUACU","Fazenda Aranha a 8 km do córrego Castelão.",NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","A. Litt","CEN00019708","1995","10",NA,NA,NA,NA,NA,NA,NA,NA,"4"
"783","2020-09-02 16:40:38-03","Cenargen","CEN","22806","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Bruno Machado Teles Walter","2833","1995","10","24",NA,"Brasil","Exsicatas",NA,"Pétalas amarelo ouro com estrias alaranjada. Cálice e cálcar verde amarelados. Folhas novas membranáceas. Futuro reservatório do AHE Serra da Mesa.","CEN00022806","GO","NIQUELANDIA","À montante da balsa entre Niquelândia e Campinaçu (porto do Alfredinho), pelo rio à cerca de 5 km da balsa (antes do rio Traíras). Margem direita.","-48.490277","-14.076388","-48.490277","-14.076388","360","360",NA,NA,"Mart.","B. M. T. Walter","CEN00022806","1995","10",NA,NA,NA,NA,NA,NA,NA,NA,"2"
"784","2020-09-02 16:40:38-03","Cenargen","CEN","24682","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Bruno Machado Teles Walter","2730","1995","10","07",NA,"Brasil","Exsicatas",NA,"Botões florais creme amarelado. Futuro reservatório do AHE Serra da Mesa.","CEN00024682","GO","NIQUELANDIA","Região da Serra Negra, margem esquerda do rio Bagagem, próximo à fazenda Aroeira, após a CODEMIN, cerca de 15 km desta.","-48.399166","-14.066388","-48.399166","-14.066388","450","450",NA,NA,"Mart.","A. Litt","CEN00024682","1995","10",NA,NA,NA,NA,NA,NA,NA,NA,"4"
"785","2020-09-02 16:40:38-03","Cenargen","CEN","24703","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Bruno Machado Teles Walter","2766","1995","10","08",NA,"Brasil","Exsicatas",NA,"Planta coletada na borda da mata. Espécie em plena floração na região. Área de influência do AHE Serra da Mesa.","CEN00024703","GO","CAMPINACU","Estrada que vai da fazenda Praia Grande (córrego Praia Grande) à Campinaçu e passa na entrada da fazenda Palmeiras do Maranhão.",NA,NA,"-4845000.0","-1391667.0","480","480",NA,NA,"Mart.","B. M. T. Walter","CEN00024703","1995","10",NA,NA,NA,NA,NA,NA,NA,NA,"7"
"786","2020-09-02 16:40:38-03","Cenargen","CEN","39892","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Taciana Barbosa Cavalcanti","2623","2000","10","04",NA,"Brasil","Exsicatas",NA,"Frutos já abertos, folhas gláucas. Área de influência da AHE Cana Brava, influência direta.","CEN00039892","GO","MINACU","Estrada de terra Minaçu a canteiro de obras Cana Brava, cerca de 12 km do estádio de futebol.",NA,NA,"-4819083.0","-1341556.0","300","300",NA,NA,"Mart.","S. Y. Freire","CEN00039892","2001","01",NA,NA,NA,NA,NA,NA,NA,NA,"3"
"787","2020-09-02 16:40:38-03","Cenargen","CEN","39906","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Taciana Barbosa Cavalcanti","2686","2000","10","05",NA,"Brasil","Exsicatas",NA,"Cálice verde, pétalas amarelas. Área do futuro lago da AHE Cana Brava, influência direta.","CEN00039906","GO","MINACU",NA,NA,NA,"-4817167.0","-1348333.0","320","320",NA,NA,"Mart.","J. B. Pereira","CEN00039906","2000","10",NA,NA,NA,NA,NA,NA,NA,NA,"5"
"788","2020-09-02 16:40:38-03","Cenargen","CEN","40869","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Glocimar Pereira-Silva","4550","2001","01","23",NA,"Brasil","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00040869","GO","MINACU","Cerca de 2 km a Oeste da balsa do Rubão.",NA,NA,"-4815000.0","-1466667.0","350","350",NA,NA,"Mart.","B. M. T. Walter","CEN00040869","2001","01",NA,NA,NA,NA,NA,NA,NA,NA,"5"
"789","2020-09-02 16:40:38-03","Cenargen","CEN","41262","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Marina de Lourdes Fonseca Resende","2512","2001","04","23",NA,"Brasil","Exsicatas",NA,"Folhas discolores verdes, cartáceas. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00041262","GO","CAMPOS BELOS","Estrada de chão para Pouso Alto.","-46.478055","-12.966666","-46.478055","-12.966666","740","740",NA,NA,"Mart.","M. L. Fonseca","CEN00041262","2001","04",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"790","2020-09-02 16:40:38-03","Cenargen","CEN","41397","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Francisco das Chagas de Araujo Oliveira","1172","2000","11","01",NA,"Brasil","Exsicatas",NA,"Saxícola; folhas novas cor verde-claro. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00041397","GO","CAMPOS BELOS","Fazenda Liso. Estrada para Pouso Alto.","-46.556666","-12.976944","-46.556666","-12.976944","685","685",NA,NA,"Mart.","G. H. Shimizu","CEN00041397","2014","12",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"791","2020-09-02 16:40:38-03","Cenargen","CEN","42072","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Glocimar Pereira-Silva","4877","2001","03","15",NA,"Brasil","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00042072","GO","MINACU","Estrada Minaçu - canteiro de obras, km 7.",NA,NA,"-4821611.0","-1346194.0","350","350",NA,NA,"Mart.","B. M. T. Walter","CEN00042072","2001","03",NA,NA,NA,NA,NA,NA,NA,NA,"6"
"792","2020-09-02 16:40:38-03","Cenargen","CEN","66217","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Aécio Amaral-Santos","2692","2005","10","02",NA,"Brasil","Exsicatas",NA,NA,"CEN00066217","GO","ALVORADA DO NORTE","Fazenda São João do Buriti (prop. Manoel Gravia).","-46.604444","-14.85","-46.604444","-14.85","776","776",NA,NA,"Mart.","B. M. T. Walter","CEN00066217","2009","06",NA,NA,NA,NA,NA,NA,NA,NA,"4"
"793","2020-09-02 16:40:38-03","Cenargen","CEN","58752","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Bruno Machado Teles Walter","4815","2001","01","25",NA,"Brasil","Exsicatas",NA,"Futuro reservatório da hidrelétrica Cana Brava.","CEN00058752","GO","CAVALCANTE","Cerca de 7 km da Vila Veneno, na direção do Rio São Félix. Cerca de 14 km da Balsa da Coterra.","-48.000555","-13.5425","-48.000555","-13.5425","360","360",NA,NA,"Mart.","B. M. T. Walter","CEN00058752","2001","01",NA,NA,NA,NA,NA,NA,NA,NA,"3"
"794","2020-09-02 16:40:38-03","Cenargen","CEN","60900","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Anderson Cássio Sevilha","3739","2004","03","25",NA,"Brasil","Exsicatas",NA,NA,"CEN00060900","TO","PARANA","Sítio 3, ponto 1. Fazenda São João. Prop. Aldair Freire.","-47.611666","-12.9225","-47.611666","-12.9225","456","456",NA,NA,"Mart.","B. M. T. Walter","CEN00060900","2006","04",NA,NA,NA,NA,NA,NA,NA,NA,"4"
"795","2020-09-02 16:40:38-03","Cenargen","CEN","62656","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Glocimar Pereira-Silva","10402","2006","06","06",NA,"Brasil","Exsicatas",NA,"Área de influência direta (canteiro).","CEN00062656","TO","PARANA","Estrada de acesso ao canteiro de obras do UHE São Salvador 1º talvegue com água.","-48.233611","-12.787777","-48.233611","-12.787777","280","280",NA,NA,"Mart.",NA,"CEN00062656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"796","2020-09-02 16:40:38-03","Cenargen","CEN","66870","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Glocimar Pereira-Silva","9759","2005","03","01",NA,"Brasil","Exsicatas",NA,"Área de influência direta (lago).","CEN00066870","MA","CAROLINA","Fazenda Palestina, cerca de 1,2 km da 1ª entrada, direto, depois da ponte do Rio das Lages.","-47.477777","-7.3822222","-47.477777","-7.3822222","150","150",NA,NA,"Mart.",NA,"CEN00066870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"797","2020-09-02 16:40:38-03","Cenargen","CEN","67261","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Glocimar Pereira-Silva","10258","2005","10","21",NA,"Brasil","Exsicatas",NA,NA,"CEN00067261","MA","ESTREITO","Futuro canteiro de obras da AHE Estreito. Fazenda do Sr. Sebastião Leite.","-47.438611","-6.59","-47.438611","-6.59","180","180",NA,NA,"Mart.","J. B. Pereira","CEN00067261","2009","06",NA,NA,NA,NA,NA,NA,NA,NA,"4"
"798","2020-09-02 16:40:38-03","Cenargen","CEN","68384","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Glocimar Pereira-Silva","12824","2008","01","21",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00068384","TO","GOIATINS","Balsa do rio Tocantins (Palmeirante) Goiatins, km 01.","-47.918055","-7.87","-47.918055","-7.87","170","170",NA,NA,"Mart.","B. M. T. Walter","CEN00068384","2009","06",NA,NA,NA,NA,NA,NA,NA,NA,"4"
"799","2020-09-02 16:40:38-03","Cenargen","CEN","69803","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Glocimar Pereira-Silva","12191","2007","10","02",NA,"Brasil","Exsicatas",NA,"Área de influência indireta. Pequeno curso d'água.","CEN00069803","TO","PALMEIROPOLIS","Estrada de acesso à balsa do Coronel via fazenda das Palmeiras, km 16.","-48.268888","-13.035833","-48.268888","-13.035833","350","350",NA,NA,"Mart.","G. H. Shimizu","CEN00069803","2014","12",NA,NA,NA,NA,NA,NA,NA,NA,"4"
"800","2020-09-02 16:40:38-03","Cenargen","CEN","70351","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","José Francisco Montenegro Valls","9324","1985","10","23",NA,"Brasil","Exsicatas",NA,"Árvore com folhagem verde amarelada. Associada a Piuna (Tabebuia sp.) Louro (Cordia sp.) e pequenos grupos de Cangiqueira (Byrsonima intermedia) esparsos na área.","CEN00070351","MT","POCONE","19,1 km ao sul do portão de entrada, na estrada Transpantaneira.","-56.728611","-16.554166","-56.728611","-16.554166","120","120",NA,NA,"Mart.","A. Pott","CEN00070351","1985","10",NA,NA,NA,NA,NA,NA,NA,NA,"7"
"801","2020-09-02 16:40:38-03","Cenargen","CEN","71184","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Glocimar Pereira-Silva","11041","2006","10","23",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00071184","TO","PARANA","Entroncamento obra - balsa do Coronel, km 33.","-48.126388","-12.996666","-48.126388","-12.996666","300","300",NA,NA,"Mart.","J. B. Pereira","CEN00071184","2009","08",NA,NA,NA,NA,NA,NA,NA,NA,"4"
"802","2020-09-02 16:40:38-03","Cenargen","CEN","72549","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Bruno Machado Teles Walter","5873","2009","11","03",NA,"Brasil","Exsicatas",NA,"Botões florais amarelados, cálice verde.","CEN00072549","TO","PALMEIROPOLIS","Linha de transmissão São Salvador - Canabrava. Entre as torres 77 e 79. Fazenda do Sr. Joaquim (Fazenda Esplanada).","-48.220277","-13.146388","-48.220277","-13.146388","370","370",NA,NA,"Mart.","B. M. T. Walter","CEN00072549","2009","11",NA,NA,NA,NA,NA,NA,NA,NA,"5"
"803","2020-09-02 16:40:38-03","Cenargen","CEN","72584","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Bruno Machado Teles Walter","5908","2009","11","05",NA,"Brasil","Exsicatas",NA,"Folhas concolores. Material de herbário coletado estéril para registro de estudo fitossociológico.","CEN00072584","TO","PALMEIROPOLIS","Linha de transmissão São Salvador - Canabrava. Entre as torres 77 e 79. Fazenda do Sr. Joaquim (Fazenda Esplanada).","-48.22","-13.148611","-48.22","-13.148611","370","370",NA,NA,"Mart.","J. B. Pereira & B. M. T. Walter","CEN00072584","2010","04",NA,NA,NA,NA,NA,NA,NA,NA,"2"
"804","2020-09-02 16:40:38-03","Cenargen","CEN","77239","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Glocimar Pereira-Silva","8234","2003","12","05",NA,"Brasil","Exsicatas",NA,NA,"CEN00077239","GO","ALVORADA DO NORTE","Fazenda Campo Alegre.","-46.825555","-14.487777","-46.825555","-14.487777","420","420",NA,NA,"Mart.","G. Pereira-Silva","CEN00077239","2003","12",NA,NA,NA,NA,NA,NA,NA,NA,"4"
"805","2020-09-02 16:40:38-03","Cenargen","CEN","79254","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Eduardo Martins Saddi","403","2010","05","29",NA,"Brasil","Exsicatas",NA,"Folhas coriáceas. Doação do JARDIM BOTÂNICO DO RIO DE JANEIRO RB 511044 proj. LT 500 Kv Cuiabá - Ribeirãozinho - Rio Verde..","CEN00079254","MT","GUIRATINGA","Brasil (BRA) Mato Grosso - (MT) Guiratinga, Parcela de Monitoramento P17 do Empreendimento da Linha de Transmissão LT 500 Kv Cuiabá - Ribeirãozinho - Rio Verde.","-53.675","-16.330277","-53.675","-16.330277",NA,NA,NA,NA,"Mart.","E. M. Saddi","CEN00079254","2010","07",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"806","2020-09-02 16:40:38-03","Cenargen","CEN","94088","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Gustavo Martinelli","18513","2015","05","27",NA,"Brasil","Exsicatas",NA,"Afloramento de arenito com Vellozia. Heliófila, saxícola; folhas verdes, discolores. Doação Jardim Botânico do Rio de Janeiro - RB 625288.","CEN00094088","MT","ROSARIO OESTE","Fazenda do Sr. Milton Leão, próximo da divisa com o SESC Serra Azul.","-55.680555","-14.473611","-55.680555","-14.473611","331","331",NA,NA,"Mart.","Elsie F. Guimarães & T. S. Mendes","CEN00094088","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"807","2020-09-02 16:40:38-03","Cenargen","CEN","99791","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Glocimar Pereira-Silva","14363","2009","04","30",NA,"Brasil","Exsicatas",NA,"Área de influência direta (APP).","CEN00099791","MA","CAROLINA","Estrada Carolina - Barra do Ouro, km 6.","-47.469722","-7.3838888","-47.469722","-7.3838888","162","162",NA,NA,"Mart.","B. M. T. Walter","CEN00099791","2017","07",NA,NA,NA,NA,NA,NA,NA,NA,"4"
"808","2020-09-02 16:40:38-03","Cenargen","CEN","30867","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Bruno Machado Teles Walter","4116","1998","05","05",NA,"Brasil","Exsicatas",NA,"Árvore, apenas a copa fora da água.","CEN00030867","CE","IGUATU","Reservatório em formação do AHE Serra da Mesa. Final do lago, após a nova ponte Uruaçu/Niquelândia, próximo ao antigo encontro Maranhão/rio das Almas.","-39.2985992431641","-6.35943984985352",NA,NA,"450","450",NA,NA,"Mart.","B. M. T. Walter","CEN00030867","1998","05",NA,NA,"29001","auto",NA,NA,NA,NA,"3"
"809","2020-09-02 16:40:38-03","Cenargen","CEN","80073","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Jair Eustáquio Quintino de Faria Jr.","1562","2011","08","12",NA,"Brasil","Exsicatas",NA,"Local em borda de brejo. HERBÁRIO UB - Goiás.","CEN00080073","GO","ALTO HORIZONTE","Fazenda do Sr. Manoel Braz.","-49.3386001586914","-14.1955995559692",NA,NA,NA,NA,NA,NA,"Mart.","J. E. Q. Faria Júnior","CEN00080073","2011","08",NA,NA,"27619","auto",NA,NA,NA,NA,"1"
"810","2020-09-02 16:40:38-03","Cenargen","CEN","18338","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Bruno Machado Teles Walter","2121","1994","05","25",NA,"Brasil","Exsicatas",NA,"Local perturbado, mostra sinais de corte seletivo de madeira (Aroeira, Angico). Doação da Flora do Brasil. Estado de Goiás.","CEN00018338","GO","ALTO PARAISO DE GOIAS","Estrada de terra A. P. / Nova Roma; à 32 km de A. P.. Fazenda Parida.","-47.5099983215332","-14.1324996948242",NA,NA,"640","640",NA,NA,"Mart.","J. A. Ratter","CEN00018338","1994","05",NA,NA,"44724","auto",NA,NA,NA,NA,"1"
"811","2020-09-02 16:40:38-03","Cenargen","CEN","56289","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Anderson Cássio Sevilha","3173","2003","08","28",NA,"Brasil","Exsicatas",NA,NA,"CEN00056289","GO","ALVORADA DO NORTE","Fazenda Estância Paraná. Ponto 6.","-46.4921989440918","-14.4807996749878","-4672556.0","-1454639.0","477","477",NA,NA,"Mart.",NA,"CEN00056289",NA,NA,NA,NA,"45394","auto",NA,NA,NA,NA,"4"
"812","2020-09-02 16:40:38-03","Cenargen","CEN","32146","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Bruno Machado Teles Walter","3910","1997","10","16",NA,"Brasil","Exsicatas",NA,"Guias de néctar alaranjados. Apenas a copa fora d`água.","CEN00032146","GO","BARRO ALTO","Reservatório em formação do AHE Serra da Mesa. Região do Rio Maranhão próxima ao Rio das Almas.","-48.9157981872559","-14.9708003997803","-4899222.0","-1459389.0","430","430",NA,NA,"Mart.","F. França","CEN00032146","2001","08",NA,NA,"39532","auto",NA,NA,NA,NA,"5"
"813","2020-09-02 16:40:38-03","Cenargen","CEN","42116","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Glocimar Pereira-Silva","4922","2001","04","17",NA,"Brasil","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","CEN00042116","GO","CAVALCANTE","Margem direita do rio Tocantins, cerca de 800 m da balsa Serra Branca (COTERRA).","-47.4583015441895","-13.7974996566772","-4810750.0","-1358333.0","300","300",NA,NA,"Mart.","B. M. T. Walter","CEN00042116","2001","05",NA,NA,"92497","auto",NA,NA,NA,NA,"4"
"814","2020-09-02 16:40:38-03","Cenargen","CEN","43030","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Glocimar Pereira-Silva","5108","2001","05","23",NA,"Brasil","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00043030","GO","CAVALCANTE","Serra Branca - rio Preto (fazenda Manoel da construtora) km 4.","-47.4583015441895","-13.7974996566772","-4809139.0","-1363556.0","550","550",NA,NA,"Mart.","G. Pereira-Silva","CEN00043030","2002","05",NA,NA,"92497","auto",NA,NA,NA,NA,"4"
"815","2020-09-02 16:40:38-03","Cenargen","CEN","13513","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Bruno Machado Teles Walter","671","1991","02","24",NA,"Brasil","Exsicatas",NA,"Casca pouco sulcada e corticosa; folhas glabras. Doação do Projeto Biogeografia do Bioma Cerrado. Convênio SEPLAN/FUB/IBGE/EMBRAPA/FZDF.","CEN00013513","GO","COLINAS DO SUL","Canteiro de obras da Usina Hidrelétrica da Serra da Mesa. Margem direita acima da represa.","-48.0783004760742","-14.1513996124268",NA,NA,"1200","1200",NA,NA,"Mart.","B. M. T. Walter","CEN00013513","2001","01",NA,NA,"58154","auto",NA,NA,NA,NA,"1"
"816","2020-09-02 16:40:38-03","Cenargen","CEN","40218","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Bruno Machado Teles Walter","4482","2000","11","06",NA,"Brasil","Exsicatas",NA,"Área de influência do AHE Cana Brava.","CEN00040218","GO","COLINAS DO SUL","Estrada Vila Borba para o Porto do Rubão, a cerca de 8 km do rio Tocantins.","-48.0783004760742","-14.1513996124268","-4814917.0","-1383333.0","480","480",NA,NA,"Mart.","B. M. T. Walter","CEN00040218","2000","11",NA,NA,"58154","auto",NA,NA,NA,NA,"5"
"817","2020-09-02 16:40:38-03","Cenargen","CEN","65856","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Aécio Amaral-Santos","609","1999","12","16",NA,"Brasil","Exsicatas",NA,"Área de influência da UHE Serra da Mesa.","CEN00065856","GO","COLINAS DO SUL","Lago da AHE Serra da Mesa.","-48.0783004760742","-14.1513996124268",NA,NA,NA,NA,NA,NA,"Mart.","G. H. Shimizu","CEN00065856","2014","12",NA,NA,"58154","auto",NA,NA,NA,NA,"3"
"818","2020-09-02 16:40:38-03","Cenargen","CEN","111545","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Romulo Ewerton Gomes Sousa - IFN","1623","2018","05","28",NA,"Brasil","Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore com dimensões de 7,5 m de altura, 17,1 cm de DAP, exsudatos do tipo aquoso, de cor incolor, com pouca ambundância, textura líquido. Tipo de base dilatada. Fruto imaturo com dimensões de 2,5x1,8 cm da forma azeitona, cor externas verde, internas verde, consistência externa carnosa, interna apresentando polpa. Fuste da casca externa cinza, interna amarela, com espessura grossa, do tipo laminada, com despremdimento de placas lenhosas.","CEN00111545","GO","CRIXAS","Conglomerado GO-184. Subunidade 02, subparcela 04, indíviduo 17 RN.","-49.9692001342773","-14.5488996505737",NA,NA,NA,NA,NA,NA,"Mart.","E. B. A. Dias","CEN00111545","2018","07",NA,NA,"65959","auto",NA,NA,NA,NA,"4"
"819","2020-09-02 16:40:38-03","Cenargen","CEN","112144","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Jonatan Alves da Silva - IFN","2240","2018","09","17",NA,"Brasil","Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore 8,5 m de altura 14,7 cm de DAP. Tipo da base reta. Fuste cor externa cinza, interna amarelo, espessura externa grossa do tipo reticulada, com deprendimento placas lenhosas.","CEN00112144","GO","FLORES DE GOIAS","Conglomerado: GO-229. Subunidade 02, subparcela 04, indivíduo 03.","-47.0503005981445","-14.4485998153687",NA,NA,NA,NA,NA,NA,"Mart.","G. L. Moreira","CEN00112144","2018","11",NA,NA,"86423","auto",NA,NA,NA,NA,"2"
