"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","occurrenceRemarks","locality","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","individualCount","fieldNumber","sex"
"46","2021-03-15 16:37:00-03","NY","NYBG","771014","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. H. Nee",NA,NA,NA,"R. M. Harley","1980","04","19","Brazil","Bahia",NA,"-43.32","-12.97",NA,NA,"NY00771014","NY00771014_01","21565","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=626390' target='other'> <mi>dwc_moreinfo</mi></a>","Basin of the Upper Sao Francisco River. About 35km north of Bom Jesus da Lapa, on the main road to Ibotirama.","450","450","South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00742254","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. H. Nee",NA,NA,NA,"E. M. Zardini","1996","06","14","Paraguay","Amambay",NA,"-55.9880556","-22.6958333",NA,NA,"NY00742254","NY00742254_01","45088","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=873989' target='other'> <mi>dwc_moreinfo</mi></a>","Estancia La Serrana (buffer zone of Parque Nacional Cerro Corá): Cerro Lorito",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00701247","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. H. Nee",NA,NA,NA,"H. S. Irwin","1971","01","16","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"NY00701247","NY00701247_01","30521","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=839840' target='other'> <mi>dwc_moreinfo</mi></a>","Slopes of Serra da Piedade, ca. 40km E. of Belo Horizonte, near BR-31","1800","1800","South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00701232","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. H. Nee",NA,NA,NA,"E. P. Heringer","1980","09","30","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"NY00701232","NY00701232_01","5523","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=839821' target='other'> <mi>dwc_moreinfo</mi></a>","Bacia do Rio São Bartolomeu",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00742268","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. H. Nee",NA,NA,NA,"E. M. Zardini","1999","05","27","Paraguay","Canindeyú",NA,"-55.4788889","-23.9941667",NA,NA,"NY00742268","NY00742268_01","50768","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=873946' target='other'> <mi>dwc_moreinfo</mi></a>","Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni: around Ñandurokai",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","02103617","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"P. da C. Gadelha Neto","2013","03","26","Brazil","Paraíba","Campina Grande","-35.89","-7.2019",NA,NA,"NY02103617","NY02103617_01","3467","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2258958' target='other'> <mi>dwc_moreinfo</mi></a>","Sítio Louzeiro: Jardim botânico.","580",NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00701286","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. H. Nee",NA,NA,NA,"E. A. Rocha","1998","03","31","Brazil","Pernambuco","Alagoinha","-36.7758","-8.46639",NA,NA,"NY00701286","NY00701286_01","367","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=839974' target='other'> <mi>dwc_moreinfo</mi></a>","Fazenda Cajueiro Seco, entrada no km6, próx. a pedreira do município",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01144889","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"D. B. O. S. Cardoso","2008","01","17","Brazil","Bahia","Euclides da Cunha","-39.0367","-10.4236",NA,NA,"NY01144889","NY01144889_01","2304","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1299919' target='other'> <mi>dwc_moreinfo</mi></a>","Ca. 10 km N da cidade de Euclides da Cunha na rodovia sentido Bendengó.","501","501","South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00701218","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. D. Whalen; M. H. Nee",NA,NA,NA,"Martii Herbar. Florae Brasil.","1839",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NY00701218","NY00701218_01","414","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=839786' target='other'> <mi>dwc_moreinfo</mi></a>","S. Georg. Insulanorum",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","771051","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","J. F. de Toledo",NA,NA,NA,"W. Hoehne","1940","10",NA,"Brazil","São Paulo","Sao Paulo","-46.63","-23.5403",NA,NA,"NY00771051","NY00771051_01","s.n.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=626428' target='other'> <mi>dwc_moreinfo</mi></a>","Anastácio.",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00708978","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. H. Nee",NA,NA,NA,"F. J. Fernández Casas","1982","02","13","Paraguay","Amambay",NA,NA,NA,NA,NA,"NY00708978","NY00708978_01","FC6317","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=846115' target='other'> <mi>dwc_moreinfo</mi></a>","Cerca y al Sur de Bellavista",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","771026","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. H. Nee",NA,NA,NA,"G. G. Hatschbach","1993","09","18","Brazil","Paraná","Tomazina","-49.9494","-23.7783",NA,NA,"NY00771026","NY00771026_01","59392","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=626404' target='other'> <mi>dwc_moreinfo</mi></a>","Rod. para Salto Cavalcanti.",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","770997","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. D. Whalen; M. H. Nee",NA,NA,NA,"S. A. Mori","1979","05","06","Brazil","Bahia","Lafaiete Coutinho","-40.2125","-13.6558",NA,NA,"NY00770997","NY00770997_01","11819","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=626439' target='other'> <mi>dwc_moreinfo</mi></a>","Rod. BA-890, 5km do entroncamento com a Rod. BR-116 (Rio-Bahia).",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00701240","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. H. Nee",NA,NA,NA,"H. S. Irwin","1970","02","27","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"NY00701240","NY00701240_01","26727","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=839833' target='other'> <mi>dwc_moreinfo</mi></a>","Gorge of Rio São Bartolomeu, immediately E. of Barragem Paranoá","1000","1000","South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","771020","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. H. Nee",NA,NA,NA,"J. R. Pirani","1994","12","03","Brazil","Espírito Santo","Sao Mateus","-39.8589","-18.7161",NA,NA,"NY00771020","NY00771020_01","3304","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=626407' target='other'> <mi>dwc_moreinfo</mi></a>","Praia de Guriri.",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00701253","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","C. E. B. Proença",NA,NA,NA,"C. E. B. Proença","1998","09","11","Brazil","Minas Gerais",NA,"-49.5444444","-18.6397222",NA,NA,"NY00701253","NY00701253_01","2053B","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=839856' target='other'> <mi>dwc_moreinfo</mi></a>","Entre Capinápolis e Cachoeira Dourada","492","492","South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00701222","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"G. Gardner","1836","08",NA,"Brazil","Rio de Janeiro",NA,"-43.448386","-22.913514",NA,NA,"NY00701222","NY00701222_01","86","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=839794' target='other'> <mi>dwc_moreinfo</mi></a>","Prope Rio Janeiro",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00701236","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","J. E. de Paula",NA,NA,NA,"E. P. Heringer","1979","07","09","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"NY00701236","NY00701236_01","1759","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=839826' target='other'> <mi>dwc_moreinfo</mi></a>","Bacia do Rio São Bartolomeu, próximo à barragem do Córrego Capão da Onça",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","771004","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. H. Nee",NA,NA,NA,"A. M. V. de Carvalho","1991","05","22","Brazil","Bahia","Maraú","-39.0144","-14.1033",NA,NA,"NY00771004","NY00771004_01","3259","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=626397' target='other'> <mi>dwc_moreinfo</mi></a>","Ca. 4km na estrada de Maraú para BR 030.",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","771042","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. D. Whalen; M. H. Nee",NA,NA,NA,"J. Miers","1888",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"NY00771042","NY00771042_01","s.n.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=626448' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00708984","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. D. Whalen; M. H. Nee",NA,NA,NA,"E. Hassler","1900","09",NA,"Paraguay",NA,NA,NA,NA,NA,NA,"NY00708984","NY00708984_01","4673","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=846121' target='other'> <mi>dwc_moreinfo</mi></a>","In regione cursus superioris fluminis Jejui guazú. Iter ad Yerbales Montium Sierra de Maracayú",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","771022","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. H. Nee",NA,NA,NA,"M. de F. Agra","1993","04","16","Brazil","Paraíba",NA,NA,NA,NA,NA,"NY00771022","NY00771022_01","1980","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=626453' target='other'> <mi>dwc_moreinfo</mi></a>","Serra de Teixeira, Pico do Jabre.","800","1000","South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","770985","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. D. Whalen; M. H. Nee",NA,NA,NA,"E. P. Heringer","1980","01","26","Brazil","Bahia",NA,NA,NA,NA,NA,"NY00770985","NY00770985_01","3349","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=626419' target='other'> <mi>dwc_moreinfo</mi></a>","Rodovia Ilhéus-Olivença.",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00701224","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. H. Nee",NA,NA,NA,"R. P. Belém","1965","01","09","Brazil","Goiás","Posse","-46.3692","-14.0933",NA,NA,"NY00701224","NY00701224_01","141","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=839800' target='other'> <mi>dwc_moreinfo</mi></a>","Rodovia Brasília-Fortaleza; 220 km de Formosa",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00742196","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. H. Nee",NA,NA,NA,"E. M. Zardini","2000","05","10","Paraguay","Concepción",NA,"-56.5163889","-22.16916667",NA,NA,"NY00742196","NY00742196_01","54184","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=873801' target='other'> <mi>dwc_moreinfo</mi></a>","Trail from Bella Vista Norte to Sargento José E. López",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","771045","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. D. Whalen; M. H. Nee",NA,NA,NA,"F. Segadas-Vianna","1950","09","02","Brazil","Rio de Janeiro",NA,"-43.3469","-23.0036",NA,NA,"NY00771045","NY00771045_01","3707","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=626444' target='other'> <mi>dwc_moreinfo</mi></a>","Distrito Federal, Restinga de Itapeba (Recreio dos Bandeirantes).",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","771005","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. H. Nee",NA,NA,NA,"A. M. V. de Carvalho","1991","05","22","Brazil","Bahia","Maraú","-39.0144","-14.1033",NA,NA,"NY00771005","NY00771005_01","3257","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=626398' target='other'> <mi>dwc_moreinfo</mi></a>","Ca. 4km na estrada de Maraú para BR 030.",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00742293","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. H. Nee",NA,NA,NA,"E. M. Zardini","1996","06","14","Paraguay","Amambay",NA,"-56.0147222","-22.68555556",NA,NA,"NY00742293","NY00742293_01","45129","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=873945' target='other'> <mi>dwc_moreinfo</mi></a>","Around Lorito Picada","360","360","South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00742292","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. H. Nee",NA,NA,NA,"W. J. Hahn","1983","03","23","Paraguay","Amambay",NA,"-56.5","-22.17",NA,NA,"NY00742292","NY00742292_01","1295","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=873948' target='other'> <mi>dwc_moreinfo</mi></a>","Bella Vista, Ranch of Félix Ocariz. Along the Río Apa",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00701242","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. H. Nee",NA,NA,NA,"M. Aparecida da Silva","1995","09","26","Brazil","Distrito Federal","Brasília","-47.88527778","-15.9447222",NA,NA,"NY00701242","NY00701242_01","2763","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=839835' target='other'> <mi>dwc_moreinfo</mi></a>","Reserva Ecológica do IBGE. Campo alterado na chácara 2","1100","1100","South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01181582","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. H. Nee",NA,NA,NA,"V. de F. Mansano","2009","11","25","Brazil","Bahia","Maraú","-38.9333","-13.9833",NA,NA,"NY01181582","NY01181582_01","663","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1386739' target='other'> <mi>dwc_moreinfo</mi></a>","Rodovia para Barra Grande. Beira da estrada de terra.","59","59","South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00709085","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","A. Schinini",NA,NA,NA,"A. Schinini","1978","10","05","Argentina","Corrientes","Ituzaingó","-56.875956","-27.510085",NA,NA,"NY00709085","NY00709085_01","15752","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=846459' target='other'> <mi>dwc_moreinfo</mi></a>","Isla Apipé Grande, Panco cué",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00701282","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. H. Nee",NA,NA,NA,"L. A. Skorupa","1988","04","06","Brazil","Goiás","Santa Tereza de Goiás","-49","-13.1",NA,NA,"NY00701282","NY00701282_01","351","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=839942' target='other'> <mi>dwc_moreinfo</mi></a>","A 3 km da entrada para Santa Tereza de Goias rumo a Porangatu","360","360","South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00701248","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. H. Nee",NA,NA,NA,"H. S. Irwin","1971","01","16","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"NY00701248","NY00701248_01","30521","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=839841' target='other'> <mi>dwc_moreinfo</mi></a>","Slopes of Serra da Piedade, ca. 40km E. of Belo Horizonte, near BR-31","1800","1800","South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","771006","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. H. Nee",NA,NA,NA,"A. M. V. de Carvalho","1992","03","01","Brazil","Bahia","Tucano","-38.7867","-10.9633",NA,NA,"NY00771006","NY00771006_01","3852","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=626394' target='other'> <mi>dwc_moreinfo</mi></a>","Distrito de Caldas do Jorro. Estrada que liga Caldas do Jorro ao Rio Itapicurú.",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","00708985","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. D. Whalen; M. H. Nee",NA,NA,NA,"E. Hassler","1900","10",NA,"Paraguay",NA,NA,NA,NA,NA,NA,"NY00708985","NY00708985_01","4872","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=846125' target='other'> <mi>dwc_moreinfo</mi></a>","In regione vicine Igatimí. Iter ad Yerbales Montium Sierra de Maracayú",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","771049","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. D. Whalen; M. H. Nee",NA,NA,NA,"N. Lima","1968","01","23","Brazil","Rio Grande do Norte","Natal","-35.2092","-5.7953",NA,NA,"NY00771049","NY00771049_01","95","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=626441' target='other'> <mi>dwc_moreinfo</mi></a>","Base aérea de Natal.",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
