"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"141","2012-05-02 11:35:00-03","MO","MOBOT","3423804","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","R.A. McCauley","F. Javier Fernández Casas|J. Molero","Fernández Casas 5964","1982","2","1","South America","Paraguay","Canindeyú",NA,"17 km al Sur de Ype-Hú, en mato rral denso de un cerrado típico.",NA,NA,NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"142","2009-07-10 17:58:00-03","MO","MOBOT","3423811","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","R.A. McCauley","Troels M. Pedersen","Pedersen 10004","1971","11","24","South America","Argentina","Corrientes","Lavalle","Steepbanks + gullies by teh R. Paraná Estancia La Pastoril.",NA,NA,NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2009-07-10 17:58:00-03","MO","MOBOT","3423821","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","R.A. McCauley","Troels M. Pedersen","Pedersen 11072","1975","2","16","South America","Brazil","Mato Grosso do Sul",NA,"Dourados: BR 463, some 30 km. from Dourados, on the road to Ponta Porá.",NA,NA,NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2009-07-10 17:58:00-03","MO","MOBOT","3423827","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","R.A. McCauley","Troels M. Pedersen","Pedersen 12270","1978","2","16","South America","Paraguay","Amambay",NA,"Lorito (about 40 km SW of Pedro Juan Caballero).",NA,NA,NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2010-03-01 19:04:00-03","MO","MOBOT","3423839","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","T.M. Pedersen","F. Javier Fernández Casas|J. Molero","Fernández Casas 6395","1982","2","1","South America","Paraguay","Caaguazú",NA,"Cerca y al Norte de Yhú, en un cerrado sobre suelo arenoso.",NA,NA,NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","3423849","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","R.A. McCauley","MACEDO","MACEDO 1442","1948","12","7","South America","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","3423860","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","R.A. McCauley","José E. Montes","Montes 27499","1958","4","1","South America","Argentina","Misiones","Candelaria","Lorito.",NA,NA,"220.00000000",NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2014-03-26 20:41:00-03","MO","MOBOT","3423896","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","R.A. McCauley","Milan Vavrek","Vavrek 137","1981","1","22","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, cerca de Cerros Guaive y Guyrá Kuambá - el camino que es entra los dos. Inclinación poco a S.W.%; exposición descubierta; suelo arenoso; tipo de vegetación como sabana.",NA,NA,"293.00000000",NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2009-07-10 17:58:00-03","MO","MOBOT","3423904","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","T.M.P.","Troels M. Pedersen","Pedersen 12270","1978","2","16","South America","Paraguay","Amambay",NA,"Lorito (about 40 km SW of Pedro Juan Caballero).",NA,NA,NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-07-26 09:41:00-03","MO","MOBOT","3423932","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","T.M.P.","Gert G. Hatschbach|Ricardo Callejas","Hatschbach 47248","1983","12","15","South America","Paraguay",NA,NA,"Fda. Buracon, 30 km O de Pedro Juan Cabalero.",NA,NA,NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"151","2011-06-09 17:28:00-03","MO","MOBOT","737340","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","G.M. Pedersen (CTES)","Elsa M. Zardini|Tulio Tillería","Zardini 34916","1993","2","10","South America","Paraguay","Paraguarí",NA,"National Park Ybycu'í. Northeastern area of park. Arroyo Corrientes, Salto Mbocaruzú. Inundated savanna.","-56.76666","-26",NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"803","5",NA,NA
"152","2017-08-22 07:57:00-03","MO","MOBOT","737351","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","G.M. Pedersen (CTES)","Elsa M. Zardini|Leongino Guerrero","Zardini 35011","1993","2","10","South America","Paraguay","Paraguarí",NA,"National Park Ybycu'í. Northeastern area of park. 1 km S of Arroyo Corrientes.","-56.75","-26",NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"805","4",NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","737591","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","T.M. Pedersen","James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","Solomon 6813","1982","2","8","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Open sandy campo with low shrubs and palms, NE of park headquarters.","-56.05","-22.65","300.00000000",NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"261","4",NA,NA
"154","2014-12-03 12:49:00-02","MO","MOBOT","883458","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","W.D. Stevens","Fátima Mereles","Mereles H. 3442","1989","11","11","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Administracion, Cerro Muralla.",NA,NA,NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","1",NA,NA
"155","2020-06-22 14:17:53-03","UNESP-IBILCE","SJRP","23079","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","R. Constantino, K.S. Lopes,","V.F.O. Miranda",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Itirapina","rodovia Itirapina-Brotas, 8,5 km da entrada da cidade de Itirapina (próximo ao pedágio)","-47.9","-22.25",NA,NA,NA,"Cerrado, campo sujo, herbácea, flores com corola branca e estigma vermelho;",NA,"(Seub.) Pedersen",NA,NA,NA,NA,"-47.9","-22.25",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"156","2020-06-22 14:17:53-03","UNESP-IBILCE","SJRP","23833","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","V. B. Zipparro","V. B. Zipparro, S.M. Salis",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Itirapina","campo sujo, solo arenoso, ambiente iluminado","-47.8199996948242","-22.25",NA,NA,NA,"Herbácea com cad. de 0,80 m de altura, folhas pilosas, flores tubulosas amareladas com anteras vermelhas, frutos maduros pilosos.;",NA,"(Seub.) Pedersen",NA,NA,NA,NA,NA,NA,"22843","auto","Magnoliopsida",NA,NA,NA,NA,NA
"157","2020-06-22 14:17:53-03","UNESP-IBILCE","SJRP","00131","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","M.S. Marchioretto","Homero",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Itirapina","cerrado","-47.8199996948242","-22.25",NA,NA,NA,"Doação;",NA,"(Seub.) Pedersen",NA,NA,NA,NA,NA,NA,"22843","auto","Magnoliopsida",NA,NA,NA,NA,NA
"158","2020-06-15 15:28:13-03","UNESP-RC","HRCB","1077","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, M.S.","Amaral, H. do","s/n","1965","10","18",NA,"Brasil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,NA,"(Seub.) Pedersen",NA,"1998","11",NA,NA,NA,"14989","auto",NA,NA,NA,NA,NA,NA
"159","2020-06-15 15:28:13-03","UNESP-RC","HRCB","1073","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, M.S.","Vitti, H.","s/n","1965","06","12",NA,"Brasil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,NA,"(Seub.) Pedersen",NA,"1998","11",NA,NA,NA,"14989","auto",NA,NA,NA,NA,NA,NA
"160","2020-06-15 15:28:13-03","UNESP-RC","HRCB","24665","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, M.S.","Assis, M.A. de","866","1996","10","23",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"Erva, 80cm altura. Flores cremes com pêlos sedosos brancos. Sépalas verdes na base, vinho na região mediana e translúcida no ápice.",NA,"(Seub.) Pedersen",NA,"1998","11",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"161","2020-06-15 15:28:13-03","UNESP-RC","HRCB","5310","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, M.S.","Furlan, A.","219","1985","04","03",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"Erva até 80cm. Flores creme-paleaceas.",NA,"(Seub.) Pedersen",NA,"1998","11",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"162","2020-06-15 15:28:13-03","UNESP-RC","HRCB","8185","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, M.S.","Garcia, F.C.P.","51","1987","08","13",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"Erva até 0,5m de altura.",NA,"(Seub.) Pedersen",NA,"1998","11",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"163","2020-06-15 15:28:13-03","UNESP-RC","HRCB","1953","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, M.S.","Noronha, M.R.P.","2","1978","10","31",NA,"Brasil","São Paulo","Botucatu","Faz. Treze de Maio","-48.416667","-22.75","550","550",NA,NA,NA,"(Seub.) Pedersen",NA,"1998","11",NA,"48º25'W","22º45'S",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-06-15 15:28:13-03","UNESP-RC","HRCB","32325","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Rampin, V.T.","Miranda, V.F.O.","149","2000","02","24",NA,"Brasil","São Paulo","Itirapina",NA,"-47.9","-22.25",NA,NA,NA,"Herbácea, flores com corola branca e estigma vermelho.",NA,"(Seub.) Pedersen",NA,"2002","01",NA,"47º54'W","22º15'S",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-06-15 15:28:13-03","UNESP-RC","HRCB","32147","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Rampin, V.T.","Zipparro, V.B.","1873","2000","02","24",NA,"Brasil","São Paulo","Itirapina",NA,"-47.9",NA,NA,NA,NA,"Herbácea com ca. de 0,80m de altura, folhas pilosas; flores tubulosas amareladas com anteras vermelhas, frutos maduros pilosos.",NA,"(Seub.) Pedersen",NA,"2002","01",NA,"47º54'W","22º15 'a 22º16'S",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-06-15 15:28:13-03","UNESP-RC","HRCB","6277","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, M.S.","Cesar, O.","727","1986","01","17",NA,"Brasil","São Paulo","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,"Erva até 1m de alt. erecta ou pouco prostrada. Infl. Creme, flores amarelo-claras. Freqüente.",NA,"(Seub.) Pedersen",NA,"1998","11",NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA
"167","2020-06-15 15:28:13-03","UNESP-RC","HRCB","1074","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, M.S.","Moura, C.","s/n","1963",NA,NA,NA,"Brasil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,NA,"(Seub.) Pedersen",NA,"1998","11",NA,NA,NA,"14989","auto",NA,NA,NA,NA,NA,NA
"168","2020-06-15 15:28:13-03","UNESP-RC","HRCB","1072","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, M.S.","Amaral, H. do","s/n","1964","11","26",NA,"Brasil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,NA,"(Seub.) Pedersen",NA,"1998","11",NA,NA,NA,"14989","auto",NA,NA,NA,NA,NA,NA
"169","2020-06-15 15:28:13-03","UNESP-RC","HRCB","28047","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Rampin, V.T.","Assis, M.A. de","1154","1998","03","30",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"Flores creme, até 80cm, raízes brancas.",NA,"(Seub.) Pedersen",NA,"2002","01",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"170","2020-06-15 15:28:13-03","UNESP-RC","HRCB","28540","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Tannus, J.L.S.","Tannus, J.L.S.","35","1998","05","29",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"Erva, capítulos creme.",NA,"(Seub.) Pedersen",NA,"2002","04",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"171","2020-06-15 15:28:13-03","UNESP-RC","HRCB","4158","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, M.S.","Covolan, H.","26","1983","01","13",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"(Seub.) Pedersen",NA,"1998","11",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"172","2020-06-15 15:28:13-03","UNESP-RC","HRCB","4643","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, M.S.","Cesar, O.","281","1984","10","29",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"Herbácea, freqüente.",NA,"(Seub.) Pedersen",NA,"1998","11",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"173","2021-03-12 08:14:16-03","IMA","MAC","39075","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","R.C.Oliveira; A.M.S.Araújo","M.L.Silva","218","2007","03","15",NA,"Brasil","Rio Grande do Norte","Mossoró","Distrito de Alagoinha., Fazenda Experimental Rafael Fernandes.","-37.347778","-5.191286",NA,NA,NA,"Erva ca. de 10cm de altura. Flor branca.","MAC0039075","(Seub.) Pedersen","MAC0039075",NA,NA,NA,"-37.347778","-5.191286",NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-12 08:14:16-03","IMA","MAC","57126","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","V.T.Rampim","M.A.Assis; A.Furlan; J.L.S.Tannus; A.P.G.Savassi","1154","1998","03","30",NA,"Brasil","São Paulo","Itirapina",NA,"-47.817044","-22.256719",NA,NA,NA,"Flores cremes. Raízes brancas.","MAC0057126","(Seub.) Pedersen","MAC0057126","2002","01",NA,"-47.817044","-22.256719",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-09-12 05:00:02-03","US","US","939844","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","lanata","Froelichia lanata procera",NA,"A. F. Regnell","III 219","1849","1",NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Uberava",NA,NA,NA,NA,NA,NA,"US00624260","Seub. in Mart.","US00624260_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1","Isosyntype","procera"
"176","2020-09-12 05:00:02-03","US","US","202072","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","lanata","Froelichia lanata procera",NA,"A. F. Regnell","III 219","1849","1",NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Uberava",NA,NA,NA,NA,NA,NA,"US00632440","Seub. in Mart.","US00632440_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1","Isosyntype","procera"
"177","2020-09-12 05:00:02-03","US","US","2196589","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"A. Macedo","1442","1948","12","7","South America - Neotropics","Brazil","Goiás","Jataí","Queixada","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,"US01332859","(Seubert) Perdersen","US01332859_01",NA,NA,NA,NA,NA,"75073","auto","Dicotyledonae",NA,NA,"1",NA,NA
"178","2020-09-12 05:00:02-03","US","US","2585820","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"E. Nienstedt","226","1905","5","21","South America - Neotropics","Brazil","Mato Grosso do Sul","Corumbá","Fazenda São Gonçalo, north bank of Rio Taquari, ca. 100 km west of Coxim","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"US01332851","(Seubert) Perdersen","US01332851_01",NA,NA,NA,NA,NA,"295160","auto","Dicotyledonae",NA,NA,"1",NA,NA
"179","2020-09-12 05:00:02-03","US","US","2548157","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"I. Válio","259","1962","4","11","South America - Neotropics","Brazil","São Paulo","Itirapina","5 km da rodovia Washington Luiz, na estrada Itirapina-Rio Claro","-47.8199996948242","-22.25",NA,NA,NA,NA,"US01332854","(Seubert) Perdersen","US01332854_01",NA,NA,NA,NA,NA,"22843","auto","Dicotyledonae",NA,NA,"1",NA,NA
"180","2020-09-12 05:00:02-03","US","US","2122581","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"T. Pederson","842","1950","11","14","South America","Argentina","Corrientes",NA,"Estancia Santa Maria. Dep. Mburucuyá.",NA,NA,NA,NA,NA,NA,"US03545209","(Seubert) Perdersen",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"181","2020-09-12 05:00:02-03","US","US","2565341","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"G. Hatschbach","7526","1960","12","9","South America","Brazil","Paraná","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133","625",NA,NA,NA,"US01332856","(Seubert) Perdersen","US01332856_01",NA,NA,NA,NA,NA,"28572","auto","Dicotyledonae",NA,NA,"1",NA,NA
"182","2020-09-12 05:00:02-03","US","US","1619941","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"E. L. Ekman","122","1908","1","26","South America","Argentina","Misiones",NA,"Posadas Casa de Drewes ad Loreto.",NA,NA,NA,NA,NA,NA,"US03545211","(Seubert) Perdersen",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"183","2020-09-12 05:00:02-03","US","US","2483570","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"G. Eiten & J. M. d. Freitas Campos","3407","1961","11","30","South America - Neotropics","Brazil","São Paulo","Itirapina","3.1 km along road east from the RR at Itirapina","-47.45","-22.25","800",NA,NA,NA,"US01332855","(Seubert) Perdersen","US01332855_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"184","2020-09-12 05:00:02-03","US","US","2536570","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"G. Hatschbach & H. Haas","15921","1967","1","25","South America","Brazil","Paraná","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"US01332852","(Seubert) Perdersen","US01332852_01",NA,NA,NA,NA,NA,"28572","auto","Dicotyledonae",NA,NA,"1",NA,NA
"185","2020-09-12 05:00:02-03","US","US","1056950","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"E. Hassler","11501","1913","1",NA,"South America","Paraguay","Paraguari",NA,"Paraguaria centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,"US03545206","(Seubert) Perdersen",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"186","2020-09-12 05:00:02-03","US","US","2579767","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"M. Kuhlmann","3514","1955","2","3","South America - Neotropics","Brazil","São Paulo",NA,"Reserva Florestal (Fazenda Campininha), perto de Pádua Sales",NA,NA,NA,NA,NA,NA,"US01332857","(Seubert) Perdersen","US01332857_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"187","2020-09-12 05:00:02-03","US","US","1572999","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"P. Jörgensen","4717","1932","1",NA,"South America","Paraguay",NA,NA,"In the campo Estancia Primera.",NA,NA,NA,NA,NA,NA,"US03545207","(Seubert) Perdersen",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"188","2020-09-12 05:00:02-03","US","US","2510696","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"T. Pederson","5804","1961","2","26","South America","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,"US03545210","(Seubert) Perdersen",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"189","2020-09-12 05:00:02-03","US","US","1705513","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"W. Archer","4730","1936","12","23","South America","Paraguay",NA,NA,"At San Bernardino.",NA,NA,NA,NA,NA,NA,"US03545208","(Seubert) Perdersen",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"190","2020-09-12 05:00:02-03","US","US","2883722","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"G. J. Shepherd, J. Semir, J. Andrade & P. R. Salgado","7282","1978","2","23","South America - Neotropics","Brazil","São Paulo","Itirapina","Entre São Carlos e Rio Claro","-47.8199996948242","-22.25","900",NA,NA,NA,"US01332848","(Seubert) Perdersen","US01332848_01",NA,NA,NA,NA,NA,"22843","auto","Dicotyledonae",NA,NA,"1",NA,NA
"191","2020-09-12 05:00:02-03","US","US","2622962","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"I. S. Gottsberger","703",NA,NA,NA,"South America - Neotropics","Brazil","São Paulo","Botucatu","18km north of Botucatu, (14km east of São Manuel). Along the S. Manuel-Piracicaba highway. Near ec-RR station.","-48.42","-22.75","550",NA,NA,NA,"US01332850","(Seubert) Perdersen","US01332850_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"192","2020-09-12 05:00:02-03","US","US","2622960","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"I. S. Gottsberger","100R","1972","1","25","South America - Neotropics","Brazil","São Paulo","Botucatu","18 km north of Botucatu (14 km east of São Manuel). Along the S. Manuel-Piracicaba highway. Near ex-RR station, 13 de Maio","-48.42","-22.75","550",NA,NA,NA,"US01332849","(Seubert) Perdersen","US01332849_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"193","2020-09-12 05:00:02-03","US","US","3090299","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"G. Hatschbach & R. Kummrow","48477","1984","10","14","South America - Neotropics","Brazil","Mato Grosso do Sul","Amambai","Rod. p/ Cel Sapucaia","-55.2257995605469","-23.1042003631592",NA,NA,NA,NA,"US01332847","(Seubert) Perdersen","US01332847_01",NA,NA,NA,NA,NA,"73676","auto","Dicotyledonae",NA,NA,"1",NA,NA
"194","2020-09-12 05:00:02-03","US","US","2405103","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"W. Handro","9","1963","1","10","South America - Neotropics","Brazil","São Paulo","Itirapina","Rodovia Rio Claro-Itirapina, a 5km da rod. SP-64.","-47.8199996948242","-22.25",NA,NA,NA,NA,"US01332853","(Seubert) Perdersen","US01332853_01",NA,NA,NA,NA,NA,"22843","auto","Dicotyledonae",NA,NA,"1",NA,NA
