"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","identifiedBy","recordedBy","recordNumber","continentOcean","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","previousCatalogNumber"
"208","2012-04-10 05:01:00-03","MO","MOBOT","100440683","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1947","2","19","Argentina","Misiones","Candelaria","Santa Ana","-55.5833333","-27.3833333",NA,NA,NA,NA,NA,NA,"A. Pool","Elena Schwindt","Schwindt 150","South America",NA,NA,"216.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"209","2012-01-12 12:43:00-02","MO","MOBOT","100440687","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1950","3","27","Argentina","Misiones","San Ignacio","Puerto Maní","-55.5166667","-27.1",NA,NA,NA,NA,NA,NA,"A. Pool","G.J. Schwarz","Schwarz 10303","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"210","2012-01-12 14:23:00-02","MO","MOBOT","100440769","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1909",NA,NA,"Paraguay","Alto Paraná",NA,"In regione fluminis Alto Paraná","-54.61666","-25.43333",NA,NA,NA,NA,NA,NA,"A. Pool","Karl Fiebrig","Fiebrig 5764","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"211","2012-01-26 09:59:00-02","MO","MOBOT","100440921","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1815","2","13","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Mountains in the neighborhood of Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"A. Pool","James Bowie|Allan Cunningham","Bowie s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"212","2012-01-18 14:57:00-02","MO","MOBOT","100442007","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1949","3","20","Argentina","Misiones","Eldorado","Eldorado, K 18","-54.6166667","-26.4166667",NA,NA,NA,NA,NA,NA,"A. Pool","Bernadino S. Bertoni","Bertoni 3990","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"213","2012-01-21 14:50:00-02","MO","MOBOT","100442009","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1907","12","23","Argentina","Misiones","Capital","Posadas, Santa Ana","-55.9","-27.3833333",NA,NA,NA,NA,NA,NA,"A. Pool","Erik L. Ekman","Ekman 1465","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"214","2012-01-18 15:15:00-02","MO","MOBOT","100442013","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1949","5","18","Argentina","Misiones","Cainguás","Oro Verde.",NA,NA,NA,NA,NA,NA,NA,NA,"A. Pool","G.J. Schwarz","Schwarz 7797","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"215","2012-01-18 15:30:00-02","MO","MOBOT","100442018","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1849","6","1","Brazil","Minas Gerais",NA,"Caldas.","-46.3833333","-21.9166667",NA,NA,NA,NA,NA,NA,"A. Pool","Anders F. Regnell","Regnell I 409","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"216","2012-01-21 15:58:00-02","MO","MOBOT","100442020","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1909","4","9","Brazil","Paraná","Ponta Grossa","Ponta Grossa, in silvula","-50.1666667","-25.0833333",NA,NA,NA,NA,NA,NA,"A. Pool","Per Dusén","Dusén 7951","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"217","2012-01-18 15:53:00-02","MO","MOBOT","100442026","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. Pool","F. Sellow","Sellow s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"Isosyntype",NA
"218","2019-02-19 04:30:00-03","MO","MOBOT","100442028","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. Pool","C.F.P. Martius","Martius s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"Isosyntype",NA
"219","2012-01-21 15:16:00-02","MO","MOBOT","100442045","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1999","1","21","Brazil","Rio Grande do Sul","Caxias do Sul","N. Sra. Caravagio","-51.1666667","-29.1666667",NA,NA,NA,NA,NA,NA,"A. Pool","A. Kegler","Kegler 118","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"220","2012-01-18 16:31:00-02","MO","MOBOT","100442046","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. Pool","James Bowie|Allan Cunningham","Bowie 38","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"221","2012-01-18 16:36:00-02","MO","MOBOT","100442047","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1957","3","17","Brazil","Rio Grande do Sul","Vacaria","Vacaria. Pinheiral, ravine by Rio Pelotas by Estrada de Rodagem Federal","-50.9166667","-28.5",NA,NA,NA,NA,NA,NA,"A. Pool","Lyman B. Smith|Roberto M. Klein","Smith 12246","South America",NA,NA,"600.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"222","2012-01-18 16:39:00-02","MO","MOBOT","100442049","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1942","12",NA,"Brazil","Rio Grande do Sul",NA,"Vale Julio de Castilhos",NA,NA,NA,NA,NA,NA,NA,NA,"A. Pool","J. Eugenio Leite","Leite 3015","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"223","2018-06-22 05:25:00-03","MO","MOBOT","100442052","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1956","2","5","Brazil","Santa Catarina",NA,"Ibirama. Capoeira","-49.5333333","-27.05",NA,NA,NA,NA,NA,NA,"A. Pool","Pe. Raulino Reitz|Roberto M. Klein","Reitz 2646","South America",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"224","2012-01-18 16:48:00-02","MO","MOBOT","100442054","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1918","1","15","Brazil","São Paulo",NA,"Butantan",NA,NA,NA,NA,NA,NA,NA,NA,"A. Pool","F.C. Hoehne","Hoehne 1318","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"225","2012-01-22 18:30:00-02","MO","MOBOT","100443155","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1950","3","23","Argentina","Misiones","San Ignacio","Puerto Maní.",NA,NA,NA,NA,NA,NA,NA,NA,"A. Pool","G.J. Schwarz","Schwarz 10265","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"226","2012-01-21 15:04:00-02","MO","MOBOT","100443159","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1985","3","12","Paraguay",NA,NA,"formation herbacéenne , C.F.A.P., Pto. Stroessner, km 12",NA,NA,NA,NA,NA,NA,NA,NA,"A. Pool","L.C. Stutz","Stutz de Ortega 2446","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"227","2012-01-24 14:25:00-02","MO","MOBOT","100443162","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1951","3","26","Brazil","Rio Grande do Sul",NA,"Vila Manresa p. P. Alegre",NA,NA,NA,NA,NA,NA,NA,NA,"A. Pool","Balduino Rambo","Rambo 50251","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"228","2012-01-21 15:24:00-02","MO","MOBOT","100443171","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1995","12","18","Brazil","Rio Grande do Sul","Marcelino Ramos","Cel. Teixeira","-51.9","-27.45",NA,NA,NA,NA,NA,NA,"A. Pool","A. Butzke","Butzke 11462","South America",NA,NA,"460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"229","2018-06-22 05:25:00-03","MO","MOBOT","100443177","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1960","1","27","Brazil","Santa Catarina",NA,"Sanga da Areia, Jacinto Machado.","-49.75","-29",NA,NA,NA,NA,NA,NA,"A. Pool","Pe. Raulino Reitz|Roberto M. Klein","Reitz 9438","South America",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"230","2018-06-22 05:25:00-03","MO","MOBOT","100443180","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1962","12","21","Brazil","Santa Catarina",NA,"Anita Garibaldi. Passo do Rio Canoas","-51.4","-27",NA,NA,NA,NA,NA,NA,"A. Pool","Pe. Raulino Reitz|Roberto M. Klein","Reitz 14439","South America",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"231","2012-01-24 10:25:00-02","MO","MOBOT","100443184","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1963","1","20","Brazil","Paraná","Campina Grande do Sul","Jaguatirica, Rio Capivary","-48.8666667","-25.2",NA,NA,NA,NA,NA,NA,"A. Pool","Gert G. Hatschbach","Hatschbach 9854","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"232","2012-01-22 18:29:00-02","MO","MOBOT","100443328","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1948","2","23","Argentina","Misiones","San Ignacio","Dep. San Ignacio, Santo Pipo","-55.4","-27.1333333",NA,NA,NA,NA,NA,NA,"A. Pool","August G. Schulz","Schulz 7202","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"233","2012-04-10 05:01:00-03","MO","MOBOT","100443830","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1949","7","4","Argentina","Misiones","San Pedro","Santa Teresa.","-54.5666667","-26.4666667",NA,NA,NA,NA,NA,NA,"A. Pool","Elena Schwindt","Schwindt 1886","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"234","2012-04-12 05:10:00-03","MO","MOBOT","100443833","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1947","1","21","Argentina","Corrientes","Santo Tomé","Santo Tome F.C.N.E.A.","-56.0333333","-28.55",NA,NA,NA,NA,NA,NA,"A. Pool","A.M. Ruiz Huidobro","Huidobro 4276","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"235","2012-01-23 19:11:00-02","MO","MOBOT","100443834","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1949","3","20","Argentina","Misiones","Eldorado","Eldorado, K 18","-54.6166667","-26.4166667",NA,NA,NA,NA,NA,NA,"A. Pool","Bernadino S. Bertoni","Bertoni 3963","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"236","2012-01-24 10:19:00-02","MO","MOBOT","100443904","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1970","1","21","Brazil","Santa Catarina",NA,"Ilha de Santa Catarina-Florianópis, Cachoeira do Bom Jesus.","-48.4333333","-27.5666667",NA,NA,NA,NA,NA,NA,"A. Pool","Roberto M. Klein|A. Bresolin","Klein 8563","South America",NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"237","2012-01-24 10:30:00-02","MO","MOBOT","100443907","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1969","2","6","Brazil","Paraná","Imbituva","Mun. Imbituva. Rod. BR-277.","-50.6","-25.2166667",NA,NA,NA,NA,NA,NA,"A. Pool","Gert G. Hatschbach","Hatschbach 20990","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"238","2012-01-24 10:34:00-02","MO","MOBOT","100443908","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1969","2","9","Brazil","Paraná","Medianeira","Mun. Medianeira, Rio Ocui","-54.1166667","-25.2833333",NA,NA,NA,NA,NA,NA,"A. Pool","Gert G. Hatschbach","Hatschbach 21090","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"239","2016-01-27 05:26:00-02","MO","MOBOT","100443910","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1948","3","24","Argentina","Corrientes","Paso de los Libres",NA,"-57.0833333","-29.7",NA,NA,NA,NA,NA,NA,"A. Pool","Miguel Angel Palacios|Alberto R. Cuezzo","Palacios 2189","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"240","2012-01-24 11:22:00-02","MO","MOBOT","100443969","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1951","2","6","Brazil","Santa Catarina",NA,"Itapiranga ad fl. Uruguay","-53.7213889","-27.1005556",NA,NA,NA,NA,NA,NA,"A. Pool","Balduino Rambo","Rambo 49818","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"241","2012-01-24 11:35:00-02","MO","MOBOT","100443987","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1950","3","20","Brazil","Rio Grande do Sul","Gramado","Gramado. p. Canela","-50.8666667","-29.3666667",NA,NA,NA,NA,NA,NA,"A. Pool","Balduino Rambo","Rambo 46394","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"242","2012-01-24 14:30:00-02","MO","MOBOT","100444202","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1949","6","11","Brazil","Rio Grande do Sul","Esteio","p. Porto Alegra","-51.2","-29.85",NA,NA,NA,NA,NA,NA,"A. Pool","Balduino Rambo","Rambo 41926","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"243","2017-01-10 05:16:00-02","MO","MOBOT","100444214","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1982","3","21","Brazil","Paraná","Guaíra","Parque Nacional de Sete Quedas.","-54.25","-24.0833333",NA,NA,NA,NA,NA,NA,"A. Pool","M. Kirizawa|E.A. Lopes|A. Custodio Filho","Kirizawa 754","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"244","2008-05-27 22:02:00-03","MO","MOBOT","1227325","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1997","5","27","Paraguay","San Pedro",NA,"Yaguareté Forest (Sustainable Forest Systems site): Northern boundary. Tall and low forest.","-56.19694","-23.78027",NA,NA,NA,NA,NA,NA,"Leonor Cusato (BAA)","Elsa M. Zardini|S. Zavala","Zardini 46748","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1100",NA,NA
"245","2012-01-18 15:04:00-02","MO","MOBOT","2229048","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1999","5","5","Argentina","Misiones","Guaraní","Orilla Arroyo Soberbio, cruce con Ruta a Moconá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1026","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"246","2012-01-22 18:49:00-02","MO","MOBOT","100443329","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1987","3","25","Brazil","Rio Grande do Sul","Marcelino Ramos","a 8 km de Marcelino Ramos","-51.9","-27.45",NA,NA,NA,NA,NA,NA,"A. Pool","M. Neves","Neves 935","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"247","2008-05-27 22:02:00-03","MO","MOBOT","2229071","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1951","3","10","Argentina","Misiones","Oberá","Yabebiry","-55.33333","-27.45",NA,NA,NA,NA,NA,NA,"Belgrano, M. J., I-","José E. Montes","Montes 15080","South America",NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2012-05-09 05:10:00-03","MO","MOBOT","2229074","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.",NA,NA,NA,"Argentina","Misiones","San Pedro","Parque Provincial Moconá","-53.88333","-27.13333",NA,NA,NA,NA,NA,NA,NA,"J.R. Daviña","Daviña 190","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2009-08-21 04:37:00-03","MO","MOBOT","2229103","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1999","5","13","Argentina","Misiones","San Pedro","Reserva Esmeralda","-53.9","-26.88333",NA,NA,NA,NA,NA,NA,NA,"Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1301","South America",NA,NA,"480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2018-05-17 05:28:00-03","MO","MOBOT","2229112","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1997","4","20","Argentina","Misiones","San Ignacio","Puerto Nuevo , 6 km de San Ignacio, margen del río Paraná","-55.56666","-27.91666",NA,NA,NA,NA,NA,NA,"Liesner, R. L.","Osvaldo Morrone|Norma B. Deginani|María E. Múlgura","Morrone 1892","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2009-08-21 04:37:00-03","MO","MOBOT","2229129","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2000","3","4","Argentina","Misiones","San Pedro","Dpto. San PEdro, Parque Provincial Pinalito, interior de un bosque de Eucalipto y Pino.","-53.81666","-26.41666",NA,NA,NA,NA,NA,NA,"R.Liesner","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1660","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2018-05-17 05:28:00-03","MO","MOBOT","2292568","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1997","4","27","Argentina","Misiones","San Pedro","50 Km del desvio Ruta Nac. 14 a Colonia Esmeralda","-53.88333","-26.8",NA,NA,NA,NA,NA,NA,"Liesner, R. L.","Osvaldo Morrone|Norma B. Deginani|María E. Múlgura","Morrone 2159","South America",NA,NA,"480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2018-05-17 05:29:00-03","MO","MOBOT","2404602","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1995","2","28","Argentina","Misiones","Eldorado","Ruta Prov. 20, entre Arroyo Piray-Guazú y empalme Ruta Prov. 17",NA,NA,NA,NA,NA,NA,NA,NA,"Vega, A. S., /07/","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura|A. Vega","Zuloaga 5075","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2018-05-17 05:29:00-03","MO","MOBOT","2404622","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1995","2","26","Argentina","Misiones","Guaraní","camino al Parque Provincial Moconá, Arroyo Oveja Negra, Salto Foerster","-53.91666","-27.13333",NA,NA,NA,NA,NA,NA,"Vega, A. S., /07/","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura|A. Vega","Zuloaga 5035","South America",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2009-10-24 10:42:00-02","MO","MOBOT","2426486","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1998","3","27","Argentina","Misiones","Guaraní","Ruta Provincial 21 de Paraíso a Moconá",NA,NA,NA,NA,NA,NA,NA,NA,"Liesner, R. L.","Fernando O. Zuloaga|Diego Giraldo-Cañas|F. Biganzoli","Zuloaga 6705","South America",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2009-07-27 09:22:00-03","MO","MOBOT","2426501","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1999","2","24","Argentina","Misiones","Guaraní","Predio Guaraní","-54.16666","-26.98333",NA,NA,NA,NA,NA,NA,"Múlgura de Romero, M. E.","Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 6846","South America",NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2017-08-25 05:21:00-03","MO","MOBOT","2426517","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1999","4","27","Argentina","Misiones","Guaraní","Predio Guaraní. Ruta 15, entre IPS y casa de guardaparques","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,"Keller, H. A., //","Sara G. Tressens|Lidia I. Ferraro|H. A. Keller|Victor Maruñak|V. Revilla","Tressens 6162","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2012-01-18 15:09:00-02","MO","MOBOT","2427062","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1996","2","14","Argentina","Misiones","San Pedro","Parque Provincial Cruce Caballero, Ruta Nac. 14, 14 km de San Pedro camino a Tobuna","-53.9833333","-26.5166667",NA,NA,NA,NA,NA,NA,"A. Pool","Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","Morrone 797","South America",NA,NA,"540.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"259","2012-01-18 15:10:00-02","MO","MOBOT","2438450","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1996","2","15","Argentina","Misiones","General Manuel Belgrano","Ruta Nac. 101, 8 km de San Antonio camino a Puerto Iguazú, Reserva Estricta Nac. S. Antonio","-53.7833333","-26.0166667",NA,NA,NA,NA,NA,NA,"A. Pool","Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","Morrone 845","South America",NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"260","2012-10-10 10:51:00-03","MO","MOBOT","2438466","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1996","2","14","Argentina","Misiones","San Pedro","Ruta Nac. 14, 20 km de San Pedro camino a Cruce Caballero","-54.05","-26.5666667",NA,NA,NA,NA,NA,NA,"Múlgura de Romero, M. E., //","Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","Morrone 810","South America",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"261","2011-02-27 08:25:00-03","MO","MOBOT","2456580","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.",NA,NA,NA,"Argentina","Distrito Federal",NA,"Jardín Botánico de la Facultade de Agronomía",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nélida M. Bacigalupo","Bacigalupo s.n.6","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2009-07-21 23:34:00-03","MO","MOBOT","2476173","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1911","2","13","Brazil","Paraná",NA,"Ponta Grossa","-50.1619444","-25.095",NA,NA,NA,NA,NA,NA,NA,"Per Dusén","Dusén s.n.28","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
