"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","sex","class","typeStatus","relatedCatalogItem","individualCount","eventTime","fieldNumber"
"1178","2020-12-11 11:34:08-03","UFMG","BHCB","24691","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Stard.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA
"1179","2020-12-11 11:34:09-03","UFMG","BHCB","58189","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Stard.",NA,NA,NA,NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,NA,"2130","Dicotyledon",NA,"Southern America",NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA
"1180","2020-12-11 11:34:09-03","UFMG","BHCB","58193","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Stard.",NA,NA,NA,NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,NA,"2129","Dicotyledon",NA,"Southern America",NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA
"1181","2020-12-11 11:34:09-03","UFMG","BHCB","58194","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Stard.",NA,NA,NA,NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,NA,"5131","Dicotyledon",NA,"Southern America",NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA
"1182","2020-12-11 11:34:09-03","UFMG","BHCB","58191","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Stard.",NA,NA,NA,NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Tombos",NA,"-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,NA,NA,NA,"5129","Dicotyledon",NA,"Southern America",NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA,NA
"1183","2020-12-11 11:34:08-03","UFMG","BHCB","199485","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Stard.",NA,"2008",NA,NA,"Verdi, M; Dreveck, S","2008","02","17","Brasil","Santa Catarina","Salto Veloso",NA,"-51.4063987731934","-26.9053001403809",NA,NA,"1089","1089","Flor branca; Floresta em estágio médio de regeneração","BHCB199485",NA,"239","Dicotyledon",NA,"Southern America",NA,NA,"10599","auto",NA,NA,NA,NA,NA,NA,NA
"1184","2020-12-11 11:34:09-03","UFMG","BHCB","60609","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Stard.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Porto Feliz",NA,"-47.5200004577637","-23.2099990844727",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,NA,"19715","auto",NA,NA,NA,NA,NA,NA,NA
"1185","2020-12-11 11:34:08-03","UFMG","BHCB","15827","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Stard.",NA,NA,NA,NA,"Costa, LVC","1989","05","25","Brasil","Minas Gerais","Brumadinho","Alberto Flores","-44.1996994018555","-20.1432991027832",NA,NA,NA,NA,NA,NA,NA,"236","Dicotyledon",NA,"Southern America",NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA,NA
"1186","2020-12-11 11:34:09-03","UFMG","BHCB","59225","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Stard.",NA,NA,NA,NA,"Salino, A; Morais, PO","2001","05","10","Brasil","Minas Gerais","Santana do Garambéu","Alto Rio Grande","-44.1044006347656","-21.6014003753662",NA,NA,"1150","1150","Árvore com 8m de altura na beira de estrada. Folhas cartáceas, pétalas brancas e cálice verde fosco",NA,NA,"6777","Dicotyledon",NA,"Southern America",NA,NA,"16256","auto",NA,NA,NA,NA,NA,NA,NA
"1187","2020-12-11 11:34:08-03","UFMG","BHCB","12767","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Stard.",NA,NA,NA,NA,"Tameirão Neto, E","1981","05","08","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"1188","2020-12-11 11:34:08-03","UFMG","BHCB","13260","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Stard.",NA,NA,NA,NA,"Tameirão Neto, E","1981","05","08","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"1189","2020-12-11 11:34:08-03","UFMG","BHCB","17918","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Stard.",NA,NA,NA,NA,"Moura, VTL","1990","05","28","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"1190","2020-12-11 11:34:08-03","UFMG","BHCB","17918","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Stard.",NA,NA,NA,NA,"Moura, VTL","1990","05","28","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"1191","2020-12-11 11:34:08-03","UFMG","BHCB","2093","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Stard.",NA,NA,NA,NA,"Ferrari, JM","1978","08",NA,"Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Terrestre;arbusto;nº215",NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"1192","2020-12-11 11:34:09-03","UFMG","BHCB","37275","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Stard.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Januária","Distrito de Fabião.","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA
"1193","2020-12-11 11:34:08-03","UFMG","BHCB","18445","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Stard.",NA,NA,NA,NA,"Tameirão Neto, E","1990","05","30","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"49","Dicotyledon",NA,"Southern America",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"1194","2020-12-11 11:34:08-03","UFMG","BHCB","10704","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Stard.",NA,NA,NA,NA,"Hatschbach, G; Silva, JM","1994","05","04","Brasil","Mato Grosso do Sul","Aquidauana","Piraputanga","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,NA,NA,NA,"60728","Dicotyledon",NA,"Southern America",NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA
"1195","2020-12-11 11:34:09-03","UFMG","BHCB","64737","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Stard.",NA,NA,NA,NA,"Silva, AF; Alves, TMA; Souza, CP","2001","06","11","Brasil","Minas Gerais","Lagoa Santa","Piraquara.","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,"VOUCHER.",NA,NA,"174","Dicotyledon",NA,"Southern America",NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA
"1196","2020-12-11 11:34:09-03","UFMG","BHCB","63024","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Stard.",NA,NA,NA,NA,"Mota, RC da","2001","06","14","Brasil","Minas Gerais","Ibituruna","Rio das Mortes.","-44.7477989196777","-21.1525001525879",NA,NA,NA,NA,"Planta coletada em mata secundária; árvore; flores brancas.",NA,NA,"434","Dicotyledon",NA,"Southern America",NA,NA,"13047","auto",NA,NA,NA,NA,NA,NA,NA
"1197","2020-12-11 11:34:09-03","UFMG","BHCB","53222","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Stard.",NA,NA,NA,NA,"Costa, LVC; Amado, JC",NA,NA,NA,"Brasil","Minas Gerais","Itacarambi","Rio Peruaçu.","-44.0918998718262","-15.1021995544434",NA,NA,NA,NA,"Floresta decidual Sanfranciscana. Árvore",NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,NA,"47793","auto",NA,NA,NA,NA,NA,NA,NA
"1198","2020-12-11 11:34:08-03","UFMG","BHCB","10696","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Stard.",NA,NA,NA,NA,"Cordeiro, J; Silva, JM; Poliquesi, CB","1995","06","19","Brasil","Paraná","Adrianópolis","Rodovia pa Ribeirão da Rocha.","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,NA,"1231","Dicotyledon",NA,"Southern America",NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
"1199","2020-12-11 11:34:09-03","UFMG","BHCB","37786","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Stard.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Januária","Vale do Rio Peruaçu.","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA
"1200","2020-03-11 09:00:21-03","URCA","HCDAL","8337","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.",NA,NA,NA,NA,"Ribeiro, D. .A.",NA,NA,NA,"Brasil","Ceará","Assaré",NA,"-39.875","-6.87444019317627",NA,NA,NA,NA,"Arbórea; corola branca, cálice verde, cacho de flor bem organizado; folha cartácea; tronco reto.; Caatinga",NA,NA,"HCDAL8337",NA,NA,NA,NA,NA,"31376","auto",NA,NA,NA,NA,NA,NA,NA
"1201","2020-03-11 09:00:20-03","URCA","HCDAL","2590","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.",NA,NA,NA,NA,"Silva, M.A.P.; et al.","1995","10","13","Brasil","Ceará","Barbalha","Arajara","-39.30419921875","-7.31111001968384",NA,NA,NA,NA,NA,NA,NA,"HCDAL2590",NA,NA,NA,NA,NA,"22868","auto",NA,NA,NA,NA,NA,NA,NA
"1202","2020-03-11 09:00:20-03","URCA","HCDAL","4636","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Menezes, M.O.T.","2008","07","18","Menezes, M.O.T.","2008","07","13","Brasil","Ceará","Guaramiranga","Estrada de Inhuporanga, (Campos belos) para Guaramiranga.","-38.9331016540527","-4.26332998275757",NA,NA,NA,NA,"Árvore; flores brancas ou marrom-claro.",NA,NA,"39",NA,NA,NA,NA,NA,"13198","auto",NA,NA,NA,NA,NA,NA,NA
"1203","2020-03-11 09:00:21-03","URCA","HCDAL","5459","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Figueiredo, M. .A.","1978","05","13","Figueiredo, M. .A.","1978","05","13","Brasil","Ceará","Mulungu",NA,"-38.9963989257812","-4.30556011199951",NA,NA,NA,NA,"Árvore.",NA,NA,"EAC4388",NA,NA,NA,NA,NA,"10506","auto",NA,NA,NA,NA,NA,NA,NA
"1204","2020-03-11 09:00:20-03","URCA","HCDAL","5361","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Stapf, M.N.S.","2006","04",NA,"Lima, A.; Fernandes, A.","1955","07","05","Brasil","Ceará","Pacatuba","Itaitinga, à margem da estrada.","-38.6203002929688","-3.98416996002197",NA,NA,NA,NA,NA,NA,NA,"EAC1409",NA,NA,NA,NA,NA,"16295","auto",NA,NA,NA,NA,NA,NA,NA
"1205","2020-03-11 09:00:21-03","URCA","HCDAL","9661","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Stapf, M.N.S.","2006","04",NA,"Melo, E.; Silva, B.M.; Freitas, J.G.; Siqueira, G.","2011",NA,NA,"Brasil","Pernambuco","Belo Jardim","Belo Jardim.","-36.4241981506348","-8.3355598449707",NA,NA,NA,NA,"Arbusto ca. 4m; flores alvas mescladas de marrom.",NA,NA,"10624",NA,NA,NA,NA,NA,"27307","auto",NA,NA,NA,NA,NA,NA,NA
"1206","2020-03-11 09:00:21-03","URCA","HCDAL","7931","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Stapf. M.N.S","2006","04",NA,"Luz, A.S.","1993","09","09","Brasil","Pernambuco","Belo Jardim","municipio de Belo Jardim.","-36.4241981506348","-8.3355598449707",NA,NA,NA,NA,"Arbusto ca.4m; flores alvas mescladas de marrom.",NA,NA,"s.n.",NA,NA,NA,NA,NA,"27307","auto",NA,NA,NA,NA,NA,NA,NA
"1207","2021-02-11 17:18:19-03","UFPR","UPCB","18342","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","Vell. ex Steud.",NA,NA,NA,NA,"Goetzke, S.",NA,NA,NA,"Brasil","Paraná","Amaporã",NA,"-52.7874984741211","-23.0958003997803",NA,NA,NA,NA,"Árvore, 6m, flor seca..",NA,NA,"478",NA,NA,NA,NA,NA,"23154","auto",NA,NA,NA,NA,NA,NA,NA
"1208","2021-02-11 17:18:19-03","UFPR","UPCB","51705","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","Vell. ex Steud.","Possette, R.F.S. & Cordeiro, J.","2005","06","17","Possette, R.F.S.","2005","05","25","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Floresta ombrófila mista. Alt.: 950m s.n.m..",NA,NA,"458",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"1209","2021-02-11 17:18:18-03","UFPR","UPCB","7744","PreservedSpecimen","Plantae","Boraginaceae","Cordia","cf. trichotoma","Cordia cf. trichotoma","Vell. ex Steud.","Hatschbach, G.","1969","06",NA,"Hatschbach, G.","1969","05","15","Brasil","Paraná","Terra Boa","Fazenda Murure","-52.4441986083984","-23.7681007385254",NA,NA,NA,NA,"Árvore, 20 x 0,50m. Mata pluvial da bacia do Rio Paraná..",NA,NA,"21500",NA,NA,NA,NA,NA,"26445","auto",NA,NA,NA,NA,NA,NA,NA
"1210","2021-02-11 17:18:19-03","UFPR","UPCB","20166","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","Vell. ex Steud.","Soares e Silva, L.H.","1989","01","01","Soares e Silva, L.H.","1989","04","10","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore, 15m, botões florais creme..",NA,NA,"197",NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"1211","2021-02-11 17:18:19-03","UFPR","UPCB","7595","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","Vell. ex Steud.","Hatschbach, G.","1969","04",NA,"Hatschbach, G.","1968","04","25","Brasil","Paraná","Marechal Cândido Rondon","Porto Mendes","-54.0567016601562","-24.5561008453369",NA,NA,NA,NA,"Árvore, 10m, flor alva, comum. Mata pluvial..",NA,NA,"19145",NA,NA,NA,NA,NA,"27823","auto",NA,NA,NA,NA,NA,NA,NA
"1212","2021-02-11 17:18:19-03","UFPR","UPCB","7623","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","Vell. ex Steud.","Hatschbach, G.","1969","04",NA,"Hatschbach, G.","1967","06","21","Paraguai",NA,NA,"Hernandaria",NA,NA,NA,NA,NA,NA,"Árvore, 8m, flor alva. Mata pluvial, bacia do Rio Paraná..",NA,NA,"16613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213","2021-02-11 17:18:19-03","UFPR","UPCB","37574","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","Vell. ex Steud.","Kersten, R.","1999","01","01","Kersten, R.","1999","03",NA,"Brasil","Paraná","Capitão Leônidas Marques",NA,"-53.614200592041","-25.4792003631592",NA,NA,NA,NA,"Árvore ± 14m, beira da estrada..",NA,NA,"302",NA,NA,NA,NA,NA,"14258","auto",NA,NA,NA,NA,NA,NA,NA
"1214","2021-02-11 17:18:19-03","UFPR","UPCB","10435","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","Vell. ex Steud.","Hatschbach, G.","1978","09",NA,"Hatschbach, G.","1978","01","21","Brasil","Paraná","Adrianópolis","1km acima da ponte do Rio Ribeira","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"Árvore, 8m, flor alva. Margem rio Ribeira. Alt. 200 m.s.n.m..",NA,NA,"41043",NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
"1215","2021-02-11 17:18:19-03","UFPR","UPCB","22531","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","Vell. ex Steud.","Hatschbach, G.","1993","01","01","Silva, J.M.","1993","01","26","Brasil","Paraná","Morretes","arredores","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore, 8m, flor alvescente. Cultivada..",NA,NA,"1233",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"1216","2021-02-11 17:18:19-03","UFPR","UPCB","26776","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","Vell. ex Steud.","Silva, S.M.","1996","05",NA,"Mikich, S.B.","1996","03","14","Brasil","Paraná","Fênix","Fazenda Guagivira","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"Árvore, flor branca. Orla de floresta..",NA,NA,NA,NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA,NA
"1217","2021-02-11 17:18:19-03","UFPR","UPCB","33086","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","Vell. ex Steud.","Silva, S.M.","1998","01",NA,"Filipaki, S.A.","1995","03","13","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Árvore localizada na estrada da Anta Brava..",NA,NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"1218","2021-02-11 17:18:19-03","UFPR","UPCB","38484","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","Vell. ex Steud.",NA,NA,NA,NA,"Manara, M.P.","1998","06","19","Brasil","São Paulo","Teodoro Sampaio","Fazenda São Donato, Córrego Água Sumida","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"Arvoreta, flores marrons, caule liso, no sol. Floresta de galeria. Nome vulgar: louro-pardo..",NA,NA,"15",NA,NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA
"1219","2021-02-11 17:18:19-03","UFPR","UPCB","4656","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","Vell. ex Steud.","Hatschbach, G.","1964","05",NA,"Hatschbach, G.","1964","04","17","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Árvore, 10m, flor alva, bastante comum. Mata..",NA,NA,"11223",NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA
"1220","2021-02-11 17:18:19-03","UFPR","UPCB","7596","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","Vell. ex Steud.","Hatschbach, G.","1969","04",NA,"Hatschbach, G.","1968","06","12","Brasil","Paraná","Laranjeiras do Sul","Rio Iguaçu, próximo a barra do Perdido","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"Árvore, 15m, flor alva. Mata pluvial..",NA,NA,"19394",NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA,NA,NA
"1221","2021-02-11 17:18:19-03","UFPR","UPCB","5330","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","Vell. ex Steud.","Hatschbach, G.","1966","07",NA,"Hatschbach, G.","1966","06","21","Brasil","Paraná","Alto Paraná","Rodovia do Café","-52.3189010620117","-23.1289005279541",NA,NA,NA,NA,"Árvore, 10m, flor alva. Mata pluvial..",NA,NA,"14424",NA,NA,NA,NA,NA,"24730","auto",NA,NA,NA,NA,NA,NA,NA
"1222","2021-02-11 17:18:19-03","UFPR","UPCB","10772","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","Vell. ex Steud.","Hatschbach, G.","1979","05",NA,"Buttura, E.","1979","03","20","Brasil","Paraná","Foz do Iguaçu","Santa Terezinha","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Árvore, 8m. Mata pluvial..",NA,NA,"2",NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA
"1223","2021-02-11 17:18:19-03","UFPR","UPCB","4655","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","Vell. ex Steud.","Hatschbach, G.","1964","05",NA,"Hatschbach, G.","1964","04","15","Brasil","Paraná","Laranjeiras do Sul","Serra da União","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"Árvore, 10m, flor alva. Mata..",NA,NA,"11196",NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA,NA,NA
"1224","2021-02-11 17:18:19-03","UFPR","UPCB","31825","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","Vell. ex Steud.","Hatschbach, G.","1997","01","01","Silva, J.M.","1997","04","13","Brasil","Paraná","Assaí","Tibagi, próximo à barra do Rio Cerro","-50.8414001464844","-23.3733005523682",NA,NA,NA,NA,"Árvore, 8m, flor alva. Mata degradada..",NA,NA,"1931",NA,NA,NA,NA,NA,"20909","auto",NA,NA,NA,NA,NA,NA,NA
"1225","2017-10-04 16:01:00-03","MO","MOBOT","101001072","PreservedSpecimen","Plantae","Cordiaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.",NA,NA,NA,NA,"Alvarez","1947","2","23","Argentina","Misiones","San Javier","17° Saltino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alvarez 4179",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1226","2009-04-22 11:21:00-03","MO","MOBOT","100182338","PreservedSpecimen","Plantae","Cordiaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.",NA,NA,NA,NA,"A.L. Woolston","1955","7","15","Paraguay","San Pedro",NA,"Colonia Primavera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Woolston 539",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1227","2010-06-15 13:18:00-03","MO","MOBOT","100282711","PreservedSpecimen","Plantae","Cordiaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","P.M. Andrade",NA,NA,NA,"M.A. Lopes","1984","6","20","Brazil","Minas Gerais",NA,"Est., biol. de Caratinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lopes 441",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1228","2014-03-12 10:47:00-03","MO","MOBOT","100430193","PreservedSpecimen","Plantae","Cordiaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Foster's catalog notes file",NA,NA,NA,"Karl Fiebrig","1904","3","20","Bolivia","Tarija",NA,"Chiquiacá",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,"Fiebrig 2745",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1229","2012-08-01 03:25:00-03","MO","MOBOT","100504521","PreservedSpecimen","Plantae","Cordiaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","M. Gottschling",NA,NA,NA,"Timothy J. Killeen","1985","6","4","Bolivia","Santa Cruz","Nuflo de Chavez",NA,"-62","-16.1666667",NA,NA,"500.00000000",NA,NA,NA,NA,"Killeen 975",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1230","2018-06-27 05:25:00-03","MO","MOBOT","100504529","PreservedSpecimen","Plantae","Cordiaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","M. Gottschling",NA,NA,NA,"Freddy Zenteno","2003","4","29","Bolivia","La Paz","Bautista Saavedra",NA,"-68.5833333","-15.1833333",NA,NA,"1600.00000000",NA,NA,NA,NA,"Zenteno Ruiz 794",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
