"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount"
"95","2015-09-04 17:52:40-03","MNHN","RECOLNAT_MNHN_P","P05447372","PreservedSpecimen",NA,"Santalaceae","Thesium","brasiliense","Thesium brasiliense","Glaziou, A.","1876","1","7",NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05447372' target='other'> <mi>dwc_moreinfo</mi></a>","P05447372",NA,NA,"A.DC.",NA,NA,"Campos da Bocaina.",NA,NA,"P05447372_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2015-09-04 17:52:40-03","MNHN","RECOLNAT_MNHN_P","P05447369","PreservedSpecimen",NA,"Santalaceae","Thesium","brasiliense","Thesium brasiliense","Ule, E.","1892","12","1",NA,"Brasil","São Paulo","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05447369' target='other'> <mi>dwc_moreinfo</mi></a>","P05447369",NA,NA,"A.DC.",NA,NA,"Campos da Bocaina.",NA,NA,"P05447369_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"445",NA
"97","2015-09-04 17:52:40-03","MNHN","RECOLNAT_MNHN_P","P05447359","PreservedSpecimen",NA,"Santalaceae","Thesium","brasiliense","Thesium brasiliense","Glaziou, A.","1888","12","22",NA,"Brasil","Minas Gerais","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05447359' target='other'> <mi>dwc_moreinfo</mi></a>","P05447359",NA,NA,"A.DC.",NA,NA,"Serra d´Ouro Branco, [coté] de S. Julião.",NA,NA,"P05447359_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2015-09-04 17:52:40-03","MNHN","RECOLNAT_MNHN_P","P05447360","PreservedSpecimen",NA,"Santalaceae","Thesium","brasiliense","Thesium brasiliense","Glaziou, A.","1895","1","6",NA,"Brasil","Goiás","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05447360' target='other'> <mi>dwc_moreinfo</mi></a>","P05447360",NA,NA,"A.DC.",NA,NA,"Chapadão dos Veadeiros a Vargem Grande.",NA,NA,"P05447360_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22025",NA
"99","2019-07-24 17:59:18-03","MNHN","RECOLNAT_MNHN_P","P05447361","PreservedSpecimen",NA,"Santalaceae","Thesium","brasiliense","Thesium brasiliense","Irwin, H.S.|Santos, R.R.|Souza, R.|Fonseca, S.F.","1969","3","19",NA,"Brasil","Goiás","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05447361' target='other'> <mi>dwc_moreinfo</mi></a>","P05447361",NA,NA,"A.DC.",NA,NA,"15km south of Veadeiros, road to São João de Aliança.",NA,NA,"P05447361_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24645",NA
"100","2015-09-04 17:52:40-03","MNHN","RECOLNAT_MNHN_P","P05447365","PreservedSpecimen",NA,"Santalaceae","Thesium","brasiliense","Thesium brasiliense","Ule, E.","1892","12","1",NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05447365' target='other'> <mi>dwc_moreinfo</mi></a>","P05447365",NA,NA,"A.DC.",NA,NA,"Serra dos Pyreneus.",NA,NA,"P05447365_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"445",NA
"101","2015-09-04 17:52:40-03","MNHN","RECOLNAT_MNHN_P","P05447368","PreservedSpecimen",NA,"Santalaceae","Thesium","brasiliense","Thesium brasiliense","Saint-Hilaire, A.","1816","1","1",NA,"Brasil","Minas Gerais","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05447368' target='other'> <mi>dwc_moreinfo</mi></a>","P05447368",NA,NA,"A.DC.",NA,NA,NA,NA,NA,"P05447368_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 1757 bis",NA
"102","2019-07-24 17:59:18-03","MNHN","RECOLNAT_MNHN_P","P05447389","PreservedSpecimen",NA,"Santalaceae","Thesium","brasiliense","Thesium brasiliense","Glaziou","1895","1","6",NA,"Brasil","Goiás","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05447389' target='other'> <mi>dwc_moreinfo</mi></a>","P05447389",NA,NA,"A.DC.",NA,NA,"Chapadão dos Veadeiros, à Vargem Grande.",NA,NA,"P05447389_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22625",NA
"103","2019-07-24 17:59:18-03","MNHN","RECOLNAT_MNHN_P","P05447366","PreservedSpecimen",NA,"Santalaceae","Thesium","brasiliense","Thesium brasiliense","Glaziou","1892","4","6",NA,"Brasil","Minas Gerais","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05447366' target='other'> <mi>dwc_moreinfo</mi></a>","P05447366",NA,NA,"A.DC.",NA,"Diamantina",NA,"-43.6002998352051","-18.2493991851807","P05447366_01",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,"19815",NA
"104","2015-09-04 17:52:40-03","MNHN","RECOLNAT_MNHN_P","P05447364","PreservedSpecimen",NA,"Santalaceae","Thesium","brasiliense","Thesium brasiliense","Glaziou, A.|Schwacke","1889","4","19",NA,"Brasil","São Paulo","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05447364' target='other'> <mi>dwc_moreinfo</mi></a>","P05447364",NA,NA,"A.DC.",NA,"Moji das Cruzes",NA,"-46.1883010864258","-23.5228004455566","P05447364_01",NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA,NA,"17751",NA
"105","2015-09-04 17:52:40-03","MNHN","RECOLNAT_MNHN_P","P05447357","PreservedSpecimen",NA,"Santalaceae","Thesium","brasiliense","Thesium brasiliense","Glaziou","1892","4","6",NA,"Brasil","Minas Gerais","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05447357' target='other'> <mi>dwc_moreinfo</mi></a>","P05447357",NA,NA,"A.DC.",NA,"Diamantina","Au Tombador.","-43.6002998352051","-18.2493991851807","P05447357_01",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,"19875",NA
"106","2015-09-05 03:21:29-03","MNHN","RECOLNAT_MNHN_P","P05120374","PreservedSpecimen",NA,"Santalaceae","Thesium","brasiliense","Thesium brasiliense","Kuhlmann, M.","1939","10","10",NA,"Brasil","São Paulo","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05120374' target='other'> <mi>dwc_moreinfo</mi></a>","P05120374",NA,NA,"A.DC.",NA,"São Paulo","Parque Jabaquara.","-46.6300010681152","-23.5400009155273","P05120374_01",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-10-01 14:24:46-03","JBB","HEPH","33594","S","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Paiva, VF; Soares, ACA; Tinti, BV; Oliveira, EBL de","2018","03","05","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Dicotyledon","Santalales","Mart. ex A.DC.","1027","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Subida para a pedreira","-48.951111","-15.714167",NA,"Rosa, PO","1090","1090",NA,NA,"2019","05","-48.951111","-15.714167",NA,NA,NA,NA,NA,NA
"108","2020-10-01 14:24:46-03","JBB","HEPH","2155","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Duarte, AP","1969","10","21","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Dicotyledon","Santalales","A.DC.","11945",NA,"Serra do Cipó",NA,NA,NA,"Teixeira, H",NA,NA,NA,NA,"1970","02",NA,NA,NA,NA,"11",NA,NA,NA
"109","2020-12-11 11:41:18-03","UFMG","BHCB","172346","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Perillo, LN","2009","11","23","Southern America","Brasil","Minas Gerais",NA,NA,"herbácea, 30 cm, coordenadas aproximadas","BHCB047182","Dicotyledon",NA,"Mart. ex A.DC.","454","Catas Altas","RPPN Santuário do Caraça, Trilha para o Pico do Sol","-43.765433","-20.192131",NA,NA,"1800","1800",NA,NA,"2018","08","-43.765433","-20.192131",NA,NA,"22",NA,NA,NA
"110","2020-12-11 11:41:18-03","UFMG","BHCB","172365","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Perillo, LN","2010","05","03","Southern America","Brasil","Minas Gerais",NA,NA,"herbácea, 30 cm, solo associado ao afloramento rochoso","BHCB047183","Dicotyledon",NA,"Mart. ex A.DC.","473","Catas Altas","RPPN Santuário do Caraça, Trilha para o Pico do Sol","-43.753394","-20.194853",NA,NA,"1935","1935",NA,NA,"2018","08","-43.753394","-20.194853",NA,NA,"22",NA,NA,NA
"111","2020-12-11 11:41:18-03","UFMG","BHCB","39789","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"A.DC.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:41:18-03","UFMG","BHCB","42010","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"A.DC.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:41:18-03","UFMG","BHCB","73356","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Schwacke, CAW",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Dicotyledon",NA,"A.DC.","8017","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:41:18-03","UFMG","BHCB","5609","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Zappi, DC; et al.","1986","01","25","Southern America","Brasil","Minas Gerais",NA,NA,"Erva verde amarelada;",NA,"Dicotyledon",NA,"A.DC.","s.n.","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:41:18-03","UFMG","BHCB","73357","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Barreto, HLM",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Dicotyledon",NA,"A.DC.","1199","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:41:18-03","UFMG","BHCB","5494","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Zappi, DC; et al.","1986","01","29","Southern America","Brasil","Minas Gerais",NA,NA,"Em fenda de rocha;solo arenoso;sub-arbusto;frutos amarelos;ramos alaranjados;",NA,"Dicotyledon",NA,"A.DC.","s.n.","Diamantina","São João da Chapada.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-02-11 17:21:40-03","UFPR","UPCB","7519","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Hatschbach, G.","1968","10","13",NA,"Brasil","Paraná",NA,NA,"Flor creme. Campo pedregoso, encosta de morro..",NA,NA,NA,"Mart.","20060","Jaguariaíva","Fazenda Cajuru","-49.7057991027832","-24.2511005401611",NA,"Hatschbach, G.",NA,NA,"44368","auto","1969","01",NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-02-11 17:21:40-03","UFPR","UPCB","29274","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Santos, E.P.","1996","11","08",NA,"Brasil","Paraná",NA,NA,"Hemi-parasita, ca. 10cm, flor creme. Campo limpo úmido..",NA,NA,NA,"Mart.","236","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,"Cervi, A.C. & Santos, E.P.",NA,NA,"35166","auto","1996","12",NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-02-11 17:21:40-03","UFPR","UPCB","21063","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Hoehne, W.","1945","09","19",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"DC.",NA,"Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,"Hoehne, W.",NA,NA,"9448","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-02-11 17:21:40-03","UFPR","UPCB","21062","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Hatschbach, G.","1989","05","21",NA,"Brasil","Minas Gerais",NA,NA,"Parasita de raízes, flor creme. Campo rupestre, solo arenoso..",NA,NA,NA,"DC.","53027","Diamantina","Rodovia Guinda- Conselheiro da Mata","-43.6002998352051","-18.2493991851807",NA,"Cervi, A.C.","1150","1150","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-11-10 04:40:00-03","MO","MOBOT","100283916","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Pedro L. R. de Moraes|H. van der Werff","2009","8","26","South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"A. DC.","Moraes 2929","Ibicoara",NA,"-41.2846984863281","-13.4105997085571",NA,"H. van der Werff (MO)",NA,NA,"34188","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"122","2016-06-16 10:16:58-03","UNIOESTE","UNOP","6498","S","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Magalhães, M.","1942","05","05",NA,"Brasil","Paraná",NA,NA,"Subarbusto. Flor alva.",NA,NA,NA,"Mart. ex A. DC.","1893","Serro","Alto do Pico do Itambé.",NA,NA,NA,"Dettke, G.A.",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","22159",NA,"Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","I. Cordeiro; et al","1987","11","20",NA,"Brasil","Goiás",NA,NA,"Erva até 50 cm alt. Botões amarelos.","MBML022159",NA,NA,"Mart. ex A.DC.","389","Alto Paraiso de Goias","Estrada para Colinas","-47.521667","-14.133611",NA,"M. C. Paiva, 1998",NA,NA,NA,NA,NA,NA,"47W31'18","14S8'1",NA,NA,NA,NA,NA,NA
"124","2019-05-23 11:08:17-03","UFLA","ESAL","1242","S","Plantae","Thesiaceae","Thesium","brasiliense","Thesium brasiliense","Brade, AC",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,"; ; ;",NA,NA,NA,"D.C.","6.434","São Bernardo",NA,NA,NA,NA,"F. C. Hoehne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-06-10 10:11:39-03","FZB-BH","BHZB","10157","S","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Fernandes, F.M. et al","2013","01","28",NA,"Brasil","MG",NA,NA,"Ponto 93, 635798 7893206 1297, Doação para o Herbário HCF em julho de 2016. Anteriormente identificada como Thesium brasiliense A.D.C",NA,NA,NA,NA,"372","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais, Brumas","-43.709444","-19.049444",NA,"G.A. Dettke","1297","1297",NA,NA,"2016","08","43W 42' 34","19S 02' 58",NA,NA,"09",NA,NA,NA
"126","2019-06-10 10:11:39-03","FZB-BH","BHZB","9803","S","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Fernandes, M.G.C. et al.","2012","11","27",NA,"Brasil","MG",NA,NA,"Ponto 104 635658 78939461288 m. unicata",NA,NA,NA,NA,"1734","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais","-43.710833","-19.042778",NA,NA,"1288","1288",NA,NA,NA,NA,"43W 42' 39","19S 02' 34",NA,NA,NA,NA,NA,NA
"127","2021-03-01 11:51:58-03","UFPE","UFP","38070","PreservedSpecimen","Plantae","Salicaceae","Thesium","brasiliense","Thesium brasiliense","Usteri, PA","1906","11","05",NA,"Brasil","São Paulo",NA,NA,NA,"UFP038070",NA,NA,"A.DC.","s.n.","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,"Hoehne, FC",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-09-12 05:00:02-03","US","US","2854217","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","S. A. Mori, R. M. King, T. S. Santos & J. Hage","1979","7","27","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US01943517",NA,"Santalales","Mart. ex A. DC.","12699",NA,"Municipio de Mucuje. 10-12 km ao NW de Mucuje. na estrada para Andarai. Campo Rupestre","-41.0056","-12.0158","US01943517_01",NA,"1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"129","2020-09-12 05:00:02-03","US","US","2674373","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","A. Duarte","1952","10","25","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01943519",NA,"Santalales","Mart. ex A. DC.","85122",NA,"Carandai. Sta Cecilia",NA,NA,"US01943519_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"130","2020-09-12 05:00:02-03","US","US","2143535","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum",NA,"1952","4","28","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01943520",NA,"Santalales","Mart. ex A. DC.","6758",NA,"Municipio Jaboticatubas",NA,NA,"US01943520_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"131","2020-09-12 05:00:02-03","US","US","2121738","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","W. A. Archer & M. Barreto","1936","7","6","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01943521",NA,"Santalales","Mart. ex A. DC.","4920",NA,"Serra do Cip├│, k. 121, Santa Luzia",NA,NA,"US01943521_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"132","2020-09-12 05:00:02-03","US","US","2561487","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","G. Hatschbach","1968","10","31","South America","Brazil","Paraná",NA,NA,NA,"US01943518",NA,"Santalales","Mart. ex A. DC.","20151",NA,"Fda. Padre In├ício",NA,NA,"US01943518_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"133","2020-09-12 05:00:02-03","US","US","2845197","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","H. S. Irwin & T. R. Soderstrom","1964","8","16","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,"US01943525",NA,"Santalales","A. DC.","5185",NA,"Chapada da Contagem, ca. 20 km E. of Bras├¡lia",NA,NA,"US01943525_01",NA,"700","1000",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"134","2020-09-12 05:00:02-03","US","US","1123642","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","A. F. M. Glaziou",NA,NA,NA,"South America - Neotropics","Brazil","Goiás",NA,NA,NA,"US01943526",NA,"Santalales","A. DC.","22029",NA,"Vargem Grande",NA,NA,"US01943526_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"135","2020-09-12 05:00:02-03","US","US","2845198","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense",NA,"1972","2","12","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01943523",NA,"Santalales","A. DC.","35872",NA,"Serra do Espinha├ºo",NA,NA,"US01943523_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"136","2020-09-12 05:00:02-03","US","US","3302801","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","M. A. Silva, V. Mecenas & F. Leite","1994","1","27","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,"US01943522",NA,"Santalales","A. DC.","1882",NA,"APA de Cafuringa, Mumunhas",NA,NA,"US01943522_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"137","2020-09-12 05:00:02-03","US","US","2845199","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","H. S. Irwin, R. M. Harley & G. L. Smith","1971","3","19","South America - Neotropics","Brazil","Goiás",NA,NA,NA,"US01943524",NA,"Santalales","A. DC.","32198a",NA,"Campo. Gallery forest , ca. 20km N. of Alto do Paraiso",NA,NA,"US01943524_01",NA,"1250",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"138","2020-09-02 16:39:26-03","Cenargen","CEN","52636","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Alexander Curt Brade","1913","10","26",NA,"Brasil","SP","Exsicatas",NA,"Ex. Herv. A.C. Brade. Doação do Instituto de Botânica - SP (6434). São Paulo.","CEN00052636",NA,NA,"A.DC.",NA,"SAO PAULO","São Bernardo.","-46.6300010681152","-23.5400009155273","CEN00052636","F. C. Hoehne",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"139","2020-10-16 10:36:38-03","UFG","HJ","8113","S","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Souza, L.F.; Oliveira, R.","2015","08","08",NA,"Brasil","Goiás",NA,NA,NA,"HJ00008113",NA,NA,"Mart. ex A. DC.","6103","Jataí","Assentamento Três Pontes","-52.134722","-17.448889",NA,"Luzia Francisca de Souza","800","800",NA,NA,NA,NA,"52º8'5''W","17º26'56''S",NA,NA,NA,NA,NA,NA
"140","2019-11-13 11:31:24-03","USP","SPF","89113","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Laessoe, T","1992","03","20",NA,"Brasil","Bahia",NA,NA,NA,"SPF00089113",NA,NA,"A.DC.","H52584","Abaíra",NA,"-41.9","-13.283333",NA,"Furlan, A","1600","1800",NA,NA,"1997",NA,"-41.9","-13.283333",NA,NA,NA,NA,NA,NA
"141","2019-11-13 11:31:24-03","USP","SPF","91787","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Sano, PT","1992","02","26",NA,"Brasil","Bahia",NA,NA,NA,"SPF00091787",NA,NA,"A.DC.","H52355","Abaíra",NA,"-41.916667","-13.25",NA,"Furlan, A","1700","1800",NA,NA,"1997",NA,"-41.916667","-13.25",NA,NA,NA,NA,NA,NA
"142","2019-11-13 11:31:24-03","USP","SPF","23502","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Hensold, N","1982","04","10",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00023502",NA,NA,"A.DC.","CFCR3295","Diamantina",NA,"-43.483333","-18.45",NA,"Furlan, A","1000","1000",NA,NA,"1982",NA,"-43.483333","-18.45",NA,NA,NA,NA,NA,NA
"143","2019-11-13 11:31:24-03","USP","SPF","144712","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Farinaccio, MA","1998","07","05",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00144712",NA,NA,"A.DC.","145","Santana do Riacho","Serra do Cipó","-43.592167","-19.299583",NA,"Farinaccio, MA","1250","1315",NA,NA,"2003",NA,"-43.592167","-19.299583",NA,NA,NA,NA,NA,NA
"144","2019-11-13 11:31:24-03","USP","SPF","161315","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Irwin, HS","1969","03","19",NA,"Brasil","Goiás",NA,NA,NA,"SPF00161315",NA,NA,"A.DC.","24645",NA,"ca. 15 Km south of Veadeiros, road to São João de Aliança.",NA,NA,NA,"Kallunki, JA","1000","1000",NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-15 18:30:01-03","USP","SPF","210931","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Milliken, W","2009","11","22",NA,"Brasil","Minas Gerais",NA,NA,"Planta áfila, completamente verde.; Campo limpo em solo arenoso.","SPF00210931",NA,NA,"A.DC.","4145","Santana de Pirapama","Serra do Cipó, Fazenda Toucan Cipó. Área central da fazenda, subindo a serra.","-43.760603","-19.000502",NA,"Zappi, DC",NA,NA,NA,NA,"2010","10","-43.760603","-19.000502",NA,NA,NA,NA,NA,NA
"146","2019-11-13 11:31:24-03","USP","SPF","21873","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Giulietti, AM","1981","10","30",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00021873",NA,NA,"A.DC.","CFCR2417",NA,"Estr. Diamantina - Conselheiro Mata, a Km de Diamantina. 4600 pés.",NA,NA,NA,"Furlan, A",NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-13 11:31:24-03","USP","SPF","22140","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Menezes, NL","1981","11","01",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00022140",NA,NA,"A.DC.","CFCR2615",NA,"Diamantina-Curvelo, a 17 Km de Diamantina.",NA,NA,NA,"Furlan, A","1370","1370",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-13 11:31:24-03","USP","SPF","23421","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Furlan, A","1982","04","09",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00023421",NA,NA,"A.DC.","CFCR3214","Gouveia",NA,"-43.9","-18.6",NA,"Furlan, A",NA,NA,NA,NA,"1982",NA,"-43.9","-18.6",NA,NA,NA,NA,NA,NA
