"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"641","2020-02-17 11:30:19-03","UEG","HUEG","4731","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Proença, C.E.B.; Araújo; et al.","s.n.","Southern America","Brasil","Goiás","Campus UEG",NA,NA,NA,NA,"Caule liso, folha pilosa,opostas, pecíolo longo; Mata seca","HUEG004731","2006","05","20","Dicotyledoneae",NA,"Müll. Arg.","Anápolis","-48.9528007507324","-16.3267002105713",NA,"Nascimento, E.A.; Monteiro, G.",NA,NA,"31830","auto","2007","07",NA,NA,NA,NA,NA
"642","2020-02-17 11:30:19-03","UEG","HUEG","6879","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Gomes Júnior, J.C.; Araújo; et al.","s.n.","Southern America","Brasil","Goiás","Campus UEG",NA,NA,NA,NA,"Caule liso folhas pilosas, abaxial e adaxial, pecíolo longo.; Mata seca","HUEG006879","2006","05","20","Dicotyledoneae",NA,"Müll. Arg.","Anápolis","-48.9528007507324","-16.3267002105713",NA,"Nascimento, E.A.; Monteiro, Glein",NA,NA,"31830","auto","2006","07",NA,NA,NA,NA,NA
"643","2020-02-17 11:30:19-03","UEG","HUEG","4290","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Gomes Júnior, J.C.; Araújo; et al.","s.n.","Southern America","Brasil","Goiás","Campus UEG",NA,NA,NA,NA,"Espinhos opostos nos galhos e pequenos espinhos nos caules.; Mata de Galeria","HUEG004290","2007","01","24","Dicotyledoneae",NA,"Müll. Arg.","Anápolis","-48.9528007507324","-16.3267002105713",NA,"Silva, L.F.G.; Monteiro, Glein",NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA
"644","2020-02-17 11:30:19-03","UEG","HUEG","4218","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Ramos, P.C.M.; Araújo; et al.","s.n.","Southern America","Brasil","Goiás","Campus UEG",NA,NA,NA,NA,"Flor jovem amarelo claro.; Mata de galeria","HUEG004218","2006","12","06","Dicotyledoneae",NA,"Müll. Arg.","Anápolis","-48.9528007507324","-16.3267002105713",NA,"Nascimento, E.A.; Monteiro, G.",NA,NA,"31830","auto","2006","07",NA,NA,NA,NA,NA
"645","2020-02-17 11:30:21-03","UEG","HUEG","6897","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Proença, C.E.B.; Araújo; et al.","s.n.","Southern America","Brasil","Goiás","Campus UEG",NA,NA,NA,NA,"Caule liso, folha pilosa,opostas, pecíolo longo; Mata seca","HUEG006897","2005","09","10","Dicotyledoneae",NA,"Müll. Arg.","Anápolis","-48.9528007507324","-16.3267002105713",NA,"Nascimento, E.A.; Monteiro, G.",NA,NA,"31830","auto","2007","07",NA,NA,NA,NA,NA
"646","2020-02-17 11:30:19-03","UEG","HUEG","4183","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Gomes Júnior, J.C.; Araújo; et al.","s.n.","Southern America","Brasil","Goiás","Campus UEG",NA,NA,NA,NA,"Espinhos opostos nos galhos e pequenos espinhos no caule.; Mata de Galeria","HUEG004183","2007","01","24","Dicotyledoneae",NA,"Müll. Arg.","Anápolis","-48.9528007507324","-16.3267002105713",NA,"Proença, C.E.B.; Monteiro, Glein",NA,NA,"31830","auto","2007","01","24",NA,NA,NA,NA
"647","2020-09-18 09:33:52-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Sapindaceae","Chomelia","paniculata","Chomelia paniculata",NA,"Rivero, I","165",NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sapindales","(Cham. & Schltdl.) Wawra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2020-09-18 09:33:52-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Sapindaceae","Chomelia","paniculata","Chomelia paniculata",NA,"Rivero, I","181",NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sapindales","(Cham. & Schltdl.) Wawra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2020-11-12 16:59:56-03","UEL","FUEL","39988","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Silva, SB; et al.","s.n.",NA,"Brasil","São Paulo","Trecho da mata ciliar do córrego da porteira.",NA,NA,NA,NA,NA,NA,"2003","03","14","Tracheophyta","Gentianales","Müll.Arg.","São José do Rio Preto","-49.3925","-21.860278",NA,NA,"-49.3925","-21.860278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2020-11-12 16:59:56-03","UEL","FUEL","53402","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Morais, FF; Monteiro, R","177",NA,"Brasil","Mato Grosso","Fazenda São Domingos, BR 070, fronteira Brasil/Bolívia; UTM = 21 K X 03.60.231; Y 81.90.633",NA,NA,NA,NA,NA,NA,"2009","11","08","Tracheophyta","Gentianales","Müll.Arg.","Caceres","-58.308611","-16.361389",NA,NA,"-58.308611","-16.361389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2020-11-12 16:59:56-03","UEL","FUEL","31503","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Hatschbach, G; Hatschbach, M; Silva, JM","71565",NA,"Brasil","Espírito Santo","Região do Gomes",NA,NA,NA,NA,NA,NA,"2000","10","23","Tracheophyta","Gentianales","Müll.Arg.","Itapemirim","-40.8339004516602","-21.011100769043",NA,"Smith, SF",NA,NA,"28626","auto","2001",NA,NA,NA,NA,NA,NA
"652","2019-11-01 15:08:48-03","UnB","UB","166757","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Pereira Neto, M; Walter, BMT; Dias, JB; Mendonça, RC","256","Southern America","Brasil","Minas Gerais","Rodovia MG-230 (Patrocínio-Ibiá)",NA,NA,NA,NA,"Arbusto 2m. Frutos de cor verde; flores minúsculas de cor branca.; Cerradão",NA,"1989","01","12","Dicotyledoneae",NA,"Müll.Arg.","Patrocínio","-46.904722","-18.970556",NA,"Delprete, PG","-46.904722","-18.970556",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"653","2019-11-01 15:08:48-03","UnB","UB","166758","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","27315","Southern America","Brasil","Minas Gerais","Ca. 3km E of Cantoni","610","610",NA,NA,"Treelet 3,5m. Fruit green.; Gallery forest",NA,"1970","03","10","Dicotyledoneae",NA,"Müll.Arg.",NA,NA,NA,NA,"Delprete, PG",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA
"654","2019-11-01 15:08:48-03","UnB","UB","44523","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Ramos, PCM","CIPLAN1070","Southern America","Brasil","Distrito Federal","FERCAL",NA,NA,NA,NA,NA,NA,"1988","01","12","Dicotyledoneae",NA,"Müll.Arg.","Sobradinho","-47.876389","-15.583333",NA,"Delprete, PG","-47.876389","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2019-11-01 15:08:48-03","UnB","UB","44525","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Ramos, PCM","CIPLAN746","Southern America","Brasil","Distrito Federal","FERCAL",NA,NA,NA,NA,NA,NA,"1987",NA,NA,"Dicotyledoneae",NA,"Müll.Arg.","Sobradinho","-47.876389","-15.583333",NA,"Delprete, PG","-47.876389","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2019-11-01 15:08:48-03","UnB","UB","44524","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Ramos, PCM","CIPLAN577","Southern America","Brasil","Distrito Federal","FERCAL",NA,NA,NA,NA,NA,NA,"1987","11",NA,"Dicotyledoneae",NA,"Müll.Arg.","Sobradinho","-47.876389","-15.583333",NA,"Delprete, PG","-47.876389","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2020-07-29 09:05:41-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Silva, IA","IFN-2514161.1","Southern America","Brasil","Maranhão",NA,"18","18",NA,NA,"Conglomerado MA-251. Subunidade 1. Subparcela 1. indivíduo 6. F8; Arbusto; altura em m: 2,50; presença de espinhos; base reta; casca creme por fora, creme por dentro, fina, áspera, lenticelada., pouco odor; Área antropizada, com indícios de fogo, veg",NA,"2018","10","11","Dicotyledoneae",NA,"Müll.Arg.","Itapecuru Mirim","-44.28","-3.780002",NA,"Figueira, M; Schindler, B","-44.28","-3.780002",NA,NA,"2019","11","20",NA,NA,NA,NA
"658","2019-11-01 15:08:48-03","UnB","UB","110118","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Pereira, BAS","367","Southern America","Brasil","Distrito Federal","Bacia do Rio São Bartolomeu, ponte próximo a fazenda do Sr. Ebrair",NA,NA,NA,NA,"Arbusto com ramos um pouco pendente. Flor alva; Beira de mata ciliar.",NA,"1983","10","25","Dicotyledoneae",NA,"Müll.Arg.","Brasília","-47.9296989440918","-15.7797002792358",NA,"Delprete, PG",NA,NA,"70570","auto","2006",NA,NA,NA,NA,NA,NA
"659","2019-11-01 15:08:48-03","UnB","UB","19241","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Campos, LOWF","s.n.","Southern America","Brasil","Distrito Federal","Córrego Cachoeirinha. Próximo ao Vale do Amanhecer",NA,NA,NA,NA,"Exsicata testemunha para compensação ambiental (Novacap).; Árvore; Mata de galeria plana.",NA,"2005","12","22","Dicotyledoneae",NA,"Müll.Arg.","Brasília","-47.9296989440918","-15.7797002792358",NA,"Proença, CEB",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"660","2019-11-01 15:08:48-03","UnB","UB","94057","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Campos, LOWF","s.n.","Southern America","Brasil","Distrito Federal","Córrego Cachoeirinha. Próximo ao Vale do Amanhecer",NA,NA,NA,NA,"Exsicata testemunha para compensação ambiental (Novacap).; Árvore; Mata de galeria plana.",NA,"2005","12","22","Dicotyledoneae",NA,"Müll.Arg.","Brasília","-47.9296989440918","-15.7797002792358",NA,"Delprete, PG",NA,NA,"70570","auto","2008",NA,NA,NA,NA,NA,NA
"661","2019-11-01 15:08:48-03","UnB","UB","110117","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Pereira, BAS","360","Southern America","Brasil","Distrito Federal","Ribeirão Taboca, afluente margem direita do Rio São Bartolomeu",NA,NA,NA,NA,"Arbusto espinhoso 2m. Flor branca; Mata.",NA,"1982","10","25","Dicotyledoneae",NA,"Müll.Arg.","Brasília","-47.9296989440918","-15.7797002792358",NA,"Delprete, PG",NA,NA,"70570","auto","2006",NA,NA,NA,NA,NA,NA
"662","2019-11-01 15:08:48-03","UnB","UB","166773","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Amorim, EH; Mendes, S; Arruda, R; Fonseca, DV","428","Southern America","Brasil","Minas Gerais","EPDA-Galheiro. mata próximo a casa do Hélio. Estação Ambiental Galheiro",NA,NA,NA,NA,"Subarbusto 0,5m. Cálice e corola esverdeados; botões florais verdes.; Mata semidecídua.",NA,"2003","01","16","Dicotyledoneae",NA,"Müll.Arg.","Perdizes","-47.2928009033203","-19.3528003692627",NA,"Barboza, MRV",NA,NA,"45889","auto","2012","11",NA,NA,NA,NA,NA
"663","2019-11-01 15:08:48-03","UnB","UB","88345","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Paula, JE","3741","Southern America","Brasil","Distrito Federal","Córrego Santan",NA,NA,NA,NA,NA,NA,"2005","05","12","Dicotyledoneae",NA,"Müll.Arg.","São Sebastião",NA,NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2019-11-01 15:08:48-03","UnB","UB","110120","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Melo, E; França, F","766","Southern America","Brasil","Distrito Federal","Rio São Bartolomeu, Quebrada dos Neri. BR-251",NA,NA,NA,NA,"3m. Flor branca; Mata ciliar.",NA,"1992","06","21","Dicotyledoneae",NA,"Müll.Arg.","Brasília","-47.662222","-15.960278",NA,"Delprete, PG","-47.662222","-15.960278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2019-11-01 15:08:48-03","UnB","UB","166771","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Rezende, AV; Viollati, LG; Silva, PEN; Borgatto, DF","136","Southern America","Brasil","Bahia","Fazenda Jatobá",NA,NA,NA,NA,"Planta 20m, com frutos imaturos verdes.; Cerrado-ss",NA,"1991","01","09","Dicotyledoneae",NA,"Müll.Arg.","Correntina","-45.75","-13",NA,"Barboza, MRV","-45.75","-13",NA,NA,"2012","11",NA,NA,NA,NA,NA
"666","2019-11-01 15:08:48-03","UnB","UB","111587","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Cezare, CHG; Souza-Silva, S; Machado Neto, A","419","Southern America","Brasil","Goiás","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","763","763",NA,NA,"Arbusto 4m. Flor aberta ausente, botão floral v; Floresta Estacional Semidecidual. Topologia: Plano.",NA,"2007","12","09","Dicotyledoneae",NA,"Müll.Arg.","Luziânia","-48.0233","-16.5179",NA,"Delprete, PG","-48.0233","-16.5179",NA,NA,"2009",NA,NA,NA,NA,NA,NA
"667","2019-11-01 15:08:48-03","UnB","UB","112131","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Delprete, PG; Silva, LF","9177","Southern America","Brasil","Goiás","Setor Goiânia 2. Ribeirão João Leite, 500m antes do encontro com o Rio Meia Ponte.","720","720",NA,NA,"Folhas papiráceas, discolores. Corolas com tubo verde-claro e lobos brancos.; Arvoreta pouco ramificada 3-5m",NA,"2004","12","18","Dicotyledoneae",NA,"Müll.Arg.","Goiânia","-49.296667","-16.666667",NA,"Delprete, PG","-49.296667","-16.666667",NA,NA,"2005",NA,NA,NA,NA,NA,NA
"668","2019-11-01 15:08:48-03","UnB","UB","112472","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Delprete, PG","10015C","Southern America","Brasil","Goiás","Serra dos Pireneus. Estrada principal para a subida ao parque","950","950",NA,NA,"Folhas cartáceas. Corolas brancas.; Arvoreta 5-6m; Bosque estacionalsemi-cauducifólio.",NA,"2006","12","23","Dicotyledoneae",NA,"Müll.Arg.","Pirenópolis","-48.915278","-15.8425",NA,"Delprete, PG","-48.915278","-15.8425",NA,NA,"2007",NA,NA,NA,NA,NA,NA
"669","2019-11-01 15:08:48-03","UnB","UB","166715","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Ratter, JA; et al.","6749","Southern America","Brasil","Maranhão","Top of Serra de Madeira, near Carolina","480","480",NA,NA,"Young shrub 1,3m.; In dense mesotrophic cerradão",NA,"1993","07","04","Dicotyledoneae",NA,"Müll.Arg.",NA,"-47.433333","-7.183333",NA,"Pessoa, MC","-47.433333","-7.183333",NA,NA,"2013","06",NA,NA,NA,NA,NA
"670","2019-11-01 15:08:48-03","UnB","UB","166751","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Heringer, EP","Herb7495","Southern America","Brasil","Minas Gerais","Fazenda do Funil, 6km de Paraopeba",NA,NA,NA,NA,"Arbusto espinhoso.",NA,"1956","10","06","Dicotyledoneae",NA,"Müll.Arg.",NA,NA,NA,NA,"Delprete, PG",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA
"671","2019-11-01 15:08:48-03","UnB","UB","166752","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Sevilha, AC; Fagg, CW; Felfili, JM; Mendonça, RC","1797","Southern America","Brasil","Minas Gerais","Parque Nacional Grande Sertão Veredas","685","685",NA,NA,"Arbusto escandente 4m, semiciófila. Folhas subcoriáceas. Frutos quando maduros cor vinho.; Mata ciliar. Relevo plano. Solo arenoso",NA,"1999","02","14","Dicotyledoneae",NA,"Müll.Arg.","Formoso","-45.757778","-15.12",NA,"Delprete, PG","-45.757778","-15.12",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"672","2019-11-01 15:08:48-03","UnB","UB","166753","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","26783","Southern America","Brasil","Minas Gerais","Ca. 15km W of Corinto","600","600",NA,NA,"Shrub 2m. Fruit green.; Cerrado",NA,"1970","03","02","Dicotyledoneae",NA,"Müll.Arg.",NA,NA,NA,NA,"Delprete, PG",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA
"673","2019-11-01 15:08:48-03","UnB","UB","166754","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","26963","Southern America","Brasil","Minas Gerais","Ca. 2km N of Joaquim Felício","650","650",NA,NA,"Shrub 2m. Fruit green.; Cerrado",NA,"1970","03","05","Dicotyledoneae",NA,"Müll.Arg.",NA,NA,NA,NA,"Delprete, PG",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA
"674","2019-11-01 15:08:48-03","UnB","UB","166755","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Irwin, HS; Onishi, E; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","26209","Southern America","Brasil","Minas Gerais","Ca. 5km SE of Paracatu","675","675",NA,NA,"Shrub 2,5m. Corolla white.; Cerrado",NA,"1970","02","06","Dicotyledoneae",NA,"Müll.Arg.",NA,NA,NA,NA,"Delprete, PG",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA
"675","2019-11-01 15:08:48-03","UnB","UB","184177","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Stefanello, TH; Santos, VS; Brito, ACS","213","Southern America","Brasil","Mato Grosso do Sul","Sub-região do Paraguai, RPPN Eliezer Batista","87","87",NA,NA,"Arbusto escandente. Flor branca; Floresta Estacional semidecídua e Cerradão",NA,"2010","11","24","Dicotyledoneae",NA,"Müll.Arg.","Corumbá","-57.474167","-18.091389",NA,"Pessoa, MC","-57.474167","-18.091389",NA,NA,"2013","06",NA,NA,NA,NA,NA
"676","2019-11-01 15:08:48-03","UnB","UB","191827","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Faria, JEQ; Soares-Silva, LH; Silva Júnior, MC","2851","Southern America","Brasil","Goiás","Área da pousada Dona Sinhá","503","503",NA,NA,"Arvoreta escandente ca. 3 m de altura, caule com espinhos, botão floral verde, flor amarela pálida; Cerradão degradado",NA,"2012","09","28","Dicotyledoneae",NA,"Müll.Arg.","Goiás","-50.145278","-15.931389",NA,"Faria, JEQ","-50.145278","-15.931389",NA,NA,"2012","09",NA,NA,NA,NA,NA
"677","2019-11-01 15:08:48-03","UnB","UB","193709","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Wood, JRI; Soto, D","25393","Southern America","Bolivia","Santa Cruz","Angel Sandoval, aproximadamente 3km de Las petas en el camino hacia Candelaria","138","138",NA,NA,"Arbusto 1,5m. Corteza externa lisa gris, flores cremeosas blanquesina; Zona de vegetação tipo cerrado con suelo compactado, aparentemente inundado estacionalmente, con islas de vegetación estacionalmente quemada",NA,"2008","11","16","Dicotyledoneae",NA,"Müll.Arg.",NA,"-59.298889","-16.684167",NA,"Pessoa, MC","-59.298889","-16.684167",NA,NA,"2013","06",NA,NA,NA,NA,NA
"678","2019-11-01 15:08:48-03","UnB","UB","193710","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Wood, JRI; et al.","26339","Southern America","Bolivia","Santa Cruz","Velasco, 3km de San Ignacio en el camino a Vila Bela","403","403",NA,NA,"Arbusto espinoso 1,5m., hoja pálido en el envés, corola blanca; Llanura ondulante con bosque seco chiquitano en la loma pasando por cerradao o cerrado en las laderas de vallecitos, campo húmedo en los vallecitos con suelo arenoso",NA,"2009","11","05","Dicotyledoneae",NA,"Müll.Arg.",NA,"-60.963056","-16.338611",NA,"Pessoa, MC","-60.963056","-16.338611",NA,NA,"2013","06",NA,NA,NA,NA,NA
"679","2019-11-01 15:08:48-03","UnB","UB","193714","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Schunke, J","5795","Southern America","Peru",NA,"Prov. Huánuco; Chinchao; Pampayacu, 1km al este de Cochero","1050","1200",NA,NA,"Arbol mediano 9-10m. Flores blancas fragantes; sépalos verde pálido. Frutos pardo negruzco, carnosoa de 1cm de longitud, por 5mm de diámetro. Las hojas son rugosas brillosas de color verde intenso. La base del tallo tiene espinas; En bosque secundari",NA,"1973","02","15","Dicotyledoneae",NA,"Müll.Arg.",NA,NA,NA,NA,"Pessoa, MC",NA,NA,NA,NA,"2013","06",NA,NA,NA,NA,NA
"680","2019-11-01 15:08:48-03","UnB","UB","194647","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Fernandes, MH; et al.","54","Southern America","Brasil","Distrito Federal","Fazenda Malunga, Núcleo Rural Lamarão","884","884",NA,NA,"Arbusto 1m. Flor vermelho claro; Mata de galeria. Relevo inclinado. Solo argiloso",NA,"2012","01","12","Dicotyledoneae",NA,"Müll.Arg.","Brasília","-47.4925","-15.975833",NA,"Fernandes, MH","-47.4925","-15.975833",NA,NA,"2012","06",NA,NA,NA,NA,NA
"681","2019-11-01 15:08:48-03","UnB","UB","203839","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Faria, JEQ; Zanatta, MRV","3619","Southern America","Brasil","Distrito Federal","Estrada chegando no Morro da Pedreira","766","766",NA,NA,"Árvore 1m. Flor branca. Botão verde; Mata seca sempre verde, margem de córrego intermitente",NA,"2013","05","23","Dicotyledoneae",NA,"Müll.Arg.","Brasília","-47.96","-15.51",NA,"Faria, JEQ","-47.96","-15.51",NA,NA,"2013",NA,NA,NA,NA,NA,NA
"682","2019-11-01 15:08:48-03","UnB","UB","210627","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Projeto Biodiversidade BP; Faria, JEQ; Proença, CEB; Rosa, PO; Mello, TRB; Izetti, C; Oku, W;","BCFCEC48","Southern America","Brasil","Goiás","Fazenda Canadá (BCFCEC)","490","490",NA,NA,"Árvore, 3m; Borda de campo úmido. Solo argiloso acinzentado com muita serrapilheira",NA,"2012","08","18","Dicotyledoneae",NA,"Müll.Arg.","Edéia","-50.0937","-17.7189",NA,"Faria, JEQ","-50.0937","-17.7189",NA,NA,"2012",NA,NA,NA,NA,NA,NA
"683","2019-11-01 15:08:48-03","UnB","UB","211399","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Projeto Biodiversidade BP; Melo, MS; Concha, C; Arcela, V","CUFCBC1","Southern America","Brasil","Goiás","Fazenda Canadá (CUFCBC)","472","472",NA,NA,"Arvoreta, 1m. Espinhos; Campo úmido aberto. Solo úmido, argiloso, marrom",NA,"2012","08","02","Dicotyledoneae",NA,"Müll.Arg.","Edéia","-50.0534","-17.4109",NA,NA,"-50.0534","-17.4109",NA,NA,"2012",NA,NA,NA,NA,NA,NA
"684","2019-11-01 15:08:48-03","UnB","UB","211573","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Projeto Biodiversidade BP; Proença, CEB; Reis, PA; Concha, C; Mello, TRB; Mendes, VC","MCFPAA28","Southern America","Brasil","Goiás","Rio dos Bois, Fazenda Tupi (MCFPAA)","490","490",NA,NA,"Árvore; Mata seca próximo à mata ciliar. Latossolo pedregoso",NA,"2012","08","16","Dicotyledoneae",NA,"Müll.Arg.","Edéia","-50.1004","-17.7861",NA,"Faria, JEQ","-50.1004","-17.7861",NA,NA,"2012",NA,NA,NA,NA,NA,NA
"685","2019-11-01 15:08:48-03","UnB","UB","211877","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Projeto Biodiversidade BP; Faria, JEQ; Rosa, PO; Izetti, C; Mendes, VC; Oku, W","MSFPAB21","Southern America","Brasil","Goiás","Fazenda Tupi (MSFPAB)","461","461",NA,NA,"Árvore, 6m; Mata seca. Solo argiloso, marrom com pequenas rochas",NA,"2012","08","16","Dicotyledoneae",NA,"Müll.Arg.","Edéia","-50.0804","-17.6872",NA,"Faria, JEQ","-50.0804","-17.6872",NA,NA,"2013",NA,NA,NA,NA,NA,NA
"686","2019-11-01 15:08:48-03","UnB","UB","30175","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Heringer, EP","14430","Southern America","Brasil","Goiás","Luziânia, Sítio do Dr. Jesus Reis",NA,NA,NA,NA,"Arbusto 3-4m. Caule espiculoso. Fruto abundante, roxo quando maduro.",NA,"1975","02","26","Dicotyledoneae",NA,"Müll.Arg.","Luziânia","-47.9503","-16.2525",NA,"Delprete, PG","-47.9503","-16.2525",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"687","2019-11-01 15:08:48-03","UnB","UB","30176","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Kirkbride Junior, JH","3431","Southern America","Brasil","Goiás","Fazenda Esmeraldas, 6 Km NE de Goiás Velho",NA,NA,NA,NA,"Arbusto 4m. Frutos verdes a pretos.; Margem de mata decídua e capoeira",NA,"1980","02","12","Dicotyledoneae",NA,"Müll.Arg.",NA,"-50.116667","-15.9",NA,"Delprete, PG","-50.116667","-15.9",NA,NA,"1998",NA,NA,NA,NA,NA,NA
