"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","county","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1206","2019-10-07 09:37:30-03","UEFS","HUEFS","64181","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Mendes, M.S.","455","2008","08",NA,"Brasil","Bahia","Região de Brejinho das Ametistas; Área da Bahia Mineração.","-42.556944","-14.323333",NA,"Caatinga.","HUEFS0064181","HUEFS0064181",NA,NA,"Caetité","980","980",NA,NA,NA,"42W33'25''","14S19'24''",NA,NA,NA,"Santalanae",NA,NA,NA,NA
"1207","2019-10-07 09:37:30-03","UEFS","HUEFS","66874","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Junqueira, M.E.R.","160","2002","12",NA,"Brasil","Bahia","Cachoeira do Agreste.","-40.916667","-11.45",NA,"Solo arenoso.","HUEFS0066874","HUEFS0066874","E.Melo","03","Morro do Chapéu",NA,NA,NA,NA,NA,"40W55'0''","11S27'0''","2017","02",NA,"Santalanae",NA,NA,NA,NA
"1208","2019-10-07 09:37:30-03","UEFS","HUEFS","68820","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"França, F.","4011","2003","01",NA,"Brasil","Bahia","Morrão: encosta.","-41.209444","-11.588056",NA,"Cerrado em solo esbranquiçado.","HUEFS0068820","HUEFS0068820","E.Melo","28","Morro do Chapéu","1210","1255",NA,NA,NA,"41W12'34''","11S35'17''","2017","02",NA,"Santalanae",NA,NA,NA,NA
"1209","2019-10-07 09:37:30-03","UEFS","HUEFS","69527","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Silva, F.H.M.","337","2003","02",NA,"Brasil","Bahia","Estação Biológica de Canudos","-39.15","-10.016667",NA,"Solo arenoso.","HUEFS0069527","HUEFS0069527","F.H.F.Nascimento","16","Canudos",NA,NA,NA,NA,NA,"39W9'","10S1'","2010","03",NA,"Santalanae",NA,NA,NA,NA
"1210","2019-10-07 09:37:30-03","UEFS","HUEFS","70028","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Andrade, M.J.G.","168","2002","11",NA,"Brasil","Bahia","Caminho para a capela. Chapada Diamantina.","-41.805833","-13.571111",NA,"Cerrado de altitude e apresentando também representantes de vegetação de Campo rupestre.","HUEFS0070028","HUEFS0070028",NA,"09","Rio de Contas","1068","1068",NA,NA,NA,"41W48'21''","13S34'16''",NA,NA,NA,"Santalanae",NA,NA,NA,NA
"1211","2019-10-07 09:37:30-03","UEFS","HUEFS","70029","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Andrade, M.J.G.","169","2002","11",NA,"Brasil","Bahia","Caminho para a capela. Chapada Diamantina.","-41.805833","-13.571111",NA,"Cerrado de altitude e apresentando também representantes de vegetação de Campo rupestre.","HUEFS0070029","HUEFS0070029",NA,"09","Rio de Contas","1068","1068",NA,NA,NA,"41W48'21''","13S34'16''",NA,NA,NA,"Santalanae",NA,NA,NA,NA
"1212","2019-10-07 09:37:30-03","UEFS","HUEFS","72484","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Stannard, B.","1011","1999","02",NA,"Brasil","Espírito Santo","Reserva Florestal da Companhia Vale do Rio Doce. Bomba d'Água","-39.8925","-19.1",NA,"Vegetação aberta com areia e ilhas de arbustos com Bromeliaceae, Cactaceae, Araceae etc, chamada no local de Nativo","HUEFS0072484","HUEFS0072484",NA,"09","Linhares","20","30",NA,NA,NA,"39W53'33''","19S6'0''",NA,NA,NA,"Santalanae",NA,NA,NA,NA
"1213","2019-10-07 09:37:30-03","UEFS","HUEFS","72863","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Oliveira, A.A.de","174","2003","05",NA,"Brasil","Bahia","Base I, Biodiversitas - Caminho para Gruta do Minadouro","-38.992222","-9.947778",NA,NA,"HUEFS0072863","HUEFS0072863","F.H.F.Nascimento","22","Canudos","406","406",NA,NA,NA,"38W59'32''","9S56'52''","2010","03",NA,"Santalanae",NA,NA,NA,NA
"1214","2019-10-07 09:37:30-03","UEFS","HUEFS","73361","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Andrade, M.J.G.","258","2003","05",NA,"Brasil","Bahia","Cachoeira do Ferro Doido, na descida pora o leito do rio.","-40.991111","-11.623333",NA,NA,"HUEFS0073361","HUEFS0073361","E.Melo","01","Morro do Chapéu",NA,NA,NA,NA,NA,"40W59'28''","11S37'24''","2017","02",NA,"Santalanae",NA,NA,NA,NA
"1215","2019-10-07 09:37:30-03","UEFS","HUEFS","73362","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Andrade, M.J.G.","259","2003","05",NA,"Brasil","Bahia","Cachoeira do Ferro Doido, na descida pora o leito do rio.","-40.991111","-11.623333",NA,NA,"HUEFS0073362","HUEFS0073362","E.Melo","01","Morro do Chapéu",NA,NA,NA,NA,NA,"40W59'28''","11S37'24''","2017","02",NA,"Santalanae",NA,NA,NA,NA
"1216","2019-10-07 09:37:30-03","UEFS","HUEFS","73396","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Silva, F.H.M.","411","2003","06",NA,"Brasil","Bahia","Estação Biológica de Canudos","-39.15","-10.016667",NA,"Substrato arbóreo","HUEFS0073396","HUEFS0073396","F.H.F.Nascimento","20","Canudos",NA,NA,NA,NA,NA,"39W9'0''","10S1'0''","2010","03",NA,"Santalanae",NA,NA,NA,NA
"1217","2019-10-07 09:37:30-03","UEFS","HUEFS","76128","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Stannard, B.","51614","1992","02",NA,"Brasil","Bahia","Garimpo do Engenho","-41.816667","-13.3",NA,NA,"HUEFS0076128","HUEFS0076128",NA,"26","Abaíra","1000","1000",NA,NA,NA,"41W49'","13S18'",NA,NA,NA,"Santalanae",NA,NA,NA,NA
"1218","2019-10-07 09:37:30-03","UEFS","HUEFS","76145","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Pirani, J.R.","51393","1992","01",NA,"Brasil","Bahia","Estrada de engenho entre Catolés e Abaíra.","-41.816667","-13.3",NA,NA,"HUEFS0076145","HUEFS0076145",NA,"30","Abaíra","1100","1100",NA,NA,NA,"41W49'","13S18'",NA,NA,NA,"Santalanae",NA,NA,NA,NA
"1219","2019-10-07 09:37:30-03","UEFS","HUEFS","76190","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Stannard, B.","51582","1992","02",NA,"Brasil","Bahia","Mendonça de Daniel Abreu","-41.816667","-13.266667",NA,"Carrasco.","HUEFS0076190","HUEFS0076190",NA,"25","Abaíra","940","940",NA,NA,NA,"41W49'","13S16'",NA,NA,NA,"Santalanae",NA,NA,NA,NA
"1220","2019-10-07 09:37:30-03","UEFS","HUEFS","76759","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Silva, F.H.M.","463","2003","10",NA,"Brasil","Bahia","Estação Biológica de Canudos","-39.15","-10.016667",NA,"Solo arbóreo.","HUEFS0076759","HUEFS0076759","F.H.F.Nascimento","25","Canudos",NA,NA,NA,NA,NA,"39W9'0''","10S1'0''","2010","03",NA,"Santalanae",NA,NA,NA,NA
"1221","2019-10-07 09:37:30-03","UEFS","HUEFS","827","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Grupo Pedra do Cavalo","517","1980","08",NA,"Brasil","Bahia",NA,"-39.083333","-12.533333",NA,NA,"HUEFS0000827","HUEFS0000827",NA,NA,"Cachoeira","40","120",NA,NA,NA,"39W5'","12S32'",NA,NA,NA,"Santalanae",NA,NA,NA,NA
"1222","2019-10-07 09:37:30-03","UEFS","HUEFS","77972","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Costa P.L.S.","5","2003","10",NA,"Brasil","Distrito Federal","Lago Sul. Jardim Botânico de Brasília. Beira da estrada de terra.","-47.833333","-15.866667",NA,"Campo cerrado.","HUEFS0077972","HUEFS0077972",NA,"25","Brasília","1070","1070",NA,NA,NA,"47W50'","15S52'",NA,NA,NA,"Santalanae",NA,NA,NA,NA
"1223","2019-10-07 09:37:30-03","UEFS","HUEFS","76144","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Lughadha, E.N.","51116","1992","01",NA,"Brasil","Bahia","Campo da Pedra Grande","-41.9","-13.233333",NA,NA,"HUEFS0076144","HUEFS0076144",NA,"30","Abaíra","1500","1550",NA,NA,NA,"41W54'","13S14'",NA,NA,NA,"Santalanae",NA,NA,NA,NA
"1224","2019-10-07 09:37:30-03","UEFS","HUEFS","33402","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Viana, B.F.","50","1996","01",NA,"Brasil","Bahia","Abaeté.","-38.510799407959","-12.9710998535156",NA,"Dunas.","HUEFS0033402","HUEFS0033402",NA,"10","Salvador",NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,"Santalanae",NA,NA,NA,NA
"1225","2019-10-07 09:37:30-03","UEFS","HUEFS","83502","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Rodarte, A.T.A.","97","2000","06",NA,"Brasil","Bahia","Ibiraba. Dunas interiores da margem esquerda do médio São Francisco.","-43.1417007446289","-11.0894002914429",NA,NA,"HUEFS0083502","HUEFS0083502",NA,"04","Barra",NA,NA,NA,"116121","auto",NA,NA,NA,NA,NA,"Santalanae",NA,NA,NA,NA
"1226","2019-10-07 09:37:30-03","UEFS","HUEFS","77409","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Farney, C.","3879","1999","01",NA,"Brasil","Bahia","Trilha para o Pico das Almas, Campo do Queiroz.","-41.8114013671875","-13.5789003372192",NA,"Em ilha de vegetação sobre afloramento rochoso.","HUEFS0077409","HUEFS0077409",NA,"22","Rio de Contas","1400","1400",NA,"49773","auto",NA,NA,NA,NA,NA,"Santalanae",NA,NA,NA,NA
"1227","2019-10-07 09:37:30-03","UEFS","HUEFS","13533","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Carvalho, A.M.de","3118","1990","04",NA,"Brasil","Bahia",NA,"-39.0647010803223","-16.4496994018555",NA,NA,"HUEFS0013533","HUEFS0013533",NA,"30","Porto Seguro",NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,"Santalanae",NA,NA,NA,NA
"1228","2019-10-07 09:37:30-03","UEFS","HUEFS","136198","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Mendes, K.","176","2008","06",NA,"Brasil","Bahia","Estação Ecológica do Raso da Catarina mata da Pororoca.","-38.4808006286621","-10.0749998092651",NA,"Arbóreo","HUEFS0136198","HUEFS0136198","F.H.F.Nascimento","02","Jeremoabo",NA,NA,NA,"82715","auto",NA,NA,"2010","03",NA,"Santalanae",NA,NA,NA,NA
"1229","2019-06-11 14:10:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,"R. B. Foster","12663","1988","12","South America","Peru","Madre de Dios",NA,"-70.25","-12",NA,NA,NA,NA,"RRC ID Flag","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"12663",NA,NA
"1230","2019-06-11 14:10:06-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,"J. Ruíz","269","1981","11","South America","Peru","Loreto",NA,"-75","-4",NA,NA,NA,NA,"RRC ID Flag","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"269",NA,NA
"1231","2015-03-07 08:36:20-03","F","FMNH-SEEDPLANTS","V0198792F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0198792F","V0198792F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1232","2015-03-07 08:36:20-03","F","FMNH-SEEDPLANTS","V0198793F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0198793F","V0198793F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1233","2019-06-05 11:54:16-03","F","FMNH-SEEDPLANTS","V0088944F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,"J. Schunke V. & J. G. Graham","16079","2004","9","South America","Peru","Ucayali","Cuenca del Rio Aguaytia. Carretera al Rio Yurac, Fundo ganadero Nuevo San Juan","-75.52","-9.07",NA,NA,"V0088944F","V0088944F_01","J. Kuijt","27","Padre Abad","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1234","2015-03-07 08:36:19-03","F","FMNH-SEEDPLANTS","V0198757F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0198757F","V0198757F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1235","2015-03-07 08:36:19-03","F","FMNH-SEEDPLANTS","V0198758F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0198758F","V0198758F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1236","2015-03-07 08:36:19-03","F","FMNH-SEEDPLANTS","V0198759F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0198759F","V0198759F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1237","2015-03-07 08:36:19-03","F","FMNH-SEEDPLANTS","V0198760F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0198760F","V0198760F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1238","2015-03-07 08:36:19-03","F","FMNH-SEEDPLANTS","V0198761F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0198761F","V0198761F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1239","2015-03-07 08:36:19-03","F","FMNH-SEEDPLANTS","V0198762F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0198762F","V0198762F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1240","2015-03-07 08:36:19-03","F","FMNH-SEEDPLANTS","V0198763F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0198763F","V0198763F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1241","2015-03-07 08:36:19-03","F","FMNH-SEEDPLANTS","V0198764F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0198764F","V0198764F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1242","2017-03-06 08:52:10-03","F","FMNH-SEEDPLANTS","V0198765F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,"O. L. Haught","2730","1939","4","South America","Colombia","Meta",NA,"-73","3.5",NA,NA,"V0198765F","V0198765F_01",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1243","2015-03-07 08:36:19-03","F","FMNH-SEEDPLANTS","V0198766F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,"-55.625","4.1006",NA,NA,"V0198766F","V0198766F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1244","2015-03-07 08:36:19-03","F","FMNH-SEEDPLANTS","V0198767F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,"-59","5",NA,NA,"V0198767F","V0198767F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1245","2015-03-07 08:36:19-03","F","FMNH-SEEDPLANTS","V0198768F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,"-59","5",NA,NA,"V0198768F","V0198768F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1246","2015-03-07 08:36:19-03","F","FMNH-SEEDPLANTS","V0198769F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,"-58.7017","4.7364",NA,NA,"V0198769F","V0198769F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1247","2015-03-07 08:36:19-03","F","FMNH-SEEDPLANTS","V0198770F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0198770F","V0198770F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1248","2015-03-07 08:36:19-03","F","FMNH-SEEDPLANTS","V0198771F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0198771F","V0198771F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1249","2015-03-07 08:36:19-03","F","FMNH-SEEDPLANTS","V0198772F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0198772F","V0198772F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1250","2015-03-07 08:36:19-03","F","FMNH-SEEDPLANTS","V0198773F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0198773F","V0198773F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1251","2015-03-07 08:36:19-03","F","FMNH-SEEDPLANTS","V0198774F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0198774F","V0198774F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1252","2015-03-07 08:36:19-03","F","FMNH-SEEDPLANTS","V0198775F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,"-55.625","4.1006",NA,NA,"V0198775F","V0198775F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1253","2015-03-07 08:36:19-03","F","FMNH-SEEDPLANTS","V0198776F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,"-55.625","4.1006",NA,NA,"V0198776F","V0198776F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1254","2017-03-06 09:05:51-03","F","FMNH-SEEDPLANTS","V0198777F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,"J. Cuatrecasas","8861","1940","3","South America","Colombia","Caquetá",NA,"-74","1",NA,NA,"V0198777F","V0198777F_01",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1255","2017-03-06 09:04:43-03","F","FMNH-SEEDPLANTS","V0198778F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,"E. P. Killip & J. Cuatrecasas","38853","1944","6","South America","Colombia","Antioquia",NA,"-75.5","7",NA,NA,"V0198778F","V0198778F_01",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1256","2017-03-06 08:45:24-03","F","FMNH-SEEDPLANTS","V0198779F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,"J. Cuatrecasas","9000","1940","4","South America","Colombia","Caquetá",NA,"-74","1",NA,NA,"V0198779F","V0198779F_01",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1257","2017-03-06 08:53:04-03","F","FMNH-SEEDPLANTS","V0198780F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,"J. M. Idrobo","3665","1975","10","South America","Colombia","Caquetá",NA,"-74","1",NA,NA,"V0198780F","V0198780F_01",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1258","2020-04-18 14:08:07-03","F","FMNH-SEEDPLANTS","V0198781F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,"W. R. Philipson et al.","1659","1949","12","South America","Colombia","Meta",NA,"-73","3.5",NA,NA,"V0198781F","V0198781F_01",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1259","2017-03-06 09:01:44-03","F","FMNH-SEEDPLANTS","V0198782F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus",NA,NA,"J. Cuatrecasas","4329","1933","11","South America","Colombia","Meta",NA,"-73","3.5",NA,NA,"V0198782F","V0198782F_01",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
