"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"157","2020-12-09 14:46:34-03","FURB","FURB","61829","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Cordeiro, J.","Oliveira, A.A. de","2016","10","22","Brasil","Paraná","São José dos Pinhais",NA,"-49.1355555","-25.7561111","-49.1355555","-25.7561111",NA,NA,"Arbusto; flores brancas.","FURB61829","FURB61829","3768",NA,NA,NA,NA,NA,"2017","05","18",NA,NA,NA,NA,NA,NA,NA
"158","2020-12-09 14:46:34-03","FURB","FURB","61830","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Cordeiro, J.","Oliveira, A.A. de","2016","10","22","Brasil","Paraná","São José dos Pinhais",NA,"-49.1355555","-25.7561111","-49.1355555","-25.7561111",NA,NA,"Árvore; flores brancas.","FURB61830","FURB61830","3775",NA,NA,NA,NA,NA,"2017","05","18",NA,NA,NA,NA,NA,NA,NA
"159","2020-10-14 10:00:29-03","FURB","FURB","61845","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Ferreira, P.C.","Bona, L.P.","2016","10","25","Brasil","Paraná","Castro",NA,"-49.68","-24.66","-49.6800000","-24.6600000",NA,NA,"Arbusto; flores verdes.","FURB61845","FURB61845","777",NA,NA,NA,NA,NA,"2017","03","17",NA,NA,NA,NA,NA,NA,NA
"160","2020-10-14 10:00:29-03","FURB","FURB","62620","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Kassner-Filho, A.","Kassner-Filho, A.","2019","02","09","Brasil","Santa Catarina","São Joaquim","Fazenda Agropec. Fazenda Agropec.","-50.1305556","-28.17","-50.1305556","-28.1700000","1068","1068","Arbórea 10m; fruto maduro","FURB62620","FURB62620","4751",NA,NA,NA,NA,NA,"2019","02","09",NA,NA,NA,NA,NA,NA,NA
"161","2020-10-14 10:00:29-03","FURB","FURB","62621","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Kassner-Filho, A.","Kassner-Filho, A.","2019","02","09","Brasil","Santa Catarina","Urubici","Floresta Ombrófila Mista; Estágio Avançado. Floresta Ombrófila Mista; Estágio Avançado.","-49.4122222","-27.9922222","-49.4122222","-27.9922222","1482","1482","Arbórea 7m; fruto maduro","FURB62621","FURB62621","4697",NA,NA,NA,NA,NA,"2019","02","09",NA,NA,NA,NA,NA,NA,NA
"162","2020-10-14 10:00:29-03","FURB","FURB","64373","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Funez, L.A.","Funez, L.A.; Costa-Rezende, D.H., Ribeiro-Nardes, W., Kossmann, T., Kassner-Filho, A., Bones, F.L.V.","2019","01","25","Brasil","Santa Catarina","Urubici","Parcela TN-2500 (PELD-PPBio). Parque Nacional de São Joaquim","-49.6280556","-28.1575","-49.6280556","-28.1575000","1660","1660","Frutos maduros roxos Habitat: Floresta Nebular Habito: Árvore","FURB64373","FURB64373","8651",NA,NA,NA,NA,NA,"2019","01","25",NA,NA,NA,NA,NA,NA,NA
"163","2020-10-14 10:00:29-03","FURB","FURB","9522","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Gasper, AL de","Gasper, A.L. de; Paolin, R.","2008","05","26","Brasil","Santa Catarina","São Joaquim","Luizinho (Capela São José - Morro Grande).","-49.8588889","-28.4380555","-49.8588889","-28.4380555","1089","1089","IFFSC 70/N/32.","FURB01240","FURB01240","1141",NA,NA,NA,NA,NA,"2008","05","26",NA,NA,NA,NA,NA,NA,NA
"164","2021-03-16 17:50:13-03","UCS","HUCS","49666","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R. A. Howard","Gonzatti, F.","Gonzatti, F.","2019","03","23","Brasil","Rio Grande do Sul","Canela","FLONA de Canela","-50.816667","-29.321389","-50.816667","-29.321389","788","788","Arvoreta,ca. de 2m de altura, bordo de mata. Sucessão avançada",NA,NA,"5002",NA,NA,NA,"Angiospermae","Aquifoliales","2019","05",NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-16 17:50:13-03","UCS","HUCS","48427","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R. A. Howard",NA,"Sobral, M.","1995","10",NA,"Brasil","Rio Grande do Sul","Amaral Ferrador",NA,"-52.2574996948242","-30.8782997131348",NA,NA,NA,NA,"Região de campos rupestres entremeados com capões de mata estacional semidecídua",NA,NA,"8039",NA,NA,NA,"Angiospermae","Aquifoliales",NA,NA,NA,"29758","auto",NA,NA,NA,NA,NA
"166","2021-03-16 17:50:13-03","UCS","HUCS","44203","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R. A. Howard",NA,"Sobral, M.","1995","09",NA,"Brasil","Rio Grande do Sul","Amaral Ferrador",NA,"-52.2574996948242","-30.8782997131348",NA,NA,NA,NA,"Doação ICN; Região de campos rupestres entremeados com capões de mata estacional semidecídual.",NA,NA,"8030",NA,NA,NA,"Angiospermae","Aquifoliales",NA,NA,NA,"29758","auto",NA,NA,NA,NA,NA
"167","2021-03-16 17:50:13-03","UCS","HUCS","48383","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R. A. Howard",NA,"Sobral, M.","1992","03",NA,"Brasil","Rio Grande do Sul","Arroio dos Ratos",NA,"-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Região de mata estacional alterada, nos arredores da BR 290",NA,NA,"7439",NA,NA,NA,"Angiospermae","Aquifoliales",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA
"168","2021-03-16 17:50:08-03","UCS","HUCS","14153","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R. A. Howard","Smith, S.F.","Kegler, A.","1999","10","27","Brasil","Rio Grande do Sul","São Marcos",NA,"-51.0680999755859","-28.9710998535156",NA,NA,"800","800","orla da capoeira",NA,NA,"303",NA,NA,NA,"Angiospermae","Aquifoliales","2000","09",NA,"15120","auto",NA,NA,NA,NA,NA
"169","2021-03-16 17:50:13-03","UCS","HUCS","4425","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R. A. Howard","Valduga, E.","Rossato, M.","1988","09","17","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva - Ilhéus","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"arvoreta; na mata",NA,NA,"s.n.",NA,NA,NA,"Angiospermae","Aquifoliales","2013","08",NA,"49662","auto",NA,NA,NA,NA,NA
"170","2021-03-16 17:50:13-03","UCS","HUCS","40612","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R. A. Howard","Seger, G.D.S.","Seger, G.D.S.","2007","08","29","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional - Flona SPF","-50.5835990905762","-29.4480991363525",NA,NA,"923","923","flores ca. de 5m - ICN 183222; borda de silvicultura de araucária",NA,NA,"492",NA,NA,NA,"Angiospermae","Aquifoliales",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"171","2021-03-16 17:50:13-03","UCS","HUCS","44136","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R. A. Howard",NA,"Sobral, M.","1992","03",NA,"Brasil","Rio Grande do Sul","Arroio dos Ratos","Nos arredores da BR-290","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Região de mata estacional alterada.",NA,NA,"7439",NA,NA,NA,"Angiospermae","Aquifoliales",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA
"172","2021-03-16 17:50:08-03","UCS","HUCS","13921","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R. A. Howard","Gonzatti, F.","Wasum, R.A.","1999","09","26","Brasil","Rio Grande do Sul","São Francisco de Paula","Paraíso da Serra, RS 235","-50.5835990905762","-29.4480991363525",NA,NA,"850","850","em beira da mata, árvore",NA,NA,"150",NA,NA,NA,"Angiospermae","Aquifoliales","2014","07","04","76715","auto",NA,NA,NA,NA,NA
"173","2021-03-16 17:50:13-03","UCS","HUCS","4672","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R. A. Howard","Hatschbach, G.","Hatschbach, G.","1987","10","05","Brasil","Paraná","Pien","Poço Frio","-49.42919921875","-26.0981006622314",NA,NA,NA,NA,"arbusto 3m. flor alva; brejo",NA,NA,"51482",NA,NA,NA,"Angiospermae","Aquifoliales","1988",NA,NA,"19924","auto",NA,NA,NA,NA,NA
"174","2021-03-16 17:50:13-03","UCS","HUCS","2612","PreservedSpecimen","Plantae","Cardiopteridaceae","Villaresia","cuspidata","Villaresia cuspidata","Miers","Sehnem, A.","Sehnem, A.","1980","10","30","Brasil","Rio Grande do Sul",NA,"Res. Ecol. Esmeralda",NA,NA,NA,NA,"850","850","arbor in araucarieto",NA,NA,"s.n.",NA,NA,NA,"Angiospermae","Aquifoliales","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-16 17:50:13-03","UCS","HUCS","2428","PreservedSpecimen","Plantae","Cardiopteridaceae","Villaresia","cuspidata","Villaresia cuspidata","Miers","Sehnem, A.","Sehnem, A.","1978","09","08","Brasil","Rio Grande do Sul","Rosário do Sul","Sanga do Sals - faz. Timbaúva","-54.9141998291016","-30.25830078125",NA,NA,NA,NA,"arbor minor in silva",NA,NA,"s.n.",NA,NA,NA,"Angiospermae","Aquifoliales","1978",NA,NA,"71660","auto",NA,NA,NA,NA,NA
"176","2020-04-27 16:09:13-03","UFES","VIES","31106","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Zorzanelli, J.P.F.; Oliveira, A.P.G.","Oliveira, R.N.","1993","03","04","Brasil","Espírito Santo","Aracruz",NA,"-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,"VIES031106","VIES031106","446",NA,NA,NA,NA,NA,"2013","01","30","37987","auto",NA,NA,NA,NA,NA
"177","2019-08-16 08:38:57-03","UTFPR","HCF","27970","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","P.C. Ferreira","L.P. Bona","2016","10","25","Brasil","PR","Castro",NA,"-49.68","-24.66","49°40'48 W","24°39'36 S",NA,NA,"arbusto 2,8 m. Flores verdes. Conglomerado: 276 Subunidade: 1 Subparcela: 10 Árvore: 1RN.",NA,NA,"777",NA,NA,NA,NA,NA,"2017","03","17",NA,NA,NA,NA,NA,NA,NA
"178","2019-08-16 08:38:57-03","UTFPR","HCF","18526","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","J.T. Motta","J.T. Motta","2013","09","22","Brasil","PR","Coronel Domingos Soares","Fazenda São Geraldo","-52.010833","-26.304167","52°00'39 W","26°18'15 S","1107","1107","arvoreta de 3 m; flores cremes. Mata ciliar.",NA,NA,"4075",NA,NA,NA,NA,NA,"2014","02","05",NA,NA,NA,NA,NA,NA,NA
"179","2019-08-16 08:38:57-03","UTFPR","HCF","21430","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","E. Barboza & J. Cordeiro","G. Felitto","2015","08","08","Brasil","PR","Nova Cantu","PCH Cantu 2, Área de Supressão do futuro","-52.428056","-24.736667","52°25'41 W","24°44'12 S","410","410","árvore, 10 m, frutos imaturos verdes e flores alvas-amareladas. Floresta Estacional Semidecidual.",NA,NA,"938",NA,NA,NA,NA,NA,"2015","10","02",NA,NA,NA,NA,NA,NA,NA
"180","2019-08-16 08:38:57-03","UTFPR","HCF","280","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","M.G. Caxambu","A.E. Bianek","2003","07","15","Brasil","PR","Campo Mourão","Parque Municipal do Lago","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"presença de flores.",NA,NA,"52",NA,NA,NA,NA,NA,"2011","02","21","28572","auto",NA,NA,NA,NA,NA
"181","2019-08-16 08:38:57-03","UTFPR","HCF","13370","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","C.T. Blum","C.T. Blum","2013","11","22","Brasil","PR","Curitiba","Capão do CIFLOMA","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"árvore com 4 m, frutos verdes e vinosos, floresta aluvial.",NA,NA,"1128",NA,NA,NA,NA,NA,"2013","11","22","25180","auto",NA,NA,NA,NA,NA
"182","2019-08-16 08:38:57-03","UTFPR","HCF","13369","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","C.T. Blum","C.T. Blum","2013","11","22","Brasil","PR","Curitiba","Capão do CIFLOMA","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"árvore com 5 m de altura, flor creme esverdeada, frutos verdes, floresta aluvial.",NA,NA,"1125",NA,NA,NA,NA,NA,"2013","11","22","25180","auto",NA,NA,NA,NA,NA
"183","2019-08-16 08:38:57-03","UTFPR","HCF","12299","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","E.D. Lozano","E.D. Lozano","2012","11","05","Brasil","PR","Curitiba","Umbará, próximo a BR-116","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"árvore, 4 m, frutos imaturos verdes. Em meio a banhado.",NA,NA,"1175",NA,NA,NA,NA,NA,"2013",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"184","2019-08-16 08:38:57-03","UTFPR","HCF","2993","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","M.G. Caxambu","D. Rezende","2005","11","07","Brasil","PR","Peabiru","Sítio São Benedito","-52.3431015014648","-23.9127998352051",NA,NA,NA,NA,"arvoreta ereta, heliófita, com frutos carnosos, verdes. Ao lado de um córrego. Casca áspera no fuste.",NA,NA,NA,NA,NA,NA,NA,NA,"2011","02","21","21732","auto",NA,NA,NA,NA,NA
"185","2020-02-10 08:20:56-03","UTFPR","HCF","30322","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","I.J.G. Oliveira","V. Ariati","2019","08","22","Brasil","PR","Tibagi","UHE Tibagi Montante","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"árvore, flores brancas. Floresta Ombrófila Mista.",NA,NA,"1793",NA,NA,NA,NA,NA,"2019","10","02","56988","auto",NA,NA,NA,NA,NA
"186","2013-04-01 09:16:12-03","IPT","BCTW","19883","S","Plantae",NA,"Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Instituto Plantarum","Lorenzi, H.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"102",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"187","2021-03-21 19:33:29-03","UFC","EAC","53529","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Bernacci, L.C.","1990","08","30","Brasil","São Paulo","Campinas","Fazenda São Vicente","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Arvoreta ca. 4-6m alt.; resto de inflorescência; flores brancas; interior da mata; Mata mesófila semi-decídua","EAC0053529","EAC0053529","25740","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"188","2019-11-25 12:11:44-03","UFSM","SMDB","18413","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Rolim, RG","Rolim, RG","2017","04","15","Brasil","Rio Grande do Sul","Santa Maria",NA,"-54.004722","-29.688056","-54.004722","-29.688056","162","162","Árvore com estruturas reprodutivas. Nome popular: congonha, laranjeira-do-banhado; beira de arroio","SMDB018413",NA,"8425",NA,NA,NA,NA,NA,"2017","04","15",NA,NA,NA,NA,NA,NA,NA
"189","2019-11-25 12:11:44-03","UFSM","SMDB","10325","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Lerner, L","Budke, JC; Athayde, E; Giehl, EL","2001","09","11","Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, margem do Arroio Passo das Tropas. á","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Florística e Fitossociologia em trecho de mata ciliar em santa maria - RS.","SMDB010325",NA,"346",NA,NA,NA,NA,NA,"2014","05","14","37819","auto",NA,NA,NA,NA,NA
"190","2019-11-25 12:11:44-03","UFSM","SMDB","10328","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Lerner, L","Budke, JC; Athayde, E; Giehl, EL","2001","09","11","Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, margem do Arroio Passo das Tropas. á","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Florística e Fitossociologia em trecho de mata ciliar em santa maria - RS.","SMDB010328",NA,"348",NA,NA,NA,NA,NA,"2014","05","14","37819","auto",NA,NA,NA,NA,NA
"191","2019-11-25 12:11:44-03","UFSM","SMDB","10324","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Lerner, L","Budke, JC; Athayde, E; Giehl, EL","2001","09","11","Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, margem do Arroio Passo das Tropas. á","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Florística e Fitossociologia em trecho de mata ciliar em santa maria - RS.","SMDB010324",NA,"349",NA,NA,NA,NA,NA,"2014","05","14","37819","auto",NA,NA,NA,NA,NA
"192","2019-11-25 12:11:44-03","UFSM","SMDB","18612","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Figueira, M","Figueira, M","2015","07","10","Brasil","Rio Grande do Sul","Santa Maria","distrito de Santo Antão, Pedra do Lagarto","-53.873889","-29.627778","-53.873889","-29.627778",NA,NA,"Arvoreta, rara, borda do fragmento florestal, próxima a pequeno curso d'água, ramos fistulosos, flores com corola branca; Refúgio vegetacional (em morro de arenito da formação Botucatu) cercado por Floresta Estacional Subtropical do Domínio Atlântico","SMDB018612",NA,"CFSM340",NA,NA,NA,NA,NA,"2015","07","10",NA,NA,NA,NA,NA,NA,NA
"193","2019-11-25 12:11:44-03","UFSM","SMDB","1829","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard",NA,"Alvarez, A.F.","1980","10","07","Brasil","Rio Grande do Sul","Santa Maria","Campus da UFSM","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB001829",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA
"194","2021-02-11 16:53:01-03","UFSM","SMDB","16222","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Záchia, R.A","Záchia, R.A","2013","11","22","Brasil","Rio Grande do Sul","Santa Maria","Três Barras","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Hábito: árvoreta, frutos ( drupas) atropurpúreos, nome popular laranjeira- do- banhado, 2m de alt","SMDB016222",NA,"6449",NA,NA,NA,NA,NA,"2013",NA,NA,"37819","auto",NA,NA,NA,NA,NA
"195","2019-11-25 12:11:44-03","UFSM","SMDB","10326","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Lerner, L","Budke, JC; Athayde, E; Giehl, EL","2001","09","11","Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, margem do Arroio Passo das Tropas. á","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Florística e Fitossociologia em trecho de mata ciliar em santa maria - RS.","SMDB010326",NA,"344",NA,NA,NA,NA,NA,"2014","05","14","37819","auto",NA,NA,NA,NA,NA
"196","2019-11-25 12:11:44-03","UFSM","SMDB","10327","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Lerner, L","Budke, JC; Athayde, E; Giehl, EL","2001","09","11","Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, margem do Arroio Passo das Tropas. á","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Florística e Fitossociologia em trecho de mata ciliar em santa maria - RS.","SMDB010327",NA,"345",NA,NA,NA,NA,NA,"2014","05","14","37819","auto",NA,NA,NA,NA,NA
"197","2019-11-25 12:11:39-03","UFSM","SMDB","480","S","Plantae","Asteraceae","Villaresia","cuspidata","Villaresia cuspidata","Miers.","Rambo, B","Rau, G","1947","08","25","Brasil","Rio Grande do Sul","Santa Maria","Chácara Munari","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB000480",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA
"198","2020-12-21 16:29:45-03","MBM","MBM","136759","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha","(Mart.) Howard","Hatschbach, G.","Lindeman, J.; Haas, H.; Haas, H.",NA,NA,NA,"Brazil","Paraná","Capanema","Rio Iguaçu","-53.8088989257812","-25.6718997955322",NA,NA,NA,NA,NA,"MBM136759","MBM136759","3366","Southern America",NA,NA,NA,NA,NA,NA,NA,"23753","auto",NA,NA,NA,NA,NA
"199","2020-12-21 16:20:10-03","MBM","MBM","393071","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A. Howard","Cordeiro, J.","Bolson, M.","2010","08","09","Brazil","Paraná","Curitiba","Capão da Educação Física","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore.; Floresta Ombrófila Mista.","MBM393071","MBM393071","363","Southern America",NA,NA,NA,NA,"2010","09",NA,"25180","auto",NA,NA,NA,NA,NA
"200","2020-12-21 16:29:45-03","MBM","MBM","194365","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha","(Mart.) Howard","Uhlmann, A.","Carrião, D.J.S.",NA,NA,NA,"Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM194365","MBM194365","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"201","2020-12-21 16:29:45-03","MBM","MBM","239639","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha","(Mart.) Howard","Vieira, R.A.G.","Souza, L.R.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Ipiranga","Beira da estrada","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,NA,"MBM239639","MBM239639","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,"31827","auto",NA,NA,NA,NA,NA
