"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","typeStatus"
"92","2021-02-04 10:27:27-03","UFRPE","HST","1150","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","A.Laurênio","S.Tavares","1141","1962","11","17",NA,"Brasil","Pernambuco","Vicência","Mata do engenho Jundiá","-35.3266983032227","-7.65693998336792",NA,"Árvore com cerca de 12m alt. Flores verde amareladas. Pelos urticantes. Frutos com sementes comestíveis.","HST001150",NA,NA,NA,"2002","08","21084","auto",NA,NA,NA,NA,NA,NA,NA
"93","2021-02-25 10:11:54-03","CVRD","CVRD","2650","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax","Grady L. Webster","Menandro, M.S.","182","1990","05","29","América do Sul","BRASIL","ES","São Domingos do Norte","Estrada de São Gabriel da Palha - Colatina, a 32 km de São Gabriel.","-40.6236000061035","-19.1436004638672",NA,"Terreno inclinado, pioneira. Folhas com nervuras amarelados. Pelos urticantes nas folhas e exudação brancaa abundante. <ll>dwc_commonname:</ll> Ardiabo","CVRD002650",NA,NA,NA,"1991","10","26002","auto","23",NA,NA,"Magnoliopsida",NA,NA,NA
"94","2021-02-25 10:11:54-03","CVRD","CVRD","6752","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax","Domingos A. Folli","Folli, D.A.","3815","2001","02","02","América do Sul","BRASIL","MG","Aimorés","INSTITUTO TERRA","-41.0638999938965","-19.4958000183105",NA,"<ll>dwc_commonname:</ll> Ardiabo","CVRD006752",NA,NA,NA,"2002","03","54161","auto","27",NA,NA,"Magnoliopsida",NA,NA,NA
"95","2021-03-01 11:54:51-03","UFPE","UFP","24939","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax","Siqueira-Filho, JA","Siqueira-Filho, JA; J.A.Vicente","990","1999","07","09",NA,"Brasil","Pernambuco","Jaqueira",NA,"-35.833611","-8.710278",NA,"Árvore ca. de 40cm alt. que sogreu queda natural recente. Hospedeira de diversas epífitas como: Pteridophyta, Bromeliaceae, Orchidaceae e Araceae. Casca grossa, avermelhada. CAule secreta substância viscosa e pagajosa utilizada para ca","UFP024939",NA,"700","700","1999","07",NA,NA,"09","-35.833611","-8.710278",NA,NA,NA,NA
"96","2020-09-12 05:00:02-03","US","US","2250970","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax",NA,"A. Lutz","169","1912","6","8","South America","Brazil","Rio Grande do Sul",NA,"Serra do Mimo. Tributario do Rio Sao Francisco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"97","2020-09-12 05:00:02-03","US","US","2927384","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax",NA,"W. R. Anderson et al.","9149","1973","4","19","South America - Neotropics","Brazil","Minas Gerais",NA,"13 km by road W of Januaria on road to Serra das Araras.",NA,NA,NA,NA,NA,NA,"575",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"98","2020-09-12 05:00:02-03","US","US","2655265","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax",NA,"R. L. Fróes","1041","1942","11","11","South America - Neotropics","Brazil","Bahia",NA,"Basin of Rio Catole. Sao Paulinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"99","2020-09-12 05:00:02-03","US","US","2895982","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax",NA,"-. Schery","12777","1944","11",NA,"South America - Neotropics","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"100","2020-09-12 05:00:02-03","US","US","2545425","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax",NA,"S. Tavares","1150","1962","12","17","South America - Neotropics","Brazil","Pernambuco",NA,"Vicencia. Corrego do Cabatan.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"101","2020-09-12 05:00:02-03","US","US","2584829","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax",NA,"R. L. Fróes","1036","1942","11","8","South America - Neotropics","Brazil","Bahia",NA,"Basin of Rio Pardo, near Sapucaia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"102","2020-09-02 16:24:28-03","Cenargen","CEN","114098","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","C. C. Oliveira","C. C. Oliveira","358","2016","03","10",NA,"Brasil","BA","ILHEUS","CEPEC. Alt. 0 - 4m.","-39.233055","-16.768333","Exsicatas","Doação Herbário UB - Brasil - Bahia.","CEN00114098","CEN00114098",NA,NA,"2016","03",NA,NA,NA,"-39.233055","-16.768333",NA,NA,"1",NA
"103","2020-09-02 16:24:28-03","Cenargen","CEN","114118","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","C. C. Oliveira","C. C. Oliveira","526","2017","03","15",NA,"Brasil","SP","CAMPINAS","Instituto Agronômico de Campinas, em frente ao Setor de Fitoquímica.","-47.076666","-22.868055","Exsicatas","Árvores 25 a 30 m. Doação Herbário UB - Brasil - Goiás.","CEN00114118","CEN00114118 CEN00114118_1",NA,NA,"2017","03",NA,NA,NA,"-47.076666","-22.868055",NA,NA,"1",NA
"104","2021-03-15 18:26:52-03","USP","SPF","140226","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","Casas, FJF","Hage, JL","1313","1981","09","09",NA,"Brasil","Bahia","Ilhéus","Centro de Pesquisas do Cacau","-39.0494003295898","-14.7889003753662",NA,"Km 22 da Rod. Ilhéus/Itabuna (BR-415). Região de mata higrófila sul baiana. Quadra G#?#.; Árvore 15 m x 30 cm de alt. Flores em botões esverdeados e frutos imaturos, verdes.","SPF00140226","SPF00140226",NA,NA,"2006","01","61245","auto",NA,NA,NA,NA,NA,NA,NA
"105","2021-03-15 18:26:52-03","USP","SPF","140265","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","Casas, FJF","Hage, JL","316","1979","09","28",NA,"Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,"Ramal para a Torre Repetidora da EMBRATEL, Serra Boa, com 4 km de extensão. Entrada no km 53 do trecho Buerarema/Camaçã (BR 101), lado direito. Região de mata higrófila sul baiana. Plantação de cacau.; Árvore 15 m x 40 cm. Flores em","SPF00140265","SPF00140265",NA,NA,"2006","01","36070","auto",NA,NA,NA,NA,NA,NA,NA
"106","2019-11-13 11:19:49-03","USP","SPF","81697","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","Fernández-Casas, FJ","Pirani, JR","2838","1993","05","12",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim",NA,"-41.1128005981445","-20.8488998413086",NA,"Morro Grande, a 3 km da saída da cidade na rodovia para Jerônimo Monteiro. Floresta atrás da serraria de pedras Marmoraes, com Peltophorum dubium de 30 m alt., Opuntia brasiliensis, Jatropha sp., muitas Rutaceae e Euphorbiaceae na su","SPF00081697",NA,NA,NA,"2006","01","35694","auto",NA,NA,NA,NA,NA,NA,NA
"107","2021-03-15 18:26:52-03","USP","SPF","11750","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","Cordeiro, I","Hoehne, W","s.n.","1937","06","03",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,"Árvore cultivada da Bahia. Folhas e ramos urticantes.","SPF00011750","SPF00011750 SPF00011750_1",NA,NA,"1983","03","53584","auto","16",NA,NA,NA,NA,NA,NA
"108","2019-10-07 09:30:31-03","UEFS","HUEFS","11458","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","D.S.Carneiro-Torres","Queiroz, L.P.de","2169","1989","02","23",NA,"Brasil","Bahia","Vitória da Conquista","Ao longo da BR-262.","-40.8394012451172","-14.8661003112793",NA,"Caatinga.","HUEFS0011458","HUEFS0011458","350","350","2004","05","70493","auto",NA,NA,NA,"Rosanae",NA,NA,NA
"109","2019-10-07 09:30:31-03","UEFS","HUEFS","1401","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","D.S.Carneiro-Torres","Grupo Pedra do Cavalo","941","1980","11",NA,NA,"Brasil","Bahia","Cachoeira",NA,"-39.083333","-12.533333",NA,NA,"HUEFS0001401","HUEFS0001401","40","120","2004","04",NA,NA,NA,"39W5'","12S32'","Rosanae",NA,NA,NA
"110","2019-10-07 09:30:31-03","UEFS","HUEFS","245711","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax",NA,"Melo, P.H.A.","5428","2016","08","24",NA,"Brasil","Bahia","Cafarnaum","Margem esquerda da BR 122, a 22 Km de Cafarnaum sentido Morro do Chapéu. Morro com afloramentos de calcário em vertentes, paredões e grandes blocos abatidos.","-41.386389","-11.530278",NA,"Caatinga arbórea-arbustiva e formação aberta do carste. Envolto por caatinga alterada, pastagens e áreas agrícolas.","HUEFS0245711","HUEFS0245711","744","744",NA,NA,NA,NA,NA,"41W23'11''","11S31'49''","Rosanae",NA,NA,NA
"111","2019-10-07 09:30:31-03","UEFS","HUEFS","248987","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax",NA,"Moonlight, P.W.","1366","2019","02","16",NA,"Brasil","Minas Gerais","Juvenília","Nordeste plot JUV-01, Fazenda Valle Verde, ca. 8km off BR130 at Monte Rei.","-44.157222","-14.425",NA,"Arboreal Caatinga. Open at ground level and with closed canopy ca. 12-18m. Most trees with single, straight stems. No herbs, only seedlings of trees. Some lianas.","HUEFS0248987",NA,"524","524",NA,NA,NA,NA,NA,"44W9'26''","14S25'30''","Rosanae",NA,NA,NA
"112","2019-10-07 09:30:31-03","UEFS","HUEFS","114279","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax",NA,"Novais, J.S.de","59","2006","11","21",NA,"Brasil","Bahia","Anguera","Morro da Fazenda Retiro.","-39.15","-12.183333",NA,"Orla da mata.","HUEFS0114279","HUEFS0114279",NA,NA,NA,NA,NA,NA,NA,"39W9'","12S11'","Rosanae",NA,NA,NA
"113","2019-10-07 09:30:31-03","UEFS","HUEFS","213317","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax",NA,"Neves, D.M.","1455","2013","07","10",NA,"Brasil","Minas Gerais","Salinas","5 Km southeast of Salinas.","-42.276944","-16.233333",NA,"Arboreal caatinga.","HUEFS0213317","HUEFS0213317","497","497",NA,NA,NA,NA,NA,"42W16'37''","16S13'60''","Rosanae",NA,NA,NA
"114","2020-07-03 15:41:27-03","UEFS","HUEFS","223692","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","M.Martins","Aona, L.Y.S.","4312","2015","09","08",NA,"Brasil","Bahia","Tanquinho","Trilha da Serra da Pedra Bonita.","-39.104444","-11.983333",NA,"Caatinga arbórea com afloramento.","HUEFS0223692","HUEFS0223692 HUEFS0223692_e1","420","420","2018","12",NA,NA,NA,"39W6'16''","11S59'","Rosanae",NA,NA,NA
"115","2020-03-06 14:38:43-03","UEFS","HUEFS","254696","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax & K.Hoffm.",NA,"Oliveira, C.C.","358","2016","03","10",NA,"Brasil","Bahia","Ilhéus","CEPEC.","-39.233056","-14.768333",NA,NA,"HUEFS0254696",NA,"4","4",NA,NA,NA,NA,NA,"39W13'59''","14S46'6''","Rosanae",NA,NA,NA
"116","2020-03-06 14:38:43-03","UEFS","HUEFS","254704","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax & K.Hoffm.",NA,"Oliveira, C.C.","526","2017","03","15",NA,"Brasil","São Paulo","Campinas","Instituto Agronômico de Campinas, em frente ao setor de Fitoquímica.","-47.076667","-22.868056",NA,NA,"HUEFS0254704",NA,"66","66",NA,NA,NA,NA,NA,"47W4'36''","22S52'5''","Rosanae",NA,NA,NA
"117","2020-03-13 15:43:50-03","UEFS","HUEFS","254838","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax & K.Hoffm.",NA,"Oliveira, C.C.","526","2017","03","15",NA,"Brasil","São Paulo","Campinas","Instituto Agronômico de Campinas, em frente ao Setor de Fitoquímica.","-47.076667","-22.868056",NA,NA,"HUEFS0254838",NA,"66","66",NA,NA,NA,NA,NA,"47W4'36''","22S52'5''","Rosanae",NA,NA,NA
"118","2019-10-07 09:30:31-03","UEFS","HUEFS","62560","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","D.S.Carneiro-Torres","Jardim, J.G.","3222","2001","03","30",NA,"Brasil","Bahia","Caculé","Ca. 4,7 km E da sede municipal, estrada que leva à torre de televisão.","-42.199722","-14.511667",NA,"Catainga arbórea. Latossolo vermelho.","HUEFS0062560","HUEFS0062560",NA,NA,"2004","05",NA,NA,NA,"42W11'59''","14S30'42''","Rosanae",NA,NA,NA
"119","2019-10-07 09:30:31-03","UEFS","HUEFS","84570","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax",NA,"Queiroz, L.P.de","9408","2004","07","28",NA,"Brasil","Bahia","Itaberaba","Serra do Orobó. Faz. Leão dos Brejos.","-40.520278","-12.469722",NA,"Floresta estacional.","HUEFS0084570","HUEFS0084570","425","425",NA,NA,NA,NA,NA,"40W31'13''","12S28'11''","Rosanae",NA,NA,NA
"120","2019-10-07 09:30:31-03","UEFS","HUEFS","85521","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax",NA,"Queiroz, L.P.de","9451","2004","09","03",NA,"Brasil","Bahia","Rui Barbosa","Encosta da Serra do Orobó, Bom Jardim.","-40.475833","-12.3275",NA,"Floresta estacional com dossel a ca. 15 m alt.","HUEFS0085521","HUEFS0085521","478","478",NA,NA,NA,NA,NA,"40W28'33''","12S19'39''","Rosanae",NA,NA,NA
"121","2019-10-07 09:30:31-03","UEFS","HUEFS","90397","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax",NA,"Queiroz, L.P.de","9821","2004","11","14",NA,"Brasil","Bahia","Itaberaba","Parte da ARIE pertencente a Itaberaba. Fazenda Bom Jardim. Estância Baleeiro.","-40.475833","-12.335",NA,NA,"HUEFS0090397","HUEFS0090397","491","491",NA,NA,NA,NA,NA,"40W28'33''","12S20'6''","Rosanae",NA,NA,NA
"122","2019-10-07 09:30:31-03","UEFS","HUEFS","9593","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","D.S.Carneiro-Torres","Webster, G.L.","25837","1986","11","22",NA,"Brasil","Bahia","Anguera",NA,"-39.283333","-12.116667",NA,NA,"HUEFS0009593","HUEFS0009593","200","200","2004","05",NA,NA,NA,"39W17'","12S7'","Rosanae",NA,NA,NA
"123","2019-10-07 09:30:31-03","UEFS","HUEFS","80852","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","D.S.Carneiro-Torres","Castro, R.M.","888","2004","02","21",NA,"Brasil","Minas Gerais","Governador Valadares","Distrito de APA Ibituruna","-41.9494018554688","-18.8511009216309",NA,NA,"HUEFS0080852","HUEFS0080852",NA,NA,"2004","07","50833","auto",NA,NA,NA,"Rosanae",NA,NA,NA
"124","2019-07-09 13:27:08-03","F","FMNH-SEEDPLANTS","V0191666F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,NA,"G. Bondar",NA,"1942",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0191666F","V0191666F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"125","2019-07-09 13:27:09-03","F","FMNH-SEEDPLANTS","V0191671F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,NA,"W. R. Anderson","9149","1973","4","19","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0191671F","V0191671F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"126","2019-07-09 13:27:09-03","F","FMNH-SEEDPLANTS","V0191672F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,NA,"G. Bondar",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0191672F","V0191672F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"127","2019-09-04 18:32:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Jatropha","oligandra","Jatropha oligandra",NA,NA,"A. Glaziou","16328",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]"
"128","2020-07-23 12:05:56-03","CEPLAC","CEPEC","125345","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,"J. Gurtler","R. Goldenberg","1125","2008","05","09",NA,"Brasil","Espírito Santo","NOVA VENÉCIA","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo, Santuário Mãe Peregrina.","-40.441389","-18.763333",NA,"<ll>dwc_commonname:</ll> Cansanção",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W26'29","18S45'48",NA,NA,NA,NA
"129","2020-07-23 12:05:56-03","CEPLAC","CEPEC","26705","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,"D. S. Carneiro-Torres","Grupo Pedra do Cavalo","941","1980","11","02",NA,"Brasil","Bahia","CACHOEIRA","Riacho Cungú. Vale dos Rios Paraguaçu & Jacuipe.","-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'0","12S32'0",NA,"30/06/2004",NA,NA
"130","2020-07-23 12:05:56-03","CEPLAC","CEPEC","135547","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,"M. M. Coelho","M.M. Coelho","745","2012","06","07",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela Estação da EMBASA. Nova trilha próximo ao sítio do seu Domingos. Entrada à esquerda da primeira cachoeira.","-39.603889","-14.7025",NA,"Material prensado com álcool.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W36'14","14S42'9",NA,"27/7/2012",NA,NA
"131","2020-07-23 12:05:56-03","CEPLAC","CEPEC","123942","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,"J. G. Jardim","J. G. Jardim","5351","2008","08","19",NA,"Brasil","Bahia","ITABUNA","Rod. BR-415 Iltabuna/Ibicaraí, ca. 5Km de Ferradas, margem da Rodovia.","-39.461111","-15.202778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W27'40","15S12'10",NA,"30/12/2008",NA,NA
"132","2020-07-23 12:05:56-03","CEPLAC","CEPEC","142511","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,"Sem Informação","Fernandes, M.H.","31","2014","10","29",NA,"Brasil","Bahia","VITÓRIA DA CONQUISTA","Conglomerado BA_1309","-41.400278","-15.119167",NA,"Duplicatas: NAO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W24'1","15S7'9",NA,NA,NA,NA
"133","2020-07-23 12:05:56-03","CEPLAC","CEPEC","29838","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,"D. S. Carneiro-Torres","S. B. da Silva","237","1981","03","16",NA,"Brasil","Bahia","PINDAÍ","Sem informação. Obs.: Frutos na carpoteca.","-42.566667","-14.4",NA,"<ll>dwc_commonname:</ll> Cansanção, Purgueira-de-cantagalo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W34'0","14S24'0",NA,"30/06/2004",NA,NA
"134","2020-07-23 12:05:56-03","CEPLAC","CEPEC","36878","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,"D. S. Carneiro-Torres","G. L. Webster","25116","1984","07","31",NA,"Brasil","Bahia","ILHÉUS","Área do CEPEC, a E de Itabuna. Obs.: Frutos estragados, caídos no chão.","-39.25","-14.783333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W15'0","14S47'0",NA,"30/06/2004",NA,NA
"135","2020-07-23 12:05:56-03","CEPLAC","CEPEC","86699","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,"D. S. Carneiro-Torres","W. W. Thomas","12201","2009","03","04",NA,"Brasil","Bahia","JUSSARÍ","Faz. Serra do Teimoso, RPPN Serra do Teimoso.","-39.516667","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W31'","15S9'",NA,"30/06/2004",NA,NA
"136","2020-07-23 12:05:56-03","CEPLAC","CEPEC","90038","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,"G. C. Moreira & D. C.-Torres","J. G. Jardim","3222","2001","03","30",NA,"Brasil","Bahia","CACULÉ","Ca. 4,7Km a E da sede municipal, estrada que leva a torre de TV.","-42.199722","-14.511667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W11'59","14S30'42",NA,"30/05/2004",NA,NA
"137","2020-07-23 12:05:56-03","CEPLAC","CEPEC","500","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,"D. S. Carneiro-Torres","R. P. Belém","1115","1965","05","24",NA,"Brasil","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"0W0'0","0S0'0",NA,"30/06/2004",NA,NA
"138","2020-07-23 12:05:56-03","CEPLAC","CEPEC","4916","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,"D. S. Carneiro-Torres","T. S. dos Santos","199","1968","11","07",NA,"Brasil","Bahia","ILHÉUS","Área do CEPEC.","-39.0494003295898","-14.7889003753662",NA,"<ll>dwc_commonname:</ll> Penão",NA,NA,NA,NA,NA,NA,"61245","auto",NA,"0W0'0","0S0'0",NA,"30/06/2004",NA,NA
"139","2020-07-23 12:05:56-03","CEPLAC","CEPEC","24817","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,"G. C. Moreira","J. L. Hage","1313","1981","09","09",NA,"Brasil","Bahia","ILHÉUS","Área do CEPEC. Quadra G'.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"19/05/2004",NA,NA
"140","2020-07-23 12:05:56-03","CEPLAC","CEPEC","89759","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,"D. S. Carneiro-Torres","L. A. Mattos-Silva","4287","2000","10","19",NA,"Brasil","Bahia","ILHÉUS","Campus da UESC, Km 16 Rod. Ilheus/Itabuna (BR-415). Área de Reserva.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"30/06/2004",NA,NA
