"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount"
"237","2020-09-02 16:32:28-03","Cenargen","CEN","14521","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","J. F. B. Pastore","Roberto Fontes Vieira","511","1990","09","25",NA,"Brasil","DF","BRASILIA","Fazenda Chapadinha em José pires; APA da Cafuringa.","-47.9296989440918","-15.7797002792358","Exsicatas","Frutos jovens de cor verde; tomentosos.","CEN00014521","CEN00014521",NA,"1000","1000","70570","auto","2001","11","-4811667.0","-1555000.0",NA,NA,NA,NA,NA,"5"
"238","2020-09-02 16:32:28-03","Cenargen","CEN","64113","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","B. M. T. Walter","Ricardo Vieira Nunes","50","1996","10","25",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira. Áreas nativas a Oeste da sede do Laboratório-BBGA.","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00064113","CEN00064113",NA,"1080","1080","70570","auto","1996",NA,"-4800000.0","-1586667.0",NA,NA,NA,NA,NA,"6"
"239","2020-09-02 16:32:28-03","Cenargen","CEN","27949","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","J. F. B. Pastore","Bruno Machado Teles Walter","3311","1996","06","11",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira (EMBRAPA / CENARGEN). Região entre o Recanto das Emas e o Riacho Fundo (Núcleo Bandeirante).","-47.9296989440918","-15.7797002792358","Exsicatas","Cálice verde-ferrugineo. Corola creme-esverdeada. Filetes alvos. Anteras amarelas. Pétalas cremes com uma mancha amarelada no ápice.","CEN00027949","CEN00027949",NA,"1080","1080","70570","auto","2001","11","-4801667.0","-1591667.0",NA,NA,NA,NA,NA,"6"
"240","2020-09-02 16:32:28-03","Cenargen","CEN","28534","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","M. G. Nóbrega","Maria Goreth Gonçalves Nóbrega","464","1996","05","31",NA,"Brasil","DF","BRASILIA","JBB (Prox. ao T5). Altitude 1025-1150 m.","-47.9296989440918","-15.7797002792358","Unicata",NA,"CEN00028534","CEN00028534",NA,NA,NA,"70570","auto","1996","05","-4785000.0","-1586667.0",NA,NA,NA,NA,NA,"1"
"241","2020-09-02 16:32:28-03","Cenargen","CEN","54349","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","J. Roveratti","Juliene Roveratti Santos","226","2004","05","07",NA,"Brasil","DF","BRASILIA","Parque Ecológico Norte Burle Marx.","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00054349","CEN00054349",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"242","2020-09-02 16:32:28-03","Cenargen","CEN","49766","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","J. M. Rezende","João Marcelo de Rezende","885","2003","08","05",NA,"Brasil","GO","ALEXANIA","Fazenda Cafundó, antes da sede do Sr. Joao Batista.","-48.5071983337402","-16.0821990966797","Exsicatas","Área de influência indireta do AHE Corumbá IV. Margem esquerda do rio Corumbá.","CEN00049766","CEN00049766",NA,"935","935","32626","auto","2003","08","-4858583.0","-1613528.0",NA,NA,NA,NA,NA,"4"
"243","2020-09-02 16:32:28-03","Cenargen","CEN","43681","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","M. C. Duarte","Glocimar Pereira-Silva","5392","2001","09","19",NA,"Brasil","GO","CAVALCANTE","Estrada canteiro da obra rio São Félix km 12.","-48.063611",NA,"Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00043681","CEN00043681",NA,"430","430",NA,NA,"2010","08","-48.063611","-1337556.0",NA,NA,NA,NA,NA,"5"
"244","2020-09-02 16:32:28-03","Cenargen","CEN","54528","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","M. C. Duarte","Anderson Cássio Sevilha","3029","2003","08","24",NA,"Brasil","GO","ALVORADA DO NORTE","Fazenda Estância Paraná. Ponto 1.","-46.783055","-14.5225","Exsicatas","Matéria orgânica com coloração escuro.","CEN00054528","CEN00054528",NA,"479","479",NA,NA,"2010","08","-46.783055","-14.5225",NA,NA,NA,NA,NA,"4"
"245","2020-09-02 16:32:28-03","Cenargen","CEN","75896","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","J. Roveratti","Juliene Roveratti Santos","377","2006","06","23",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília - próximo a cerca entre o portão 6 e 7.","47.9347222","-15.630555","Exsicatas",NA,"CEN00075896","CEN00075896",NA,"1091","1091",NA,NA,NA,NA,"47.9347222","-15.630555",NA,NA,NA,NA,NA,"3"
"246","2020-09-02 16:32:28-03","Cenargen","CEN","14256","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","M. C. Duarte","Taciana Barbosa Cavalcanti","994","1991","10","11",NA,"Brasil","GO","MINACU","Estrada nova Minaçu - Serra da Mesa. 24 km do asfalto. Área de influência direta da UHE - Serra da Mesa.","48.2","-13.666666","Exsicatas","Paina de cor paleácea. Estrato arbóreo-arbustivo com 3 m de altura.","CEN00014256","CEN00014256",NA,"900","900",NA,NA,"2010","08","48.2","-13.666666",NA,NA,NA,NA,NA,"2"
"247","2020-09-02 16:32:28-03","Cenargen","CEN","22605","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","M. C. Duarte","Bruno Machado Teles Walter","2501","1995","07","25",NA,"Brasil","GO","NIQUELANDIA","Serra Negra. Estrada paralela ao Rio Tocantins (Maranhão) entre a Serra Negra e este (margem direita).","-48.35","-13.983333","Exsicatas","Botões com cálice ferrugíneo e corola alva. Área de influência da UHE Serra da Mesa.","CEN00022605","CEN00022605",NA,"450","450",NA,NA,"2010","08","-48.35","-13.983333",NA,NA,NA,NA,NA,"2"
"248","2020-09-02 16:32:28-03","Cenargen","CEN","86157","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","A. Uhlmann","Alexandre Uhlmann","542","2013","06","04",NA,"Brasil","GO","FORMOSA","Campo de instrução militar.","-47.324166","-16.051944","Exsicatas","Flores de pétalas brancas. Doação do Herbário Fernando Cardoso da Silva - Registro HFC nº 9120.","CEN00086157","CEN00086157",NA,"910","910",NA,NA,"2013","06","-47.324166","-16.051944",NA,NA,NA,NA,NA,NA
"249","2020-09-02 16:32:28-03","Cenargen","CEN","82269","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","V. N. Yoshikawa","Cinara Araújo Faria Neiva","130","2006","06","29",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília - DF","-47.946944","-15.7375","Exsicatas","Anteras jovens vermelhas.","CEN00082269","CEN00082269",NA,NA,NA,NA,NA,"2017","09","-47.946944","-15.7375",NA,NA,NA,NA,NA,"4"
"250","2020-09-02 16:32:28-03","Cenargen","CEN","83456","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.",NA,"Márcio Honorato Fernandes","70","2012","04","19",NA,"Brasil","DF","BRASILIA","Fazenda Santa Cecília, Núcleo Rural Rajadinha II.","-47.639166","-15.760277","Exsicatas",NA,"CEN00083456","CEN00083456",NA,"968","968",NA,NA,NA,NA,"-47.639166","-15.760277",NA,NA,NA,NA,NA,"5"
"251","2020-09-02 16:32:28-03","Cenargen","CEN","83673","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","M. H. Fernandes","Márcio Honorato Fernandes","281","2012","11","22",NA,"Brasil","DF","BRASILIA","Fazenda Santa Cecíia. Núcleo Rural Rajadinha II.","-47.636666","-15.766388","Unicata","Coletada na borda da mata.","CEN00083673","CEN00083673",NA,"992","992",NA,NA,"2013","01","-47.636666","-15.766388",NA,NA,NA,NA,NA,"1"
"252","2020-09-02 16:32:28-03","Cenargen","CEN","84747","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","G. D. Vale","Gabriel Damasco do Vale","86","2006","09","18",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira - Beira da estrada, na entrada da fazenda.","-48.008055","-15.897222","Exsicatas","Alguns frutos verdes.","CEN00084747","CEN00084747",NA,"1106","1106",NA,NA,"2006","11","-48.008055","-15.897222",NA,NA,NA,NA,NA,"3"
"253","2020-09-02 16:32:28-03","Cenargen","CEN","95689","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.",NA,"Ricardo Flores Haidar","1849","2016","05","22",NA,"Brasil","MG","PARACATU","Plano de Manejo do Parque Estadual de Paracatú. Altitude: 882,369 m. Fuso: 23K. Leste: 282095,999. Norte: 8111514,635. Latitude: -17 04' 35.08931''. Longitude: -47 02' 49.09340''.","-47.0475","-17.070277","Exsicatas","Botão floral branco. Fontes de recursos: Kinrons, Biosfera Assesoria e Consultoria Ambiental. Doação.","CEN00095689","CEN00095689",NA,"882","882",NA,NA,NA,NA,"-47.0475","-17.070277",NA,NA,NA,NA,NA,"1"
"254","2020-09-02 16:32:28-03","Cenargen","CEN","96444","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","V. N. Yoshikawa","Bernardo Rocha Teixeira","147","2008","07","17",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília.","-47.943888","-15.725833","Exsicatas","Corola creme e cálice verde oliva.","CEN00096444","CEN00096444",NA,NA,NA,NA,NA,"2017","09","-47.943888","-15.725833",NA,NA,NA,NA,NA,"3"
"255","2020-09-02 16:32:28-03","Cenargen","CEN","97267","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","V. N. Yoshikawa","Anderson Cássio Sevilha","5139","2008","12","14",NA,"Brasil","MG","RIO PARDO DE MINAS","Catita. PN 9 - 502. Parcela de fitossociologia.","-42.6325","-15.981111","Exsicatas",NA,"CEN00097267","CEN00097267",NA,"914","914",NA,NA,"2017","09","-42.6325","-15.981111",NA,NA,NA,NA,NA,"3"
"256","2020-09-02 16:32:28-03","Cenargen","CEN","98629","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","B. M. T. Walter","Carlos Romero Martins","2632","2017","05","14",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília - Borda da estrada , cerca de 50 m do portão de entrada de Serviço do Parque.","-47.918055","-15.738333","Exsicatas","Doação Flora do Brasil - Distrito Federal.","CEN00098629","CEN00098629",NA,NA,NA,NA,NA,"2017","06","-47.918055","-15.738333",NA,NA,NA,NA,NA,"2"
"257","2020-09-02 16:32:28-03","Cenargen","CEN","17197","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","J. M. Rezende","Bruno Machado Teles Walter","1424","1992","05","20",NA,"Brasil","DF","BRASILIA","1 km a oeste da DF-130; próximo ao Córrego 'Saco dos Pilões` - afluente do Rio São Bartolomeu.","-47.9296989440918","-15.7797002792358","Exsicatas","Flores brancas; pétalas brancas com manchas amarelas no terço superior. Filetes brancos com quarto superior róseo. Anteras castanhas. Botões florais verde-amarelados. Estilete branco. Cálice verde-amarelado. Florido.","CEN00017197","CEN00017197",NA,"1100","1100","70570","auto",NA,NA,"-4768333.0","-1573333.0",NA,NA,NA,NA,NA,"4"
"258","2020-09-02 16:32:28-03","Cenargen","CEN","8086","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","J. F. B. Pastore","Scott Allan Mori","16908","1984","07","20",NA,"Brasil","DF","BRASILIA","22 km O de Planaltina. Reserva de Cerrado do CPAC (Centro de Pesquisa Agropecuária dos Cerrados). Planaltina-DF.","-47.9296989440918","-15.7797002792358","Exsicatas","Bark furrowed. Petals and filaments white. Doação do The New York Botanical Garden. Plants of Brazil.","CEN00008086","CEN00008086",NA,"1000","1000","70570","auto","2001","11",NA,NA,NA,NA,NA,NA,NA,"1"
"259","2020-09-02 16:32:28-03","Cenargen","CEN","775","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.",NA,"Katsuo A. Okada",NA,"1976","11","23",NA,"Brasil","DF","BRASILIA","BR-020 Reserva de Águas Emendadas - Planaltina.","-47.9296989440918","-15.7797002792358","Exsicatas","Arbusto 2 m. Cerrado.","CEN00000775","CEN00000775",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"260","2020-09-02 16:32:28-03","Cenargen","CEN","7140","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.",NA,"Cilúlia Maria Maury","163","1982","06","28",NA,"Brasil","DF","BRASILIA","Reserva Biológica de Águas Emendadas. Ca. de 40 km a NE de Brasília. Entre 15º32'-15º38' S e 47º33' - 47º37' O. Alt. entre 1000-1150 m.","-47.9296989440918","-15.7797002792358","Exsicatas","Doação da Fundação Zoobotânica do Distrito Federal. Herbário Ezechias Paulo Heringer - Flora do Brasil.","CEN00007140","CEN00007140",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"261","2020-09-02 16:32:28-03","Cenargen","CEN","29595","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.",NA,"J. Fonseca","21","1982","06","22",NA,"Brasil","DF","BRASILIA","Sede do CPAC. Altitude + ou - 1200 metros.","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00029595","CEN00029595",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"262","2020-09-02 16:32:28-03","Cenargen","CEN","23947","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","J. F. B. Pastore","Roberto Fontes Vieira","1771","1993","10","28",NA,"Brasil","GO","CALDAS NOVAS","Alternativa 9; margem direita do Rio Corumbá; na borda da mata.","-48.625","-17.74169921875","Exsicatas","Frutos imaturos verde-amarronzados.","CEN00023947","CEN00023947",NA,"720","720","36612","auto","2001","11","-4853333.0","-1770000.0",NA,NA,NA,NA,NA,"4"
"263","2020-09-02 16:32:28-03","Cenargen","CEN","47368","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","F. F. M. Santos","Aécio Amaral-Santos","1311","2002","06","27",NA,"Brasil","GO","CRISTALINA","Cerrado abaixo da área de empréstimo.","-47.6136016845703","-16.7686004638672","Exsicatas","Área de influência da AHE Queimado; influência indireta. Botões florais verdes.","CEN00047368","CEN00047368",NA,"930","930","85457","auto","2003","08","-4733528.0","-1622194.0",NA,NA,NA,NA,NA,"4"
"264","2020-09-02 16:32:28-03","Cenargen","CEN","26834","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","J. F. B. Pastore","Taciana Barbosa Cavalcanti","1987","1996","06","12",NA,"Brasil","GO","IPAMERI","Estrada da fazenda Cachoeira da Moita, à 2 km de Vendinha.","-48.1596984863281","-17.7219009399414","Exsicatas","Cálice verde, pétalas brancas com ápice amarelo, pólen amarelo, anteras vermelhas e filetes creme-esverdeado.","CEN00026834","CEN00026834",NA,NA,NA,"102542","auto","2001","11",NA,NA,NA,NA,NA,NA,NA,"5"
"265","2020-09-02 16:32:28-03","Cenargen","CEN","15887","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.",NA,"Efigênia de Melo","309","1990","07","14",NA,"Brasil","GO","LUZIANIA","Jardim Marajoara. Próximo ao Posto Ipê.","-47.9502983093262","-16.2525005340576","Exsicatas","Doação do Plantas do Brasil.","CEN00015887","CEN00015887",NA,NA,NA,"83221","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"266","2020-09-02 16:32:28-03","Cenargen","CEN","107477","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","E. B. A. Dias","Eric R. José","69","2017","06","20",NA,"Brasil","TO","PARANA","Conglomerado: TO-650. Subunidade 1, subparcela 1, indivíduo 2.","-47.8830986022949","-12.6153001785278","Exsicatas","Inventário Florestal Nacional (IFN). Árvore com base reta. Fuste de casca externa fina, rugosa e de cor branca.","CEN00107477","CEN00107477",NA,NA,NA,"96675","auto","2017","11",NA,NA,NA,NA,NA,NA,NA,"5"
"267","2020-09-02 16:32:28-03","Cenargen","CEN","60527","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","M. C. Duarte","Anderson Cássio Sevilha","3531","2003","09","12",NA,"Brasil","TO","PARANA","Fazenda São João. Proporetário Aldair Freire.","-47.8830986022949","-12.6153001785278","Exsicatas",NA,"CEN00060527","CEN00060527",NA,"447","447","96675","auto","2010","08","-4726694.0","-1282333.0",NA,NA,NA,NA,NA,"4"
"268","2020-09-02 16:32:28-03","Cenargen","CEN","109395","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","V. C. Souza","Vinícius Castro Souza","40838","2017","07","22",NA,"Brasil","MG","MONTES CLAROS","Cerca de 15 km de Montes Claros em direção a Bocaiúva","-43.8616981506348","-16.7350006103516","Exsicatas","Doação Universidade de São Paulo- Escola Superior de Agricultura Luiz de Queiroz Herbário ESA 139978","CEN00109395","CEN00109395",NA,"980","980","72568","auto","2017","07",NA,NA,NA,NA,NA,NA,NA,"1"
"269","2020-09-22 10:17:50-03","UFG","HJ","2195","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart.) Schott & Endl.",NA,"Spinola, C. et al.","31","2008","08","28",NA,"Brasil","Goiás","Aporé","PCH Planalto.","-52.381389","-18.778889",NA,NA,"HJ00002195",NA,NA,"638","638",NA,NA,NA,NA,"52º22'53''W","18º46'44''S",NA,NA,NA,NA,NA,NA
"270","2020-10-16 10:36:25-03","UFG","HJ","8519","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart.) Schott & Endl.","Luzia Francisca de Souza","Souza, L.F.","5827","2013","07","17",NA,"Brasil","Goiás","Jataí","41 BIMTZ","-51.711944","-17.900278",NA,NA,"HJ00008519",NA,NA,"700","700",NA,NA,NA,NA,"51º42'43''W","17º54'1''S",NA,NA,NA,NA,NA,NA
"271","2019-11-13 11:24:47-03","USP","SPF","146119","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Duarte, MC","Costa, CB","368","2000","07","30",NA,"Brasil","Minas Gerais","Paracatu",NA,"-46.743056","-17.399722",NA,NA,"SPF00146119",NA,NA,"658","658",NA,NA,"2008","03","-46.743056","-17.399722",NA,NA,NA,NA,NA,NA
"272","2019-11-13 11:24:47-03","USP","SPF","148045","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Nobrega, MG","Nobrega, MG","464","1996","05","31",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.85","-15.866667",NA,NA,"SPF00148045",NA,NA,"1025","1150",NA,NA,"1996","05","-47.85","-15.866667",NA,NA,"31",NA,NA,NA
"273","2019-11-13 11:24:47-03","USP","SPF","150010","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Costa, FN","Costa, FN","293","2001","07","08",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.265556","-17.689722",NA,NA,"SPF00150010",NA,NA,NA,NA,NA,NA,"2002","01","-44.265556","-17.689722",NA,NA,"21",NA,NA,NA
"274","2019-11-13 11:24:47-03","USP","SPF","168417","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Duarte, MC","Pirani, JR","5308","2004","01","26",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.270833","-17.699167",NA,NA,"SPF00168417",NA,NA,"1146","1146",NA,NA,"2005","06","-44.270833","-17.699167",NA,NA,NA,NA,NA,NA
"275","2019-11-13 11:24:47-03","USP","SPF","195836","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Macedo, TM","Paula-Souza, J","9425","2007","10","13",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1878","-17.7258",NA,NA,"SPF00195836",NA,NA,NA,NA,NA,NA,"2013","08","-44.1878","-17.7258",NA,NA,"16",NA,NA,NA
"276","2021-03-15 18:28:38-03","USP","SPF","210607","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Esteves, GL","Zappi, DC","2273","2009","07","29",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Capela de São José.","-43.776079","-18.991437",NA,"Árvore 7 m alt., botões verde-acastanhados, pétalas creme com a ponta amarelada, estames creme..; Pasto com Enterolobium e outras leguminosae arbóreas.","SPF00210607",NA,NA,NA,NA,NA,NA,NA,NA,"-43.776079","-18.991437",NA,NA,NA,NA,NA,NA
"277","2021-03-15 18:28:38-03","USP","SPF","210608","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Esteves, GL","Milliken, W","4094","2009","03","13",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Faz. Toucan Cipó, proximidades do estábulo.","-43.772965","-19.004701",NA,"Árvore 4 m alt., folíolos coriáceos eretos, estéril.; Cerrado.","SPF00210608",NA,NA,NA,NA,NA,NA,"2014",NA,"-43.772965","-19.004701",NA,NA,NA,NA,NA,NA
"278","2019-11-13 11:24:47-03","USP","SPF","68567","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Duarte, MC","Esteves, FA","CFCR13248","1990","09","05",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.916667","-16.6",NA,NA,"SPF00068567",NA,NA,"670","670",NA,NA,"2008","03","-42.916667","-16.6",NA,NA,NA,NA,NA,NA
"279","2019-11-13 11:24:47-03","USP","SPF","69600","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Esteves, GL","Pirani, JR","CFCR12923","1990","06","14",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.916667","-16.6",NA,NA,"SPF00069600",NA,NA,"670","670",NA,NA,"1998","08","-42.916667","-16.6",NA,NA,NA,NA,NA,NA
"280","2019-11-13 11:24:47-03","USP","SPF","78906","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Carvalho-Sobrinho, JG","Harley, RM","24897","1988","10","12",NA,"Brasil","Minas Gerais","Buenópolis","Serra do Cabral","-44.25","-17.883333",NA,NA,"SPF00078906",NA,NA,"950","950",NA,NA,"2004","09","-44.25","-17.883333",NA,NA,NA,NA,NA,NA
"281","2019-11-13 11:24:47-03","USP","SPF","74812","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Carvalho-Sobrinho, JG","Pires, JM","9045","1963","04","12",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"SPF00074812",NA,NA,NA,NA,"70570","auto","2004","09",NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-13 11:24:47-03","USP","SPF","36068","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Carvalho-Sobrinho, JG","Harley, RM","CFCR6468","1984","11","26",NA,"Brasil","Minas Gerais","Francisco Sá",NA,"-43.4883003234863","-16.4757995605469",NA,NA,"SPF00036068",NA,NA,NA,NA,"45875","auto","2004","09",NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-13 11:24:47-03","USP","SPF","39452","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Martins, V","Pirani, JR","CFCR8152","1985","09","01",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,"SPF00039452",NA,NA,"1100","1100","37503","auto","1992","10",NA,NA,NA,NA,"27",NA,NA,NA
"284","2019-11-13 11:24:47-03","USP","SPF","39574","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Carvalho-Sobrinho, JG","Mello-Silva, R","CFCR8267","1985","09","02",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,"SPF00039574",NA,NA,"900","900","37503","auto","2004","09",NA,NA,NA,NA,NA,NA,NA,NA
