"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","identifiedBy","maximumElevationInMeters","minimumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"154","2021-03-12 08:14:16-03","IMA","MAC","37380","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Chagas-Mota","2229","2009","02","28",NA,"Brasil","Alagoas","Viçosa","Serra Dois Irmãos, Margem do Rio Paraíba.","-36.240828","-9.371389",NA,"Erva ca. 1 m de altura. Flores brancas, com listras vináceas.","MAC0037380",NA,NA,NA,"E.C.O.Chagas",NA,NA,"2009","02","28","-36.240828","-9.371389",NA,NA,NA,NA
"155","2021-03-12 08:14:16-03","IMA","MAC","6445","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"I.S.Moreira; G.L.Esteves; R.P.Lyra-Lemos; R.S.Nascimento; A.I.L.Pinheiro","46","1987","10","22",NA,"Brasil","Alagoas","Piaçabuçu","Várzea do Fundão.","-36.436539","-10.406689",NA,"Erva aquática ca. 50 cm de altura. Flores brancas. Perfumadas.","MAC0006445",NA,NA,NA,"A.Alves-Araújo",NA,NA,"2008","04","24","-36.436539","-10.406689",NA,NA,NA,NA
"156","2021-03-12 08:14:16-03","IMA","MAC","10139","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"K.M.Ferreira; I.A.Bayma; M.N.Rodrigues","12","1999","03","25",NA,"Brasil","Alagoas","Murici","Serra do Ouro.","-35.942797","-9.306822",NA,"Erva ca. de 80 cm de altura. Flores no ápice de cor vinho, pétalas brancas vináceas, estames vinho.","MAC0010139",NA,NA,NA,"A.Alves-Araujo",NA,NA,"2008","04","24","-35.942797","-9.306822",NA,NA,NA,NA
"157","2021-03-12 08:14:16-03","IMA","MAC","10340","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"M.J.B.Mendes","s.n.","1999","01","22",NA,"Brasil","Alagoas","Maceió","Jardineto do IMA.","-35.748797","-9.649308",NA,"Erva. Flores vináceas.","MAC0010340",NA,NA,NA,"A.Alves-Araújo",NA,NA,"2008","04","24","-35.748797","-9.649308",NA,NA,NA,NA
"158","2021-01-26 14:12:04-03","CPACT","ECT","40","PreservedSpecimen","Plantae","Embryophyta",NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"G.Heiden; R.S.Neitzke | C.Romano","1049","2009","05","25",NA,"Brasil","Rio Grande do Sul","Rio Grande","Ilha dos Marinheiros. Estrada que contorna a ilha. Vegetação costeira, banhados.","-52.128333","-32.011944",NA,NA,"ECT0000040","ECT0000040_01 ECT0000040_02",NA,NA,"G.Heiden","2","2","2009","05","25","52º7'42''W","32º0'43''S",NA,NA,NA,NA
"159","2021-02-04 10:24:50-03","UFRPE","HST","18802","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"F.Esteves","s.n.","2011","07","03",NA,"Brasil","Bahia","Cachoeira","margem do rio Paraguaçu","-38.9557991027832","-12.6183004379272",NA,"Herbácea ca. 70 cm alt.; folhas verdes escuras; flores brancas a rosadas, estames e estiletes avermelhados.","HST018802",NA,"26884","auto","A.M.Miranda",NA,NA,"2011","07","27",NA,NA,NA,NA,NA,NA
"160","2021-02-04 10:24:50-03","UFRPE","HST","13864","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"A.M.Miranda; L.P.Félix; S.Andrade Lima; et S.C.Rodrigues","1473","1994","03","13",NA,"Brasil","Pernambuco","Maraial","Serra do Urubu","-35.8088989257812","-8.78250026702881",NA,"Erva ca 40cm alt.; caule crasso; haste floralverde arroxeada; flores ornamentais brancas e viloláceas.","HST013864",NA,"17320","auto",NA,NA,NA,"2020","08",NA,NA,NA,NA,NA,NA,NA
"161","2021-02-04 10:24:50-03","UFRPE","HST","12192","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"L.R.Silva","105","2004","07","15",NA,"Brasil","Pernambuco","Recife","Parque da Jaqueira (PCR/SEPLAM-RPA 3)","-34.8810997009277","-8.05389022827148",NA,"Herbácea ca. 1,10 m alt.; flores brancas com antera amarelada.","HST012192",NA,"18865","auto","A.M.Miranda",NA,NA,"2020","12",NA,NA,NA,NA,NA,NA,NA
"162","2021-03-01 11:53:10-03","UFPE","UFP","12160","PreservedSpecimen","Plantae",NA,"Asparagales","Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Luceño, M","s.n.","1996","01","24",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,"Flores brancas sem odor ativo agradável, ambiente parcilamente alagado.; Flores brancas sem odor ativo agradável, ambiente parcilamente alagado.","UFP012160",NA,"18865","auto","Dutilh, J",NA,NA,"2007","10","03",NA,NA,NA,NA,NA,NA
"163","2021-03-01 11:53:10-03","UFPE","UFP","20385","PreservedSpecimen","Plantae",NA,"Asparagales","Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Leite, CAC","s.n.","1997","11","24",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,"UFP020385",NA,"18865","auto","Dutilh, J",NA,NA,"2007","10","03",NA,NA,NA,NA,NA,NA
"164","2021-03-01 11:53:10-03","UFPE","UFP","31057","PreservedSpecimen","Plantae",NA,"Asparagales","Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Vieira, CL","01","2001","06","02",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,"Flor com aroma forte e presença de insetos.; Flor com aroma forte e presença de insetos.","UFP031057",NA,"18865","auto","Dutilh, J",NA,NA,"2005","09","09",NA,NA,NA,NA,NA,NA
"165","2021-03-01 11:53:10-03","UFPE","UFP","50297","PreservedSpecimen","Plantae",NA,"Asparagales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Sobral-Leite, M","566","2007","11","25",NA,"Brasil","Pernambuco","Maraial",NA,"-35.840944","-8.796611",NA,"Erva geófita em solo acumulado em meio a Coutoubea spicata (Gentianaceae). Início de floração. Flores brancas com listras lilases, apres. Leve odor.; Erva geófita em solo acumulado em meio a Coutoubea spicata (Gentianaceae). Início de","UFP050297",NA,NA,NA,"Alves-Araújo, A","451","451","2008","02","21","-35.840944","-8.796611",NA,NA,NA,NA
"166","2021-03-01 11:53:11-03","UFPE","UFP","76355","PreservedSpecimen","Plantae",NA,"Asparagales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Sol. ex Sims",NA,"Ageu de Alguquerque Rodrigues Neto; Vieira, JRC","1","2014","03","15",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,"Projeto: Avaliação da atividade antimicrobiana de extratos do bulbo Crinum erubescens.; Planta com flores de cor branca.","UFP076355",NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-09-12 05:00:02-03","US","US","1825488","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Amaryllis","procera","Amaryllis procera",NA,NA,"Collector unknown","119 H.p.traub",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,"[NOTE: this collection event record was originally attached to numerous catalog records, apparently collector unknown from Brazil, mostly for specimens made from cultivated plants but possibly other records as well. Label data should be confirmed from individual specimens.]",NA,NA,NA,NA,"US00008329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"168","2020-09-12 05:00:02-03","US","US","1545566","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"S. Venturi","3461","1924","3",NA,"South America","Argentina","Tucumán","Capital","Rio Sali",NA,NA,NA,NA,"US00041263",NA,NA,NA,NA,"450","450",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"169","2020-09-12 05:00:02-03","US","US","2816486","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"J. Cuatrecasas","16152","1944","2","9","South America - Neotropics","Colombia","Valle del Cauca",NA,"Costa del Pacifico, Rio Yurumangui",NA,NA,NA,NA,"US00536433",NA,NA,NA,"Dutilh, Julie H. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"170","2020-09-12 05:00:02-03","US","US","1481900","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"P. K. Dusén","17347","1915","11","22","South America","Brazil","Paraná",NA,"Tscarchy",NA,NA,NA,NA,"US00041264","US00041264_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"171","2020-09-12 05:00:02-03","US","US","1549485","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"S. Venturi","3461","1924","3","20","South America","Argentina","Tucumán","Capital","Rio Sali",NA,NA,NA,NA,"US00041265",NA,NA,NA,NA,"450","450",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"172","2020-09-12 05:00:02-03","US","US","1069841","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","commelyni","Crinum commelyni","Jacq.",NA,"J. S. de la Cruz","943","1921","8","11","South America - Neotropics","Guyana","Pomeroon-Supenaam",NA,"Moruka river, mora landing",NA,NA,NA,NA,"US00041266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"173","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","commelyni","Crinum commelyni","Jacq.",NA,"E. L. Little Jr.","16660","1955","8","12","South America - Neotropics","Guyana","E. Berbice-Corentyne",NA,"Courantyne, Blocks I & II. 20 mi. SE of New Amsterdam, Camp No. 2","-57.3","6.05",NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"174","2020-09-12 05:00:02-03","US","US","1594696","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","commelyni","Crinum commelyni","Jacq.",NA,"F. Drouet","2012","1935","7","5","South America - Neotropics","Brazil","Pará","Igarapé-mirim ?","Igarape-minarem mun. (?), along rio tocantino, porto da bazar",NA,NA,NA,NA,"US00041267","US00041267_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"175","2020-09-12 05:00:02-03","US","US","1663164","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","commelyni","Crinum commelyni","Jacq.",NA,"W. A. Archer","2372","1934","7","20","South America - Neotropics","Guyana","Barima-Waini",NA,"Korabo river, wauna",NA,NA,NA,NA,"US00041268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"176","2020-09-12 05:00:02-03","US","US","1056059","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","commelyni","Crinum commelyni","Jacq.",NA,"A. S. Hitchcock","16806","1919","11","19","South America - Neotropics","Guyana","Essequibo Isl-W. Demerara",NA,"Parika, 18 km. w of georgetown",NA,NA,NA,NA,"US00041269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"177","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","commelyni","Crinum commelyni","Jacq.",NA,"E. L. Little Jr.","16783","1955","9","1","South America - Neotropics","Guyana","Essequibo Isl-W. Demerara",NA,"Boerasirie area, Bonasika R., 5-25 mi. W of Georgetown","-58.41","6.75",NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"178","2020-09-12 05:00:02-03","US","US","1233548","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"J. Saer","180","1925","3",NA,"South America - Neotropics","Venezuela","Lara",NA,"Near barquisimeto",NA,NA,NA,NA,"US00041277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"179","2020-09-12 05:00:02-03","US","US","3204752","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"G. Cremers & M. Hoff","11446","1990","5","18","South America - Neotropics","French Guiana",NA,NA,"Savane onemark",NA,NA,NA,NA,"US00292899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"180","2020-09-12 05:00:02-03","US","US","3474186","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"J. J. Pipoly & M. Ameer","9087","1986","12","4","South America - Neotropics","Guyana","Essequibo Isl-W. Demerara",NA,"Area W of Demerara River, N and S of Wales","-58.1833","6.66667",NA,NA,"US00808319",NA,NA,NA,"Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"181","2020-09-12 05:00:02-03","US","US","3456090","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"J.-J. de Granville & F. Crozier","14661","2002","2","16","South America - Neotropics","French Guiana",NA,NA,"Savane Angélique, Marais de Kaw, station flottante","-52.16","4.64",NA,NA,"US00784552",NA,NA,NA,"Granville, J. J. de, (CAY), Institut de Recherche pour le Developpement (IRD) (FRENCH GUIANA)",NA,"1",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"182","2020-09-12 05:00:02-03","US","US","3322800","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"T. Henkel, M. Chin, R. Williams & B. Klein","1850","1993","4","1","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Essequibo River, W bank, Wolga 1 km S, to lower 0.5 km of Kamwatta Creek","-58.6","6.45",NA,NA,"US00517709",NA,NA,NA,"DeFilipps, R. A.","5",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"183","2020-09-12 05:00:02-03","US","US","3507001","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"D. Toriola-Marbot & M. Hoff","132","1992","5","26","South America - Neotropics","French Guiana",NA,NA,"Digue Yiyi","-53.06","5.41",NA,NA,"US00924128",NA,NA,NA,"DeFilipps, R. A.",NA,"2",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"184","2020-09-12 05:00:02-03","US","US","3106564","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"J.-J. de Granville","10134","1987","11","14","South America - Neotropics","French Guiana","Cayenne",NA,"Crique angelique, montagne de kaw","-52.1667","4.8",NA,NA,"US00427863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"185","2020-09-12 05:00:02-03","US","US","1283931","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"Bro. Elias","100","1927",NA,NA,"South America - Neotropics","Colombia","Atlántico",NA,"Barranquila",NA,NA,NA,NA,"US00041271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"186","2020-09-12 05:00:02-03","US","US","3506895","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"T. Henkel & R. James","3820","1994","4","27","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"South Rupununi; Toot River, 25 km SE of Aishalton village","-59.1667","2.2",NA,NA,"US00923528",NA,NA,NA,"DeFilipps, R. A.",NA,"250",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"187","2020-09-12 05:00:02-03","US","US","3172615","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"G. Hatschbach & J. M. Silva","50733","1986","11","8","South America - Neotropics","Brazil","Bahia",NA,"Mucuri, arredores",NA,NA,NA,NA,"US00423150","US00423150_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"188","2020-09-12 05:00:02-03","US","US","1540333","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"Ll. Williams","3038","1929","9",NA,"South America - Neotropics","Peru","Loreto",NA,"Leticia on the amazon river",NA,NA,NA,NA,"US00041276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"189","2020-09-12 05:00:02-03","US","US","1464193","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"E. P. Killip & A. C. Smith","30638","1929","10","27","South America - Neotropics","Brazil","Pará",NA,"Para",NA,NA,NA,NA,"US00041270","US00041270_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"190","2020-09-12 05:00:02-03","US","US","1282975","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"J. S. de la Cruz","3765","1923","4","3","South America - Neotropics","Guyana","Barima-Waini",NA,"Waini river",NA,NA,NA,NA,"US00041275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"191","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"B. Hoffman & L. Roberts","2625","1992","9","14","South America - Neotropics","Guyana","Pomeroon-Supenaam",NA,"Pomeroon River watershed; Wariwaru Creek, 0-1 km from mouth","-58.7333","7.23333",NA,NA,NA,NA,NA,NA,"Boggan, J. K., (US), NMNH","10",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"192","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"B. Hoffman","6668","2006","2","18","South America - Neotropics","Suriname","Sipaliwini",NA,"Approx. 1.7 km SW from Kwamalasamutu village center, Sipaliwini R. at Amesina's family compound (boat landing)","-56.7981","2.34389",NA,NA,NA,NA,NA,NA,"Hoffman, B.",NA,"210",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"193","2020-09-12 05:00:02-03","US","US","1618582","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"E. Reed","909","1931","12","3","South America - Neotropics","Venezuela","Trujillo",NA,"La ceiba",NA,NA,NA,NA,"US00041278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"194","2020-09-12 05:00:02-03","US","US","1185064","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"Bro. Ariste-Joseph","1020",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,"Girardot",NA,NA,NA,NA,"US00041280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"195","2020-09-12 05:00:02-03","US","US","3513614","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"J.-J. de Granville","7205","1985","1","16","South America - Neotropics","French Guiana",NA,NA,"Kourou, Point des Roches","-52.63","5.15",NA,NA,"US00924118",NA,NA,NA,"DeFilipps, R. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"196","2020-09-12 05:00:02-03","US","US","1997960","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"A. Fernández","294","1950","6","9","South America - Neotropics","Colombia","Chocó",NA,"Costa del Pacifico, Bahia de Solano, near Cuidad Mutis",NA,NA,NA,NA,"US00041273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"197","2020-09-12 05:00:02-03","US","US","3306084","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"T. Henkel & M. Chin","356","1992","12","7","South America - Neotropics","Guyana","U. Demerara-Berbice",NA,"Lower 3 km of Macouria River, N and S banks","-58.5667","6.41667",NA,NA,"US00456337",NA,NA,NA,"DeFilipps, R. A.","15",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"198","2020-09-12 05:00:02-03","US","US","1618583","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"E. Reed","909","1931","12","3","South America - Neotropics","Venezuela","Trujillo",NA,"La ceiba",NA,NA,NA,NA,"US00041279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"199","2020-09-12 05:00:02-03","US","US","3457333","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"T. Hollowell & W. Hinds","695","2001","10","28","South America - Neotropics","Guyana","Barima-Waini",NA,"Waini Peninsula, Southwest of Almond Beach marine turtle camp, about 2 km from Waini River","-59.7644","8.37028",NA,NA,"US00784275",NA,NA,NA,"Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"2",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"200","2020-09-12 05:00:02-03","US","US","1462642","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"W. J. Dennis","29248","1929","8","20","South America - Neotropics","Peru","Loreto",NA,"Rio maranon valley, aripari, near mouth of rio pastaza",NA,NA,NA,NA,"US00041281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"201","2020-09-12 05:00:02-03","US","US","3106568","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"J.-J. de Granville","10126","1987","11","13","South America - Neotropics","French Guiana","Cayenne",NA,"Caimans sea, plaine de kaw","-52.1333","4.65",NA,NA,"US00427864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"202","2020-09-12 05:00:02-03","US","US","1190380","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"J. S. de la Cruz","1943","1922","9","3","South America - Neotropics","Guyana","Cuyuni-mazaruni",NA,"Vicinity of bartica, on the essquibo river",NA,NA,NA,NA,"US00041272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"203","2020-09-12 05:00:02-03","US","US","1280851","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. f. ex Aiton",NA,"P. K. Dusén","9019","1909","12","3","South America","Brazil","Paraná",NA,"Tacarehy",NA,NA,NA,NA,"US00041274","US00041274_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"204","2020-09-12 05:00:02-03","US","US","3090238","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","salsum","Crinum salsum",NA,NA,"G. Hatschbach","35610","1974","12","13","South America","Brazil","Paraná",NA,"Ilha do malha (mun.) morretes",NA,NA,NA,NA,"US00042327","US00042327_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"205","2020-09-12 05:00:02-03","US","US","3236041","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Crinum","undulatum","Crinum undulatum",NA,NA,"M. Rimachi Y.","8531","1988","4","5","South America - Neotropics","Peru","Loreto",NA,"Maynas, iquitos, rio momon",NA,NA,NA,NA,"US00511237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"206","2019-12-09 17:29:15-03","UFPR","EFC","17090","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Brotto, M.L. & Silva, J.M.","1568","2014","03","18",NA,"Brasil","Paraná","Guaratuba","Balneário Nereidas","-48.6114","-25.9267",NA,"Erva semiaquática do manguezal; pétalas brancas e estames vermelhos","EFC017090",NA,NA,NA,"Cordeiro, J.",NA,NA,"2014","04","15","-48.6114","-25.9267",NA,NA,NA,NA
"207","2019-12-09 17:29:15-03","UFPR","EFC","9352","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Borgo, M.; Silva, S.M.; Reinert, B.L.","303","1998","12","17",NA,"Brasil","Paraná","Guaratuba","Ilha da Paca","-48.5746994018555","-25.8827991485596",NA,"Herbácea rizomatosa de flores brancas, estames vinosos, frequente em brejo.","EFC009352",NA,"41937","auto","Hatschbach, G.",NA,NA,"1999","02","01",NA,NA,NA,NA,NA,NA
"208","2019-12-09 17:29:15-03","UFPR","EFC","9037","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Svolenski, A.C.","475","1997","03","27",NA,"Brasil","Paraná","Matinhos","Rio Guaraguaçu","-48.5428009033203","-25.8174991607666",NA,"Herbácea fixa sobre sedimentos do rio, em locais calmos, pouco comum, flores brancas. __COMMOM_NAME__: Ceboleiro","EFC009037",NA,"15275","auto","Silva, S.M.",NA,NA,"1997","05","20",NA,NA,NA,NA,NA,NA
