"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","typeStatus","minimumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","maximumElevationInMeters","fieldNumber","individualCount"
"213","2020-11-04 17:29:31-03","UEM","HUEM","32093","S","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Ma.C.Souza; Milaneze-Gutierre, MA; Buchoski, MG; Silva, VL; Soares, B","3165","2014","06","24",NA,"Brasil","Paraná","Estação Ecológica do Caiuá., Interior de floresta.",NA,NA,"Arbórea. Vegetativa.","HUEM000015355",NA,NA,"Benth.","Buchoski, MG","Diamante do Norte","-52.8596992492676","-22.656400680542","HUEM000015355",NA,NA,NA,"2015","01",NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA
"214","2020-11-04 17:29:31-03","UEM","HUEM","32089","S","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Buchoski, MG; Silva, VL","30","2014","11","20",NA,"Brasil","Paraná","Estação Ecológica do Caiuá., Pátio do Colégio Agrícola.",NA,NA,"Árvore com aproximadamente 12m de altura. Flores brancas com estrias vináceas.","HUEM000015320",NA,NA,"Benth.","Buchoski, MG","Diamante do Norte","-52.8596992492676","-22.656400680542","HUEM000015320",NA,NA,NA,"2015","01",NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA
"215","2020-11-04 17:29:31-03","UEM","HUEM","32090","S","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Buchoski, MG; Romagnolo, MB; Silva, VL","28","2014","10","16",NA,"Brasil","Paraná","Estação Ecológica do Caiuá., Pátio do Colégio Agrícola.",NA,NA,"Árvore com apoximadamente 12m de altura. Frutos maduros de coloração castanho-escuro.","HUEM000015321",NA,NA,"Benth.","Buchoski, MG","Diamante do Norte","-52.8596992492676","-22.656400680542","HUEM000015321",NA,NA,NA,"2015","01",NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA
"216","2020-11-04 17:29:31-03","UEM","HUEM","17460","Extra","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Ma.C.Souza; C.G.Silva; V.L.Silva; G.F.Pereira; Almeida, CG; Rosa, GS","2333","2010","04","18",NA,"Brasil","Paraná","Estação Ecológica do Caiuá, Ribeirão Scherer",NA,NA,"arbórea, indivíduo jovem no interior da floresta; Floresta ripária","HUEM000015261",NA,NA,"Benth.","Ma.C.Souza","Diamante do Norte","-52.8596992492676","-22.656400680542","HUEM000015261",NA,NA,NA,"2010","04","18",NA,NA,"16110","auto",NA,NA,NA,NA,NA
"217","2020-11-04 17:29:31-03","UEM","HUEM","12953","S","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Orfrini, AC","78",NA,NA,NA,NA,"Brasil","Paraná","Câmpus sede da Universidade Estadual de Maringá",NA,NA,"Árvore com até 3m de altura; folhas compostas imparipinadas com 5 folíolos; inflorescencia paniculadas terminais, flores brancas","HUEM000005738",NA,NA,"Benth.",NA,"Maringá","-51.9385986328125","-23.4253005981445","HUEM000005738",NA,NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"218","2020-11-04 17:29:31-03","UEM","HUEM","10504","S","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Kawakita, K","262","2004","05","06",NA,"Brasil","Paraná","Câmpus sede da Universidade Estadual de Maringá, entre os blocosa G90 e H90.",NA,NA,"Arbóreo; flores de coloração creme","HUEM000005736",NA,NA,"Benth.","Ma.C.Souza","Maringá","-51.9385986328125","-23.4253005981445","HUEM000005736",NA,NA,NA,"2004","04",NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"219","2019-07-02 15:55:44-03","UEM","HUEM","11617","S","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Gilberto Gumieri","s.n.","2004","03","11",NA,"Brasil","Paraná","Câmpus sede da Universidade Estadual de Maringá, próximo ao bloco G56.",NA,NA,"Porte arboreo; flores de coloração creme","HUEM000005739",NA,NA,"Benth.",NA,"Maringá","-51.9385986328125","-23.4253005981445","HUEM000005739",NA,NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"220","2020-11-04 17:29:31-03","UEM","HUEM","32092","S","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Buchoski, MG","s.n.","2014","11","12",NA,"Brasil","Paraná","Campus Sede UEM., Próximo ao bloco G-56.",NA,NA,"Árvore com aproximadamente 8m de altura. Flores brancas com estrias violetas; Frutos maduros de coloração castanha.","HUEM000015353",NA,NA,"Benth.","Buchoski, MG","Maringá","-51.9385986328125","-23.4253005981445","HUEM000015353",NA,NA,NA,"2015","01",NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"221","2019-07-03 20:06:28-03","UEM","HUEM","13634","S","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","S.R.Slusarski","673","2007","02","22",NA,"Brasil","Paraná","Parque do Ingá.",NA,NA,"Arbórea com 20m de alt.; frutos imaturos de col. verde e maturos de col. marrom.","HUEM000018648",NA,NA,"Benth.","Ma.C.Souza","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"2007","08",NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"222","2020-11-04 17:29:31-03","UEM","HUEM","1035","S","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Ma.C. Souza Stevaux","536","1987","11","19",NA,"Brasil","Paraná","rio Paraná, Margem direita.",NA,NA,"Arbórea. Flores brancas perfumadas e com guia de néctar.","HUEM000026347",NA,NA,"Benth.","Ma.C. Souza","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"1992","11",NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA
"223","2020-11-04 17:29:31-03","UEM","HUEM","18465","S","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Ma.C. Souza; colaboradores","1182","1999","02","02",NA,"Brasil","Paraná","rio Paraná, Margem esquerda, poço do Luizão.",NA,NA,"Arbóreo. Fruto seco.","HUEM000026356",NA,NA,"Benth.","Ma.C. Souza","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"2002","09",NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA
"224","2020-11-04 17:29:31-03","UEM","HUEM","18464","S","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Ma.C. Souza","s.n.","1993","12","10",NA,"Brasil","Paraná","rio Paraná, Margem esquerda. Solo sujeito alagamento.",NA,NA,"Arbóreo. Flor coloração creme.","HUEM000026350",NA,NA,"Benth.",NA,"Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA
"225","2020-11-04 17:29:31-03","UEM","HUEM","18462","S","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Ma.C. Souza","876","2000","06","13",NA,"Brasil","Paraná","Córrego São Pedro, Solo sujeito alagamento.",NA,NA,"Arbóreo. Fruto seco. Rara.","HUEM000026349",NA,NA,"Benth.","Ma.C. Souza","São Pedro do Paraná","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25063","auto",NA,NA,NA,NA,NA
"226","2020-11-04 17:29:31-03","UEM","HUEM","18463","S","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","E.C.Albuquerque","86","2001","02","17",NA,"Brasil","Paraná","ribeirão São Pedro, Margem direita. P4/Fito 86.",NA,NA,"Arbóreo.","HUEM000026348",NA,NA,"Benth.","Ma.C. Souza","São Pedro do Paraná","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25063","auto",NA,NA,NA,NA,NA
"227","2021-03-10 11:38:38-03","UNILA","EVB","1395","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Caxambu, M.G.; et al.","7031","2015","10","16",NA,"Brasil","Paraná","Parque Nacional do Iguaçu. Río Iguaçu, vegetação ciliar. Parque Nacional do Iguaçu",NA,NA,NA,"EVB001395",NA,NA,"Benth.","Caxambu, M.G.","Foz do Iguaçu","-54.586111","-25.448889","EVB001395",NA,NA,NA,"2015","11","04","54º35'10''W","25º26'56''S",NA,NA,NA,NA,NA,NA,NA
"228","2020-11-12 16:59:40-03","UEL","FUEL","25553","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Alves, J; et al.","23","1998","04","02",NA,"Brasil","Paraná","Rio Congonhas",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.",NA,"Água Ativa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-11-12 16:59:40-03","UEL","FUEL","25719","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Yasamoto, Y; et al.","s.n.","1997","04","30",NA,"Pais Nao Selecionado","Uf Nao Selecionada",NA,NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Dias, MC",NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-11-12 16:59:40-03","UEL","FUEL","35931","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Slusarski, SR; et al.","325","2003","06","12",NA,"Brasil","Paraná","Fazenda Figueira, Paiquerê",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Lovato, MC","Londrina","-50.975556","-23.540833",NA,NA,NA,NA,"2003",NA,NA,"-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA
"231","2020-11-12 16:59:40-03","UEL","FUEL","55278","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Felitto, G; Roher, D","1012","2015","10","17",NA,"Brasil","Paraná","PCH Cantu 2, Área de Supressão do Futuro Reservatório",NA,NA,NA,"FUEL055278","Tracheophyta","Fabales","Benth.","Felitto, G; Roher, D","Palmital","-52.433611","-24.745833",NA,NA,NA,"416","2015","10","17","-52.433611","-24.745833",NA,NA,NA,NA,"416",NA,NA
"232","2020-11-12 16:59:40-03","UEL","FUEL","21482","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Tomé, MVF","428","1995","06","19",NA,"Brasil","Paraná","Campus da FFALM-árvore isolada, árvore isolada",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.",NA,"Bandeirantes","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19645","auto",NA,NA,NA,NA,NA
"233","2020-11-12 16:59:40-03","UEL","FUEL","30556","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Fadelli, L; et al.","270","2001","01","10",NA,"Brasil","Paraná","Sítio São Pedro",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Dias, MC","Bela Vista do Paraíso","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"2001",NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA
"234","2020-11-12 16:59:40-03","UEL","FUEL","25407","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Cavalheiro, AL; et al.","43","1999","03","25",NA,"Brasil","Paraná","Sítio São Pedro e Fazenda Ingá",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Cloclet, FA","Bela Vista do Paraíso","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"1999",NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA
"235","2020-11-12 16:59:40-03","UEL","FUEL","25552","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Alves, J; et al.","s.n.","1998","04","02",NA,"Brasil","Paraná","Aguativa, Rio Congonhas, Rio Congonhas",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.",NA,"Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA
"236","2020-11-12 16:59:40-03","UEL","FUEL","33581","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Ferreira, JA; et al.","s.n.","2000","10","25",NA,"Brasil","Paraná","Sítio Nossa Senhora Aparecida",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Dias, MC","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,"2000",NA,NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA
"237","2020-11-12 16:59:40-03","UEL","FUEL","9521","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Francisco das Chagas e Silva","1482","1991","12","21",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.",NA,"Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"238","2020-11-12 16:59:40-03","UEL","FUEL","9445","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Francisco das Chagas e Silva","1451","1991","11","18",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Mansano, VF","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"1994",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"239","2020-11-12 16:59:40-03","UEL","FUEL","9302","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Francisco das Chagas e Silva; et al.","1482","1991","12","21",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"240","2020-11-12 16:59:40-03","UEL","FUEL","28990","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Cavalheiro, AL; et al.","50","1999","04","07",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Cloclet, FA","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"1999",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"241","2020-11-12 16:59:40-03","UEL","FUEL","17234","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Dias, MC; et al.","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.",NA,"Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"242","2020-11-12 16:59:40-03","UEL","FUEL","12173","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Bianchini, E; et al.","s.n.","1990","03","27",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.",NA,"Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"243","2020-11-12 16:59:40-03","UEL","FUEL","11357","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Francisco das Chagas e Silva","s.n.","1991","11","18",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Mansano, VF","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"1994",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"244","2020-11-12 16:59:40-03","UEL","FUEL","10836","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Francisco das Chagas e Silva","s.n.","1991","12","21",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Dias, MC; Mansano, VF","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"1993","05",NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"245","2020-11-12 16:59:40-03","UEL","FUEL","10835","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Francisco das Chagas e Silva","1482","1991","12","21",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Dias, MC; Mansano, VF","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"1993","05",NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"246","2020-11-12 16:59:40-03","UEL","FUEL","12719","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Carmo, MRB; Silva, FC","s.n.","1994","08","03",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Mansano, VF","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"247","2020-11-12 16:59:40-03","UEL","FUEL","25789","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Francisco, EM; Pavão, OC","s.n.","1999","04","24",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Tamashiro, JY","Jataizinho","-50.9799995422363","-23.2541999816895",NA,NA,NA,NA,"1999",NA,NA,NA,NA,"16845","auto",NA,NA,NA,NA,NA
"248","2020-11-12 16:59:40-03","UEL","FUEL","20914","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Souza, LRM; Francisco, EM","s.n.","1997","12","12",NA,"Brasil","Paraná","Fazenda São José-Estrada de terra para Rancho Aleg, Estrada de terra para Rancho Alegre",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Müller, C","Jataizinho","-50.9799995422363","-23.2541999816895",NA,NA,NA,NA,"1998","07","07",NA,NA,"16845","auto",NA,NA,NA,NA,NA
"249","2020-11-12 16:59:40-03","UEL","FUEL","33547","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Ferreira, JA; et al.","64","1999","05","21",NA,"Brasil","Paraná","Beira do Rio Tangará",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Dias, MC","Leópolis","-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,"1999",NA,NA,NA,NA,"22638","auto",NA,NA,NA,NA,NA
"250","2020-11-12 16:59:40-03","UEL","FUEL","33251","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Alves, J; et al.","s.n.","1999","02","10",NA,"Brasil","Paraná","Estrada de Primavera",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Dias, MC","Leópolis","-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,"1999",NA,NA,NA,NA,"22638","auto",NA,NA,NA,NA,NA
"251","2020-11-12 16:59:40-03","UEL","FUEL","30719","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Ferreira, JA; et al.","s.n.","2001","03","13",NA,"Brasil","Paraná","Rio Tangará",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Dias, MC","Leópolis","-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,"2001",NA,NA,NA,NA,"22638","auto",NA,NA,NA,NA,NA
"252","2020-11-12 16:59:40-03","UEL","FUEL","5131","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","J. da Cruz","8","1987","11","23",NA,"Brasil","Paraná","Fazenda Floresta, Rio Tibagi",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Mansano, VF","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"1994",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"253","2020-11-12 16:59:40-03","UEL","FUEL","5606","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Zampieri, C","141","1988","06","16",NA,"Brasil","Paraná","Fazenda Nossa Senhora Aparecida",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"1996",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"254","2020-11-12 16:59:40-03","UEL","FUEL","12047","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Bianchini, E; et al.","s.n.","1990","04","23",NA,"Brasil","Paraná","Fazenda Batavo, rio Iapó, Rio Iapo",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.",NA,"Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"255","2020-11-12 16:59:40-03","UEL","FUEL","43662","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Zimmer, E; Korte, A; Silva, D","s.n.","2008","06","25",NA,"Brasil","Santa Catarina","Praia Vermelha, Na estrada",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Bortoluzzi, RLC","Penha","-48.6458015441895","-26.7693996429443",NA,NA,NA,NA,"2009","07","19",NA,NA,"9872","auto",NA,NA,NA,NA,NA
"256","2020-11-12 16:59:40-03","UEL","FUEL","13369","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Souza, VC","2108","1992","11","27",NA,"Brasil","São Paulo","Campus ESALQ-USP.Entre o predio do depto solos e R, USP.Entre o predio do depto solos e RU",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Souza, VC","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"257","2019-11-01 15:00:39-03","UnB","UB","129151","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Incógnito","s.n.",NA,NA,NA,"Southern America","Brasil","Paraná","Pau Ferro",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-10-03 10:03:46-03","UFSCar","SORO","1712","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora",NA,NA,"2008","03","13",NA,"Brasil","São Paulo","Floresta Nacional de Ipanema",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Iperó","-47.6800003051758","-23.3500003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17831","auto",NA,NA,NA,NA,NA
"259","2019-05-06 11:57:54-03","UFU","HUFU","16887","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Souza, V.C.","2108","1992","11","27",NA,"Brasil","São Paulo","Campus ESALQ / USP, Entre o prédio so departamento de solos e o Restaurante Universitário.",NA,NA,NA,"HUFU00010020",NA,NA,"Benth.","Souza, V.C.","Piracicaba","-47.6399993896484","-22.7199993133545","HUFU00010020",NA,NA,NA,"1992","11","27",NA,NA,"44778","auto",NA,NA,NA,NA,NA
"260","2019-05-06 11:57:54-03","UFU","HUFU","25381","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Ferreira, J.A.; et al.","s.n.","2001","03","13",NA,"Brasil","Paraná","Rio Tangará",NA,NA,"Árvore 3 m. Fruto verde.; Beira do rio.","HUFU00010019",NA,NA,"Benth.","Dias, M.C.","Leópolis","-50.7510986328125","-23.0799999237061","HUFU00010019",NA,NA,NA,"2001",NA,NA,NA,NA,"22638","auto",NA,NA,NA,NA,NA
"261","2020-08-20 14:56:11-03","UFSC","FLOR","5949","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","8654","1970","04","01",NA,"Brasil","Santa Catarina","Lagoa do Peri, Ilha de Santa Catarina.",NA,NA,"arvoreta, Fruto Imaturo, verde, 6m altura","FLOR0005949",NA,"Fabales","Benth.","Burkart, A.","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,"2",NA,NA,NA,NA,NA,"27000","auto",NA,NA,"2",NA,NA
"262","2020-08-20 14:56:11-03","UFSC","FLOR","5009","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Klein, R.M.","8087","1969","01","22",NA,"Brasil","Santa Catarina","Morro do Rio Vermelho, Ilha de Santa Catarina.",NA,NA,"arvoreta, flor branca, 4m altura. Fruto da mesma árvore sob R.M. Klein & A. Bresolin 8279.","FLOR0005009",NA,"Fabales","Benth.","Burkart, A.","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,"100",NA,NA,NA,NA,NA,"27000","auto",NA,NA,"100",NA,NA
"263","2020-08-20 14:56:11-03","UFSC","FLOR","5010","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Klein, R.M.; Bresolin, A.","8279","1969","04","15",NA,"Brasil","Santa Catarina","Morro do Rio Vermelho, Ilha de Santa Catarina.",NA,NA,"arvoreta, Fruto Imaturo, verde, maduro marrom, 4m altura. Flor da mesma árvore sob R.M. Klein 8087.","FLOR0005010",NA,"Fabales","Benth.","Burkart, A.","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,"100",NA,NA,NA,NA,NA,"27000","auto",NA,NA,"100",NA,NA
"264","2020-08-20 14:56:11-03","UFSC","FLOR","6040","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Klein, R.M.","8087","1969","01","22",NA,"Brasil","Santa Catarina","Morro do Rio Vermelho, Ilha de Santa Catarina.",NA,NA,"arvoreta, flor branca, 4m altura. Fruto da mesma árvore sob R.M. Klein & A. Bresolin 8279.","FLOR0006040",NA,"Fabales","Benth.","Burkart, A.","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,"100",NA,NA,NA,NA,NA,"27000","auto",NA,NA,"100",NA,NA
