"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","individualCount","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","relationshipType","relatedCatalogItem","class","fieldNumber","infraspecificEpithet","sex"
"464","2020-09-12 05:00:02-03","US","US","1932005","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","É. Morren",NA,NA,NA,NA,"R. Reitz","1948","1","29","Brazil","Santa Catarina","Itajaí","Morro do Baú","-48.6618995666504","-26.9078006744385",NA,NA,"850",NA,NA,"US01914282","US01914282_01","C 2065",NA,"Bromeliales","1","South America - Neotropics",NA,"27253","auto",NA,NA,NA,"Monocotyledonae",NA,NA,NA
"465","2020-09-12 05:00:02-03","US","US","2321914","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","É. Morren",NA,NA,NA,NA,"R. Doering","1905","5","13","Brazil","São Paulo",NA,"Alto da Serra",NA,NA,NA,NA,NA,NA,NA,"US01914299","US01914299_01","s.n.",NA,"Bromeliales","1","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA
"466","2020-09-12 05:00:02-03","US","US","2173318","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","É. Morren",NA,NA,NA,NA,"L. Smith & H. Veloso","1952","2","18","Brazil","Santa Catarina","Brusque","Mato de Hoffman","-48.9","-27.1",NA,NA,"35","150",NA,"US01914295","US01914295_01","5659",NA,"Bromeliales","1","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA
"467","2020-09-12 05:00:02-03","US","US","2520910","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","É. Morren",NA,NA,NA,NA,"G. Hatschbach","1963","6","20","Brazil","Paraná","Paranaguá","Rio Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,"10",NA,NA,"US01914293","US01914293_01","10134",NA,"Bromeliales","1","South America - Neotropics",NA,"24916","auto",NA,NA,NA,"Monocotyledonae",NA,NA,NA
"468","2020-09-12 05:00:02-03","US","US","3685147","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","É. Morren",NA,NA,NA,NA,"A. Seidel","1977","1","6","Brazil",NA,NA,"Plant of cultivation",NA,NA,NA,NA,NA,NA,NA,"US01914280","US01914280_01","728",NA,"Bromeliales","1","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA
"469","2020-09-12 05:00:02-03","US","US","1932001","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","É. Morren",NA,NA,NA,NA,"R. Reitz","1947","8","30","Brazil","Santa Catarina","Brusque","Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,"35",NA,NA,"US01914283","US01914283_01","C 1834",NA,"Bromeliales","1","South America - Neotropics",NA,"19684","auto",NA,NA,NA,"Monocotyledonae",NA,NA,NA
"470","2019-12-09 17:29:37-03","UFPR","EFC","6055","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Hatschbach, G.","1997","01","01","Kuniyoshi, Y.S.; Pinto, C.B.","1996","08","13","Brasil","Paraná","Paranaguá","Caxetal do Sr. Herbert H.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita em caxetal __COMMOM_NAME__: bromélia","EFC006055",NA,"5932",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"471","2019-12-09 17:29:37-03","UFPR","EFC","5212","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Kersten, R.","2004","09","01","Kuniyoshi, Y.S.; Tiepolo, G.; Svolenski, A.C.","1995","11","23","Brasil","Paraná","Paranaguá","Faz. Herbert","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita em floresta das terras baixas, margem do rio Cachoeira.","EFC005212",NA,"5804",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"472","2019-12-09 17:29:37-03","UFPR","EFC","6160","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Tardivo, R.C.","1996","10","14","Tardivo, R.C.","1996","08","15","Brasil","Paraná","Paranaguá","Faz. Herbetr Barkman, rio Cachoeirinha.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita em caxetal, flores róseo-amareladas.","EFC006160",NA,"4",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"473","2019-12-09 17:29:37-03","UFPR","EFC","7487","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Kersten, R.","2004","09","01","Galvão, F.; Tardivo, R.C.; Kuniyoshi, Y.S.","1996","07","11","Brasil","Paraná","Campina Grande do Sul","Morro Capivari Grande","-48.8215","-25.1377","-48.8215","-25.1377","1300","1300","Rupícola, tépalas amarelas com manchas vinosas, comum, 1300m s.n.m. __COMMOM_NAME__: Orquídea","EFC007487",NA,"62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2019-12-09 17:29:37-03","UFPR","EFC","9060","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Silva, S.M.","1997","10","25","Svolenski, A.C.; Kuniyoshi, Y.S.","1997","03","13","Brasil","Paraná","Matinhos","Fazenda Empreendimentos Guaraguaçu Ltda.","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Epífita comum no caxetal, inflorescências amarelas e flores vermelhas. __COMMOM_NAME__: Caraguatá","EFC009060",NA,"498",NA,NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA
"475","2019-12-09 17:29:37-03","UFPR","EFC","7477","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Tardivo, R.C.","1997","08","15","Tardivo, R.C.; Kuniyoshi, Y.S.","1997","08","15","Brasil","Paraná","Paranaguá","Rio Cambará","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"epífita, comum em caxeta, brácteas vermelhas, com margens amareladas, flores amarelas, estames exsertos, amarelos. Faz. H. Barkmann, Empr. Fl. Guaraguaçu Ltda.","EFC007477",NA,"7",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"476","2019-12-09 17:29:37-03","UFPR","EFC","7486","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Tardivo, R.C.","1996","08","15","Tardivo, R.C.; Kuniyoshi, Y.S.","1996","08","15","Brasil","Paraná","Paranaguá","Rio Cambará, Alexandra-Matinhos","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"epífita, brácteas vermelhas, com líquido mucilaginoso, flores amarelas, muito comum , Faz. H. Barkmann, Empr. Fl. Guaraguaçu Ltda.","EFC007486",NA,"9",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"477","2019-12-09 17:29:37-03","UFPR","EFC","6756","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Tardivo, R.C.","1997","02","04","Kuniyoshi, Y.S.; Rachwal, M.","1997","04","11","Brasil","Paraná","Paranaguá","Rio Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita, comum em troncos e galhos, interior da floresta, brácteas vermelhas","EFC006756",NA,"5974",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"478","2014-04-04 18:26:52-03","PNFM","IRAI","1557","S","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Cordeiro, J.; Lozano, E.D.","2010","01","01","Miranda, A.C.L.","2009","11","26","Brasil","Paraná","Morretes","BR 277, km 45","-48.859","-25.577222","-48.859","-25.577222",NA,NA,"Epífita, 30 cm, flor vermelha e amarelo, margem da estrada","IRAI00001557",NA,"356","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2014-04-04 18:26:52-03","PNFM","IRAI","1717","S","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Cordeiro, J.; Lozano, E.D.","2010","01","01","Kuchler, R.M.","2009","12","29","Brasil","Paraná","Guaratuba","Carvoeiro","-48.597778","-25.893333","-48.597778","-25.893333",NA,NA,"Epífita, flor vermelha","IRAI00001717",NA,"096","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2021-03-25 13:51:53-03","UNIVILLE","JOI","7069","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","E. Barbosa","2008","02","29","C.M. Raimundo","2008","01","23","Brasil","Santa Catarina","Balneário Barra do Sul","BR-280.","-48.68","-26.369722","48º40'48''W","26º22'11''S",NA,NA,"; HABITAT: biôntico, restinga; HABITO: Epífita","JOI007069",NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2021-03-25 13:51:53-03","UNIVILLE","JOI","10666","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","M. Verdi","2010","01","20","Verdi, M.","2010","10","12","Brasil","Santa Catarina","São Bento do Sul","Rio dos Bugres - Estrada Saraiva - APA Rio Vermelho/ Humbold.","-49.351667","-26.313056","49º21'6''W","26º18'47''S","647","647","Plano de Manejo APA do Rio Vermelho/ Humbold; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI010666",NA,"5766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2021-03-25 13:51:53-03","UNIVILLE","JOI","9950","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Meyer, F.S.","2010","05","18","Meyer, F.S.","2007","10","18","Brasil","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas - Rio Natal.","-49.378611","-26.250556","49º22'43''W","26º15'2''S",NA,NA,"; HABITO: Epífita; TIPO VEGETACIONAL: FOD montana","JOI009950",NA,"437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2021-03-25 13:51:53-03","UNIVILLE","JOI","15484","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","J.L. Schmitt","2010","05","17","J.L. Schmitt","2010","05","17","Brasil","Santa Catarina","Siderópolis","Serrinha.","-49.59","-28.62","49º35'24''W","28º37'12''S","479","479","; HABITAT: interior do fragmento; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI015484",NA,"2381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2021-03-25 13:51:53-03","UNIVILLE","JOI","100","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Guilherme do Amaral","2006","04","27","Guilherme do Amaral","2006","04","27","Brasil","Santa Catarina","Araquari","Ilha dos Papagaios.","-48.7221984863281","-26.3700008392334",NA,NA,"4","4","; HABITAT: mata secundária; HABITO: epífita, aéreo","JOI000100",NA,"110",NA,NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA,NA
"485","2021-03-25 13:51:53-03","UNIVILLE","JOI","7154","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","E. Barbosa & J. Cordeiro","2008","02","29","M.C. Bartz","2008","01","18","Brasil","Santa Catarina","Guaramirim","BR-280.","-49.002799987793","-26.4731006622314",NA,NA,"35","35","; HABITAT: biôntico; HABITO: Epífita; TIPO VEGETACIONAL: Restinga","JOI007154",NA,"55",NA,NA,NA,NA,NA,"15937","auto",NA,NA,NA,NA,NA,NA,NA
"486","2021-03-25 13:51:53-03","UNIVILLE","JOI","13183","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Schmoeller, F.","2011","01","01","Schmoeller, F","2011","10","21","Brasil","Santa Catarina","Joinville","Área de preservação na Rua dos Franceses.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"; HABITAT: sub bosque; HABITO: Epífita","JOI013183",NA,"252",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"487","2021-03-25 13:51:53-03","UNIVILLE","JOI","6056","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Condorcet Aranha","1999","08","06","Célia Rosane Nossol","1999","06","01","Brasil","Santa Catarina","Joinville","Colhido na trilha de entrada do Castelo dos Bugres, na margem do rio Piraí.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Museu Botânico Municipal - HJ - Herbário Joinville - 00054; HABITO: Planta herbácea, epífita","JOI006056",NA,"27",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"488","2021-03-25 13:51:53-03","UNIVILLE","JOI","13184","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Schmoeller, F.","2011","12","15","Schmoeller, F","2011","06","15","Brasil","Santa Catarina","Joinville","Empresa Franke.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"; HABITO: Epífita","JOI013184",NA,"128",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"489","2021-03-25 13:51:53-03","UNIVILLE","JOI","12763","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Moraes-Lima, T.","2010","06","22","Moraes-Lima, T.","2010","06","16","Brasil","Santa Catarina","Joinville","Jardim Botânico.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Projeto FLORA","JOI012763",NA,"20",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"490","2021-03-25 13:51:53-03","UNIVILLE","JOI","14906","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Mancinelli, W. S.","2007","08","01","Mancinelli, W.S.","2007","08","01","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"; HABITO: Epífita","JOI014906",NA,"766",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"491","2021-03-25 13:51:53-03","UNIVILLE","JOI","12499","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","B.F.S. Neves","2012","02","14","Schmoeller, F","2011","05","26","Brasil","Santa Catarina","Joinville","Rua Abraham Linconl e Itajuba.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"; HABITAT: beira da estrada; HABITO: Epífita","JOI012499",NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"492","2021-03-25 13:51:53-03","UNIVILLE","JOI","1720","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","B.F.S. Neves","2012","02","14","Ricardo","2004","03","26","Brasil","Santa Catarina","São Francisco do Sul","Herdeiros.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITO: epífita, aéreo","JOI001720",NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"493","2021-03-25 13:51:53-03","UNIVILLE","JOI","1721","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Marcus A. Nadruz Coelho","2012","02","14","F.C.S. Vieira","2004","04","19","Brasil","Santa Catarina","São Francisco do Sul","Herdeiros.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITO: epífita, aéreo","JOI001721",NA,"310",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"494","2019-10-07 09:20:42-03","UEFS","HUEFS","106570","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","M.G.L.Wanderley","2007","02",NA,"Carboni, M.","2005","03","22","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Rolado.","-48.400278","-24.643333","48W24'1''","24S38'36''","400","400","Floresta Ombrófila Densa Baixo montana Ribeirinha Degradada com afloramento de calcário.","HUEFS0106570","HUEFS0106570","73","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA
"495","2019-07-09 12:56:22-03","F","FMNH-SEEDPLANTS","V0416531F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata",NA,"L. B. Smith",NA,NA,NA,"L. B. Smith","1929","3","10","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,"V0416531F","V0416531F_01","2111","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"496","2020-04-29 16:30:29-03","UFVJM","HDJF","2631","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Korte, A","2010","08","18","Korte, A; Kniess, A","2010","08","18","Brasil","Santa Catarina","Joinville","Barragem do 8° salto-Serra do piraí","-49.533333","-26.280278","-49.533333","-26.280278",NA,NA,NA,"HDJF002631","HDJF002631_01","4096","Monocotyledonae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2019-11-06 16:08:37-03","IAC","IAC","29684","S","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","T. Trindade-Lima","2007","04","25","L.C. Bernacci; P.R.P. Andrade; R. Belinelo; S.M.P. Falivene & A.M.C. Silva","1995","01","09","Brasil","São Paulo","Tapiraí",NA,"-47.5072","-23.9636","-47.5072","-23.9636",NA,NA,NA,NA,NA,"941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-11-06 16:08:37-03","IAC","IAC","29693","S","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","L.C. Bernacci et al.","1995","01","09","L.C. Bernacci; P.R.P. Andrade; R. Belinelo; S.M.P. Falivene & A.M. Silva","1995","01","09","Brasil","São Paulo","Tapiraí","Capoeira, de acordo com imagem do Levantamento da cobertura vegetal (Kronka et al.)","-47.5072","-23.9636","-47.5072","-23.9636",NA,NA,"Unicata doada ao Herbário de SP., como acordo parte do Projeto Flora Fanerogânica do Estado de São Paulo (FAPESP), portanto, fisicamente, o material não faz mais parte do acervo do Herbário IAC.",NA,NA,"950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2019-01-25 15:39:08-02","IAC","IAC","5463","S","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","L.B. Smith","1940","11","04","A.P. Viégas; C.M. Franco & A.S. Lima","1940","03","09","Brasil","São Paulo","Ubatuba",NA,"-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2019-11-06 16:08:37-03","IAC","IAC","5581","S","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","L.B. Smith","1940","11","04","H.G. Blanco","1940","04","27","Brasil","São Paulo","Salesópolis","Estação Experimental de Boracéia/Estação Experimental de Quina (atual Estação Biológica de Boracéia, Museu de Zoologia/USP)","-45.889778","-23.653806","-45.889778","-23.653806",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2019-01-25 15:34:19-02","IAC","IAC","7806","S","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","E. Pereira","1978","06","01","H.P. Krug","1945","04","01","Brasil","São Paulo","Pilar do Sul","Fazenda Choquem","-47.7164","-23.8131","-47.7164","-23.8131",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-07-23 12:01:04-03","CEPLAC","CEPEC","90994","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata",NA,"M. das G. L. Wanderley",NA,NA,NA,"P. L. Krieger","1974","07","26","Brasil","Paraná","guaratuba","Sem informação.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,"13362",NA,NA,NA,NA,NA,"41937","auto",NA,NA,"05/12/2007",NA,NA,NA,NA
"503","2021-03-10 11:38:29-03","UNILA","EVB","3218","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Kersten, R.",NA,NA,NA,"Kersten, R.","2015","03","15","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"EVB003218","EVB003218","1636",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"504","2021-03-10 11:38:29-03","UNILA","EVB","3839","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Costa, A.","2011","11","10","Verdi, M.; Souza, N.l. de; klemz, G.; Klettenberg, D.H.","2010","11","10","Brasil","Santa Catarina","Paulo Lopes","Parque Estadual da Serra do Tabuleiro. Sertão do Campo. Parque Estadual da Serra do Tabuleiro","-48.755833","-27.755833","48º45'21''W","27º45'21''S","295","295","Flor amarela Habitat: Floresta Ombrófila Densa, estágio mosaicos de inicial, médio a avançado, interior do fragmento. Habito: Epífita","EVB003839",NA,"4967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2021-02-12 15:01:57-03","UFSCar","SPSC","8461","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","F.A. Botoylin",NA,NA,NA,"F.A. Botoylin","2012","05","09","Brasil","São Paulo",NA,"BH-5MT.",NA,NA,NA,NA,NA,NA,"Flor branca; fruta drupa globosa;&nf;arbustiva, arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2020-09-18 09:33:47-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Burseraceae","Vriesea","incurvata","Vriesea incurvata","Marchand",NA,NA,NA,NA,"Cid Ferreira, CA",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9563",NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2019-11-01 15:13:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Smith, LB","1964","09",NA,"Duarte, AP; Falcão, J","1950","11","30","Brasil","Santa Catarina",NA,"Reserva Florestal dos Pilões 240m",NA,NA,NA,NA,NA,NA,"Planta epífita, em árvores de formação primária, mesofita muito abundante naquele tipo de formação, brácteas vermelhas","UB0002989","UB0002989","3178","Monocotyledonae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2019-11-01 15:13:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Nogueira, M","2018","03","20","Belém, RP; Pinheiro, RS","1966","05","12","Brasil","Bahia","Itacaré",NA,"-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,"Epífita. Flores amarelas, anteras esbranquiçadas, brácteas vermelhas; Mata costeira","UB0002977","UB0002977","2183","Monocotyledonae",NA,NA,"Southern America",NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA
"509","2020-11-12 17:02:25-03","UEL","FUEL","6691","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Silva, SM","1989","08",NA,"Hamanaka, SC; et al.","1989","03","23","Brasil","Paraná","Guaraqueçaba","Antiga estrada para Superaguí","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,"s.n.","Tracheophyta","Poales",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"510","2020-11-12 17:02:25-03","UEL","FUEL","27239","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Gaiotto, DF","2004","11",NA,"Souza, LMR; Santana, E","1997","07","13","Brasil","Paraná","Guaraqueçaba","Planície da mata Atlântica","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,"205","Tracheophyta","Poales",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"511","2019-10-03 10:03:28-03","UFSCar","SORO","7300","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","E. Caglioni","2012","07","10","Verdi, M.; de Souza, N.L.; Klemz, G. & Klettenberg, D.H.","2010","05","29","Brasil","Santa Catarina","Santa Rosa de Lima","Rio dos Índios.","-49.230833","-27.989722","49°13'51W","27°59'23S","588","588","Florística IFFSC 194 (Epífita); Floresta Ombrófila Mista; Estádio Suces.: médio de recuperação; Hábito: epífita; Cor/Flor: bráctea vermelha e flor amarela.",NA,NA,"4792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-05-06 11:54:38-03","UFU","HUFU","57264","S","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.",NA,NA,NA,NA,"Petean, M.P.","2008","01","12","Brasil","Paraná","Antonina","Reserva Natural do Morro da Mina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Floresta Ombrófila Densa.","HUFU00025897","HUFU00025897","s.n.",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"513","2020-08-20 14:58:52-03","UFSC","FLOR","54780","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Mello, A.S.","2012","03","08","Nuernberg, A.; Mello, A.S.; Weber, P. & Lufchitz, A.","2012","03","08","Brasil","Santa Catarina","Bombinhas","ARIE (Área de Relevante Interesse Ecológico) Costeira de Zimbros.","-48.5525","-27.19","48º33'9''W","27º11'24''S","2","2","epífita, brácteas vermelhas, flores amarelas. Coordenadas aproximadas.","FLOR0054780",NA,"613",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
