"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","infraspecificEpithet"
"102","2019-11-01 15:11:16-03","UnB","UB","27665","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Felfili, JM","265","Southern America","Brasil",NA,NA,NA,NA,"Miranda, J","1994",NA,NA,"Distrito Federal","Brasília","Fazenda Água Limpa-Universidade de Brasília","-47.916667","-15.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.916667","-15.933333",NA,NA,NA
"103","2019-11-01 15:11:16-03","UnB","UB","91322","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Ferreira, MB","17","Southern America","Brasil",NA,NA,NA,NA,"Bidá, A","1968","12","23","Distrito Federal","Brazlândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-01 15:11:16-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Proença, CEB; Munhoz, CBR; Ianhez, M","1104","Southern America","Brasil",NA,"Árvore 9m. Frutos drupáceos de cor negra quando maduros com semente do tamanho de uma azeitona; Beira de mata e cerrado",NA,NA,"Proença, CEB","1994","03","22","Distrito Federal","Brasília","Reserva Ecológica do IBGE, proximidades do Córrego Monjolo","-47.866667","-15.95",NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,"-47.866667","-15.95",NA,NA,NA
"105","2019-11-01 15:11:16-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Silva, MA","449","Southern America","Brasil",NA,"Árvore 8m; Mata ciliar",NA,NA,"Bidá, A","1987","12","21","Distrito Federal","Brasília","Reserva Ecológica do IBGE, Córrego Monjolo","-47.916667","-15.933333",NA,NA,NA,"1995","11","22",NA,NA,NA,NA,"-47.916667","-15.933333",NA,NA,NA
"106","2019-11-01 15:11:16-03","UnB","UB","91321","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Pires, JM","9020","Southern America","Brasil",NA,NA,NA,NA,"Bidá, A","1963",NA,NA,"Distrito Federal","Brasília","Catetinho","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"107","2019-11-01 15:11:16-03","UnB","UB","177867","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Soares-Silva, LH","1569","Southern America","Brasil",NA,"Arvoreta. Botões florais e flores brancas. Estigmas verde. Flor parecida com limão.",NA,NA,"Mendoza, M","2011","12","10","Goiás","Alto Paraíso de Goiás","Portal da Chapada","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"108","2019-11-01 15:11:16-03","UnB","UB","91323","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Heringer, EP","14614","Southern America","Brasil",NA,NA,NA,NA,"Bidá, A","1975","05",NA,"Distrito Federal","Brasília","Catetinho","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"109","2019-11-01 15:11:16-03","UnB","UB","91324","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Fonsêca, S","1641","Southern America","Brasil",NA,NA,NA,NA,"Bidá, A",NA,NA,NA,"Distrito Federal","Brasília","PARNA de Brasília, Barragem de Sta. Maria","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"110","2019-11-01 15:11:16-03","UnB","UB","157657","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Oliveira, JE","8","Southern America","Brasil",NA,"Árvore 3m.; Sujo - margem de córrego.",NA,NA,"Bidá, A","1940","02","14","Minas Gerais","Belo Horizonte","Fazenda da Baleia.","-43.937801361084","-19.9207992553711",NA,NA,NA,"1995","11","21","17082","auto",NA,NA,NA,NA,NA,NA,NA
"111","2019-11-01 15:11:16-03","UnB","UB","157653","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Magalhães, M","27","Southern America","Brasil",NA,"Árvore 4m.; Sujo - margem de córrego.",NA,NA,"Bidá, A","1940","11","14","Minas Gerais","Belo Horizonte","Fazenda da Baleia.","-43.937801361084","-19.9207992553711",NA,NA,NA,"1995","11","21","17082","auto",NA,NA,NA,NA,NA,NA,NA
"112","2019-11-01 15:11:16-03","UnB","UB","157655","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Heringer, EP","s.n.","Southern America","Brasil",NA,NA,NA,NA,"Bidá, A","1954","10","25","Minas Gerais","Paraopeba","Horto Florestal de Paraopeba.","-44.4042015075684","-19.2744007110596",NA,NA,NA,"1995","11","22","26090","auto",NA,NA,NA,NA,NA,NA,NA
"113","2019-11-01 15:11:16-03","UnB","UB","157656","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Feep","201","Southern America","Brasil",NA,"Arbóreo, ca. 5m. Frutos verdes.; Cerradão.",NA,NA,NA,"1992","05","29","Minas Gerais","Uberlândia","Estação Ecológica do Panga.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"114","2019-11-01 15:11:16-03","UnB","UB","157654","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Magalhães, M","5699","Southern America","Brasil",NA,"Árvore 6-8m alt. Fruto.; Mata, base da Serra do Papagaio.",NA,NA,"Bidá, A","1948","06","20","São Paulo","Santo Anastácio","Serra da Cangalha.","-51.6500015258789","-21.9699993133545",NA,NA,NA,"1995","11","21","31681","auto",NA,NA,NA,NA,NA,NA,NA
"115","2021-02-23 13:23:11-03","MN","R-TIPOS","102656","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","barbacenae","Symplocos barbacenae","Brand","Silveira, A.A.","1815",NA,"Brasil",NA,NA,"R000102656","R000102656_001","Bidá, A.","1896","10",NA,"Minas Gerais",NA,"Sitio Antonio Carlos",NA,NA,NA,NA,"Lectotypus","1995","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-02-23 13:23:11-03","MN","R-TIPOS","102658","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","campestris","Symplocos campestris","Brand","Silveira, A.A.","1935",NA,"Brasil",NA,NA,"R000102658","R000102658_001","Bidá, A.","1896","11",NA,"Minas Gerais","Ouro Preto","Serra de São José Del Rei","-43.5080986022949","-20.2875003814697",NA,NA,"Lectotypus","1995","11","24","44599","auto",NA,NA,NA,NA,NA,NA,NA
"117","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Symplocaceae","Symplocos","lundii","Symplocos lundii","A.DC.","Martius, CFP","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,"In descensu e Serra do Mar versus opp. Lorenam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Symplocaceae","Symplocos","lundii","Symplocos lundii","A.DC.","Lund, PW","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,"Crescit in prov. S. Pauli humidis ad Mugii.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Pohl, JBE","s.n.","Southern America","Brazil",NA,NA,NA,"P07P0N0009",NA,NA,NA,NA,"Minas Gerais",NA,"Crescit locis siccis montis Itambé in prov. Minarum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2018-10-11 11:14:53-03","CAS","CAS-BOT","593654","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","Benth.","Hatschbach, G.","46711","South America","Brazil",NA,"Penquena ávore de flores alvas. Alt.: 10-20 m.",NA,NA,NA,"1983","8",NA,"Espirito Santo",NA,"Rio da Vitória (mun. Cariacica)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"121","2014-09-23 11:02:25-03","G","G-DC","G00142407","S","Plantae",NA,NA,"Symplocaceae","Symplocos","lundii","Symplocos lundii","A. DC.","Lund, P. W.",NA,"AMERIQUE DU SUD","Brazil",NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=122138&base=img&lang=en","G00142407","G00142407","CAT.HERB.PRODR.","1833",NA,"00",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,"HOLOTYPUS of Symplocos lundii A. DC.","2007","01","01",NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA
"122","2014-09-23 11:02:25-03","G","G-DC","G00142401","S","Plantae",NA,NA,"Symplocaceae","Symplocos","obovata","Symplocos obovata","A. DC.","Clausen, P. C. D.",NA,"AMERIQUE DU SUD","Brazil",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=122144&base=img&lang=en","G00142401","G00142401","CAT.HERB.PRODR.",NA,NA,NA,"Minas Gerais",NA,NA,"-45.44222222","-18.78777778",NA,NA,"HOLOTYPUS of Symplocos obovata A. DC.","2007","01","01",NA,NA,NA,NA,"-45.44222222","-18.78777778",NA,NA,NA
"123","2014-09-23 11:02:25-03","G","G-DC","G00142408","S","Plantae",NA,NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla var. subserrata","A. DC.","Clausen, P. C. D.",NA,"AMERIQUE DU SUD","Brazil",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=122140&base=img&lang=en","G00142408","G00142408","CAT.HERB.PRODR.","1839",NA,"00","Minas Gerais",NA,NA,"-45.44222222","-18.78777778",NA,NA,"HOLOTYPUS of Symplocos platyphylla var. subserrata A. DC.","2007","01","01",NA,NA,NA,NA,"-45.44222222","-18.78777778",NA,NA,"var. subserrata"
"124","2014-09-23 11:02:25-03","G","G-DC","G00142408","S","Plantae",NA,NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla var. subserrata","A. DC.","Clausen, P. C. D.",NA,"AMERIQUE DU SUD","Brazil",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=122140&base=img&lang=en","G00142408","G00142408","CAT.HERB.PRODR.","1839",NA,"00","Minas Gerais",NA,NA,"-45.44222222","-18.78777778",NA,NA,"HOLOTYPUS of Symplocos platyphylla var. subserrata A. DC.","2007","01","01",NA,NA,NA,NA,"-45.44222222","-18.78777778",NA,NA,"var. subserrata"
"125","2014-09-23 10:59:50-03","G","G","G00359170","S","Plantae",NA,NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla var. subserrata","A. DC.","Clausen, P. C. D.",NA,"AMERIQUE DU SUD","Brazil",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00359170",NA,"Bida, A.","1839",NA,"00","Minas Gerais",NA,NA,"-45.44222222","-18.78777778",NA,NA,"ISOTYPUS of Symplocos platyphylla var. subserrata A. DC.","1994","01","01",NA,NA,NA,NA,"-45.44222222","-18.78777778",NA,NA,"var. subserrata"
"126","2014-09-23 10:59:50-03","G","G","G00359170","S","Plantae",NA,NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla var. subserrata","A. DC.","Clausen, P. C. D.",NA,"AMERIQUE DU SUD","Brazil",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00359170",NA,"Bida, A.","1839",NA,"00","Minas Gerais",NA,NA,"-45.44222222","-18.78777778",NA,NA,"ISOTYPUS of Symplocos platyphylla var. subserrata A. DC.","1994","01","01",NA,NA,NA,NA,"-45.44222222","-18.78777778",NA,NA,"var. subserrata"
