"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","relatedCatalogItem","fieldNumber","individualCount"
"308","2021-03-01 16:29:01-03","UNICAMP","UEC","59605","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Buzato, S; Sazima, M","s.n.",NA,"Brazil","São Paulo",NA,NA,"Arbusto 2m. Flores vermelhas.","UEC070519","1992","09","23","Magnoliopsida",NA,"oleifolia","(Cham.) G.Don","Kinoshita, LS","Campos do Jordão","Horto Florestal Campos do Jordão","-45.5900001525879","-22.7299995422363","UEC070519",NA,NA,"2009","12",NA,NA,NA,NA,"21048","auto",NA,NA,NA
"309","2019-08-20 10:10:42-03","UNICAMP","UEC","69202","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Buzato, S; Vogel, S","32530",NA,"Brazil","São Paulo",NA,NA,NA,"UEC070993","1994","11","10","Magnoliopsida",NA,"oleifolia","(Cham.) G.Don","Romão, GO","Campos do Jordão","Parque Estadual Campos do Jordão","-45.5900001525879","-22.7299995422363","UEC070993",NA,NA,"2006","03",NA,NA,NA,NA,"21048","auto",NA,NA,NA
"310","2021-03-01 16:29:01-03","UNICAMP","UEC","87310","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Pirani, JR; Thomas, WW; Robim, MJ; Mello-Silva, R; Cavalcanti, TB; Thomas, M","1365",NA,"Brazil","São Paulo",NA,NA,"Arvoreta, 3m de altura, na orla da mata. Flores vermelho-rosadas.; Em mata de altitude com <u>Podocarpus</u> e <u>Araucaria</u>.","UEC070997","1985","11","20","Magnoliopsida",NA,"oleifolia","(Cham.) G.Don","Romão, GO","Campos do Jordão","Parque Estadual (Horto Florestal), Floresta subtropical de altitude com <u>Araucaria</u> e <u>Podocarpus</u>.","-45.5900001525879","-22.7299995422363","UEC070997",NA,NA,"2006","03",NA,NA,NA,NA,"21048","auto",NA,NA,NA
"311","2021-03-01 16:29:01-03","UNICAMP","UEC","36262","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Kinoshita, LS; Taroda, N","16491",NA,"Brazil","São Paulo",NA,NA,"Arbusto ereto na beira do rio, mata de encosta. Flores vermelhas.","UEC053801","1984","09","22","Magnoliopsida",NA,"oleifolia","(Cham.) G.Don","Romão, GO","Campos do Jordão","Usina do Fojo/Pousada da CPFL","-45.5900001525879","-22.7299995422363","UEC053801",NA,NA,"2005","05",NA,NA,NA,NA,"21048","auto",NA,NA,NA
"312","2021-03-01 16:29:01-03","UNICAMP","UEC","75304","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Inforzato, AR","6827",NA,"Brazil","São Paulo",NA,NA,"Arbusto. Flores vermelhas.","UEC059151","1990","10","15","Magnoliopsida",NA,"oleifolia","(Cham.) G.Don","Romão, GO","Rio Claro",NA,"-47.560001373291","-22.4099998474121","UEC059151",NA,NA,"2007","06",NA,NA,NA,NA,"21773","auto",NA,NA,NA
"313","2021-03-01 16:29:01-03","UNICAMP","UEC","25012","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Shepherd, GJ; Shepherd, SLK","12816",NA,"Brazil","São Paulo",NA,NA,"Arbusto de 3,5 metros. Em botões jovens e frutos velhos.; Em mata de altitude com <u>Podocarpus</u> e <u>Araucaria</u>.",NA,"1980","08","01","Magnoliopsida",NA,"oleifolia","(Cham.) G.Don","Romão, GO","São José do Barreiro","Serra da Bocaina, Serra da Bocaina, estr. para Silveiras, 31km de S. José Barreira.","-44.5699996948242","-22.6399993896484",NA,NA,NA,"2006","03",NA,NA,NA,NA,"30784","auto",NA,NA,NA
"314","2019-08-20 10:10:42-03","UNICAMP","UEC","87200","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Hoehne, W","12325",NA,"Brazil","São Paulo",NA,NA,NA,"UEC070918","1948","09","30","Magnoliopsida",NA,"oleifolia","(Cham.) G.Don","Romão, GO","São Paulo","Brooklim Paulista.","-46.6300010681152","-23.5400009155273","UEC070918",NA,NA,"2006","03",NA,NA,NA,NA,"53584","auto",NA,NA,NA
"315","2019-08-20 10:10:42-03","UNICAMP","UEC","4294","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Hoehne, W","12325",NA,"Brazil","São Paulo",NA,NA,NA,"UEC070983","1948","09","30","Magnoliopsida",NA,"oleifolia","(Cham.) G.Don","Romão, GO","São Paulo","Brooklim Paulista.","-46.6300010681152","-23.5400009155273","UEC070983",NA,NA,"2006","03",NA,NA,NA,NA,"53584","auto",NA,NA,NA
"316","2019-08-20 10:10:42-03","UNICAMP","UEC","4293","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Vieira, LL","11732",NA,"Brazil","São Paulo",NA,NA,NA,"UEC070916","1947","09","23","Magnoliopsida",NA,"oleifolia","(Cham.) G.Don","Romão, GO","São Paulo","Brooklin Paulista.","-46.6300010681152","-23.5400009155273","UEC070916",NA,NA,"2006","03",NA,NA,NA,NA,"53584","auto",NA,NA,NA
"317","2019-08-20 10:10:42-03","UNICAMP","UEC","87190","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Vieira, LL","11732",NA,"Brazil","São Paulo",NA,NA,NA,"UEC070984","1947","09","23","Magnoliopsida",NA,"oleifolia","(Cham.) G.Don","Romão, GO","São Paulo","Brooklin Paulista.","-46.6300010681152","-23.5400009155273","UEC070984",NA,NA,"2006","03",NA,NA,NA,NA,"53584","auto",NA,NA,NA
"318","2019-08-20 10:10:41-03","UNICAMP","UEC","87196","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Kuhlmann, M","10429",NA,"Brazil","São Paulo",NA,NA,NA,"UEC070985","1935","10","12","Magnoliopsida",NA,NA,"(Cham.) G.Don","Romão, GO","São Paulo","Cidade Jardim","-46.6300010681152","-23.5400009155273","UEC070985",NA,NA,"2006","03",NA,NA,NA,NA,"53584","auto",NA,NA,NA
"319","2019-08-20 10:10:41-03","UNICAMP","UEC","4289","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Kuhlmann, M","10429",NA,"Brazil","São Paulo",NA,NA,NA,"UEC070995","1935","10","12","Magnoliopsida",NA,NA,"(Cham.) G.Don","Romão, GO","São Paulo","Cidade Jardim","-46.6300010681152","-23.5400009155273","UEC070995",NA,NA,"2006","03",NA,NA,NA,NA,"53584","auto",NA,NA,NA
"320","2021-03-01 16:29:01-03","UNICAMP","UEC","4295","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Hoehne, W","13716",NA,"Brazil","São Paulo",NA,NA,"Arbusto do campo. Flores vermelhas.","UEC070917","1947","10","07","Magnoliopsida",NA,"oleifolia","(Cham.) G.Don","Romão, GO","São Paulo","Jardim Botânico - Parque Estadual","-46.6300010681152","-23.5400009155273","UEC070917",NA,NA,"2006","03",NA,NA,NA,NA,"53584","auto",NA,NA,NA
"321","2021-03-01 16:29:01-03","UNICAMP","UEC","4292","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Sendulsky, T","900",NA,"Brazil","São Paulo",NA,NA,"Árvore.","UEC070915","1968","09","23","Magnoliopsida",NA,"oleifolia","(Cham.) G.Don","Romão, GO","São Paulo","Jardim Botânico - Parque Estadual","-46.6300010681152","-23.5400009155273","UEC070915",NA,NA,"2006","03",NA,NA,NA,NA,"53584","auto",NA,NA,NA
"322","2021-03-01 16:29:01-03","UNICAMP","UEC","141397","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Noffs, LB; Kirizawa, M","57",NA,"Brazil","São Paulo",NA,NA,"Inflorescência avermelhada. Corola vermelha. Filetes brancos e anteras vermelhas.","UEC053700","1978","08","18","Magnoliopsida",NA,NA,"(Cham.) G.Don","Romão, GO","São Paulo","Parque Estadual das Fontes do Ipiranga, Jardim Botânico.","-46.6300010681152","-23.5400009155273","UEC053700",NA,NA,"2004","05",NA,NA,NA,NA,"53584","auto",NA,NA,NA
"323","2021-03-01 16:29:01-03","UNICAMP","UEC","141419","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Kirizawa, M; Noffs, LB","349",NA,"Brazil","São Paulo",NA,NA,"Inflorescência avermelhada. Corola vermelha.Filetes brancos e anteras vermelhas.","UEC053697","1978","08","18","Magnoliopsida",NA,NA,"(Cham.) G.Don","Romão, GO","São Paulo","Parque Estadual das Fontes do Ipiranga, Jardim Botânico.","-46.6300010681152","-23.5400009155273","UEC053697",NA,NA,"2004","05",NA,NA,NA,NA,"53584","auto",NA,NA,NA
"324","2021-03-01 16:29:01-03","UNICAMP","UEC","141396","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Wanderley, MDGL; Kirizawa, M; Goes, M","117",NA,"Brazil","São Paulo",NA,NA,"Arbusto ca. 2,5m. folhas novas avermelhadas. Frutos verde-avermelhado.","UEC053699","1977","11","23","Magnoliopsida",NA,"oleifolia","(Cham.) G.Don","Romão, GO","São Paulo","Parque Estadual das Fontes do Ipiranga, Jardim Botânico. Área 6, planta 133A.","-46.6300010681152","-23.5400009155273","UEC053699",NA,NA,"2004","05",NA,NA,NA,NA,"53584","auto",NA,NA,NA
"325","2021-03-01 16:29:01-03","UNICAMP","UEC","87192","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Hoehne, W","s.n.",NA,"Brazil","São Paulo",NA,NA,"Arbusto do campo, flores vermelhas.","UEC070996","1947","10","07","Magnoliopsida",NA,NA,"(Cham.) G.Don","Kinoshita, LS","São Paulo","Parque Estadual de São Paulo","-46.6300010681152","-23.5400009155273","UEC070996",NA,NA,"2009","12",NA,NA,NA,NA,"53584","auto",NA,NA,NA
"326","2019-11-06 09:55:00-03","UFOP","OUPR","27522","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Ramos, M.B.C.","101",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto. Flores amarelas. Mata Ripária.",NA,"2013","07","13",NA,NA,NA,"(Cham.) G.Don.",NA,"Ouro Branco","Parque Estadual Serra do Ouro Branco, Coletada próximo ao balneário do PESOB","-43.676683","-20.492553",NA,"1237","1237",NA,NA,NA,"-43.676683","-20.492553",NA,NA,NA,NA,NA,NA
"327","2019-11-06 09:55:00-03","UFOP","OUPR","6807","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Sousa, H.C. de; Matos, A.V.M.","166",NA,"Brasil","Minas Gerais",NA,NA,"Arvoreta 6m. Mata ciliar úmida. Frutos maduros marrons, botões esverdeados",NA,"1997","07","30",NA,NA,NA,"(Cham.) G.Don.",NA,"Mariana","Parque Estadual do Itacolomi, Córrego Belchior, cerca de 200 metros da entrada pelo limite oeste do parque","-43.4160995483398","-20.377799987793",NA,NA,NA,"2015","01","07",NA,NA,NA,"33524","auto",NA,NA,NA
"328","2019-11-06 09:55:00-03","UFOP","OUPR","4590","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"s.col.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto. Campo",NA,NA,NA,NA,NA,NA,NA,"(Cham.) G.Don.",NA,"Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"2015","01","07",NA,NA,NA,"44599","auto",NA,NA,NA
"329","2019-11-06 09:55:00-03","UFOP","OUPR","6410","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Lisboa, M.A.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"1974","09","22",NA,NA,NA,"(Cham.) G.Don.",NA,"Ouro Preto","Antigo campo do Raimundo","-43.5080986022949","-20.2875003814697",NA,NA,NA,"2015","01","07",NA,NA,NA,"44599","auto",NA,NA,NA
"330","2019-11-06 09:55:00-03","UFOP","OUPR","6414","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Lisboa, M.A.; Badini, J.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"1974","09","10",NA,NA,NA,"(Cham.) G.Don.",NA,"Ouro Preto","Beira de corrego- Chapada","-43.5080986022949","-20.2875003814697",NA,NA,NA,"2015","01","07",NA,NA,NA,"44599","auto",NA,NA,NA
"331","2019-11-06 09:55:02-03","UFOP","OUPR","8977","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Nogueira, R.E.","27",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto. Terrestre ( no substrato entre rochas). Corola alva, cálice verde nascendo ao lado de um curso d'água",NA,"1999","08","21",NA,NA,NA,"(Cham.) G.Don.",NA,"Ouro Preto","Cachoeira das Andorinhas.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"2015","01","07",NA,NA,NA,"44599","auto",NA,NA,NA
"332","2019-12-18 15:50:40-03","UFOP","OUPR","8975","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Silveira, A.L.","30",NA,"Brasil","Minas Gerais",NA,NA,"Arbórea ~3m. Mata ciliar. Heliofila. Folhas verdes, flores amarelo alaranjadas, frutos verdes",NA,"1999","10","19",NA,NA,NA,"(Cham.) G.Don.",NA,"Ouro Preto","Cachoeira das Andorinhas. Curso d'água após Véu da Noiva","-43.5080986022949","-20.2875003814697",NA,NA,NA,"2015","01","07",NA,NA,NA,"44599","auto",NA,NA,NA
"333","2019-11-06 09:55:02-03","UFOP","OUPR","8979","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Silveira, A.L.; Santos, V.R.L.","31",NA,"Brasil","Minas Gerais",NA,NA,"Arbóreo. Mata ciliar. Folhas verdes, frutos vermelhos, umbrófila",NA,"1999","10","17",NA,NA,NA,"(Cham.) G.Don.",NA,"Ouro Preto","Cachoeira das Andorinhas. Curso d'água após Véu da Noiva","-43.5080986022949","-20.2875003814697",NA,NA,NA,"2015","01","07",NA,NA,NA,"44599","auto",NA,NA,NA
"334","2019-11-06 09:55:02-03","UFOP","OUPR","9263","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Santos, V.R.L.","18",NA,"Brasil","Minas Gerais",NA,NA,"Arbórea ~3m. Rupícula. Umbrófila",NA,"1999","10","17",NA,NA,NA,"(Cham.) G.Don.",NA,"Ouro Preto","Cachoeira das Andorinhas. Curso d'água após Véu da Noiva","-43.5080986022949","-20.2875003814697",NA,NA,NA,"2015","01","07",NA,NA,NA,"44599","auto",NA,NA,NA
"335","2019-11-06 09:55:00-03","UFOP","OUPR","4592","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Badini, J.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto. Beira do córrego. Flores pálidas",NA,NA,NA,NA,NA,NA,NA,"(Cham.) G.Don.",NA,"Ouro Preto","Cachoeira do Campo","-43.5080986022949","-20.2875003814697",NA,NA,NA,"2015","01","07",NA,NA,NA,"44599","auto",NA,NA,NA
"336","2019-11-06 09:55:00-03","UFOP","OUPR","4594","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Badini, J.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto. Beira do córrego. Flores pálidas",NA,NA,NA,NA,NA,NA,NA,"(Cham.) G.Don.",NA,"Ouro Preto","Chapada","-43.5080986022949","-20.2875003814697",NA,NA,NA,"2015","01","07",NA,NA,NA,"44599","auto",NA,NA,NA
"337","2019-11-06 09:55:00-03","UFOP","OUPR","6478","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Roschel, M.B.; Craig, J.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto ~1,8m. Orla de mata em beira de córrego. Flores brancas muito aromáticas",NA,"1996","09","18",NA,NA,NA,"(Cham.) G.Don.",NA,"Ouro Preto","Corrego do Macaco-Alegria Sul-Samarco MIN-Antonio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,"2015","01","07",NA,NA,NA,"44599","auto",NA,NA,NA
"338","2019-11-06 09:55:00-03","UFOP","OUPR","6413","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Pinto, A.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"1975","10","05",NA,NA,NA,"(Cham.) G.Don.",NA,"Ouro Preto","Fa. das Ordrideas-Glaura","-43.5080986022949","-20.2875003814697",NA,NA,NA,"2015","01","07",NA,NA,NA,"44599","auto",NA,NA,NA
"339","2019-11-06 09:55:00-03","UFOP","OUPR","4593","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Badini, J.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto. Beira do córrego. Flores pálidas",NA,NA,NA,NA,NA,NA,NA,"(Cham.) G.Don.",NA,"Ouro Preto","Falcão","-43.5080986022949","-20.2875003814697",NA,NA,NA,"2015","01","07",NA,NA,NA,"44599","auto",NA,NA,NA
"340","2019-11-06 09:55:00-03","UFOP","OUPR","4591","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"s.col.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto. Terreno seco",NA,NA,NA,NA,NA,NA,NA,"(Cham.) G.Don.",NA,"Ouro Preto","Morro da Forca","-43.5080986022949","-20.2875003814697",NA,NA,NA,"2015","01","07",NA,NA,NA,"44599","auto",NA,NA,NA
"341","2019-11-06 09:55:00-03","UFOP","OUPR","6412","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Lisboa, C.E.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Cham.) G.Don.",NA,"Ouro Preto","Morro São Sebastião","-43.5080986022949","-20.2875003814697",NA,NA,NA,"2015","01","07",NA,NA,NA,"44599","auto",NA,NA,NA
"342","2019-11-06 09:55:00-03","UFOP","OUPR","6411","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Lisboa, M.A.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"1972","09","16",NA,NA,NA,"(Cham.) G.Don.",NA,"Ouro Preto","Próximo a Ponte do Falcão","-43.5080986022949","-20.2875003814697",NA,NA,NA,"2015","01","07",NA,NA,NA,"44599","auto",NA,NA,NA
"343","2021-04-08 16:43:59-03","FURB","FURB","60673","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Engels, M.E.; Lozano, E.D.","1902",NA,"Brasil","Paraná",NA,NA,"Caule castanho. Folhas verdes discolores. Flores vermelhas. Habitat: Floresta Ombrófila Mista. Relicto do campo. Habito: Arbusto","FURB60673","2013","11","02",NA,NA,NA,"(Cham.) G.Don","Dalasta, C.H.","Carambeí","Rio São João.","-50.0971984863281","-24.9178009033203","FURB60673",NA,NA,"2021","03","25",NA,NA,NA,"26641","auto",NA,NA,NA
"344","2021-03-16 17:51:46-03","UCS","HUCS","8784","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Wasum, R.A.","s.n.",NA,"Brasil","São Paulo",NA,NA,"arvoreta - beira da mata",NA,"1992","10","28","Angiospermae","Ericales",NA,"(Cham.) G. Don","Smith, S.F.","Campos do Jordão","Horto Municipal","-45.5900001525879","-22.7299995422363",NA,NA,NA,"1993","03",NA,NA,NA,NA,"21048","auto",NA,NA,NA
"345","2021-03-16 17:51:46-03","UCS","HUCS","33371","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Silva, J.M.","2232",NA,"Brasil","Paraná",NA,NA,"arbusto 3 m - flor alva - Herbário MBM; floresta atlântica",NA,"1997","11","27","Angiospermae","Ericales","oleifolia","(Cham.) G. Don","Romão, G.O.","Morretes","Parque Estadual Marumbi - Rochedinho","-48.834400177002","-25.476900100708",NA,NA,NA,"2005",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA
"346","2021-03-16 17:51:46-03","UCS","HUCS","28314","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Hatschbach, G.","64880",NA,"Brasil","Minas Gerais",NA,NA,"pequena árvore - Herbário MBM; campo rupestre",NA,"1996","04","16","Angiospermae","Ericales","oleifolia","(Cham.) G. Don","Romão, G.O.","Joaquim Felicio","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,"2005",NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA
"347","2014-10-14 15:56:29-03","BS","M","M-0173302","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia var. glabra","NOTATYPE","Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,NA,"M0173302",NA,NA,NA,"Magnoliophyta","Ericales","var. glabra","(Meisn.) Judd",NA,NA,"Brasilia pr. Pernambuco et Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"348","2014-10-14 15:56:29-03","BS","M","M-0173303","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia var. glabra","NOTATYPE","Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,NA,"M0173303",NA,NA,NA,"Magnoliophyta","Ericales","var. glabra","(Meisn.) Judd",NA,NA,"Brasiliae prov. Minarum et Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"349","2014-10-14 15:56:29-03","BS","M","M-0173304","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia var. glabra","NOTATYPE","Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,NA,"M0173304",NA,NA,NA,"Magnoliophyta","Ericales","var. glabra","(Meisn.) Judd",NA,NA,"Habitat in ripa flum. Rio Fermozo in confiniis Provinciae Pernambucanae et Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"350","2014-10-14 15:56:29-03","BS","M","M-0173305","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia var. glabra","NOTATYPE","Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,NA,"M0173305",NA,NA,NA,"Magnoliophyta","Ericales","var. glabra","(Meisn.) Judd",NA,NA,"Brasiliae prov. Minarum et Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"351","2014-10-14 15:56:29-03","BS","M","M-0173306","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia var. glabra","NOTATYPE","Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,NA,"M0173306",NA,NA,NA,"Magnoliophyta","Ericales","var. glabra","(Meisn.) Judd",NA,NA,"Brasiliae prov. Minarum et Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"352","2014-10-14 15:56:29-03","BS","M","M-0173300","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia var. oleifolia","NOTATYPE","Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,NA,"M0173300",NA,NA,NA,"Magnoliophyta","Ericales","var. oleifolia",NA,NA,NA,"Habitat in ripa flum. Carunhanha et in Sertão do Paranán; Provinciae Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"353","2014-10-14 15:56:29-03","BS","M","M-0173301","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia var. oleifolia","NOTATYPE","Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,NA,"M0173301",NA,NA,NA,"Magnoliophyta","Ericales","var. oleifolia",NA,NA,NA,"Brasilia prov. Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"354","2014-10-14 15:56:29-03","BS","M","M-0173307","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia var. oleifolia","NOTATYPE","Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,NA,"M0173307",NA,NA,NA,"Magnoliophyta","Ericales","var. oleifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"355","2014-10-14 15:56:29-03","BS","M","M-0173308","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia var. oleifolia","NOTATYPE","Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,NA,"M0173308",NA,NA,NA,"Magnoliophyta","Ericales","var. oleifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"356","2014-10-14 15:56:29-03","BS","M","M-0173309","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia var. oleifolia","NOTATYPE","Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,NA,"M0173309",NA,NA,NA,"Magnoliophyta","Ericales","var. oleifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"357","2020-04-27 16:09:31-03","UFES","VIES","33043","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Zorzanelli, J.P.F.","858",NA,"Brasil","Minas Gerais",NA,NA,NA,"VIES033043","2013","11","04",NA,NA,NA,"(Cham.) G.Don","Souza, W.O.","Alto Caparaó","Serra do Caparaó.","-41.8683013916016","-20.4333000183105","VIES033043","1950","1950","2015","09","09",NA,NA,NA,"21645","auto",NA,NA,NA
"358","2020-04-27 16:09:31-03","UFES","VIES","40599","S","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Kollmann, L.; Kollmann, R.L.; Fontana, A.P. & Esgario, C.","9315",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES040599","2006","09","23",NA,NA,"oleifolia",NA,"P.H. Cardoso","Santa Teresa","Papaçu.","-40.6002998352051","-19.9356002807617","VIES040599",NA,NA,"2020","04","17",NA,NA,NA,"23813","auto",NA,NA,NA
"359","2020-12-21 16:23:19-03","MBM","MBM","275520","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Krieger, L.","13166","Southern America","Brazil","Minas Gerais",NA,NA,NA,"MBM275520","1973","11","01",NA,NA,NA,"(Cham.) G. Don","Pifano, D.S.",NA,"Serra de Ibitipoca",NA,NA,"MBM275520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
