"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","class","relatedCatalogItem","infraspecificEpithet"
"193","2021-02-09 10:13:25-03","UENF","HUENF","10112","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Broggio, I.S.; Lima, H.C; Nascimento, M. T.;Faitanin, M. A.; Silva, L.A.","228",NA,"Brasil","Rio de Janeiro",NA,"Corola brilhosa de cor creme, cálice verde claro. Presença de tricomas marrons que conferem aspecto aveludado e se soltam facilmente com o toque.","HUENF00010737",NA,NA,"2016","07","07","São Francisco de Itabapoana","Mata do Carvão. Estrada do entorno da Mata do Carvão. Estação ecológica estadual de Guaxindiba","-41.083333","-21.4",NA,NA,NA,NA,"41º5'W","21º24'0''S",NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-02-25 10:12:56-03","CVRD","CVRD","15473","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"P.L.R. Moraes, M.C. Vergne, M.C. Cruz","3679","América do Sul","BRASIL","ES",NA,"Arvore de 20 m, botões florais amarronzados. <ll>dwc_commonname:</ll> Catuaba branca","CVRD015473",NA,"Geovane S. Siqueira","2014","06","19","Linhares",NA,"-39.953667","-19.0765","55","55",NA,NA,"39°57'13,2W","19°04'35,4S","2015","09","11",NA,NA,"Magnoliopsida",NA,NA
"195","2021-02-25 10:12:56-03","CVRD","CVRD","9189","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Luz, A.A. da","295","América do Sul","BRASIL","ES",NA,"<ll>dwc_commonname:</ll> Catuaba branca","CVRD009189",NA,"Domingos A. Folli","2005","07","18","Aracruz",NA,"-40.2733001708984","-19.8202991485596",NA,NA,"37987","auto",NA,NA,"2005","07","18",NA,NA,"Magnoliopsida",NA,NA
"196","2021-02-25 10:12:56-03","CVRD","CVRD","304","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Folli, D.A.","82","América do Sul","BRASIL","ES",NA,"<ll>dwc_commonname:</ll> Catuaba branca","CVRD000304",NA,"E. Santos","1979","07","23","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,"1985","06","19",NA,NA,"Magnoliopsida",NA,NA
"197","2021-02-25 10:12:56-03","CVRD","CVRD","4622","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Folli, D.A.","2011","América do Sul","BRASIL","ES",NA,"<ll>dwc_commonname:</ll> Catuaba branca","CVRD004622",NA,"João Semir","1993","09","21","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,"2001","08","13",NA,NA,"Magnoliopsida",NA,NA
"198","2021-02-25 10:12:56-03","CVRD","CVRD","8217","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Siqueira, G.S.","18","América do Sul","BRASIL","ES",NA,"<ll>dwc_commonname:</ll> Catuaba branca","CVRD008217","CVRD008217","Geovane S. Siqueira","2003","07","11","Linhares","Ao lado da BR 101 Km 122,3 Aceiro","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,"2003","07","11",NA,NA,"Magnoliopsida",NA,NA
"199","2021-02-25 10:12:56-03","CVRD","CVRD","2328","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Menandro, M.S.","159","América do Sul","BRASIL","ES",NA,"<ll>dwc_commonname:</ll> Catuaba branca","CVRD002328",NA,"Marcos de Souza Menandro","1989","07","25","Linhares","Árvore próxima ao Escritório de pesquisa.","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,"1989","07","25",NA,NA,"Magnoliopsida",NA,NA
"200","2021-02-25 10:12:56-03","CVRD","CVRD","10432","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Duarte, M.C.","100","América do Sul","BRASIL","ES",NA,"<ll>dwc_commonname:</ll> Catuaba branca","CVRD010432",NA,"Marília Cristina Duarte","2007","08","31","Linhares","Próximo a Entrada da Reserva","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,"2007","08","31",NA,NA,"Magnoliopsida",NA,NA
"201","2021-02-25 10:12:56-03","CVRD","CVRD","12511","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Flores, T.B.","217","América do Sul","BRASIL","ES",NA,"<ll>dwc_commonname:</ll> Catuaba branca","CVRD012511",NA,"Domingos A. Folli","2009","08","27","Linhares","Próximo a Guarita da Fazenda Calimã Km 110,5","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,"2009","08","27",NA,NA,"Magnoliopsida",NA,NA
"202","2021-02-25 10:12:55-03","CVRD","CVRD","10431","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Duarte, M.C.","99","América do Sul","BRASIL","ES",NA,"<ll>dwc_commonname:</ll> Catuaba branca","CVRD010431","CVRD010431_v1","Marília Cristina Duarte","2007","08","31","Linhares","Próximo a Guarita da Fazenda Calimã Km 110,5","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,"2007","08","31",NA,NA,"Magnoliopsida",NA,NA
"203","2019-07-31 14:32:58-03","CPATSA","HTSA","4839","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Ferreira, F.M.; Oliveira, R.P.; Silva-Castro, M.M. & Carvalho-Sobrinho, J.G.","1995",NA,"Brasil","Bahia",NA,"Árvore ca. de 5 m. Folhas discolores, face abaxial glauca, botões florais alvos, cálice ferrugíneo e glândulas verdes esbranquiçadas. Flores maduras com pétalas creme amareladas, estames com filetes alvos e anteras amarelas.",NA,NA,"Carvalho-Sobrinho, J.G.","2008","09","07","Teixeira de Freitas","Br. 101, ca. de 56 km N do trevo da cidade","-39.951944","-17.225833",NA,NA,NA,NA,"-39.951944","-17.225833","2011","01",NA,NA,NA,NA,NA,NA
"204","2020-09-12 05:00:02-03","US","US","2124378","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"M. Magalhães","3274","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01226893","US01226893_01",NA,"1942","8","10",NA,"vila Santo Andre",NA,NA,"6000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"205","2020-09-12 05:00:02-03","US","US","2627808","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"A. Duarte","2908","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01226896","US01226896_01",NA,"1950","8","26",NA,"Fazenda Prata, Colonia",NA,NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"206","2020-09-12 05:00:02-03","US","US","3064159","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"E. P. Heringer, T. S. Filgueiras, R. C. Mendonça & B. A. S. Pereira","7118","South America - Neotropics","Brazil","Distrito Federal",NA,NA,"US01226897","US01226897_01",NA,"1981","7","13",NA,"Brasilia",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"207","2020-09-12 05:00:02-03","US","US","2124134","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"M. Magalhães","960","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01226890","US01226890_01",NA,"1941","10","20",NA,"Carlos Prates, municipio de Belo Horizonte",NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"208","2020-09-12 05:00:02-03","US","US","2709035","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"H. S. Irwin, J. W. Grear, R. Sousa & R. Reis dos Santos","18336","South America - Neotropics","Brazil","Distrito Federal",NA,NA,"US01226892","US01226892_01",NA,"1966","7","23",NA,"swamp forest, near Lagoa Mestre d'Armas, ca 5km N.W. of Planaltina, D.F.",NA,NA,"305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"209","2020-09-12 05:00:02-03","US","US","2709036","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","18336","South America - Neotropics","Brazil","Goiás",NA,NA,"US01226898","US01226898_01",NA,"1966","7","23",NA,"Swamp forest, near Lagoa Mestre d'Armas, ca. 5 km. N.W. of Planaltina.",NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"210","2020-09-12 05:00:02-03","US","US","3316256","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"B. A. S. Pereira, M. Pereira Neto & D. Alvarenga","2764","South America - Neotropics","Brazil","Goiás",NA,NA,"US01226894","US01226894_01",NA,"1995","6","19",NA,"Municipio de Agua Fria","-47.5","-15.25","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"211","2020-09-12 05:00:02-03","US","US","3085461","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"E. P. Heringer","18575","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01226895","US01226895_01",NA,"1982","10","22",NA,"Municipio de Timotea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"212","2020-09-02 16:32:28-03","Cenargen","CEN","33455","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Alexandre Bonesso Sampaio","188",NA,"Brasil","DF","Exsicatas","Transecto nº 3 da fitossociologia. Botões florais marrom-avermelhado.","CEN00033455","CEN00033455","J. F. B. Pastore","1998","03","12","BRASILIA","Mata do córrego Riacho Fundo, da Fazenda Sucupira (CENARGEN/EMBRAPA).","-47.9296989440918","-15.7797002792358","1080","1080","70570","auto","-4803333.0","-1592417.0","2001","11",NA,NA,"5",NA,NA,NA
"213","2020-09-02 16:32:28-03","Cenargen","CEN","26921","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Taciana Barbosa Cavalcanti","2084",NA,"Brasil","GO","Exsicatas","Paina dourada. Coleta na copa das árvores semi-inundadas.","CEN00026921","CEN00026921","J. F. B. Pastore","1996","10","02","CALDAS NOVAS","Bacia de inundação do AHE Corumbá.","-48.625","-17.74169921875",NA,NA,"36612","auto",NA,NA,"2004","11",NA,NA,"2",NA,NA,NA
"214","2020-09-02 16:32:28-03","Cenargen","CEN","26912","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Taciana Barbosa Cavalcanti","2069",NA,"Brasil","GO","Exsicatas","Coleta na copa das árvores semi-inundadas.","CEN00026912","CEN00026912","M. C. Duarte","1996","09","20","IPAMERI","Bacia de inundação do AHE Corumbá I.","-48.1596984863281","-17.7219009399414",NA,NA,"102542","auto",NA,NA,"2007","02",NA,NA,"2",NA,NA,NA
"215","2020-09-02 16:32:28-03","Cenargen","CEN","25836","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"P. P. Monteiro","34",NA,"Brasil","DF","Exsicatas","Tronco acinzentado, casca rugosa, ramos com frutos, botões e flores. Doação do Sistema Herbário HEPH (11354-9). Distrito Federal.","CEN00025836","CEN00025836 CEN00025836_1","A. C. Servilha","1995","08","22","BRASILIA","EEJBB - Área interna da CAESB. Cerrado. Altitude entre 1025 - 1150 metros.","-47.85","-15.866666",NA,NA,NA,NA,"-47.85","-15.866666","2003","11",NA,NA,"1",NA,NA,NA
"216","2020-09-02 16:32:28-03","Cenargen","CEN","28014","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Bruno Machado Teles Walter","3377",NA,"Brasil","GO","Exsicatas","Cálice marrom, corola creme-esverdeado. Folhas discolores. Filetes alvos, anteras amarelas. Em plena floração o indivíduo. Futuro reservatório do AHE Serra da Mesa.","CEN00028014","CEN00028014","J. Semir","1996","06","27","URUACU","Ao norte de Uruaçu. Região dos córregos Vermelho e Macaco. Rumo Agral Dalur - Jeriaçu.",NA,NA,"430","430",NA,NA,"-4906667.0","-1435000.0","1998","07",NA,NA,"5",NA,NA,NA
"217","2020-09-02 16:32:28-03","Cenargen","CEN","27616","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"F. Silva","219",NA,"Brasil","DF","Exsicatas","Botões florais de cor verde. Alt.: 1025-1150 m. (T5). Doação do Sistema Herbário HEPH 11952-1.","CEN00027616","CEN00027616","J. F. B. Pastore","1996","04","02","BRASILIA","EEJBB - Córrego Cabeça de Veado. Reserva Genética.","-47.9296989440918","-15.7797002792358","1025","1025","70570","auto","-4785000.0","-1501444.0","2001","11",NA,NA,"1",NA,NA,NA
"218","2020-09-02 16:32:28-03","Cenargen","CEN","50110","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Glocimar Pereira-Silva","7758",NA,"Brasil","GO","Exsicatas","Área de Influência Direta (lago).","CEN00050110","CEN00050110","A. C. Servilha","2003","06","06","SILVANIA","Fragmento de mata próximo a fóz do ribeirão Cravo.","-48.6081008911133","-16.658899307251","810","810","46044","auto","-4837611.0","-1631528.0","2004","07",NA,NA,"5",NA,NA,NA
"219","2019-11-13 11:24:47-03","USP","SPF","131079","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Pirani, JR","4356",NA,"Brasil","Minas Gerais",NA,NA,"SPF00131079",NA,"Duarte, MC","1998","05","17","Botumirim",NA,"-43.048333","-16.813333","1050","1050",NA,NA,"-43.048333","-16.813333","2005","06",NA,NA,NA,NA,NA,NA
"220","2019-11-13 11:24:47-03","USP","SPF","13992","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Hoehne, W","s.n.",NA,"Brasil","São Paulo",NA,NA,"SPF00013992",NA,"Martins, V","1951","11","19",NA,"Próx. Limeira.",NA,NA,NA,NA,NA,NA,NA,NA,"1992","10","27",NA,NA,NA,NA,NA
"221","2019-11-13 11:24:47-03","USP","SPF","148044","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Nobrega, MG","584",NA,"Brasil","Distrito Federal",NA,NA,"SPF00148044",NA,"Nobrega, MG","1996","10","18","Brasília",NA,"-47.85","-15.866667","1025","1150",NA,NA,"-47.85","-15.866667","1996","10","18",NA,NA,NA,NA,NA
"222","2019-11-13 11:24:47-03","USP","SPF","200453","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Freitas, HS","278",NA,"Brasil","São Paulo",NA,NA,"SPF00200453",NA,"Freitas, HS","2008","10","10","São José do Barreiro",NA,"-44.656667","-22.642778","504","504",NA,NA,"-44.656667","-22.642778","2009",NA,NA,NA,NA,NA,NA,NA
"223","2019-11-13 11:24:47-03","USP","SPF","197974","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Santos, MF","395",NA,"Brasil","Minas Gerais",NA,NA,"SPF00197974",NA,"Santos, MF; Duarte, MC","2008","10","24","Santana do Riacho","Serra do Cipó","-43.402056","-19.396361",NA,NA,NA,NA,"-43.402056","-19.396361","2008",NA,NA,NA,NA,NA,NA,NA
"224","2019-11-13 11:24:47-03","USP","SPF","145720","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Mello-Barreto, HL","895",NA,"Brasil","Minas Gerais",NA,NA,"SPF00145720",NA,"Colli-Silva, M","1934","06","15","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,"2018","01",NA,NA,NA,NA,NA,NA
"225","2020-12-02 09:07:25-03","UNITINS","HUTO","3794","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Mendonça, R.C.","6251",NA,"Brasil","Tocantins",NA,"Árvore 6 m de altura e 17 cm DAP. Tronco com casca estriada. Folhas cartáceas vilosas cor verde claro. Frutos indeiscentes ferrugíneos. Comum; Cerradão","HUTO003794",NA,"Fonseca, M.L.","2008","10","16","Pindorama do Tocantins","Bacia do Tocantins. Sub-bacia do rio Balsas. Solo arenoso. Relevo plano","-47.53575","-11.145","468","468",NA,NA,"-47.53575","-11.145","2009","05",NA,NA,NA,NA,NA,NA
"226","2019-10-07 09:33:10-03","UEFS","HUEFS","195882","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Lima, H.C.de","7535",NA,"Brasil","Espírito Santo",NA,"Mata alta.","HUEFS0195882","HUEFS0195882",NA,"2012","08","08","Jaguaré","Reserva Natural Vale. Área MME, na margem da estrada Municipal.","-40.081667","-19.136944","66","66",NA,NA,"40W4'54''","19S8'13''",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"227","2019-10-07 09:33:10-03","UEFS","HUEFS","177049","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Walter, B. M. T.","3377",NA,"Brasil","Goiás",NA,"Mata de galeria não-inundável. Antropizada.","HUEFS0177049","HUEFS0177049",NA,"1996","06","27","Uruaçu","Ao norte de Uruaçu. Região dos corrégos Vermelho e Macaco. Rumo Agral Dalur - Jeriacu.","-49.1408004760742","-14.5247001647949","430","430","80860","auto",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"228","2019-10-07 09:33:10-03","UEFS","HUEFS","142419","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Ferreira, F.M.","1995",NA,"Brasil","Bahia",NA,NA,"HUEFS0142419","HUEFS0142419","J.G.de Carvalho-Sobrinho","2008","09","07","Teixeira de Freitas","Br. 101, ca. de 56 km N do trevo da cidade","-39.566667","-17.133333",NA,NA,NA,NA,"39W34'0''","17S8'","2011","01",NA,NA,NA,"Rosanae",NA,NA
"229","2019-10-07 09:33:10-03","UEFS","HUEFS","171855","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Carvalho-Sobrinho, J.G.de","3016",NA,"Brasil","Bahia",NA,NA,"HUEFS0171855","HUEFS0171855",NA,"2011","03","19","Vitória da Conquista","Arboreto de Marcelo Moreira.","-40.775278","-14.818056","900","900",NA,NA,"40W46'31''","14S49'5''",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"230","2019-10-07 09:33:10-03","UEFS","HUEFS","174818","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Carvalho-Sobrinho, J.G.de","3137",NA,"Brasil","Espírito Santo",NA,"Floresta Estacional","HUEFS0174818","HUEFS0174818",NA,"2011","07","11","Linhares","Reserva da Vale, final da estrada Ipê-Amarelo, pasto.","-39.958611","-19.187778","30","30",NA,NA,"39W57'31''","19S11'16''",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"231","2019-10-07 09:33:10-03","UEFS","HUEFS","175699","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Carvalho-Sobrinho, J.G.de","3140",NA,"Brasil","Espírito Santo",NA,"Floresta Estacional","HUEFS0175699","HUEFS0175699",NA,"2011","07","12","Sooretama","ca. 1km da entrada da Reserva da Vale na BR-101.","-40.083056","-19.160278","60","60",NA,NA,"40W4'59''","19S9'37''",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"232","2019-10-07 09:33:10-03","UEFS","HUEFS","176958","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Pereira-Silva, G.","7758",NA,"Brasil","Goiás",NA,NA,"HUEFS0176958","HUEFS0176958",NA,"2003","06","06","Silvania","Fragmento de mata próximo a fóz do ribeirão Cravo.","-48.376111","-16.315278","810","810",NA,NA,"48W22'34''","16S18'55''",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"233","2019-10-07 09:33:10-03","UEFS","HUEFS","177416","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Cavalcanti, T.B.","2069",NA,"Brasil","Goiás",NA,NA,"HUEFS0177416","HUEFS0177416",NA,"1996","09","20","Ipameri","Bacia de inundação da Ahe-Corumbá. Coleta na copa das árvores semi-inundadas.","-48.1596984863281","-17.7219009399414",NA,NA,"102542","auto",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"234","2019-09-04 19:20:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bombacaceae","Bombax","candolleanum","Bombax candolleanum",NA,"Type [status unknown]","L. Riedel","2617","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"235","2019-06-11 13:08:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana",NA,NA,"H. S. Irwin","18336","South America","Brazil","Distrito Federal",NA,NA,NA,NA,"RRC ID Flag","1966","7","23",NA,NA,"-47.75","-15.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18336",NA,"Dicotyledoneae",NA,NA
"236","2020-04-29 16:30:02-03","UFVJM","HDJF","4806","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A.Robyns",NA,"Moreira, SN; Pereira, E","1985","Southern America","Brasil","Minas Gerais",NA,NA,"HDJF004806","HDJF004806_01","Moreira, SN","2016","07","17","Conceição do Mato Dentro",NA,"-43.427222","-18.904722","851","851",NA,NA,"-43.427222","-18.904722","2016","10","02",NA,NA,NA,NA,NA
"237","2019-06-28 16:52:39-03","IAC","IAC","18056","S","Plantae",NA,NA,"Malvaceae-9.Bombacoideae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"C. Pacheco","s/nº",NA,"Brasil","São Paulo",NA,NA,NA,NA,"V.L.C. Martins","1955","09","10","Campinas","Recanto Infantil Chapadão","-47.0608","-22.9056",NA,NA,NA,NA,"-47.0608","-22.9056","1992","06","10",NA,NA,NA,NA,NA
"238","2020-11-23 11:38:46-03","IAC","IAC","45690","S","Plantae",NA,NA,"Malvaceae-9.Bombacoideae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"R.B. Torres; M.S. Dechoum; E.G. Lima; E.L. João & A. Simão","1515",NA,"Brasil","São Paulo",NA,NA,NA,NA,"J.G. Carvalho Sobrinho","2004","11","24","Campinas","Vila Holândia II","-47.085959","-22.768037",NA,NA,NA,NA,"-47.085959","-22.768037","2011","07","24",NA,NA,NA,NA,NA
"239","2020-11-23 11:38:46-03","IAC","IAC","46399","S","Plantae",NA,NA,"Malvaceae-9.Bombacoideae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"J.A.M.A. Gomes & J. Pena Filho","52",NA,"Brasil","São Paulo",NA,"ind. 541 fitossoc.",NA,NA,"J.A.M.A. Gomes & J. Pena Filho","2005","06","22","Campinas","Bosque dos Jequitibás","-47.042331","-22.801017",NA,NA,NA,NA,"-47.042331","-22.801017","2005","06","22",NA,NA,NA,NA,NA
"240","2020-11-23 11:38:46-03","IAC","IAC","56010","S","Plantae",NA,NA,"Malvaceae-9.Bombacoideae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"C.F. Nardin; J.F. Benedito & L.C. Bernacci","229",NA,"Brasil","São Paulo",NA,"coordenadas originais: 23°04#?#48S, 46°53#?#55W",NA,NA,"C.F. Nardin et al.","2014","05","29","Louveira","Fragmento B","-46.898611","-23.08",NA,NA,NA,NA,"-46.898611","-23.080000","2014","05","29",NA,NA,NA,NA,NA
"241","2019-06-28 16:52:39-03","IAC","IAC","6381","S","Plantae",NA,NA,"Malvaceae-9.Bombacoideae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"H.L.M. Barreto & A.P. Viégas","s/nº",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"V.L.C. Martins","1941","07","04","Belo Horizonte","Venda Nova","-43.9378","-19.9208",NA,NA,NA,NA,"-43.9378","-19.9208","1992","06","04",NA,NA,NA,NA,NA
