"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","year","month","day","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","typeStatus","individualCount"
"207","2020-12-21 16:29:05-03","MBM","MBM","405414","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hinoshita, L.K.R.","Lozano, E.D.; Marinero, F.; Bonaldi, R.A.; Machnicki, M.; Marinero, F.; Bonaldi, R.A.; Machnicki, M.","Brazil","Paraná","Paranaguá","-48.536","-25.419306","-48.536","-25.419306","MBM405414","MBM405414","3073","2015","09","19","Tinguçú",NA,NA,"2015",NA,NA,"Epífita, 40 cm, floras amarela, brácteas vermelhas.; Floresta Ombrófila Densa Submontana.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:29:05-03","MBM","MBM","406308","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Ferreira, P.C.","Ferreira, P.C.; Ariati, V.; Abreu, I.; Paula, J.G. de; Ariati, V.; Abreu, I.; Paula, J.G. de","Brazil","Paraná","Cerro Azul","-49.27425","-24.898333","-49.27425","-24.898333","MBM406308","MBM406308","183","2016","08","11","Estrada para Tunas","550","550","2016","08","13","Epífita sobre tronco de árvore morta. Flores com pétalas amarelas e estrias marrons no ápice, cálice vermelho.; Ecótone de Floresta Estacional Semidecidual e Floresta Ombrófila Mista.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:29:05-03","MBM","MBM","409040","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Rau, T.G.","Rau, T.G.; Brotto, M.L.; Ferreira, P.C.; Lozano, E.D.; Brotto, M.L.; Ferreira, P.C.; Lozano, E.D.","Brazil","Paraná","Guaratuba","-48.968333","-25.87","-48.968333","-25.87","MBM409040","MBM409040","9","2017","05","06","Serra de Araçatuba, Morro dos Perdidos","975","975","2017","05","15","Epífita. Flores amarelas com listras castanhas. Brácteas avermelhadas.; Relevo: fortemente ondulado. Vegetação: Floresta Ombrófila Densa Montana, estágio avançado.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:29:05-03","MBM","MBM","409103","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Rau, T.G.","Barboza, E.; Silva, J.M.; Brotto, M.L.; Silva, J.M.; Brotto, M.L.","Brazil","Paraná","Adrianópolis","-48.704444","-24.85","-48.704444","-24.85","MBM409103","MBM409103","4584","2017","04","19","Parque Estadual das Lauráceas, morro","1000","1000","2017","05","25","Erva epífita; brácteas vermelhas, corolas amarelas.; Floresta Ombrófila Densa Montana.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:29:05-03","MBM","MBM","414437","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Antoniuk-Bonato, R.G.","Silva, J.M.; Brotto, M.L.; Brotto, M.L.","Brazil","Paraná","Adrianópolis","-48.713611","-24.852778","-48.713611","-24.852778","MBM414437","MBM414437","9483","2016","09","27","Parque Estadual das Lauráceas","890","890","2018","06","18","Erva epífita; flor amarela.; Floresta Ombrófila Densa Montana.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:29:05-03","MBM","MBM","428118","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Lozano, E.D.","Lozano, E.D.; Canestraro, B.K.; Ariati, V.; Bonaldi, R.A.; Marinero, F.; Ferreir; Canestraro, B.K.; Ariati, V.; Bonaldi, R.A.; Marinero, F.; Ferreira, P.C.","Brazil","Paraná","Pontal do Paraná","-48.490722","-25.634861","-48.490722","-25.634861","MBM428118",NA,"3175","2016","02","21","Estrada Ecológica do Guaraguaçu",NA,NA,"2017",NA,NA,"Terrícola aparentemente acidental, brácteas róseas, flores amarelas, interior da mata.; Floresta Ombrófila Densa de Terras Baixas.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:29:05-03","MBM","MBM","428119","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Lozano, E.D.","Lozano, E.D.; Brotto, M.L.; Brotto, M.L.","Brazil","Paraná","Adrianópolis","-48.704889","-24.849444","-48.704889","-24.849444","MBM428119",NA,"3214","2016","03","02","Parque Estadual das Lauráceas",NA,NA,"2018",NA,NA,"Epífita, 50 cm, local com taquáras mortas, incidencia de sol, topo de morro.; Floresta Ombrófila Densa Montana.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:29:05-03","MBM","MBM","429276","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Lozano, E.D.","Lozano, E.D.; Ariati, V.; Marinero, F.; Marsaro, C.B.; Ferreira, P.C.; Ariati, V.; Marinero, F.; Marsaro, C.B.; Ferreira, P.C.","Brazil","Santa Catarina","Itapoá","-48.613056","-26.171194","-48.613056","-26.171194","MBM429276",NA,"3657","2017","04","30","Área para ampliação do terminal retroportuário G. LAFFITTE",NA,NA,"2017",NA,NA,"Epífita, brácteas róseas, flores amarelas com linhas vináceas, interior da mata.; Floresta Ombrófila Densa de Terras Baixas.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-12-21 16:29:05-03","MBM","MBM","28623","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Hatschbach, G.","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM028623","MBM028623","32143","1973","06","07","Figueira de Braça",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"216","2020-12-21 16:29:05-03","MBM","MBM","196626","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Chautems, A.","Hatschbach, G.","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM196626","MBM196626","s.n.",NA,NA,NA,"Porto de Cima",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"217","2020-12-21 16:29:05-03","MBM","MBM","250698","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Hatschbach, G.; Silva, J.M.; Barboza, E.; Silva, J.M.; Barboza, E.","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM250698","MBM250698","70603","2000","03","20","Rio Cotia",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"218","2020-12-21 16:29:05-03","MBM","MBM","12795","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Leewenberg, A.J.M.","Hatschbach, G.","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM012795","MBM012795","21689","1969","07","03","São Sebastião",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"219","2020-12-21 16:29:05-03","MBM","MBM","12805","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Koczicki, C.","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"MBM012805","MBM012805","225","1969","08","12","Serra Capivari Grande",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"220","2020-12-21 16:29:05-03","MBM","MBM","40101","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Leewenberg, A.J.M.","Hatschbach, G.","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"MBM040101","MBM040101","10055","1963","05","05","Serra da Lapinha",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"221","2020-12-21 16:29:05-03","MBM","MBM","70362","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Hatschbach, G.","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"MBM070362","MBM070362","43617","1981","02","19","Morro Grande",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"222","2020-12-21 16:29:05-03","MBM","MBM","236341","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Carneiro, J.","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM236341","MBM236341","511",NA,NA,NA,"Rio Castelhanos",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"223","2020-12-21 16:29:05-03","MBM","MBM","67973","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Kummrow, R.","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM067973","MBM067973","1379","1980","07","16","Rio da Santa",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"224","2020-12-21 16:29:05-03","MBM","MBM","132245","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Hatschbach, G.; Nicolack, V.; Nicolack, V.","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM132245","MBM132245","52753","1989","04","12","Colônia Limeira",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"225","2020-12-21 16:29:05-03","MBM","MBM","40113","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Rambo, B.","Hatschbach, G.","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM040113","MBM040113","340","1946","07","28","Estrada do Arraial, Botafogo",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"226","2020-12-21 16:29:05-03","MBM","MBM","40117","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hoehne, F.C.","Braga, R.","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM040117","MBM040117","s.n.","1958","04","24","Porto de Cima",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"227","2020-12-21 16:29:05-03","MBM","MBM","76015","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Hatschbach, G.","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM076015","MBM076015","44987","1982","07","06","Rio Taquari",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"228","2020-12-21 16:29:05-03","MBM","MBM","258727","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Varetto, R.J.H.","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM258727","MBM258727","3","2001","02","04","Serra do Marumbi, Rio Marumbi",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"229","2020-12-21 16:29:05-03","MBM","MBM","32780","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Chautems, A.","Kummrow, R.","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM032780","MBM032780","588","1974","06","16","Serra Marumbi",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"230","2020-12-21 16:29:05-03","MBM","MBM","102505","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Chautems, A.","Cordeiro, J.; Silva, J.M.; Silva, J.M.","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM102505","MBM102505","101","1985","08","21","Véu de Noiva",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"231","2020-12-21 16:29:05-03","MBM","MBM","102507","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Cordeiro, J.; Oliveira, P.I.; Oliveira, P.I.","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM102507","MBM102507","58","1985","05","29","Véu de Noiva",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"232","2020-12-21 16:29:05-03","MBM","MBM","12792","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Hatschbach, G.","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM012792","MBM012792","22871","1969","11","11","Pico Torto, encosta oriental",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"233","2020-12-21 16:29:05-03","MBM","MBM","399362","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Bonaldi, R.A.","Bonaldi, R.A.","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM399362","MBM399362","657","2013","06","13","Quintilha",NA,NA,"2011",NA,NA,"Epífita, flores amarelas com riscos marrons e bracteás vermelhas.; Floresta Ombrófila Densa Submontana.","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"234","2020-12-21 16:29:05-03","MBM","MBM","9741","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Leewenberg, A.J.M.","Hatschbach, G.","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM009741","MBM009741","19452","1968","06","27","Rio Cachoeirinha",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"235","2020-12-21 16:29:05-03","MBM","MBM","7061","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Hatschbach, G.","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM007061","MBM007061","16781","1967","07","25","Rio das Pombas",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"236","2020-12-21 16:29:05-03","MBM","MBM","40116","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Hatschbach, G.","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM040116","MBM040116","7103","1960","06","13","Rio Guaraguaçu",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"237","2020-12-21 16:29:05-03","MBM","MBM","16168","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Leewenberg, A.J.M.","Hatschbach, G.","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM016168","MBM016168","24404","1970","06","17","Sertão do Guarani",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"238","2020-12-21 16:29:05-03","MBM","MBM","347383","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Cordeiro, J.","Caxambú, M.G.; et al.; et al.","Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"MBM347383","MBM347383","2079","2008","04","19","Mananciais da Serra",NA,NA,"2008",NA,NA,"Erva epífita, ciófila, pendente. Brácteas florais avermelhadas. Flores amarelas, pubescentes, com estrias castanhas longitudinais. Relevo forte ondulado. Floresta Ombrófila Densa Montana","Southern America",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"239","2020-12-21 16:29:05-03","MBM","MBM","196623","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"MBM196623",NA,"2709",NA,NA,NA,"Mananciais da Serra",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"240","2020-12-21 16:29:05-03","MBM","MBM","196624","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Motta, J.T.","Motta, J.T.","Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"MBM196624",NA,"791",NA,NA,NA,"Estrada da Graciosa",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"241","2020-12-21 16:29:05-03","MBM","MBM","167011","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Ribas, O.S.; Sobral, M.; Sobral, M.","Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"MBM167011","MBM167011","544","1993","07","22","Morro Sete",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"242","2020-12-21 16:29:05-03","MBM","MBM","105428","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Chautems, A.","Oliveira, P.I.","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM105428","MBM105428","929","1985","09","17","Colônia Santos Andrade",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"243","2020-12-21 16:29:05-03","MBM","MBM","76016","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Oliveira, P.I.","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM076016","MBM076016","543","1982","06","15","Colônia Santos Andrade",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"244","2020-12-21 16:29:05-03","MBM","MBM","196625","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Motta, J.T.","Motta, J.T.","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM196625",NA,"291",NA,NA,NA,"Guaricana",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"245","2020-12-21 16:29:05-03","MBM","MBM","196622","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Chautems, A.","Straube, F.","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM196622",NA,"3",NA,NA,NA,"Guaricana",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"246","2020-12-21 16:29:05-03","MBM","MBM","76014","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Oliveira, P.I.","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM076014","MBM076014","513","1982","02","20","Guaricana",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"247","2020-12-21 16:29:05-03","MBM","MBM","257729","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Straube, F.","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM257729","MBM257729","2","1988","07","11","Usina Hidrelétrica de Guaricana",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"248","2020-12-21 16:29:05-03","MBM","MBM","258728","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Chautems, A.","Barboza, E.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.","Brazil","Paraná","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,"MBM258728","MBM258728","3355","2001","03","23","Estrada Pacas - Parque das Lauráceas",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA
"249","2020-12-21 16:29:05-03","MBM","MBM","40115","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hoehne, F.C.","Reitz, R.; Klein, R.M.; Klein, R.M.","Brazil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"MBM040115","MBM040115","1947","1954","07","06","Horto Florestal I.N.P.",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA
"250","2020-12-21 16:29:05-03","MBM","MBM","175649","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Chautems, A.","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","Brazil","Paraná","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,"MBM175649","MBM175649","1471",NA,NA,NA,"Estrada Velha da Ribeira, km 27",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA
"251","2020-12-21 16:29:05-03","MBM","MBM","394","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Hatschbach, G.; Haas, H.; Lindeman, J.; Haas, H.; Lindeman, J.","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM000394","MBM000394","13570","1966","01","29","Rio Cotia",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"252","2020-12-21 16:29:05-03","MBM","MBM","241945","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Cordeiro, J.","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"MBM241945","MBM241945","1555",NA,NA,NA,"Mato Limpo",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"253","2020-12-21 16:29:05-03","MBM","MBM","40129","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Leewenberg, A.J.M.","Hatschbach, G.","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"MBM040129","MBM040129","9228","1962","08","15","Rod. BR-2, Serra do Espia",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"254","2020-12-21 16:29:05-03","MBM","MBM","203529","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Silva, J.M.; Ribas, O.S.; Ribas, O.S.","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"MBM203529","MBM203529","1687",NA,NA,NA,"Sítio do Belizário",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"255","2020-12-21 16:29:05-03","MBM","MBM","167744","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Chautems, A.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"MBM167744","MBM167744","57117","1992","06","24","Mato Preto",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"256","2020-12-21 16:29:05-03","MBM","MBM","40114","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","Hatschbach, G.","Hatschbach, G.","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"MBM040114","MBM040114","7178","1960","07","03","Morro Grande",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
