"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","typeStatus","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber"
"91","2020-09-29 14:53:20-03","UFPR","UPCB","68682","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Matos, F.B.","197","2005","05","15",NA,"Brasil","Paraná","Antonina","Reserva Natural Rio Cachoeira (SPVS), Trilha do Bezerra.","-48.683333","-25.3",NA,"Epífita no interior da mata..","UPCB0004239","UPCB0004239","30","30","Kieling-Rubio, M.A.",NA,NA,"2012",NA,"-48.683333","-25.3",NA,"03",NA,NA,NA,NA,NA
"92","2021-02-11 17:18:45-03","UFPR","UPCB","94486","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Matos, F.B. | Labiak, P.H.","2559","2017","08","26",NA,"Brasil","Paraná","Antonina","Reserva Natural Guaricica (Antiga Reserva Natural Rio Cachoeira, SPVS). Trilha da rede","-48.671944","-25.311389",NA,"Atlantic rainforest. Epiphytic","UPCB0044006",NA,"300","300","Matos, F.B.",NA,NA,"2017",NA,"-48.671944","-25.311389",NA,"09",NA,NA,NA,NA,NA
"93","2021-02-11 17:18:45-03","UFPR","UPCB","94634","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Matos, F.B. | Labiak, P.H.","2581","2017","08","27",NA,"Brasil","Paraná","Antonina","Reserva Natural Guaricica (Antiga Reserva Natural Rio Cachoeira, SPVS). Trilha do Gervásio","-48.673889","-25.250278",NA,"Atlantic rainforest. Epiphytic. Leaves erect to arched","UPCB0044064",NA,"100","100","Matos, F.B.",NA,NA,"2017",NA,"-48.673889","-25.250278",NA,"09",NA,NA,NA,NA,NA
"94","2021-02-11 17:18:45-03","UFPR","UPCB","94665","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Matos, F.B. | Labiak, P.H.","2599","2017","08","27",NA,"Brasil","Paraná","Antonina","Reserva Natural Guaricica (antiga Reserva Natural Rio Cachoeira, SPVS). Trilha Do Mirante","-48.673889","-25.250278",NA,"Atlantic rainforest . Epiphytic","UPCB0044389",NA,"350","350","Matos, F.B.",NA,NA,"2017",NA,"-48.673889","-25.250278",NA,"09",NA,NA,NA,NA,NA
"95","2021-02-11 17:18:45-03","UFPR","UPCB","94841","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Matos, F.B. | Veiga, V.","2661","2019","06","25",NA,"Brasil","Paraná","Antonina","Reserva Natural Guaricica (antiga Reserva Natural Rio Cachoeira, SPVS). Trilha Porto do Rio Seco","-48.686111","-25.401389",NA,"Epiphytic on a fallen tree inside of the forest","UPCB0044484",NA,"15","15","Matos, F.B.",NA,NA,"2019",NA,"-48.686111","-25.401389",NA,"06",NA,NA,NA,NA,NA
"96","2020-09-29 14:53:20-03","UFPR","UPCB","40552","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Gatti, A.L.S.","313","1999","12","15",NA,"Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Floresta Primária","-48.3288993835449","-25.3066997528076",NA,"Epífita, coletada sobre forófito 639 a 8m de altura. Floresta ombrófila densa submontana, floresta primária pouco alterada, local muito sombreado..","UPCB0004242","UPCB0004242",NA,NA,"Kieling-Rubio, M.A.","37295","auto","2012",NA,NA,NA,NA,"03",NA,NA,NA,NA,NA
"97","2020-09-29 14:53:20-03","UFPR","UPCB","55398","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Borgo, M.","2499b","2003","01","15",NA,"Brasil","Paraná","Guaraqueçaba","Reserva Natural Serra do Itaqui, Fazenda Caçada, Rio do Corvo","-48.3288993835449","-25.3066997528076",NA,"Epífita a 3m do solo. Floresta ombrófila densa terras baixas..","UPCB0004246","UPCB0004246",NA,NA,"Kieling-Rubio, M.A.","37295","auto","2012",NA,NA,NA,NA,"03",NA,NA,NA,NA,NA
"98","2020-09-29 14:53:20-03","UFPR","UPCB","25807","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Labiak, P.H.","244","1994","11","12",NA,"Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,"Epífita. Estrato inferior da floresta..","UPCB0004247","UPCB0004247",NA,NA,"Kieling-Rubio, M.A.","18121","auto","2012",NA,NA,NA,NA,"03",NA,NA,NA,NA,NA
"99","2020-09-29 14:53:20-03","UFPR","UPCB","52709","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Labiak, P.H.","3026","2003","10","20",NA,"Brasil","Paraná","Antonina","Rio Cachoeira, Fazenda da SPVS","-48.7118988037109","-25.4286003112793",NA,"Epífita no interior da floresta. Floresta ombrófila densa submontana. Alt.: 50m s.n.m..","UPCB0004240","UPCB0004240",NA,NA,"Kieling-Rubio, M.A.","38300","auto","2012",NA,NA,NA,NA,"03",NA,NA,NA,NA,NA
"100","2020-09-29 14:53:21-03","UFPR","UPCB","91462","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","subarborescens","Elaphoglossum subarborescens","Rosenst.","Prado, J. et al.","508","1993","04","17",NA,"Brasil","Paraná","Guaraqueçaba","Trilha do Vale do Rio Real.","-48.2","-25.333333",NA,"Epífita, crescendo associada a briófitas.","UPCB0004383","UPCB0004383",NA,"100","Labiak, P.H.",NA,NA,"1995",NA,"-48.200000","-25.333333",NA,"05",NA,NA,NA,NA,NA
"101","2020-09-29 14:53:21-03","UFPR","UPCB","43105","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","subarborescens","Elaphoglossum subarborescens","Rosenst.","Kersten, R.","362","2000","01","05",NA,"Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,"Epífita..",NA,NA,NA,NA,"Kersten, R.","24916","auto","2001",NA,NA,NA,NA,"01","01",NA,NA,NA,NA
"102","2012-11-29 09:25:00-02","MO","MOBOT","3314690","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","A. Salino","Salino 6668","2001","5","2","South America","Brazil","São Paulo",NA,"Ubatuba, Parque Estadual da Serra do Mar, Nucleo Picinguaba, Trilha do Jalobá Floresda Ombrófila Densa.","-44.8369444","-23.3402777",NA,NA,NA,NA,"40.00000000",NA,"M.A. Kieling-Rubio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"103","2015-11-05 18:53:00-02","MO","MOBOT","3315674","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Wilson Boone","Boone 1096","1986","2","18","South America","Brazil","Espírito Santo",NA,"Santa Teresa, Valsugiana Velha, Encosta atras do Jardim da Montanha.",NA,NA,NA,NA,NA,NA,NA,NA,"Peixoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2016-08-03 05:22:00-03","MO","MOBOT","100465820","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","subarborescens","Elaphoglossum subarborescens","Rosenst.","T. E. Boza E.|E. Renjifo|R. Villegas","Boza Espinoza 2550","2012","2","23","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Apolobamba, Comunidad Keara, Chaquimayo, entre la senda Keara – Sumpulo.","-68.9560278","-14.6420555",NA,NA,NA,NA,"2883.00000000",NA,"R. Villegas (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"105","2017-11-18 05:19:00-02","MO","MOBOT","1850979","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","subarborescens","Elaphoglossum subarborescens","Rosenst.","Iván Jiménez","Jiménez Pérez 769","2001","4","11","South America","Bolivia","La Paz","Franz Tamayo",NA,"-68.95","-14.61666",NA,NA,NA,NA,"2280.00000000",NA,"Kessler M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2017-11-18 05:19:00-02","MO","MOBOT","1850980","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","subarborescens","Elaphoglossum subarborescens","Rosenst.","Iván Jiménez","Jiménez Pérez 809","2001","5","11","South America","Bolivia","La Paz","Franz Tamayo",NA,"-68.9333333","-14.6",NA,NA,NA,NA,"2250.00000000",NA,"Kessler M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"107","2010-10-02 12:59:00-03","MO","MOBOT","2453765","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","subarborescens","Elaphoglossum subarborescens","Rosenst.","Paulo H. Labiak","Labiak 244","1994","11","12","South America","Brazil","Santa Catarina",NA,"Itapoá",NA,NA,NA,NA,NA,NA,NA,NA,"Labiak, P. H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2013-10-05 06:31:00-03","MO","MOBOT","3098","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","subarborescens","Elaphoglossum subarborescens","Rosenst.","H. van der Werff|Ángel C. González","van der Werff 5183","1983","7","9","South America","Venezuela","Táchira",NA,"Distr. Uribante. In forest along road from La Siberia to entrance to Las Cuevas Represa. Wet, mossy forest with many ferns.","-72.0886111","7.5863889",NA,NA,NA,NA,NA,NA,"A. Rojas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-12","8",NA,NA
"109","2020-09-12 05:00:02-03","US","US","2549385","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","E. P. Heringer","8107/301",NA,NA,NA,"South America - Neotropics","Brazil","Distrito Federal",NA,"Parque do Guará",NA,NA,NA,NA,"US01566987","US01566987_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"110","2020-09-12 05:00:02-03","US","US","2840121","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","A. Dziewa","152","1976","3","10","South America","Brazil","Paraná",NA,"Ilha do Mel (mun. Paranagua)",NA,NA,NA,NA,"US01566986","US01566986_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"111","2020-09-12 05:00:02-03","US","US","600220","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","-. Jurgens & -. Stier","319","1906",NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"Austro-brasiliense, Mun. S.Cruz, Serra Alegre",NA,NA,NA,NA,"US01566989","US01566989_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"112","2020-09-12 05:00:02-03","US","US","482985","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","-. Jurgens & -. Stier","318","1906",NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"Austro-brasiliense, Serra Toca Rodriguez ad rupes [interpreted]",NA,NA,NA,NA,"US01566988","US01566988_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"113","2020-09-12 05:00:02-03","US","US","3020843","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","G. Hatschbach & T. P. Ramamoorthy","42957","1980","4","19","South America","Brazil","Paraná",NA,"Rio Bromado (mun. Morretes)",NA,NA,NA,NA,"US01566993","US01566993_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"114","2020-09-12 05:00:02-03","US","US","600514","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Waket","323","1906",NA,NA,"South America - Neotropics","Brazil","São Paulo",NA,"Alto da Serra, Serra do Mar",NA,NA,NA,NA,"US01566991","US01566991_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"115","2020-09-12 05:00:02-03","US","US","1516392","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","P. K. Dusén","15202","1914","6","8","South America","Brazil","Paraná",NA,"Jaguariaiva",NA,NA,NA,NA,"US01566992","US01566992_01","740",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"116","2020-09-12 05:00:02-03","US","US","600221","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Waket","323","1906",NA,NA,"South America - Neotropics","Brazil","São Paulo",NA,"Alto da Serra, Serra do Mar",NA,NA,NA,NA,"US01566990","US01566990_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"117","2020-09-12 05:00:02-03","US","US","301007","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","subarborescens","Elaphoglossum subarborescens",NA,"Herbert H. Smith","1066","1898",NA,NA,"South America - Neotropics","Colombia",NA,NA,"Santa Marta, United States of Colombia",NA,NA,NA,NA,"US01567695",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"118","2020-09-12 05:00:02-03","US","US","1498873","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","subarborescens","Elaphoglossum subarborescens",NA,"A. C. Brade","5840","1912","7","14","South America - Neotropics","Brazil","São Paulo",NA,"Alto da Serra, State of Sao Paulo",NA,NA,NA,NA,"US01567694","US01567694_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"119","2020-09-12 05:00:02-03","US","US","1097708","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","subarborescens","Elaphoglossum subarborescens",NA,"O. Buchtien","5169","1920","2",NA,"South America - Neotropics","Bolivia",NA,NA,"Hacienda Simaco, sobre el camino a Tipuani",NA,NA,NA,NA,"US01567696",NA,"1400",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"120","2020-09-12 05:00:02-03","US","US","1191691","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","subarborescens","Elaphoglossum subarborescens bolivianum","Rosenst.","T. K. J. Herzog","2303","1911","7",NA,"South America - Neotropics","Bolivia",NA,NA,"Prope fl. Tocorani.",NA,NA,NA,NA,"US00067384",NA,"2500","2500",NA,NA,NA,NA,"Pteridophyte",NA,NA,"Isotype",NA,NA,NA,"1","bolivianum",NA
"121","2019-11-07 11:16:31-03","UFMG","BHCB-SL","61975","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Salino, A; Dittrich, VAO; Morais, PO; Meinberg, AC","7306","2001","08","07","América","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo de Picinguaba, Trilha do Pico do Cuscuzeiro, próximo ao marco da divisa entre Rio de Janeiro e São Paulo. Floresta Ombrófila Densa Montana e Altomontana.","-44.848056","-23.359361",NA,"Epífita na base de árvore, interior de floresta altomontana, a 1200m.",NA,NA,"1200","1200","Salino, A",NA,NA,"2001",NA,"-44.848056","-23.359361",NA,"12",NA,NA,NA,NA,NA
"122","2019-11-07 11:16:27-03","UFMG","BHCB-SL","107118","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Almeida, TE; Heringer, G; Lara, DS; Costa, ACV","922","2007","04","29","América","Brasil","Minas Gerais","Bocaiúvas","Parque Nacional das Sempre Vivas, Caminho entre Campos de São domingos e a Serra do Landi, passando pelo Córrego do Landi. Campos Limpos, capão de mata, campos rupestres e campos sujos.","-43.772944","-17.902083",NA,"Terrestre no interior de capão de mata",NA,NA,"1282","1282","Melo, LCN",NA,NA,"2008",NA,"-43.772944","-17.902083",NA,"02",NA,NA,NA,NA,NA
"123","2019-11-07 11:16:31-03","UFMG","BHCB-SL","126461","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Salino, A; Megale, ME; Viveros, RS; Arruda, AJ","14185","2008","12","06","América","Brasil","Espírito Santo","Domingos Martins","São Paulo do Aracê, Entorno do Parque Estadual da Pedra Azul","-41.022222","-20.435222",NA,"Rupicola no interior de floresta",NA,NA,"1085","1085","Melo, LCN",NA,NA,"2010",NA,"-41.022222","-20.435222",NA,"03",NA,NA,NA,NA,NA
"124","2019-11-07 11:16:31-03","UFMG","BHCB-SL","62054","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Salino, A; Dittrich, VAO; Morais, PO; Meinberg, AC","7385","2001","08","09","América","Brasil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar, Núcleo de Santa Virgínia, trilha para a nascente do Rio Itamambuca.","-45.088667","-23.324222",NA,"Epífita na base de tronco, interior de mata.",NA,NA,"800","900","Salino, A",NA,NA,"2001",NA,"-45.088667","-23.324222",NA,"12",NA,NA,NA,NA,NA
"125","2019-11-07 11:16:31-03","UFMG","BHCB-SL","65017","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Salino, A; et al.","7765","2001","10","31","América","Brasil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia, Base de Itamambuca. Floresta ombrófila densa montana.","-45.088667","-23.324222",NA,"Epífita a 1m de altura.",NA,NA,"800","850","Salino, A",NA,NA,"2001",NA,"-45.088667","-23.324222",NA,"11",NA,NA,NA,NA,NA
"126","2019-11-07 11:16:31-03","UFMG","BHCB-SL","163814","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Souza, JF; Salino, A","192","2012","06","13","América","Brasil","Minas Gerais","Simonésia","Mata do Sussego, Trilha 90 e Trilha do mirantinho.","-42.078056","-20.068611",NA,NA,NA,NA,"1430","1430","Souza, JF",NA,NA,"2014",NA,"-42.078056","-20.068611",NA,"10","29",NA,NA,NA,NA
"127","2019-11-07 11:16:31-03","UFMG","BHCB-SL","132720","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Salino, A; Megale, ME; Arruda, AJ","14522","2009","08","27","América","Brasil","Espírito Santo","Itarana","Alto Jatiboca, Propriedade de Frederico Saedler. Floresta Estacional Semidecidual.","-40.911833","-20.086111",NA,"Epífita sobre tronco caído.",NA,NA,"816","816","Melo, LCN",NA,NA,"2010",NA,"-40.911833","-20.086111",NA,"03",NA,NA,NA,NA,NA
"128","2019-11-07 11:16:31-03","UFMG","BHCB-SL","145249","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Souza, FS; Almeida, TE; Salino, A; Minardi, B; Voytena, A","1180","2010","11","30","América","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, Braço Norte. DATUM WGS84.","-42.235028","-20.749944",NA,"Terrestre no interior de mata ciliar, próximo a rio.",NA,NA,"1183","1183","Souza, FS; Salino, A",NA,NA,"2010",NA,"-42.235028","-20.749944",NA,"11","30",NA,NA,NA,NA
"129","2021-01-12 15:24:05-03","UFMG","BHCB-SL","79933","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Mota, RC; Viana, PL","1759","2002","11","08","América","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo","-0.726819","-19.073806",NA,"Planta coletada em mata de galeria; terrestre.",NA,NA,NA,NA,"Melo, LCN",NA,NA,"2009",NA,"-0.726819","-19.073806",NA,"05",NA,NA,NA,NA,NA
"130","2019-11-07 11:16:31-03","UFMG","BHCB-SL","81664","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Mota, RC; Viana, PL","1989","2002","11","08","América","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo","-0.726819","-19.073806",NA,"Planta coletada em mata de galeria; erva terrestre.",NA,NA,NA,NA,"Melo, LCN",NA,NA,"2009",NA,"-0.726819","-19.073806",NA,"05",NA,NA,NA,NA,NA
"131","2021-01-12 15:24:05-03","UFMG","BHCB-SL","59060","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Salino, A; Dittrich, VAO; Meinberg, AC; Carvalho, AC; Teixeira, LCRS","6668","2001","05","02","América","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo de Picinguaba, trilha do Jatobá. Floresta ombrófila densa.","-44.837056","-23.3405",NA,"Epífita a 1m de altura",NA,NA,"40","40","Kieling-Rubio, MA",NA,NA,"2012",NA,"-44.837056","-23.3405",NA,"01",NA,NA,NA,NA,NA
"132","2019-11-07 11:16:31-03","UFMG","BHCB-SL","99595","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Salino, A; Mota, RC; Sobral, M; Siqueira, AP","10550","2005","08","21","América","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça; Serra do Caraça","-0.730969","-20.131333",NA,"Terrestre a caminho da cascatona.",NA,NA,NA,NA,"Melo, LCN",NA,NA,"2009",NA,"-0.730969","-20.131333",NA,"12",NA,NA,NA,NA,NA
"133","2021-01-12 15:24:05-03","UFMG","BHCB-SL","33253","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Salino, A","2894","1996","12","16","América","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar; Núcleo de Cunha, Trilha da Casa de Pedra ao Indaiá.","-44.993333","-23.245833",NA,"Terrestre na borda de floresta.",NA,NA,"1070","1070","Melo, LCN; Salino, A",NA,NA,"2001",NA,"-44.993333","-23.245833",NA,"11",NA,NA,NA,NA,NA
"134","2019-12-19 16:20:38-03","UFMG","BHCB-SL","106646","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Almeida, TE; Souza, DT; Giorni, VT","778","2007","04","18","América","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Chapada, entre o alojamento e o Morro Redondo. Capões de mata e Matas de Galeria.","-43.328389","-18.226833",NA,"Terrestre no interior de Capão, em área degradada","BHCB000877","BHCB000877","1468","1468","Melo, LCN",NA,NA,"2008",NA,"-43.328389","-18.226833",NA,"02",NA,NA,NA,NA,NA
"135","2021-01-12 15:24:05-03","UFMG","BHCB-SL","79934","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Mota, RC","1760","2002","10","09","América","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo","-0.726733","-19.075972",NA,"Planta coletada em mata de galeria; terrestre.",NA,NA,NA,NA,"Salino, A",NA,NA,"2003",NA,"-0.726733","-19.075972",NA,"07",NA,NA,NA,NA,NA
"136","2019-11-07 11:16:31-03","UFMG","BHCB-SL","85855","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Salino, A; Mota, NFO; Viana, PL","9352","2003","08","07","América","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Entre a área da Lapa e o Pico Dois Irmãos.","-43.335","-18.214806",NA,"Terrestre em mata ciliar.",NA,NA,"1600","1700","Melo, LCN",NA,NA,"2009",NA,"-43.335","-18.214806",NA,"06",NA,NA,NA,NA,NA
"137","2019-11-07 11:16:31-03","UFMG","BHCB-SL","62894","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Salino, A; Dittrich, VAO; Morais, PO; Carvalho, A; Teixeira, LCRS","7562","2001","09","13","América","Brasil","São Paulo","Bananal","Estação Ecológica de Bananal, Estação Ecológica de Bananal, trilha para o Pico do Caracol.","-44.360389","-22.779722",NA,"Terrestre no interior de Floresta ombrófila densa montana.",NA,NA,"1450","1450","Salino, A",NA,NA,"2001",NA,"-44.360389","-22.779722",NA,"12",NA,NA,NA,NA,NA
"138","2019-11-07 11:16:31-03","UFMG","BHCB-SL","107538","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Almeida, TE; Souza, FS; Mota, NFO; Viana, PL; Norderstam, B; Antunes, K; Abreu, NL","767","2007","04","10","América","Brasil","Minas Gerais","Rio Preto","Serra do Funil, Trilha entre o Ninho da Égua e a Caverna da Culcita. Matas Nebulares, Campos de altitude e Matas de Galeria.","-43.879361","-21.964139",NA,"Rupícola no interior de Mata de galeria",NA,NA,NA,NA,"Melo, LCN",NA,NA,"2008",NA,"-43.879361","-21.964139",NA,"01",NA,NA,NA,NA,NA
