"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","individualCount","class","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","previousCatalogNumber","sex"
"221","2021-04-07 11:46:53-03","UFMS","CGMS","13826","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","A. Pott","2005","06","16","A. Sciamarelli; C.S.C. Arruda; F.G. Kuhn","2004","04","11","Brasil","Mato Grosso do Sul","Paraíso","Fazenda Mimoso.","-52.9855555","-19.0544444",NA,"Planta apresentando frutificação. Ciófita. Ripária. Habitat: Borda e interior de mata. Habito: Erva.","CGMS1043276",NA,NA,NA,NA,NA,"1621",NA,NA,NA,NA,NA,"-52,9855555","-19,0544444",NA,NA,NA,NA
"222","2021-04-07 11:46:53-03","UFMS","CGMS","66786","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"C.R. Stritar; L.S. Savala; T.D. Barbosa; A. Pott","2017","10","22","Brasil","Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do Rio Taquari. Barranco na lateral da estrada.","-53.4130556","-18.1563889",NA,"Fruto maduro marrom. Raiz carnosa. Folhas manchadas. Habitat: Floresta estacional semidecídua. Solo areno argiloso. Habito: Erva terrestre.","CGMS1099747",NA,NA,NA,NA,NA,"81",NA,NA,NA,"393","393","-53,4130556","-18,1563889",NA,NA,NA,NA
"223","2021-04-07 11:46:53-03","UFMS","CGMS","24027","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","A.C.M. Cristaldo","2008","10","20","V.A. Assunção; A.L.B. Sartori.; F.S. Carvalho; L.C. Romero","2008","06","05","Brasil","Mato Grosso do Sul","Campo Grande","RPPN/UFMS.","-54.6133333","-20.5091667",NA,"Fruto preto maduro e verde imaturo. Habitat: Cerrado. Cerradão em regeneração. Habito: Erva ereta.","CGMS1053439",NA,NA,NA,NA,NA,"171",NA,NA,NA,"600","600","-54,6133333","-20,5091667",NA,NA,NA,NA
"224","2021-04-07 11:46:53-03","UFMS","CGMS","69081","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"V.J. Pott; A. Pott; V.C. Souza; R. Tsuji","2005","03","11","Brasil","Mato Grosso do Sul","Corumbá","Base de Pesquisa da UFMS, Passo do Lontra, ao longo da estrada, 100 m da sede (lado Norte da entrada), Pantanal.","-57.0375","-19.5763889",NA,"Flor rosada. Habitat: Mata ciliar. Solo argiloso. Relevo plano. Freqüente. Habito: Erva terrestre, 20-30 cm altura.","CGMS1102039",NA,NA,NA,NA,NA,"7520",NA,NA,NA,"90","90","-57,0375","-19,5763889",NA,NA,NA,NA
"225","2021-04-07 11:46:53-03","UFMS","CGMS","35530","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"C. Faxina","2009","07","09","Brasil","Mato Grosso do Sul","Naviraí","Córrego Tarumã.","-54.2","-23.1361111",NA,"Flor branca e rosa. Fruto verde quando imaturo. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar. Solo alagado. Relevo plano. Habito: Erva.","CGMS1064930",NA,NA,NA,NA,NA,"51",NA,NA,NA,NA,NA,"-54,2","-23,1361111",NA,NA,NA,NA
"226","2021-04-07 11:46:53-03","UFMS","CGMS","14925","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","A. Pott.",NA,NA,NA,NA,"2004","04","11","Brasil","Mato Grosso do Sul","Paraíso","Fazenda Mimoso.","-52.7611111","-19.0544444",NA,"Planta apresentando frutificação. Ciófita, ripária, comum. Habitat: Borda e interior demata;comum; Habito: Erva.","CGMS1044417",NA,NA,NA,NA,NA,"1621",NA,NA,NA,NA,NA,"-52,7611111","-19,0544444",NA,NA,NA,NA
"227","2021-04-07 11:46:53-03","UFMS","CGMS","19018","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"G.A. Damasceno-Junior; I.M. Bortolotto; I.H. Ishii; J.N. Nakajima; A. Sciamarelli; E.L.M. Assis; J.S. Velasques; P.V. Gonçalves; H.D. Cruz; G.E.O. Porfírio; D.P. Rodriguez; V.L. Nascimento;F.M. Alves; J.L. Sales","2002","10","21","Brasil","Mato Grosso do Sul","Corumbá","Porto do Amolar.","-57.4886111","-18.0369444",NA,"Habitat: Mata Semidecídua transição para área de inundação. Solo litólico. Morro. Habito: Erva. 0,30m de altura.","CGMS1048317",NA,NA,NA,NA,NA,"2655",NA,NA,NA,"100","100","-57,4886111","-18,0369444",NA,NA,NA,NA
"228","2021-04-07 11:46:53-03","UFMS","CGMS","71201","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","V.J. Pott",NA,NA,NA,"V.J. Pott; A. Pott","2010","03","06","Brasil","Mato Grosso do Sul","Sete Quedas","Parque Natural Municipal de Sete Quedas (PNM7Q).","-55.0394444","-23.9647222",NA,"Flor branco-rosada; Fruto verde, imaturo; Flor esbranquiçada com estrias vinho, amarelada quando senescente; tépalas superiores acastanhadas no lado externo e rosadas no interno. Habitat: Floresta estacional semidecidual; Solo arenos","CGMS1103977",NA,NA,NA,NA,NA,"10806",NA,NA,NA,"400","400","-55,0394444","-23,9647222",NA,NA,NA,NA
"229","2021-04-07 11:46:53-03","UFMS","CGMS","8881","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"U.M. Resende; V.F. Kinupp","2002","02","27","Brasil","Mato Grosso","Porto Estrela","Reserva das Araras - Morro das Araras.","-57.2275009155273","-15.3243999481201","59745","Flores roxas, miúdas, perfumadas. Raízes desenvolvidas. Habitat: Ciófito. Rupícola. Mata de encosta. Habito: Erva. 0,40m de altura.","CGMS1013456","auto",NA,NA,NA,NA,"1677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-04-07 11:46:53-03","UFMS","CGMS","3951","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","R.B. Singer","2003","02","17",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Miranda","Após Abobral (Primeira baía á esquerda).","-56.3782997131348","-20.2406005859375","92112","Flor lilás, cálice verde. Matéria orgânica. Habitat: Solo humoso, bastante matéria orgância. Habito: Erva.","CGMS1013962","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-11-27 13:51:18-03","UFS","ASE","13660","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Silva, AC","2008","10","24","Brasil","Sergipe","Capela","Refugio de Vida Silvestre Mata do Junco","-37.0525","-10.503333",NA,"Herbácea, ca 35 cm. Bulbosa. Fruto imaturo verde.; Herbácea, ca 35 cm. Bulbosa. Fruto imaturo verde.","ASE0008164",NA,"Magnoliophyta",NA,NA,NA,"193","Southern America",NA,NA,NA,NA,"-37.0525","-10.503333",NA,NA,NA,NA
"232","2019-11-27 13:51:18-03","UFS","ASE","13854","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Santos; Santos, L.A.S.; Suzart; F.B.","2009","08","24","Brasil","Sergipe","Lagarto","Povoado Brejo, Interior da mata do brejinho.","-37.65","-10.917222",NA,"Erva terrestre. Frutos imaturos. Numerosa.; Erva terrestre. Frutos imaturos. Numerosa.; Mata fechada.","ASE0008162",NA,"Magnoliophyta",NA,NA,NA,"2","Southern America",NA,NA,NA,NA,"-37.65","-10.917222",NA,NA,NA,NA
"233","2019-11-27 13:51:19-03","UFS","ASE","14252","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Santos, LAS","2009","10","09","Brasil","Sergipe","Lagarto","Povoado Rio das vacas, Mata do Rio Marinheiro","-37.65","-10.917222",NA,"Erva terrestre. Flor branca esverdeada com labelo lilás. Frutos imaturos verdes.; Erva terrestre. Flor branca esverdeada com labelo lilás. Frutos imaturos verdes.; Mata.","ASE0008166",NA,"Magnoliophyta",NA,NA,NA,"23","Southern America",NA,NA,NA,NA,"-37.65","-10.917222",NA,NA,NA,NA
"234","2019-11-27 13:51:19-03","UFS","ASE","14259","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Santos, LAS; Nascimento - Júnior, JE; Carregosa, T; Souza, LS; Melo - Junior, CF","2009","10","16","Brasil","Sergipe","Lagarto","Assentamento Che Guevara, Mata de Drº João","-37.65","-10.917222",NA,"Erva terrestre. Folha coriácea. Frutos imaturos verdes.; Erva terrestre. Folha coriácea. Frutos imaturos verdes.; Mata fechada.","ASE0008169",NA,"Magnoliophyta",NA,NA,NA,"30","Southern America",NA,NA,NA,NA,"-37.65","-10.917222",NA,NA,NA,NA
"235","2019-11-27 13:51:19-03","UFS","ASE","15552","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Carregosa, T","2010","01","07","Nascimento - Júnior, JE; Nascimento - Júnior, JE","2010","01","07","Brasil","Sergipe","Poço Verde","Reserva Legal do Assentamento Santa Maria da Lage.","-38.183333","-10.708333",NA,NA,"ASE0008176",NA,"Magnoliophyta",NA,NA,NA,"702","Southern America",NA,NA,NA,NA,"-38.183333","-10.708333",NA,NA,NA,NA
"236","2019-11-27 13:51:19-03","UFS","ASE","15873","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Santos, LAS","2010","05","13","Santos, LAS; Menezes, IRN; Melo, DS; Souza, CAS; Santos, V; Pereira, TC","2010","05","13","Brasil","Sergipe","Japaratuba","Mata da Sambaíba","-36.94","-10.593333",NA,"Frutos imaturos verdes.; Frutos imaturos verdes.; Mata.","ASE0008175",NA,"Magnoliophyta",NA,NA,NA,"172","Southern America",NA,NA,NA,NA,"-36.94","-10.593333",NA,NA,NA,NA
"237","2019-11-27 13:51:19-03","UFS","ASE","16524","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Ferreira, EVR","2010","06","08","Ferreira, EVR","2010","03","25","Brasil","Sergipe","Poço Verde","Assentamento Santa Maria da Lage","-38.183333","-10.708333",NA,"Herbácea.; Herbácea.; Mata de Caatinga.","ASE0008180",NA,"Magnoliophyta",NA,NA,NA,"74","Southern America",NA,NA,NA,NA,"-38.183333","-10.708333",NA,NA,NA,NA
"238","2019-11-27 13:51:19-03","UFS","ASE","17924","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Santos, LAS","2010","09","13","Ferreira, EVR","2010","07","20","Brasil","Sergipe","Poço Verde","Fazenda Santa Maria da Lage","-38.183333","-10.708333",NA,"herbácea; herbácea; Caatinga","ASE0008182",NA,"Magnoliophyta",NA,NA,NA,"129","Southern America",NA,NA,NA,NA,"-38.183333","-10.708333",NA,NA,NA,NA
"239","2019-11-27 13:51:19-03","UFS","ASE","18369","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Santos, LAS","2010","08","14","Brasil","Sergipe","Lagarto","Mata do Poção","-37.65","-10.917222",NA,"Erva terrestre, flores esverdeadas com mancha vinácea no labelo.; Erva terrestre, flores esverdeadas com mancha vinácea no labelo.; Mata.","ASE0008187",NA,"Magnoliophyta",NA,NA,NA,"239","Southern America",NA,NA,NA,NA,"-37.65","-10.917222",NA,NA,NA,NA
"240","2019-11-27 13:51:19-03","UFS","ASE","18412","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Santos, LAS","2010","05","29","Santos, LAS; Machado, WJ; Almeida, MJ","2010","05","29","Brasil","Sergipe","Poço Redondo","Serra da Guia","-37.684167","-9.805278",NA,"Planta terrestre, flores branco-esverdeadas, labelo com manchas vináceas, folhas com máculas.; Planta terrestre, flores branco-esverdeadas, labelo com manchas vináceas, folhas com máculas.; Brejo de altitude.","ASE0024949",NA,"Magnoliophyta",NA,NA,NA,"179","Southern America",NA,"ASE0024949",NA,NA,"-37.684167","-9.805278",NA,NA,NA,NA
"241","2019-11-27 13:51:19-03","UFS","ASE","18425","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Santos, LAS","2010","05","25","Santos, LAS; Ferreira, EVR; Menezes, IRN","2010","05","25","Brasil","Sergipe","Poço Verde","Fazenda Santa Maria da Lage","-38.183333","-10.708333",NA,"Erva terrestre, labelo branco-esverdeado com o centro vináceo.; Erva terrestre, labelo branco-esverdeado com o centro vináceo.; Caatinga arbórea.","ASE0008185",NA,"Magnoliophyta",NA,NA,NA,"176","Southern America",NA,NA,NA,NA,"-38.183333","-10.708333",NA,NA,NA,NA
"242","2019-11-27 13:51:19-03","UFS","ASE","18503","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Santos, LAS","2010","08","30","Santos, LAS","2010","08","26","Brasil","Sergipe","Lagarto","Colonia Treze, Mata do Poção","-37.65","-10.917222",NA,"Erva terrestre, folhas com máculas, flores brancas com manchas vináceas.; Erva terrestre, folhas com máculas, flores brancas com manchas vináceas.; Mata.","ASE0008186",NA,"Magnoliophyta",NA,NA,NA,"334","Southern America",NA,NA,NA,NA,"-37.65","-10.917222",NA,NA,NA,NA
"243","2019-11-27 13:51:19-03","UFS","ASE","18606","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Machado, WJ","2010","08",NA,"Machado, WJ; Jesus, JB; Almeida, MJ; Santos, LAS","2010","05","29","Brasil","Sergipe","Poço Redondo","Serra da Guia","-34.542992","-9.47545",NA,"Brejo de Altitude (trilha)","ASE0008192",NA,"Magnoliophyta",NA,NA,NA,"400","Southern America",NA,NA,NA,NA,"-34.542992","-9.47545",NA,NA,NA,NA
"244","2019-11-27 13:51:19-03","UFS","ASE","20998","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Silva, TC","2011","08",NA,"Prata, AP; Silva, TC; Santos, LAS","2011","08","10","Brasil","Sergipe","Barra dos Coqueiros",NA,"-37.026083","-10.933861",NA,"Erva terrestre; folhas maculadas; frutos imaturos verdes.; Erva terrestre; folhas maculadas; frutos imaturos verdes.; Restinga.","ASE0008191",NA,"Magnoliophyta",NA,NA,NA,"2741","Southern America",NA,NA,NA,NA,"-37.026083","-10.933861",NA,NA,NA,NA
"245","2019-11-27 13:51:19-03","UFS","ASE","21218","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Prata, AP; Santos, LAS; Carregosa, T; Blanck, AF","2011","08","12","Brasil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana, Serra de Itabaiana","-37.1854","-10.4529",NA,"Erva terrestre, folhas maculadas, frutos imaturos verde.; Erva terrestre, folhas maculadas, frutos imaturos verde.; Areias brancas.","ASE0008194",NA,"Magnoliophyta",NA,NA,NA,"2776","Southern America",NA,NA,NA,NA,"-37.1854","-10.4529",NA,NA,NA,NA
"246","2019-11-27 13:51:19-03","UFS","ASE","2194","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Santos, LAS","2009","10","30","Carneiro, EM","1982","03","25","Brasil","Sergipe","São Cristóvão","5km após a entrada para Rita do Cacete","-37.206389","-11.014722",NA,"Erva terrestre. Inflorescência rosa. Abundante; Erva terrestre. Inflorescência rosa. Abundante; (prox. A riacho)","ASE0014094",NA,"Magnoliophyta",NA,NA,NA,"334","Southern America",NA,"ASE0014094",NA,NA,"-37.206389","-11.014722",NA,NA,NA,NA
"247","2019-11-27 13:51:19-03","UFS","ASE","25402","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Santos, LAS","2012","10",NA,"Gomes, LA; Matos, GMA; Araújo, DA; Santos, E","2012","10","05","Brasil","Sergipe","Siriri","Mata do Cipó","-37.101278","-10.513222",NA,"Erva com cerca de 45 cm. Com frutos imaturos verdes.; Erva com cerca de 45 cm. Com frutos imaturos verdes.; Mata Atlântica.","ASE0008202",NA,"Magnoliophyta",NA,NA,NA,"814","Southern America",NA,NA,NA,NA,"-37.101278","-10.513222",NA,NA,NA,NA
"248","2019-11-27 13:51:19-03","UFS","ASE","25675","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Araújo, DA","2012","10","03","Araújo, DA; Matos, GMA; Santos, E","2012","10","03","Brasil","Sergipe","Areia Branca","PARNA Serra de Itabaiana","-37.315","-10.758056",NA,"Erva terrestre. Labelo branco. Cálice e corola amarronzado.","ASE0008204",NA,"Magnoliophyta",NA,NA,NA,"2247","Southern America",NA,NA,NA,NA,"-37.315","-10.758056",NA,NA,NA,NA
"249","2019-11-27 13:51:19-03","UFS","ASE","25876","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Santos, LAS",NA,NA,NA,"Santos, LAS","2010","08","07","Brasil","Sergipe","Cedro de São João","Mata do Gonzaguinha","-36.884444","-10.251944",NA,"Erva terrestre, folhas com máculas, frutos imaturos.","ASE0008203",NA,"Magnoliophyta",NA,NA,NA,"205","Southern America",NA,NA,NA,NA,"-36.884444","-10.251944",NA,NA,NA,NA
"250","2019-11-27 13:51:19-03","UFS","ASE","25916","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Monteiro, SHN","2013","04","18","Prata, AP; Cardoso, DS; Conceição, GG; Costa, NF; Miguel, RS; Santos, E; Dias, DM; Monteir","2012","12","10","Brasil","Sergipe","Poço Verde","Assentamento Santa Maria da Laje","-38.101917","-10.746431",NA,"Herbácea com 60 cm de altura e frutos verdes imaturos.; Caatinga.","ASE0008206",NA,"Magnoliophyta",NA,NA,NA,"3492","Southern America",NA,NA,NA,NA,"-38.101917","-10.746431",NA,NA,NA,NA
"251","2019-11-27 13:51:19-03","UFS","ASE","29651","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Santos, LAS","2013","10","03","Santana, JP; Silva, TR","2013","08","18","Brasil","Sergipe","Nossa Senhora do Socorro","Floresta Nacional do Ibura","-37.142778","-10.859444",NA,"Herbácea, 20 cm. Flores alvas com pontuações vermelha na parte interna de algumas pétalas. Fruto imaturo verde tipo cápsula.; Mata Atlântica","ASE0001036",NA,"Magnoliophyta",NA,NA,NA,"78","Southern America",NA,NA,NA,NA,"-37.142778","-10.859444",NA,NA,NA,NA
"252","2019-11-27 13:51:19-03","UFS","ASE","30397","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Santana, JP","2014","02",NA,"Freire, GS; Matos, GMA; Santos, E; Santana, JP","2014","01","17","Brasil","Sergipe","Lagarto","Assentamento Che Guevara, Mata do Dr. João.","-37.628611","-10.863611",NA,"Herbácea com ca. 30 cm. frutos verdes, folhas variegada, terrestre.; Área de transição.","ASE0001844",NA,"Magnoliophyta",NA,NA,NA,"161","Southern America",NA,NA,NA,NA,"-37.628611","-10.863611",NA,NA,NA,NA
"253","2019-11-27 13:51:19-03","UFS","ASE","31999","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Oliveira, EVS","2014","09","22","Oliveira, EVS","2014","09","12","Brasil","Sergipe","Poço Verde","Assentamento Santa Maria da Lage, Mata de reserva legal","-38.1833","-10.7083",NA,"Erva. Cerca de 30 cm. Pouco abundante. No interior da mata. Solo pedregoso e seco. Substrato terrícola. Frutos imaturos. Pequenos pseudobulbos.&nf;&nf;; Caatinga","ASE0002941",NA,"Magnoliophyta",NA,NA,NA,"445","Southern America",NA,NA,NA,NA,"-38.1833","-10.7083",NA,NA,NA,NA
"254","2019-11-27 13:51:19-03","UFS","ASE","32582","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Santos, LAS","2014","07",NA,"Campos, DA; Matos, GMA; Freire, GS","2014","07","15","Brasil","Sergipe","Lagarto","Assentamento Che Guevara","-37.663792","-10.915228",NA,"Herbácea terrestre, aprox. 40 cm. Flores passadas marrons e não passadas cremes externamente e labelos vinaceos.","ASE0004144",NA,"Magnoliophyta",NA,NA,NA,"315","Southern America",NA,NA,NA,NA,"-37.663792","-10.915228",NA,NA,NA,NA
"255","2019-11-27 13:51:19-03","UFS","ASE","35334","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Santana Júnior, JA","2015","11","30","Santana Júnior, JA; Siva, EJ; Schettino, SC; Figueiredo, MAM","2015","09","28","Brasil","Sergipe","Nossa Senhora do Socorro","Povoado Oiteiros, No entorno da caverna dos Tambores","-37.1013","-10.5147",NA,"Herbácea. Aproximadamente 30 cm. Flores beges.; Mata Atlântica","ASE0035997",NA,"Magnoliophyta",NA,NA,NA,"377","Southern America",NA,"ASE0035997",NA,NA,"-37.1013","-10.5147",NA,NA,NA,NA
"256","2019-11-27 13:51:19-03","UFS","ASE","34531","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Freire, GS","2015","09","03","Farias, MCV; Figueiredo, MA; Santos, E; Freire, GS","2015","07","01","Brasil","Sergipe","Riachão do Dantas","Fazenda Dr. Belmiro","-37.4329","-11.0408",NA,"Erva com ca. 30 cm. Flores alvas com pontuações translucidas nas pétalas.","ASE0032989",NA,"Magnoliophyta",NA,NA,NA,"589","Southern America",NA,"ASE0032989",NA,NA,"-37.4329","-11.0408",NA,NA,NA,NA
