scientific_name,grupo
Piper juliflorum Nees & Mart.,Angiospermas
Piper kuhlmannii Yunck.,Angiospermas
Piper laevicarpum Yunck.,Angiospermas
Piper lanceolatum Ruiz & Pav.,Angiospermas
Piper loefgrenii Yunck.,Angiospermas
Piper macedoi Yunck.,Angiospermas
Piper oblancifolium Yunck.,Angiospermas
Piper obliquum Ruiz & Pav.,Angiospermas
Piper piritubanum Yunck.,Angiospermas
Piper rioense Yunck.,Angiospermas
Piper saldanhai Yunck.,Angiospermas
Piper sampaioi Yunck.,Angiospermas
Piper scabrellum Yunck.,Angiospermas
Piper scutifolium Yunck.,Angiospermas
Piper subcinereum C.DC.,Angiospermas
Piper subrugosum Yunck.,Angiospermas
Piper tectoniifolium Kunth,Angiospermas
Piper truncatum Vell.,Angiospermas
Piper vaginans C.DC.,Angiospermas
Piper velutinibaccum C.DC.,Angiospermas
Piper viminifolium Trel.,Angiospermas
Piper xylosteoides (Kunth) Steud.,Angiospermas
Angelonia integerrima Spreng.,Angiospermas
Bacopa congesta Chodat & Hassl.,Angiospermas
Bacopa monnieri (L.) Pennell,Angiospermas
Ildefonsia bibracteata Gardner,Angiospermas
Plantago australis Lam.,Angiospermas
Plantago catharinea Decne.,Angiospermas
Plantago guilleminiana Decne.,Angiospermas
Stemodia foliosa Benth.,Angiospermas
Stemodia hyptoides Cham. & Schltdl.,Angiospermas
Acroceras excavatum (Henrard) Zuloaga & Morrone,Angiospermas
Acroceras zizanioides (Kunth) Dandy,Angiospermas
Agrostis lenis Roseng. et al.,Angiospermas
Agrostis longiberbis Hack. ex L.B.Sm.,Angiospermas
Andropogon carinatus Nees,Angiospermas
Andropogon hypogynus Hack.,Angiospermas
Anomochloa marantoidea Brongn.,Angiospermas
Apoclada simplex McClure & L.B.Sm.,Angiospermas
Aristida brasiliensis Longhi-Wagner,Angiospermas
Aristida circinalis Lindm.,Angiospermas
Aristida ekmaniana Henrard,Angiospermas
Aristida filifolia (Arechav.) Herter,Angiospermas
Aristida macrophylla Hack.,Angiospermas
Aristida sanctae-luciae Trin.,Angiospermas
Arthropogon villosus Nees,Angiospermas
Aulonemia aristulata (Döll) McClure,Angiospermas
Axonopus aureus P. Beauv.,Angiospermas
Axonopus chrysoblepharis (Lag.) Chase,Angiospermas
Axonopus fastigiatus (Nees ex Trin.) Kuhlm.,Angiospermas
Axonopus monticola G.A. Black,Angiospermas
Axonopus pressus (Nees ex Steud.) Parodi,Angiospermas
Axonopus scoparius (Flüggé) Kuhlm.,Angiospermas
Axonopus uninodis (Hack.) G.A. Black,Angiospermas
Bothriochloa laguroides (DC.) Herter,Angiospermas
Canastra aristella (Döll) Zuloaga & Morrone,Angiospermas
Chusquea acuminata Döll,Angiospermas
Chusquea anelythra Nees,Angiospermas
Chusquea attenuata (Döll) L.G. Clark,Angiospermas
Chusquea baculifera Silveira,Angiospermas
Chusquea bambusoides (Raddi) Hack.,Angiospermas
Chusquea erecta L.G.Clark,Angiospermas
Chusquea heterophylla Nees,Angiospermas
Chusquea pinifolia (Nees) Nees,Angiospermas
Chusquea pulchella L.G.Clark,Angiospermas
Chusquea tenuiglumis Döll,Angiospermas
Colanthelia cingulata (McClure & L.B.Sm.) McClure,Angiospermas
Colanthelia macrostachya (Nees) McClure,Angiospermas
Cryptochloa capillata (Trin.) Soderstr.,Angiospermas
Ctenium brevispicatum J.G.Sm.,Angiospermas
Ctenium cirrosum (Nees) Kunth,Angiospermas
Danthonia cirrata Hack. & Arechav.,Angiospermas
Diandrolyra tatianae Soderstr. & Zuloaga,Angiospermas
Dichanthelium aequivaginatum (Swallen) Zuloaga,Angiospermas
Dichanthelium surrectum (Chase ex Zuloaga & Morrone) Zuloaga,Angiospermas
Digitaria corynotricha (Hack.) Henrard,Angiospermas
Digitaria horizontalis Willd.,Angiospermas
Digitaria insularis (L.) Fedde,Angiospermas
Echinochloa colona (L.) Link,Angiospermas
Echinochloa polystachya (Kunth) Hitchc.,Angiospermas
Echinochloa walteri (Pursh) A.Heller,Angiospermas
Eleusine tristachya (Lam.) Lam.,Angiospermas
Eragrostis neesii Trin.,Angiospermas
Eriochrysis filiformis (Hack.) Filg.,Angiospermas
Guadua paniculata Munro,Angiospermas
Gymnopogon burchellii (Munro ex Döll) Ekman,Angiospermas
Homolepis villaricensis (Mez) Zuloaga & Soderstr.,Angiospermas
Hymenachne donacifolia (Raddi) Chase,Angiospermas
Hymenachne pernambucensis (Spreng.) Zuloaga,Angiospermas
Ichnanthus bambusiflorus (Trin.) Döll,Angiospermas
Ischaemum rugosum Salisb.,Angiospermas
Lasiacis divaricata (L.) Hitchc.,Angiospermas
Leersia hexandra Sw.,Angiospermas
Leersia ligularis Trin.,Angiospermas
Lithachne horizontalis Chase,Angiospermas
Luziola bahiensis (Steud.) Hitchc.,Angiospermas
Luziola brasiliensis (Trin.) Pilg.,Angiospermas
Melica arzivencoi Valls & Barcellos,Angiospermas
Merostachys abadiana Send.,Angiospermas
Merostachys bradei Pilg.,Angiospermas
Merostachys brevigluma Send.,Angiospermas
Merostachys burmanii Send.,Angiospermas
Merostachys caucaiana Send.,Angiospermas
Merostachys fistulosa Döll,Angiospermas
Merostachys kleinii Send.,Angiospermas
Merostachys neesii Rupr.,Angiospermas
Merostachys polyantha McClure,Angiospermas
Merostachys scandens Send.,Angiospermas
Merostachys skvortzovii Send.,Angiospermas
Mesosetum ferrugineum (Trin.) Chase,Angiospermas
Olyra fasciculata Trin.,Angiospermas
Olyra latispicula Soderstr. & Zuloaga,Angiospermas
Panicum gouinii E.Fourn.,Angiospermas
Panicum millegrana Poir.,Angiospermas
Panicum peladoense Henrard,Angiospermas
Panicum repens L.,Angiospermas
Paratheria prostrata Griseb.,Angiospermas
Paspalum acuminatum Raddi,Angiospermas
Paspalum arundinellum Mez,Angiospermas
Paspalum compressifolium Swallen,Angiospermas
Paspalum dedeccae Quarín,Angiospermas
Paspalum densum Poir.,Angiospermas
Paspalum distichum L.,Angiospermas
Paspalum erianthoides Lindm.,Angiospermas
Paspalum erianthum Nees ex Trin.,Angiospermas
Paspalum falcatum Nees ex Steud.,Angiospermas
Paspalum flaccidum Nees,Angiospermas
Paspalum glaucescens Hack.,Angiospermas
Paspalum maculosum Trin.,Angiospermas
Paspalum melanospermum Desv. ex Poir.,Angiospermas
Paspalum repens P.J.Bergius,Angiospermas
Paspalum stellatum Humb. & Bonpl. ex Flüggé,Angiospermas
Paspalum usterii Hack.,Angiospermas
Paspalum vaginatum Sw.,Angiospermas
Pharus latifolius L.,Angiospermas
Piptochaetium alpinum L.B.Sm.,Angiospermas
Piptochaetium ruprechtianum Desv.,Angiospermas
Poa bradei Pilg.,Angiospermas
Raddia angustifolia Soderstr. & Zuloaga,Angiospermas
Raddia distichophylla (Schrad. ex Nees) Chase,Angiospermas
Raddiella esenbeckii (Steud.) C.E.Calderón & Soderstr.,Angiospermas
Reitzia smithii Swallen,Angiospermas
Saccharum villosum Steud.,Angiospermas
Schizachyrium scabriflorum (Rupr. ex Hack.) A.Camus,Angiospermas
Schizachyrium tenerum Nees,Angiospermas
Setaria parviflora (Poir.) Kerguélen,Angiospermas
Setaria paucifolia (Morong) Lindm.,Angiospermas
Setaria sphacelata (Schumach.) M.B.Moss ex Stapf & C.E.Hubb.,Angiospermas
Setaria tenacissima Schrad. ex Schult.,Angiospermas
Sorghastrum stipoides (Kunth) Nash,Angiospermas
"Sporobolus adustus (Trin.) Roseng., B.R. Arrill. & Izag.",Angiospermas
Steinchisma spathellosum (Döll) Renvoize,Angiospermas
Nassella sellowiana (Nees ex Trin. & Rupr.) Peñail.,Angiospermas
Nassella neesiana (Trin. & Rupr.) Barkworth,Angiospermas
Streptochaeta spicata Schrad. ex Nees,Angiospermas
Sucrea maculata Soderstr.,Angiospermas
Zizaniopsis microstachya (Nees ex Trin.) Döll & Asch.,Angiospermas
Apinagia riedelii (Bong.) Tul.,Angiospermas
Podostemum distichum (Cham.) Wedd.,Angiospermas
Podostemum muelleri Warm.,Angiospermas
Podostemum ovatum C.T.Philbrick & Novelo,Angiospermas
Podostemum rutifolium Warm.,Angiospermas
Podostemum saldanhanum (Warm.) C.T.Philbrick & Novelo,Angiospermas
Podostemum weddellianum (Tul.) C.T.Philbrick & Novelo,Angiospermas
Coccoloba declinata (Vell.) Mart.,Angiospermas
Coccoloba glaziovii Lindau,Angiospermas
Coccoloba mollis Casar.,Angiospermas
Coccoloba striata Benth.,Angiospermas
Coccoloba warmingii Meisn.,Angiospermas
Polygonum hydropiperoides Michx.,Angiospermas
Polygonum punctatum Elliott,Angiospermas
Ruprechtia laxiflora Meisn.,Angiospermas
Triplaris americana L.,Angiospermas
Heteranthera reniformis Ruiz & Pav.,Angiospermas
Heteranthera zosterifolia Mart.,Angiospermas
Portulaca amilis Speg.,Angiospermas
Portulaca hatschbachii D.Legrand,Angiospermas
Potamogeton pusillus L.,Angiospermas
Euplassa cantareirae Sleumer,Angiospermas
Euplassa hoehnei Sleumer,Angiospermas
Euplassa inaequalis (Pohl) Engl.,Angiospermas
Euplassa incana (Klotzsch) I.M.Johnst.,Angiospermas
Euplassa itatiaiae Sleumer,Angiospermas
Euplassa legalis (Vell.) I.M.Johnst.,Angiospermas
Euplassa nebularis Rambo & Sleumer,Angiospermas
Euplassa semicostata Plana,Angiospermas
Panopsis multiflora (Schott ex Spreng.) Ducke,Angiospermas
Roupala asplenioides Sleumer,Angiospermas
Roupala consimilis Mez,Angiospermas
Roupala montana Aubl.,Angiospermas
Roupala sculpta Sleumer,Angiospermas
Anemone decapetala Ard.,Angiospermas
Anemone sellowii Pritz.,Angiospermas
Clematis campestris A.St.-Hil.,Angiospermas
Ranunculus flagelliformis Sm.,Angiospermas
Rhizophora mangle L.,Angiospermas
Alseis floribunda Schott,Angiospermas
Alseis involuta K.Schum.,Angiospermas
Amaioua guianensis Aubl.,Angiospermas
Bathysa australis (A.St.-Hil.) K.Schum.,Angiospermas
Bathysa gymnocarpa K.Schum.,Angiospermas
Bathysa stipulata (Vell.) C.Presl,Angiospermas
Bradea anomala Brade,Angiospermas
Bradea bicornuta Brade,Angiospermas
Bradea kuhlmannii Brade,Angiospermas
Bradea montana Brade,Angiospermas
Carapichea ipecacuanha (Brot.) L. Andersson,Angiospermas
Chiococca alba (L.) Hitchc.,Angiospermas
Chomelia brasiliana A.Rich.,Angiospermas
Chomelia obtusa Cham. & Schltdl.,Angiospermas
Chomelia pedunculosa Benth.,Angiospermas
Cordiera myrciifolia (K.Schum.) C.H.Perss. & Delprete,Angiospermas
Coussarea accedens Müll.Arg.,Angiospermas
Coussarea bocainae M.Gomes,Angiospermas
Coussarea hydrangeifolia (Benth.) Müll.Arg.,Angiospermas
Coussarea meridionalis (Vell.) Müll.Arg.,Angiospermas
Coussarea nodosa (Benth.) Müll.Arg.,Angiospermas
Coutarea hexandra (Jacq.) K.Schum.,Angiospermas
Declieuxia cordigera Mart. & Zucc. ex Schult. & Schult.f.,Angiospermas
Declieuxia fruticosa (Willd. ex Roem. & Schult.) Kuntze,Angiospermas
Faramea bahiensis Müll.Arg.,Angiospermas
Faramea monantha Müll.Arg.,Angiospermas
Faramea multiflora A.Rich. in DC.,Angiospermas
Faramea pachyantha Müll.Arg.,Angiospermas
Faramea paratiensis M.Gomes,Angiospermas
Faramea stipulacea (Cham. & Schltdl.) DC.,Angiospermas
Faramea truncata (Vell.) Müll.Arg.,Angiospermas
Galianthe cymosa (Cham.) E.L.Cabral & Bacigalupo,Angiospermas
Galianthe elegans E.L.Cabral,Angiospermas
Galianthe peruviana (Pers.) E.L.Cabral,Angiospermas
Galianthe pseudopeciolata E.L.Cabral,Angiospermas
Galianthe souzae E.L.Cabral & Bacigalupo,Angiospermas
Galianthe vaginata E.L.Cabral & Bacigalupo,Angiospermas
Galium diphyllum (K.Schum.) Dempster,Angiospermas
Galium equisetoides (Cham. & Schltdl.) Standl.,Angiospermas
Galium humile Cham. & Schltdl.,Angiospermas
Galium nigroramosum (Ehrend.) Dempster,Angiospermas
Galium rubidiflorum Dempster,Angiospermas
Galium shepherdii Jung-Mend.,Angiospermas
Genipa americana L.,Angiospermas
Genipa infundibuliformis Zappi & Semir,Angiospermas
Guettarda platyphylla Müll.Arg.,Angiospermas
Guettarda uruguensis Cham. & Schltdl.,Angiospermas
Hamelia patens Jacq.,Angiospermas
Hillia parasitica Jacq.,Angiospermas
Hillia ulei K.Krause,Angiospermas
Hindsia glabra K.Schum.,Angiospermas
Hindsia ibitipocensis Di Maio,Angiospermas
Ixora brevifolia Benth.,Angiospermas
Ixora gardneriana Benth.,Angiospermas
Ladenbergia hexandra (Pohl) Klotzsch,Angiospermas
Manettia campanulacea Standl.,Angiospermas
Manettia pauciflora Dusén,Angiospermas
Manettia tweedieana K.Schum.,Angiospermas
Melanopsidium nigrum Colla,Angiospermas
Mitracarpus anthospermoides K.Schum.,Angiospermas
Pagamea harleyi Steyerm.,Angiospermas
Palicourea fulgens (Müll.Arg.) Standl.,Angiospermas
Palicourea tetraphylla Cham. & Schltdl.,Angiospermas
Posoqueria acutifolia Mart.,Angiospermas
Posoqueria latifolia (Rudge) Schult.,Angiospermas
Psychotria anceps Kunth,Angiospermas
Psychotria carthagenensis Jacq.,Angiospermas
Psychotria cupularis (Müll.Arg.) Standl.,Angiospermas
Psychotria fluminensis Vell.,Angiospermas
Psychotria glaziovii Müll.Arg.,Angiospermas
Psychotria laciniata Vell.,Angiospermas
Psychotria loefgrenii Standl.,Angiospermas
Psychotria microcarpa Müll.Arg.,Angiospermas
Psychotria nemorosa Gardner,Angiospermas
Psychotria nuda (Cham. & Schltdl.) Wawra,Angiospermas
Psychotria paludosa Müll.Arg.,Angiospermas
Psychotria rhytidocarpa Müll.Arg.,Angiospermas
Psychotria subspathulata (Müll.Arg.) C.M.Taylor,Angiospermas
Randia armata (Sw.) DC.,Angiospermas
Richardia humistrata (Cham. & Schltdl.) Steud.,Angiospermas
Richardia schumannii W.H.Lewis & R.L.Oliv.,Angiospermas
Richardia stellaris (Cham. & Schltdl.) Steud.,Angiospermas
Riodocea pulcherrima Delprete,Angiospermas
Rudgea coriacea (Spreng.) K.Schum.,Angiospermas
Rudgea coronata (Vell.) Müll.Arg.,Angiospermas
Rudgea corymbulosa Benth.,Angiospermas
Rudgea crassifolia Zappi & E.Lucas,Angiospermas
Rudgea erythrocarpa Müll.Arg.,Angiospermas
Rudgea gardenioides (Cham.) Müll.Arg.,Angiospermas
Rudgea insignis Müll.Arg.,Angiospermas
Rudgea jasminoides (Cham.) Müll.Arg.,Angiospermas
Rudgea macrophylla Benth.,Angiospermas
Rudgea minor (Cham.) Standl.,Angiospermas
Rudgea nobilis Müll.Arg.,Angiospermas
Rudgea nodosa (Cham.) Benth.,Angiospermas
Rudgea pachyphylla Müll.Arg.,Angiospermas
Rudgea parvifolia (Cham.) Müll.Arg.,Angiospermas
Rudgea recurva Müll.Arg.,Angiospermas
Rudgea sessilis (Vell.) Müll.Arg.,Angiospermas
Rudgea triflora Benth.,Angiospermas
Rudgea umbrosa Müll.Arg.,Angiospermas
Rudgea vellerea Müll.Arg.,Angiospermas
Rustia angustifolia K.Schum.,Angiospermas
Rustia formosa (Cham. & Schltdl.) Klotzsch,Angiospermas
Sabicea grisea Cham. & Schltdl.,Angiospermas
Sabicea villosa Willd. ex Schult.,Angiospermas
Simira grazielae Peixoto,Angiospermas
Simira hatschbachiorum J.H.Kirkbr.,Angiospermas
Simira sampaioana (Standl.) Steyerm.,Angiospermas
Standleya kuhlmanni Brade,Angiospermas
Tocoyena brasiliensis Mart.,Angiospermas
Tocoyena sellowiana (Cham. & Schltdl.) K.Schum.,Angiospermas
Ruppia maritima L.,Angiospermas
Spiranthera atlantica Pirani,Angiospermas
Meliosma sellowii Urb.,Angiospermas
Abatia angeliana M.H.Alford,Angiospermas
Azara uruguayensis (Speg.) Sleumer,Angiospermas
Banara parviflora (A.Gray) Benth.,Angiospermas
Banara serrata (Vell.) Warb.,Angiospermas
Banara tomentosa Clos,Angiospermas
Casearia aculeata Jacq.,Angiospermas
Casearia arborea (Rich.) Urb.,Angiospermas
Casearia gossypiosperma Briq.,Angiospermas
Casearia grandiflora Cambess.,Angiospermas
Casearia lasiophylla Eichler,Angiospermas
Casearia mariquitensis Kunth,Angiospermas
Casearia obliqua Spreng.,Angiospermas
Casearia paranaensis Sleumer,Angiospermas
Casearia selloana Eichler,Angiospermas
Casearia sylvestris Sw.,Angiospermas
Salix humboldtiana Willd.,Angiospermas
Xylosma ciliatifolia (Clos) Eichler,Angiospermas
Xylosma glaberrima Sleumer,Angiospermas
Xylosma prockia (Turcz.) Turcz.,Angiospermas
Xylosma pseudosalzmannii Sleumer,Angiospermas
Xylosma venosa N.E.Br.,Angiospermas
Eubrachion ambiguum (Hook. & Arn.) Engl.,Angiospermas
Phoradendron dipterum Eichler,Angiospermas
Thesium aphyllum Mart. ex A. DC.,Angiospermas
Chrysophyllum flexuosum Mart.,Angiospermas
Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.,Angiospermas
Chrysophyllum imperiale (Linden ex K.Koch & Fintelm.) Benth. & Hook.,Angiospermas
Chrysophyllum inornatum Mart.,Angiospermas
Chrysophyllum januariense Eichler,Angiospermas
Chrysophyllum marginatum (Hook. & Arn.) Radlk.,Angiospermas
Chrysophyllum paranaense T.D.Penn.,Angiospermas
Chrysophyllum subspinosum Monach.,Angiospermas
Chrysophyllum viride Mart. & Eichler,Angiospermas
Ecclinusa ramiflora Mart.,Angiospermas
Manilkara dardanoi Ducke,Angiospermas
Manilkara decrescens T.D.Penn.,Angiospermas
Manilkara elata (Allemão ex Miq.) Monach.,Angiospermas
Manilkara maxima T.D.Penn.,Angiospermas
Manilkara multifida T.D.Penn.,Angiospermas
Micropholis emarginata T.D.Penn.,Angiospermas
Pouteria bapeba T.D.Penn.,Angiospermas
Pouteria beaurepairei (Glaz. & Raunk.) Baehni,Angiospermas
Pouteria bullata (S.Moore) Baehni,Angiospermas
Pouteria butyrocarpa (Kuhlm.) T.D.Penn.,Angiospermas
Pouteria caimito (Ruiz & Pav.) Radlk.,Angiospermas
Pouteria coelomatica Rizzini,Angiospermas
Pouteria gardneri (Mart. & Miq.) Baehni,Angiospermas
Pouteria gardneriana (A.DC.) Radlk.,Angiospermas
Pouteria glomerata (Miq.) Radlk.,Angiospermas
Pouteria macahensis T.D.Penn.,Angiospermas
Pouteria microstrigosa T.D.Penn.,Angiospermas
Pouteria oxypetala T.D.Penn.,Angiospermas
Pouteria pachycalyx T.D.Penn.,Angiospermas
Pouteria psammophila (Mart.) Radlk.,Angiospermas
Pouteria reticulata (Engl.) Eyma,Angiospermas
Pouteria salicifolia (Spreng.) Radlk.,Angiospermas
Pouteria stenophylla Baehni,Angiospermas
Pouteria torta (Mart.) Radlk.,Angiospermas
Pouteria venosa (Mart.) Baehni,Angiospermas
Pradosia brevipes (Pierre) T.D.Penn.,Angiospermas
Pradosia kuhlmannii Toledo,Angiospermas
Pradosia lactescens (Vell.) Radlk.,Angiospermas
Schlegelia parviflora (Oerst.) Monach.,Angiospermas
Buddleja hatschbachii E.M.Norman & L.B.Sm.,Angiospermas
Buddleja oblonga Benth.,Angiospermas
Buddleja speciosissima Taub.,Angiospermas
Castela tweedii Planch.,Angiospermas
Siparuna bifida (Poepp. & Endl.) A.DC.,Angiospermas
Siparuna brasiliensis (Spreng.) A.DC.,Angiospermas
Siparuna guianensis Aubl.,Angiospermas
Siparuna reginae (Tul.) A.DC.,Angiospermas
Smilax japicanga Griseb.,Angiospermas
Smilax lutescens Vell.,Angiospermas
Smilax muscosa Toledo,Angiospermas
Smilax spicata Vell.,Angiospermas
Smilax subsessiliflora Duhamel,Angiospermas
Athenaea cuspidata Witasek,Angiospermas
Brugmansia suaveolens (Willd.) Sweet,Angiospermas
Brunfelsia pauciflora (Cham. & Schltdl.) Benth.,Angiospermas
Brunfelsia uniflora (Pohl) D.Don,Angiospermas
Calibrachoa eglandulata Stehmann & Semir,Angiospermas
Calibrachoa serrulata (L.B.Sm. & Downs) Stehmann & Semir,Angiospermas
Calibrachoa spathulata (L.B.Sm. & Downs) Stehmann & Semir,Angiospermas
Cestrum axillare Vell.,Angiospermas
Cestrum bracteatum Link & Otto,Angiospermas
Cestrum intermedium Sendtn.,Angiospermas
Cestrum mariquitense Kunth,Angiospermas
Cestrum schlechtendalii G.Don,Angiospermas
Cestrum subpulverulentum Mart.,Angiospermas
Dyssochroma longipes (Sendtn.) Miers,Angiospermas
Lycianthes repens (Spreng.) Bitter,Angiospermas
Lycium glomeratum Sendtn.,Angiospermas
Nicotiana mutabilis Stehmann & Semir,Angiospermas
Petunia bonjardinensis T.Ando & Hashim.,Angiospermas
Petunia mantiqueirensis T.Ando & Hashim.,Angiospermas
Petunia reitzii L.B.Sm. & Downs,Angiospermas
Petunia saxicola L.B.Sm. & Downs,Angiospermas
Physalis angulata L.,Angiospermas
Schwenckia curviflora Benth.,Angiospermas
Schwenckia lateriflora (Vahl) Carvalho,Angiospermas
Schwenckia nova-veneciana Carvalho,Angiospermas
Sessea brasiliensis Toledo,Angiospermas
Sessea regnellii Taub.,Angiospermas
Solanum affine Sendtn.,Angiospermas
Solanum arenarium Sendtn.,Angiospermas
Solanum argenteum Dunal,Angiospermas
Solanum bahianum S.Knapp,Angiospermas
Solanum bullatum Vell.,Angiospermas
Solanum caavurana Vell.,Angiospermas
Solanum carautae Carvalho,Angiospermas
Solanum castaneum Carvalho,Angiospermas
Solanum cernuum Vell.,Angiospermas
Solanum cinnamomeum Sendtn.,Angiospermas
Solanum crinitum Lam.,Angiospermas
Solanum diploconos (Mart.) Bohs,Angiospermas
Solanum gertii S.Knapp,Angiospermas
Solanum granulosoleprosum Dunal,Angiospermas
Solanum graveolens Bunbury,Angiospermas
Solanum hasslerianum Chodat,Angiospermas
Solanum jabrense Agra & M.Nee,Angiospermas
Solanum kleinii L.B.Sm. & Downs,Angiospermas
Solanum lacerdae Dusén,Angiospermas
Solanum latiflorum Bohs,Angiospermas
Solanum leptostachys Dunal,Angiospermas
Solanum lycocarpum A.St.-Hil.,Angiospermas
Solanum melissarum Bohs,Angiospermas
Solanum pabstii L.B.Sm. & Downs,Angiospermas
Solanum paniculatum L.,Angiospermas
Solanum paralum Bohs,Angiospermas
Solanum pinetorum (L.B.Sm. & Downs) Bohs,Angiospermas
Solanum pseudoquina A.St.-Hil.,Angiospermas
Solanum reitzii L.B.Sm. & Downs,Angiospermas
Solanum restingae S.Knapp,Angiospermas
Solanum rufescens Sendtn.,Angiospermas
Solanum santosii S.Knapp,Angiospermas
Solanum sciadostylis (Sendtn.) Bohs,Angiospermas
Solanum spissifolium Sendtn.,Angiospermas
Solanum symmetricum Rusby,Angiospermas
Solanum variabile Mart.,Angiospermas
Solanum viarum Dunal,Angiospermas
Solanum viscosissimum Sendtn.,Angiospermas
Solanum warmingii Hiern,Angiospermas
Vassobia breviflora (Sendtn.) Hunz.,Angiospermas
Sphenoclea zeylanica Gaertn.,Angiospermas
Styrax leprosus Hook. & Arn.,Angiospermas
Symplocos corymboclados Brand,Angiospermas
Symplocos falcata Brand,Angiospermas
Symplocos glandulosomarginata Hoehne,Angiospermas
Symplocos itatiaiae Wawra,Angiospermas
Symplocos laxiflora Benth.,Angiospermas
Symplocos neglecta Brand,Angiospermas
Symplocos nitidiflora Brand,Angiospermas
Symplocos organensis Brand,Angiospermas
Symplocos platyphylla (Pohl) Benth.,Angiospermas
Symplocos rizzinii Occhioni,Angiospermas
Symplocos tenuifolia Brand,Angiospermas
Symplocos tetrandra Mart.,Angiospermas
