"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","geoFlag","phylum","order","infraspecificEpithet","typeStatus","continentOcean","preparationType","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"90","2008-05-27 22:02:00-03","MO","MOBOT","1954103","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Sydney F. Glassman","Glassman 8701","1969","6","22","Brazil","Pernambuco",NA,"Municipio de Pombos, near roadside, along stream.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"91","2010-04-15 11:39:00-03","MO","MOBOT","1954120","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Larry R. Noblick","Noblick 4806","1991","5","17","Brazil",NA,NA,"Fairchild Tropical Garden plot 117, accession number 64660A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"92","2016-07-08 12:12:00-03","MO","MOBOT","1954138","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","L.R. Noblick",NA,NA,NA,"Larry R. Noblick|J.L. dos S. Lima","Noblick 4657","1988","10","22","Brazil","Bahia",NA,"Municipio of Santana, Praça de Bandeira in Santana, cultivated palms transplanted from the native forests of the region.","-44.65","-13.3333333",NA,"540.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"93","2019-02-19 04:30:00-03","MO","MOBOT","1954139","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"C.F.P. Martius","Martius 1545","1817",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"94","2013-02-13 05:33:00-02","MO","MOBOT","941781","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","M. Moraes Ramírez",NA,NA,NA,"Mario Saldias P.|Luzmila Arroyo P.|Bonifacio Mostacedo C.|E. Gutiérrez|René Guillén V.","Saldias Paz 3370","1993","11","3","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. 15 km SE del campamento Los Fierros, sobre el camino al aserradero Tarbo. Bosque alto en llanura.","-60.76666","-14.66666",NA,"225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"95","2013-01-28 05:13:00-02","MO","MOBOT","943008","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","M. Moraes R.",NA,NA,NA,"René Guillén V.","Guillén Villarroel 1943","1994","6","26","Bolivia","Santa Cruz","Velasco","Campamento EL REFUGIO, a 2800 m al NE de la casa, en la Bahía Las Petas. Colchas y Taropes. Cuerpo de agua, con material órganico en suspención.","-61.03333","-14.7625",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"96","2009-07-27 09:31:00-03","MO","MOBOT","1954133","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea platyphylla","(Drude) Becc.",NA,NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 18588","1861",NA,NA,"Brazil",NA,NA,"In Brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"platyphylla",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"97","2009-07-27 09:31:00-03","MO","MOBOT","1954140","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea platyphylla","(Drude) Becc.",NA,NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 7000","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"platyphylla",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"98","2009-07-27 09:31:00-03","MO","MOBOT","1954133","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea platyphylla","(Drude) Becc.",NA,NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 18588","1861",NA,NA,"Brazil",NA,NA,"In Brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"platyphylla",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"99","2009-07-27 09:31:00-03","MO","MOBOT","1954140","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea platyphylla","(Drude) Becc.",NA,NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 7000","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"platyphylla",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-08-01 18:19:14-03","UNESP-IBILCE","SJRP","00102","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","J. Mattos",NA,NA,NA,"G. de Marinis",NA,NA,NA,NA,"Brasil","São Paulo","Cardoso","faz. mariheiro","-49.9099998474121","-20.0799999237061","22486",NA,NA,"Folhas, flores e frutos;",NA,NA,"auto","Tracheophyta","Arecales",NA,NA,"América do Sul",NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"101","2020-07-24 17:21:14-03","MBML","MBML-HERBARIO","161",NA,"Plantae","Palmae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"H. Q. Boudet Fernandes","2009","1986","08","01","Brasil","Rio de Janeiro","Rio de Janeiro","Barra de Guaratiba, Sítio Burle Marx","-43.545556","-23.0225",NA,NA,NA,"Palmeira com cerca de 8m, folhas crispadas, frutos imatura coletada no chão, cultivada ao lado da residência do Sr. Roberto Burlemax.","MBML000161",NA,NA,NA,NA,NA,NA,NA,NA,"43W32'44","23S1'21",NA,NA,NA,NA,NA
"102","2020-07-10 09:48:44-03","MBML","MBML-HERBARIO","3357",NA,"Plantae","Palmae","Syagrus","oleracea","Syagrus oleracea","(Martins) Beccari","H.Q.B.Fernandes/07-07-1987",NA,NA,NA,"H. Q. Boudet Fernandes","2088","1987","05","08","Brasil","Espírito Santo","Santa Teresa","Rio Cinco de Novembro","-40.6325","-19.8375",NA,NA,NA,"Coco-de-quarta. Arbustiva. Uni caule, 5m, estipe 3,5m X 13cm (acima de 1m) a 10cm (abaixo de 1m). Folhas 13 contemporâneas, crispadas; flores visitadas por abelhas, espata castanho claro, frutos jovens amarelo com indumento marron no á","MBML003357",NA,NA,NA,NA,NA,NA,NA,NA,"40W37'57","19S50'15",NA,NA,NA,NA,NA
"103","2020-07-10 09:48:44-03","MBML","MBML-HERBARIO","3835",NA,"Plantae","Palmae","Syagrus","oleracea","Syagrus oleracea","(Martins) Beccari","H. Q. B. Fernandes/1987",NA,NA,NA,"H. Q. Boudet Fernandes","2175","1985","07","23","Brasil","Espírito Santo","Santa Teresa","Rio Cinco de Novembro","-40.6325","-19.8375",NA,NA,NA,"Palmeira arbustiva; estipe 3,5m x 11-13cm; folha 8 contemporâneas ereto patente; folílos 85 pares inseridos em diverosas direções, em grupos de 3-5 raque 2,5m, pecíolo 40cm, bainha 30cm, espádice verde, fruto jovem verde com ápice mar","MBML003835",NA,NA,NA,NA,NA,NA,NA,NA,"40W37'57","19S50'15",NA,NA,NA,NA,NA
"104","2020-09-16 16:42:31-03","MBML","MBML-HERBARIO","7604",NA,"Plantae","Palmae","Syagrus","oleracea","Syagrus oleracea","(Martins) Beccari",NA,NA,NA,NA,"H. Q. Boudet Fernandes; et al","3207","1997","05","22","Brasil","São Paulo","Barretos","Fazenda Nelore, indo para Olimpia, a 8 km da entrada para Barretos. Altitude 600 m/s.m. Pastagem","-48.658889","-20.57",NA,NA,NA,"Arborescente, solitária, 12m de altura. Estipe 10m x 20cm; entrenós 10-15 cm. Folhas: 7 contemporâneas. Bainhas 74 cm. Pecíolo 8 cm x 2,7-3,6 cm de alrgura distal. Raque 1,91-1,99m. Folíolos com 126-128 pares, o mediano com 51-61 x 2,5","MBML007604",NA,NA,NA,NA,NA,NA,NA,NA,"48W39'32","20S34'12",NA,NA,NA,NA,NA
"105","2020-07-10 09:48:44-03","MBML","MBML-HERBARIO","33200",NA,"Plantae","Palmae","Syagrus","picrophylla","Syagrus picrophylla","Barb.Rodr.",NA,NA,NA,NA,"A. P. Fontana; et al","1522","2005","07","08","Brasil","Espírito Santo","Santa Teresa","Vale do Canaã","-40.601944","-19.906111",NA,NA,NA,"3m, flores cremes, bráctea da infl. ocre, inflorescência e frutios verdes.","MBML033200",NA,NA,NA,NA,NA,NA,NA,NA,"40W36'7","19S54'22",NA,NA,NA,NA,NA
"106","2020-07-10 09:48:44-03","MBML","MBML-HERBARIO","25472",NA,"Plantae","Palmae","Syagrus","picrophylla","Syagrus picrophylla","Barb.Rodr.","L. Kollmann/23-09-2005",NA,NA,NA,"L. Kollmann; et al","8438","2005","09","23","Brasil","Espírito Santo","Santa Teresa","Cachoeira do Strut","-40.731389","-19.833333",NA,NA,NA,"Planta 4m de altura, frutos verdes e flores amarelas.","MBML025472",NA,NA,NA,NA,NA,NA,NA,NA,"40W43'53","19S50'0",NA,NA,NA,NA,NA
"107","2020-07-10 09:48:44-03","MBML","MBML-HERBARIO","6327",NA,"Plantae","Palmae","Syagrus","picrophylla","Syagrus picrophylla","Barb.Rodr.","H.Q.B.Fernandes/05-03-1992",NA,NA,NA,"H. Q. Boudet Fernandes","3081","1992","03","05","Brasil","Espírito Santo","Santa Teresa","Rio 5 de Novembro","-40.6325","-19.8375",NA,NA,NA,"Coco de quarto is the common name. Quarto is a unit of measurement equal to about 10 liters and refers to the abundance of fruit produced by a single infructescence. Solitary palm with 2.5-3m x 10-15cm trunk. 12-15 LEAVES in crown, spi","MBML006327",NA,NA,NA,NA,NA,NA,NA,NA,"40W37'57","19S50'15",NA,NA,NA,NA,NA
"108","2019-05-23 11:07:39-03","UFLA","ESAL","14664","S","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Santa Vitória","Fazenda Bonanza","-50.1213989257812","-18.8386001586914","74800","3","3","árvore; 7,50; creme;; floresta",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-05-23 11:07:39-03","UFLA","ESAL","4660","S","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Augusto Gabriel","s.n.",NA,NA,NA,"Brasil","São Paulo","Marília","Bosque Rangel Pietraróia","-49.939998626709","-22.2099990844727","38865","6","6","; ; ;; floresta",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-05-23 11:07:39-03","UFLA","ESAL","20121","S","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","R.M.Santos",NA,NA,NA,"Santos, RM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Juvenilia",NA,"-44.1603012084961","-14.2624998092651","40104",NA,NA,"árvore; ; ;; caatinga",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-05-23 11:07:39-03","UFLA","ESAL","18073","S","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Passos","Passos","-46.6096992492676","-20.718900680542","37279",NA,NA,"árvore; 2,5 m; ;; floresta",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-05-23 11:07:39-03","UFLA","ESAL","25253","S","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Santa Vitória","Faz. Bonanza","-50.1213989257812","-18.8386001586914","74800",NA,NA,"; 7,5m; creme;",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-12-19 11:17:12-03","UFG","UFG","13871","S","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Noblick, L.R.; Gomes-Klein, V.L.","4891","1992","06","13","Brasil","Goiás","Goiânia","Campus of the Universidade Federal de Goiás, School of Agronomy. Moist forest with lateritic soils with transitions to cerrado vegetation. Natural and cultivated populations.","-49.266667","-16.666667",NA,"700","800","Solitary palm with 6-8m x 17-23cm trunk. 12-15 LEAVES in crown, spirally arranged and spreading. Leaf sheath plus petiole is 50-80cm long with a true leaf petiole only 10-15,5cm long with smooth margins and a fibrous leaf sheath, adaxially channeled",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.266667","-16.666667",NA,NA,NA,NA,NA
"114","2019-06-10 10:10:10-03","FZB-BH","BHZB","7932","S","Plantae","Arecaceae","Syagrus","cf. picrophylla","Syagrus cf. picrophylla",NA,NA,NA,NA,NA,"Fernandes, M.G.C.",NA,"2010","06","01","Brasil","MG","Belo Horizonte","FZB-BH - Jardim Botânico - Área de Visitação","-43.937801361084","-19.9207992553711","17082",NA,NA,"Follha inteira com 2,40m, pina do ápice com 13 a 25 cm, do meio com 42 cm e da base com 42 cm. Pecíolo com 20 cm. Inflorescência e espata com 1,5 cm. Exsicata subdividida em A/B/C/D.Cultivado",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-01-26 11:46:33-03","IMA","MAC","17987","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","E.Lins","2018",NA,NA,"R.P.Lyra-Lemos; G.L.Esteves","1240","1986","10","17","Brasil","Alagoas","São José da Laje","Próximo a AL-110.","-36.218636","-8.97405",NA,NA,NA,"Mata Atlântica.","MAC0017987",NA,NA,NA,NA,NA,NA,NA,NA,"-36.218636","-8.97405",NA,NA,NA,NA,NA
"116","2021-01-26 11:46:33-03","IMA","MAC","42677","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","E.C.O.Chagas","2009","06","26","Chagas-Mota","4197","2009","06","26","Brasil","Alagoas","Viçosa","Serra Dois Irmãos.","-36.2407989501953","-9.3713903427124","18701",NA,NA,"Estipe ca. 4,5 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","MAC0042677",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-02-04 10:26:24-03","UFRPE","HST","960","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","J.T. Costa .","1970","09","11","S.Tavares","960","1962","08","20","Brasil","Paraíba","Santa Rita","Próximo ao Açude da Usina São João","-34.978099822998","-7.11389017105103","25560",NA,NA,"Árvore mais ou menos 4m. alt. e folha com mais ou menos 2m de comprimento.","HST000960",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-02-25 10:11:24-03","CVRD","CVRD","6762","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Folli, D.A.","3825","2001","03","07","BRASIL","ES","Linhares","Linha E Planta 15","-40.0722007751465","-19.3910999298096","48094",NA,NA,"Planta com 106 pares de folíolos <ll>dwc_commonname:</ll> Pati amargoso","CVRD006762",NA,"auto","Magnoliophyta","Arecales",NA,NA,"América do Sul",NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"119","2021-02-25 10:11:24-03","CVRD","CVRD","10117","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","Domingos A. Folli","2007","03","27","Luz, A.A. da","386","2007","03","27","BRASIL","ES","Pancas",NA,"-40.8513984680176","-19.2250003814697","32475",NA,NA,"<ll>dwc_commonname:</ll> Pati amargoso","CVRD010117",NA,"auto","Magnoliophyta","Arecales",NA,NA,"América do Sul",NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"120","2021-02-25 10:11:24-03","CVRD","CVRD","13651","PreservedSpecimen","Plantae","Arecaceae","Syagrus","picrophylla","Syagrus picrophylla","Barb. Rodr.","Domingos A. Folli","2011","12","18","Folli, D.A.","6837","2011","12","18","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094","60","60","<ll>dwc_commonname:</ll> Côco de quarta","CVRD013651",NA,"auto","Magnoliophyta","Arecales",NA,NA,"América do Sul",NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"121","2021-03-01 11:53:10-03","UFPE","UFP","7424","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","Leite, IRM","1987","12","02","Leite, IRM","s.n.","1987","12","02","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148","18865",NA,NA,"Infrutescência; Infrutescência","UFP007424",NA,"auto",NA,"Arecales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 11:53:10-03","UFPE","UFP","7424","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","Leite, IRM","1987","12","02","Leite, IRM","s.n.","1987","12","02","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148","18865",NA,NA,"Inflorescência masculina.; Inflorescência masculina.","UFP007424",NA,"auto",NA,"Arecales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-07-31 14:32:06-03","CPATSA","HTSA","1165","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Lima, J.L.S.","75","1985","03","20","Brasil","Bahia","Cristópolis",NA,"-44.701944","-12.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.701944","-12.416667",NA,NA,NA,NA,NA
"124","2019-07-31 14:32:06-03","CPATSA","HTSA","1166","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Lima, J.L.S.","76","1984","11","22","Brasil","Paraíba","Mamanguape","Camaratuba.","-35.201944","-7.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-35.201944","-7.25",NA,NA,NA,NA,NA
"125","2019-07-31 14:32:06-03","CPATSA","HTSA","1242","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Lima, J.L.S.","131a","1988","10","22","Brasil","Bahia","Santa Maria da Vitória","A 12 Km de Correntina.","-44.8925","-13.559167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.8925","-13.559167",NA,NA,NA,NA,NA
"126","2019-07-31 14:32:06-03","CPATSA","HTSA","1243","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Lima, J.L.S.","132a","1988","10","23","Brasil","Bahia","Santana","Praça da Bandeira.","-44.083333","-13.6425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.083333","-13.6425",NA,NA,NA,NA,NA
"127","2019-07-31 14:32:06-03","CPATSA","HTSA","1206","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Lima, J.L.S.","95","1988","10","12","Brasil","Bahia","Ibotirama","A mais ou menos 42 Km de Ibotirama, na serra.","-44","-12.309167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44","-12.309167",NA,NA,NA,NA,NA
"128","2019-07-31 14:32:06-03","CPATSA","HTSA","1217","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Lima, J.L.S.","106a","1988","10","15","Brasil","Bahia","Baianópolis","Ilha a 12 Km de Inhumas, próximo ao Rio Angico.","-44.951944","-12.559167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.951944","-12.559167",NA,NA,NA,NA,NA
"129","2020-09-12 05:00:02-03","US","US","3487376","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"L. R. Noblick & J. L. Santos","4656","1988","10","22","Brazil","Bahia","Correntina","E of Correntina onBR 349 Correntina/Santa Maria de Vitoria","-44.65","-13.33",NA,NA,NA,NA,NA,NA,NA,NA,"Arecales",NA,NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"130","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"L. R. Noblick & J. L. Santos","4656","1988","10","22","Brazil","Bahia","Correntina","E of Correntina onBR 349 Correntina/Santa Maria de Vitoria","-44.65","-13.33",NA,NA,NA,"See sheet #s 3487376 & 3487377",NA,NA,NA,NA,"Arecales",NA,NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","3487377","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"L. R. Noblick & J. L. Santos","4656","1988","10","22","Brazil","Bahia","Correntina","E of Correntina onBR 349 Correntina/Santa Maria de Vitoria","-44.65","-13.33",NA,NA,NA,NA,NA,NA,NA,NA,"Arecales",NA,NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"L. R. Noblick & J. L. Santos","4656","1988","10","22","Brazil","Bahia","Correntina","E of Correntina onBR 349 Correntina/Santa Maria de Vitoria","-44.65","-13.33",NA,NA,NA,"See sheet #s 3487376 & 3487377",NA,NA,NA,NA,"Arecales",NA,NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"133","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"S. F. Glassman & J. Costa","8706","1969","6","24","Brazil","Pernambuco",NA,"W of Neves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arecales",NA,NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"134","2020-09-12 05:00:02-03","US","US","1706172","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"-. Simard","20029","1892","8","2","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US00059817","US00059817_01",NA,NA,"Arecales",NA,NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"135","2020-09-12 05:00:02-03","US","US","1194837","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea platyphylla","Drude in Mart.",NA,NA,NA,NA,"A. F. M. Glaziou","8063","1878","10","4","Brazil",NA,NA,"Culbere.",NA,NA,NA,NA,NA,NA,"US00087709","US00087709_01",NA,NA,"Arecales","platyphylla","Isolectotype","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"136","2020-09-12 05:00:02-03","US","US","1112507","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"-. Simard","17339","1887","2","18","Brazil",NA,NA,"Laraugeiras",NA,NA,NA,NA,NA,NA,"US00059820","US00059820_01",NA,NA,"Arecales",NA,NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"137","2020-09-12 05:00:02-03","US","US","1112483","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"-. Simard","9010","1877","3","25","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US00059818","US00059818_01",NA,NA,"Arecales",NA,NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"138","2020-09-12 05:00:02-03","US","US","3487297","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"S. F. Glassman & J. Costa","8706","1969","6","24","Brazil","Pernambuco",NA,"W of Neves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arecales",NA,NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"139","2020-09-12 05:00:02-03","US","US","3487296","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"S. F. Glassman & J. Costa","8706","1969","6","24","Brazil","Pernambuco",NA,"W of Neves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arecales",NA,NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"140","2020-09-12 05:00:02-03","US","US","3487295","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"S. F. Glassman & J. Costa","8706","1969","6","24","Brazil","Pernambuco",NA,"W of Neves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arecales",NA,NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"141","2020-09-12 05:00:02-03","US","US","1194837","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea platyphylla","Drude in Mart.",NA,NA,NA,NA,"A. F. M. Glaziou","8063","1878","10","4","Brazil",NA,NA,"Culbere.",NA,NA,NA,NA,NA,NA,"US00087709","US00087709_01",NA,NA,"Arecales","platyphylla","Isolectotype","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
