"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"42","2016-09-29 15:00:00-03","NY","NYBG","640331","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens",NA,"A. Jardim","105","1993","11","11","South America","Bolivia","Santa Cruz","Velasco. Parque Nacional Noel Kempff M. Los Fierros","-60.7614","-14.5583","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=552717' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640331",NA,"R. Guillén",NA,"500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","1028403","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens","caerulescens","Manihot caerulescens caerulescens","Pohl","H. S. Irwin","16461","1966","06","02","South America","Brazil","Mato Grosso","Ca. 84 km. N. of Xavantina. Serra do Roncador.","-52.1","-13.93","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1182532' target='other'> <mi>dwc_moreinfo</mi></a>","NY01028403","NY01028403_01","D. J. Rogers; S. G. Appan",NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01451404","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","W. R. Anderson","10941","1974","02","13","South America","Brazil","Pará","Alto Tapajós, Rio Cururú. Region of Missâo Velha, a Mundurukú village ca 2km N of the Rio Cururú.","-57.33","-7.75","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1693760' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451404","NY01451404_01","M. L. L. Martins",NA,"200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01451358","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens","paraensis","Manihot caerulescens paraensis","(Müll.Arg.) D.J.Rogers & Appan","A. J. Henderson","277","1985","04","20","South America","Brazil","Amazonas","BR 230 Estrada da Transamazônica, 150 Km from Humaitá on Estrada do Estanho, 153 Km on this road at Mineração Igarapé Preto. Terra firme forest.","-61.25","-8.916667","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1322741' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451358","NY01451358_01","M. J. Huft","Humaitá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1549905","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","B. V. Rabelo","2551","1984","02","29","South America","Brazil","Amapá","BR 156 Km. 60.","-51.0664","-0.3669","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1801346' target='other'> <mi>dwc_moreinfo</mi></a>","NY01549905","NY01549905_01","M. L. L. Martins; P. Carvalho","Macapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1028401","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens","caerulescens","Manihot caerulescens caerulescens","Pohl","G. Eiten","9204","1968","10","10","South America","Brazil","Mato Grosso","260 km along new road NNE of village of Xavantina. Ca. 3 km due SE of Royal Society - Royal Geographic Society Base Camp.) Along path R 3.","-51.75","-12.85","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1182523' target='other'> <mi>dwc_moreinfo</mi></a>","NY01028401","NY01028401_01","D. J. Rogers","Barra do Garças","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","640332","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","A. C. Allem","3032","1984","11","18","South America","Brazil","Bahia","161 km a oeste de Ibotirama na BR-242 rumo a Barreiras","-44.67","-12.08","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=552713' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640332","NY00640332_01","A. C. Allem","Cristópolis","820","820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","503459","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","M. M. Arbo","7510","1997","01","19","South America","Brazil","Bahia","20 km S de Xique-Xique, camino a Santo Inácio","-42.72","-11.02","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=457109' target='other'> <mi>dwc_moreinfo</mi></a>","NY00503459","NY00503459_01","M. L. L. Martins","Xique-Xique","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1181518","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","D. Sasaki","2143","2008","02","02","South America","Brazil","Mato Grosso","Parque Estadual Cristalino. Serra do Rochedo, limite sul do parque, acesso pela Fazenda AJJ.","-55.44217","-9.685575","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1375921' target='other'> <mi>dwc_moreinfo</mi></a>","NY01181518","NY01181518_01","W. Milliken","Novo Mundo","451","451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1027163","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","M. dos R. Cordeiro","1089","1976","11","19","South America","Brazil","Mato Grosso","Fazenda Cachimbo, sub. Base Projeto RADAM.","-54.9328","-10.0575","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1141637' target='other'> <mi>dwc_moreinfo</mi></a>","NY01027163","NY01027163_01",NA,"Matupá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1027065","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","H. S. Irwin","21864","1969","01","13","South America","Brazil","Minas Gerais","Serra do Espinhaço, ca. 30 km S.W. of Diamantina on road to Gouveia","-43.7215","-18.4293","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1132076' target='other'> <mi>dwc_moreinfo</mi></a>","NY01027065","NY01027065_01",NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1065293","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","E. P. Heringer","970","1979","01","29","South America","Brazil","Mato Grosso do Sul","Estrada para Três Lagoas.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1226154' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065293","NY01065293_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","2422656","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","R. de Mello-Silva","3436","2011","04","17","South America","Brazil","Minas Gerais","Serra do Cabral 5.9 km além da ponte sobre o Córrego da Onça, em direção al alto da serra.","-44.19617","-17.70839","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2669908' target='other'> <mi>dwc_moreinfo</mi></a>","NY02422656","NY02422656_01",NA,"Joaquim Felício","1020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1065503","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","J. A. Ratter","R4835","1983","11","12","South America","Brazil","São Paulo","Floresta de Angatuba. Instituto Florestal de SP.","-48.42","-23.45","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237919' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065503","NY01065503_01","M. L. L. Martins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1181507","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","D. Sasaki","1927","2008","01","26","South America","Brazil","Mato Grosso","Parque Estadual Cristalino. Campo, floresta alta aberta e floresta baixa na região sudeste do parque. Entrada pela Fazeznda AJJ.","-55.19144","-9.584","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1375889' target='other'> <mi>dwc_moreinfo</mi></a>","NY01181507","NY01181507_01","W. Milliken","Novo Mundo","379","379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","02431677","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","A. C. Allem","3538","1986","05","13","South America","Brazil","Rondônia","15 km a NW de Vilhena ao longo da Rodovia BR-364 rumo a Cacoal, altura km 31 da rodovia","-60.25","-11.67","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2970727' target='other'> <mi>dwc_moreinfo</mi></a>","NY02431677","NY02431677_01",NA,NA,"550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01451407","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","M. N. F. da Silva","130","1983","04","27","South America","Brazil","Pará","Serra do Cachimbo, Base Aérea, depois do Aeroporto do Cachimbo, 5 Km margem do Rio Formiga","-55.9833","-4.2761","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1325835' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451407","NY01451407_01","M. L. L. Martins","Itaituba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1028394","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","G. T. Prance","18846","1973","10","12","South America","Brazil","Mato Grosso","Chapada dos Guimarães, just above Cachoeira Furada, Reserva Buriti","-55.8147419","-15.45169","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1182265' target='other'> <mi>dwc_moreinfo</mi></a>","NY01028394","NY01028394_01","W. Punt",NA,"720","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1027082","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","E. P. Heringer","9816","1964","09","26","South America","Brazil","Minas Gerais","Chapada de Pirapora",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1132116' target='other'> <mi>dwc_moreinfo</mi></a>","NY01027082","NY01027082_01","M. L. L. Martins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1065606","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","H. S. Irwin","27475","1970","03","14","South America","Brazil","Minas Gerais","Serra do Espinhaço, Ca. 18 km E. of Diamantina","-43.5366667","-18.1838","boxed","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1236514' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065606","NY01065606_01","W. Punt","Diamantina","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1183621","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","G. T. Prance","25081","1977","11","09","South America","Brazil","Pará","BR 163, km 807.5. Serra do Cachimbo, Cuiabá-Santarem Highway","-54.8435462","-9.3406589","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1451172' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183621","NY01183621_01","J. M. Mendoza F.",NA,"520","520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","640335","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","C. A. Cid Ferreira","6246","1985","09","25","South America","Brazil","Mato Grosso","Estr. para Porto dos Gaúchos a 25 km da BR 163. Missionária, Rio Teles Pires. Cachoeira Cachoeirao","-55.75","-11.67","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=552718' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640335","NY00640335_01","I. Cordeiro","Sinop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1065518","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","M. M. Arbo","7510","1997","01","19","South America","Brazil","Bahia","20 km S de Xique-Xique, camino a Santo Inácio","-42.72","-11.02","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237945' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065518","NY01065518_01","M. L. L. Martins","Xique-Xique","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","640356","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens","caerulescens","Manihot caerulescens caerulescens","Pohl","H. S. Irwin","14609","1966","04","12","South America","Brazil","Bahia","Drainage of the Rio Corrente, Western Bahia. Rio Piau, ca. 225 km. S.W. of Barreiras on road to Posse, Goiás",NA,NA,"sheet","Root separate <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=525004' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640356","NY00640356_01","D. J. Rogers; S. G. Appan",NA,"850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1028406","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens","caerulescens","Manihot caerulescens caerulescens","Pohl","D. Philcox","3340","1967","12","02","South America","Brazil","Mato Grosso","Between Base Camp and main Xavantina Road.","-51.77","-12.82","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1183359' target='other'> <mi>dwc_moreinfo</mi></a>","NY01028406","NY01028406_01","D. J. Rogers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","569505","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens","caerulescens","Manihot caerulescens caerulescens","Pohl","W. R. Anderson","36702","1972","03","06","South America","Brazil","Bahia","Espigao Mestre, ca. 100 km WSW of Barreiras",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=525016' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569505","NY00569505_01",NA,NA,"750","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","640358","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens","caerulescens","Manihot caerulescens caerulescens","Pohl","R. M. Harley","16863","1974","03","06","South America","Brazil","Bahia","Serra do Curral Feio. 22 km North-west of Lagoinha (which is 5.5km. S.W. of Delfino) on side road to Minas do Mimoso","-41.33","-10.33","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=525009' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640358","NY00640358_01","D. J. Rogers",NA,"980","980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01451199","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens","caerulescens","Manihot caerulescens caerulescens",NA,"J. M. Pires","6284","1956","12","15","South America","Brazil","Pará","Serra do Cachimbo.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1692127' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451199","NY01451199_01","D. J. Rogers; S. G. Appan",NA,"425","425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","640346","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens","caerulescens","Manihot caerulescens caerulescens","Pohl","D. J. Rogers","408","1961","03","05","South America","Brazil","Pernambuco","NW Pernambuco, on road between Araripina and Crato, Ceará, about 50 km SW of Crato",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=525012' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640346","NY00640346_01","D. J. Rogers; S. G. Appan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1028396","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens","caerulescens","Manihot caerulescens caerulescens","Pohl","P. Clausen","s.n.",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1182284' target='other'> <mi>dwc_moreinfo</mi></a>","NY01028396","NY01028396_01","D. J. Rogers; S. G. Appan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","640347","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens","caerulescens","Manihot caerulescens caerulescens","Pohl","D. J. Rogers","397","1961","03","03","South America","Brazil","Pernambuco","S. Jose do Belmonte (formerly Maniçobal). Farm, 1 km. N. of town. Plants from a former manicoba plantation, not now on active production","-38.83","-7.83","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=525013' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640347","NY00640347_01","D. J. Rogers; S. G. Appan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","640360","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens","caerulescens","Manihot caerulescens caerulescens","Pohl","R. M. Harley","18918","1977","02","22","South America","Brazil","Bahia","Serra do Açuruá. 12 km E. of Gentio do Ouro on road to Boa Vista and Ibipeba","-42.4","-11.4","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=525005' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640360","NY00640360_01","G. Bromley",NA,"500","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","640349","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens","caerulescens","Manihot caerulescens caerulescens","Pohl","D. J. Rogers","404","1961","03","04","South America","Brazil","Pernambuco","Araripina Ag. Exp. Sta. In brush along road near Exp. Sta.",NA,NA,"sheet","More or less volunteers <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=525015' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640349","NY00640349_01","D. J. Rogers; S. G. Appan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01451357","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","caerulescens","paraensis","Manihot caerulescens paraensis","(Müll.Arg.) D.J.Rogers & Appan","D. D. Ackerly","202","1986","02","28","South America","Brazil","Pará","Península de Alter do Chão. Vegetação de savana sobre solo arenoso.","-54.95","-2.483333","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1326103' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451357","NY01451357_01","M. J. Huft","Santarém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
