"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","typeStatus","class","previousCatalogNumber","individualCount","fieldNumber","relatedCatalogItem"
"201","2015-09-05 11:02:44-03","MNHN","RECOLNAT_MNHN_P","P05495353","PreservedSpecimen",NA,"Begoniaceae","Begonia","villosa","Begonia villosa","Lindl.",NA,NA,NA,NA,"Gardner","1836","8","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P05495353","P05495353_01",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05495353' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"106",NA
"202","2020-12-11 11:33:49-03","UFMG","BHCB","38338","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-11 11:33:49-03","UFMG","BHCB","182047","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,"2016","02","15","Gontijo, FD; Tameirão Neto, E","2016","01","07","Brasil","Minas Gerais","São Joaquim de Bicas","Serra Azul, Serra das Farofas","-44","-21.093953","-44","-21.093953","BHCB037835",NA,"1102","1334","1334","Dicotyledon",NA,"Southern America",NA,"Herbáceo; Campo Rupestre Ferruginoso",NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-11 11:33:49-03","UFMG","BHCB","130530","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,"2012","11","30","Almeida, TE; Souza, DT; Cota, MMT","2009","05","25","Brasil","Minas Gerais","Santa Rita do Itueto","Rio Manhuaçu., Floresta Estacional Semidecidual","-41.425556","-19.529444","-41.425556","-19.529444","BHCB003934",NA,"1951","185","185","Dicotyledon",NA,"Southern America",NA,"Erva rupícola em afloramento rochoso no interior de floresta. Flores brancas",NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-11 11:33:49-03","UFMG","BHCB","134557","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"Gasper, AL de; Brogni, E","2008","02","20","Brasil","Santa Catarina","Lebon Régis","Fazenda Cachoeirinha., Planta coletada no banhado.","-50.670833","-26.730278","-50.670833","-26.730278",NA,NA,"1450",NA,"1026","Dicotyledon",NA,"Southern America",NA,"Florística IFFSC 789. FOM.",NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-11 11:33:49-03","UFMG","BHCB","160374","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,"2012","11","30","Delfini Feliciano, C; Romão, GO","2007","10","02","Brasil","Minas Gerais","José do Barreiro","Parque Nacional da Sera da Canastra, Acesso pela portaria Casca D#?#anta. Trilha para a cachoeira Casca D#?#anta.",NA,NA,NA,NA,"BHCB003918",NA,"30",NA,NA,"Dicotyledon",NA,"Southern America",NA,"Erva decumbente, 15cm alt. flores róseas.",NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-11 11:33:49-03","UFMG","BHCB","5883","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,"2008",NA,NA,"Grandi, TSM; et al.","1985","04","28","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.666667","-19.816667","-43.666667","-19.816667","BHCB047760",NA,"1720","1650","1670","Dicotyledon",NA,"Southern America",NA,"2ºe3ºestação;; herbáceo;flor vermelha; Campo",NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-11 11:33:49-03","UFMG","BHCB","6488","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,"2008",NA,NA,"Jane, AP","1985","08","15","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.666667","-19.816667","-43.666667","-19.816667","BHCB047759",NA,"2",NA,NA,"Dicotyledon",NA,"Southern America",NA,"herbáceo;; campo;",NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-11 11:33:49-03","UFMG","BHCB","26295","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"s.n.",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA
"210","2020-12-11 11:33:49-03","UFMG","BHCB","26295","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,"2008",NA,NA,"Teixeira, WA","1995","02","17","Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,"BHCB047758",NA,"s.n.",NA,NA,"Dicotyledon",NA,"Southern America",NA,"Herbácea, flores branco-rosadas, estames amarelos; Campo rupestre/canga","20553","auto",NA,NA,NA,NA,NA,NA
"211","2020-12-11 11:33:49-03","UFMG","BHCB","58251","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"Oliveira, JE",NA,NA,NA,"Brasil","Minas Gerais","Tombos",NA,"-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,"305",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA
"212","2020-12-11 11:33:49-03","UFMG","BHCB","96993","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,"2012","11","30","Mota, RC da; Arruda, L","2006","02","03","Brasil","Minas Gerais","Catas Altas","Mina do Fazendão.","-43.4075012207031","-20.0746994018555",NA,NA,"BHCB003917",NA,"2997","900","900","Dicotyledon",NA,"Southern America",NA,"Planta saxícola em fendas de canga, geralmente em lugares pouco iluminados e mais úmidos; erva; flores masculinas brancas a rosa-claras, anteras amarelas","11966","auto",NA,NA,NA,NA,NA,NA
"213","2020-12-11 11:33:49-03","UFMG","BHCB","92527","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,"2008",NA,NA,"Mota, RC da","2005","01","05","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,"BHCB047756",NA,"2648",NA,NA,"Dicotyledon",NA,"Southern America",NA,"Erva rupestre, em lugar úmido, perianto branco; Planta coletada na transição de mata semidecídua com campo rupestre","11966","auto",NA,NA,NA,NA,NA,NA
"214","2020-12-11 11:33:49-03","UFMG","BHCB","37095","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,"2008",NA,NA,"Salino, A","1997","05","24","Brasil","Minas Gerais","Januária","Vale do Rio Peruaçu.","-44.3616981506348","-15.4881000518799",NA,NA,"BHCB047761",NA,"3092",NA,NA,"Dicotyledon",NA,"Southern America",NA,"Erva rupícola, com folhas carnosas, pecíolo e caule avermelhado, flores brancas esverdeadas, frutos imaturos e maduros","148972","auto",NA,NA,NA,NA,NA,NA
"215","2015-11-16 15:28:00-02","MO","MOBOT","1747017","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Peter Moonlight (E)",NA,NA,NA,"Ramiro Fonnegra G.","1994","9","14","Colombia","Antioquia","Nariño","Carretera a Termales Espiritu Santo","-75.05","5.5666667",NA,NA,NA,NA,"Fonnegra G. 5158","700.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"216","2011-10-22 04:57:00-02","MO","MOBOT","100229001","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","!K. Burt-Utley (NOLS)",NA,NA,NA,"Álvaro Cogollo P.|Rafael Borja","1983","7","7","Colombia","Antioquia","San Luis","Cañón del río Claro, margen izquierda, sector central.",NA,NA,NA,NA,NA,NA,"Cogollo Pacheco 450","325.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"217","2011-10-22 04:57:00-02","MO","MOBOT","100230300","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","!K. Burt-Utley (NOLS)",NA,NA,NA,"Álvaro Cogollo P.","1983","11","28","Colombia","Antioquia","San Luis","Cañón del río Claro, margen izquierda, sector norte.",NA,NA,NA,NA,NA,NA,"Cogollo Pacheco 931","325.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"218","2015-11-17 14:37:00-02","MO","MOBOT","100702670","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Peter Moonlight (E)",NA,NA,NA,"Ramiro Fonnegra G.|Juan C. Benavides|et al.","1999","10","20","Colombia","Antioquia","Puerto Berrío","Corregimiento Calera, Planta Hidroelétrica Calera, Margen izquerda de la quebrada Malena.",NA,NA,NA,NA,NA,NA,"Fonnegra G. 6959","170.00000000","200.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"219","2015-11-17 14:37:00-02","MO","MOBOT","100702680","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Peter Moonlight (E)",NA,NA,NA,"Ramiro Fonnegra G.|Giovanni Bedoya|et al.","2002","11","20","Colombia","Antioquia","Maceo","Hacienda Santa Bárbara, parcela de Don Cipriano, margen derecha de la quebrada Guarda Sol.","-74.64","6.5438889",NA,NA,NA,NA,"Fonnegra G. 7718","550.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"220","2008-05-27 22:02:00-03","MO","MOBOT","1389237","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","S.F. Smith (US)",NA,NA,NA,"Juan Celedonia Ruiz M.|José Campos de la Cruz","1991","3","29","Peru","San Martín","San Martín","Proyecto TAKIWASI. Bosque secundario, sobre recas.",NA,NA,NA,NA,NA,NA,"Ruiz M. 1726","700.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","61",NA
"221","2012-06-26 14:35:00-03","MO","MOBOT","1770304","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","D. Wasshausen",NA,NA,NA,"Máximo Liberman|F. Pedrotti|R. Venanzoni","1988","2","8","Bolivia","Tarija",NA,NA,NA,NA,NA,NA,NA,NA,"Liberman 2148","2100.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"222","2014-12-11 10:34:00-02","MO","MOBOT","1843248","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","L.B. Smith",NA,NA,NA,"Gerrit Davidse|Nelson A. Rosa|Milton G. da Silva|Carlos S. Rosário","1980","4","9","Brazil","Pará","Capanema","Rio Quatipuru, in vicinity of Miraselvas, ca. 30 km by road W of Bragança.","-46.9833333","-1.0666667",NA,NA,NA,NA,"Davidse 18098","50.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1","1377",NA
"223","2018-06-22 05:25:00-03","MO","MOBOT","2455202","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"Pe. Raulino Reitz","1943","12","7","Brazil","Santa Catarina",NA,"Jacinto Machado. Serra da Pedra",NA,NA,NA,NA,NA,NA,"Reitz 425c",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2011-04-09 06:31:00-03","MO","MOBOT","2455217","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Smith, L. B.",NA,NA,NA,"Alicia Lourteig","1967","12","17","Brazil","Santa Catarina",NA,"Rio do Sul. Rotados, pantanos de selva",NA,NA,NA,NA,NA,NA,"Lourteig 2308","300.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2012-04-18 17:57:00-03","MO","MOBOT","285956","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","K. Burt-Utley (NOLS)",NA,NA,NA,"James L. Zarucchi","1984","9","28","Colombia","Antioquia",NA,"Valley of Río Anorí between Dos Bocas and Anorí, Planta Providencia and vicinity (7º21'N, 75º03'W); Tropical Wet/Very Wet forest; near Caño Tirana bridge ca 3 km upstream from Providencia, alt. ca 500 m.","-75.05","7.35",NA,NA,NA,NA,"Zarucchi 3288","500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","84-3",NA
"226","2010-03-21 18:20:00-03","MO","MOBOT","3144761","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"Charles M. Belshaw","1937","10","2","Peru","San Martín",NA,"North of San Antonio 1-4 km, along Rio Cumbasa in dense jungle.",NA,NA,NA,NA,NA,NA,"Belshaw 3525","365.76000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2017-02-03 05:18:00-02","MO","MOBOT","3144885","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","D. Cardenas",NA,NA,NA,"Dairon Cárdenas L.","1988","2",NA,"Colombia","Chocó",NA,"Mpio. De Riosucio, Region de uraba. Zona Cerros del Cuchillo. Camino de Macondo al Cerro del Cuchillo. Bosque primario perturbado. bmh-T.",NA,NA,NA,NA,NA,NA,"Cárdenas López 1322","20.00000000","300.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2017-02-03 05:18:00-02","MO","MOBOT","1747005","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","J.G. Ramirez & D. Cardenas",NA,NA,NA,"Juan Guillermo Ramírez|Dairon Cárdenas L.","1987","2","25","Colombia","Antioquia","San Luis","Quebrada La Cristalina. bh-T/bmh-T. Sector CE","-74.0008333","6.0006167",NA,NA,NA,NA,"Ramírez Arango 682","700.00000000","770.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-01-10 20:49:44-03","INPA","INPA","142284","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Smith, SF",NA,NA,NA,"Martinelli, G","1985","05","12","Brasil","Espírito Santo","Linhares","Reserva Biologica de Sooretama.","-40.0722007751465","-19.3910999298096",NA,NA,"INPA0142284","INPA0142284 INPA0142284_e","10968","60","60","Dicotyledon Rosids","Cucurbitales","Southern America",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"230","2020-08-31 09:14:12-03","INPA","INPA","30712","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Silva, SJG da","1995","01",NA,"Prance, GT","1971","04","24","Brasil","Acre","Cruzeiro do Sul","Serra do Moa, Vicinity of Serra do Moa.","-73.73","-7.5","-73.73","-7.5","INPA0030712","INPA0030712 INPA0030712_e INPA0030712_e1","12389",NA,NA,"Dicotyledon Rosids","Cucurbitales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","46209",NA,"Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"L. Kollmann; A. P. Fontana","2013","05","29","Brasil","Espírito Santo","Castelo","ES 379","-41.184700012207","-20.6035995483398",NA,NA,"MBML046209","MBML046209","12718",NA,NA,NA,NA,NA,NA,"Erva ao sol, solo úmido, flores brancas","23588","auto",NA,NA,NA,NA,NA,NA
"232","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","45865",NA,"Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link.",NA,NA,NA,NA,"L. Kollmann; A.P.Fontana","2013","06","19","Brasil","Rio de Janeiro","Santa Maria Madalena","Cachoeirão","-42.0080986022949","-21.9552993774414",NA,NA,"MBML045865","MBML045865","12781",NA,NA,NA,NA,NA,NA,"Erva rupicola ao sol, flores brancas, frutos verdes.","30526","auto",NA,NA,NA,NA,NA,NA
"233","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","28935",NA,"Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","L. Kollmann/08-01-2007",NA,NA,NA,"L. Kollmann","2007","01","08","Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas","-40.479167","-20.272778","40W28'45","20S16'22","MBML028935","MBML028935","9415",NA,NA,NA,NA,NA,NA,"Erva 30cm, rupícula no sol, frutos verdes, flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","13391",NA,"Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","L. Kollmann/27-10-2000",NA,NA,NA,"A. P. Fontana; et al","2000","08","19","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556","40W40'53","19S48'20","MBML013391","MBML013391","13",NA,NA,NA,NA,NA,NA,"Sobre pedra, flores femininas de ovário verde, com séplas brancas, estigma amarelo. Flor masculina, sépalas brancas, estames amarelos.",NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","13492",NA,"Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","L. Kollmann/27-10-2000",NA,NA,NA,"L. Kollmann; et al","2000","09","18","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556","40W40'53","19S48'20","MBML013492","MBML013492","3095",NA,NA,NA,NA,NA,NA,"Rupícola na sombra, frutos verdes e flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","15554",NA,"Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","L. Kollmann/21-11-2001",NA,NA,NA,"L. Kollmann","2001","11","21","Brasil","Espírito Santo","Santa Teresa","Pátio do MBML","-40.6","-19.936111","40W36'0","19S56'10","MBML015554","MBML015554","5014",NA,NA,NA,NA,NA,NA,"Planta 60cm. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","16566",NA,"Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","L. Kollmann/10-04-2002",NA,NA,NA,"A. P. Fontana; et al","2001","06","10","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556","40W40'53","19S48'20","MBML016566","MBML016566","126",NA,NA,NA,NA,NA,NA,"Rupícola; flores masculina brancas com estames amarelos, femininas com estigma amarelo e ovário verde.",NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","24967",NA,"Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","L. Kollmann/16-11-2005",NA,NA,NA,"L. Kollmann; et al","2005","07","16","Brasil","Espírito Santo","Castelo","Mata das Flores","-41.170278","-20.610556","41W10'13","20S36'38","MBML024967","MBML024967","8112",NA,NA,NA,NA,NA,NA,"Erva 40cm, na sombra. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","27260",NA,"Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","L. Kollmann/21-12-2006",NA,NA,NA,"V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2006","06","29","Brasil","Espírito Santo","Santa Leopoldina","Colina Verde (Morro do Agudo), Prop.: Israel Elias Ramos","-40.437778","-20.097222","40W26'16","20S5'50","MBML027260","MBML027260","2528","300","300",NA,NA,NA,NA,"Herbácea 50cm, flores brancas, frutos verdes. Borda de mata.",NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","28996",NA,"Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","L. Kollmann/08-11-2006",NA,NA,NA,"L. Kollmann","2006","11","08","Brasil","Espírito Santo","Santa Teresa","MBML, Orquidário","-40.599722","-19.935972","40W35'59","19S56'9,5","MBML028996","MBML028996","9391",NA,NA,NA,NA,NA,NA,"Planta crescendo em vários vasos. Erva 30cm, ápice do pecíolo vermelho, flores brancas, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","29067",NA,"Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","L. Kollmann/09-01-2007",NA,NA,NA,"L. Kollmann","2007","01","09","Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas","-40.479167","-20.272778","40W28'45","20S16'22","MBML029067","MBML029067","9420",NA,NA,NA,NA,NA,NA,"Erva 20cm na beira da estrada, flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","34751",NA,"Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","L. Kollmann/05-03-2008",NA,NA,NA,"L. Kollmann; L. Magnago","2008","03","05","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Floresta Nacional de Pacotuba","-41.291944","-20.739722","41W17'31","20S44'23","MBML034751","MBML034751","10730",NA,NA,NA,NA,NA,NA,"Erva 20cm na beira da estrada. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","36648",NA,"Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","L.Kollmann/17-7-2009",NA,NA,NA,"R. C. Forzza; et al","2008","07","21","Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas","-40.525278","-20.267778","40W31'31","20S16'4","MBML036648","MBML036648","5268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","37295",NA,"Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","L. Kollmann/22-4-2008",NA,NA,NA,"L. Kollmann; A.P. Fontana, C. Esgario & E.Leme","2009","04","22","Brasil","Bahia","Guaratinga","Lajedo na estrada de Buranhén","-40.025222","-16.551111","40W1'30,8","16S33'4","MBML037295","MBML037295","11561","222","222",NA,NA,NA,NA,"Erva na meia sombra, beira de estrada, flores brancas, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","40467",NA,"Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","H. Lorenzi/2003",NA,NA,NA,"V. C. Souza; H. Lorenzi, L.C. Bernacci & M. Peixoto","2003","02","12","Brasil","Rio de Janeiro","Mangaratiba","Estrada entre Mangaratiba e Rio Claro, cerca de 3 km de Mangaratiba. Borda de floresta ombrófila","-44.016667","-22.916667","44W1'","22S55'","MBML040467","MBML040467","28984","100","100",NA,NA,NA,NA,"Erva apressa as rochas, flores alvas",NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","41109",NA,"Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link.",NA,NA,NA,NA,"L. Kollmann; & R. Cribari","2011","03","01","Brasil","Espírito Santo","Serra","Mestre Alvaro","-40.306667","-20.164167","40W18'24","20S9'51","MBML041109","MBML041109","12206","300","300",NA,NA,NA,NA,"Erva 30 cm rupicola ao sol, flores brancas, frutos secos.",NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","41392",NA,"Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","A. M. Assis/30-07-2008",NA,NA,NA,"A. M. Assis; Valdir G. Demuner; Karla Fabiola O. Faria","2007","12","28","Brasil","Espírito Santo","Itapemirim","Fazenda do Ouvidor - Usina Paineiras. Fragmento 125 ha (altitude 20-100 m). Acesso pela Rodovia ES-490, entrada à esquerda, 2,5 km após o trevo da SAFRA, em direção à Marataízes","-41.055","-20.932778","41W3'18","20S55'58","MBML041392","MBML041392","1212",NA,NA,NA,NA,NA,NA,"Herbacea. Flores brancas. Borda de brejo. Floresta Estacional Semidecidual em Estágio Médio/Avançado de Regeneração.",NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","41439",NA,"Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link.",NA,NA,NA,NA,"L. Kollmann; E.Leme & P. Lima","2011","02","19","Brasil","Bahia",NA,NA,NA,NA,NA,NA,"MBML041439","MBML041439","12204",NA,NA,NA,NA,NA,NA,"Erva na sombra, frutos secos, flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","42412",NA,"Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link.","L.Kollmann/24-8-2010",NA,NA,NA,"L. Kollmann","2010","08","24","Brasil","Espírito Santo","Santa Leopoldina","Suiça, estrada Santa Leopoldina Santa Maria de Jetiba","-40.571944","-20.084167","40W34'19","20S5'3","MBML042412","MBML042412","12022",NA,NA,NA,NA,NA,NA,"Planta saxícola ao sol em solo umido, frutos verdes, flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","45595",NA,"Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"A. M. Assis; J. Santos","2012","06","27","Brasil","Espírito Santo","Cariacica","PNM Monte Mochuara - trilha na vertente para Novo Brasil - vegetação preservada","-40.439083","-20.304178","40W26'20,7","20S18'15,04","MBML045595","MBML045595","3143","230","230",NA,NA,NA,NA,"Erva terrestre; flores brancas. Matacão em floresta secundária",NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","46036",NA,"Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link.",NA,NA,NA,NA,"L. Kollmann; A.P.Fontana","2013","05","09","Brasil","Espírito Santo","Fundão","Perto divisa Santa Teresa/Fundão","-40.469167","-19.934722","40W28'9","19S56'5","MBML046036","MBML046036","12694","196","196",NA,NA,NA,NA,"Erva rupícola, flores brancas",NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-08-21 15:50:48-03","MBML","MBML-HERBARIO","46097",NA,"Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","A. P. Fontana/16-06-2013",NA,NA,NA,"A. P. Fontana","2013","06","16","Brasil","Espírito Santo","Santa Teresa","Rua Cirilo Belumat, nº 65, propriedade de M.I.P. Fontana e J.I. Fontana. Margem do rio São Pedro","-40.601389","-19.936944","40W36'5","19S56'13","MBML046097","MBML046097","7690","663","663",NA,NA,NA,NA,"Erva, ca. 50cm. Terrestre na sombra. Flores brancas frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA
