"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","fieldNumber","infraspecificEpithet","sex"
"1461","2020-04-29 16:29:44-03","UFVJM","HDJF","1480","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Proença, C","Lima, JCM; Libano, AM","2006","10","21","Brasil","Distrito Federal","Brasília","Fundos da MSPW Quadra 17, conjunto 15. Córrego do Gama.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"HDJF001480","HDJF001480_01","2006","11",NA,"145","Dicotyledoneae",NA,"Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1462","2020-04-29 16:29:44-03","UFVJM","HDJF","6060","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Machado, ELM","Soares, CCC; Barbalho, PPG;","2018","05","17","Brasil","Minas Gerais","Conceição do Mato Dentro","CAVA NE1","-43","-19","-43","-19","852","852",NA,"HDJF006060","HDJF006060_01 HDJF006060_v01 HDJF006060_v02 HDJF006060_v03 HDJF006060_v04 HDJF006060_v05 HDJF006060_v06 HDJF006060_v07 HDJF006060_v08 HDJF006060_v09 HDJF006060_v10 HDJF006060_v11 HDJF006060_v12","2018",NA,NA,"B104","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1463","2019-01-25 15:34:34-02","IAC","IAC","19152","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","C.S. Zickel","H.F. Leitão Filho","1967","04","14","Brasil","São Paulo",NA,"Litoral Paulista",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989","05","14","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1464","2019-01-25 15:34:34-02","IAC","IAC","19641","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","C.S. Zickel","H.M. Souza","1967","10","20","Brasil","São Paulo","São Carlos","Trecho da entrada pela cidade","-47.8908","-22.0175","-47.8908","-22.0175",NA,NA,NA,NA,NA,"1989","03","20","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1465","2019-01-25 15:34:34-02","IAC","IAC","20059","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","C.S. Zickel","H.M. Souza","1968","04","15","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8811","-24.715","-47.8811","-24.7150",NA,NA,NA,NA,NA,"1989","05","15","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1466","2019-01-25 15:34:34-02","IAC","IAC","20280","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","C.S. Zickel","C. Aranha","1968","09","21","Brasil","São Paulo","Mogi Mirim",NA,"-46.9578","-22.4319","-46.9578","-22.4319",NA,NA,NA,NA,NA,"1989","03","21","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1467","2019-01-25 15:34:34-02","IAC","IAC","20297","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","C.S. Zickel","H.F. Leitão Filho","1968","11","21","Brasil","São Paulo","Campinas","estrada Campinas a São Paulo km 40","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"1989","03","21","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1468","2019-01-25 15:34:34-02","IAC","IAC","3439","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","R.C. Silva","B. Valentim","1939","09","22","Brasil","São Paulo","Pindorama","IAC, Estação Experimental, Mato Joaquim Leonel","-48.902742","-21.218542","-48.902742","-21.218542",NA,NA,NA,NA,NA,"1989","03","22","91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1469","2019-01-25 15:34:34-02","IAC","IAC","36478","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","A.O.S. Vieira","V.F. Kinupp; Manoel R.C.Paiva & J. Alves","1996","12","13","Brasil","Paraná","Imbaú","estrada para o município de Reserva","-50.7608","-24.445","-50.7608","-24.4450",NA,NA,NA,NA,NA,"1998","06","13","94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1470","2019-01-25 15:39:31-02","IAC","IAC","36796","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","F. Chung et al.","F. Chung et al.","1997","12","19","Brasil","São Paulo","Itararé",NA,"-49.2000001","-24.2833333","-49.2000001","-24.2833333",NA,NA,"Coordenada do material: 24°17#?#S 49°12#?#W. Entretanto é indicado que a coleta seria em Bom Sucesso do Itararé/SP",NA,NA,"1997","12","19","229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1471","2019-01-25 15:39:31-02","IAC","IAC","38559","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","R.B. Torres et al.","R.B. Torres; E.V. Franceschinelli; G.F. Árbocz & C.S. Figueiredo","1999","10","13","Brasil","Minas Gerais","Camanducaia","Mata dos Mota","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,"coordenada do material: 22°44#?#S, 46°08#?#W",NA,NA,"1999","10","13","795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1472","2019-01-25 15:39:31-02","IAC","IAC","40069","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","R.B. Torres","R.B. Torres; C.A. Pereira; A. Butta & J.B. Paula","2000","10","09","Brasil","Minas Gerais","Camanducaia","Estrada São Mateus-Emboabas","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,"UTM(23)= 391165 E e 7484200 N, 1.534 m.s.m.",NA,NA,"2003","02","09","1342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1473","2019-01-25 15:39:31-02","IAC","IAC","40162","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","R.B. Torres et al.","R.B. Torres; J.B. Paula & C.A. Pereira","2000","11","22","Brasil","Minas Gerais","Camanducaia","próximo a mata da dona Mariana","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,"UTM(23)= 391163 E e 7484201 N, 1525 m.s.m.",NA,NA,"2000","11","22","1374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474","2019-01-25 15:34:34-02","IAC","IAC","43218","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","L.C. Bernacci et al.","L.C. Bernacci; G.A.D.C. Franco; G. Durigan; M. Siqueira & E. Furlan","2000","06","13","Brasil","São Paulo","Cotia","Morro Grande, Reserva, área B, indivíduo B 72.4","-46.956771","-23.695816","-46.956771","-23.695816",NA,NA,NA,NA,NA,"2000","06","13","3511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475","2019-01-25 15:34:34-02","IAC","IAC","4645","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","C.S. Zickel","O.T. Mendes","1939","03","15","Brasil","São Paulo","Pindorama","IAC, Estação Experimental, Mato Joaquim Leonel","-48.902742","-21.218542","-48.902742","-21.218542",NA,NA,NA,NA,NA,"1939","03","15","135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1476","2019-06-24 08:12:33-03","IAC","IAC","48597","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","E. Ramos","E. Ramos & T.B. Conforti","2006","10","24","Brasil","Minas Gerais","Caldas",NA,"-46.3861","-21.9236","-46.3861","-21.9236",NA,NA,NA,NA,NA,"2006","06","24","133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1477","2019-01-25 15:39:31-02","IAC","IAC","49495","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","R.R. Rodrigues","J.H. Sanches; F.F. Onofre; M.S. Dechoum; L.R.N. Rodrigues Jr.; V.C. Souza; J.Y. Tamashiro; A. Salino; R.R. Rodrigues; B.B. Zaneti & N.M. Ivanauskas","2007","04","06","Brasil","Santa Catarina","Bocaina do Sul","Fazenda Farofa, do outro lado do morro do campo drenado","-49.861389","-27.891944","-49.861389","-27.891944",NA,NA,NA,NA,NA,"2007","04","06","87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1478","2019-06-24 08:12:33-03","IAC","IAC","50304","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","2007","12","30","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009","-45.083511","-23.367009",NA,NA,"subparcela 99, indivíduo P-0033.",NA,NA,"2007","12","30","476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1479","2019-01-25 15:39:31-02","IAC","IAC","52625","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","B.M.T. Walter","E.S.G. Guarino & J.B. Pereira","2000","06","18","Brasil","Distrito Federal","Brasília","Fazenda Sucupira, margem direita do Córrego Riacho Fundo","-48","-15.866667","-48.000000","-15.866667",NA,NA,NA,NA,NA,"2000","06","18","255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480","2019-01-25 15:39:31-02","IAC","IAC","52920","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","L.C. Bernacci & O. Kotchetkoff-Henriques","O. Kotchetkoff-Henriques & B.B. Souza","2001","11","23","Brasil","São Paulo","Ribeirão Preto","Parque São Sebastião","-47.8103","-21.1775","-47.8103","-21.1775",NA,NA,NA,NA,NA,"2001","11","23","208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481","2019-01-25 15:34:34-02","IAC","IAC","7535","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","C.S. Zickel","M. Koscinski","1944","07","27","Brasil","São Paulo","São Paulo","Horto Florestal","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,"Mat. obtido pelo sr. bento pickel",NA,NA,"1989","03","27","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482","2019-01-25 15:34:34-02","IAC","IAC","40844","S","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa","(Cambess.) Kuntze","E.A. Lopes","E.P.Heringer","1961","09","11","Brasil","Distrito Federal","Brasília","Fundação Zoobotânica","-47.9297","-15.7797","-47.9297","-15.7797",NA,NA,"exsicata do fundação Zoobotânica do distrito federal",NA,NA,"1983","02","28","8663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1483","2020-07-23 12:04:01-03","CEPLAC","CEPEC","104701","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"M. Lopes","Amorim, A. M.","2005","02","07","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel em direção à serra.","-39.202778","-14.770278","39W12'10","14S46'13","600","600",NA,NA,NA,NA,NA,NA,"4830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1484","2020-07-23 12:04:01-03","CEPLAC","CEPEC","112800","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Sem Informação","Jardim, J. G.","2005","02","12","Brasil","Bahia","arataca","Serra das Lontras, ca. 7 km no ramal que liga o povoado de Itatinguí à Serra das Lontras. * Bordas da floresta e áreas antropizadas. Ca.","-39.341667","-15.173611","39W20'30","15S10'25","600","600","N. V. : Piquimirindiba.",NA,NA,NA,NA,NA,"4406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1485","2020-07-23 12:04:01-03","CEPLAC","CEPEC","116697","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Sem Informação","Amorim, A. M.","2007","03","25","Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 10 km W de Camacan na estrada para Jacarecí, 6 km SW na estrada para a RPPN e Torre de transmissão. Trilha de acesso à RPPN.","-39.564722","-15.393056","39W33'53","15S23'35","850","850","Material em sílica-gel. UNICATA.",NA,NA,NA,NA,NA,"6963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486","2020-07-23 12:04:01-03","CEPLAC","CEPEC","49124","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Flora do Pico das Almas","R. M. Harley","1988","12","13","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Vertente leste. Estr. Faz. Brumadinho/Faz. Silvina.","-41.983333","-13.533333","41W59'","13S32'",NA,NA,NA,NA,NA,NA,NA,NA,"27160",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA,NA,NA
"1487","2020-07-23 12:04:01-03","CEPLAC","CEPEC","139771","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,NA,"Nascimento, F.H.F.","1999","10","17","Brasil","Bahia","RIO DE CONTAS","Trilha casa de Osório-Bicho.","-41.866667","-13.5","41W52'","13S30'",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488","2020-07-23 12:04:01-03","CEPLAC","CEPEC","150074","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,NA,"Fernandes, M.H.","2014","11","20","Brasil","Bahia","PLANALTO","Conglomerado BA_1273-4-1-1","-40.320278","-14.76","40W19'13","14S45'36",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489","2020-07-23 12:04:01-03","CEPLAC","CEPEC","68276","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"P. N. Oliveira","M. L. Guedes","1994","12","29","Brasil","Bahia","LENÇÓIS","Morro da Chapadinha. Chapadinha.","-41.440278","-12.459722","41W26'25","12S27'35",NA,NA,NA,NA,NA,NA,NA,NA,"1486",NA,NA,NA,NA,NA,NA,NA,NA,"12/05/2014",NA,NA,NA,NA,NA,NA
"1490","2020-07-23 12:04:01-03","CEPLAC","CEPEC","68964","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"P. N. Oliveira","A. M. Giulietti","1986","02","06","Brasil","Bahia","LENÇÓIS","Morro da Chapadinha. Chapadinha.","-41.440278","-12.459722","41W26'25","12S27'35",NA,NA,NA,NA,NA,NA,NA,NA,"1560",NA,NA,NA,NA,NA,NA,NA,NA,"12/05/2014",NA,NA,NA,NA,NA,NA
"1491","2020-07-23 12:04:01-03","CEPLAC","CEPEC","72309","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"M. C. Marques","M. C. Marques","1992","03","22","Brasil","Rio de Janeiro","PARATY","Apa-cairucu. Marg. do Rio Morredono.","-44.85","-23.383333","44W51'","23S23'",NA,NA,NA,NA,NA,NA,NA,NA,"286",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1992",NA,NA,NA,NA,NA,NA
"1492","2020-07-23 12:04:01-03","CEPLAC","CEPEC","136622","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Zickel, C.S.","Nascimento, F.H.F.","1999","01","29","Brasil","Bahia","RIO DE CONTAS","Mata da base do pico do Itobira.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"113",NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493","2020-07-23 12:04:01-03","CEPLAC","CEPEC","133250","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"A. C. B. Silva","A. C. B. Silva","1999","11","09","Brasil","Minas Gerais","DELFINÓPOLIS","Estância Carmen Silva.","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"41380","auto",NA,NA,"30/12/1999",NA,NA,NA,NA,NA,NA
"1494","2020-07-23 12:04:01-03","CEPLAC","CEPEC","102172","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"L. M. Nascimento","L. M. Nascimento","2000","03","01","Brasil","Pernambuco","brejo da madre de deus","Mata do Biturí. Margem da estrada.","-36.3711013793945","-8.14583015441895","36W23'320","8S12'415",NA,NA,NA,NA,NA,NA,NA,NA,"340",NA,NA,NA,NA,"34231","auto",NA,NA,"16/03/2000",NA,NA,NA,NA,NA,NA
"1495","2020-07-23 12:04:01-03","CEPLAC","CEPEC","102168","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"A. Laurênio","A. G. da Silva","1999","08","18","Brasil","Pernambuco","brejo da madre de deus","Mata do Biturí. Margem da estrada.","-36.3711013793945","-8.14583015441895","36W23'320","8S12'415",NA,NA,NA,NA,NA,NA,NA,NA,"121",NA,NA,NA,NA,"34231","auto",NA,NA,"30/12/1999",NA,NA,NA,NA,NA,NA
"1496","2020-07-23 12:04:01-03","CEPLAC","CEPEC","136494","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Braga, J.M.A.","Lira Neto, J.A.",NA,NA,NA,"Brasil","Rio de Janeiro","DUQUE DE CAXIAS",NA,"-43.3116989135742","-22.7856006622314",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"615",NA,NA,NA,NA,"34388","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1497","2020-07-23 12:04:01-03","CEPLAC","CEPEC","121812","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Sem Informação","Lopes, M. M. M.","2007","12","04","Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 10 km W de Camacan na estrada para Jacarecí, 6 km SW na estrada para a RPPN e Torre de transmissão. Ramal da pousada para o centro de pesquisa.","-39.564722","-15.393056","39W33'53","15S23'35","850","850","FOTO.",NA,NA,NA,NA,NA,"1551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498","2020-07-23 12:04:01-03","CEPLAC","CEPEC","76630","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"J. G. Jardim","J. G. Jardim","1998","06","15","Brasil","Bahia","ALMADINA","Rod. Almadina/Ibitupã, entrada ca. 5Km ao W da sede do muncipio.Faz. Cruzeiro do Sul. Sera dos Sete Paus,ca. 8Km da entrada. Área do Inventário Florestal e Fitossociologico.","-39.696111","-14.735","39W41'46","14S44'6",NA,NA,"<ll>dwc_commonname:</ll> Pequi-mirindiba",NA,NA,NA,NA,NA,"1222",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2001",NA,NA,NA,NA,NA,NA
"1499","2020-07-23 12:04:01-03","CEPLAC","CEPEC","51039","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"H. F. Leitão Filho","H. F. Leitão Filho","1997","02","04","Brasil","Minas Gerais","diamantina","17Km Rod. p/ Conselheiro Mota.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21792",NA,NA,NA,NA,"101169","auto",NA,NA,"30/12/1989",NA,NA,NA,NA,NA,NA
"1500","2020-07-23 12:04:01-03","CEPLAC","CEPEC","38877","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"M. Sobral","A. M. de Carvalho","1986","02","19","Brasil","Minas Gerais","lavras","Escola Superior, alto da avenida do Campus.","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2293",NA,NA,NA,NA,"20044","auto",NA,NA,"30/08/1988",NA,NA,NA,NA,NA,NA
"1501","2020-07-23 12:04:01-03","CEPLAC","CEPEC","145329","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Quinet, A.","Quinet, A.",NA,NA,NA,"Brasil","Rio de Janeiro","nova friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"2281",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502","2020-07-23 12:04:01-03","CEPLAC","CEPEC","145312","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"Braga, J.M.A.","Braga, J.M.A.",NA,NA,NA,"Brasil","Rio de Janeiro","rio de janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"4738",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503","2020-07-23 12:04:01-03","CEPLAC","CEPEC","79539","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata",NA,"J. R. Pirani","W. Hoehne","2000","10","07","Brasil","São Paulo","caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Cangalheiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9448","auto",NA,NA,"30/01/1984",NA,NA,NA,NA,NA,NA
"1504","2020-02-17 11:29:28-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Incógnito","Kirkbride Junior, J.H.",NA,NA,NA,"Brasil","Distrito Federal","Brasília","Córrego Vicente Pires","-48","-15.8","-48","-15.8",NA,NA,NA,NA,NA,"1983",NA,NA,"5374","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1505","2020-02-17 11:29:28-03","UEG","HUEG","6713","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa","(Cambess.) Kuntze","Pinagé, E.R.; Pinagé, T.R.","Ramalho, C.L.; Felfili, J.M.","1994","02","01","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, mata do Gama, linha 1, próximo da borda da mata.","-47.8","-15.933333","-47.8","-15.933333",NA,NA,"Árvore com 40 cm dbh e 6,5 de altura; folha discolor com poucos pelos.","HUEG006713",NA,NA,NA,NA,"231","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1506","2020-02-17 11:29:28-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","tomentosa","Lamanonia tomentosa","(Cambess.) Kuntze","Incógnito","Felfili, J.M.",NA,NA,NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa - Universidade de Brasília","-47.916667","-15.933333","-47.916667","-15.933333",NA,NA,NA,NA,NA,"1994",NA,NA,"231","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1507","2019-11-12 17:14:50-03","URICER","HPBR","7051","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata ternata","Vell.","NODARI, M.","BUTZKE, A. et al","1993","04","29","Brasil","RS","Erechim","IBDF (HORTO FLORESTAL)","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR007051",NA,"1993","04","29",NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,"1",NA,"ternata",NA
"1508","2019-04-02 09:31:56-03","URICER","HPBR","6881","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata ternata","Vell.",NA,"TOMAZIN,A.",NA,NA,NA,"Brasil","RS","Erechim","Parque municipal Longines Malinowski","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR006881",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,"2",NA,"ternata",NA
"1509","2019-04-02 09:31:56-03","URICER","HPBR","4605","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata ternata","Vell.","DEMBINSKI,J.","DEMBINSKI,J.","1984","01","07","Brasil","RS","Erechim","PMLM","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR004605",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,"1",NA,"ternata",NA
"1510","2019-04-02 09:31:56-03","URICER","HPBR","7387","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata ternata","Vell.","BUTZKE, A.","BUTZKE, A. et al","1994","03","31","Brasil","RS","Erechim","SECRETARIA DA JUSTIÇA","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"6m de altura","HPBR007387",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,"1",NA,"ternata",NA
"1511","2019-04-02 09:31:56-03","URICER","HPBR","7322","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata ternata","Vell.","BUTZKE, A.","BUTZKE, A. et al","1993","11","28","Brasil","RS","Marcelino Ramos","ESTREITO RIO URUGUAI","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"8m de altura","HPBR007322",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,NA,NA,"1",NA,"ternata",NA
"1512","2019-11-12 17:14:50-03","URICER","HPBR","11590","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata ternata","Vell.","BUDKE, J. C.","SLAVIERO, L. B.","2011","11","24","Brasil","RS","Sertão","Parque Natural Municipal de Sertão","-52.2597007751465","-27.979700088501",NA,NA,NA,NA,NA,"HPBR011590",NA,"2011","11","24",NA,NA,NA,NA,NA,"30142","auto",NA,NA,NA,NA,NA,NA,NA,"ternata",NA
