"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","sex"
"257","2010-12-13 13:22:00-02","MO","MOBOT","2923902","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","A. Fuentes (LPB)",NA,NA,NA,"Manuel J. Macía|Vania Torrez|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|Juan Mamani","2005","10","11","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; cima. Plantas NO alcoholizadas.","-68.66777","-14.20333",NA,NA,NA,"3",NA,NA,"Macía 7640","South America",NA,NA,NA,NA,"881.00000000",NA,NA,NA,NA,"05-07",NA
"258","2008-05-27 22:02:00-03","MO","MOBOT","295014","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","D. Zappi & N. Taylor (K)",NA,NA,NA,"Elsa M. Zardini|R. Franco","1992","1","20","Paraguay","Paraguarí",NA,"Acahay Massif. Easternmost Peak. Forest on slopes at southwestern area.","-57.13333","-25.86666",NA,NA,NA,"5",NA,NA,"Zardini 29827","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"642",NA
"259","2008-05-27 22:02:00-03","MO","MOBOT","295993","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","D. Zappi & N. Taylor (K)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1992","7","27","Paraguay","Central",NA,"Estero de Ypoá Cañada. Forest along Yabeby Lake.","-57.46666","-25.63333",NA,NA,NA,"4",NA,NA,"Zardini 32762","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"705",NA
"260","2020-07-17 17:24:00-03","MO","MOBOT","3081726","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","A. Fuentes (LPB)",NA,NA,NA,"Alejandro Araujo M.|Christopher Davidson|Sharon R. Christoph|Paola Gismondi|M. Cornejo|E. Ticona","2006","9","17","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Machariapo, Limón.","-68.5091667","-14.4947222",NA,NA,NA,"3",NA,NA,"Araujo Murakami 2894","South America",NA,NA,NA,NA,"740.00000000",NA,NA,NA,NA,"06-05",NA
"261","2010-12-13 13:17:00-02","MO","MOBOT","3399801","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger",NA,NA,NA,NA,"R.S. Shepard","1920","8","15","Bolivia","La Paz",NA,"Near La Paz","-68.15","-16.5",NA,NA,NA,NA,NA,NA,"Shepard 192","South America",NA,NA,NA,NA,"3505.20000000",NA,NA,NA,NA,NA,NA
"262","2016-04-16 08:42:00-03","MO","MOBOT","3487020","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","M. Vega (MOL)",NA,NA,NA,"Rocío Rojas","2007","7","6","Peru","Pasco","Oxapampa","Distrito Oxapampa. A los alrededores de Oxapampa colecta de plantas ornamentales de diferentes jardines.","-75.40722","-10.58166",NA,NA,NA,"1",NA,NA,"Rojas Gonzáles 4294","South America",NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA
"263","2010-12-13 13:14:00-02","MO","MOBOT","1484030","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger",NA,NA,NA,NA,"Erich Werdermann","1926","9",NA,"Bolivia","Beni",NA,"Trinidad-Misiones Guarayos","-63.19","-15.89",NA,NA,NA,NA,NA,NA,"Werdermann 2510","South America",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA
"264","2010-12-13 13:15:00-02","MO","MOBOT","1484027","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","A. Fuentes (LPB)",NA,NA,NA,"Stephan G. Beck","1979","9","29","Bolivia","Beni","Gral. Ballivian","Espíritu, en la zona de influencia del Río Yacuma. Sabana húmeda. Isla Lucumo con bosque de media altura y malezas.","-66.616667","-14.2",NA,NA,NA,NA,NA,NA,"Beck 2594","South America",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA
"265","2010-12-13 13:15:00-02","MO","MOBOT","295201","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger",NA,NA,NA,NA,"James C. Solomon|Michael J. Balick|Douglas C. Daly","1982","7","28","Bolivia","Beni","Marbán","Estación Experimental Perotó, 97 km ESE of Trinidad on road to Santa Cruz. Annually inundated forest, trees to 15 m, but not forming a closed canopy.","-64.41666","-15.33333",NA,NA,NA,"5",NA,NA,"Solomon 8178","South America",NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,"82-5",NA
"266","2008-05-27 22:02:00-03","MO","MOBOT","2488178","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.",NA,NA,NA,NA,"Isabel Basualdo",NA,NA,NA,"Paraguay","Paraguarí",NA,"Cerro Palacios","-57.18333","-25.41666",NA,NA,NA,NA,NA,NA,"Basualdo 1499","South America",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA
"267","2013-10-16 14:35:00-03","MO","MOBOT","100308615","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","M. Nee (NY)",NA,NA,NA,"Maribel Vargas C.|Y. Inturias|Mary Mendizábal","2007","9","13","Bolivia","Santa Cruz","Florida","Bella Vista. A orillas del camino principal, asia el circuito ecoturistico Chorro del Fraile.","-63.6755556","-18.3183334",NA,NA,NA,"1",NA,NA,"Vargas Contreras 428","South America",NA,NA,NA,NA,"1284.00000000",NA,NA,NA,NA,NA,NA
"268","2014-01-02 05:36:00-02","MO","MOBOT","100308617","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","D. Villarroel (USZ)",NA,NA,NA,"D. Villarroel","2007","12","10","Bolivia","Santa Cruz","Florida","Bella Vista, Camino del Refugio a Las Lajas, ladera con exposición SW, suelos húmedos en las orillas.","-63.6733334","-18.2697223",NA,NA,NA,"1",NA,NA,"Villarroel Segarra 1406","South America",NA,NA,NA,NA,"1380.00000000",NA,NA,NA,NA,NA,NA
"269","2018-06-27 10:25:00-03","MO","MOBOT","1009991","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","R. Guillén",NA,NA,NA,"René Guillén V.|R.A. Medina","1994","11","18","Bolivia","Santa Cruz","Nuflo de Chavez","Lomerio, Las Trancas; bosque caducifolio, con sotobosque dominado por Anana ananasoides; suelos poco profundos, franco arenosos, con presencia de materia orgánica en descomposición.","-61.8661111","-16.5961111",NA,NA,NA,"4",NA,NA,"Guillén Villarroel 2589","South America",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA
"270","2008-05-27 22:02:00-03","MO","MOBOT","1091851","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","M. Toledo (USZ)",NA,NA,NA,"Timothy J. Killeen|M. Toledo G.","1996","5","7","Bolivia","Santa Cruz","Chiquitos","Concesión Minera Don Mario; bosque seco chiquitano","-59.69666","-17.29833",NA,NA,NA,"5",NA,NA,"Killeen 8090","South America",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA
"271","2012-03-18 05:12:00-03","MO","MOBOT","1150946","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","J.R. Abbott (BEREA), Feb",NA,NA,NA,"J. Richard Abbott|Fabiana Mamani M.","1995","2","20","Bolivia","Santa Cruz","Nuflo de Chavez","Lomerio; ca. 63 km south of Concepción to Las Trancas community, then ca. 10 km to north on access road; tall subhumid forest.","-61.88333","-16.5",NA,NA,NA,NA,NA,NA,"Abbott 16248","South America",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA
"272","2008-05-27 22:02:00-03","MO","MOBOT","1151609","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.",NA,NA,NA,NA,"J. Richard Abbott","1995","6","11","Bolivia","Santa Cruz","Nuflo de Chavez","Pascana Ministro; 70 road km E of Cuatro Cañadas, then 30 km SE of San Miguelito; just north of San Julian River. Tall dry forest at base of Cerro Pontudo.","-61.78333","-17.75",NA,NA,NA,NA,NA,NA,"Abbott 16872","South America",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA
"273","2012-03-18 05:12:00-03","MO","MOBOT","1155226","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","F. Mamani (USZ)",NA,NA,NA,"Fabiana Mamani M.|P. Rebolledo|Karina Osinaga","1997","2","22","Bolivia","Santa Cruz","Chiquitos","Conseción Don Mario, ubicado a 125 km al Norte de San José Bosque seco chiquitano con elementos de Anadenanthera colubrina Schinopsis brasiliensis, Amburana cearensis. colectas en los alrredores del puente Tarumá.","-59.66666","-17.33333",NA,NA,NA,NA,NA,NA,"Mamani M. 1401","South America",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA
"274","2008-05-27 22:02:00-03","MO","MOBOT","1400264","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","Killeen",NA,NA,NA,"Michael H. Nee","1990","9","30","Bolivia","Santa Cruz","Andrés Ibáñez","7 km. SE of Naranjillos on road from Santa Cruz to Abapo, at junction with railraod. Flat, sandy soil, disturbed subtropical deciduous forest with some chaco forest species.","-63.2","-18.04166",NA,NA,NA,NA,NA,NA,"Nee 38961","South America",NA,NA,NA,NA,"480.00000000",NA,NA,NA,NA,NA,NA
"275","2014-09-17 05:30:00-03","MO","MOBOT","100363861","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","M. Kimnach",NA,NA,NA,"Jomar G. Jardim|Sérgio C. de Sant'Ana|F.S. Juchum","2000","11","2","Brazil","Bahia","Potiraguá","Rod. para Potiraguá 26,3 km da Rod. Br. 415.","-39.9744445","-15.3772223",NA,NA,NA,"2",NA,NA,"Jardim 1067","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2012-05-02 09:01:00-03","MO","MOBOT","1455786","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","A. Fuentes (USZ)",NA,NA,NA,"B.M.T. Walter","1989","10","13","Brazil","Bahia",NA,"Mun de Formosa do Rio Preto, 4 km do Rio Riachao em direcao a cidade de Formosa do Rio Preto",NA,NA,NA,NA,NA,NA,NA,NA,"Walter 478","South America",NA,NA,NA,NA,"670.00000000",NA,NA,NA,NA,NA,NA
"277","2008-05-27 22:02:00-03","MO","MOBOT","1484032","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","L. Benson, 1959 (POM)",NA,NA,NA,"Miguel Bang",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bang 2294","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2008-05-27 22:02:00-03","MO","MOBOT","1484040","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","L. Benson, 1959 (POM)",NA,NA,NA,"Guillermo Klug","1934","10",NA,"Peru","San Martín","Huallaga","Juan Jui, Alto Rio Huallaga, forest.",NA,NA,NA,NA,NA,NA,NA,NA,"Klug 3906","South America",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA
"279","2008-05-27 22:02:00-03","MO","MOBOT","1484060","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","L. Benson, 1959 (POM)",NA,NA,NA,"C. Gaudichaud-Beaupré","1869",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaudichaud-Beaupré s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2009-08-28 06:29:00-03","MO","MOBOT","1484063","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","L. Benson, 1950 (POM)",NA,NA,NA,"George Engelmann","1876",NA,NA,"Brazil",NA,NA,"H.B.M.",NA,NA,NA,NA,NA,NA,NA,NA,"Engelmann s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2008-05-27 22:02:00-03","MO","MOBOT","1484071","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","B. Leunberger",NA,NA,NA,"Wilson Boone","1985","10","8","Brazil","Espírito Santo",NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,NA,NA,"Boone 825","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2008-05-27 22:02:00-03","MO","MOBOT","1484073","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","J.C. Solomon, 1998 (MO)",NA,NA,NA,"H.Q. Boudet Fernandes","1986","5","14","Brazil","Espírito Santo",NA,"Santa Teresa, Barra de Santa Julia.",NA,NA,NA,NA,NA,NA,NA,NA,"Boudet Fernandes 1975","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2008-05-27 22:02:00-03","MO","MOBOT","1484076","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","M. Nee",NA,NA,NA,"Michael H. Nee","1998","2","1","Bolivia","Santa Cruz","Florida","Bottom of valley of Rio Achira and steep slopes above highway from Santa Cruz to Samaipata, near cemetery near Achira. Disturbed forest with occasional Cerreus dayami, Phyllostylon rhamnoides.","-63.78333","-18.16666",NA,NA,NA,NA,NA,NA,"Nee 48215","South America",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA
"284","2008-05-27 22:02:00-03","MO","MOBOT","1484077","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","M. Nee",NA,NA,NA,"Michael H. Nee","1998","2","24","Bolivia","Santa Cruz","Andrés Ibáñez","3.5 km NE of Montero Hoyos on dirt road [to San Antonio?]",NA,NA,NA,NA,NA,NA,NA,NA,"Nee 48458","South America",NA,NA,NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA
"285","2008-05-27 22:02:00-03","MO","MOBOT","1521045","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,NA,NA,NA,NA,"Nee 44680","South America",NA,NA,NA,NA,"1550.00000000",NA,NA,NA,NA,NA,NA
"286","2008-05-27 22:02:00-03","MO","MOBOT","1521620","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","M. Nee",NA,NA,NA,"Michael H. Nee","1998","1","7","Bolivia","Santa Cruz","Andrés Ibáñez","2.8 km SE of Turnoff From Santa Cruz to Puerto Pailas highway, 15 km ( by air) E of Cotoca.","-62.86666","-17.71666",NA,NA,NA,NA,NA,NA,"Nee 47818","South America",NA,NA,NA,NA,"320.00000000",NA,NA,NA,NA,NA,NA
"287","2008-05-27 22:02:00-03","MO","MOBOT","1526452","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","M. Nee",NA,NA,NA,"Michael H. Nee","1998","1","24","Bolivia","Santa Cruz","Cordillera","ALong road from La Mora to San Joaquin, 5.3 km E of La Mora and turnoff from hgihway from Santa Cruz to Abapo. Chaco forest with Capparis tweediana, C. Speciosa, C. Salicifolia, Cnidoscolus, Diplokeleba floribunda, Anadenanthera, Caesalpinia pluviosa.","-63.16666","-18.46666",NA,NA,NA,NA,NA,NA,"Nee 48108","South America",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA
"288","2009-09-01 18:51:00-03","MO","MOBOT","1526830","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","M. Nee",NA,NA,NA,"Michael H. Nee|Israel G. Vargas C.","1994","2","15","Bolivia","Santa Cruz","Ichilo","2 km. (by air) WSW of El Hondo, POtrerillo. Disturbed semi-evergreen forest along trail between buildings and rio Guenda.","-63.45","-17.67222",NA,NA,NA,NA,NA,NA,"Nee 45024","South America",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA
"289","2008-05-27 22:02:00-03","MO","MOBOT","1528485","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,NA,NA,NA,NA,"Nee 43336","South America",NA,NA,NA,NA,"800.00000000","1000.00000000",NA,NA,NA,NA,NA
"290","2008-05-27 22:02:00-03","MO","MOBOT","1532785","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,NA,NA,"Nee 45396","South America",NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA
"291","2009-02-05 03:32:00-02","MO","MOBOT","1717841","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","I. G. Vargas '95",NA,NA,NA,"Israel G. Vargas C.",NA,NA,NA,"Bolivia","Santa Cruz","Chiquitos","Río Tucabaca, 20 km al NE de Santiago de Chiquitos. Llanura no inundada, bosque seco con curupaú (Anadenanthera colubrina) y el estrato herbaceo con Ananas cf. ananasoides.","-59.45","-18.2",NA,NA,NA,NA,NA,NA,"Vargas Caballero 3418","South America",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA
"292","2008-05-27 22:02:00-03","MO","MOBOT","1717850","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","I. G. Vargas '95",NA,NA,NA,"Israel G. Vargas C.|et al.",NA,NA,NA,"Bolivia","Santa Cruz","Chiquitos","Valle de Tucabaca. A 20 km al W del pueblo de Santo Corazón. Tramo entre La Cal y 8 km al W del campamento Los Murcielagos. Bosque decíduo subhúmedo sobre ladera de roca caliza; comunidades de morado (Machaerium scleroxylon) y soto (Schinopsis cf. brasiliensis).","-59.05","-18.08333",NA,NA,NA,NA,NA,NA,"Vargas Caballero 3591","South America",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA
"293","2009-06-25 13:34:00-03","MO","MOBOT","2222089","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.",NA,NA,NA,NA,"Paul C. Hutchison|J. Kenneth Wright","1964","10","6","Peru","Amazonas","Bagua","6 km E of Quebrada Honda, Km 276.",NA,NA,NA,NA,NA,NA,NA,NA,"Hutchison 6774A","South America",NA,NA,NA,NA,"680.00000000",NA,NA,NA,NA,"653",NA
"294","2008-05-27 22:02:00-03","MO","MOBOT","294556","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.",NA,NA,NA,NA,"David R. Brunner","1985","5","30","Paraguay","Paraguarí",NA,"Cerro Acahay, Compañia Virgen de Fátima. 5 km al sur de la ruta entre Carapegua y Ybycui. Zona de rocas granitiacas cerca al cumbre suroeste con pendiente de 30-100%. Abunda bromeliaceas saxícolas, cactaceas y orchideas.","-57.15","-25.9",NA,NA,NA,"4",NA,NA,"Brunner 1140","South America",NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,"85-4",NA
"295","2008-05-27 22:02:00-03","MO","MOBOT","294602","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.",NA,NA,NA,NA,"David R. Brunner","1985","11","1","Paraguay","Paraguarí",NA,"Cerro Acahay. Pendiente norte-noreste de la cumbre suroeste y la zona de rocas granitiacas en la misma. Bosque semi-humedo de hasta 30 m de altura. Suelo rocoso de origen granitico con pendiente de 25-40%","-57.15","-25.9",NA,NA,NA,"5",NA,NA,"Brunner 1251","South America",NA,NA,NA,NA,"370.00000000",NA,NA,NA,NA,"85-8",NA
"296","2008-05-27 22:02:00-03","MO","MOBOT","295493","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","R. Kiesling",NA,NA,NA,"James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","1982","2","14","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Heavily disturbed woodlands along W slope of hills, E of park headquarters.","-56.05","-22.65",NA,NA,NA,NA,NA,NA,"Solomon 6957","South America",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,"270",NA
"297","2008-05-27 22:02:00-03","MO","MOBOT","295748","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.",NA,NA,NA,NA,"Alwyn H. Gentry|Robin B. Foster","1991","11","1","Bolivia","Santa Cruz",NA,"10 km N of San José de Chiquitos, dry forest.","-60.75","-17.75",NA,NA,NA,"3",NA,NA,"Gentry 75421","South America",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,"781",NA
"298","2016-09-22 08:58:00-03","MO","MOBOT","295765","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.",NA,NA,NA,NA,"Marko Lewis","1991","11","24","Bolivia","La Paz","Inquisivi","Lakachaka to Samaipata - - This is our famous camp at the mouth of the Río Aguilani on extensive ancient agriculture terraces, where are two foot bridges. Collections made along the trail to Khora between Laka Chaka and the old Inca cemetary at Samaipata about 4 km of trail collected, 21 km N of Choquetanga. On slopes above river.","-67.3333333","-16.6666667",NA,NA,NA,"5",NA,NA,"Lewis 40650","South America",NA,NA,NA,NA,"1580.00000000","1700.00000000",NA,NA,NA,"146",NA
"299","2018-05-29 14:26:00-03","MO","MOBOT","295768","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","J.C. Solomon (MO)",NA,NA,NA,"Alwyn H. Gentry","1990","6","10","Bolivia","La Paz",NA,"Chaquimayo, 17 km NW of Apolo near Río Machariapo, seasonally dry forest. Transect 2","-68.4666667","-14.5666667",NA,NA,NA,"3",NA,NA,"Gentry 71076","South America",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,"370",NA
"300","2013-02-13 05:33:00-02","MO","MOBOT","934506","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.",NA,NA,NA,NA,"Mario Saldias P.|Luzmila Arroyo P.|Bonifacio Mostacedo C.|J.M. Rojas","1992","8","13","Bolivia","Santa Cruz","Nuflo de Chavez","Reserva de Vida Silvestre Ríos Blanco y Negro; Laguna Pajaral, 3 km al S del campamento a orilla de la laguna. Bosque semideciduo, con sotobosque enmarañado por Acacia paniculata, serranía con suelos rojizos y afloramientos de roca madre.","-63.53333","-14.93333",NA,NA,NA,NA,NA,NA,"Saldias Paz 2206","South America",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA
"301","2010-03-29 16:52:00-03","MO","MOBOT","935875","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.",NA,NA,NA,NA,"Bonifacio Mostacedo C.|H. Gonzáles","1994","8","5","Bolivia","Santa Cruz","Andrés Ibáñez","Cotoca, 9 km al E de San Lorenzo. Bosque con predominancia de cactáceas, caducifolio con Aspidosperma quebracho-blanco","-60.1911111","-18.0438889",NA,NA,NA,"1",NA,NA,"Mostacedo C. 2204","South America",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA
"302","2008-05-27 22:02:00-03","MO","MOBOT","936566","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","M. Nee",NA,NA,NA,"M. Toledo G.|G. Montaño|P. Peña","1994","12","1","Bolivia","Santa Cruz","Nuflo de Chavez","Región de Lomerio. A 1 km al E de la plaza de la comunidad de Todos Santos. Sabana arbolada.","-61.84888","-16.65777",NA,NA,NA,NA,NA,NA,"Toledo G. 537","South America",NA,NA,NA,NA,"300.00000000","500.00000000",NA,NA,NA,NA,NA
"303","2008-05-27 22:02:00-03","MO","MOBOT","968801","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","A. Jardim",NA,NA,NA,"Antony Jardim|G. Moscoso","1995","3","10","Bolivia","Santa Cruz","Nuflo de Chavez","Las Trancas, Lomerio, cerca de las parcelas de Bolfor Bosque seco chiquitano de Anadenanthera a veces con afloramientos grandes, abiertos de laja.","-61.8391666","-16.5458333",NA,NA,NA,NA,NA,NA,"Jardim 1710","South America",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA
