"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","typeStatus","recordNumber","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","dayIdentified","relatedCatalogItem","fieldNumber","previousCatalogNumber","sex"
"135","2015-09-03 19:54:54-03","MNHN","RECOLNAT_MNHN_P","P00345769","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","Pedersen",NA,NA,"Pedersen, T.M.","1960","1","29","Argentine",NA,NA,"Prov. Corrientes. Dep. Mburucuyá, estancia Santa Teresa",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00345769' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P00345769","P00345769_01",NA,NA,NA,NA,NA,NA,"5339",NA,NA
"136","2015-09-03 19:54:32-03","MNHN","RECOLNAT_MNHN_P","P00345804","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Hook.) Klotzsch","Correa",NA,NA,"Balansa, B.","1877","6",NA,"Paraguay",NA,NA,"Forêt de Yaguarone",NA,NA,NA,NA,"Reçu le 29 novembre 1877 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00345804' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P00345804","P00345804_01",NA,NA,NA,NA,NA,NA,"720",NA,NA
"137","2015-09-03 19:27:35-03","MNHN","RECOLNAT_MNHN_P","P00345803","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Sarcoglottis","ventricosa","Sarcoglottis ventricosa","(Vell.) Hoehne","Szlachetko",NA,NA,"Balansa, B.","1883","7","24","Paraguay",NA,NA,"Carapégua, dans les ravins humides",NA,NA,NA,NA,"Reçu le 7 février 1885 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00345803' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P00345803","P00345803_01",NA,NA,NA,NA,NA,NA,"4535",NA,NA
"138","2015-09-03 19:54:32-03","MNHN","RECOLNAT_MNHN_P","P00345806","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Sarcoglottis","ventricosa","Sarcoglottis ventricosa","(Vell.) Hoehne","Szlachetko",NA,NA,"s.c.","1911","3",NA,"Brésil",NA,NA,"Cultivé",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00345806' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P00345806","P00345806_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-10-01 14:26:08-03","JBB","HEPH","7474","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Meneguzzo, TEC","2010","05","Lima, IV","1991","09","15","Brasil","São Paulo","São Paulo","Instituto Botânico de São Paulo","-46.6300010681152","-23.5400009155273","53584",NA,NA,"auto",NA,"36","Southern America",NA,NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,NA
"140","2020-12-11 11:36:44-03","UFMG","BHCB","14204","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Humiriaceae","Humiriastrum","villosum","Humiriastrum villosum","(Fróes) Cuatrec.",NA,NA,NA,"Pedralli, G; Stehmann, JR; Teixeira, MCB","1987","10","10","Brasil","Minas Gerais","Minas Novas","Reserva Biológica da Acauã.","-42.5903015136719","-17.218599319458","54253",NA,NA,"auto",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:44:52-03","UFMG","BHCB","161372","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.",NA,NA,NA,"V. Giorni","2011","10","15","Brasil","Maranhão","São Luís","Parque Estadual do Bacanga","-44.272778","-2.596389",NA,NA,"Coordenadas Aproximadas. Amostra preservada em álcool 70%; Herbáceo.; Floresta Ombrófila.",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,"-44.272778","-2.596389",NA,NA,NA,NA,NA
"142","2020-12-11 11:44:52-03","UFMG","BHCB","63752","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.",NA,NA,NA,"Krieger, L; Urbano","1972","07","25","Brasil","Amazonas","Tefé",NA,"-64.7114028930664","-3.35417008399963","340205",NA,"Raízes grossas, pilosas. Folhas verdes, pintalgadas de branco esverdeado na face ventral. Nervura principal (face dorsal) e face dorsal do pecíolo arroxeados. Pedúnculo piloso. Brácteas do pedúnculo e o pedúnculo arroxeados; No chão d","auto",NA,"12330","Southern America",NA,"BHCB001514","BHCB001514","1100","1100",NA,NA,NA,NA,NA,NA,NA
"143","2020-12-11 11:44:52-03","UFMG","BHCB","16292","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.",NA,NA,NA,"Pequeno, PHA","1989","09","14","Brasil","Minas Gerais",NA,"Área da Belgo Mineira",NA,NA,NA,NA,"mata atlântica. Herbaceo no chão. Flor rosa",NA,NA,"8","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-11 11:44:52-03","UFMG","BHCB","180201","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.",NA,"2014","09","Batista, JAN","2014","09","10","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"A partir de material em cultivo no Museu de História Natural e Jardim Botânico da UFMG, sem número, de origem desconhecida, mas possivelmente da região de Airuoca, Minas Gerais.; Erva terrestre. Sépalas e pétalas com base salmão, do",NA,NA,"3342","Southern America",NA,"BHCB032911",NA,NA,NA,NA,NA,"10",NA,NA,NA,NA
"145","2020-12-11 11:44:52-03","UFMG","BHCB","82575","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.",NA,"2006","03","Lombardi, JA; Stehmann, JR; Mota, RC da; Temponi, LG","2003","08","19","Brasil","Minas Gerais","Salto da Divisa","Fazenda Santana","-40.053611","-16.067778",NA,NA,"Erva terrestre , carnosa, folhas e flores verdes.; Mata decídua, alterada.",NA,NA,"5278","Southern America",NA,"BHCB001517","BHCB001517","111","111","-40.053611","-16.067778",NA,NA,NA,NA,NA
"146","2020-12-11 11:44:52-03","UFMG","BHCB","24765","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.",NA,NA,NA,"Lombardi, JA","1994","08","21","Brasil","Minas Gerais","Caratinga","Est. Biol. De Caratinga, Fazenda Montes Claros, tr","-42.1391983032227","-19.7896995544434","49886",NA,"mata atlântica. Erva terrestre sem folhas. Escapo brácteas e tépalas verdes, labelo branco com estrias verdes.","auto",NA,"614","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-11 11:44:52-03","UFMG","BHCB","24766","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.",NA,NA,NA,"Lombardi, JA","1994","08","21","Brasil","Minas Gerais","Caratinga","Est. Biol. De Caratinga, Fazenda Montes Claros, tr","-42.1391983032227","-19.7896995544434","49886",NA,"mata atlântica. Erva terrestre. Folhas carnosas, escapo, brácteas e flores salmão, labelo branco com estrias verdes quando jovens","auto",NA,"615","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-02-11 17:21:02-03","UFPR","UPCB","85896","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.",NA,NA,NA,"Santos, L.A.S. et al.","2009","10","16","Brasil","Sergipe","Lagarto","Assentamento Che Guevara, Mata de Drº João. Mata Fechada","-37.6500015258789","-10.917200088501","24794",NA,"Erva terrestre, Flor branca esverdeada, ovário e pedicelo piloso, folha membranácea variegada, escapa com tons de verde.","auto",NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-02-11 17:21:02-03","UFPR","UPCB","55301","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","Klotzsch","Smith, E.C.","2004","10","Oliveira, R.P.de","2001","09","01","Brasil","Bahia","Jussari","RPPN Serra do Teimoso.","-39.583333","-15.166667",NA,NA,"Erva carnosa ca. 60cm alt., inflorescência branco-amarelada, crescendo sobre rochas. Mata higrófila sul-baiana..",NA,NA,"743",NA,NA,NA,NA,NA,NA,"-39.583333","-15.166667",NA,NA,NA,NA,NA
"150","2021-02-11 17:21:02-03","UFPR","UPCB","85897","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","ventricosa","Sarcoglottis ventricosa","(Vell.) Hoehne","Smidt, E.C.","2009","11","Smidt, E.C.","2009","11","11","Brasil","Paraná","Fenix","PE Vila Velha do ES","-51.9791984558105","-23.9160995483398","16297",NA,NA,"auto",NA,"956",NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA
"151","2021-02-11 17:21:02-03","UFPR","UPCB","75780","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","ventricosa","Sarcoglottis ventricosa","(Vell.)","Ariati, V.",NA,NA,"Michelon, C.","2011","11","16","Brasil","Paraná","Telêmaco Borba","Terrícola","-50.6156005859375","-24.3239002227783","35037",NA,NA,"auto",NA,"1404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2018-04-24 11:25:00-03","MO","MOBOT","100274570","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","A. Fuentes (LPB)",NA,NA,"Alfredo F. Fuentes|H. Huaylla|Roberto Vásquez|Raúl Lara R.","2008","8","21","Bolivia","La Paz","Franz Tamayo","Entre Apolo y Curiza.","-68.3527778","-14.8319445",NA,"1",NA,NA,NA,"Fuentes Claros 13340","South America",NA,NA,NA,"1457.00000000",NA,NA,NA,NA,NA,"08-140",NA,NA
"153","2013-08-23 04:12:00-03","MO","MOBOT","100325620","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.",NA,NA,NA,"Roberto Vásquez",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"Vásquez C. 2532","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2018-04-24 18:03:00-03","MO","MOBOT","100384014","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","A. Fuentes (LPB)",NA,NA,"I. Loza|L. Cayola|L. Samo|R. Villegas|R. Villanueva|A. Rojas|F. Cruz|M. Cruz|R. Delgado","2010","8","3","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, localidad Santa Rosa, por la senda Santa Rosa y río Amantala.","-68.7264223","-14.7601583",NA,"3",NA,NA,NA,"Loza Rivera 2016","South America",NA,NA,NA,"1232.00000000",NA,NA,NA,NA,NA,"10-26",NA,NA
"155","2018-09-20 18:25:00-03","MO","MOBOT","101068762","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","A. Fuentes (LPB)",NA,NA,"Alfredo F. Fuentes|R. Oelkers|A. Bravo|Milagros Rodriguez","2018","7","22","Bolivia","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, comunidad Santa Rosa, sector toma de agua, parcela permanente.","-68.7102222","-14.6704306",NA,"1",NA,NA,NA,"Fuentes Claros 20398","South America",NA,NA,NA,"1270.00000000",NA,NA,NA,NA,NA,"18-13",NA,NA
"156","2013-07-12 09:39:00-03","MO","MOBOT","1770753","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","R. Vasquez 8-",NA,NA,"Alfredo F. Fuentes|Narel Paniagua Zambrana|Héctor Cabrera|Fabiola Torrico","2002","9","26","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi, río Tuichi, arroyo Rudidi.","-67.9708334","-14.3491666",NA,"1",NA,NA,NA,"Fuentes Claros 5349","South America",NA,NA,NA,"367.00000000",NA,NA,NA,NA,NA,"02-37",NA,NA
"157","2008-05-27 22:02:00-03","MO","MOBOT","1865911","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","det. R. Vasquez (USZ)",NA,NA,"Manuel J. Macía|et al.","2001","7","9","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme mediana pendiente, región de Tumupasa","-67.91305","-14.17222",NA,NA,NA,NA,NA,"Macía 5475","South America",NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"158","2017-04-13 16:52:00-03","MO","MOBOT","1869653","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","A. Fuentes (LPB)",NA,NA,"Carla Maldonado|Tatiana B. Miranda|F. Canqui|Remberto Alvarez","2002","10","4","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi. Senda Apolo-San José de Uchupiamonas, a 5 minutos antes del Arroyo Turnia, antes de escuela 3 de Mayo.","-68.3116667","-14.5230556",NA,"1",NA,NA,NA,"Maldonado Goyzueta 3019","South America",NA,NA,NA,"1899.00000000",NA,NA,NA,NA,NA,"02-49",NA,NA
"159","2013-12-03 14:39:00-02","MO","MOBOT","1962134","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","C. Dodson",NA,NA,"José Schunke V.","1975","11","7","Peru","Huánuco","Leoncio Prado","Dtto. Rupa Rupa, al E de Tingo Maria.",NA,NA,NA,"1",NA,NA,NA,"Schunke Vigo 8646","South America",NA,NA,NA,"800.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA
"160","2011-06-08 11:53:00-03","MO","MOBOT","1962150","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.",NA,NA,NA,"José Schunke V.","1973","5","2","Peru","San Martín","Lamas","Dtto. Alonso de Alvarado, Camino a Roque, 8 km de San Juán de Pacayzapa.",NA,NA,NA,NA,NA,NA,NA,"Schunke Vigo 6155","South America",NA,NA,NA,"800.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA
"161","2013-12-03 14:41:00-02","MO","MOBOT","1964971","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","E.A. Christenson",NA,NA,"Paul C. Hutchison","1957","9","30","Peru","Amazonas","Bagua","In deep jungle on the Río Utcubamba. On Cerro Tapur an hour's jeep-ride above Hacienda Misqui ca. 40 km south of Bagua Grande.",NA,NA,NA,"1",NA,NA,NA,"Hutchison 1453","South America",NA,NA,NA,"1150.00000000",NA,NA,NA,NA,NA,"14",NA,NA
"162","2018-02-13 16:52:00-02","MO","MOBOT","2210153","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","L. Valenzuela (HOXA)",NA,NA,"Rocío Rojas","2003","8","12","Peru","Pasco","Oxapampa","Distrito Pozuzo. Puesto de Control Huampal. Remanente de bosque, borde de carretera","-75.56666","-10.18333",NA,"1",NA,NA,NA,"Rojas Gonzáles 1238","South America",NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"163","2012-04-13 14:26:00-03","MO","MOBOT","2376372","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","C.H. Dodson (MO)",NA,NA,"Thomas B. Croat","2004","7","28","Ecuador","Zamora-Chinchipe",NA,"Along road between Zumba and Vilcabamba, 74.5 km N of Zumba, 44.3 km S of Yangana.","-79.1255556","-4.5291667",NA,"1",NA,NA,NA,"Croat 92526","South America",NA,NA,NA,"1233.00000000",NA,NA,NA,NA,NA,"1704",NA,NA
"164","2013-12-03 14:40:00-02","MO","MOBOT","2843515","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.",NA,NA,NA,"Stephen W. Ingram|Carl A. Luer|Elizabeth L. Besse|Vasquez","1991","2","6","Bolivia","La Paz","Muñecas","Consata.",NA,NA,NA,"1",NA,NA,NA,"Ingram 868","South America",NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"165","2018-02-13 16:44:00-02","MO","MOBOT","3334795","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","L. Valenzuela (HOXA)",NA,NA,"Abel Monteagudo|J.L. Mateo|Rolando Francis","2006","7","23","Peru","Pasco","Oxapampa","Dist. Pozuzo. Parque Nacional Yanachaga-Chemillén, cercania del Puesto de Control Huampal. Bosque ribereño.","-75.57361","-10.18277",NA,"3",NA,NA,NA,"Monteagudo Mendoza 12513","South America",NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","632588","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.",NA,NA,NA,"Calaway H. Dodson","1980",NA,NA,"Ecuador",NA,NA,"3 km E of Palmar on Quevedo-Latacunga road.",NA,NA,NA,NA,NA,NA,NA,"Dodson 10380","South America",NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,"50",NA,NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","637011","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","H. Dueñas",NA,NA,"Gordon McPherson","1988","12","12","Colombia","Antioquia","Frontino","Region of Murrí, roughly 15 road-km from Nutibara; along road and creek below road; collected with F.J. Roldán and I. Castaño.","-76.33333","6.66666",NA,"1",NA,NA,NA,"McPherson 13475","South America",NA,NA,NA,"1500.00000000","1850.00000000",NA,NA,NA,NA,"88-119",NA,NA
"168","2013-12-02 10:01:00-02","MO","MOBOT","637202","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","C.H. Dodson",NA,NA,"Calaway H. Dodson|Alwyn H. Gentry","1989","7","20","Ecuador","Esmeraldas",NA,"Cristal, 10 km south west of road from Lita to Alto Tambo beginning at Km 4.",NA,NA,NA,"1",NA,NA,NA,"Dodson 17662","South America",NA,NA,NA,"1400.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","645076","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.",NA,NA,NA,"Calaway H. Dodson","1960","7","21","Ecuador","Zamora-Chinchipe",NA,"Zamora-Gualaquiza. Cord. Condor","-78.607","-3.811",NA,NA,NA,NA,NA,"Dodson 139","South America",NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"170","2013-12-03 14:36:00-02","MO","MOBOT","645233","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","J.T. Atwood (SEL, MO)",NA,NA,"José Schunke V.","1978","9",NA,"Peru","Huánuco","Leoncio Prado","Dtto. Padre Luyando; carretera a Supte, cerca al Caserio, Incari.","-76","-9.2",NA,"5",NA,NA,NA,"Schunke Vigo 10553","South America",NA,NA,NA,"690.00000000","700.00000000",NA,NA,NA,NA,"64",NA,NA
"171","2013-12-02 09:57:00-02","MO","MOBOT","664539","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","C. Dodson",NA,NA,"Alexander Hirtz","1986","1","3","Ecuador","Bolívar",NA,"Chillanes on road Guaranda to Balzapamba.",NA,NA,NA,"1",NA,NA,NA,"Hirtz 2616","South America",NA,NA,NA,"2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","667725","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.",NA,NA,NA,"F.C. Lehmann","1876",NA,NA,"Ecuador","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lehmann 4584","South America",NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","669914","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.",NA,NA,NA,"Martín E. Timaná|Nestor Jaramillo","1991","10","9","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en la trocha B.","-69.05","-12.48333",NA,"1",NA,NA,NA,"Timaná 2503A","South America",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,"108",NA,NA
"174","2008-05-27 22:02:00-03","MO","MOBOT","673514","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.",NA,NA,NA,"O. Haught","1939","9","6","Ecuador","Guayas",NA,"Tenguel.",NA,NA,NA,NA,NA,NA,NA,"Haught 2874","South America",NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"175","2009-12-01 11:29:00-02","MO","MOBOT","966539","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","G. Carnevali (MO)",NA,NA,"Bruce K. Holst|Martha Serrano|Luzmila Arroyo P.","1995","5","23","Bolivia","Chuquisaca","Sud Cinti","Entre Río Cochayo y Río Santa Martha. Bosque seco semideciduo, 20-25 m de alto, con mucha Myrtaceae y Mimosaceae. Area muy intervenida por ganado y cultivos.","-64.2833333","-20.7333333",NA,"4",NA,NA,NA,"Holst 4815","South America",NA,NA,NA,"850.00000000","950.00000000",NA,NA,NA,NA,NA,NA,NA
"176","2012-04-12 05:10:00-03","MO","MOBOT","968956","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","A. Fuentes (USZ)",NA,NA,"Alfredo F. Fuentes","1995","10","26","Bolivia","Santa Cruz","Nuflo de Chavez","Estancia San Miguelito, 200 km NE de la ciudad de Santa Cruz campamento Pascana WCS. Bosque semideciduo de piedemonte; 1 km al E del campamento.","-61.7833333","-17.0833333",NA,"5",NA,NA,NA,"Fuentes Claros 1162","South America",NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-09-28 10:16:00-03","MO","MOBOT","101225232","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","allemanii","Sarcoglottis allemanii","Barb. Rodr.",NA,NA,NA,"F. Allemão",NA,NA,NA,"Brazil","Ceará",NA,NA,NA,NA,NA,"1",NA,NA,"Neotype","Allemão e Cysneiro 1488","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2009-07-17 06:52:00-03","MO","MOBOT","2229116","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Correa, M. N.",NA,NA,"Arturo E. Burkart","1943","12","9","Argentina","Misiones","Eldorado","Eldorado, km 24, selva","-54.61666","-26.41666",NA,NA,NA,NA,NA,"Burkart 14620","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-03-19 04:37:00-03","MO","MOBOT","100295057","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","grandiflora","Sarcoglottis grandiflora","(Lindl.) Klotzsch","Dodson",NA,NA,"Calaway H. Dodson|Pete Morgan|R. Perry","1980","6","6","Ecuador","El Oro",NA,"3 km northwest of Zaruma. Flowered in cultivation.",NA,NA,NA,"1",NA,NA,NA,"Dodson 9320","South America",NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA
