"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"47","2021-03-15 16:37:00-03","NY","NYBG","00939570","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Y. E. J. Mexia","1930","07","23","Brazil","Minas Gerais","Viçosa","Agricultural College lands. Corrigo Riberró.","-42.860644","-20.766686",NA,NA,"NY00939570","NY00939570_01","E. L. Core",NA,NA,NA,"4896","675","675","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994684' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","612500","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","F. W. Hunnewell","1925","11","13","Brazil","Rio de Janeiro",NA,"Woods, Corcovado, Rio Janeiro.","-43.212076","-22.951842",NA,NA,"NY00612500","NY00612500_01",NA,NA,NA,NA,"9749",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=753853' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA
"49","2020-11-13 09:19:32-03","UFRJ","RFA","10479","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","G.G. Hatschbach","1966","10","17","Brasil","Paraná","Bituruna","Rio Iguaçu, Salto Grande","-51.5525016784668","-26.1613998413086",NA,NA,"RFA52975",NA,"M. Alves",NA,NA,NA,"14951",NA,NA,"Erva 70 cm de altura","30743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-06-29 11:30:03-03","UFRJ","RFA","12106","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","P. Occhioni","1972","05","11","Brasil","Rio de Janeiro","Resende","Mauá","-44.4467010498047","-22.468900680542",NA,NA,"RFA52976",NA,NA,NA,NA,NA,"4913","1200","1200","Ca. 1 m de altura; frequente","36089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-06-29 11:30:03-03","UFRJ","RFA","7364","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","L. S. Sodré","1960","09","14","Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,"RFA51640",NA,"M. Alves",NA,NA,NA,NA,NA,NA,"Planta herbácea","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-06-29 11:30:03-03","UFRJ","RFA","7328","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","João de Deus","1960","09","12","Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,"RFA51639",NA,"M. Alves",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:52:17-03","EAO","IAN","53393","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","sc","1933","01","18","Brasil","Porto Alegre",NA,NA,NA,NA,NA,NA,"IAN053393",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"54","2019-12-04 15:26:29-03","PUCPR","HUCP","22645","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Lozano, E; Petean, MP","2011","08","10","Brasil","São Paulo","Narandiba",NA,"-51.5200004577637","-22.3999996185303",NA,NA,NA,NA,"Lozano, E",NA,NA,NA,"704",NA,NA,NA,"33091","auto","Monocotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-02-08 10:15:03-03","NBC","NL-BOTANY","L.1403619","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Pedersen TM","1966","06","16","Brazil",NA,NA,"Plantae Brasilienses. Damp thicket. Paranapiacaba (São Paulo).",NA,NA,NA,NA,"NL-L1403619","NL-L1403619",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1403619 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"56","2020-02-08 10:15:03-03","NBC","NL-BOTANY","L.1403620","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Klein RM","1961","09","17","Brazil",NA,NA,"Plantas de Santa Catarina- Brasil. Morro da Cruz, Itajaí. Capoeira.",NA,NA,NA,NA,"NL-L1403620","NL-L1403620",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1403620 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286260","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Frey R; Kramer KU","1990","09","11","Bolivia",NA,NA,"Dept. Santa Cruz, Prov Nuflo de Chavez, vicinity of Perserancia, within 1-10 km, NE sector adjacent to airstrip.","-63.75","-14.75","-63.75","-14.75","NL-U1286260","NL-U1286260",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286260 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"58","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286261","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Frey R; Kramer KU","1990","09","11","Bolivia",NA,NA,"Dept. Santa Cruz, Prov Nuflo de Chavez, vicinity of Perserancia, within 1-10 km, NE sector adjacent to airstrip.","-63.75","-14.75","-63.75","-14.75","NL-U1286261","NL-U1286261",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286261 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"59","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286608","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Lindeman JC","1972","01","02","Brazil",NA,NA,"Caruaru_Pernambuco brejos das cavalos.",NA,NA,NA,NA,"NL-U1286608","NL-U1286608",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286608 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286609","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Mexia YEJ","1930","05","12","Brazil",NA,NA,"Minas Geraes. Vicosa. Fazenda do Deserto: Buraco Frio.",NA,NA,NA,NA,"NL-U1286609","NL-U1286609",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286609 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"61","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286610","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Lindeman JC; Haas JH de","1966","04","27","Brazil",NA,NA,"Est Parana. Sawmill Brandalize, N. of Rio Chopim,ca,20km N.of Clevelandia.",NA,NA,NA,NA,"NL-U1286610","NL-U1286610",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286610 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"62","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286611","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Lindeman JC; Haas JH de","1966","04","30","Brazil",NA,NA,"Est Parana. Brandalize, sawmill N.of Rio Chopim,ca. 20 km N. of Clevelandia.",NA,NA,NA,NA,"NL-U1286611","NL-U1286611",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286611 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"63","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286612","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hatschbach GG; Lindeman JC; Haas H","1966","02","14","Brazil",NA,NA,"Est: Parana. Mun. Porto Vitoria. Rio Iguaçu,Salto Grande.",NA,NA,NA,NA,"NL-U1286612","NL-U1286612",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286612 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"64","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286613","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Unreadable",NA,NA,NA,"Brazil",NA,NA,"P. Alegre.",NA,NA,NA,NA,"NL-U1286613","NL-U1286613",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286613 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286614","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Lindeman JC; Haas JH de","1967","03","16","Brazil",NA,NA,"Est. Parana. Forest on morro North of Barbaqua.",NA,NA,NA,NA,"NL-U1286614","NL-U1286614",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286614 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286615","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Lindeman JC; Haas JH de","1966","07","22","Brazil",NA,NA,"Est. Parana. Fazenda Sao Joao, W. of Sao Joao do Triunfo.",NA,NA,NA,NA,"NL-U1286615","NL-U1286615",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286615 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"67","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286616","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Lindeman JC; Haas JH de","1967","03","30","Brazil",NA,NA,"Est.Parana. Upper Rio do Corvo in Serra do Mar, S.of old road to Morretes,ca. 25 km E.of Curitiba.",NA,NA,NA,NA,"NL-U1286616","NL-U1286616",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286616 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"68","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286617","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Lindeman JC; Haas JH de","1966","11","23","Brazil",NA,NA,"Est. Parana. Parque Nacional do Iguacu, N.edge of park, 2½ km W.of road to Capanema, S. of Jardinopolis.",NA,NA,NA,NA,"NL-U1286617","NL-U1286617",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286617 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"69","2020-11-04 11:05:57-03","ESALQ","ESA","80087","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth.","Bortoleto, S.; Araújo, A.O.; Freire, R.A.P.; Capretz, R.L.; Castellen, M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","2002","04","25","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo, Trilha da Represa. Floresta Estacional Semidecidual/ Floresta Ombrófila Densa Montana.","-475.923","-24.033","-475,923","-24,033","ESA080087","ESA080087","Araújo, A.O. & Castellen, M.","2002",NA,NA,"137.0",NA,NA,"Erva. Flor branca.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:05:57-03","ESALQ","ESA","109037","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides",NA,"Gasper, A.L.","2009","01","24","Brasil","Santa Catarina","Ipumirim",NA,"-52.1356010437012","-27.0767002105713",NA,NA,"ESA109037","ESA109037","Trevisan, R.","2009","05","22","2050.0",NA,NA,NA,"16834","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:05:57-03","ESALQ","ESA","130376","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","2013","04","12","Brasil","São Paulo","Franco da Rocha","Fragmento 11 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-23.3156","-46.7942","-23.3156","-46.7942","ESA130376",NA,"Souza, V.C.","2013",NA,NA,"35579.0","827","827","Erva",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:05:57-03","ESALQ","ESA","5115","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Bierwagen, R.","1989","10","07","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"ESA005115","ESA005115","Muniz, C.F.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:05:57-03","ESALQ","ESA","3665","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Stella, R.G.","1989","01","24","Brasil","São Paulo","Paranapiacaba",NA,NA,NA,NA,NA,"ESA003665","ESA003665","Muniz, C.F.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:05:57-03","ESALQ","ESA","65842","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Souza, J.P.; Scalon, V.R.; Siqueira, L.P.; Souza, S.C.P.M.; Sorreano, M.C.M.; Buchianeri, V.C.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","2000","04","20","Brasil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar, Trilhas das Cachoeiras do Ribeirão Itu. Floresta Ombrófila Densa. Interior de mata","-45.36","-23.45","-45.36","-23.45","ESA065842","ESA065842","Oliveira, R.",NA,NA,NA,"3350.0","600","600","Erva, frutos verdes",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:05:57-03","ESALQ","ESA","31893","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Souza, V.C.; Rodrigues, R.R.; Souza, J.P.; Sanches, I.D.; Astorino, A.; Magossi, R.; Petrini, M.; Tavares Jr., J.E.","1996","06","01","Brasil","São Paulo","Nazaré Paulista","Estrada em torno da Represa Atibainha. Mata mesófila semidecídua.","-46.3899993896484","-23.1800003051758",NA,NA,"ESA031893","ESA031893","Muniz, C.F.S.",NA,NA,NA,"11247.0","800","800","Erva, até 1,5 m alt.; espiguetas vinho; frutos alvos.","18850","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:05:57-03","ESALQ","ESA","130635","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","2013","04","19","Brasil","São Paulo","Pindamonhangaba","Fragmento 32 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.8629","-45.3505","-22.8629","-45.3505","ESA130635",NA,"Souza, V.C.","2013",NA,NA,"35838.0","527","527","Erva. Inflorescência verde.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:05:57-03","ESALQ","ESA","95153","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Romão, G.O. ; Duarte, A.R.","2007","09","20","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"ESA095153","ESA095153","Souza, V.C. & Romão, G.O.",NA,NA,NA,"275.0",NA,NA,NA,"53584","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:05:57-03","ESALQ","ESA","68497","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Kozera, C. ; Kozera, O.P.","1999","07","10","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,"ESA068497","ESA068497","Kozera, C.",NA,NA,NA,"1112.0",NA,NA,NA,"24916","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:05:57-03","ESALQ","ESA","11918","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Souza, V.C. et al.","1993","09","06","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA011918","ESA011918","Muniz, C.F.S.",NA,NA,NA,"4226.0",NA,NA,NA,"27729","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2015-07-02 14:01:36-03","JBP","HPL","11026","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","J.A. Pastore, F.A.R.D.P. Arzolla & J.R dos Santos","2005","07","20","Brasil","SP","São Paulo","Coletado no Parque Estadual da Cantareira, região do Pinheirinho, na trilha; em área de Floresta Ombrófila Densa Montana (1040m.s.m.)","-46.63","-23.54",NA,NA,NA,NA,"A. Gil","2008","09","17","1333",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2015-07-02 14:55:24-03","JBP","HPL","13811","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","R. Affonso","2011","03","17","Brasil","SC","Joinville","Serra Dona Francisca, estrada para Campo Alegre.","-49.053611","-26.216944","49° 03' 13 W","26° 13' 01 S",NA,NA,"R. Affonso","2011","03","17","205","741","741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2015-07-02 14:42:27-03","JBP","HPL","13812","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","R. Affonso","2010","06","23","Brasil","SC","Florianópolis","Trilha Pântano Sul - Lagoinha do Leste, Ilha de Santa Catarina. Local pedregoso, sombreado, úmido.","-48.470556","-27.770278","48° 28' 14 W","27° 46' 13 S",NA,NA,"R. Affonso","2011","01","10","64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2015-07-02 14:55:24-03","JBP","HPL","13819","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","R. Affonso","2011","03","17","Brasil","SC","Joinville","Serra Dona Francisca, beira de estrada.","-49.053611","-26.216944","49° 03' 13 W","26° 13' 01 S",NA,NA,"R. Affonso","2011","03","17","204","741","741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-12-19 08:15:17-03","FPS","FPS","574","MachineObservation","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Schwirkowski, P.","2015","01","04","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho - Estrada Francisco Wiecinovski, ao lado da pedreira.","-49.28741","-26.281457","-49.28741","-26.281457","FPS00574","FPS00574_v01 FPS00574_v02 FPS00574_v03","Schwirkowski, P.","2015","01","04","820",NA,NA,"<ll>dwc_commonname:</ll> Navalha-de-mico, maria-sem-vergonha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-12-19 08:15:17-03","FPS","FPS","1022","MachineObservation","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Schwirkowski, P.","2015","11","11","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Linha férrea, após o CEPA Rugendas","-49.313386","-26.324853","-49.313386","-26.324853","FPS01022,FURB49356","FPS01022_v01 FPS01022_v02 FPS01022_v03 FPS01022_v04 FPS01022_v05 FPS01022_v06 FURB49356","Schwirkowski, P.","2015","11","11","1288",NA,NA,"<ll>dwc_commonname:</ll> Navalha-de-mico, maria-sem-vergonha",NA,NA,NA,NA,NA,NA,NA,"voucher","FURB 49356",NA,NA,NA
"86","2019-12-19 08:15:17-03","FPS","FPS","38","MachineObservation","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Schwirkowski, P.","2013","12","22","Brasil","Santa Catarina","São Bento do Sul","Rio Natal - Trilhos - Rabo do Macaco","-49.310042","-26.337806","-49.310042","-26.337806","FPS00038,MBM391952","FPS00038_v01 FPS00038_v02 FPS00038_v03 FPS00038_v04 FPS00038_v05 MBM391952","Barboza, E.","2014","08","20","142",NA,NA,"<ll>dwc_commonname:</ll> Navalha-de-mico, maria-sem-vergonha",NA,NA,NA,NA,NA,NA,NA,"voucher","MBM 391952",NA,NA,NA
"87","2019-12-20 11:24:21-03","IPA","IPA","82057","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Silva, L.F.; Lira, S.S.; Silva, L.F.; Villarouco, F.M.O.; et al.; Lira, S.S.; Silva, L.F.; Villarouco, F.M.O.; et al.","1995","09","18","Brasil","Pernambuco","Bonito","Reserva Municipal de Bonito, interior da mata.","-35.079167","-8.494444","-35.079167","-8.494444","IPA0082057",NA,"Oliveira, M.",NA,NA,NA,"51","444","444","Erva ca. 1m de altura; flores verdes com manchas vinho; frutos carnosos verdes quando imaturos e brancos quando maduros.; Solo argilo-arenoso; vegetação arbustiva arbórea aberta.",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
