"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","barcode","imagecode","fieldNumber","typeStatus","individualCount","infraspecificEpithet"
"93","2020-12-11 11:43:18-03","UFMG","BHCB","165490","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2014","04",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","2013","02","07","Brasil","Minas Gerais","Barão de Cocais","Mina do Baú","-43.5775","-20.018333","-43.5775","-20.018333",NA,"1134","1134","Projeto Lacunas do Conhecimento.; Erva, flores vermelhas.; Campo Rupestre Ferruginoso Arbustivo. Litotipo: Canga: fragmento de rocha cimentados por limonita.",NA,"2483","Southern America",NA,NA,"BHCB053942","BHCB053942",NA,NA,NA,NA
"94","2020-12-11 11:43:18-03","UFMG","BHCB","165530","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,NA,NA,NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","2013","02","07","Brasil","Minas Gerais","Barão de Cocais","Mina do Baú","-43.5775","-20.018333","-43.5775","-20.018333",NA,"1134","1134","Projeto Lacunas do Conhecimento.; Terrestre, flores vermelhas.; Campo Rupestre Ferruginoso Aberto. Litotipo: Canga: fragmento de rocha cimentados por limonita.",NA,"2540","Southern America",NA,NA,"BHCB053918","BHCB053918",NA,NA,NA,NA
"95","2020-12-11 11:43:18-03","UFMG","BHCB","167696","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2014","04",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS","2013","05","06","Brasil","Minas Gerais","Belo Horizonte","Mina de Águas Claras","-43.8875","-19.9475","-43.8875","-19.9475",NA,"1347","1347","Projeto Lacunas do Conhecimento.; Erva, frutos castanhos.; Campo Rupestre Ferruginoso Arbustivo. Litotipo: Canga; formação ferrífera detrítica cimentada por limonita.",NA,"155","Southern America",NA,NA,"BHCB053916","BHCB053916",NA,NA,NA,NA
"96","2020-12-11 11:43:18-03","UFMG","BHCB","167701","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2014","04",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS","2013","05","06","Brasil","Minas Gerais","Belo Horizonte","Mina de Águas Claras","-43.8875","-19.9475","-43.8875","-19.9475",NA,"1347","1347","Projeto Lacunas do Conhecimento.; Erva.; Campo Cerrado Ferruginoso. Litotipo: Canga; formação ferrífera detrítica cimentada por limonita.",NA,"160","Southern America",NA,NA,"BHCB053917","BHCB053917",NA,NA,NA,NA
"97","2020-12-11 11:43:18-03","UFMG","BHCB","177217","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2015","05","01","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2015","04","15","Brasil","Minas Gerais","Nova Lima","RPPN Capitão do Mato","-43.924722","-20.147222","-43.924722","-20.147222",NA,NA,NA,"Erva, ca. 0,8m alt; flores vermelhas com máculas roxas.; Campo Rupestre Quartzitico.",NA,"2050","Southern America",NA,NA,"BHCB053915","BHCB053915",NA,NA,NA,NA
"98","2020-12-11 11:43:18-03","UFMG","BHCB","17788","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2000","12",NA,"Paula, JA; Velten, SB","1990","04","24","Brasil","Minas Gerais",NA,"Serra da Moeda, Morro da Piedade.",NA,NA,NA,NA,NA,NA,NA,"Herbáceo.; Transição Campo de Altitude - Campo Rupestre.",NA,"s.n.","Southern America",NA,NA,"BHCB053937","BHCB053937",NA,NA,NA,NA
"99","2020-12-11 11:43:18-03","UFMG","BHCB","17788","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,NA,NA,NA,"Paula, JA; et al.","1990","04","24","Brasil","Minas Gerais",NA,"Serra da Moeda. Morro da Piedade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-11 11:43:18-03","UFMG","BHCB","186203","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,NA,NA,NA,"Tameirão Neto, E; Vidal, CV","2015","05","06","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.389464","-19.046425","-43.389464","-19.046425",NA,NA,NA,"Floração.; Herbáceo.; Campo rupestre sobre formação ferruginosa.",NA,"5640","Southern America",NA,NA,"BHCB186203","BHCB186203",NA,NA,NA,NA
"101","2020-12-11 11:43:18-03","UFMG","BHCB","186774","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2017","02","14","Rocha, MJR; Giorni, VT","2017","02","09","Brasil","Minas Gerais","Itambé do Mato Dentro",NA,"-43.305","-19.400556","-43.305","-19.400556",NA,NA,NA,"Erva rupícola, flores vermelho-alaranjada.; Campo rupestre, crescendo em área úmida rica em matéria orgânica.",NA,"1262","Southern America",NA,NA,"BHCB186774","BHCB186774",NA,NA,NA,NA
"102","2020-12-11 11:43:18-03","UFMG","BHCB","188790","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,NA,NA,NA,"Paiva, JAM; Souza, JAM; Silva, E","2017","08","08","Brasil","Minas Gerais","Santa Bárbara","Propriedade Rio Preto.","-43.6325","-20.095833","-43.6325","-20.095833",NA,"1386","1386","Erva. Terrestre. Flores vermelhas.; Campo Rupestre Ferruginoso.",NA,"1519","Southern America",NA,NA,"BHCB188790","BHCB188790",NA,NA,NA,NA
"103","2020-12-11 11:43:18-03","UFMG","BHCB","190814","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2018","03",NA,"Paiva, JAM; Souza, JAM; Silva, SHA","2018","03","06","Brasil","Minas Gerais","Itabirito","RPPN Cata Branca","-43.853056","-20.230833","-43.853056","-20.230833",NA,"1317","1317","Erva, 0,60m. Flor laranja avermelhada com máculas rubras. Ápice da tépala verde. Caule avermelhado.; Campo Rupestre Quartzítico.",NA,"1706","Southern America",NA,NA,"BHCB190814","BHCB190814",NA,NA,NA,NA
"104","2020-12-11 11:43:18-03","UFMG","BHCB","195802","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,NA,NA,NA,"Rezende, SG","2019","02","19","Brasil","Minas Gerais","Catas Altas","Morro da Água Quente, Mina de Tamanduá","-43.417222","-20.135278","-43.417222","-20.135278",NA,"905","980","Erva; Campo rupestre sobre canga",NA,"6471","Southern America",NA,NA,"BHCB195802","BHCB195802",NA,NA,NA,NA
"105","2020-12-11 11:43:18-03","UFMG","BHCB","196165","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2018","08","30","Lopes, ADC; Stehmann, JR","2018","01","18","Brasil","Minas Gerais","Belo Horizonte","Parque da Serra do Curral, Trilha ecológica na crista da Serra","-43.9075","-19.958056","-43.9075","-19.958056",NA,"1375","1375","Erva, ca. 70 cm de altura. Rupícola. Flores vermelho-alaranjadas a amareladas. Tépala interna predominantemente amarela com pontuações escuras.; Canga",NA,"159","Southern America",NA,NA,"BHCB196165","BHCB196165 BHCB196165_v1 BHCB196165_v2 BHCB196165_v3",NA,NA,NA,NA
"106","2020-12-11 11:43:18-03","UFMG","BHCB","197203","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2019","02",NA,"Vidal, CV; Wardil, MV","2018","05","08","Brasil","Minas Gerais","Mariana",NA,"-43.496472","-20.147694","-43.496472","-20.147694",NA,"1085","1085","Herbácea.; Campo rupestre ferruginoso.",NA,"s.n.","Southern America",NA,NA,"BHCB197203","BHCB197203",NA,NA,NA,NA
"107","2020-12-11 11:43:18-03","UFMG","BHCB","182077","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2016","03","08","Vidal, CV","2016","02","02","Brasil","Minas Gerais","Igarapé","Serra Azul, Serra das Farofas","-44","-21.087683","-44","-21.087683",NA,"1181","1181","Herbáceo, flores vermelho-alaranjado com pontuações no interior das pétalas.; Campo Rupestre Ferruginoso.",NA,"s.n.","Southern America",NA,NA,"BHCB037802","BHCB037802",NA,NA,NA,NA
"108","2020-12-11 11:43:18-03","UFMG","BHCB","47383","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2006","09",NA,"Silveira, VM","1999","02","21","Brasil","Minas Gerais","Moeda","Serra da Moeda","-43.983333","-20.1","-43.983333","-20.1",NA,"1400","1400","Herbácea, ca. 80cm. Flores vermelhas, anteras amarelas.; Campo rupestre.",NA,"174","Southern America",NA,NA,"BHCB053954","BHCB053954",NA,NA,NA,NA
"109","2020-12-11 11:43:18-03","UFMG","BHCB","52417","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2006","09",NA,"Tombolato, AFC","2000","03","27","Brasil","Minas Gerais","Igarapé","Serra Igarapé. Mina de Brumadinho.","-44.336667","-20.123611","-44.336667","-20.123611",NA,"1300","1400","Corola amarelo-alaranjada.; Afloramento rochoso, pleno sol.",NA,"s.n.","Southern America",NA,NA,"BHCB053955","BHCB053955",NA,NA,NA,NA
"110","2020-12-11 11:43:18-03","UFMG","BHCB","5880","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2000","12",NA,"Maciel, P; Grandi, TSM","1985","04","28","Brasil","Minas Gerais","Caeté","Serra da Piedade, 2º e 3º estação.","-43.666667","-19.816667","-43.666667","-19.816667",NA,"1650","1670","Herbáceo, flor vermelha.; Campo rupestre.",NA,"1715","Southern America",NA,NA,"BHCB053925","BHCB053925",NA,NA,NA,NA
"111","2020-12-11 11:43:18-03","UFMG","BHCB","5939","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2000","12",NA,"Sander, EB; Grandi, TSM","1985","04","28","Brasil","Minas Gerais","Caeté","Serra da Piedade, Estação de coleta 2 e 3.","-43.666667","-19.816667","-43.666667","-19.816667",NA,"1650","1670","Herbáceo, flor amarela.; Campo rupestre.",NA,"s.n.","Southern America",NA,NA,"BHCB053924","BHCB053924",NA,NA,NA,NA
"112","2020-12-11 11:43:18-03","UFMG","BHCB","5952","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2000","12",NA,"Lima, DF","1985","04","28","Brasil","Minas Gerais","Caeté","Serra da Piedade, 1º estação de coleta.","-43.666667","-19.816667","-43.666667","-19.816667",NA,"1620","1620","Herbáceo, flores laranjas, com manchas escuras, ápice verde.; Campo rupestre.",NA,"s.n.","Southern America",NA,NA,"BHCB053929","BHCB053929",NA,NA,NA,NA
"113","2020-12-11 11:43:18-03","UFMG","BHCB","60498","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2006","09",NA,"Pimentel, M; Madsen, V; Barros, AM; Almeida, L; Viana, MC; Raposeiras, R","2001","03","13","Brasil","Minas Gerais","Nova Lima","Capão Xavier.","-43.978611","-20.048611","-43.978611","-20.048611",NA,"1474","1474","Flores vermelho-alaranjadas.",NA,"48","Southern America",NA,NA,"BHCB053957","BHCB053957",NA,NA,NA,NA
"114","2020-12-11 11:43:18-03","UFMG","BHCB","76053","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2002","10",NA,"Viana, PL","2002","02","05","Brasil","Minas Gerais","Brumadinho","Retiro das Pedras","-43.983611","-20.093056","-43.983611","-20.093056",NA,"1400","1400","Erva de flores vermelhas.",NA,"497","Southern America",NA,NA,"BHCB053947","BHCB053947",NA,NA,NA,NA
"115","2020-12-11 11:43:18-03","UFMG","BHCB","85228","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2006","09",NA,"Salino, A; Mota, RC da; Mota, NFO; Melo, PHA de","2003","10","07","Brasil","Bahia","Itarantin","Serra da Felicissima, Fazenda Bom Jardim. Fragmento florestal com muitos matações de granito no interior.","-40.115972","-15.817","-40.115972","-15.817",NA,"180","300","Pétalas vermelhas com base mais escura e o ápice verde, linhas centrais mais escuras, anteras amarelas.; Fendas de rochas com humus, na mata.&nf;Floresta Estacional Semidecidual Submontana.",NA,"9131","Southern America",NA,NA,"BHCB053961","BHCB053961 BHCB053961_1",NA,NA,NA,NA
"116","2020-12-11 11:43:18-03","UFMG","BHCB","92634","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2006","09",NA,"Mota, RC da","2005","02","13","Brasil","Minas Gerais","Catas Altas","Serra do Caraça., Nos Taboões.","-43.503083","-20.084056","-43.503083","-20.084056",NA,"1200","1200","Erva terrestre; pedicelo e ovário vináceos, perianto avermelhado externamente; internamente as sépalas são avermelhadas nas bordas e na região central é creme com manchas longitudinais.; Campo rupestre.",NA,"2755","Southern America",NA,NA,"BHCB010393","BHCB010393",NA,NA,NA,NA
"117","2020-12-11 11:43:18-03","UFMG","BHCB","15697","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2000","12",NA,"Grandi, TSM","1989","05","01","Brasil","Minas Gerais","Presidente Olegário","Fazenda Vereda Grande.","-46.418098449707","-18.4178009033203",NA,NA,"77040",NA,NA,"Herbáceo.; Cerrado.","auto","s.n.","Southern America",NA,NA,"BHCB053938","BHCB053938",NA,NA,NA,NA
"118","2020-12-11 11:43:18-03","UFMG","BHCB","105363","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2007","03",NA,"Mota, RC da","2007","02","01","Brasil","Minas Gerais","Mariana","Mina de Alegria","-43.4160995483398","-20.377799987793",NA,NA,"33524",NA,NA,"Erva terrestre, flores avermelhadas com manchas amareladas e acastanhadas.; Campo rupestre.","auto","3341","Southern America",NA,NA,"BHCB053945","BHCB053945",NA,NA,NA,NA
"119","2020-12-11 11:43:18-03","UFMG","BHCB","74917","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,NA,NA,NA,"Tameirão Neto, E",NA,NA,NA,"Brasil","Minas Gerais","Nova Lima","Mina do Capão Xavier.","-43.8466987609863","-19.9855995178223",NA,NA,"29211",NA,NA,"Herbáceo.; Campo Rupestre sobre canga laterítica.","auto","3437","Southern America",NA,NA,"BHCB053946","BHCB053946",NA,NA,NA,NA
"120","2020-12-11 11:43:18-03","UFMG","BHCB","118321","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,NA,NA,NA,"Mendes, MS; et al.","2007","02","02","Brasil","Minas Gerais","Itabirito","Mina Várzea do Lopes - Gerdau.","-43.801399230957","-20.2532997131348",NA,NA,"20553",NA,NA,"Habitat: Campo rupestre sobre canga, Porte: herbáceo","auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-11 11:43:18-03","UFMG","BHCB","107315","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,NA,NA,NA,"Mendes, MS; Brina, AE",NA,NA,NA,"Brasil","Minas Gerais","Congonhas","Mineração Casa de Pedra, Corpo Norte - CSN","-43.8577995300293","-20.4997005462646",NA,NA,"16368",NA,NA,"Hábito: herbáceo","auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-11 11:43:18-03","UFMG","BHCB","3767","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2000","12",NA,"Grandi, TSM","1982","02","23","Brasil","Minas Gerais","Nova Lima","Morro do Chapéu.","-43.8466987609863","-19.9855995178223",NA,NA,"29211",NA,NA,"Herbáceo, flores laranja, com manchas escuras, ápice verde.; Campo rupestre.","auto","821","Southern America",NA,NA,"BHCB053928","BHCB053928",NA,NA,NA,NA
"123","2020-12-11 11:43:18-03","UFMG","BHCB","47065","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2006","09",NA,"Stehmann, JR; Franceschinelli, EV; Santos, FAM dos; Werneck, M","1999","03","27","Brasil","Minas Gerais","Toledo","Pedra Limpa.","-46.371898651123","-22.7430992126465",NA,NA,"12773",NA,NA,"Erva rupícola, flores com sépalas avermelhadas e pétalas alaranjadas com máculas escuras.; Junto com bromélias e gesneriáceas.","auto","2446","Southern America",NA,NA,"BHCB053953","BHCB053953",NA,NA,NA,NA
"124","2020-12-11 11:43:18-03","UFMG","BHCB","24247","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,NA,NA,NA,"Teixeira, WA","1994","01","13","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,"20553",NA,NA,"Campo rupestre/canga. Herbáceo. Coletada no Morro do Galinheiro, Serra dos Inconfidentes, MBR. Flores externamente avermelhadas e internamente alaranjadas. Raízes suculentas","auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-11 11:43:18-03","UFMG","BHCB","24247","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"1995","12",NA,"Teixeira, WA","1994","01","13","Brasil","Minas Gerais","Itabirito","Pico do Itabirito, Serra dos Inconfidentes. Morro do Galinheiro. MBR","-43.801399230957","-20.2532997131348",NA,NA,"20553",NA,NA,"Herbáceo. Flores externamente avermelhadas e internamente alaranjadas. Raízes suculentas.; Campo rupestre/canga.","auto","s.n.","Southern America",NA,NA,"BHCB053920","BHCB053920",NA,NA,NA,NA
"126","2020-12-11 11:43:18-03","UFMG","BHCB","9872","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2000","12",NA,"Carvalho, RCF de","1983","04","24","Brasil","Minas Gerais","Brumadinho","Retiro das Pedras","-44.1996994018555","-20.1432991027832",NA,NA,"26639",NA,NA,"Herbáceo.; Campo rupestre.","auto","73","Southern America",NA,NA,"BHCB053939","BHCB053939",NA,NA,NA,NA
"127","2020-12-11 11:43:18-03","UFMG","BHCB","34610","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2006","09",NA,"Vasconcelos, MF de","1997","02","04","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"22051",NA,NA,"Visitada pelo beija-flor Colibri serrirostris.; Herbáceo.; Campo rupestre.","auto","s.n.","Southern America",NA,NA,"BHCB053948","BHCB053948",NA,NA,NA,NA
"128","2020-12-11 11:43:18-03","UFMG","BHCB","83757","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,NA,NA,NA,"Barreto, HLM","1933","06","10","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"22051",NA,NA,"Frequência regular.; Herbácea. Flor vermelha marron no interior.; Campo.","auto","623","Southern America",NA,NA,"BHCB053944","BHCB053944",NA,NA,NA,NA
"129","2020-12-11 11:43:18-03","UFMG","BHCB","21889","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2000","12",NA,"Lombardi, JA; Toledo, FRN","1993","05","19","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"22051",NA,NA,"Erva rupícola. Botões avermelhados, caule avermelhado.; Campo rupestre.","auto","238","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-11 11:43:18-03","UFMG","BHCB","21885","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2000","12",NA,"Lombardi, JA; Toledo, FRN","1993","05","19","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"22051",NA,NA,"Erva rupícola. Botões avermelhados, caule avermelhado.; Campo rupestre.","auto","238","Southern America",NA,NA,"BHCB053936","BHCB053936",NA,NA,NA,NA
"131","2020-12-11 11:43:18-03","UFMG","BHCB","83878","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2000","12",NA,"Sakuragui, CM; Harley, RM; Sano, PT; Roque, N; Souza, VC de","1994","03","22","Brasil","Minas Gerais","Francisco Dumont","Serra do Cabral, Estrada entre a cidade e a Fazenda Serra do Cabral","-44.2341995239258","-17.3150005340576",NA,NA,"45152",NA,NA,"Erva, até 70cm altura, tépalas externas vinho com face dorsal e ventral esverdeado, base creme com linhas mais escuras, sépalas internas vermelho-vináceas com centro creme-amarelado e linhas vinho-escuro.; Afloramento rochoso, com áre","auto","CFCR15352","Southern America",NA,NA,"BHCB053940","BHCB053940",NA,NA,NA,NA
"132","2020-12-11 11:43:18-03","UFMG","BHCB","52584","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,NA,NA,NA,"Vasconcelos, MF de","2000","02","14","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,"11966",NA,NA,"Pico do Inficionado. Campo rupestre. Altitude: 2030 m. Herbáceo.","auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-11 11:43:18-03","UFMG","BHCB","75053","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2006","09",NA,"Mota, RC da","2002","05","27","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,"11966",NA,NA,"Erva terrestre; flores laranjas com máculas vináceas.; Campo rupestre.","auto","1618","Southern America",NA,NA,"BHCB053913","BHCB053913",NA,NA,NA,NA
"134","2020-12-11 11:43:18-03","UFMG","BHCB","40219","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2006","09",NA,"Vasconcelos, MF de","1998","01","03","Brasil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,"17082","1350","1350","Herbáceo.; Campo rupestre.","auto","s.n.","Southern America",NA,NA,"BHCB053952","BHCB053952",NA,NA,NA,NA
"135","2020-12-11 11:43:18-03","UFMG","BHCB","34611","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2006","09",NA,"Vasconcelos, MF de","1997","01","07","Brasil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,"17082",NA,NA,"Visitada pelo beija-flor Chlorostilbon aureoventris.; Herbáceo.; Campo rupestre.","auto","s.n.","Southern America",NA,NA,"BHCB053950","BHCB053950",NA,NA,NA,NA
"136","2020-12-11 11:43:18-03","UFMG","BHCB","33797","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2006","09",NA,"Vasconcelos, CHF; Almeida, EAB; Silva, BM; Junior, JCS","1996","12","01","Brasil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,"17082",NA,NA,"Erva, téplas externas com base verde e ápice vermelho no dorso e amarelo no ventre. Tépalas internas amarelas com risco preto no ventre. Estilete e filetes alaranjados. Antera e estigma amarelos.; Sobre rochas. Campo rupestre.","auto","s.n.","Southern America",NA,NA,"BHCB053949","BHCB053949",NA,NA,NA,NA
