"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","dayIdentified","recordNumber","year","month","day","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","barcode","imagecode","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","sex"
"264","2019-11-05 16:46:27-03","UFOP","OUPR","23159","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Paula, C.C. de","2004","11","Badini, J.","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,"Sobre rochedos. Erva. Flores róseas","auto","22","s.n.","1974","08","06","Tripuí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-05 16:46:27-03","UFOP","OUPR","25635","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Antônio-Silva, L.","2011","10","Antônio-Silva, L.; Lucon, T.","Brasil","Minas Gerais","Pains","-45.6613998413086","-20.3705997467041","18263",NA,"Em cerrado - mata seca de Pains. Rupícola ou terrestre. Brácteas róseas. Flores amarelas. Escapo atrovináceo e flores passadas pretas","auto","27","335","2011","06","25","Perto da sede da Fazenda Engenho Novo.",NA,NA,"722","722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-03-16 17:54:13-03","UCS","HUCS","27158","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Leme, M.C.","2001",NA,"Hatschbach, G.","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227","41644",NA,"Terrícola, restinga arbórea","auto",NA,"69179","1999","05","20","Itaunas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-02-21 19:29:01-03","UNEMAT","HERBAM","0963","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Sasaki, D","2007","11","Henicka, G.S.; Nascimento, J.; Pilger, J.M.; Taques, A.C. & Piva, J.H.","Brasil","Mato Grosso","Novo Mundo","-55.915833","-9.653889",NA,NA,NA,NA,NA,"105","2007","09","14","Parque Estadual Cristalino, Mata inundavel.","-55.915833","-9.653889","231","231",NA,NA,"HERBAM000963",NA,NA,NA,NA,NA,NA,NA
"268","2019-02-21 19:29:01-03","UNEMAT","HERBAM","0547","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"P.F.C.; Vieira, I. & Piva, J.H.","Brasil","Mato Grosso","Novo Mundo","-55.906111","-9.547778",NA,NA,NA,NA,NA,"423","2006","09","26","Parque Estadual Cristalino, Mata de terra firme com estrato herbáceo de Maranthaceae. Dossel relativamente aberto, altura média 10 m. Maioria das árvores com tronco maior que 30 cm circuf. Presença de: Inga, Burseraceae, Melastomataceae, tucum e muitos c","-55.906111","-9.547778","217","217",NA,NA,"HERBAM000547",NA,NA,NA,NA,NA,NA,NA
"269","2019-02-25 16:14:47-03","UNEMAT","HERBAM","11986","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Engels, ME","2014",NA,"Engels, M.E.","Brasil","Mato Grosso","Colíder","-55.4508018493652","-10.8177995681763","78569",NA,NA,"auto",NA,"922622Copel9","2014","08","27","Resgate de FLORA da UHE Colíder. Lote B de supress",NA,NA,NA,NA,NA,NA,"HERBAM011986",NA,NA,NA,NA,NA,NA,NA
"270","2019-02-25 16:14:47-03","UNEMAT","HERBAM","11987","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Engels, ME","2014",NA,"Engels, M.E.","Brasil","Mato Grosso","Nova Canaã do Norte","-55.9530982971191","-10.5580997467041","88792",NA,NA,"auto",NA,"912621Copel9","2014","08","27","Resgate de FLORA da UHE Colíder. Lote A de supress",NA,NA,NA,NA,NA,NA,"HERBAM011987",NA,NA,NA,NA,NA,NA,NA
"271","2019-02-21 19:29:01-03","UNEMAT","HERBAM","0557","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Ramos, JF","2006","11","P.F.C.; Sasaki, D.; Vieira, I. & Piva, J.H.","Brasil","Mato Grosso","Novo Mundo","-55.198299407959","-9.95028018951416","93610",NA,NA,"auto",NA,"442","2006","09","27","Cristalino Jungle Lodge, Vegetação aberta em afloramento rochoso. Grandes populações de bromélias e aráceas. Ocorrência de angico e Cochlospermum. Jardim encantado.",NA,NA,NA,NA,NA,NA,"HERBAM000557",NA,NA,NA,NA,NA,NA,NA
"272","2019-03-16 12:49:21-03","UNEMAT","HERBAM","8701","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Petini-Benelli, A","2012","07","Soares, C.R.A.; Zanin, H.R.W.; Damasceno, A.S.V. & Bitencourt, E.F.","Brasil","Mato Grosso","Paranaíta","-56.780833","-9.351111",NA,NA,NA,NA,"14","Amarelo 316753","2012","06","26","Afloramento rochoso.","-56.780833","-9.351111","221","221",NA,NA,"HERBAM008701",NA,NA,NA,NA,NA,NA,NA
"273","2019-03-16 12:49:21-03","UNEMAT","HERBAM","8491","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Petini-Benelli, A","2012","05","Soares, C.R.A.; Zanin, H.R.W.; Zanin, M.A.S.; Benetti, E. & Lima, E.A.","Brasil","Mato Grosso","Paranaíta","-56.780556","-9.355833",NA,NA,NA,NA,"25","Triag. 2556478","2012","05","25","Terra Firme.","-56.780556","-9.355833","215","215",NA,NA,"HERBAM008491",NA,NA,NA,NA,NA,NA,NA
"274","2019-03-16 12:49:21-03","UNEMAT","HERBAM","8491","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Petini-Benelli, A","2012","05","Soares, C.R.A.; Zanin, H.R.W.; Zanin, M.A.S.; Benetti, E. & Lima, E.A.","Brasil","Mato Grosso","Paranaíta","-56.780556","-9.355833",NA,NA,NA,NA,"25","Triag. 2556478","2012","05","25","Terra Firme.","-56.780556","-9.355833","215","215",NA,NA,"HERBAM008491",NA,NA,NA,NA,NA,NA,NA
"275","2019-03-16 13:30:58-03","UNEMAT","HERBAM","6650","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Petini-Benelli, A","2011","09","Soares, C.R.A.; Piva, J.H.; Petini-Benelli, A. & Melo, J.A.M.","Brasil","Mato Grosso","Paranaíta","-56.780278","-9.332222",NA,NA,NA,NA,"10","Amarelo 243931","2011","09","10","Terra Firme.","-56.780278","-9.332222","213","213",NA,NA,"HERBAM006650",NA,NA,NA,NA,NA,NA,NA
"276","2019-03-16 12:49:21-03","UNEMAT","HERBAM","8701","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Petini-Benelli, A","2012","07","Soares, C.R.A.; Zanin, H.R.W.; Damasceno, A.S.V. & Bitencourt, E.F.","Brasil","Mato Grosso","Paranaíta","-56.780833","-9.351111",NA,NA,NA,NA,"14","Amarelo 316753","2012","06","26","Afloramento rochoso.","-56.780833","-9.351111","221","221",NA,NA,"HERBAM008701",NA,NA,NA,NA,NA,NA,NA
"277","2019-02-25 16:14:47-03","UNEMAT","HERBAM","12011","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Engels, ME",NA,NA,"Engels, M.E.","Brasil","Mato Grosso","Colíder","-55.4508018493652","-10.8177995681763","78569",NA,NA,"auto",NA,"1172647Copel1","2015","10","15","Resgate de FLORA da UHE Colíder. Lote B de supress",NA,NA,NA,NA,NA,NA,"HERBAM012011",NA,NA,NA,NA,NA,NA,NA
"278","2019-02-25 16:14:47-03","UNEMAT","HERBAM","11989","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Engels, ME","2014",NA,"Engels, M.E.","Brasil","Mato Grosso","Nova Canaã do Norte","-55.9530982971191","-10.5580997467041","88792",NA,NA,"auto",NA,"522582Copel5","2014","08","08","Resgate de FLORA da UHE Colíder. Lote A de supress",NA,NA,NA,NA,NA,NA,"HERBAM011989",NA,NA,NA,NA,NA,NA,NA
"279","2014-10-14 15:56:20-03","BS","M","M-0111411","S","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Martius, C.F.P. von","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat in petrosis, campis aridis ad Fomingas, et Contendas. Provinciae M. G.",NA,NA,NA,NA,NA,NA,"M0111411",NA,"NOTATYPE",NA,"Liliopsida",NA,NA,NA
"280","2014-10-14 15:56:20-03","BS","M","M-0111868","S","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Martius, C.F.P. von","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M0111868",NA,"NOTATYPE",NA,"Liliopsida",NA,NA,NA
"281","2020-04-27 16:09:03-03","UFES","VIES","35987","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Gomes, J.M.L.","1999","08","Gomes, J.M.L.","Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449","28401",NA,NA,"auto","28","2632","1999","08","28","Parque Estadual Paulo César Vinha.",NA,NA,NA,NA,NA,NA,"VIES035987","VIES035987",NA,NA,NA,NA,NA,NA
"282","2021-02-12 18:11:56-03","UFES","VIES","28385","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Lima, C.M.; Gagno, G.P. & Rezende, M.A.S.","Brasil","Espírito Santo","São Mateus","-39.8588981628418","-18.716100692749","56510",NA,NA,"auto",NA,"s.n.","2009","11","28","Bairro Liberdade.",NA,NA,NA,NA,NA,NA,"VIES028385","VIES028385",NA,NA,NA,NA,NA,NA
"283","2019-06-27 10:24:18-03","UFES","VIES","28653","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Gomes, J.M.L.","2011",NA,"Sarnaglia-Jr., V.B.","Brasil","Espírito Santo","Serra","-40.3078002929688","-20.1285991668701","16451",NA,NA,"auto",NA,"431","2011","09","04","APA do Mestre Álvaro. Floresta e Afloramento.",NA,NA,NA,NA,NA,NA,"VIES028653","VIES028653",NA,NA,NA,NA,NA,NA
"284","2019-06-27 10:24:18-03","UFES","VIES","26230","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Krahl, A.H.","Brasil","Minas Gerais","Itatiaiuçu","-44.4211006164551","-20.1966991424561","17210",NA,NA,"auto",NA,"213","2010","02","05",NA,NA,NA,NA,NA,NA,NA,"VIES026230","VIES026230",NA,NA,NA,NA,NA,NA
"285","2019-06-27 10:24:18-03","UFES","VIES","26229","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Krahl, A.H.","Brasil","Minas Gerais","Itatiaiuçu","-44.4211006164551","-20.1966991424561","17210",NA,NA,"auto",NA,"212","2010","09","05",NA,NA,NA,NA,NA,NA,NA,"VIES026229","VIES026229 VIES026229_1",NA,NA,NA,NA,NA,NA
"286","2019-06-27 10:24:18-03","UFES","VIES","9025","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia bromeliifolia",NA,"Gomes, J.M.L.","1992",NA,"Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227","41644",NA,NA,"auto",NA,"3758","1992","08","25","Área 100 da Aracruz Celulose S.A.",NA,NA,NA,NA,NA,NA,"VIES009025","VIES009025",NA,"bromeliifolia",NA,NA,NA,NA
"287","2019-06-27 10:24:18-03","UFES","VIES","9339","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia bromeliifolia",NA,"Gomes, J.M.L.","1999",NA,"Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096","48094",NA,NA,"auto",NA,"2528","1992","01","07","Comboios.",NA,NA,NA,NA,NA,NA,"VIES009339","VIES009339",NA,"bromeliifolia",NA,NA,NA,NA
"288","2019-08-16 08:38:50-03","UTFPR","HCF","22301","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","M.G. Caxambu","2017","02","M.G. Caxambu","Brasil","PR","Foz do Iguaçu","-54.437194","-25.691306",NA,NA,"erva ereta, epífita, ca. 0,70 m. Folhas com margens espinecentes. Flores amarelo esverdeadas em inflorescências alvo-lanuginosas, com brácteas alvas.",NA,"23","7751","2017","02","23","Parque Nacional do Iguaçu - Próximo às","54°26'13,9 W","25°41'28,7 S","174","174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-08-16 08:38:50-03","UTFPR","HCF","4403","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","J. Cordeiro & E. Barboza","2007","05","M.G. Caxambu","Brasil","MG","Boa Esperança","-45.5657997131348","-21.0900001525879","37175",NA,"herbácea, ereta, armada com espinhos nas folhas. Flores amarelas, com brácteas rosas.","auto",NA,"1207","2006","07","29","Fazenda Campo Alegre - Estrada Boa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-03-21 19:40:01-03","UFC","EAC","39049","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Lima-Verde, L.W.","2005","09","Luetzelburg, P.","Brasil","Ceará",NA,NA,NA,NA,NA,"Epífita. Flor Branca.; Agreste",NA,"15","26461","1935","02","11","Serra do Araripe, Taquara",NA,NA,NA,NA,"Southern America",NA,"EAC0039049",NA,NA,NA,NA,NA,NA,NA
"291","2021-03-21 19:40:01-03","UFC","EAC","39062","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Lima-Verde, L.W.","2006","08","Luetzelburg, P.","Brasil","Ceará",NA,NA,NA,NA,NA,"Agreste",NA,"23","26461","1936","03","25","Taquara, Serra do Araripe",NA,NA,NA,NA,"Southern America",NA,"EAC0039062",NA,NA,NA,NA,NA,NA,NA
"292","2021-03-21 19:40:01-03","UFC","EAC","48966","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Lima-Verde, L.W.","2004","07","Gomes, V.; Ribeiro, K.; Otutumi, A.","Brasil","Ceará","Guaramiranga","-38.933056","-4.297167",NA,NA,NA,NA,"24","712","2003","09","05","Sítio Sinimbu","-38.933056","-4.297167","695","695","Southern America",NA,"EAC0048966","EAC0048966",NA,NA,NA,NA,NA,NA
"293","2021-03-21 19:40:01-03","UFC","EAC","48974","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Gomes, V.; Xavier, A.","Brasil","Ceará","Guaramiranga","-38.971111","-4.205833",NA,NA,NA,NA,NA,"210917","2004","09","21","Sítio Lagoa","-38.971111","-4.205833",NA,NA,"Southern America",NA,"EAC0048974","EAC0048974",NA,NA,NA,NA,NA,NA
"294","2021-03-21 19:40:01-03","UFC","EAC","57318","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Moura, R.","2014","11","R. Moura; Sampaio, V.S.; Carvalho, L.J.L.","Brasil","Ceará","Caucaia","-38.781333","-3.784733",NA,NA,NA,NA,"21","1133","2014","11","21","Serra do Juá.","-38.781333","-3.784733",NA,NA,"Southern America",NA,"EAC0057318","EAC0057318",NA,NA,NA,NA,NA,NA
"295","2021-03-21 19:40:01-03","UFC","EAC","44121","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Lima-Verde, L.W.","1999","11","Lima-Verde, L.W.","Brasil","Ceará","Crato","-39.4094009399414","-7.23416996002197","30071",NA,"Erva, epífita.; Floresta ombrófila","auto",NA,"1794","1999","11","03","Flona do Araripe",NA,NA,NA,NA,"Southern America",NA,"EAC0044121","EAC0044121",NA,NA,NA,NA,NA,NA
"296","2021-03-21 19:40:01-03","UFC","EAC","44118","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Lima-Verde, L.W.","1999","10","Lima-Verde, L.W.","Brasil","Ceará","Crato","-39.4094009399414","-7.23416996002197","30071",NA,"Floresta ombrófila","auto",NA,"1766","1999","10","06","Flona do Araripe",NA,NA,NA,NA,"Southern America",NA,"EAC0044118","EAC0044118",NA,NA,NA,NA,NA,NA
"297","2021-03-21 19:40:01-03","UFC","EAC","50770","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Lima-Verde, L.W.","2007","11","Lima-Verde, L.W.; et al.","Brasil","Ceará","Guaramiranga","-38.9331016540527","-4.26332998275757","13198",NA,"Herbáceo.; Mata seca","auto","14","344403","2007","11","14","Mata do Lixão",NA,NA,"630","630","Southern America",NA,"EAC0050770","EAC0050770",NA,NA,NA,NA,NA,NA
"298","2021-03-21 19:40:01-03","UFC","EAC","1835","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Lima-Verde, L.W.","2004","04","Fernandes, A.","Brasil","Ceará","Meruoca","-40.4550018310547","-3.54167008399963","14054",NA,NA,"auto","19","EAC1835","1958","12","28","Sa. Meruoca, Sítio Antônio",NA,NA,NA,NA,"Southern America",NA,"EAC0001835","EAC0001835",NA,NA,NA,NA,NA,NA
"299","2021-03-21 19:40:01-03","UFC","EAC","15693","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Lima-Verde, L.W.","2004","04","Lima-Verde, L.W.; Lineu","Brasil","Ceará","Mulungu","-38.9963989257812","-4.30556011199951","10506",NA,"Haste floral frutificada","auto","19","s.n.","1986","10","18",NA,NA,NA,NA,NA,"Southern America",NA,"EAC0015693","EAC0015693",NA,NA,NA,NA,NA,NA
"300","2021-03-21 19:40:01-03","UFC","EAC","26148","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Martinelli, G.","1998","08","Borges-Nojosa, D.M.","Brasil","Ceará","São Benedito","-40.8650016784668","-4.0486102104187","27894",NA,"Erva, ca. 60 cm.; Mata úmida.","auto",NA,"s.n.","1997","10","10","Sítio Genipapo.",NA,NA,NA,NA,"Southern America",NA,"EAC0026148","EAC0026148",NA,NA,NA,NA,NA,NA
"301","2020-12-21 16:19:16-03","MBM","MBM","243672","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Frozza, R.C.",NA,NA,"Arbo, M.M.; et al.; et al.","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"3989","1990","05","12","Serra do Corvo Branco",NA,NA,NA,NA,"Southern America",NA,"MBM243672","MBM243672",NA,NA,NA,NA,NA,NA
"302","2020-12-21 16:19:16-03","MBM","MBM","38942","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Smith, L.B.",NA,NA,"R.; Cristóbal; C.L.; Cristóbal; C.L.","Argentina",NA,NA,NA,NA,NA,NA,"Epífita",NA,NA,"24289",NA,NA,NA,"Provincia de Corrientes, Departamento Itazaingó",NA,NA,NA,NA,"Southern America",NA,"MBM038942","MBM038942",NA,NA,NA,NA,NA,NA
"303","2020-12-21 16:19:16-03","MBM","MBM","398664","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Engels, M.E.","Brazil","Mato Grosso","Colíder","-55.483611","-10.9975",NA,NA,"Epífita. Folhas verdes na face adaxial e alvacentas na abaxial. Bainha alvacenta a levemente vinácea. Inflorescência com base alva, da região mediana até a apical com brácteas do escapo floral avermelhadas. Raque e escapo com lanugem",NA,NA,"2647","2014","10","15","Lote B de supressão","-55.483611","-10.9975","269","269","Southern America",NA,"MBM398664","MBM398664",NA,NA,NA,NA,NA,NA
"304","2020-12-21 16:19:16-03","MBM","MBM","398670","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Engels, M.E.","2014","08","Engels, M.E.","Brazil","Mato Grosso","Nova Canaã do Norte","-55.7525","-10.96",NA,NA,"Epífita. Folhas verdes, discolores. Inflorescência com pedúnculo verde, brácteas secas, paleáceas. Raque verde recoberta por lanugem alvacenta. Frutos verde-alvacentos.; Floresta do Planalto dos Parecís, região de ecótono entre a F",NA,NA,"2621","2014","08","27","Lote A de supressão","-55.7525","-10.96","261","261","Southern America",NA,"MBM398670","MBM398670",NA,NA,NA,NA,NA,NA
"305","2020-12-21 16:19:16-03","MBM","MBM","398671","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Engels, M.E.","2014","08","Engels, M.E.","Brazil","Mato Grosso","Colíder","-55.483889","-10.998056",NA,NA,"Epífita. Folhas verdes, discolores, com a face abaxial mais clara, com brilho alvacento. Inflorescência com brácteas vermelhas. Flores amarelo claras, quando senis negras. Raque e pedúculo lanuginosos, alvos.; Floresta do Planalto d",NA,NA,"2622","2014","08","27","Lote B de supressão","-55.483889","-10.998056","267","267","Southern America",NA,"MBM398671","MBM398671",NA,NA,NA,NA,NA,NA
"306","2020-12-21 16:19:16-03","MBM","MBM","412250","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Engels, M.E.","2016","12","Engels, M.E.","Brazil","Mato Grosso","Nova Canaã do Norte","-55.763611","-10.966389",NA,NA,"Epífita. Folhas formando um jarro. Inflorescência com bracteas avermelhadas. Raque alvacenta com flores amarelo-pálidas.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado.",NA,"06","4992","2016","12","06","Resgate de Flora da UHE Colíder","-55.763611","-10.966389","268","268","Southern America",NA,"MBM412250","MBM412250",NA,NA,NA,NA,NA,NA
"307","2020-12-21 16:19:16-03","MBM","MBM","428168","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Lozano, E.D.","2018",NA,"Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","Brazil","Paraná","Tibagi","-50.252111","-24.570306",NA,NA,"Terrícola, 90 cm, frutos verdes, intrior de capão.; Floresta Ombrófila Mista Montana.",NA,NA,"4007","2017","11","02","Parque Estadual do Guartelá","-50.252111","-24.570306",NA,NA,"Southern America",NA,"MBM428168",NA,NA,NA,NA,NA,NA,NA
