"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","infraspecificEpithet","scientificNameAuthorship","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","sex","class","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","eventTime","fieldNumber"
"497","2020-04-27 16:11:44-03","UFES","VIES","39783","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Silva, F.F.S.; Nunes, E.M.B.; Lima, I.F. & Bezerra, T.T.","114",NA,"Brasil","Pernambuco",NA,NA,NA,NA,"VIES039783","2011","01","06","-37.6431007385254","-8.08749961853027",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039783","Oliveira, M.","Custódia","455","455","43277","auto",NA,"2011","02","18",NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-09-27 18:06:29-03","UFES","VIES","39786","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Silva, F.F.S.","25",NA,"Brasil","Pernambuco",NA,NA,NA,NA,"VIES039786","2010","10","21","-37.6431007385254","-8.08749961853027",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039786","Oliveira, M.","Custódia","518","518","43277","auto",NA,"2010","12","15",NA,NA,NA,NA,NA,NA,NA,NA
"499","2019-09-27 18:06:29-03","UFES","VIES","39767","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Oliveira, M.; Lobo, A.","4492",NA,"Brasil","Pernambuco","Povoado do Umbuzeiro.",NA,NA,NA,"VIES039767","2009","10","28","-37.6431007385254","-8.08749961853027",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039767","Oliveira, M.","Custódia","524","524","43277","auto",NA,"2009","10","28",NA,NA,NA,NA,NA,NA,NA,NA
"500","2019-09-27 18:06:29-03","UFES","VIES","39752","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Fonatana A.P.; Oliveira M.; Santos A.P.B. & Ferraz N.M.S.","6175",NA,"Brasil","Pernambuco","Reservatório Caçimba Nova, eixo leste, lote 10.",NA,NA,NA,"VIES039752","2009","09","10","-37.6431007385254","-8.08749961853027",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039752","Oliveira M.","Custódia",NA,NA,"43277","auto",NA,"2009","11","13",NA,NA,NA,NA,NA,NA,NA,NA
"501","2019-09-27 18:06:29-03","UFES","VIES","39770","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Fontana, A.P.; Garcia, R.; Lucas F.S. & Fernandes, J.","7084",NA,"Brasil","Pernambuco","Reservatório Moxotó.",NA,NA,NA,"VIES039770","2010","10","15","-37.6431007385254","-8.08749961853027",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039770","Fontana, A.P.","Custódia","510","510","43277","auto",NA,"2010","10","15",NA,NA,NA,NA,NA,NA,NA,NA
"502","2019-09-27 18:06:29-03","UFES","VIES","39774","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Silva, F.F.S.; Reis, A.A. & Fagundes-Silva, J.E.","541",NA,"Brasil","Pernambuco","Floresta.",NA,NA,NA,"VIES039774","2011","11","17","-38.5685997009277","-8.60111045837402",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039774","Silva, F.F.S.","Floresta","368","368","87756","auto",NA,"2011","11","17",NA,NA,NA,NA,NA,NA,NA,NA
"503","2019-06-27 10:26:53-03","UFES","VIES","39779","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Ribeiro-Júnior, G.G.; Ferraz, N.M.S.; Antunes, J. & Oliveira, M.","15",NA,"Brasil","Pernambuco","Floresta.",NA,NA,NA,"VIES039779","2008","11","15","-38.5685997009277","-8.60111045837402",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039779","Oliveira, M.","Floresta","310","310","87756","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-04-27 16:11:44-03","UFES","VIES","39769","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Cotarelli, V.M.; Silva, A.C.C.P.; Granja, G.P.; Silva, H.L. da; Silva, J.E.F. da & Damascena, L.S.","870",NA,"Brasil","Pernambuco","Floresta.",NA,NA,NA,"VIES039769","2011","07","14","-38.5685997009277","-8.60111045837402",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039769","Cotarelli, V.M.","Floresta","450","450","87756","auto",NA,"2011","07","27",NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-04-27 16:11:44-03","UFES","VIES","39780","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Silva, V.D.; Oliveira, M.; Luz, S.N. & Cardoso-Júnior, J.","63",NA,"Brasil","Pernambuco","Canal da transposição.",NA,NA,NA,"VIES039780","2009","01","28","-38.2193984985352","-8.97916984558105",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039780","Oliveira, M.","Petrolândia","408","408","37924","auto",NA,"2009","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2020-04-27 16:11:44-03","UFES","VIES","39772","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Cotarelli, V.M.; Rocha, A.M.S. & Fernandes, D.S.","1384",NA,"Brasil","Pernambuco","Reservatório Moxotó.",NA,NA,NA,"VIES039772","2012","02","28","-37.2644004821777","-8.07361030578613",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039772","Cotarelli, V.M.","Sertânia","521","521","53124","auto",NA,"2012","02","28",NA,NA,NA,NA,NA,NA,NA,NA
"507","2020-04-27 16:11:44-03","UFES","VIES","39784","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Oliveira, M.; Cardoso-Júnior, J.","3752",NA,"Brasil","Pernambuco","Rio da Barra.",NA,NA,NA,"VIES039784","2009","02","17","-37.2644004821777","-8.07361030578613",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039784","Oliveira, M.","Sertânia","522","522","53124","auto",NA,"2009","02","17",NA,NA,NA,NA,NA,NA,NA,NA
"508","2019-06-27 10:26:53-03","UFES","VIES","37107","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Aquino, P.E.A.","10648",NA,"Brasil","Ceará",NA,NA,NA,"Solo seco.","VIES037107",NA,NA,NA,"-39.2980995178223","-7.58249998092651",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES037107",NA,"Jardim",NA,NA,"26671","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2019-06-27 10:26:53-03","UFES","VIES","10808","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Donato, C.R.; Gallo, D.; Reis, V.S. & Cordeiro, J.C.","7",NA,"Brasil","Sergipe","Povoado Machado.",NA,NA,NA,"VIES010808","2011","02","15","-37.1699981689453","-10.8064002990723",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES010808",NA,"Laranjeiras",NA,NA,"16026","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2019-06-27 10:26:53-03","UFES","VIES","32352","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Machado, J.W.; Carregosa-Silva, T. & Melo, D.S.","942",NA,"Brasil","Sergipe","Assentamento Raimundo Monteiro.",NA,NA,NA,"VIES032352","2010","10","20","-37.562198638916","-10.0271997451782",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES032352",NA,"Monte Alegre de Sergipe",NA,NA,"28005","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2020-04-27 16:11:44-03","UFES","VIES","11575","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Silva, T.R.; Santos, J.P.S.","105",NA,"Brasil","Sergipe","Floresta Nacional do Ibura.",NA,NA,NA,"VIES011575","2013","03","23","-37.1260986328125","-10.8549995422363",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES011575","Silva, T.R.","Nossa Senhora do Socorro",NA,NA,"20647","auto",NA,"2013","04","19",NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-09-27 18:06:29-03","UFES","VIES","32295","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Ferreira, E.V.R.","175",NA,"Brasil","Sergipe","Fazenda Santa Maria da Lage.",NA,NA,NA,"VIES032295","2010","09","25","-38.1833000183105","-10.7082996368408",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES032295","Ferreira, E.V.R.","Poço Verde",NA,NA,"23916","auto",NA,"2010","10","18",NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-06-27 10:26:53-03","UFES","VIES","19687","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Freita, B.A.L.; Oliveira, D.M.","13",NA,"Brasil","Sergipe","Assentamento São Judas Tadeu.",NA,NA,NA,"VIES019687","2012","09","26","-37.2783012390137","-9.91722011566162",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES019687",NA,"Porto da Folha",NA,NA,"57869","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2020-04-27 16:11:44-03","UFES","VIES","19686","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Prata, A.P.; Oliveira, D.G.; Gomes, L.A.; Barbosa, P. & Santos, E.","3220",NA,"Brasil","Sergipe","Povoado Lagoa do Rancho.",NA,NA,NA,"VIES019686","2012","08","06","-37.2783012390137","-9.91722011566162",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES019686","Oliveira, D.G.","Porto da Folha",NA,NA,"57869","auto",NA,"2012","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-09-27 18:06:29-03","UFES","VIES","19689","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Oliveira, D.G.; Gonçalves, F.B. & Almeida, E.S.","125",NA,"Brasil","Sergipe","Povoado Lagoa Grande.",NA,NA,NA,"VIES019689","2010","10","27","-37.2783012390137","-9.91722011566162",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES019689","Oliveira, D.G.","Porto da Folha",NA,NA,"57869","auto",NA,"2010","11","16",NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-06-27 10:26:54-03","UFES","VIES","13202","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","Queiroz, L.P. de","1149",NA,"Brasil","Bahia",NA,NA,NA,NA,"VIES013202","1986","05","17","-39.6263999938965","-10.9783000946045",NA,NA,NA,NA,"obtusifolium",NA,"VIES013202",NA,"Queimadas",NA,NA,"48410","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2020-04-27 16:11:44-03","UFES","VIES","3068","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","Pereira, O.J.; Fabris, L.C.","1808",NA,"Brasil","Espírito Santo","Setiba.",NA,NA,NA,"VIES003068","1988","09","13","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"obtusifolium",NA,"VIES003068","Fabris, L.C.","Guarapari",NA,NA,"28401","auto",NA,"2011","04","06",NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-04-27 16:11:44-03","UFES","VIES","2197","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","Gomes, J.M.L.","163",NA,"Brasil","Espírito Santo","Praia das Neves.",NA,NA,NA,"VIES002197","1987","11","02","-41.0466995239258","-21.0988998413086",NA,NA,NA,NA,"obtusifolium",NA,"VIES002197","Fabirs, L.C.","Presidente Kennedy",NA,NA,"24088","auto",NA,"2011","04","08",NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-06-27 10:26:54-03","UFES","VIES","5772","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Pereira, O.J.; Gomes, J.M.L. & Vinha, P.C.","2365",NA,"Brasil","Espírito Santo","Foz do Rio Bubu.",NA,NA,NA,"VIES005772","1991","08","21","-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES005772",NA,"Cariacica",NA,NA,"18507","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2019-06-27 10:26:53-03","UFES","VIES","16444","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Jesus, M.C.F.","95",NA,"Brasil","Espírito Santo","Pontal do Sul.",NA,NA,NA,"VIES016444","1997","01","16","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES016444",NA,"Conceição da Barra",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-04-27 16:11:44-03","UFES","VIES","12176","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Assis, A.M.; Pereira, O.J.; Silva, S.S. & Peixoto, L.","608",NA,"Brasil","Espírito Santo","Parque Estadual Paulo César Vinha.",NA,NA,NA,"VIES012176","1998","09","03","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"Assis, A.M.","Guarapari",NA,NA,"28401","auto",NA,"1998","09","03",NA,NA,NA,NA,NA,NA,NA,NA
"522","2020-04-27 16:11:44-03","UFES","VIES","3147","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","Pereira, O.J.; Fabris, L.C.","1825",NA,"Brasil","Espírito Santo","Setiba.",NA,NA,NA,"VIES003147","1988","09","26","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"obtusifolium",NA,"VIES003147","Fabris, L.C.","Guarapari",NA,NA,"28401","auto",NA,"2011","04","06",NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-06-27 10:26:53-03","UFES","VIES","3094","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Pereira, O.J.; Fabris, L.C. & Araújo, D.S.D.","1793",NA,"Brasil","Espírito Santo","Setiba.",NA,NA,NA,"VIES003094","1988","09","03","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES003094",NA,"Guarapari",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2021-02-12 18:12:34-03","UFES","VIES","36666","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Ferreira, A.; Rocha, B.; Pinheiro, H.","s.n.",NA,"Brasil","Espírito Santo","Ilha do Francês.",NA,NA,NA,"VIES036666","2003","03","15","-40.8339004516602","-21.011100769043",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES036666","J.M.L. Gomes","Itapemirim",NA,NA,"28626","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2020-04-27 16:11:44-03","UFES","VIES","6688","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Pereira, O.J.; Weiler Júnior, I. & Gomes, J.M.L.","4520",NA,"Brasil","Espírito Santo","Bicanga.",NA,NA,NA,"VIES006688","1993","03","18","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES006688","Pereira, O.J.","Serra",NA,NA,"16451","auto",NA,"1993","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2019-06-27 10:26:53-03","UFES","VIES","23788","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Valadares, R.T.","1284",NA,"Brasil","Espírito Santo","Alagados do Vale, Vale Encantado.",NA,NA,NA,"VIES023788","2015","01","25","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES023788","R.T. Valadares","Vila Velha",NA,NA,"27156","auto",NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2020-04-27 16:11:44-03","UFES","VIES","32539","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Folli, D.A.","5742",NA,"Brasil","Espírito Santo","Convento da Penha.",NA,NA,NA,"VIES032539","2007","10","10","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES032539","A. Alves-Araújo","Vila Velha",NA,NA,"27156","auto",NA,"2017","11","06",NA,NA,NA,NA,NA,NA,NA,NA
"528","2019-06-27 10:26:54-03","UFES","VIES","7412","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Gomes, J.M.L.; Vinha, P.C.","1797",NA,"Brasil","Espírito Santo","Glória.",NA,NA,NA,"VIES007412","1992","12","10","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES007412",NA,"Vila Velha",NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2019-09-27 18:06:29-03","UFES","VIES","19453","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Fabris, L.C.; Gomes, J.M.L.","864",NA,"Brasil","Espírito Santo","Camburi.",NA,NA,NA,"VIES019453","2008","10","15","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES019453","Fabris, L.C.","Vitória",NA,NA,"15291","auto",NA,"2008","10","15",NA,NA,NA,NA,NA,NA,NA,NA
"530","2021-02-12 18:12:34-03","UFES","VIES","817","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Milanezi, M.A.","s.n.",NA,"Brasil","Espírito Santo","Campus da UFES - Goiabeiras.",NA,NA,NA,"VIES000817","1985","10","07","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES000817",NA,"Vitória",NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-06-27 10:26:53-03","UFES","VIES","1077","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Fabris, L.C.","65",NA,"Brasil","Espírito Santo","Campus da UFES - Goiabeiras.",NA,NA,NA,"VIES001077","1986","10","10","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES001077",NA,"Vitória",NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2020-04-27 16:11:44-03","UFES","VIES","13027","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","Rodrigues, I.D.","142",NA,"Brasil","Espírito Santo","Parque Municipal Mata de Goiabeiras.",NA,NA,NA,"VIES013027","1999","10","27","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"obtusifolium",NA,"VIES013027","Fabirs, L.C.","Vitória",NA,NA,"15291","auto",NA,"2011","04","08",NA,NA,NA,NA,NA,NA,NA,NA
"533","2020-04-27 16:11:44-03","UFES","VIES","39765","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Oliveira C.R.S.; Ferreira J.V.A.; Fabricante J.R. & Castro R.A. et.al.","392",NA,"Brasil","Pernambuco","Parque Nacional do Catimbau.",NA,NA,NA,"VIES039765","2012","03","01","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039765","Fabricante J.R.","Buíque",NA,NA,"38964","auto",NA,"2012","03","01",NA,NA,NA,NA,NA,NA,NA,NA
"534","2020-04-27 16:11:44-03","UFES","VIES","39787","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Oliveira, M.; Urbano, J.","5034",NA,"Brasil","Pernambuco","Floresta.",NA,NA,NA,"VIES039787","2010","08","19","-38.5685997009277","-8.60111045837402",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039787","Oliveira, M.","Floresta","339","339","87756","auto",NA,"2010","08","19",NA,NA,NA,NA,NA,NA,NA,NA
"535","2020-04-27 16:11:44-03","UFES","VIES","39778","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Carvalho-Sbrinho, J.G.; Fontana, A.P.; Jorge, J.T.B.; Nascimento, O.G. & Fernandes, J.","2316",NA,"Brasil","Pernambuco","Floresta.",NA,NA,NA,"VIES039778","2009","08","31","-38.5685997009277","-8.60111045837402",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039778","Carvalho-Sobrinho, J.G.","Floresta",NA,NA,"87756","auto",NA,"2009","08","31",NA,NA,NA,NA,NA,NA,NA,NA
"536","2019-09-27 18:06:29-03","UFES","VIES","39777","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Fagundes-Silva, J.E.","41",NA,"Brasil","Pernambuco",NA,NA,NA,NA,"VIES039777","2011","07","20","-37.8238983154297","-8.90167045593262",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039777","Fagundes-Silva, J.E.","Inajá","359","359","35089","auto",NA,"2011","10","18",NA,NA,NA,NA,NA,NA,NA,NA
"537","2019-09-27 18:06:29-03","UFES","VIES","39773","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Silva, F.F.S.; Reis, A.A. & Fagundes-Silva, J.E.","490",NA,"Brasil","Pernambuco","Fazenda Pau Preto.",NA,NA,NA,"VIES039773","2011","11","14","-37.8238983154297","-8.90167045593262",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039773","Silva, F.F.S.","Inajá","362","362","35089","auto",NA,"2011","11","29",NA,NA,NA,NA,NA,NA,NA,NA
"538","2020-04-27 16:11:44-03","UFES","VIES","39785","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Sobrinho, M.","668",NA,"Brasil","Pernambuco",NA,NA,NA,NA,"VIES039785","2010","10","07","-39.1192016601562","-8.07417011260986",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039785","Sobrinho, M.","Salgueiro","383","383","37784","auto",NA,"2010","11","03",NA,NA,NA,NA,NA,NA,NA,NA
"539","2019-09-27 18:06:29-03","UFES","VIES","39771","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Sobrinho, M.","661",NA,"Brasil","Pernambuco",NA,NA,NA,NA,"VIES039771","2010","10","06","-39.1192016601562","-8.07417011260986",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039771","Sobrinho, M.","Salgueiro","389","389","37784","auto",NA,"2010","10","29",NA,NA,NA,NA,NA,NA,NA,NA
"540","2020-04-27 16:11:44-03","UFES","VIES","39789","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Carvalho-Sbrinho, J.G.; Ferreira, E.A.; Silva, F.M. da & Santana-Filho, J.F.","2494",NA,"Brasil","Pernambuco","Área do canal.",NA,NA,NA,"VIES039789","2010","01","11","-37.2644004821777","-8.07361030578613",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039789","Carvalho-Sobrinho, J.G.","Sertânia","512","512","53124","auto",NA,"2010","01","12",NA,NA,NA,NA,NA,NA,NA,NA
"541","2020-04-27 16:11:44-03","UFES","VIES","38495","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Quintanilha, L.; Lobão, A.","106",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"VIES038495","2012","10","03","-42.2289009094238","-22.8391990661621",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES038495","Quintanilha, L.","Iguaba Grande",NA,NA,"5839","auto",NA,"2012","03","03",NA,NA,NA,NA,NA,NA,NA,NA
"542","2020-04-27 16:11:44-03","UFES","VIES","32538","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Souza, V. de","425",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"VIES032538","1993","02","02","-41.0511016845703","-21.6403007507324",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES032538","A. Alves-Araújo","São João da Barra",NA,NA,"31235","auto",NA,"2017","11","06",NA,NA,NA,NA,NA,NA,NA,NA
"543","2020-04-27 16:11:44-03","UFES","VIES","46623","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Barboza, E.; Cunha, E.M.","1136",NA,"Brasil","Santa Catarina","Praia Siriú.",NA,NA,NA,"VIES046623","2005","11","13","-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES046623","Völtz, R.R.","Garopaba",NA,NA,"11115","auto",NA,"2018","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2021-02-12 18:12:34-03","UFES","VIES","28601","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Magalhães, A.M.; et al.","s/n",NA,"Brasil","São Paulo","Ilha Queimada Grande. mata. ARIE das Ilhas Queimada Pequena e Queimada Grande",NA,NA,NA,"VIES028601","2015","01","22","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES028601","B.C. Kurtz","Itanhaém",NA,NA,"26998","auto",NA,"2015","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2019-06-27 10:26:53-03","UFES","VIES","32250","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Neto, V.A.","1",NA,"Brasil","Sergipe","Povoado Xingó.",NA,NA,NA,"VIES032250","2009","03","06","-37.7893981933594","-9.65999984741211",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES032250",NA,"Canindé de São Francisco",NA,NA,"38828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
