"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem","sex"
"146","2020-04-29 16:29:30-03","UFVJM","HDJF","969","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Machado, ELM","s.n.","2010","09","02","Southern America","Brasil","Minas Gerais","Caminho dos escravos, PEB, próximo a UFVJM, Campus JK, BR367.",NA,NA,NA,"HDJF000969","Dicotyledoneae",NA,"Gardner","HDJF000969_01","Oliveira, PA","Diamantina","-43.583333","-18.2",NA,NA,NA,NA,NA,"2012","10","30","-43.583333","-18.2",NA,NA,NA,NA
"147","2020-07-23 11:58:44-03","CEPLAC","CEPEC","69942","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"A. P. Duarte","8534","1964","11","22",NA,"Brasil","Minas Gerais","Couto de Magalhães.",NA,NA,NA,NA,NA,NA,NA,NA,"G. M. Barroso","diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-07-23 11:58:44-03","CEPLAC","CEPEC","69932","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"A. P. Duarte","8923","1965","09","10",NA,"Brasil","Minas Gerais","Planalto.",NA,NA,NA,NA,NA,NA,NA,NA,"G. M. Barroso","diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1965",NA
"149","2019-11-01 14:53:18-03","UnB","UB","122007","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"King, RM","8531","1981","01","18","Southern America","Brasil","Minas Gerais","10km S of Diamantina from road to 8km W",NA,NA,"Flowers cream.; Shrub 1m.",NA,"Dicotyledoneae",NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-01 14:53:18-03","UnB","UB","122004","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Irwin, HS","22074","1969","01","16","Southern America","Brasil","Minas Gerais","Ca. 25km SW of Diamantina on road to Gouveia",NA,NA,"Heads cream.; Erect herb 1m.; Gallery forest and adjacent cerrado and campo",NA,"Dicotyledoneae",NA,"Gardner",NA,"Barroso, GM",NA,NA,NA,NA,NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-01 14:53:18-03","UnB","UB","122005","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Irwin, HS","22843","1969","01","29","Southern America","Brasil","Minas Gerais","Ca. 7km NE of Diamantina, road to Mendanha",NA,NA,"Heads sordid white.; Shrub 2m.; Gallery forest and adjacent cerrado",NA,"Dicotyledoneae",NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-01 14:53:18-03","UnB","UB","122006","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Irwin, HS","22014","1969","01","15","Southern America","Brasil","Minas Gerais","Ca. 28km SW of Diamantina, road to Gouveia",NA,NA,"Heads white.; Shrub 1,5m.; Grassy meadow and adjacent campo",NA,"Dicotyledoneae",NA,"Gardner",NA,"Barroso, GM",NA,NA,NA,NA,NA,NA,NA,NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-01 14:53:18-03","UnB","UB","122008","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"King, RM","8524","1981","01","17","Southern America","Brasil","Minas Gerais","62km NW of Serro",NA,NA,"Flowers cream.; Shrub 1m.",NA,"Dicotyledoneae",NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-01 14:53:18-03","UnB","UB","207094","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Chaves, DA","148","2013","12","20","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: Diamantina, 20 Km sentido Gouveia",NA,NA,"Complexo Rupestre",NA,"Dicotyledoneae",NA,"Gardner",NA,"Heiden, G",NA,"-43.683883","-18.359","1377","1377",NA,NA,NA,"2015","08","12","-43.683883","-18.359",NA,NA,NA,NA
"155","2019-11-01 14:53:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Brade, AC","560","1934","06",NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,"Arbusto",NA,"Dicotyledoneae",NA,"Gardner",NA,"Barroso, GM","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,"1963","05",NA,NA,NA,NA,NA,NA,NA
"156","2020-08-04 12:47:25-03","UFU","HUFU","58153","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Romero, R.; Versiane, A.F.A.; Bacci, L.F. & Castro, N.M.","8402","2010","09","23",NA,"Brasil","Minas Gerais","Estrada Diamantina - Gouveia, ca. de 7km de Diamantina.",NA,NA,"Arbusto, ca. 0,5 m de altura. Brácteas involucrais verdes, corola e ramos do estilete creme.; Campo rupestre.","HUFU00043054",NA,NA,"Gardner","HUFU00043054","Franco, I.M.","Diamantina","-43.691667","-18.35","1379","1379",NA,NA,NA,"2014","10","07","-43.691667","-18.35",NA,NA,NA,NA
"157","2020-11-27 11:33:11-03","UFU","HUFU","67439","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Franco, I.M.; Moura, L.L.; Silva, A. .P. & Silva, K.R.","1267","2013","08","02",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri",NA,NA,NA,"HUFU00043052",NA,NA,"Gardner","HUFU00043052",NA,"Diamantina","-43.583889","-18.205",NA,NA,NA,NA,NA,NA,NA,NA,"-43.583889","-18.205",NA,NA,NA,NA
"158","2019-05-06 11:52:35-03","UFU","HUFU","58814","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Quaresma, A.S.; Franco, I.M.; Andrino, C.O.; Tannure, M.P. & Costa, F.N.","111","2010","05","13",NA,"Brasil","Minas Gerais","Estrada para Barão de Guaicuí, Estrada para Barão de Guaicuí",NA,NA,"Arbusto ca. de 1 metro de altura. Anteras amarelas com extremidades nigrescentes, corola esverdeada. População numerosa, presença de vários casais de besouros.; Cerrado.","HUFU00042048",NA,NA,"Gardner","HUFU00042048","Heiden, G.","Gouveia","-43.709722","-18.373889","1438","1438",NA,NA,NA,"2016","05","09","-43.709722","-18.373889",NA,NA,NA,NA
"159","2020-11-27 11:33:11-03","UFU","HUFU","60416","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Marques, D.; Araújo, I.M.","250","2011","08","24",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri",NA,NA,NA,"HUFU00043194",NA,NA,"Gardner","HUFU00043194","Franco, I.M.","Diamantina","-43.566944","-18.175556",NA,NA,NA,NA,NA,"2013",NA,NA,"-43.566944","-18.175556",NA,NA,NA,NA
"160","2019-05-06 11:52:35-03","UFU","HUFU","63741","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Franco, I.M.; Marques, D.; Araújo, I.M. & Silva, K.R.","1030","2012","06","27",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Alto da Mãe Rita, descendo pela Casa de Ventos.",NA,NA,"Arvoreta, ca. 2 m alt. Invólucro creme-esverdeado. Indivíduo femininio.; Cerrado rupestre, ao lado de Capão de Mata. Solo arenoso, entre gramíneas..","HUFU00043193",NA,NA,"Gardner","HUFU00043193","Franco, I.M.","Diamantina","-43.620833","-18.183056","1342","1342",NA,NA,NA,"2013","06","03","-43.620833","-18.183056",NA,NA,NA,NA
"161","2019-05-06 11:52:35-03","UFU","HUFU","63742","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Franco, I.M.; Marques, D.; Araújo, I.M. & Silva, K.R.","1031","2012","06","27",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Alto da Mãe Rita, descendo pela Casa de Ventos.",NA,NA,"Arvoreta, até 1,7 m alt. Ramos folhosos somente nas extremidades. Invólucro verde claro, flores esverdeadas. Anteras castanhas com estrias marrons. Indivíduo feminino.; Cerrado rupestre, ao lado de Capão de Mata. solo pedregoso, ao","HUFU00043047",NA,NA,"Gardner","HUFU00043047","Franco, I.M.","Diamantina","-43.620833","-18.183056","1342","1342",NA,NA,NA,"2013","06","03","-43.620833","-18.183056",NA,NA,NA,NA
"162","2020-11-27 11:33:11-03","UFU","HUFU","64906","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Franco, I.M.; Andrino, C.O.; Marques, D.; Araújo, I.M.; Silva, K.R. & Costa, L.B.","1099","2012","09","19",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri",NA,NA,"Capítulos com invólucro esverdeado, flores amarelo-esverdeadas, anteras com estrias marrons. Capítulos masculinos.; Cerrado rupestre.","HUFU00043149",NA,NA,"Gardner","HUFU00043149","Franco, I.M.","Diamantina","-43.605556","-18.175278",NA,NA,NA,NA,NA,"2013",NA,NA,"-43.605556","-18.175278",NA,NA,NA,NA
"163","2020-11-27 11:33:11-03","UFU","HUFU","66366","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Franco, I.M.; Versian, A.F.A.","1168","2012","12","05",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Alto da Jacúba.",NA,NA,NA,"HUFU00043049",NA,NA,"Gardner","HUFU00043049","Franco, I.M.","Diamantina","-43.595833","-18.195","1418","1418",NA,NA,NA,"2013",NA,NA,"-43.595833","-18.195",NA,NA,NA,NA
"164","2020-11-27 11:33:11-03","UFU","HUFU","66367","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Franco, I.M.; Versian, A.F.A.","1169","2012","12","05",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Alto da Jacúba.",NA,NA,"Arvoreta, ca. 1,2m, na beira da estrada. Indivíduo feminino. Capítulos amarelados.","HUFU00043048",NA,NA,"Gardner","HUFU00043048","Franco, I.M.","Diamantina","-43.595833","-18.195","1418","1418",NA,NA,NA,"2013",NA,NA,"-43.595833","-18.195",NA,NA,NA,NA
"165","2020-11-27 11:33:11-03","UFU","HUFU","66368","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Franco, I.M.; Versiane, A.F.A. & Silva, K.R.","1173","2012","12","05",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri",NA,NA,NA,"HUFU00043056",NA,NA,"Gardner","HUFU00043056","Franco, I.M.","Diamantina","-43.601111","-18.190278",NA,NA,NA,NA,NA,"2013",NA,NA,"-43.601111","-18.190278",NA,NA,NA,NA
"166","2020-11-27 11:33:11-03","UFU","HUFU","66369","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Franco, I.M.; Versiane, A.F.A. & Silva, K.R.","1172","2012","12","05",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri",NA,NA,NA,"HUFU00043055",NA,NA,"Gardner","HUFU00043055","Franco, I.M.","Diamantina","-43.601111","-18.190278",NA,NA,NA,NA,NA,"2013",NA,NA,"-43.601111","-18.190278",NA,NA,NA,NA
"167","2020-11-27 11:33:11-03","UFU","HUFU","66413","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Franco, I.M.; Versiane, A.F.A. & Silva, K.R.","1145","2012","12","03",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri",NA,NA,NA,"HUFU00043059",NA,NA,"Gardner","HUFU00043059","Franco, I.M.","Diamantina","-43.606667","-18.176389",NA,NA,NA,NA,NA,"2013",NA,NA,"-43.606667","-18.176389",NA,NA,NA,NA
"168","2020-11-27 11:33:11-03","UFU","HUFU","66414","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Franco, I.M.; Versiane, A.F.A. & Silva, K.R.","1146","2012","12","03",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri",NA,NA,NA,"HUFU00043058",NA,NA,"Gardner","HUFU00043058","Franco, I.M.","Diamantina","-43.606667","-18.176389",NA,NA,NA,NA,NA,"2013",NA,NA,"-43.606667","-18.176389",NA,NA,NA,NA
"169","2020-11-27 11:33:11-03","UFU","HUFU","66491","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Franco, I.M.","1187","2013","01","15",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Alto da Jacúba.",NA,NA,NA,"HUFU00043053",NA,NA,"Gardner","HUFU00043053","Franco, I.M.","Diamantina","-43.595833","-18.195",NA,NA,NA,NA,NA,"2013",NA,NA,"-43.595833","-18.195",NA,NA,NA,NA
"170","2020-11-27 11:33:11-03","UFU","HUFU","66492","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Franco, I.M.; Versian, A.F.A.","1186","2013","01","15",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Alto da Jacúba.",NA,NA,NA,"HUFU00043050",NA,NA,"Gardner","HUFU00043050","Franco, I.M.","Diamantina","-43.595833","-18.195","1418","1418",NA,NA,NA,"2013",NA,NA,"-43.595833","-18.195",NA,NA,NA,NA
"171","2020-11-27 11:33:11-03","UFU","HUFU","67438","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Franco, I.M.; Moura, L.L.; Silva, A. .P. & Silva, K.R.","1266","2013","08","02",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri",NA,NA,NA,"HUFU00043051",NA,NA,"Gardner","HUFU00043051",NA,"Diamantina","-43.583889","-18.205",NA,NA,NA,NA,NA,NA,NA,NA,"-43.583889","-18.205",NA,NA,NA,NA
"172","2019-05-06 11:52:35-03","UFU","HUFU","68286","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Romão, G.O.; Souza, V.C.; Latvis, M.; Gissi, D. & Santinati, M.A.","2464","2010","04","06",NA,"Brasil","Minas Gerais","Estrada para Conselheiro Mata, Cerca de 3 Km da estrada Diamantina -Serro.",NA,NA,"Arbusto, ca 1,2 m alt.; folhas viscosas; flores creme.; Campo rupestre.","HUFU00042047",NA,NA,"Gardner","HUFU00042047","Heiden, G.","Diamantina","-43.709444","-18.274167",NA,NA,NA,NA,NA,"2016","05","10","-43.709444","-18.274167",NA,NA,NA,NA
"173","2019-05-06 11:52:35-03","UFU","HUFU","69530","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Verdi, M.; Pougy, N.; Martinelli, G.; Maurenza, D. & Martins, E.","6784","2014","02","09",NA,"Brasil","Minas Gerais","APA Águas Vertentes, Serra as margens da estrada para São Gonçalo do Rio das Pedras à 2 Km de Milho Verde.",NA,NA,"Arbusto. Folhas verdes; flor creme; pouco frequente.; Campo Rupestre. Encontrado na margem da estrada em solo litólico.","HUFU00043064",NA,NA,"Gardner","HUFU00043064","Heiden, G.","Serro","-43.488333","-18.449167","1185","1185",NA,NA,NA,"2014","03","27","-43.488333","-18.449167",NA,NA,NA,NA
"174","2019-05-06 11:52:35-03","UFU","HUFU","71638","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Chaves, D.A.","148","2013","12","20",NA,"Brasil","Minas Gerais","Cadeia do Espinhaço, 20 Km sentido Gouveia.",NA,NA,"Complexo Rupestre.","HUFU00043067",NA,NA,"Gardner","HUFU00043067","Heiden, G.","Diamantina","-43.683889","-18.358889","1377","1377",NA,NA,NA,NA,NA,NA,"-43.683889","-18.358889",NA,NA,NA,NA
"175","2019-05-06 11:52:35-03","UFU","HUFU","71478","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Romero, R.; Versiane, A.F.A.; Vital, L.P.; Serrra, A.C.; Silva, L.C. & Rosa, B.B.","8723","2015","10","05",NA,"Brasil","Minas Gerais","Km 187, Estrada Diamantina, Conselheiro Mata",NA,NA,"Subarbusto, ca. 0,8m. Bracteas involucrais verdes; corola creme.; Campo rupestre. Afloramentos rochosos.","HUFU00052400",NA,NA,"Gardner","HUFU00052400","Heiden, G.","Diamantina","-43.706944","-19.066111","1358","1358",NA,NA,NA,"2016","05","10","-43.706944","-19.066111",NA,NA,NA,NA
"176","2019-05-06 11:52:35-03","UFU","HUFU","71503","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Romero, R.; Versiane, A.F.A.; Vital, L.P.; Serrra, A.C.; Silva, L.C. & Rosa, B.B.","8747","2015","10","05",NA,"Brasil","Minas Gerais","Km 187, Estrada Diamantina, Conselheiro Mata",NA,NA,"Arbusto, ca. 1m. Bracteas involucrais creme. Frutos com bracteas esverdeadas.; Campo rupestre. Afloramentos rochosos.","HUFU00052401",NA,NA,"Gardner","HUFU00052401","Heiden, G.","Diamantina","-43.706944","-19.066111","1358","1358",NA,NA,NA,"2016","05","10","-43.706944","-19.066111",NA,NA,NA,NA
"177","2019-05-06 11:52:35-03","UFU","HUFU","68156","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Heiden, G.; Pirani, J.R.; Siniscalchi, C.M. & Devecchi, M.F.","1628","2011","02","19",NA,"Brasil","Minas Gerais","BR 259, Rodovia Gouveia-Diamantina, entre 50-200 m ao S do trevo com a rodovia Datas-Serro, topo do planalto de Diamantina.",NA,NA,"Arbusto, ca. 1,5 m alt. Folhas verdes, levemente discolores. Brácteas involucrais verde-claras. Flores alvas. Planta pistilada.; Campo rupestre, solo arenoso e trechos de couraça laterítica.","HUFU00043065",NA,NA,"Gardner","HUFU00043065","Heiden, G.","Gouveia","-43.698056","-19.436111","1250","1250",NA,NA,NA,"2011","02","17","-43.698056","-19.436111",NA,NA,NA,NA
"178","2019-05-06 11:52:35-03","UFU","HUFU","68315","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Delfini, C.; Romão, G.O. & Rigon, J.","440","2012","05","13",NA,"Brasil","Minas Gerais","Trevo para Datas, Rodovia Estadual.",NA,NA,"Subarbusto, até 1 m alt.,capítulos roxos.; Cerrado","HUFU00043066",NA,NA,"Gardner","HUFU00043066","Castro, M.","Gouveia","-44.1575","-18.703333","1343","1343",NA,NA,NA,"2015","05","23","-44.1575","-18.703333",NA,NA,NA,NA
"179","2019-05-06 11:52:35-03","UFU","HUFU","7911","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Leitão-Filho, H.F.; et al.","27687","1992","12","10",NA,"Brasil","Minas Gerais","Caminho para o Mirante",NA,NA,"Arbusto ereto, ca. 8 m. Corola amarelada.","HUFU00043060",NA,NA,"Gardner","HUFU00043060","Schneider, A.A.","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-05-06 11:52:35-03","UFU","HUFU","52622","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Nakajima, J.N.; Arantes, C.S.; Silva, D.S.P.; Manfrim, E.N.; Oliveira, F.C. & Maragno, I.C.","4983","2008","09","24",NA,"Brasil","Minas Gerais","Estrada Diamantina - Curvelo, Cerca de 20 km de Diamantina.",NA,NA,"Subarbusto. Inflorescência esverdeada, nova.; Campo rupestre.","HUFU00043068",NA,NA,"Gardner","HUFU00043068","Franco, I.M.","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,"2014","10","07",NA,NA,NA,NA,NA,NA
"181","2019-05-06 11:52:35-03","UFU","HUFU","67174","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Zappi, D.C.; Prado, J.; Menezes, N.L. & Scatena, V.L.","10616","1987","04","19",NA,"Brasil","Minas Gerais","Estrada Diamantina Gouveia, Km 615",NA,NA,"Flores creme entre pedras. Afloramento rochoso.; Abusto, 1,5m alt. Entre pedras. Afloramento rochoso.","HUFU00043063",NA,NA,"Gardner","HUFU00043063","Doble, A.S.O.","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-05-06 11:52:35-03","UFU","HUFU","51313","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Nakajima, J.N.; Mello, F.N.A.; Rosa, P.O.; Soares, P.N. & Martins, C.A.","4921","2008","05","19",NA,"Brasil","Minas Gerais","Estrada para Milho Verde, 1 km antes da cidad.",NA,NA,"Subarbusto, ca. 1,8 m. Brácteas involucrais verdes, corola e estames creme.; Campo rupestre.","HUFU00043069",NA,NA,"Gardner","HUFU00043069","Franco, I.M.","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,"2014","10","07",NA,NA,NA,NA,NA,NA
"183","2019-05-06 11:52:35-03","UFU","HUFU","51287","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Nakajima, J.N.; Mello, F.N.A.; Rosa, P.O.; Soares, P.N. & Martins, C.A.","4893","2008","05","19",NA,"Brasil","Minas Gerais","Estrada para Milho Verde, 1 km após São Gonçalo do Rio das pedras.",NA,NA,"Subarbusto, ca. 0,8 m. Brácteas involucrais ceme, ramos do estilete creme.; Cerrado litólico e campo rupestre.","HUFU00043070",NA,NA,"Gardner","HUFU00043070","Franco, I.M.","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,"2014","10","07",NA,NA,NA,NA,NA,NA
"184","2019-05-06 11:52:35-03","UFU","HUFU","25038","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Romero, R.; Nakajima, J.N.","6056","2001","03","29",NA,"Brasil","Minas Gerais","Estrada para Serro, Próximo da entrada para Conselheiro da Mata.",NA,NA,"Arbusto, ca. 1,5 m. Brácteas involucrais esverdeadas, ramos do estilete creme.; Campo rupestre.","HUFU00042049",NA,NA,"Gardner","HUFU00042049","Heiden, G.","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,"2016","05","09",NA,NA,NA,NA,NA,NA
"185","2019-05-06 11:52:35-03","UFU","HUFU","67173","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Pirani, J.R.; Mello-Silva, R. & Meguro, M.","7901","1985","08","01",NA,"Brasil","Minas Gerais","Estrada p/ Conselheiro Mata, Conselheiro da Mata. Km 189",NA,NA,"Invólucro branco-esverdeado, estigmas alvos. Odorífera.; Subarbusto de 1,5m alt.&nf;Flora de Campo rupestre.","HUFU00043062",NA,NA,"Gardner","HUFU00043062","Doble, A.S.O.","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"186","2019-05-06 11:52:35-03","UFU","HUFU","67175","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Simão, R.; Mello-Silva, R.; Pirani, J.R. & Meguro, M.","11794","1988","01","09",NA,"Brasil","Minas Gerais","Próximo a Guinda",NA,NA,"Capítulos verde-amarelados, flores creme, anteras ocraceas.; Arbusto ca. 1,50 cm alt. em solo arenoso.","HUFU00043061",NA,NA,"Gardner","HUFU00043061","Doble, A.S.O.","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"187","2019-05-06 11:52:35-03","UFU","HUFU","24561","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Hatschbach, G.; Hatschbach, M. & Barbosa, E.","68151","1998","07","24",NA,"Brasil","Minas Gerais","MG 259, Próximo ao trevo para Datas.",NA,NA,"Arbusto, ca. 1,2 m. Capítulo creme.; Campo rupestre, solo rochoso.","HUFU00043057",NA,NA,"Gardner","HUFU00043057","Robinson, H.","Gouveia","-43.7407989501953","-18.4543991088867",NA,NA,"37970","auto",NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-05-06 11:52:35-03","UFU","HUFU","65804","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Hatschbach, G.; Ribas, O.S.","79844","2007","02","09",NA,"Brasil","Santa Catarina","Morro Parapente",NA,NA,NA,"HUFU00043192",NA,NA,"Gardner","HUFU00043192","Ribas, O.S.","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-02-23 13:21:53-03","MN","R-TIPOS","37866","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica","Isotypus","Gardner, G.","4908",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"R000037866",NA,NA,"Gardner","R000037866_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-04 15:42:25-03","IF","SPSF","45097","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"V.C.Souza & J.P.Souza & L.Capellari Jr. & V.R.Scalon","12040","1996","07","06","América do Sul","Brasil","MG","Em direção a Dantas, a 19km de Diamantina",NA,NA,"COLETA: Campo rupestre&nf;Arbusto até 1m altura, muito viscoso; capítulos creme.; GEOGRAFIA: EX-ESA;",NA,"Magnoliophyta","Asterales","Gardn.",NA,"G.Heiden","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","Magnoliopsida","2010","11","30",NA,NA,NA,NA,NA,NA
"191","2017-09-11 17:07:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in prov. Minas Geraes, in campis siccis ditionis Adamantinae",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2017-09-11 17:07:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Gardner, G","4908",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in prov. Minas Geraes, in campis siccis ditionis Adamantinae",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2017-09-11 17:07:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","In campis siccis ditionis Adamantinae.",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,"Diamantina","-43.6003","-18.2494",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
