"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordedBy","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"167","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0055479","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","Kiaersk.",NA,NA,NA,"1998","12","29","Brazil","Parana",NA,"-49.202871","-25.920787",NA,NA,NA,NA,"M. Sobral, 2005","J.M. Silva; O.S. Ribas, J. Cordeiro, E. Barbosa","2812","Postinho (Mun. Tijucas do Sul).",NA,NA,"Arvore, 5m, fruto imaturo. Mata secundaria.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2018-03-12 17:05:42-03","ASU","ASU-PLANTS","ASU0078683","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","Kiaersk.",NA,NA,NA,"2007","12","7","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"M. Sobral","M.L. Guedes","14190",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0055685","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.",NA,NA,NA,"1991","11","19","Brazil","Bahia","Correntina","-45.75","-13",NA,NA,NA,NA,"C. Proenca, Feb/1993.","J. Machado; L.G. Viollati","312","Fazenda Jatoba.",NA,NA,"Arvore 2.9m. Arvore No.7 da parcela 10; frutos imaturos verdes e vermelhos e maduros negros.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0055684","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.",NA,NA,NA,"1997","5","22","Brazil","Minas Gerais","Santa Barbara","-43.4944","-20.105",NA,NA,NA,NA,"M.L. Kawasaki, 1997.","R. Mello-Silva; M.L. Kawasaki, A. Rapini","1339","Serra do Caraca. Trilha na mata de encosta. Em direcao ao Campo de Fora.","1350","1500","Arvoreta 4m alto; frutos imaturos verdes; folhas amplexicaules, em angulo de 45 grados.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-21 14:40:03-03","UFJF","CESJ","42843","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","cordata","Calyptranthes cordata","O. Berg",NA,NA,NA,"2002","12","16","Brasil","Minas Gerais","Barão dos Cocais",NA,NA,NA,NA,"CESJ042843",NA,"M. Sobral","A.M. Oliveira; J.R. Stehmann; R.C. Mota","192","Mirante, Mina do Brucutu / CVRD",NA,NA,"arbsuto em canga couraçada, botões vináceos","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-21 14:40:11-03","UFJF","CESJ","42773","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O.Berg) D.Legrand","2002",NA,NA,"2002","02","20","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"CESJ042773",NA,"M. Sobral","O.S. Ribas; E. Barbosa","4310","Morro Inglês",NA,NA,"Arbusto, 70cm, fruto maduro negro. Matinha nebular do alto do morro.","Angiosperma",NA,"América do Sul",NA,NA,"24916","auto",NA,NA,NA,NA,NA
"173","2019-11-21 14:40:11-03","UFJF","CESJ","11207-A","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O.Berg) D.Legrand","2004",NA,NA,"1971","12","18","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"CESJ11207A",NA,"M. Sobral","L. Krieger","CESJ11207-A","Parque Estadual de Vila Velha",NA,NA,"Na mata, arbusto alto, flores brancas.","Angiosperma",NA,"América do Sul",NA,NA,"46557","auto",NA,NA,NA,NA,NA
"174","2019-11-21 14:40:11-03","UFJF","CESJ","21430","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(O.Berg) D.Legrand","2003",NA,NA,"1987","04","18","Brasil","Minas Gerais","Santa Rita de Ibitipoca","-43.9146995544434","-21.5627994537354",NA,NA,"CESJ021430",NA,"M. Sobral","L. Krieger","CESJ21430",NA,NA,NA,"Arbusto alto, frutos maduros e submaturos, em alto de morro, à beira da estrada. Frutos quase negros na maturação. Gosto picante adocicado.","Angiosperma",NA,"América do Sul",NA,NA,"17739","auto",NA,NA,NA,NA,NA
"175","2019-11-21 14:40:24-03","UFJF","CESJ","62906","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2012",NA,NA,"2012","08","23","Brasil","Minas Gerais","Rio Preto","-43.890556","-21.977778","-43.890556","-21.977778","CESJ062906",NA,"K. Antunes","J.H.C. Ribeiro; C.R. Fonseca; D.S. Santiago","249","Serra Negra, Trilha para o Ninho da Égua. Coordenadas UTM: Zona 23k, 614553.693E, 7569205.817N (Datum: WGS 84). Altitude: 1330 m.s.m.",NA,NA,"Arvoreta, 1.7m, sobre solo quartzitico. Indivíduo 1475 fitossociologia.","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-06-30 18:32:37-03","UFJF","CESJ","30741","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2014",NA,NA,"1999","04","16","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"CESJ030741",NA,"M.F. Santos","M.A. Manhães","11","Parque Estadual do Ibitipoca, Na área de Camping.",NA,NA,NA,"Angiosperma",NA,"América do Sul",NA,NA,"30417","auto",NA,NA,NA,NA,NA
"177","2019-11-21 14:40:24-03","UFJF","CESJ","8655","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2010",NA,NA,"1970","05","12","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"CESJ008655",NA,"M.F. Santos","L. Krieger","CESJ8655","Serra de Ibitipoca",NA,NA,"Arbusto, no campo, frutos negros.","Angiosperma",NA,"América do Sul",NA,NA,"30417","auto",NA,NA,NA,NA,NA
"178","2019-11-21 14:40:24-03","UFJF","CESJ","44004","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2004",NA,NA,"2005","04","25","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ044004",NA,"M. Sobral","C.N. Matozinhos; N.L. Abreu; B.F.Mello; F.S. Souza","196","Serra Negra, Ninho da Égua.",NA,NA,"Arbusto em campo rupestre, frutos vermelhos.","Angiosperma",NA,"América do Sul",NA,NA,"20815","auto",NA,NA,NA,NA,NA
"179","2019-11-21 14:40:24-03","UFJF","CESJ","62925","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2013","06",NA,"2013","05","31","Brasil","MInas Gerais","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,"CESJ062925",NA,"M. Sobral","D.S. Santiago; J.H.C. Ribeiro","547","Parque Estadual da Serra do Papagaio, Borda da Mata de Araucária proxima a antiga estrada para Alagoa.",NA,NA,"Árore, ca. 3 m, parte abaxial da folha com tricomas ferrugíneos, frutos imaturos verdes.","Angiosperma",NA,"América do Sul",NA,NA,"29865","auto",NA,NA,NA,NA,NA
"180","2019-11-21 14:40:24-03","UFJF","CESJ","37968","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2010","11",NA,"2001","01","16","Brasil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,"CESJ037968",NA,"M.F. Santos","O.S. Ribas; E. Barbosa","3151","Serra da Bocaina",NA,NA,"Arvoreta, 3 m, flor alva. Mata da encosta do morro.","Angiosperma",NA,"América do Sul",NA,NA,"61623","auto",NA,NA,NA,NA,NA
"181","2019-11-21 14:40:24-03","UFJF","CESJ","58496","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2010",NA,NA,"2006","09","22","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"CESJ058496",NA,"J. Cordeiro; E. Barbosa","J.M. Silva; E. Barbosa; F. Marinero","5074","Serra Ibitiraquire, Morro Tucum",NA,NA,"Árvore, 2 m, frutos imaturos. Mata nebular.","Angiosperma",NA,"América do Sul",NA,NA,"55154","auto",NA,NA,NA,NA,NA
"182","2019-11-21 14:40:24-03","UFJF","CESJ","11335","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2014",NA,NA,"1971","12","21","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"CESJ011335",NA,"M.F. Santos","L. Krieger","CESJ11335",NA,NA,NA,"Árvore pequena na mata rala, flores brancas passadas.","Angiosperma",NA,"América do Sul",NA,NA,"46557","auto",NA,NA,NA,NA,NA
"183","2019-11-21 14:40:24-03","UFJF","CESJ","61054","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2013","06",NA,"2012","11","24","Brasil","Minas Gerais","Alagoa","-44.6418991088867","-22.1706008911133",NA,NA,"CESJ061054",NA,"M. Sobral","D.S. Santiago; K. Antunes; R.J.V. Alves","307","Parque Estadual da Serra do Papagaio, Pico do Santo Agostinho (Garrafão). Borda do candeal.",NA,NA,"Árvore, ca. 3 m. Tricomas ferrugíneos, folhas discolores.","Angiosperma",NA,"América do Sul",NA,NA,"13155","auto",NA,NA,NA,NA,NA
"184","2020-06-30 18:32:37-03","UFJF","CESJ","47784","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2010",NA,NA,"2006","03","29","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"CESJ047784",NA,"M. Sobral","F.M. Ferreira; P.L. Viana; F.R.G. Salimena","1099","Parque Estadual do Ibitipoca",NA,NA,"Arbusto, ca. 1,5m no campo rupestre, frutos amarelados. Paredão em cima do Lago das Miragens.","Angiosperma",NA,"América do Sul",NA,NA,"30417","auto",NA,NA,NA,NA,NA
"185","2019-11-21 14:40:24-03","UFJF","CESJ","43944","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2005","10","05","2005","04","21","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ043944",NA,"M. Sobral","K. Antunes; N.L. Abreu; C.N. Matozinhos; A.S.M. Valente; F.S. Souza","158","Serra Negra, Cachoeira do Marciano.",NA,NA,"Arbusto, ca. 2m alt., no campo rupestre. Frutos maduros magenta e negro. Muito freqüente. Cerca de 1300 msm.","Angiosperma",NA,"América do Sul",NA,NA,"20815","auto",NA,NA,NA,NA,NA
"186","2019-11-21 14:40:24-03","UFJF","CESJ","62503","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2013","06",NA,"2013","03","29","Brasil","MInas Gerais","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,"CESJ062503",NA,"M. Sobral","D.S. Santiago; L. Menini Neto; S.G. Furtado","480","Parque Estadual da Serra do Papagaio, Borda da Mata de Araucária, próximo a antiga estrada para Alagoa.",NA,NA,"Árvore, ca. 6 m, frutos imaturos verdes, folha discolor com tricomas ferrugíneos.","Angiosperma",NA,"América do Sul",NA,NA,"29865","auto",NA,NA,NA,NA,NA
"187","2019-11-21 14:40:24-03","UFJF","CESJ","70318","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2018","01",NA,"2017","09","03","Brasil","MInas Gerais","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,"CESJ070318",NA,"K. Antunes","K. Antunes; L.D. Santana","673","Parque Estadual da Serra do Papagaio, Chapadão",NA,NA,"Arvoreta, 3,0 m de alt., borda de Floresta Ombrófila Densa, borda de trilha, área muito iluminada. Tricomas ferrugíneos. Frutos amarelos em estágio intermediário de maturação (material em sílica)","Angiosperma",NA,"América do Sul",NA,NA,"29865","auto",NA,NA,NA,NA,NA
"188","2019-11-21 14:40:24-03","UFJF","CESJ","70320","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2018","01",NA,"2017","09","03","Brasil","MInas Gerais","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,"CESJ070320",NA,"K. Antunes","K. Antunes; L.D. Santana","675","Parque Estadual da Serra do Papagaio, Chapadão",NA,NA,"Arbusto, 2,0 m de alt., próximo ao muro de pedra, área de Campo de Altitude a 10 m de proximidade da mata. Frutos esverdeados à avermelhados quando amadurecem (material em sílica)","Angiosperma",NA,"América do Sul",NA,NA,"29865","auto",NA,NA,NA,NA,NA
"189","2019-11-21 14:40:24-03","UFJF","CESJ","31674","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","1994",NA,NA,"1993","01","15","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"CESJ031674",NA,"N. Silveira","J.M. Silva; E.P.Santos","1222","Serra São Luis",NA,NA,"Arbusto, 2m, flor alvacenta. Zona de campo, borda da Cuesta devoniana.","Angiosperma",NA,"América do Sul",NA,NA,"27346","auto",NA,NA,NA,NA,NA
"190","2019-11-21 14:40:24-03","UFJF","CESJ","38271","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.",NA,NA,NA,"2001","03","31","Brasil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,"CESJ038271",NA,"M.L.Kawasaki","E. Barbosa; J.M. Silva; J. Cordeiro","649","Serra da Bocaina",NA,NA,"Arbusto, 2,5m, fruto preto. Alto do morro (matinha nebular).","Angiosperma",NA,"América do Sul",NA,NA,"61623","auto",NA,NA,NA,NA,NA
"191","2019-11-21 14:40:24-03","UFJF","CESJ","58486","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2010",NA,NA,"2006","09","22","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"CESJ058486",NA,"J. Cordeiro; E. Barbosa","J.M. Silva; E. Barbosa; F.Marinero","5074","Serra Ibitiraquire, Morro Tucum",NA,NA,"Árvore, 2m, frutos imaturos. Mata nebular.","Angiosperma",NA,"América do Sul",NA,NA,"55154","auto",NA,NA,NA,NA,NA
"192","2019-11-21 14:40:24-03","UFJF","CESJ","47757","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2006",NA,NA,"2006","02","14","Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"CESJ047757",NA,"M. Sobral","E. Barbosa; J. Cordeiro","1169","Cercado",NA,NA,"Árvore, 4 m, frutos imaturos. Araucarieto.","Angiosperma",NA,"América do Sul",NA,NA,"35166","auto",NA,NA,NA,NA,NA
"193","2019-11-21 14:40:24-03","UFJF","CESJ","38283","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2014",NA,NA,"1966","11","20","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"CESJ038283",NA,"M.F. Santos","G. Hatschbach","15146","Vossoroca",NA,NA,"Árvore, 10m, flor alva. Mata pluvial.","Angiosperma",NA,"América do Sul",NA,NA,"25228","auto",NA,NA,NA,NA,NA
"194","2019-11-21 14:40:26-03","UFJF","CESJ","44571A","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2001","06",NA,"1999","10","20","Brasil","Minas Gerais","Alto Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,"CESJ44571A",NA,"F.F. Mazine","F.F. Mazine; et al.","216","Parque Nacional do Caparaó, Trilha para o Pico da Bandeira, antes de chegar ao Terreirão.",NA,NA,"Árvore, 2,5m. Frutos verdes e arroxeados.","Angiosperma",NA,"América do Sul",NA,NA,"21645","auto",NA,NA,NA,NA,NA
"195","2019-11-21 14:40:26-03","UFJF","CESJ","68028","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2019",NA,NA,"2016","08","13","Brasil","MInas Gerais","Baependi","-45.236264","-22.240569","-45.236264","-22.240569","CESJ068028",NA,"K. Antunes","K. Antunes; J.H.C. Ribeiro","596","Parque Estadual da Serra do Papagaio, Chapadão","173","173","Árvore, 5 m de alt., borda de Floresta Nebular, muito abundante. Frutos em amadurecimento avermelhados.","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-21 14:40:26-03","UFJF","CESJ","66461","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2019",NA,NA,"2012","11","28","Brasil","Minas Gerais","Rio Preto","-43.888889","-22.011667","-43.888889","-22.011667","CESJ066461",NA,"K. Antunes","J.E.Q. Faria","3105","Povoado do Funil, próximo à gruta e cruzeiro.","962","962","Ambiente rupestre de porte baixo em encosta. Arvoreta ca. 3m alt, caule com ritidoma estriado soltando placas, botões florais castanhos (coletado marerial em silica gel).","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-21 14:40:26-03","UFJF","CESJ","69163","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2019","05",NA,"2016","04","28","Brasil","Minas Gerais","Lima Duarte","-43.897222","-21.696944","-43.897222","-21.696944","CESJ069163",NA,"M. Sobral","G.B. Oliveira; J.H.C. Ribeiro","173","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta da Cruz, 15-20m da entrada da gruta","1660","1660","Árvore","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 14:40:26-03","UFJF","CESJ","70366","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2019","05",NA,"2017","08","01","Brasil","Minas Gerais","Marmelópolis","-45.239597","-22.836331","-45.239597","-22.836331","CESJ070366",NA,"M. Sobral","K. Antunes; L.D. Santana; C.N. Delgado; L.N. Gonçalvez","721","APA da Mantiqueira, Serra dos Marins, Morro do Careca","176","176","Arbusto de 2,5 m de alt., em Arbustal Nebular, na beira da estrada. Frutos em maturação amarelos (material em sílica)","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-21 14:40:26-03","UFJF","CESJ","8542","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.",NA,NA,NA,"1970","05","14","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"CESJ008542",NA,"M. Sobral","L. Krieger","CESJ8542","Serra de Ibitipoca",NA,NA,"Arbusto, no campo. Frutos negros.","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-21 14:40:26-03","UFJF","CESJ","61917","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2019",NA,NA,"2012","12","01","Brasil","Minas Gerais","Olaria","-43.937198638916","-21.8607997894287",NA,NA,"CESJ061917",NA,"K. Antunes","K. Antunes; J.H.C. Ribeiro; F.R.G. Salimena","375","Serra Negra, Degredo",NA,NA,"Arbusto 1,5 m alt. Campo quartizítico, próximo ao curso d'água densa população Botões e folhas com densa pilosidade ferrrugínea","Angiosperma",NA,"América do Sul",NA,NA,"15222","auto",NA,NA,NA,NA,NA
"201","2019-11-21 14:40:26-03","UFJF","CESJ","62419","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2019",NA,NA,"2013","03","26","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ062419",NA,"K. Antunes","K. Antunes; R.J.V. Alves","402","Serra Negra, Trilha para Cachoeira da Água Amarela",NA,NA,"Árvore, 3,5m alt, escrube arbustivo com solo quartizítico, frequente na área. Folhas com tricomas ferrgíneos na face abaxial. Frutos esverdeados a amarelados na maturação","Angiosperma",NA,"América do Sul",NA,NA,"20815","auto",NA,NA,NA,NA,NA
"202","2019-11-21 14:40:26-03","UFJF","CESJ","70389","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2019",NA,NA,"2017","11","20","Brasil","Minas Gerais","Santa Bárbara do Monte Verde","-43.7022018432617","-21.9591999053955",NA,NA,"CESJ070389",NA,"K. Antunes","K. Antunes; L.D. Santana; L.N. Gonçalvez","748","distrito de Três Cruzes, RPPN Chapadão da Serra Negra",NA,NA,"Arvoreta de 4,0 m de alt., em Arbustal Nebular. Folhas discolores com densa pilosidade ferrugínea na face abaxial. Frutos amarelos","Angiosperma",NA,"América do Sul",NA,NA,"16174","auto",NA,NA,NA,NA,NA
"203","2019-11-21 14:40:26-03","UFJF","CESJ","63089","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2019",NA,NA,"2013","06","14","Brasil","MInas Gerais","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,"CESJ063089",NA,"K. Antunes","D.S. Santiago; J.H.C. Ribeiro","594","Parque Estadual da Serra do Papagaio, Borda de Mata de Araucária localizada a aproximadamente 1.800 - 2.000 m de altitude.",NA,NA,"Árvore, ca. 3 m, frutos verdes e com o ápice começando a ficar vermelho, folhas discolores com tricomas ferrugíneos na parte abaxial","Angiosperma",NA,"América do Sul",NA,NA,"29865","auto",NA,NA,NA,NA,NA
"204","2019-11-21 14:40:26-03","UFJF","CESJ","63387","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2019",NA,NA,"2013","02","12","Brasil","MInas Gerais","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,"CESJ063387",NA,"K. Antunes","L. Menini Neto; S.G. Furtado","1139","Parque Estadual da Serra do Papagaio, Floresta Ombrófila Mista, a ca. 1700 m.s.m.","1700","1700","Árvore, ca. 6m alt., na floresta ombrófila mista. Folhas discolores, flores alvas.","Angiosperma",NA,"América do Sul",NA,NA,"29865","auto",NA,NA,NA,NA,NA
"205","2019-11-21 14:40:26-03","UFJF","CESJ","67374","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2019",NA,NA,"2016","04","01","Brasil","MInas Gerais","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,"CESJ067374",NA,"K. Antunes","J.H.C. Ribeiro; L.D. Santana; P.L. Luiz; N. Caldeira","553","Parque Estadual da Serra do Papagaio, Trilha do Vale das Araucárias.",NA,NA,"Árvore em borda de mata. Frutos imaturos verdes. Folhas discolores com tricomas ferrugíneos na face abaxial.","Angiosperma",NA,"América do Sul",NA,NA,"29865","auto",NA,NA,NA,NA,NA
"206","2019-11-21 14:40:26-03","UFJF","CESJ","68346","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2019","05",NA,"2016","09","07","Brasil","Espírito Santo","Dores do Rio Preto","-41.8452987670898","-20.6888999938965",NA,NA,"CESJ068346",NA,"M. Sobral","K. Antunes; F.R.G. Salimena; P.H. Nobre; S.G. Furtado; J.H.C. Ribeiro","626","Parque Nacional do Caparaó, proximidades da Casa Queimada",NA,NA,"Arbusto, 2,0 m de alt., campo de altitude. Frutos em maturação avermelhados","Angiosperma",NA,"América do Sul",NA,NA,"23972","auto",NA,NA,NA,NA,NA
"207","2020-06-30 18:32:37-03","UFJF","CESJ","68331","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2019",NA,NA,"2016","04","29","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"CESJ068331",NA,"K. Antunes","K. Antunes; B. Moreira; T.N. de Souza; E.R. Borges","649","Parque Estadual do Ibitipoca, próximo aos alojamentos",NA,NA,"Árvore, 4,0 m de alt., nanofloresta nebular, muito abundante. Frutos nigrescentes quando maduros","Angiosperma",NA,"América do Sul",NA,NA,"30417","auto",NA,NA,NA,NA,NA
"208","2019-11-21 14:40:26-03","UFJF","CESJ","63999","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2019",NA,NA,"2013","10","14","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ063999",NA,"K. Antunes","K. Antunes; V.V. Belan","554","Serra Negra, Propriedade do Sr Nenê Roque",NA,NA,"(fitossociologia) Arbusto 2,0 m alt. Escrube com solo quartizítico. Botões ferrugíneos","Angiosperma",NA,"América do Sul",NA,NA,"20815","auto",NA,NA,NA,NA,NA
