"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","identifiedBy","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"151","2020-09-12 05:00:02-03","US","US","2820939","PreservedSpecimen","Plantae","Moraceae","Ficus","lanuginosa","Ficus lanuginosa",NA,"D. Araujo & A. L. Peixoto","1975","5","13","South America - Neotropics","Brazil","Rio de Janeiro","Restinga de Jacarepaguá, Pedra de Itaúna",NA,NA,NA,"US01334073",NA,"Urticales","Casar.","718","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"US01334073_01",NA,NA,NA,NA,NA,NA,NA,"57442","auto","Dicotyledonae",NA,NA,"1"
"152","2020-09-12 05:00:02-03","US","US","1484437","PreservedSpecimen","Plantae","Moraceae","Ficus","lanuginosa","Ficus lanuginosa",NA,"L. Riedel","1832","9",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,"US01334080",NA,"Urticales","Casar.","1008",NA,NA,NA,NA,"US01334080_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"153","2020-09-12 05:00:02-03","US","US","1484412","PreservedSpecimen","Plantae","Moraceae","Ficus","lanuginosa","Ficus lanuginosa",NA,"Riedel, --","1832","12",NA,"South America - Neotropics","Brazil","Rio de Janeiro","Pr. R. Jan.",NA,NA,NA,"US01334079",NA,"Urticales","Casar.","1008",NA,NA,NA,NA,"US01334079_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"154","2020-09-12 05:00:02-03","US","US","2627897","PreservedSpecimen","Plantae","Moraceae","Ficus","lanuginosa","Ficus lanuginosa",NA,"E. Pereira, Liene, TH., D. Sucre & A. P. Duarte","1958","9","23","South America - Neotropics","Brazil","Rio de Janeiro","Alto da Boa Vista",NA,NA,NA,"US01334075",NA,"Urticales","Casar.","4334","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"US01334075_01",NA,NA,NA,NA,NA,NA,NA,"57442","auto","Dicotyledonae",NA,NA,"1"
"155","2020-09-12 05:00:02-03","US","US","2627907","PreservedSpecimen","Plantae","Moraceae","Ficus","lanuginosa","Ficus lanuginosa",NA,"A. P. Duarte","1959","7","21","South America - Neotropics","Brazil","Rio de Janeiro","Lagoinha; descida do sumaré",NA,NA,NA,"US01334076",NA,"Urticales","Casar.","4905","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"US01334076_01",NA,NA,NA,NA,NA,NA,NA,"57442","auto","Dicotyledonae",NA,NA,"1"
"156","2020-09-12 05:00:02-03","US","US","653938","PreservedSpecimen","Plantae","Moraceae","Ficus","lanuginosa","Ficus lanuginosa",NA,"Wilkes Explor. Exped.","1838",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Organ Mts.",NA,NA,NA,"US00991032",NA,"Urticales","Casar.","s.n.",NA,NA,NA,NA,"US00991032_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"157","2020-09-12 05:00:02-03","US","US","2627928","PreservedSpecimen","Plantae","Moraceae","Ficus","lanuginosa","Ficus lanuginosa",NA,"A. P. Duarte","1961","8","22","South America - Neotropics","Brazil","Bahia","Entre Porto Seguro e Arraial da Ajuda",NA,NA,NA,"US01334072",NA,"Urticales","Casar.","6025",NA,NA,NA,NA,"US01334072_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"158","2020-09-12 05:00:02-03","US","US","2622828","PreservedSpecimen","Plantae","Moraceae","Ficus","lanuginosa","Ficus lanuginosa",NA,"A. P. Duarte","1961","10","6","South America - Neotropics","Brazil","Rio de Janeiro","Guanabara, Estrada da Lagoinha",NA,NA,NA,"US01334077",NA,"Urticales","Casar.","9879","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"US01334077_01",NA,NA,NA,NA,NA,NA,NA,"57442","auto","Dicotyledonae",NA,NA,"1"
"159","2020-09-12 05:00:02-03","US","US","2770332","PreservedSpecimen","Plantae","Moraceae","Ficus","lanuginosa","Ficus lanuginosa",NA,"D. Sucre","1972","2","24","South America - Neotropics","Brazil","Rio de Janeiro","Estrada da Vista Chinesa. Alto da Boa Vista",NA,NA,NA,"US01334074",NA,"Urticales","Casar.","8504","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"US01334074_01",NA,NA,NA,NA,NA,NA,NA,"57442","auto","Dicotyledonae",NA,NA,"1"
"160","2020-09-12 05:00:02-03","US","US","1593814","PreservedSpecimen","Plantae","Moraceae","Ficus","lanuginosa","Ficus lanuginosa",NA,"-. Bhutz","1931","9","13","South America - Neotropics","Brazil","Rio de Janeiro","Recreio dos Bandeirantes",NA,NA,NA,"US01334078",NA,"Urticales","Casar.","669","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"US01334078_01",NA,NA,NA,NA,NA,NA,NA,"57442","auto","Dicotyledonae",NA,NA,"1"
"161","2020-09-02 16:33:36-03","Cenargen","CEN","82805","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"I. E. Santos","2012","05","08",NA,"Brasil","RJ","Terminal Ponta Negra.","Exsicatas",NA,"Figos com interior castanho, látex branco, solitário, Doação HERBARIUM BRADEANUM HB 94431","CEN00082805",NA,NA,"Schott","741","MARICA","-42.8185997009277","-22.9193992614746",NA,"CEN00082805","M. D. M. Vianna Filho",NA,"2012","05",NA,NA,NA,"20726","auto",NA,NA,NA,"1"
"162","2019-11-13 11:26:26-03","USP","SPF","116010","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"Dislich, R","1993","06","23",NA,"Brasil","São Paulo","Butantã, Resreva da Cidade Universitária Armando de Salles Oliveira. Mata secundária. Hemiepífita primária sobre Ficus insipida Willd. próximo à nascente do riacho.",NA,NA,NA,"SPF00116010",NA,NA,"Schott","12","São Paulo","-46.716667","-23.55",NA,NA,"Romaniuc Neto, S",NA,"1996","07",NA,"-46.716667","-23.55",NA,NA,NA,NA,NA,NA
"163","2019-11-13 11:26:26-03","USP","SPF","198806","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"Farney, C","2000","10","21",NA,"Brasil","Rio de Janeiro","Lagoa de Geribá. Mata residual na margem da lagoa. Floresta estacional semidecídua.",NA,NA,"Árvore, 6 m; folhas verdes discolores; látex branco; frutos imaturos verdes.","SPF00198806",NA,NA,"Schott","4259","Armação dos Búzios",NA,NA,NA,NA,"Carauta, JPP",NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-13 11:26:26-03","USP","SPF","185244","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"Forzza, RC","2002","09","22",NA,"Brasil","Minas Gerais","Reserva Biológica da Represa do Grama",NA,NA,"Arvoreta ca. 5 m alt., em borda de mata. Folhas discolores. Sincônios passados.","SPF00185244",NA,NA,"Schott","2224","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,"Machado, AFP",NA,"2007","03","19",NA,NA,"11991","auto",NA,NA,NA,NA
"165","2019-11-13 11:26:26-03","USP","SPF","141147","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"Oliveira, PP","1998","08","27",NA,"Brasil","Rio de Janeiro","Reserva Biológica União. Morro.",NA,NA,NA,"SPF00141147",NA,NA,"Schott","4064","Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,"Berg, CC",NA,"1999","10",NA,NA,NA,"17620","auto",NA,NA,NA,NA
"166","2019-10-07 09:36:28-03","UEFS","HUEFS","171516","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"Souza, V. de","1993","04","07",NA,"Brasil","Espírito Santo","Itapemirim. No loteamento em frente a plantação de Casuarina.",NA,NA,"Restinga.","HUEFS0171516","Angiospermae","Rosales","Schott","487","Itapemirim","-40.8339004516602","-21.011100769043",NA,"HUEFS0171516",NA,NA,NA,NA,NA,NA,NA,"28626","auto","Rosanae",NA,NA,NA
"167","2019-10-07 09:36:28-03","UEFS","HUEFS","163051","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"Machado, A.F.P.","2010","03","16",NA,"Brasil","Rio de Janeiro","Itaipuaçú Restinga da APA de Maricá",NA,NA,NA,"HUEFS0163051","Angiospermae","Rosales","Schott","920","Maricá","42.883333","-22.95",NA,"HUEFS0163051",NA,NA,NA,NA,NA,"42E53'","22S57'",NA,NA,"Rosanae",NA,NA,NA
"168","2019-10-07 09:36:28-03","UEFS","HUEFS","114208","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"Lopes, M.M.M.","2006","06","02",NA,"Brasil","Bahia","Estrada Eunápolis a Porto Seguro. RPPN Estação Veracruz. Beira da estrada. Mata de Mussununga. Proximidades do Bloco 6.",NA,NA,NA,"HUEFS0114208","Angiospermae","Rosales","Schott","941","Porto Seguro","-39.202222","-16.419167","1215","HUEFS0114208","M.Vianna","1215","2007","02",NA,"39W12'8''","16S25'9''",NA,NA,"Rosanae",NA,NA,NA
"169","2019-10-07 09:36:28-03","UEFS","HUEFS","127098","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"Paixão, J.L.","2006","03","19",NA,"Brasil","Bahia","Serra do Concovado, Rod. Almandina/Coaraci, ca. 5 Km.",NA,NA,"Floresta Ombrófila Densa Montana.","HUEFS0127098","Angiospermae","Rosales","Schott","862","Almadina","-39.6025","-14.703611","300","HUEFS0127098","A.F.P.Machado","900","2008","02",NA,"39W36'9''","14S42'13''",NA,NA,"Rosanae",NA,NA,NA
"170","2019-10-07 09:36:28-03","UEFS","HUEFS","15082","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"Guedes, M.L.S.","1992","02","18",NA,"Brasil","Bahia",NA,NA,NA,NA,"HUEFS0015082","Angiospermae","Rosales","Schott","2569","Salvador","-38.416667","-12.95",NA,"HUEFS0015082","A.F.P.Machado",NA,"2014","08",NA,"38W25'","12S57'",NA,NA,"Rosanae",NA,NA,NA
"171","2019-10-07 09:36:28-03","UEFS","HUEFS","17964","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"Thomas, W.W.","1992","11","15",NA,"Brasil","Bahia",NA,NA,NA,NA,"HUEFS0017964","Angiospermae","Rosales","Schott","9455","Itacaré","-39.066667","-14.366667",NA,"HUEFS0017964","S.Romaniuc-Neto",NA,"1996","06",NA,"39W4'","14S22'",NA,NA,"Rosanae",NA,NA,NA
"172","2019-10-07 09:36:28-03","UEFS","HUEFS","240588","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"Fernandes, M.F.",NA,NA,NA,NA,"Brasil","Bahia","Comunidade Santo Amaro.",NA,NA,"Floresta","HUEFS0240588","Angiospermae","Rosales","Schott","97","Itacaré","-39.023889","-14.262222",NA,NA,NA,NA,NA,NA,NA,"39W1'26''","14S15'44''",NA,NA,"Rosanae",NA,NA,NA
"173","2019-10-07 09:36:28-03","UEFS","HUEFS","9513","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"Carvalho, A.M.de","1989","10","26",NA,"Brasil","Bahia",NA,NA,NA,NA,"HUEFS0009513","Angiospermae","Rosales","Schott","2559","Cruz das Almas","-39.1018981933594","-12.6700000762939",NA,"HUEFS0009513","S.Romaniuc-Neto",NA,"1996","06",NA,NA,NA,"14660","auto","Rosanae",NA,NA,NA
"174","2019-10-07 09:36:28-03","UEFS","HUEFS","17969","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"Amorim, A.M.","1991","12","04",NA,"Brasil","Bahia",NA,NA,NA,NA,"HUEFS0017969","Angiospermae","Rosales","Schott","487","Una","-39.0752983093262","-15.2932996749878",NA,"HUEFS0017969","S.Romaniuc-Neto",NA,"1996","06",NA,NA,NA,"36070","auto","Rosanae",NA,NA,NA
"175","2019-10-07 09:36:28-03","UEFS","HUEFS","128123","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"Lobão, A.","1998","11","12",NA,"Brasil","Rio de Janeiro","Praia Rasa. Armação de Buzios.",NA,NA,"Restinga.","HUEFS0128123","Angiospermae","Rosales","Schott","388","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"HUEFS0128123",NA,NA,NA,NA,NA,NA,NA,"57442","auto","Rosanae",NA,NA,NA
"176","2019-10-07 09:36:28-03","UEFS","HUEFS","169709","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"Stang, H.E.","1960","05","18",NA,"Brasil","Rio de Janeiro","Tijuca.",NA,NA,NA,"HUEFS0169709","Angiospermae","Rosales","Schott","180","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"HUEFS0169709",NA,NA,NA,NA,NA,NA,NA,"57442","auto","Rosanae",NA,NA,NA
"177","2019-10-07 09:36:29-03","UEFS","HUEFS","180697","PreservedSpecimen","Plantae","Moraceae","Ficus","salzmanniana","Ficus salzmanniana",NA,"Matos, E.N.de","2011","11","24",NA,"Brasil","Bahia","Fazenda Fundão.",NA,NA,"Nanofloresta e Moitas","HUEFS0180697","Angiospermae","Rosales","(Miq.) Miq.","840","Conde","-37.586944","-11.877778",NA,"HUEFS0180697","A.F.P.Machado",NA,"2012","03",NA,"37W35'13''","11S52'40''",NA,NA,"Rosanae",NA,NA,NA
"178","2019-06-11 12:38:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"D. Sucre","1969","5","10","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"5016",NA,"-42.5","-22",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"5016",NA
"179","2015-03-07 08:26:15-03","F","FMNH-SEEDPLANTS","V0203113F","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0203113F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0203113F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"180","2015-03-07 09:12:06-03","F","FMNH-SEEDPLANTS","V0228546F","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0228546F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0228546F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"181","2015-03-07 08:26:15-03","F","FMNH-SEEDPLANTS","V0203114F","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0203114F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0203114F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"182","2015-03-07 08:26:15-03","F","FMNH-SEEDPLANTS","V0203115F","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0203115F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0203115F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"183","2015-03-07 08:26:15-03","F","FMNH-SEEDPLANTS","V0203116F","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0203116F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0203116F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"184","2015-03-07 08:26:15-03","F","FMNH-SEEDPLANTS","V0203117F","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0203117F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0203117F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"185","2015-03-07 08:26:15-03","F","FMNH-SEEDPLANTS","V0203118F","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0203118F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0203118F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"186","2015-03-07 08:26:15-03","F","FMNH-SEEDPLANTS","V0203119F","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0203119F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0203119F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"187","2015-03-07 08:26:15-03","F","FMNH-SEEDPLANTS","V0203120F","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0203120F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0203120F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"188","2019-09-04 18:32:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Moraceae","Urostigma","salzmannianum","Urostigma salzmannianum","Possible type","P. Salzmann",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"s.n.",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"189","2019-01-22 15:34:10-02","F","FMNH-SEEDPLANTS","V0064500F","PreservedSpecimen","Plantae","Moraceae","Urostigma","salzmannianum","Urostigma salzmannianum","Possible type","P. Salzmann",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0064500F","Spermatophyta",NA,NA,"s.n.",NA,"-52.8731","-10.8339",NA,"V0064500F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"190","2019-01-25 15:43:03-02","IAC","IAC","19995","S","Plantae","Moraceae-5.Ficeae","Ficus","hirsuta","Ficus hirsuta",NA,"H.E. Stang","1960","05","18",NA,"Brasil","Rio de Janeiro","Tijuca, estrada da Vista Chinesa Km1-2",NA,NA,"identificação confirmada por G. Pelissari em 03/2011",NA,NA,NA,"Schott","180","Rio de Janeiro","-43.2075","-22.9028",NA,NA,"J.P.P. Carauta",NA,"1968","07","11","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA
"191","2019-01-25 15:43:03-02","IAC","IAC","20835","S","Plantae","Moraceae-5.Ficeae","Ficus","hirsuta","Ficus hirsuta",NA,"C. Angeli","1960","02","22",NA,"Brasil","Rio de Janeiro","Floresta da Tijuca, Pico da Tijuca",NA,NA,NA,NA,NA,NA,"Schott","21","Rio de Janeiro","-43.2075","-22.9028",NA,NA,"A.F.P. Machado",NA,"2015","08","03","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA
"192","2019-01-25 15:43:03-02","IAC","IAC","51888","S","Plantae","Moraceae-5.Ficeae","Ficus","hirsuta","Ficus hirsuta",NA,"J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti",NA,NA,NA,NA,"Brasil","São Paulo","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,NA,"subparcela 2, indivíduo G 046",NA,NA,NA,"Schott","s/nº","Ubatuba","-45.080223","-23.373889",NA,NA,"L.C. Bernacci",NA,"2009","03","31","-45.080223","-23.373889",NA,NA,NA,NA,NA,NA
"193","2020-07-23 12:15:07-03","CEPLAC","CEPEC","14406","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"S. A. Mori","1978","04","27",NA,"Brasil","Bahia","Faz. Juramento, a 6Km ao S Maracás, pela antiga Rod. p/ Jequié.",NA,NA,NA,NA,NA,NA,NA,"10032","MARACÁS","-40.4308013916016","-13.4411001205444",NA,NA,"A. F. P. Machado",NA,NA,NA,NA,NA,NA,"50558","auto",NA,"12/02/2008",NA,NA
"194","2020-07-23 12:15:07-03","CEPLAC","CEPEC","147486","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"S.V.A. Pessoa",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"639","silva jardim","-42.3917007446289","-22.6508007049561",NA,NA,"C.M. Vieira",NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA
"195","2020-07-23 12:15:07-03","CEPLAC","CEPEC","111227","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"Paixão, J. L.","2006","03","19",NA,"Brasil","Bahia","Serra do Concovado, Rod. Almadina/Coaraci, ca. 5 km.",NA,NA,NA,NA,NA,NA,NA,"862","ALMADINA","-39.6025","-14.703611","300",NA,"Sem Informação","300",NA,NA,NA,"39W36'9","14S42'13",NA,NA,NA,NA,NA,NA
"196","2020-07-23 12:15:07-03","CEPLAC","CEPEC","117785","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"Ferreira, F. M.","2007","09","23",NA,"Brasil","Bahia","Serra do Peito-de-Moça - Serra das Lontras. Estrada Arataca-Una, ramal 22,4 km de Arataca, assentamento Sto. Antônio. RPPN Caminho das Pedras.",NA,NA,NA,NA,NA,NA,NA,"1447","arataca","-39.341667","-15.173611","1000",NA,"Sem Informação","1000",NA,NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,NA,NA
"197","2020-07-23 12:15:07-03","CEPLAC","CEPEC","135543","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"M.M. Coelho","2012","06","07",NA,"Brasil","Bahia","Serra do Corcovado, acesso pela Estação da EMBASA. Nova trilha próximo ao sítio do seu Domingos. Entrada à esquerda da primeira cachoeira.",NA,NA,"Material prensado com álcool.",NA,NA,NA,NA,"736","ALMADINA","-39.603889","-14.7025",NA,NA,"M. M. Coelho",NA,NA,NA,NA,"39W36'14","14S42'9",NA,NA,NA,NA,NA,NA
"198","2020-07-23 12:15:07-03","CEPLAC","CEPEC","153212","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"Schulte, T.F.","2016","02","24",NA,"Brasil","Bahia","Conglomerado BA_813-1-1-2",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"103","CACHOEIRA","-38.955833","-12.618333",NA,NA,"R. Asprino",NA,NA,NA,NA,"38W57'21","12S37'6",NA,NA,NA,"15/5/2017",NA,NA
"199","2020-07-23 12:15:07-03","CEPLAC","CEPEC","153216","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"Schulte, T.F.","2016","02","24",NA,"Brasil","Bahia","Conglomerado BA_813-1-1-11",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"107","CACHOEIRA","-38.955833","-12.618333",NA,NA,"R. Asprino",NA,NA,NA,NA,"38W57'21","12S37'6",NA,NA,NA,"15/5/2017",NA,NA
"200","2020-07-23 12:15:07-03","CEPLAC","CEPEC","56843","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"W. W. Thomas","1992","11","15",NA,"Brasil","Bahia","14Km N Rod. p/ Serra Grande.",NA,NA,NA,NA,NA,NA,NA,"9455","ITACARÉ","-39.066667","-14.366667",NA,NA,"J. P. P. Carauta",NA,NA,NA,NA,"39W4'0","14S22'0",NA,NA,NA,"30/12/1993",NA,NA
"201","2020-07-23 12:15:07-03","CEPLAC","CEPEC","59590","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"M. L. Guedes","1992","02","18",NA,"Brasil","Bahia","Area de Pituaçu (UCSal).",NA,NA,NA,NA,NA,NA,NA,"2569","SALVADOR","-38.42","-12.951667",NA,NA,"R. M. de Castro",NA,NA,NA,NA,"38W25'12","12S57'6",NA,NA,NA,"30/03/2004",NA,NA
"202","2020-07-23 12:15:07-03","CEPLAC","CEPEC","71117","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"A. M. Amorim","1996","09","26",NA,"Brasil","Bahia","Reserva Biologica do Mico-leão. Entrada KM 46 BA-001 Ilheus/Una. Na estrada que leva a Faz. Jaqueiral.",NA,NA,NA,NA,NA,NA,NA,"2010","UNA","-39.083333","-15.15",NA,NA,"A. M. Amorim",NA,NA,NA,NA,"39W5'","15S9'",NA,NA,NA,"30/12/1996",NA,NA
"203","2020-07-23 12:15:07-03","CEPLAC","CEPEC","45502","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"A. M. de Carvalho","1989","10","26",NA,"Brasil","Bahia","Campus da Escola Agron. da UFBA",NA,NA,NA,NA,NA,NA,NA,"2559","CRUZ DAS ALMAS","-39.1018981933594","-12.6700000762939",NA,NA,"J. P. P. Carauta",NA,NA,NA,NA,NA,NA,"14660","auto",NA,"30/06/1990",NA,NA
"204","2020-07-23 12:15:07-03","CEPLAC","CEPEC","29165","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"A. P. Duarte","1961","08","22",NA,"Brasil","Bahia","Entre P. Seguro/Ajuda.",NA,NA,NA,NA,NA,NA,NA,"6026","PORTO SEGURO","-39.0647010803223","-16.4496994018555",NA,NA,"J. P. P. Carauta",NA,NA,NA,NA,NA,NA,"68835","auto",NA,"21/09/1970",NA,NA
"205","2020-07-23 12:15:07-03","CEPLAC","CEPEC","15316","PreservedSpecimen","Plantae","Moraceae","Ficus","hirsuta","Ficus hirsuta",NA,"S. A. Mori","1978","10","22",NA,"Brasil","Bahia","Km 45-56 Rod. Eunapolis/P. Seguro.",NA,NA,NA,NA,NA,NA,NA,"10942","SANTA CRUZ CABRÁLIA","-39.0247001647949","-16.2780990600586",NA,NA,"Pessoal de NY",NA,NA,NA,NA,NA,NA,"49584","auto",NA,"30/12/1990",NA,NA
