"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","infraspecificEpithet","scientificNameAuthorship","typeStatus","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"527","2019-08-16 08:41:14-03","UTFPR","HCF","10442","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","M.G. Caxambu","2012","03","07",NA,"Brasil",NA,NA,"arvoreta ca. 2 m, heliófita. Flores roxas. Frutos imaturos verdes.",NA,"3893","PR","cerrado alterado","-52.753167","-23.916","52°45'11,4 W","23°54'57,6 S",NA,NA,NA,"A.St.-Hil.",NA,NA,"M.G. Caxambu","Tuneiras do Oeste","508","508",NA,NA,"2012","03","19",NA,NA,NA,NA,NA
"528","2019-11-26 13:10:39-03","UTFPR","HCF","29777","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","M.L. Brotto","2018","11","19",NA,"Brasil",NA,NA,"arbusto com 1,5 m de altura. Pétalas roxas, estames amarelos. Em remanescente degradado de Savana.",NA,"3123","PR","Rodovia PR-151, na margem","-49.574722","-24.152778","49°34'29 W","24°09'10 S",NA,NA,NA,"A.St.-Hil.",NA,NA,"F. Marinero","Sengés","955","955",NA,NA,"2019","01","21",NA,NA,NA,NA,NA
"529","2019-08-16 08:41:14-03","UTFPR","HCF","15697","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","E.D. Lozano","2013","11","12",NA,"Brasil",NA,NA,"arbusto, 80 cm, flores lilases, com espinhos nos ramos, campo sujo.",NA,"1758","PR","Lote 7-H (Cerrado Valtra)","-52.364444","-24.0125","52°21'52 W","24°00'45 S",NA,NA,NA,"A.St.-Hil.",NA,NA,"L. Giacomin","Campo Mourão",NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA
"530","2019-08-16 08:41:14-03","UTFPR","HCF","4206","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","H.C.L. Geraldino","2006","07","29",NA,"Brasil",NA,NA,"Árvore c.a. 5m, armada com espinhos, folhas com pelos abundantes, flores azuis.",NA,"404","MG","Fazenda Caxambu (Estrada Boa Esperança-","-45.473333","-21.116111","45°28'24'' W","21°6'58'' S",NA,NA,NA,"A.St.-Hil.",NA,NA,"M.G. Caxambu","Boa Esperança","846","846",NA,NA,"2006","08","11",NA,NA,NA,NA,NA
"531","2019-08-16 08:41:14-03","UTFPR","HCF","26280","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","G.M. Antar","2014","12","04",NA,"Brasil",NA,NA,"arbusto ca. 30 cm alt. Cálice creme, corola arroxeada, estames amarelos. Solo arenoso seco.",NA,"586","SP","Estação Ecológica de Itirapina","-47.886","-22.235","47°53'09,6 W","22°14'06 S",NA,NA,NA,"A.St.-Hil.",NA,NA,"G.M. Antar","Itirapina","763","763",NA,NA,"2014","12",NA,NA,NA,NA,NA,NA
"532","2019-08-16 08:41:14-03","UTFPR","HCF","20969","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","M.R. Fantinati","2001","10","20",NA,"Brasil",NA,NA,"subarbusto ca. 80 cm alt. Folhas coriáceas discolores. Corola purpúrea. Anteras amarelas. Estigma negro.",NA,"20","SP","Estação Ecológica de Itirapina. Caminho","-47.894167","-22.234722","47°53'39 W","22°14'05 S",NA,NA,NA,"A.St.-Hil.",NA,NA,"G.M. Antar","Itirapina","720","720",NA,NA,"2016","01",NA,NA,NA,NA,NA,NA
"533","2019-08-16 08:41:14-03","UTFPR","HCF","9054","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","M.G. Caxambu","2010","08","02",NA,"Brasil",NA,NA,"arbusto heliófito ca. 2,5 m, em beira de estrada. Flores com cálice verde, corola roxa e estames amarelos. Frutos imaturos verdes.",NA,"3239","TO","APA do Jalapão, arredores de Mateiros","-46.486111","-10.5745","46°29'10 W","10°34'28,2 S",NA,NA,NA,"A.St.-Hil.",NA,NA,"M.G. Caxambu","Mateiros","501","501",NA,NA,"2010","09","10",NA,NA,NA,NA,NA
"534","2019-08-16 08:41:14-03","UTFPR","HCF","16760","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","M.G. Caxambu","2015","04","24",NA,"Brasil",NA,NA,"arbusto ca. 1,30 m, heliófito, armado com acúleos. Flores com cálice verde e corola roxa. Frutos imaturos verdes e maduros verdes.",NA,"6132","MG","Estância Jo, próxima à Serra da Canastra","-46.902306","-20.298306","46°54'08,3 W","20°17'53,9 S",NA,NA,NA,"A.St.-Hil.",NA,NA,"M.G. Caxambu","Delfinópolis","675","675",NA,NA,"2015","05","27",NA,NA,NA,NA,NA
"535","2019-08-16 08:41:14-03","UTFPR","HCF","4142","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","A.L.M.S.P. Ferreira","2006","01","12",NA,"Brasil",NA,NA,"arvoreta com ramos novos e folhas densamente pilosas, com espinhos. Flores azuis.",NA,NA,"DF","Campus da UnB","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"J. Cordeiro & E. Barboza","Brasília",NA,NA,"70570","auto","2007","05",NA,NA,NA,NA,NA,NA
"536","2019-08-16 08:41:14-03","UTFPR","HCF","25128","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Arnaldo Oliveira","1982","05","27",NA,"Brasil",NA,NA,"subarbusto terrestre com flores de cor roxa.",NA,NA,"MS","Novo Jockey Club","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Arnaldo Oliveira","Campo Grande",NA,NA,"161190","auto","1982","05","27",NA,NA,NA,NA,NA
"537","2019-08-16 08:41:14-03","UTFPR","HCF","11805","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","L.A. Neto","2000","01","19",NA,"Brasil",NA,NA,"arbusto, ca. de 2 m de alt.; aculeada. Inflorescência terminal, pubescente creme. Flores lilases. Fruto pubescente, esverdeado imaturo.",NA,"1008","MT","Parque Nacional Chapada dos Guimarães-","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Chapada dos Guimarães",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA
"538","2019-08-16 08:41:14-03","UTFPR","HCF","541","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","M.G. Caxambu","2003","11","20",NA,"Brasil",NA,NA,"Planta herbácea, ereta, com folhas discolores pubescentes na face superior e densamente pubescente na inferior. Armadas, com flores azuis.",NA,"201","PR","Cerrado","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"J. Cordeiro & E. Barboza","Campo Mourão",NA,NA,"28572","auto","2005","01",NA,NA,NA,NA,NA,NA
"539","2019-08-16 08:41:14-03","UTFPR","HCF","13470","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","R.S. Vieira","2013","05","25",NA,"Brasil",NA,NA,"arbusto na beira da estrada. Com flores arroxeadas. Formação Vegetal: Savana.",NA,"225","PR","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"C.V. Roderjan","Jaguariaíva",NA,NA,"44368","auto","2013","05","25",NA,NA,NA,NA,NA
"540","2019-08-16 08:41:14-03","UTFPR","HCF","25597","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum",NA,"2007","08","17",NA,"Brasil",NA,NA,"arbusto 2 m, flores pétalas roxas e estames amarelos, frutos imaturos verdes.",NA,NA,"PR",NA,"-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"D.A. Estevan","São Jerônimo da Serra",NA,NA,"30511","auto","2008",NA,NA,NA,NA,NA,NA,NA
"541","2019-08-16 08:41:14-03","UTFPR","HCF","173","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","M.G. Caxambu","2003","04","09",NA,"Brasil",NA,NA,"Material fértil; flores de cor roxa.",NA,"37","PR",NA,"-54.0969009399414","-24.1567001342773",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"M.G. Caxambu","Terra Roxa",NA,NA,"29144","auto","2003","04","09",NA,NA,NA,NA,NA
"542","2019-08-16 08:41:14-03","UTFPR","HCF","16985","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","C.A. Passarelli","1988","11","27",NA,"Brasil",NA,NA,"herbácea; botões florais roxos.",NA,NA,"SP","coleta em terreno baldio","-50.2000007629395","-22.4200000762939",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"J. Semir; J.R. Stehmann","Echaporã",NA,NA,"19520","auto","1999",NA,NA,NA,NA,NA,NA,NA
"543","2020-06-29 09:32:36-03","UFRRJ","RBR","12619","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","L.F.T. Menezes","2000","12","24",NA,"Brasil",NA,NA,NA,"RBR00012619","717","Rio de Janeiro","Restinga da Marambaia, Campo de provas da marambaia.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Mangaratiba",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA
"544","2013-04-01 09:19:53-03","IPT","BCTW","19154","S","Plantae",NA,"Solanum","lycocarpum","Solanum lycocarpum","Ceccantini, G.C.T.","1995","06","02",NA,"Brasil",NA,NA,NA,NA,NA,"Minas Gerais","Serra do Salitre, lagoa campestre",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"A. St. Hil.",NA,NA,"Gregório Ceccantini",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"545","2021-03-21 19:38:59-03","UFC","EAC","14106","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Fernandes, A.; Matos, F.J.A.","1986","02","17","Southern America","Brasil",NA,NA,"Arbusto; flores azuis; frutos grandes.","EAC0014106","EAC14106","Bahia","Entre Jacobina e Morro do Chapéu.",NA,NA,NA,NA,"Dicotyledon",NA,NA,"A.St.-Hil.",NA,NA,"Agra, M.F.",NA,NA,NA,NA,NA,"1993","03","15",NA,NA,NA,NA,NA
"546","2021-03-21 19:38:59-03","UFC","EAC","57067","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Douglas Francisco","2014","03","23","Southern America","Brasil",NA,NA,"Arbusto nativo; coletada na área da Centroflora.; Mata Atlântica e Cerrado.","EAC0057067","s.n.","São Paulo",NA,"-48.522222","-22.957222","-48.522222","-22.957222","Dicotyledon",NA,NA,"A.St.-Hil.",NA,NA,"Andrade, I.M.","Botucatu",NA,NA,NA,NA,"2014","09","09",NA,NA,NA,NA,NA
"547","2021-03-21 19:38:59-03","UFC","EAC","62947","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Oliveira, R.C.; Silva, G.P.; Cunha, M.M.R.","1998","07","04","Southern America","Brasil",NA,NA,"Arbusto 2,5 m. Flor lilacinea. Fruto ferrugíneo. Ocasional. Fruto imaturo, caule com espinhos finos.; Relevo suave inclinado. Ambiente antropizado na borda da mata de galeria. Substrato arenoso.","EAC0062947","1154","Maranhao","Agrovila Nova Di Carli, lote pivo central","-46.622222","-8.549167","-46.622222","-8.549167","Dicotyledon",NA,NA,"A.St.-Hil.",NA,"EAC0062947","Oliveira, R.C.","Balsas","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2021-03-21 19:38:59-03","UFC","EAC","59797","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Centroflora","2015","01",NA,"Southern America","Brasil",NA,NA,"Erva; flor roxa.","EAC0059797","488","São Paulo","Jardim Medicinal da Centroflora.","-48.439998626709","-22.8799991607666",NA,NA,"Dicotyledon",NA,NA,"A.St.-Hil.",NA,NA,"Andrade, I.","Botucatu",NA,NA,"40412","auto","2015","01","21",NA,NA,NA,NA,NA
"549","2019-11-25 12:12:46-03","UFSM","SMDB","974","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Paviani, T.I.","1966","01","26",NA,"Brasil",NA,NA,NA,"SMDB000974","s.n.","Distrito Federal",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"A. St .Hil.",NA,NA,"Vianna, F.M.S.","Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"550","2019-11-25 12:12:46-03","UFSM","SMDB","17856","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Longhi-Wagner, HM; Zanin, A; Araujo, A.C.","1997","12","07",NA,"Brasil",NA,NA,"Flor roxa. ICN 126823","SMDB017856","4087","Minas Gerais","Saída para Três Corações; cerrado","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,NA,"A. St .Hil.",NA,NA,"Stehmann, J R","São Tomé das Letras",NA,NA,"16076","auto",NA,NA,NA,NA,NA,NA,NA,NA
"551","2020-12-21 16:45:49-03","MBM","MBM","416055","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","2018","11","11","Southern America","Brazil",NA,NA,"Arbusto com 1,5 m de altura; corola lilás, estames amarelos.; Caatinga, vegetação campestre.","MBM416055","5708","Bahia",NA,"-41.533333","-13.265556","-41.533333","-13.265556",NA,NA,NA,"A. St.-Hil.",NA,NA,"Marinero, F.","Mucugê","1172","1172",NA,NA,"2019","01","21",NA,NA,NA,NA,NA
"552","2020-12-21 16:45:47-03","MBM","MBM","270598","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Proença, C.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM270598","1726","Bahia","Cachoeira do Acaba-Vidas","-44.9900016784668","-12.1527996063232",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"MBM270598","Silva, S.R.","Barreiras",NA,NA,"152720","auto",NA,NA,NA,NA,NA,NA,NA,NA
"553","2020-12-21 16:45:47-03","MBM","MBM","254835","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Carvalho, A.M. de; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM254835","6166","Bahia","28km SW da sede do município","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"MBM254835","Agra, M.F.","Jacobina",NA,NA,"62396","auto",NA,NA,NA,NA,NA,NA,NA,NA
"554","2020-12-21 16:45:47-03","MBM","MBM","198811","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Silva, M.R.; et al.; et al.","1992","12","18","Southern America","Brazil",NA,NA,"Região com afloramentos rochosos, com cerrado e mata ciliar. Campo, próximo da margem da rodovia, flor roxa, ca. 1,70m de altura.","MBM198811","575","Goiás","Serra Dourada, Rodovia Goiânia-Goiás. GO-070., ca 13 km de Goiás, sentido Goiás-Itaberaí,, ca. 900m da rodovia.","-50.1403007507324","-15.9343996047974",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"MBM198811","Giacomin, L.L.","Goiás",NA,NA,"63502","auto","2008","12",NA,NA,NA,NA,NA,NA
"555","2020-12-21 16:45:49-03","MBM","MBM","46730","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM046730","37826","Goiás","Samambaia","-49.0993995666504","-17.7311000823975",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"MBM046730","Carvalho, L.F. de","Morrinhos",NA,NA,"45214","auto",NA,NA,NA,NA,NA,NA,NA,NA
"556","2020-12-21 16:45:47-03","MBM","MBM","188763","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM188763","64224","Minas Gerais","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"MBM188763","Agra, M.F.","Joaquim Felício",NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA
"557","2020-12-21 16:45:49-03","MBM","MBM","76033","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Oliveira, P.I.; Anderson, W.R.; Anderson, W.R.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM076033","388","Minas Gerais","Monte Alegre de Minas, 16km O","-48.8807983398438","-18.8705997467041",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"MBM076033","Nee, M.","Monte Alegre de Minas",NA,NA,"45497","auto",NA,NA,NA,NA,NA,NA,NA,NA
"558","2020-12-21 16:45:47-03","MBM","MBM","312277","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Sobral, M.; et al.; et al.","2006","01","10","Southern America","Brazil",NA,NA,"Arbusto 2m, em cerrado; flores azul-arroxeadas","MBM312277","10324","Tocantins","Fazenda São João","-48.3602981567383","-10.2128000259399",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"MBM312277","Stehmann, J.R.","Palmas",NA,NA,"62375","auto","2006",NA,NA,NA,NA,NA,NA,NA
"559","2020-12-21 16:45:47-03","MBM","MBM","147965","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Hatschbach, G.; Hatschbach, M.; Guimarães, D.; Hatschbach, M.; Guimarães, D.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM147965","55914","Goiás","Córrego Lajeado",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"MBM147965","Hatschbach, G.","Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2020-12-21 16:45:47-03","MBM","MBM","162133","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Schinini, A.; et al.; et al.",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,"MBM162133","28186",NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"MBM162133","Schinini, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2020-12-21 16:45:47-03","MBM","MBM","16738","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Hatschbach, G.; Guimarães, O.; Guimarães, O.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM016738","24631","Mato Grosso","Rod. BR-163, próximo a Água Ruim",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"MBM016738","Hatschbach, G.","Campo Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2020-12-21 16:45:47-03","MBM","MBM","186733","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM186733","63430","Mato Grosso do Sul","Rod. BR-262, próximo do Rio Dois Irmãos",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"MBM186733","Agra, M.F.","Dois Irmãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2020-12-21 16:45:47-03","MBM","MBM","198115","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Pietrobom da Silva, M.R.; et al.; et al.","1996","03","07","Southern America","Brazil",NA,NA,"Região com capões do cerrado, baixada com mata paludosa. Herbácea ca. 1m altura, flor roxa-amarela, margem do capão de cerrado.","MBM198115","3036","Minas Gerais","Rodovia MG-182 Iturama-Honorópolis, ca. 8km de Honorópolis, margem da estrada.",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"MBM198115","Giacomin, L.L.","Honorópolis","450","500",NA,NA,"2008","12",NA,NA,NA,NA,NA,NA
"564","2020-12-21 16:45:47-03","MBM","MBM","198116","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Pietrobom da Silva, M.R.; et al.; et al.","1996","02","18","Southern America","Brazil",NA,NA,"Região com capóes de cerrado e mata alta. Arbustiva ca. 1,80m de altura, flor roxa-amarela, margem do capão de cerrado.","MBM198116","2965","Mato Grosso do Sul","Rodovia MS Paraíso-Costa Rica, margem da estrada.",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"MBM198116","Giacomin, L.L.","Paraíso","400","500",NA,NA,"2008","12",NA,NA,NA,NA,NA,NA
"565","2020-12-21 16:45:47-03","MBM","MBM","199719","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Pickersgill, B.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM199719","RU72-330","Ceará","6km de Mocambo a Ibiapina",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"MBM199719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2020-12-21 16:45:47-03","MBM","MBM","250189","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Pedersen, T.M.","1975","02","15","Southern America","Paraguay",NA,NA,"Subshurb 1 m, flowers violet or purplish-violet.; Open geound, sandy soil, mostly overgrown with low shrubs e subshurubs.","MBM250189","11055","San Pedro","Estancia La Manina",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,"Chiarini, F.","San Estanislao",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"567","2020-12-21 16:45:47-03","MBM","MBM","263669","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Vianna, M.C.T.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM263669","8","Goiás","Fazenda Oreades",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"MBM263669","Ramos, A.E.","Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2020-12-21 16:45:47-03","MBM","MBM","30712","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Pereira, E.","1971","04","10","Southern America","Brazil",NA,NA,NA,"MBM030712","10758","São Paulo","Entre Itú e Sorocaba.",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"MBM030712","Giacomin, L.L.",NA,NA,NA,NA,NA,"2008","12",NA,NA,NA,NA,NA,NA
"569","2020-12-21 16:45:47-03","MBM","MBM","325127","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Silva, J.M.; Barboza, E.; Barboza, E.","2006","11","11","Southern America","Paraguay",NA,NA,"Arbusto, 5m, flor lilás. Cerrado.","MBM325127","5214",NA,"Pedro Juan Caballero, arredores.",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"MBM325127","Giacomin, L.L.",NA,NA,NA,NA,NA,"2008","12",NA,NA,NA,NA,NA,NA
"570","2020-12-21 16:45:49-03","MBM","MBM","383618","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Barboza, E.; Cordeiro, J.; Brotto, M.L.; Vaz, J.; Cordeiro, J.; Brotto, M.L.; Vaz, J.","2013","04","23","Southern America","Brazil",NA,NA,"Arbusto 1,5m; flores roxas.; Campo cerrado, solo arenoso.","MBM383618","3788","Bahia","Rodovia BR-020","-46.115694","-13.579639","-46.115694","-13.579639",NA,NA,NA,"A. St.-Hil.",NA,"MBM383618","Brotto, M.L.","Correntina","944","944",NA,NA,"2013","05","21",NA,NA,NA,NA,NA
"571","2020-12-21 16:45:49-03","MBM","MBM","38514","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Hatschbach, G.; Anderson, W.R.; Gates, B.; Anderson, W.R.; Gates, B.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM038514","35958","Mato Grosso","Serra da Pimenteira",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"MBM038514","Hatschbach, G.","Rio Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2020-12-21 16:45:49-03","MBM","MBM","387632","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Lozano, E.D.; Siqueira, E.L.; Siqueira, E.L.","2013","11","12","Southern America","Brazil",NA,NA,"Arbusto, 80 cm, flores lilases, com espinhos nos ramos, campo sujo.; Cerrado Sensu Stricto","MBM387632","1758","Paraná","Lote 7H","-52.364528","-24.012389","-52.364528","-24.012389",NA,NA,NA,"A. St.-Hil.",NA,"MBM387632","Giacomin, L.L.","Campo Mourão",NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA
"573","2020-12-21 16:45:49-03","MBM","MBM","416465","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","2018","11","19","Southern America","Brazil",NA,NA,"Arbusto com 1,5 m de altura; pétalas roxas, estames amarelos.; Em remanescente degradado de Savana (Cerrado sensu stricto).","MBM416465","3123","Paraná","Rodovia PR-151, na margem","-49.574722","-24.152778","-49.574722","-24.152778",NA,NA,NA,"A. St.-Hil.",NA,NA,"Marinero, F.","Sengés","955","955",NA,NA,"2019","01","21",NA,NA,NA,NA,NA
"574","2020-12-21 16:45:49-03","MBM","MBM","418535","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Marinero, F.; Nardin, E.C.; Nardin, E.C.","2018","09","29","Southern America","Brazil",NA,NA,"Arbusto 2 m; flores azuladas; frutos verdes.; Vegetação Secundária Estágio Inicial","MBM418535","793","Minas Gerais",NA,"-43.425278","-20.265556","-43.425278","-20.265556",NA,NA,NA,"A. St.-Hil.",NA,NA,"Marinero, F.; Nardin, E.C.","Mariana","725","725",NA,NA,"2019","01","21",NA,NA,NA,NA,NA
