"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"96","2015-10-03 17:16:14-03","MNHN","RECOLNAT_MNHN_P","P00733882","PreservedSpecimen",NA,NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Abrantes, Duc d'",NA,NA,NA,NA,NA,"brésil",NA,NA,"Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733882' target='other'> <mi>dwc_moreinfo</mi></a>","P00733882","P00733882_01","Mori",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype",NA,NA,NA,NA
"97","2015-10-03 17:14:15-03","MNHN","RECOLNAT_MNHN_P","P00733876","PreservedSpecimen",NA,NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Glaziou, A.",NA,"1869","11","28",NA,"brésil",NA,NA,"Province de Rio de Janeiro, Tijuca",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733876' target='other'> <mi>dwc_moreinfo</mi></a>","P00733876","P00733876_01","Mori",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype","3950",NA,NA,NA
"98","2015-10-03 17:14:29-03","MNHN","RECOLNAT_MNHN_P","P00733877","PreservedSpecimen",NA,NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Glaziou, A.",NA,"1869","11","28",NA,"brésil",NA,NA,"Province de Rio de Janeiro, Tijuca",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733877' target='other'> <mi>dwc_moreinfo</mi></a>","P00733877","P00733877_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype","3950",NA,NA,NA
"99","2020-12-11 11:43:05-03","UFMG","BHCB","59846","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Krieger, L","s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-02-11 17:22:10-03","UFPR","UPCB","95561","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Braga, J. M. A. et al","4535","1997","12","05",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Estrada proxima a ponte do Maromba.","-44.5633010864258","-22.4960994720459",NA,"Mata densa. Arvore, ca. 18m alt., folhas discolores e cartáceas. Flores amarelas. Varios individuos observados em flor na paisagem.","UPCB0040026","UPCB0040026","Lima, H. C. | Negreiros, E. F.",NA,NA,"19648","auto","2016","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2016-02-19 05:24:00-02","MO","MOBOT","100176146","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","José E. Meireles|F. Filardi","Meireles 568","2008","1","31","South America","Brazil","Rio de Janeiro",NA,"Friburgo. Macaé de Cima. Estrada para o Rio das Flores, antes do Hotel São João.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"102","2018-04-25 11:37:00-03","MO","MOBOT","101041394","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","André M. Amorim|et al.","Amorim 4494","2004","12","11","South America","Brazil","Bahia","Una","Reserva Biologica de Una (REBIO), Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Região da Mata Higrófila Sul Baiana. Picada do Rio Maruím.","-39.0833333","-15.15",NA,NA,NA,NA,"D.J.P. Gonçalves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"103","2011-02-18 15:11:00-02","MO","MOBOT","2906420","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Apparicio P. Duarte","Duarte 6738","1962","6","5","South America","Brazil","Bahia",NA,"Porto Seguro, Km. 5 da BR-5.",NA,NA,NA,NA,NA,NA,"M.C. Viana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2008-05-27 22:02:00-03","MO","MOBOT","2906440","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Pereira","Pereira 4441","1958","10","30","South America","Brazil","Rio de Janeiro",NA,"Guanabara, Mesa do Imperador.",NA,NA,NA,NA,NA,NA,"M.C. Viana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-08-31 09:08:29-03","INPA","INPA","161256","S","Plantae","Dicotyledon Com-Clade","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Ururahy, JCC","31","1980","11","26","Southern America","Brasil","Rio de Janeiro","Teresópolis","Olhos d'água","-42.9655990600586","-22.4122009277344",NA,NA,"INPA0161256",NA,"Vaz, AMSF de F.","890","890","38539","auto","1982","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","50213",NA,"Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","F.A.R. Matos; C. Henrique & A. Rafael","204","2008","05","17",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe, prox ao Eliezer Batista","-41.089","-20.383611",NA,"25m alt., interior da mata, inflorescência amarela","MBML050213","MBML050213",NA,NA,NA,NA,NA,NA,NA,"41W5'20,4","20S23'1",NA,NA,NA,NA,NA,NA,NA
"107","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","53601",NA,"Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","J.M.A. Braga; et al","4535","1997","12","05",NA,"Brasil","Rio de Janeiro","Parque Nacional do Itatiaia","Estrada próxima a ponte do Maromba",NA,NA,NA,"Mata densa. Árvore ca. 18m alt.. folhas discolores cartáceas. Flores amarelas. Vários indivíduos observados em flor na paisagem","MBML053601",NA,"H.C.Lima & F.Negreiros/I-2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-03 13:56:32-03","UFF","NIT","NITw1562","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Gláucia Crispim",NA,"2016",NA,NA,NA,"Brasil","Rio de Janeiro","Miguel Pereira","Parcela 5, PPBIO, nº 28.","-43.4688987731934","-22.4538993835449",NA,"RbW 10557","NITw00003813",NA,NA,NA,NA,"25640","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-03 13:56:32-03","UFF","NIT","NITw1560","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Gláucia Crispim",NA,"2016",NA,NA,NA,"Brasil","Rio de Janeiro","Miguel Pereira","Parcela 5, PPBIO, nº 334.","-43.4688987731934","-22.4538993835449",NA,"RbW 10554","NITw00003815",NA,NA,NA,NA,"25640","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-03 13:56:31-03","UFF","NIT","NITw1559","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Gláucia Crispim",NA,"2016",NA,NA,NA,"Brasil","Rio de Janeiro","Miguel Pereira","Parcela 5, PPBIO, nº 393.","-43.4688987731934","-22.4538993835449",NA,"RbW 10553","NITw00003816",NA,NA,NA,NA,"25640","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-03 13:56:32-03","UFF","NIT","NITw1563","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Gláucia Crispim",NA,"2016",NA,NA,NA,"Brasil","Rio de Janeiro","Miguel Pereira","Parcela 5, PPBIO, nº 65.","-43.4688987731934","-22.4538993835449",NA,"RbW 10558","NITw00003812",NA,NA,NA,NA,"25640","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-03 13:56:32-03","UFF","NIT","NITw1561","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Gláucia Crispim",NA,"2016",NA,NA,NA,"Brasil","Rio de Janeiro","Miguel Pereira","Parcela 5, PPBIO, nº 7.","-43.4688987731934","-22.4538993835449",NA,"RbW 10555","NITw00003814",NA,NA,NA,NA,"25640","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-02-04 10:30:34-03","UFRPE","HST","3413","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","M.T.Monteiro .","23430","1970","11","11",NA,"Brasil","Bahia","Santa Cruz da Cabrália","Fazenda Embiruçú",NA,NA,NA,"Flores amarelas sem perfume, resina incolor.","HST003413",NA,"M.C.Viana",NA,NA,NA,NA,"2000","10",NA,NA,NA,"13",NA,NA,NA,NA,NA
"114","2021-02-04 10:30:34-03","UFRPE","HST","3886","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","M.T.Monteiro","23632","1972","03","25",NA,"Brasil","Bahia","Belmonte","Fazenda Boca da Mata","-38.8828010559082","-15.8631000518799",NA,"Flores amarelas com pouco perfume. Resina amarelada.","HST003886",NA,"M.C.Viana",NA,NA,"71281","auto","2000","10",NA,NA,NA,"13",NA,NA,NA,NA,NA
"115","2021-02-04 10:30:34-03","UFRPE","HST","3783","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","D.P.Lima","12718","1971","11","08",NA,"Brasil","Bahia","Una","Fazenda Lagoinha","-39.0752983093262","-15.2932996749878",NA,"Árvore, mais ou menos 12m alt. e mais ou menos 40cm de diâmetro. Flores amarelas quase sem perfume.","HST003783",NA,"M.C.Viana",NA,NA,"36070","auto","2000","10",NA,NA,NA,"13",NA,NA,NA,NA,NA
"116","2021-02-04 10:30:34-03","UFRPE","HST","3077","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","M.T.Monteiro","23093","1969","11","10",NA,"Brasil","Bahia","Una","Fazenda Santo Antonio","-39.0752983093262","-15.2932996749878",NA,"Flores amarelas com perfume.","HST003077",NA,"M.C.Viana",NA,NA,"36070","auto","2000","10",NA,NA,NA,"13",NA,NA,NA,NA,NA
"117","2021-02-25 10:13:11-03","CVRD","CVRD","3582","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Souza, V.D.","252","1991","11","19","América do Sul","BRASIL","BA","Porto Seguro","Lado direito da entrada da mata, 10m do aceiro da CEPLAC. 100m do asfalto.","-39.0647010803223","-16.4496994018555",NA,"<ll>dwc_commonname:</ll> Angélica do brejo","CVRD003582",NA,"Maria Célia Vianna",NA,NA,"68835","auto","2000","06",NA,NA,"Magnoliopsida","26",NA,NA,NA,NA,NA
"118","2021-02-25 10:13:11-03","CVRD","CVRD","2085","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Folli, D.A.","813","1988","10","27","América do Sul","BRASIL","BA","Porto Seguro","Nome vulgar na RFL: Angelica do brejo.","-39.0647010803223","-16.4496994018555",NA,"<ll>dwc_commonname:</ll> Angélica do brejo","CVRD002085",NA,"Maria Célia Vianna",NA,NA,"68835","auto","1990","04",NA,NA,"Magnoliopsida","09",NA,NA,NA,NA,NA
"119","2021-02-25 10:13:11-03","CVRD","CVRD","2154","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Folli, D.A.","856","1989","01","10","América do Sul","BRASIL","BA","Porto Seguro","Próximo a BR.101","-39.0647010803223","-16.4496994018555",NA,"<ll>dwc_commonname:</ll> Angélica do brejo","CVRD002154",NA,"Maria Célia Vianna",NA,NA,"68835","auto","2000","06",NA,NA,"Magnoliopsida","26",NA,NA,NA,NA,NA
"120","2021-02-25 10:13:11-03","CVRD","CVRD","1159","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Folli, D.A.","534","1984","10","31","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Angélica do brejo","CVRD001159","CVRD001159","Maria Lúcia Kawasaki",NA,NA,"48094","auto","1990","04",NA,NA,"Magnoliopsida","09",NA,NA,NA,NA,NA
"121","2021-02-25 10:13:11-03","CVRD","CVRD","3606","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Souza, V.D.","272","1991","11","28","América do Sul","BRASIL","ES","Linhares","Árvore à beira do brejo, Córrego alberíco.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Angélica do brejo","CVRD003606","CVRD003606","Maria Célia Vianna",NA,NA,"48094","auto","2000","06",NA,NA,"Magnoliopsida","26",NA,NA,NA,NA,NA
"122","2021-02-25 10:13:11-03","CVRD","CVRD","113","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Spada, J.","24","1977","11","29","América do Sul","BRASIL","ES","Linhares","Brejo de Rancho Alto.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Angélica do brejo","CVRD000113",NA,"Maria Lúcia Kawasaki",NA,NA,"48094","auto","1990","04",NA,NA,"Magnoliopsida","09",NA,NA,NA,NA,NA
"123","2021-02-25 10:13:11-03","CVRD","CVRD","4796","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Folli, D.A.","2172","1994","01","14","América do Sul","BRASIL","ES","Linhares","Canto Grande.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Angélica do brejo","CVRD004796","CVRD004796","Maria Célia Vianna",NA,NA,"48094","auto","2000","06",NA,NA,"Magnoliopsida","26",NA,NA,NA,NA,NA
"124","2020-09-12 05:00:02-03","US","US","8451","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","L. Riedel","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US01873728","US01873728_01 US01873728_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"125","2020-09-12 05:00:02-03","US","US","2565902","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","A. F. M. Glaziou","3951","1869","12","10","South America - Neotropics","Brazil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"US01873727","US01873727_01 US01873727_02",NA,NA,NA,"38539","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"126","2020-09-12 05:00:02-03","US","US","3671241","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","M. Kuhlmann","3832","1956","6","29","South America - Neotropics","Brazil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"US01873719","US01873719_01 US01873719_02",NA,NA,NA,"34265","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"127","2020-09-12 05:00:02-03","US","US","1123905","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","A. F. M. Glaziou","10735",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US01873725","US01873725_01 US01873725_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"128","2020-09-12 05:00:02-03","US","US","2820598","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","E. Pereira, D. Sucre & A. P. Duarte","4441","1958","10","30","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Mesa do Imperador","-43.2075004577637","-22.9027996063232",NA,NA,"US01873721","US01873721_01 US01873721_02",NA,NA,NA,"57442","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"129","2020-09-12 05:00:02-03","US","US","2948105","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","A. P. Duarte","6738","1962","6","5","South America - Neotropics","Brazil","Bahia","Porto Seguro","km 5 da BR-5.","-39.0647010803223","-16.4496994018555",NA,NA,"US01873720","US01873720_01 US01873720_02",NA,NA,NA,"68835","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"130","2020-09-12 05:00:02-03","US","US","1442344","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","P. Campos Porto","s.n.","1905","4","1","South America - Neotropics","Brazil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,"US01873724","US01873724_01 US01873724_02",NA,NA,NA,"19648","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"131","2020-09-12 05:00:02-03","US","US","1518334","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","A. Ducke","s.n.","1929","1","15","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Ad urbem silva montana inter Alto da Bôa Vista et Mesa do Imperador.","-43.2075004577637","-22.9027996063232",NA,NA,"US01873722","US01873722_01 US01873722_02",NA,NA,NA,"57442","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"132","2020-09-12 05:00:02-03","US","US","1442143","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","A. Ducke","s.n.","1925","11","24","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Ad urbem loco Vista Chinesa in silvis montanis","-43.2075004577637","-22.9027996063232",NA,NA,"US01873723","US01873723_01 US01873723_02",NA,NA,NA,"57442","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"133","2020-09-02 16:40:46-03","Cenargen","CEN","69364","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Márcia Luzia Cardoso Neves - HUEFS","166","2004","12","01",NA,"Brasil","BA","SANTA TERESINHA","Serra da Jibóia.","-39.471666","-12.869444","Exsicatas","Mata Atlântica. Árvore com ca. 35 m, PAP 195 cm, DAP 62,07 cm. Flores com corola amarela. Indivíduo pertencente a parcela 7 B, igual ao indivíduo 255. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (123206). Feira de Santana - Bahia.","CEN00069364","CEN00069364","G. H. Shimizu",NA,NA,NA,NA,"2014","12","-39.471666","-12.869444",NA,NA,NA,NA,"1",NA,NA
"134","2020-09-02 16:40:46-03","Cenargen","CEN","57354","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Domingos Antônio Folli","813","1988","10","27",NA,"Brasil","BA","PORTO SEGURO",NA,"-39.0647010803223","-16.4496994018555","Exsicatas","Aceiro com CEPLAC. Nome vulgar na RFL: Angélica do brejo. Doação do Banco Genético do Pau Brasil. Registro nº 519. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057354","CEN00057354","G. H. Shimizu",NA,NA,"68835","auto","2014","12",NA,NA,NA,NA,NA,NA,"1",NA,NA
"135","2020-09-02 16:40:46-03","Cenargen","CEN","57375","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Domingos Antônio Folli","856","1989","01","10",NA,"Brasil","BA","PORTO SEGURO","Próximo a BR-101.","-39.0647010803223","-16.4496994018555","Exsicatas","Aceiro com CEPLAC. Doação do Banco Genético do Pau Brasil. Registro nº 520. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057375","CEN00057375","G. H. Shimizu",NA,NA,"68835","auto","2014","12",NA,NA,NA,NA,NA,NA,"1",NA,NA
"136","2020-09-02 16:40:46-03","Cenargen","CEN","57613","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","V. de Souza - Pau-Brasil","252","1991","11","19",NA,"Brasil","BA","PORTO SEGURO","Lado direito da entrada da mata, 10 m do aceiro da CEPLAC, 100 m do asfalto.","-39.0647010803223","-16.4496994018555","Exsicatas","Doação do Banco Genético do Pau Brasil. Registro nº 521. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057613","CEN00057613","G. H. Shimizu",NA,NA,"68835","auto","2014","12",NA,NA,NA,NA,NA,NA,"1",NA,NA
"137","2020-09-02 16:40:46-03","Cenargen","CEN","19295","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","M. C. M.","25","1929","08","11",NA,"Brasil","SP","UBATUBA","Horto florestal.","-45.0699996948242","-23.4300003051758","Exsicatas","Árvore com flores.&nf;Doação do Ex. Herbário D. Bento Pickel. Instituto Florestal - São Paulo. SPSF nº 03936.","CEN00019295","CEN00019295","G. H. Shimizu",NA,NA,"34265","auto","2014","12",NA,NA,NA,NA,NA,NA,"1",NA,NA
"138","2019-11-13 11:33:08-03","USP","SPF","148324","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","acuminata","laurifolia","Vochysia acuminata laurifolia","(Warm.) Stafleu","Mattos, J","8944","1961","04","29",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"SPF00148324",NA,"Yamamoto, K",NA,NA,"34265","auto","1977","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-13 11:33:09-03","USP","SPF","175094","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Amorim, AMA","4494","2004","12","11",NA,"Brasil","Bahia","Una","Reserva Biológica de Una","-39.083333","-15.15",NA,NA,"SPF00175094",NA,"Shimizu, GH; Gonçalves, DJP",NA,NA,NA,NA,"2011","08","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA
"140","2019-11-13 11:33:09-03","USP","SPF","30587","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Euponino, A","42","1972","11","30",NA,"Brasil","Bahia",NA,"Rod. Porto Seguro a Eunápolis.",NA,NA,NA,NA,"SPF00030587",NA,"Vianna, MC",NA,NA,NA,NA,"2001","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-01-14 12:02:21-03","USP","SPF","230886","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Farney, C","3102","1992","03","23",NA,"Brasil","Rio de Janeiro","Paraty",NA,"-44.7131004333496","-23.2178001403809",NA,NA,"SPF00230886",NA,"Vianna, MC","100","540","34470","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-10-07 09:36:09-03","UEFS","HUEFS","17335","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Almeida, J.","70","1968","09","20",NA,"Brasil","Bahia","Itabela",NA,"-39.5532989501953","-16.5750007629395",NA,NA,"HUEFS0017335","HUEFS0017335","D.J.P.Gonçalves & G.H.Shimizu",NA,NA,"33712","auto","2014","07",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"143","2019-10-07 09:36:09-03","UEFS","HUEFS","34806","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Nascimento, F.H.F.","40","1998","10","02",NA,"Brasil","Bahia","Rio de Contas","Campo do Queiroz.","-41.8114013671875","-13.5789003372192",NA,"Beira de rio.","HUEFS0034806","HUEFS0034806","D.J.P.Gonçalves & G.H.Shimizu",NA,NA,"49773","auto","2014","07",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"144","2019-10-07 09:36:09-03","UEFS","HUEFS","216767","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Monteiro, M.T.","23632","1972","03","25",NA,"Brasil","Bahia","Belmonte","Fazenda Boca da Mata.","-38.8828010559082","-15.8631000518799",NA,NA,"HUEFS0216767","HUEFS0216767",NA,NA,NA,"71281","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"145","2019-10-07 09:36:09-03","UEFS","HUEFS","176364","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Lima, D.P.","12718","1971","11","08",NA,"Brasil","Bahia","Una","Fazenda Lagoinha, Mata do Possidônio.","-39.0752983093262","-15.2932996749878",NA,NA,"HUEFS0176364","HUEFS0176364",NA,NA,NA,"36070","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"146","2019-10-07 09:36:09-03","UEFS","HUEFS","221542","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Lima, H.C.de","7841","2014","10","01",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Rebio do Tingua, estrada do Comércio, Km 10,5.","-43.451099395752","-22.7591991424561",NA,NA,"HUEFS0221542","HUEFS0221542",NA,"758","758","25743","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
