"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"1575","2020-12-11 11:38:26-03","UFMG","BHCB","24305","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Sw.) DC.","Minas Gerais","Parque Estadual Florestal do Rio Doce - Beira da Lagoa Dom Helvétio","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Marliéria",NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576","2020-12-11 11:38:26-03","UFMG","BHCB","24305","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Sw.) DC.","Minas Gerais","Parque Estadual Florestal do Rio Doce - Beira da Lagoa Dom Helvétio","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Marliéria",NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1577","2020-12-11 11:38:26-03","UFMG","BHCB","23963","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Teixeira, WA","s.n.","1994","03","03","Southern America","Brasil",NA,NA,"Coletada em ravina entre afloramentos de quartzito, MBR. Local mais úmido, flores pequenas brancas com aroma muito suave.",NA,"Dicotyledon",NA,"(Sw.) DC.","Minas Gerais","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"Itabirito",NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578","2020-12-11 11:38:26-03","UFMG","BHCB","43690","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Oliveira, PP de","139","1997","09","12","Southern America","Brasil",NA,NA,"Pixirica","BHCB003082","Dicotyledon",NA,"(Sw.) DC.","Rio de Janeiro","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"Rio das Ostras",NA,NA,"17620","auto",NA,NA,"2011","02","22",NA,NA,NA,NA,NA,NA
"1579","2020-12-11 11:38:26-03","UFMG","BHCB","43578","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Oliveira, PP de","RBU 6","1997","03","12","Southern America","Brasil",NA,NA,"Pixirica","BHCB003083","Dicotyledon",NA,"(Sw.) DC.","Rio de Janeiro","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"Rio das Ostras",NA,NA,"17620","auto",NA,NA,"2011","02","22",NA,NA,NA,NA,NA,NA
"1580","2020-12-11 11:38:26-03","UFMG","BHCB","43729","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Oliveira, PP de","139 A","1997","04","18","Southern America","Brasil",NA,NA,"Pixirica preta, fruto, trilha 2","BHCB003086","Dicotyledon",NA,"(Sw.) DC.","Rio de Janeiro","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"Rio das Ostras",NA,NA,"17620","auto",NA,NA,"2011","02","22",NA,NA,NA,NA,NA,NA
"1581","2020-12-11 11:38:26-03","UFMG","BHCB","44248","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Oliveira, PP de","857","1997","05","30","Southern America","Brasil",NA,NA,"Trilha 7","BHCB003084","Dicotyledon",NA,"(Sw.) DC.","Rio de Janeiro","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"Rio das Ostras",NA,NA,"17620","auto",NA,NA,"2011","02","22",NA,NA,NA,NA,NA,NA
"1582","2020-12-11 11:38:26-03","UFMG","BHCB","102053","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Viana, PL; Silva, LVC","2302","2006","08","19","Southern America","Brasil",NA,NA,"Arvoreta 4m em sub-bosque de candeal.",NA,"Dicotyledon",NA,"(Sw.) DC.","Minas Gerais","Serra da Ferrugem, Extremo norte da serra, caminho para a pedreira.","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,"Conceição do Mato Dentro",NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583","2020-12-11 11:38:26-03","UFMG","BHCB","131886","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Souza, DT; Almeida, TE; Cota, MMT","777","2009","06","01","Southern America","Brasil",NA,NA,"Árvore de 8 metros no interior de Mata de Galeria. Botões florais verdes, flores brancas.","BHCB003087","Dicotyledon",NA,"(Sw.) DC.","Minas Gerais","Serra do Azeite, Vegetação ciliar às margens do rio Manhuaçu, Mata de Galeria de córregos ao pé da Serra do Azeite.","-41.6369018554688","-19.6196994781494",NA,NA,"261","261","Pocrane",NA,NA,"27542","auto",NA,NA,"2011","02","22",NA,NA,NA,NA,NA,NA
"1584","2020-12-11 11:38:26-03","UFMG","BHCB","114183","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Vidal, CV; Mansur, T","653","2007","11","12","Southern America","Brasil",NA,NA,"Floresta semideicidual, arbóreo","BHCB003088","Dicotyledon",NA,"(Sw.) DC.","Minas Gerais","UHE Jurumirim. Fazenda Botelho.","-43.0074996948242","-20.57080078125",NA,NA,NA,NA,"Guaraciaba",NA,NA,"16300","auto",NA,NA,"2011","02","22",NA,NA,NA,NA,NA,NA
"1585","2020-12-11 11:38:26-03","UFMG","BHCB","87348","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Tameirão Neto, E","3653","2003","10","20","Southern America","Brasil",NA,NA,"Arbóreo. Floresta ciliar.",NA,"Dicotyledon",NA,"(Sw.) DC.","Minas Gerais","UHE Jurumirim. Rio Piranga.","-43.0074996948242","-20.57080078125",NA,NA,NA,NA,"Guaraciaba",NA,NA,"16300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1586","2020-12-11 11:38:26-03","UFMG","BHCB","43769","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Salino, A; Morais, PO","4410","1998","11","21","Southern America","Brasil",NA,NA,"Árvore de 8 me de altura, folhas herbáceas; frutos imaturos verdes","BHCB003081","Dicotyledon",NA,"(Sw.) DC.","Minas Gerais","Usina Hidrelétrica de Nova Sinceridade.","-42.0335998535156","-20.2581005096436",NA,NA,NA,NA,"Manhuaçu",NA,NA,"32626","auto",NA,NA,"2011","02","22",NA,NA,NA,NA,NA,NA
"1587","2020-03-11 09:01:25-03","URCA","HCDAL","263","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Dambrós, L. .A.","300","1983","11","07",NA,"Brasil",NA,NA,"Arbusto de submata ca. 3 m de alt.; caule verde escuro; frutos jovens verde claros; frequência mediana; solo podzólico vermelho amarelo, tex. argilosa.; Floresta Ombrófila densa Submontana.",NA,NA,NA,"(Sw.) DC.","Amapá","Proximidades do rio Cupixi, Ca. de 40 km a sudoeste da localidade de Serra do Navio.","-52.183333","-0.616667",NA,"Baumgratz, J. .F.",NA,NA,"Serra do Navio",NA,NA,NA,NA,"-52.183333","-0.616667","1985","01","25",NA,NA,NA,NA,NA,NA
"1588","2021-02-11 17:20:07-03","UFPR","UPCB","54012","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Kollmann, R.L.","1907","1999","02","10",NA,"Brasil",NA,NA,"Arbusto 6m, fruto branco, roxo maduro..","UPCB0020714",NA,NA,"(Sw.) DC.","Espírito Santo","BLOQUEADO",NA,NA,"UPCB0020714","Goldenberg, R.","250","250","Santa Teresa",NA,NA,NA,NA,"9999","9999","2006","01","01",NA,NA,NA,NA,NA,NA
"1589","2021-02-11 17:20:07-03","UFPR","UPCB","43177","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Ivanauskas, N.M.","4421","2000","10","07",NA,"Brasil",NA,NA,"Arvoreta 4m, flores em botão. Floresta ombrófila aberta aluvial na margem direita do Rio Pacuneiro..","UPCB0020814",NA,NA,"(Sw.) DC.","Mato Grosso","Estrada para a Fazenda Pontal, 13°06'00S e 53°23'37W","-53.393611","-13.1","UPCB0020814","Goldenberg, R.",NA,NA,"Gaúcha do Norte",NA,NA,NA,NA,"-53.393611","-13.1","2001","02",NA,NA,NA,NA,NA,NA,NA
"1590","2021-02-11 17:20:07-03","UFPR","UPCB","42294","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Ferraz, E.M.N.","405","1998","08","24",NA,"Brasil",NA,NA,"Árvore ca. 6m, frutos imaturos verdes e maduros azuis. Borda da mata, mata úmida, solo argiloso. Alt. 600m..","UPCB0020815",NA,NA,"(Sw.) DC.","Pernambuco","Mata do Estado, 07°35'S 35°30'W","-35.5","-7.583333","UPCB0020815","Goldenberg, R.",NA,NA,"São Vicente Férrer",NA,NA,NA,NA,"-35.5","-7.583333","2000","01","01",NA,NA,NA,NA,NA,NA
"1591","2021-02-11 17:20:07-03","UFPR","UPCB","42295","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Lucena, M.F.A.","420","1998","03","09",NA,"Brasil",NA,NA,"Arvoreta ca. 3m, folhas cartáceas, frutos imaturos lilases. Frequente. Mata úmida, solo rico em serrapilheira. Alt. 600m..","UPCB0020800",NA,NA,"(Sw.) DC.","Pernambuco","Mata do Estado, 07°35'S 35°30'W","-35.5","-7.583333","UPCB0020800","Goldenberg, R.",NA,NA,"São Vicente Férrer",NA,NA,NA,NA,"-35.5","-7.583333","2000","01","01",NA,NA,NA,NA,NA,NA
"1592","2021-02-11 17:20:07-03","UFPR","UPCB","42296","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Araújo, J.A.G.","71","2000","03","16",NA,"Brasil",NA,NA,"Árvore ca. 3,5-4m, com frutos alaranjados, folhas glabras. Trilha da área. Alt. 20-88,5m..","UPCB0020812",NA,NA,"(Sw.) DC.","Pernambuco","ESEC-Caetés, 07°55'15 e 07°56'30S, 34°55'15 e 34°56'30W","-34.920833","-7.92","UPCB0020812","Goldenberg, R.",NA,NA,"Paulista",NA,NA,NA,NA,"-34.920833","-7.92","2000","01","01",NA,NA,NA,NA,NA,NA
"1593","2021-02-11 17:20:07-03","UFPR","UPCB","42297","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Ferraz, E.M.N.","776","1999","12","15",NA,"Brasil",NA,NA,"Árvore ca. 10m, botões com cálice verde-claro e corola alva. Interior da mata do caidor, mata úmida, solo argilo-arenoso. Alt. 600m..","UPCB0020811",NA,NA,"(Sw.) DC.","Pernambuco","Mata do Estado, 07°35'S e 35°30'W","-35.5","-7.583333","UPCB0020811","Goldenberg, R.",NA,NA,"São Vicente Férrer",NA,NA,NA,NA,"-35.5","-7.583333","2000","01","01",NA,NA,NA,NA,NA,NA
"1594","2021-02-11 17:20:07-03","UFPR","UPCB","42332","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Araújo, J.A.G.","49","2000","03","16",NA,"Brasil",NA,NA,"Árvore ca. 4m, folhas grandes, inflorescência terminal. Trilhas da área. Alt. 20 a 88,5m..","UPCB0020827",NA,NA,"(Sw.) DC.","Pernambuco","ESEC, Caetés, 07°55'15 e 07°56'30S, 34°55'15 e 34°56'30W","-34.920833","-7.920833","UPCB0020827","Goldenberg, R.",NA,NA,"Paulista",NA,NA,NA,NA,"-34.920833","-7.920833","2000","01","01",NA,NA,NA,NA,NA,NA
"1595","2021-02-11 17:20:07-03","UFPR","UPCB","51466","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Pirani, J.R.","3471","1994","12","08",NA,"Brasil",NA,NA,"Arvoreta 3m, pétalas alvas, fruto imaturo verde com ápice rosado, pedúnculo na infrutescência rosado. Submata..","UPCB0020716",NA,NA,"(Sw.) DC.","Espírito Santo","BLOQUEADO",NA,NA,"UPCB0020716","Goldenberg, R.",NA,NA,"Vila Velha",NA,NA,NA,NA,"9999","9999","2005","01","01",NA,NA,NA,NA,NA,NA
"1596","2021-02-11 17:20:07-03","UFPR","UPCB","53160","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Sobral, M.","10218","2005","10",NA,NA,"Brasil",NA,NA,"Arvoreta 304m, fruto imaturo, beira da mata..","UPCB0020749",NA,NA,"(Sw.) DC.","Mato Grosso",NA,NA,NA,"UPCB0020749","Goldenberg, R.",NA,NA,"Posto da Mata",NA,NA,NA,NA,NA,NA,"2006","01","01",NA,NA,NA,NA,NA,NA
"1597","2021-02-11 17:20:07-03","UFPR","UPCB","53512","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Goldenberg, R.","878","2006","04","15",NA,"Brasil",NA,NA,"Árvore ca. 5m, fruto imaturo verde, coletada na base da encosta. Floresta ombrófila densa montana..","UPCB0020768",NA,NA,"(Sw.) DC.","Bahia","Serra do Peito de Moça, Serra das Lontras, RPPN Caminho das Pedras","-39.341667","-15.173611","UPCB0020768","Goldenberg, R.","1000","1000","Arataca",NA,NA,NA,NA,"-39.341667","-15.173611","2006","04",NA,NA,NA,NA,NA,NA,NA
"1598","2021-02-11 17:20:07-03","UFPR","UPCB","53542","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Amorim, A.M.","5039","2005","05","21",NA,"Brasil",NA,NA,"Arvoreta ca. 6m, folhas verdes, face superior escura, frutos imaturos verdes. Floresta ombrófila densa..","UPCB0020756",NA,NA,"(Sw.) DC.","Bahia","Estrada para os distritos de Água Branca e Julião, 13°26'36S 39°30'40W",NA,NA,"UPCB0020756","Goldenberg, R.","554","554","Tancredo Neves",NA,NA,NA,NA,NA,NA,"2006","01","01",NA,NA,NA,NA,NA,NA
"1599","2021-02-11 17:20:07-03","UFPR","UPCB","54013","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Kollmann, R.L.","4435","2001","08","30",NA,"Brasil",NA,NA,"Arvoreto 9m x 13cm. Furste 6m. Fruto verde..","UPCB0020744",NA,NA,"(Sw.) DC.","Espírito Santo","BLOQUEADO",NA,NA,"UPCB0020744","Goldenberg, R.",NA,NA,"Santa Teresa",NA,NA,NA,NA,"9999","9999","2006","01","01",NA,NA,NA,NA,NA,NA
"1600","2021-02-11 17:20:07-03","UFPR","UPCB","54014","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Demuner, V.","1320","2000","07","27",NA,"Brasil",NA,NA,"Arbusto 4cm, botão floral e flor branca. Ambiente rochoso..","UPCB0020712",NA,NA,"(Sw.) DC.","Espírito Santo","BLOQUEADO",NA,NA,"UPCB0020712","Goldenberg, R.",NA,NA,"Santa Teresa",NA,NA,NA,NA,"9999","9999","2006","01","01",NA,NA,NA,NA,NA,NA
"1601","2021-02-11 17:20:07-03","UFPR","UPCB","63521","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Pinho-Ferreira, M.A.","M594","2006","04","07",NA,"Brasil",NA,NA,"Árvore 4m, inflorescência amarelada. Tabuleiro..","UPCB0020762",NA,NA,"(Sw.) DC.","Espírito Santo","BLOQUEADO",NA,NA,"UPCB0020762","Goldenberg, R.","45","45","Linhares",NA,NA,NA,NA,"9999","9999","2008","01","01",NA,NA,NA,NA,NA,NA
"1602","2021-02-11 17:20:07-03","UFPR","UPCB","63531","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Pinho-Ferreira, M.A.","M644","2006","04","10",NA,"Brasil",NA,NA,"Árvore 4,5m, fruto imaturo verde, maduro roxo, cálice verde, corola alva. Mata de Tabuleiro..","UPCB0020778",NA,NA,"(Sw.) DC.","Espírito Santo","BLOQUEADO",NA,NA,"UPCB0020778","Goldenberg, R.","22","22","Linhares",NA,NA,NA,NA,"9999","9999","2008","01","01",NA,NA,NA,NA,NA,NA
"1603","2021-02-11 17:20:07-03","UFPR","UPCB","63739","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Kollmann, L.","11224","2008","10","20",NA,"Brasil",NA,NA,"Arvoreto 5m, frutos imaturos verdes, lilás maduro. Floresta Ombrófila Densa Montana..","UPCB0020760",NA,NA,"(Sw.) DC.","Espírito Santo","BLOQUEADO",NA,NA,"UPCB0020760","Goldenberg, R.","135","135","Cariacica",NA,NA,NA,NA,"9999","9999","2008","01","01",NA,NA,NA,NA,NA,NA
"1604","2021-02-11 17:20:07-03","UFPR","UPCB","79511","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Thomas, W.W. | Carvalho, A.M. | Amorim, A.M. | Sant'Ana, S. | Paixão, J.L.","s.n.","1997","04","10",NA,"Brasil",NA,NA,"Tree 4m. Leaves bright yellow green; young fruit pale olive green..","UPCB0020761",NA,NA,"(Sw.) Triana","Bahia","Reserva Biológica de Uma. Western side [27km W of Uma on road to São José, then 3,9km N to reserve via Fazenda Piedade, then 8km E to sede. Southern bahian Wet Forest, some intact and disturbed.","-39.141389","-15.8","UPCB0020761","Goldenberg, R.",NA,NA,"Uma",NA,NA,NA,NA,"-39.141389","-15.800000","2011",NA,NA,NA,NA,NA,NA,NA,NA
"1605","2021-02-11 17:20:07-03","UFPR","UPCB","63744","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Amorim, A.M.","7610","2008","07","21",NA,"Brasil",NA,NA,"Arvoreta ca. 4m alt. Folhas verdes, brilhantes na face superior. Flores com pétalas e estames alvos. Floresta Estacional Semidecidual..","UPCB0020733",NA,NA,"(Sw.) DC.","Espírito Santo","BLOQUEADO",NA,NA,"UPCB0020733","Goldenberg, R.","200","200","Cariacica",NA,NA,NA,NA,"9999","9999","2008","01","01",NA,NA,NA,NA,NA,NA
"1606","2021-02-11 17:20:07-03","UFPR","UPCB","63761","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Goldenberg, R.","1094","2008","05","05",NA,"Brasil",NA,NA,"Arvoreta 2,5m, sobre barranco. Frutos imaturos verdes, com pequenas porções avermelhadas. Floresta Ombrófila Densa Montana..","UPCB0020732",NA,NA,"(Sw.) DC.","Espírito Santo","BLOQUEADO",NA,NA,"UPCB0020732","Goldenberg, R.","590","590","Cariacica",NA,NA,NA,NA,"9999","9999","2008","01","01",NA,NA,NA,NA,NA,NA
"1607","2021-02-11 17:20:07-03","UFPR","UPCB","63768","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Goldenberg, R.","1129","2008","05","09",NA,"Brasil",NA,NA,"Árvore 8 m, com botões e frutos imaturos verdes. Floresta Estacional Semidecidual..","UPCB0020757",NA,NA,"(Sw.) DC.","Espírito Santo","BLOQUEADO",NA,NA,"UPCB0020757","Goldenberg, R.","291","291","Nova Venécia",NA,NA,NA,NA,"9999","9999","2008","01","01",NA,NA,NA,NA,NA,NA
"1608","2021-02-11 17:20:07-03","UFPR","UPCB","63887","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Saavedra, M.M.","621","2008","01","10",NA,"Brasil",NA,NA,"Arbusto, ca. 1,8m alt., folhas discolores, frutos imaturos verde-claros, quando maduros arroxeados a enegrecidos. Mata alta de tabuleiro..","UPCB0020773",NA,NA,"(Sw.) DC.","Espírito Santo","BLOQUEADO",NA,NA,"UPCB0020773","Goldenberg, R.","26","26","São Mateus",NA,NA,NA,NA,"9999","9999","2008","01","01",NA,NA,NA,NA,NA,NA
"1609","2021-02-11 17:20:07-03","UFPR","UPCB","64820","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Gomes, J.S.","204","2008","01","04",NA,"Brasil",NA,NA,"Árvore 6m, frutos esverdeados imaturos. Interior fundo de vale ripário. Mata Atlântica..","UPCB0020725",NA,NA,"(Sw.) DC.","Pernambuco","Usina São José, Engenho Campinas, Mata do Pezinho.","-35.016667","-7.800278","UPCB0020725","Lins e Silva, A.C.B.","50","50","Igarassu",NA,NA,NA,NA,"-35.016667","-7.800278","2008","01","04",NA,NA,NA,NA,NA,NA
"1610","2021-02-11 17:20:07-03","UFPR","UPCB","65683","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Forzza, R.C.","5362","2008","10","19",NA,"Brasil",NA,NA,"Árvore, ca. 4m alt. Botões verdes..","UPCB0020745",NA,NA,"(Sw.) DC.","Espírito Santo","BLOQUEADO",NA,NA,"UPCB0020745","Goldenberg, R.",NA,NA,"Cariacica",NA,NA,NA,NA,"9999","9999","2009","01","01",NA,NA,NA,NA,NA,NA
"1611","2021-02-11 17:20:07-03","UFPR","UPCB","70705","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Monteiro, M.M.","13","2008","06","14",NA,"Brasil",NA,NA,"Planta de 4m com frutos esverdeados..","UPCB0020705",NA,NA,"(Sw.) DC.","Espírito Santo","BLOQUEADO",NA,NA,"UPCB0020705","Goldenberg, R.",NA,NA,"Conceição da Barra",NA,NA,NA,NA,"9999","9999","2010","01","01",NA,NA,NA,NA,NA,NA
"1612","2021-02-11 17:20:07-03","UFPR","UPCB","70986","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Silveira, A.P.","748","2003","02","11",NA,"Brasil",NA,NA,"Flor branca..","UPCB0020730",NA,NA,"(Sw.) DC.","Ceará","Sítio Sinimbu. Floresta Ombrófila Montana.","-38.933056","-4.296944","UPCB0020730","Gomes, V.",NA,NA,"Guaramiranga",NA,NA,NA,NA,"-38.933056","-4.296944","2004","12","10",NA,NA,NA,NA,NA,NA
"1613","2021-02-11 17:20:07-03","UFPR","UPCB","71219","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Assis, M.A.de","922","1997","03","26",NA,"Brasil",NA,NA,"Árvore; botões com pétalas brancas..","UPCB0020753",NA,NA,"(Sw.) DC.","Espírito Santo","BLOQUEADO",NA,NA,"UPCB0020753","Goldenberg, R.",NA,NA,"Santa Cruz",NA,NA,NA,NA,"9999","9999","2010","01","01",NA,NA,NA,NA,NA,NA
"1614","2021-02-11 17:20:07-03","UFPR","UPCB","71906","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Caddah, M.K.","840","2011","02","06",NA,"Brasil",NA,NA,"Árvore, frutos imaturos verdes. Coleta em sílica..","UPCB0020763",NA,NA,"(Sw.) DC.","Espírito Santo","BLOQUEADO",NA,NA,"UPCB0020763","Caddah, M.K.","990","990","Santa Teresa",NA,NA,NA,NA,"9999","9999","2011","02","06",NA,NA,NA,NA,NA,NA
"1615","2021-02-11 17:20:07-03","UFPR","UPCB","77667","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Meirelles, J. | Fraga, C.N. | Fontana, A.P. | Kollmann, L.","304","2009","04","10",NA,"Brasil",NA,NA,"Arvoreta ca. 3m alt. Em botão..","UPCB0020750",NA,NA,"(Sw.) DC.","Espírito Santo","Floresta na beira da estrada para a localidade de Alegre. Floresta Ombrófila Densa Montana. Elev.: 500m","-40.481944","-20.3025","UPCB0020750","Meirelles, J.",NA,NA,"Cariacica",NA,NA,NA,NA,"-40.481944","-20.302500","2010",NA,NA,NA,NA,NA,NA,NA,NA
"1616","2021-02-11 17:20:07-03","UFPR","UPCB","80450","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Fraga, C.N.","3269","2011","05","10",NA,"Brasil",NA,NA,"Árvoreta, ciófila em sub-bosque, ca. 5m. Folhas verde discolores. Frutos verdes..","UPCB0020771",NA,NA,"(Sw.) DC.","Bahia","Estrada BA-001, trecho entre Trancoso e Rio dos Frades. Floresta de Tabuleiro. Elev.: 52m.","-39.141","-16.616","UPCB0020771","Goldenberg, R.",NA,NA,"Trancoso",NA,NA,NA,NA,"-39.141","-16.616","2014",NA,NA,NA,NA,NA,NA,NA,NA
"1617","2021-02-11 17:20:07-03","UFPR","UPCB","79396","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Meirelles, J | Silva, D.","774","2011","10","25",NA,"Brasil",NA,NA,"Arvoreta ca. 3mt alt. Frutos verdes..","UPCB0020775",NA,NA,"(Sw.) DC.","Amazonas","BR-319, Manaus-Porto Velho. Torre da Embratel.",NA,NA,"UPCB0020775","Meirelles, J.",NA,NA,"Castanho",NA,NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA
"1618","2021-02-11 17:20:07-03","UFPR","UPCB","81357","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Aona, L.Y.S.","2577","2013","04","05",NA,"Brasil",NA,NA,"Ca. 3m, frutos esbranquiçados com ápice vináceo..","UPCB0020742",NA,NA,"(Sw.) DC.","Bahia","Reserva Michelin, entrada da Mata de Vila 5, trilha do Guigó, Floresta semi decidual perturbada","-39.198","-13.821","UPCB0020742","Goldenberg, R.",NA,NA,"Igrapiúna",NA,NA,NA,NA,"-39.198","-13.821","2015",NA,NA,NA,NA,NA,NA,NA,NA
"1619","2021-02-11 17:20:07-03","UFPR","UPCB","81476","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Lopes, J.C.","171","2011","04","16",NA,"Brasil",NA,NA,"Árvore, ca. 9m alt. Pedicelo rosa. Frutos verdes..","UPCB0015758",NA,NA,"(Sw) DC.","Espírito Santo","Reserva Natural da Vale. Estrada Jacarandá-Caveuna. Floresta de Tabuleiro.","-39.9286","-19.1503","UPCB0015758","Mangueira, J. R.",NA,NA,"Linhares",NA,NA,NA,NA,"-39.9286","-19.1503","2011","04","16",NA,NA,NA,NA,NA,NA
"1620","2021-02-11 17:20:07-03","UFPR","UPCB","81482","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Lima, D.F.","271","2011","04","21",NA,"Brasil",NA,NA,"Árvore 8m alt.; flores brancas..","UPCB0020766",NA,NA,"(Sw.) DC.","Espírito Santo","Reserva Natural da Vale. Estrada do Flamengo, antes da saída da Bicuíba. Floresta de Tabuleiro.","-40.0469","-19.1519","UPCB0020766","Goldenberg, R.",NA,NA,"Linhares",NA,NA,NA,NA,"-40.0469","-19.1519","2013",NA,NA,NA,NA,NA,NA,NA,NA
"1621","2021-02-11 17:20:07-03","UFPR","UPCB","81624","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Sanchez, M.","1943","2003","10","31",NA,"Brasil",NA,NA,"Mata de Galeria, Córrego Avoadeira, Árvore 5m de altura, Frutos imaturos verdes.","UPCB0020736",NA,NA,"(Sw.) DC.","Mato Grosso","Parque Estadual da Serra Azul","-51.267","-15.867","UPCB0020736","Goldenberg, R.",NA,NA,"Barra do Garças",NA,NA,NA,NA,"-51.267","-15.867","2012",NA,NA,NA,NA,NA,NA,NA,NA
