"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"306","2015-05-05 12:34:00-03","MO","MOBOT","1848609","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","R. Guaglianone",NA,NA,NA,"Gerrit Davidse|Ángel C. González","Davidse 14659","1978","2","28","Venezuela","Apure","Pedro Camejo","Northern end of the Galeras de Cinaruco, ca. 62 airline km NNE of Puerto Páez.","-67.3333333","6.7333333",NA,NA,NA,NA,NA,NA,NA,"South America","60.00000000","100.00000000",NA,NA,NA,NA,NA,NA,"1","1302",NA
"307","2009-07-17 06:52:00-03","MO","MOBOT","2195981","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke",NA,NA,NA,NA,"Arturo E. Burkart","Burkart 19454","1954","10","11","Argentina","Corrientes","Mburucuyá","Estancia Santa Teresa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2009-07-17 06:52:00-03","MO","MOBOT","2196005","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke",NA,NA,NA,NA,"Arturo E. Burkart","Burkart 1013","1927","1","26","Argentina","Entre Ríos","Concordia","Arroyo Ayuí",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2010-05-16 08:12:00-03","MO","MOBOT","2196034","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke",NA,NA,NA,NA,"Aurelio Schinini","Schinini Cacace 13112","1976","5","21","Argentina","Corrientes","Concepción","28 km SE de Concepción, Ea. El Tránsito, Ayo. Carambola",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2011-02-18 21:15:00-02","MO","MOBOT","2196058","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","López, M. G., //",NA,NA,NA,"Ricardo O. Vanni|Sergio Cáceres M.|G. López|Anita Radovancich","Vanni 1594","1990","3","1","Argentina","Corrientes","San Miguel","12 Km NE de San Miguel, Ea. Toro-y","-57.75","-28.7",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2011-02-22 06:39:00-03","MO","MOBOT","2196274","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Guaglianone, E. R.",NA,NA,NA,"F. Biganzoli|Paola Peralta|G. Márquez","Biganzoli 1637","2004","1","28","Argentina","Misiones","Concepción","Estancia de Elsa Prates sobre el río Uruguay. Bajo, zona con suelo inundable en campo pastoreado","-55.54166","-28.09722",NA,NA,NA,NA,NA,NA,NA,"South America","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2018-05-17 05:29:00-03","MO","MOBOT","2342310","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Guaglianone, E. R.",NA,NA,NA,"Rosa Guaglianone|María E. Múlgura|Nélida M. Bacigalupo","Guaglianone 474","1986","12","12","Argentina","Entre Ríos","Federación","Santa Ana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2011-01-31 07:11:00-02","MO","MOBOT","2427463","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M.",NA,NA,NA,"L.R. Parodi","Parodi 6946","1926","1","28","Argentina","Misiones","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2010-04-12 16:25:00-03","MO","MOBOT","2427482","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M.",NA,NA,NA,"August G. Schulz","Schulz 685","1934",NA,NA,"Argentina","Chaco",NA,"Colonia Benítez, sobre los embalsados, esteros",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2010-04-27 17:03:00-03","MO","MOBOT","2430259","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","López, M. G., //",NA,NA,NA,"Maria M. Arbo|Sergio Cáceres M.|Victor Maruñak","Arbo 7102","1996","12","5","Argentina","Corrientes","Concepción","Estancia Yatay Corá, 50 km al NE de Chavarría, camino a Concepción; arroyo Garzal cerca del casco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2008-05-27 22:02:00-03","MO","MOBOT","2440802","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","M.G. López",NA,NA,NA,"Maria M. Arbo|M. Gabriela López|Aurelio Schinini|E. Flachsland|R.G. Carnevali","Arbo 8678","2000","11","1","Argentina","Corrientes","San Miguel","Arroyo Carambola, entre el puerto de la Ea. San Nicolás y la laguna Paraná","-57.43333","-28.16666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2009-12-07 22:08:00-02","MO","MOBOT","2440830","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Guaglianone, E. R.",NA,NA,NA,"Elisa G. Nicora","Nicora 8690","1985","5","12","Argentina","Corrientes","San Cosme","Paso de la Patria, lugar húmedo en médano",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2014-04-21 13:34:00-03","MO","MOBOT","2452635","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M., 9-10-",NA,NA,NA,"Lyman B. Smith","Smith 11214","1957","2","10","Brazil","Santa Catarina",NA,"Lajes. s. e. of C N 102 km, campo, 34 km northwest of Lajes on the road to Campos Novos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","700.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2018-06-22 05:25:00-03","MO","MOBOT","2452653","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 11897","1962","1","9","Brazil","Santa Catarina",NA,"Lebon Regis. Banhado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2008-05-27 22:02:00-03","MO","MOBOT","2452671","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M.",NA,NA,NA,"JOLY","JOLY 667","1948","12","20","Brazil",NA,NA,"Butantá, Brejos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2008-05-27 22:02:00-03","MO","MOBOT","2452689","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M.",NA,NA,NA,"Camargo","Camargo 10","1951","3","25","Brazil","Paraná",NA,"Curitiba. Araucaria Pr. Br.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2012-04-12 08:04:00-03","MO","MOBOT","2452707","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M., 9-03-",NA,NA,NA,"Guido F.J. Pabst|Edmundo Pereira","Pabst 6240","1961","10","23","Brazil","Rio Grande do Sul",NA,"Passo do Socorro, margen do rio Pelotas na estr. S. Joaquim-Bom Jesus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2018-06-22 05:25:00-03","MO","MOBOT","2452741","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M., 29-04-",NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 16590","1963","12","29","Brazil","Santa Catarina",NA,"Abelardo Luz. Banhado da Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2018-06-22 05:25:00-03","MO","MOBOT","2452758","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M., 18-11-",NA,NA,NA,"Pe. Raulino Reitz","Reitz 4736","1952","1","21","Brazil","Santa Catarina",NA,"Chapecó. Capetinga E. Ere",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2018-06-22 05:25:00-03","MO","MOBOT","2452775","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M., 18-11-",NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 12218","1962","2","22","Brazil","Santa Catarina",NA,"Curitibanos. Banhado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2013-12-29 16:15:00-02","MO","MOBOT","2452792","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M., 8-11-",NA,NA,NA,"Alberto Castellanos","Castellanos 24627","1964","2","27","Brazil","Santa Catarina",NA,"Irani. R. Irani",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2018-06-22 05:25:00-03","MO","MOBOT","2452811","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M., 20-11",NA,NA,NA,"Pe. Raulino Reitz","Reitz 6561","1963","2","3","Brazil","Santa Catarina",NA,"Lajes. Passo do Socorro, Banhado de campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2018-06-22 05:25:00-03","MO","MOBOT","2452829","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M., 2-11-",NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 14861","1963","4","14","Brazil","Santa Catarina",NA,"Lajes. Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2018-06-22 05:25:00-03","MO","MOBOT","2452846","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M., 18-11-",NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 12380","1962","2","23","Brazil","Santa Catarina",NA,"Matos Costa. Pörto Uniao, banhado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2018-06-22 05:25:00-03","MO","MOBOT","2452864","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M., 18-11-",NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 12535","1962","2","25","Brazil","Santa Catarina",NA,"Porto União. Banhado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2018-06-22 05:25:00-03","MO","MOBOT","2452883","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M., 18-11-",NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 12330","1962","2","23","Brazil","Santa Catarina",NA,"Porto União. Calmon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2018-06-22 05:25:00-03","MO","MOBOT","2452903","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M., 26-11-",NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 11363","1962","1","2","Brazil","Santa Catarina",NA,"Santa Cecilia. Banhado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2014-04-21 13:34:00-03","MO","MOBOT","2452919","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M., 19-10-",NA,NA,NA,"Lyman B. Smith","Smith 10261","1957","6","17","Brazil","Santa Catarina",NA,"São Joaquim. Bog, 13 km northeast of Sao Joaquim on the road to Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","1100.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2014-10-28 13:54:00-02","MO","MOBOT","2452938","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M., 26-07-",NA,NA,NA,"George A. Black","Black 51-10987","1951","1","21","Brazil","São Paulo",NA,"Itirapina; Campo Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"335","2014-10-28 13:54:00-02","MO","MOBOT","2452954","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M., 26-07-",NA,NA,NA,"George A. Black","Black 51-11071","1951","1","22","Brazil","São Paulo",NA,"Itirapina, terreno baldio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"336","2016-04-06 14:24:00-03","MO","MOBOT","2452971","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M.",NA,NA,NA,"A. Bertels","Bertels 1418","1953","2","2","Brazil","Rio Grande do Sul",NA,"Ivaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"337","2009-08-21 06:32:00-03","MO","MOBOT","2452990","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M.",NA,NA,NA,"Balduino Rambo","Rambo 8761","1942","1","14","Brazil","Rio Grande do Sul",NA,"Bom Jesus. Aparados da Rocinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2014-04-21 13:34:00-03","MO","MOBOT","2453008","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke",NA,NA,NA,NA,"Lyman B. Smith","Smith 8941","1956","12","21","Brazil","Santa Catarina",NA,"Caçador. Bog, 8 km north Cacador",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","950.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2014-04-21 13:34:00-03","MO","MOBOT","2453027","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M., 9-02-",NA,NA,NA,"Lyman B. Smith","Smith 11108","1957","2","9","Brazil","Santa Catarina",NA,"Curitibanos. Bog, 5 km west of Curitibanos on the road to Campos Novos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2018-06-22 05:25:00-03","MO","MOBOT","2453041","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M.",NA,NA,NA,"Pe. Raulino Reitz","Reitz 3278","1950",NA,NA,"Brazil","Santa Catarina",NA,"São Joaquim. Cambajuva, banhado do campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2010-01-25 20:06:00-02","MO","MOBOT","2489975","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke",NA,NA,NA,NA,"Troels M. Pedersen","Pedersen 7638","1965","12","23","Paraguay","Misiones",NA,"Santiago, Estancia La Soledad",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2011-12-22 05:01:00-02","MO","MOBOT","2489989","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke",NA,NA,NA,NA,"Teodoro Rojas","Rojas 6913","1934",NA,NA,"Paraguay","Amambay",NA,"Cerro Corá, Sierra de Amambay. Barranca húmeda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2011-12-22 05:01:00-02","MO","MOBOT","2490003","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M.",NA,NA,NA,"Teodoro Rojas","Rojas 6364","1935",NA,NA,"Paraguay","Amambay",NA,"Estrella. Sierra de Amambay, campo Ipacaré, estero",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2011-12-22 05:01:00-02","MO","MOBOT","2490018","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke",NA,NA,NA,NA,"Teodoro Rojas","Rojas 5794","1932",NA,NA,"Paraguay","Caazapá",NA,"Abaí: region de San Juan Nepomureno, campo estero Ipayeri",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2009-05-15 13:24:00-03","MO","MOBOT","2490031","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke",NA,NA,NA,NA,"Pedro Jörgensen","Jörgensen 4492","1929","1","12","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-07-25 14:09:00-03","MO","MOBOT","2490046","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Barros, M.",NA,NA,NA,"Émile Hassler","Hassler 8563","1905","1",NA,"Paraguay","Guairá",NA,"Cordillera de Villa-Rica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"347","2021-02-02 10:32:00-03","MO","MOBOT","2490056","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke",NA,NA,NA,NA,"C. V. Pavetti","Pavetti Morín 10785","1932",NA,NA,"Paraguay","Caazapá",NA,"Abaí, region de San Juan Nemponureno?. Campo estero Ipayeré",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2010-01-29 20:51:00-02","MO","MOBOT","2519750","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke",NA,NA,NA,NA,"W.G. Herter","Herter 1902",NA,NA,NA,"Uruguay","Colonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2016-06-16 08:27:00-03","MO","MOBOT","261645","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|H. Velázquez","Zardini 26432","1991","2","9","Paraguay","Paraguarí",NA,"National Park Ybycu'í. Northeastern area of park, Arroyo Corrientes.","-56.7666667","-26",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","545",NA
"350","2017-08-22 07:52:00-03","MO","MOBOT","264143","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","Zardini 26837","1991","3","3","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Middle area.","-57.1166667","-25.2",NA,NA,NA,NA,NA,NA,NA,"South America","297.00000000",NA,NA,NA,NA,NA,NA,NA,"4","562",NA
"351","2008-05-27 22:02:00-03","MO","MOBOT","264529","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|E. Velázquez","Zardini 18639","1990","1","27","Paraguay","Central",NA,"Estero del Ypoá, 13 km SW of Nueva Italia, SW of Pindoty. Inundated savanna.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3","274",NA
"352","2016-04-28 11:03:00-03","MO","MOBOT","264854","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|Ru. Velázquez","Zardini 26985","1991","3","3","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Southern area.","-57.1166667","-25.2",NA,NA,NA,NA,NA,NA,NA,"South America","297.00000000",NA,NA,NA,NA,NA,NA,NA,"4","565",NA
"353","2016-01-21 11:48:00-02","MO","MOBOT","265039","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini","Zardini 8183","1988","12","3","Paraguay","Cordillera",NA,"Meseta Ybytú. Silla, Serranía de Tobatí.","-57.1166667","-25.2",NA,NA,NA,NA,NA,NA,NA,"South America","297.00000000",NA,NA,NA,NA,NA,NA,NA,"4","88-116",NA
"354","2019-07-31 04:35:00-03","MO","MOBOT","265051","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|Aníbal Aguayao|María T. Florentín P.","Zardini 9037","1988","12","21","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Bog in NE corner of the park near Salto Mbocaruzú on Arroyo Corrientes.","-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3","88-140",NA
"355","2016-06-16 08:25:00-03","MO","MOBOT","265092","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|A. Salina","Zardini 24969","1990","12","7","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada, 1 km from the coast.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","500",NA
"356","2013-08-23 04:12:00-03","MO","MOBOT","265426","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke",NA,NA,NA,NA,"Llewelyn Williams","Williams 15922",NA,NA,NA,"Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2008-05-27 22:02:00-03","MO","MOBOT","265437","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke",NA,NA,NA,NA,"Ellsworth P. Killip","Killip 37666",NA,NA,NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2016-11-01 10:28:00-02","MO","MOBOT","266572","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B. Clarke","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","Zardini 18979","1990","2","10","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,"South America","200.00000000",NA,NA,NA,NA,NA,NA,NA,"4","287",NA
