"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","recordNumber","infraspecificEpithet","continentOcean","preparationType","class","relationshipType","relatedCatalogItem","fieldNumber","sex"
"340","2019-08-22 08:00:49-03","UESC","UESC","24701","S","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dick ex Pfeiffer",NA,NA,NA,NA,"Ronison R. dos Santos,","2017","08","09","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"Epifíta.","UESC0024701",NA,"Angiospermae","Florideophycidae","61245",NA,"auto","430",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"341","2019-08-22 08:00:49-03","UESC","UESC","24689","S","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa",NA,NA,NA,NA,NA,"Ronison R. dos Santos,","2017","07","09","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"Epifíta.","UESC0024689",NA,"Angiospermae","Florideophycidae","61245",NA,"auto","428",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"342","2019-08-15 09:03:25-03","UESC","UESC","10487","S","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa subsp. floccosa","Salm-Dick ex Pfeiffer",NA,NA,NA,NA,"E.A. Rocha","2005","04","14","Brasil","Bahia","Areia",NA,"-35.791944","-6.9175","35W47'31''","6S55'3''",NA,NA,"Epífita, cerca de 1,5-2,2 m de comprimento.","UESC0010487",NA,"Angiospermae","Florideophycidae",NA,NA,NA,"1309","subsp. floccosa",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"343","2019-08-15 09:03:25-03","UESC","UESC","15508","S","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa subsp. floccosa","Salm-Dick ex Pfeiffer",NA,NA,NA,NA,"E.A. Rocha","2008","07","15","Brasil","Bahia","Ilhéus",NA,"-39.1575","-14.804722","39W9'27''","14S48'17''",NA,NA,"Epífita, cerca de 1,2 - 1,5m de comprimento.; Planta ornamental. Frequente no local.","UESC0015508",NA,"Angiospermae","Florideophycidae",NA,NA,NA,"1644","subsp. floccosa",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"344","2015-09-04 16:04:59-03","MNHN","RECOLNAT_MNHN_P","P04557100","PreservedSpecimen",NA,"Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.",NA,NA,NA,NA,"Anderson, W.R.|Stieber, M.","1972","2","18","Brasil","Minas Gerais",NA,"Serra do Espinhaço. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"1225",NA,"Plants of the Planalto do Brasil. . Prélévement Appcureil végétatif pour Pr. Kluge (Allenagne). M. Malplanche 1993. Field work conducted with the collaboration of the Universidade de Brasília and the Instituto de Pesquisas e Experimentação Agrícola do Norte, supported in part by funds from the National Science Foudation. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04557100' target='other'> <mi>dwc_moreinfo</mi></a>","P04557100","P04557100_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"36209",NA
"345","2015-09-04 16:04:59-03","MNHN","RECOLNAT_MNHN_P","P04557101","PreservedSpecimen",NA,"Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.",NA,NA,NA,NA,"Reitz, R.|Klein, R.","1957","10","24","Brasil","Santa Catarina",NA,"Serra da Boa Vista, S. José. Santa Catarina, Sul, Brasil, América do Sul",NA,NA,NA,NA,"1200",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04557101' target='other'> <mi>dwc_moreinfo</mi></a>","P04557101","P04557101_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"5424",NA
"346","2015-09-04 16:04:59-03","MNHN","RECOLNAT_MNHN_P","P04557102","PreservedSpecimen",NA,"Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.",NA,NA,NA,NA,"Hutchison, P.C.","1957","8","17","Peru",NA,NA,"Province Tarma. Department Junin. Near La Merced. On Hacienda La Romilda. Peru",NA,NA,NA,NA,"900",NA,"Sixth Botanical Garden Expedition to the Andes, 1957-1958. Director, T.H. Goodspeed. . Distributed by the Herbarium of the University of California. Cult. Notes: Received as plants Oct., 1957 at UCBG. Pressed March 15, 1960 by M. Kimnach. Field number 1888; cultivation number 57.781. Grown from imported plants of the above collection at u niversity of California Botanic Garden, Berkeley. Prélévement Appareil végétatif pour Pr. Kluge (Allemagne) M. Malplanche 1993. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04557102' target='other'> <mi>dwc_moreinfo</mi></a>","P04557102","P04557102_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"1888",NA
"347","2015-09-04 16:04:59-03","MNHN","RECOLNAT_MNHN_P","P04557104","PreservedSpecimen",NA,"Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.",NA,NA,NA,NA,"Smith, L.B.|Segadas-Vianna, F.|Vattimo, I.|Silva, S.L.O.|Dau, L.|Machline, G.C.|Augusto, J.","1952","4","10","Brasil","Rio de Janeiro",NA,"Old road up the Serra to Petrópolis. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"500","700",". . Prélévement Appareil Végétatif pour Pr. Kluge (Allemagne). M. Malplanche, 1993 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04557104' target='other'> <mi>dwc_moreinfo</mi></a>","P04557104","P04557104_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"6481",NA
"348","2015-11-06 15:01:44-02","MNHN","RECOLNAT_MNHN_P","P00076009","PreservedSpecimen",NA,"Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa tucumanensis","(F.A.C.Weber) Barthlott & N.P.Taylor","Zappi",NA,NA,NA,"s.c.",NA,NA,NA,"Argentine",NA,NA,"Flora Tucumana.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00076009' target='other'> <mi>dwc_moreinfo</mi></a>","P00076009","P00076009_01",NA,NA,NA,NA,NA,NA,"tucumanensis",NA,"hb",NA,NA,NA,"156",NA
"349","2015-09-04 16:04:59-03","MNHN","RECOLNAT_MNHN_P","P04557103","PreservedSpecimen",NA,"Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.",NA,NA,NA,NA,"Smith, L.B.|Reitz, R.","1964","10","12","Brasil","Santa Catarina","Catanduvas",". Catanduvas, Santa Catarina, Sul, Brasil, América do Sul","-51.75","-27.05",NA,NA,"700","800",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04557103' target='other'> <mi>dwc_moreinfo</mi></a>","P04557103","P04557103_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"12423",NA
"350","2015-09-04 16:04:59-03","MNHN","RECOLNAT_MNHN_P","P04557105","PreservedSpecimen",NA,"Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.",NA,NA,NA,NA,"Chevalier","1928","10","1","Brasil","Rio de Janeiro","Rio de Janeiro","Bresil Sud Est, Rio de Janeiro, Tijuca. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Voyage Au Brésil . . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04557105' target='other'> <mi>dwc_moreinfo</mi></a>","P04557105","P04557105_01",NA,NA,"57442",NA,"auto",NA,NA,NA,"hb",NA,NA,NA,NA,NA
"351","2015-09-04 16:04:59-03","MNHN","RECOLNAT_MNHN_P","P04557099","PreservedSpecimen",NA,"Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.",NA,NA,NA,NA,"Dusén, P.|Dusén, P.","1914","9","25","Brasil","Paraná","Ponta Grossa","Villa Velha, cult. Ponta Grossa, Paraná, Sul, Brasil, América do Sul","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Plantae Brasilienses. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04557099' target='other'> <mi>dwc_moreinfo</mi></a>","P04557099","P04557099_01",NA,NA,"46557",NA,"auto",NA,NA,NA,"hb",NA,NA,NA,"15591",NA
"352","2015-09-04 16:04:59-03","MNHN","RECOLNAT_MNHN_P","P04557106","PreservedSpecimen",NA,"Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.",NA,NA,NA,NA,"Dusén, P.","1914","9","25","Brasil","Paraná","Ponta Grossa","Villa Velha. Ponta Grossa, Paraná, Sul, Brasil, América do Sul","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,". . Reçu le 25 Février 1937. Prélévement Appareil Végétatif pour Pr. Kluge (Allemagne). M. Malplanche, 1993 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04557106' target='other'> <mi>dwc_moreinfo</mi></a>","P04557106","P04557106_01",NA,NA,"46557",NA,"auto",NA,NA,NA,"hb",NA,NA,NA,"15591",NA
"353","2020-12-11 11:34:16-03","UFMG","BHCB","118292","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.",NA,"2015","05","12","Viana, PL; Mota, NFO; Echternacht, LA; Silva, LVC; Maciel, GM","2008","03","13","Brasil","Minas Gerais","Aiuruoca","Parque Estadual do Papagaio, Subida para a Pedra do Chapéu, na Serra do Careta","-44.766667","-22.1","-44.766667","-22.1","1900","1900","Frutos imaturos verde claro; Rupícola","BHCB024504",NA,"Dicotyledon",NA,NA,NA,NA,"4002",NA,"Southern America",NA,NA,NA,NA,NA,NA
"354","2020-12-11 11:34:16-03","UFMG","BHCB","113568","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.",NA,"2015","05","12","Souza, DT; Almeida, TE; Giorni, VT","2007","04","19","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Chapada, capão 6","-43.340364","-18.218611","-43.340364","-18.218611",NA,NA,"Epífita, fruto branco; Capão","BHCB006484",NA,"Dicotyledon",NA,NA,NA,NA,"95",NA,"Southern America",NA,NA,NA,NA,NA,NA
"355","2020-12-11 11:34:16-03","UFMG","BHCB","141123","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.",NA,"2010","03","10","Neves, DRM; Martins, LC; Martins, A; Hughes, FM","2010","03","08","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, Trilha para pedra roxa.","-41.736111","-20.394444","-41.736111","-20.394444","1144","1144",NA,"BHCB049642",NA,"Dicotyledon",NA,NA,NA,NA,"860",NA,"Southern America",NA,NA,NA,NA,NA,NA
"356","2020-12-11 11:34:16-03","UFMG","BHCB","144580","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.",NA,NA,NA,NA,"Rodrigues, LC","2008","09","17","Brasil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Alto do Palácio","-43.516667","-19.25","-43.516667","-19.25","1400","1400","erva em alforamento, flor branca",NA,NA,"Dicotyledon",NA,NA,NA,NA,"129",NA,"Southern America",NA,NA,NA,NA,NA,NA
"357","2020-12-11 11:34:16-03","UFMG","BHCB","147530","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.",NA,NA,NA,NA,"Gasper, AL de; Stehmann, JR; Bueno, ML; Leal, BSS; Rezende, VL","2011","03","19","Brasil","Minas Gerais","Delfim Moreira","Fazenda Boa Esperança - Trilha dos Romeiros - Tril, Floresta Atlântica","-45.312222","-22.590556","-45.312222","-22.590556","1378","1378","beira da estrada epífita, flor cor: fruto: Maduro esbranquiçado",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2709",NA,"Southern America",NA,NA,NA,NA,NA,NA
"358","2020-12-11 11:34:16-03","UFMG","BHCB","178712","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.",NA,"2015","11",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","2015","09","22","Brasil","Minas Gerais","Itabirito","RPPN Cata Branca","-43.848611","-20.228611","-43.848611","-20.228611",NA,NA,"Prensado em álcool; Erva epífita; flores brancas; frutos laranjas.; Capão em Campo Rupestre Quartzítico",NA,NA,"Dicotyledon",NA,NA,NA,NA,"711",NA,"Southern America",NA,NA,NA,NA,NA,NA
"359","2020-12-11 11:34:16-03","UFMG","BHCB","179076","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.",NA,"2015","11",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2015","09","25","Brasil","Minas Gerais","Ouro Preto","RPPN Capanema","-43.605","-20.197222","-43.605","-20.197222",NA,NA,"Prensado em álcool; Erva rupícola; ca. 0,7m alt; flores brancas.; Campo Rupestre Quartzítico",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2620",NA,"Southern America",NA,NA,NA,NA,NA,NA
"360","2020-12-11 11:34:16-03","UFMG","BHCB","192435","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.",NA,NA,NA,NA,"Monteiro, RF; Silva, FS; Ribeiro, R","2011","09","20","Brasil","Minas Gerais","Caldas","Pedra Branca, Morro próximo à pedreira. 6km a cidade. Afloramento rochoso.","-46.370556","-21.977778","-46.370556","-21.977778","1491","1491","Epífia em árvore de 4m altura, caule verde e flores alvo-hialinas.; Afloramento rochoso.","BHCB192435",NA,"Dicotyledon",NA,NA,NA,NA,"359",NA,"Southern America",NA,NA,NA,NA,NA,NA
"361","2020-12-11 11:34:16-03","UFMG","BHCB","53745","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor",NA,NA,NA,NA,"França, GS; Stehmann, JR","2000","10","12","Brasil","Minas Gerais","Camanducaia","Mata do Altair.","-46.936667","-22.713889","-46.936667","-22.713889","1900","1900","Epífita, flores amarelo claro",NA,NA,"Dicotyledon",NA,NA,NA,NA,"127","pulvinigera","Southern America",NA,NA,NA,NA,NA,NA
"362","2020-12-11 11:34:16-03","UFMG","BHCB","22533","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor",NA,NA,NA,NA,"Borba, EL","1993","09","16","Brasil","Espírito Santo","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,"39","pulvinigera","Southern America",NA,NA,NA,NA,NA,NA
"363","2020-12-11 11:34:16-03","UFMG","BHCB","22533","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor",NA,NA,NA,NA,"Borba, EL","1993","09","16","Brasil","Espírito Santo","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,"39","pulvinigera","Southern America",NA,NA,NA,NA,NA,NA
"364","2020-12-11 11:34:16-03","UFMG","BHCB","32099","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,"s.n.","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"365","2020-12-11 11:34:16-03","UFMG","BHCB","32099","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,"s.n.","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"366","2020-12-11 11:34:16-03","UFMG","BHCB","34643","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,"s.n.","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"367","2020-12-11 11:34:16-03","UFMG","BHCB","34643","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,"s.n.","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"368","2020-12-11 11:34:16-03","UFMG","BHCB","47870","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,"s.n.","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"369","2020-12-11 11:34:16-03","UFMG","BHCB","70490","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor",NA,"2015","05","12","Brugger, M","1988","10","15","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó.",NA,NA,NA,NA,NA,NA,"Epilítica, observada também como epífita. Flores branco-amareladas; A beira de rio","BHCB024505",NA,"Dicotyledon",NA,NA,NA,NA,"22930","pulvinigera","Southern America",NA,NA,NA,NA,NA,NA
"370","2020-12-11 11:34:16-03","UFMG","BHCB","7355","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor",NA,NA,NA,NA,"Paula, JA; et al.","1986","04","05","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.666667","-19.816667","-43.666667","-19.816667","1620","1620","Campo;1ºestação de coleta;",NA,NA,"Dicotyledon",NA,NA,NA,NA,"9","pulvinigera","Southern America",NA,NA,NA,NA,NA,NA
"371","2020-12-11 11:34:16-03","UFMG","BHCB","75413","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor",NA,NA,NA,NA,"Mota, RC da; Versieux, LM; Viana, PL; Carvalho, A","2002","09","13","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo.","-43.547222","-19.076667","-43.547222","-19.076667",NA,NA,"Planta coletada em borda de mata semidecídua; erva epífita, flores cremes com o ápice do primeiro verticilo floral avermelhado.",NA,NA,"Dicotyledon",NA,NA,NA,NA,"1681","pulvinigera","Southern America",NA,NA,NA,NA,NA,NA
"372","2020-12-11 11:34:16-03","UFMG","BHCB","3575","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor",NA,NA,NA,NA,"Grandi, TSM","1982","02","15","Brasil","Alagoas","Maceió",NA,"-35.7352981567383","-9.6658296585083",NA,NA,NA,NA,"cultivado;herbáceo;bagos brancos;ramos eretos,depois pêndulos,chegando a 3m;",NA,NA,"Dicotyledon",NA,"34538",NA,"auto","852","pulvinigera","Southern America",NA,NA,NA,NA,NA,NA
"373","2020-12-11 11:34:16-03","UFMG","BHCB","52902","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor",NA,NA,NA,NA,"Silva, JM; et al.",NA,NA,NA,"Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"55154",NA,"auto","s.n.","pulvinigera","Southern America",NA,NA,NA,NA,NA,NA
"374","2020-12-11 11:34:16-03","UFMG","BHCB","18196","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor",NA,NA,NA,NA,"Leoni, LS","1987","09",NA,"Brasil","Minas Gerais","Carangola","Fazenda Santa Rita.","-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"21913",NA,"auto","66","pulvinigera","Southern America",NA,NA,NA,NA,NA,NA
"375","2020-12-11 11:34:16-03","UFMG","BHCB","8273","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor",NA,NA,NA,NA,"Grandi, TSM; et al.","1987","02","25","Brasil","Minas Gerais","Ouro Preto","Itacolomi.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Campo rupestre;epífita;",NA,NA,"Dicotyledon",NA,"44599",NA,"auto","2394","pulvinigera","Southern America",NA,NA,NA,NA,NA,NA
"376","2020-12-11 11:34:16-03","UFMG","BHCB","174115","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor",NA,"2005","11",NA,"Torres, RB","2000","04","05","Brasil","Minas Gerais","Camanducaia","Mata dos Candidos","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Erva epífita, frutos maduros rosados.","BHCB019591",NA,"Dicotyledon",NA,"22140",NA,"auto","1215","pulvinigera","Southern America",NA,NA,NA,NA,NA,NA
"377","2020-12-11 11:34:16-03","UFMG","BHCB","15340","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor",NA,"2015","05","13","Andrade, PM de; Renato, D; Souza, HC","1986","10","16","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Epífita, flores brancas, botões vermelhos; Mata ciliar","BHCB024550",NA,"Dicotyledon",NA,"30417",NA,"auto","819","pulvinigera","Southern America",NA,NA,NA,NA,NA,NA
"378","2020-12-11 11:34:16-03","UFMG","BHCB","26517","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"20553",NA,"auto","s.n.","pulvinigera","Southern America",NA,NA,NA,NA,NA,NA
"379","2020-12-11 11:34:16-03","UFMG","BHCB","26517","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"20553",NA,"auto","s.n.","pulvinigera","Southern America",NA,NA,NA,NA,NA,NA
"380","2020-12-11 11:34:16-03","UFMG","BHCB","6589","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor",NA,NA,NA,NA,"Grandi, TSM; et al.","1985","09","28","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"Campo;herbáceo;flores cremes;",NA,NA,"Dicotyledon",NA,"22051",NA,"auto","1951","pulvinigera","Southern America",NA,NA,NA,NA,NA,NA
"381","2020-12-11 11:34:16-03","UFMG","BHCB","28378","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor",NA,NA,NA,NA,"Stehmann, JR; Zappi, DC; et al.","1990","09","11","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"Afloramentos rochosos quartizíticos; eretas; flores erupentes",NA,NA,"Dicotyledon",NA,"33136",NA,"auto","241","pulvinigera","Southern America",NA,NA,NA,NA,NA,NA
"382","2020-12-11 11:34:16-03","UFMG","BHCB","28378","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"33136",NA,"auto","s.n.","pulvinigera","Southern America",NA,NA,NA,NA,NA,NA
"383","2021-02-11 17:18:26-03","UFPR","UPCB","64633","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiffer","Guimarães, O.A.","2007","01","05","Labiak, P.H.","2006","10","03","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, estrada do Poço Preto.","-54.425","-25.625","-54.425","-25.625","170","170","Epífita no dossel, flores alvas. Floresta estacional semi-decidual..",NA,NA,NA,NA,NA,NA,NA,"3844",NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-02-11 17:18:26-03","UFPR","UPCB","67597","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Cardoso, W.C.","2019","08","20","Meirelles, J.","2009","09","04","Brasil","Paraná","Curitiba","Capão do Jardim Botânico. Floresta Ombrófila Mista.","-49.233333","-25.433333","-49.233333","-25.433333",NA,NA,"Epífita, flor branca..",NA,NA,NA,NA,NA,NA,NA,"381",NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-02-11 17:18:26-03","UFPR","UPCB","87199","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Ariati, V.","2013",NA,NA,"Ariati, V.","2012",NA,NA,"Brasil","Paraná","Telêmaco Borba, UHE Mauá",NA,"-50.706944","-24.100556","-50.706944","-24.100556",NA,NA,"Epífita..",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA
