"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","minimumElevationInMeters","imagecode","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"208","2020-12-21 16:35:55-03","MBM","MBM","342489","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Cordeiro, J.; Barboza, E.","Caxambú, M.G.","1247","2006","11","17","Southern America","Brazil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,"Árvore ca. 7m de altura, com material fértil. Relevo montanhoso. Vegetação Floresta Ombrófila Densa Montana.","MBM342489",NA,"MBM342489",NA,NA,NA,NA,NA,"12577","auto","2008",NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:35:55-03","MBM","MBM","215700","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, A.F.P.","Carelli, B.P.; et al.; et al.","6",NA,NA,NA,"Southern America","Brazil","Paraná","Sertanópolis","Fazenda Ferraz","-51.0363998413086","-23.0585994720459",NA,"Árv, 5-6m, copa cortada, ramos laterais com sicônios glabrosos ostiolo elevado, verde claros","MBM215700",NA,"MBM215700",NA,NA,NA,NA,NA,"19992","auto","2010","01","12",NA,NA,NA,NA,NA
"210","2020-12-21 16:35:55-03","MBM","MBM","315150","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, A.F.P.","Sevegnani, L.","s.n.","2000","06","05","Southern America","Brazil","Santa Catarina","Blumenau","Ponte do Tamarindo","-49.0661010742188","-26.9193992614746",NA,NA,"MBM315150",NA,"MBM315150",NA,NA,NA,NA,NA,"34291","auto","2010","01","12",NA,NA,NA,NA,NA
"211","2020-12-21 16:35:55-03","MBM","MBM","128586","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Vazquez Avila, M.","Hahn, W.; et al.; et al.","936",NA,NA,NA,"Southern America","Paraguay","Alto Pavana",NA,"Limoy 60 km N of Hernandarias",NA,NA,NA,"Tree 4m tall; white latex; fruits green. Forest","MBM128586","360","MBM128586","360",NA,NA,NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:35:55-03","MBM","MBM","145534","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg, C.C.","Solomon, J.C.","14706",NA,NA,NA,"Southern America","Bolivia",NA,NA,"Beni: Ballivian Province. estancia El Porvenir, 50 km E of the Río Maniqui (San Borja) on the road to Trinidad.Forest island and savannas",NA,NA,NA,"Hemi-epiphytic tree, 15m. Milky latex. Forest island","MBM145534","250","MBM145534","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:35:55-03","MBM","MBM","164103","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Webster, G.L.","Webster, G.L.; et al.; et al.","28959",NA,NA,NA,"Southern America","Ecuador",NA,NA,"Parroquia Nanegal",NA,NA,NA,"Tree 20m high; frs. red","MBM164103","1200","MBM164103","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:35:55-03","MBM","MBM","309333","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, A.F.P.","Zuloaga, F.O.; et al.; et al.","5065","1995","02","28","Southern America","Argentina","Misiones",NA,"Dpto San Pedro, de San Pedro a Puerto Piray, 20 km de San Pedro, Ruta Prov. 16",NA,NA,NA,"Árbol de 4m de alto","MBM309333",NA,"MBM309333",NA,NA,NA,NA,NA,NA,NA,"2010","01","12",NA,NA,NA,NA,NA
"215","2020-12-21 16:35:55-03","MBM","MBM","309336","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, A.F.P.","Múlgura de Romero, M.E.; et al.; et al.","2810","2000","11","19","Southern America","Argentina","Misiones",NA,"Dpto. San Ignacio, Parque Provincial Teyú-cuaré, peñón de la Reina Victoria",NA,NA,NA,"Frecuente en las selvas sobre el peñón. Látex viscoso transparente","MBM309336","150","MBM309336","150",NA,NA,NA,NA,NA,NA,"2010","01","12",NA,NA,NA,NA,NA
"216","2020-12-21 16:35:55-03","MBM","MBM","402334","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Pereira, R.A.S.","Costa, P.C.; Costa, M.F.B.; Costa, M.F.B.","44","2012","11","04","Southern America","Brazil","Espírito Santo","Linhares","Área urbana, estrada de acesso a Pontal do Ipiranga","-39.904306","-19.361528",NA,"Figos na fase E.","MBM402334","25","MBM402334","25",NA,NA,"-39.904306","-19.361528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-12-21 16:35:55-03","MBM","MBM","90179","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg, C.C.","Encarnación, F.","26271",NA,NA,NA,"Southern America","Peru",NA,NA,"Prov. Reguena. Depto. Loreto",NA,NA,NA,"Arbusto 3-4 m alto. ramos eretos caducifólias, frutos axilares bigerminados, abundantes","MBM090179",NA,"MBM090179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-21 16:35:55-03","MBM","MBM","90311","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg, C.C.","Encarnación, F.","26318",NA,NA,NA,"Southern America","Peru",NA,NA,"Prov. Maynas. Depto Loreto",NA,NA,NA,NA,"MBM090311",NA,"MBM090311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-21 16:35:55-03","MBM","MBM","90316","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Berg, C.C.","Encarnación, F.","1296",NA,NA,NA,"Southern America","Peru",NA,NA,"Reguena, Dpto Loreto. Cocha Iricahua, margem izquierda del R. Veagnali, abajo del Herrera",NA,NA,NA,"Arbol 6-8m alto.; latex blanco, tronco 10-12cm diam.; frutos abundantes","MBM090316",NA,"MBM090316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-21 16:35:55-03","MBM","MBM","174008","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Romaniuc Neto, S.","Hatschbach, G.; Pott, A.; Pott, V.; Pott, A.; Pott, V.","62613",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Rio Branco","Rio Bracinho, Salto Roncador","-58.1156005859375","-15.2407999038696",NA,NA,"MBM174008",NA,"MBM174008",NA,NA,NA,NA,NA,"18946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-21 16:35:55-03","MBM","MBM","342482","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Cordeiro, J.; Barboza, E.","Silva, A.R.","367","2007","08","22","Southern America","Brazil","Minas Gerais","Boa Esperança","Fazenda Caxambu (Estrada Boa Esperança-Coqueiral, Km 15)","-45.5657997131348","-21.0900001525879",NA,"Árvore heliófita, ca. 6m de altura, com frutos verdes. Em área aberta.","MBM342482",NA,"MBM342482",NA,NA,NA,NA,NA,"37175","auto","2008",NA,NA,NA,NA,NA,NA,NA
"222","2020-12-21 16:35:55-03","MBM","MBM","199163","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Mendonça-Souza, L.R.","Neto, E.T.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Joanésia","Joanésia","-42.6786003112793","-19.1721992492676",NA,"Mata ciliar. Arbóreo","MBM199163",NA,"MBM199163",NA,NA,NA,NA,NA,"21197","auto","2005","10",NA,NA,NA,NA,NA,NA
"223","2020-12-21 16:35:55-03","MBM","MBM","342488","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Cordeiro, J.; Barboza, E.","Silva, A.R.","304","2007","03","30","Southern America","Brazil","Paraná","Campo Mourão","Parque Estadual do Lago Azul (PELA)","-52.3830986022949","-24.0456008911133",NA,"Árvore ca. 7m de altura. Com frutos, internamente brancos. Relevo ondulado.","MBM342488","562","MBM342488","562",NA,NA,NA,NA,"28572","auto","2008",NA,NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:35:55-03","MBM","MBM","342483","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Cordeiro, J.; Barboza, E.","Caxambú, M.G.","1973","2007","12","14","Southern America","Brazil","Paraná","Campo Mourão","Parque Estadual do Lago Azul (PELA)","-52.3830986022949","-24.0456008911133",NA,"Árvore ca. 8m, com látex branco. Frutos imaturos verdes e maduros escuros. No lago de trilha Peroba.","MBM342483",NA,"MBM342483",NA,NA,NA,NA,NA,"28572","auto","2008",NA,NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:35:55-03","MBM","MBM","16344","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Lindeman, J.; Haas, H.; Haas, H.","3350","1966","12","22","Southern America","Brazil","Paraná","Capanema","Rio Iguaçu","-53.8088989257812","-25.6718997955322",NA,NA,"MBM016344",NA,"MBM016344",NA,NA,NA,NA,NA,"23753","auto",NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:35:55-03","MBM","MBM","16339","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Lindeman, J.; Haas, H.; Haas, H.","2190","1966","08","10","Southern America","Brazil","Paraná","Cerro Azul","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"MBM016339",NA,"MBM016339",NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-21 16:35:55-03","MBM","MBM","322512","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Carelli, B.P.","Carelli, B.P.; et al.; et al.","15","1995","06","26","Southern America","Brazil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,"Árvore ca. 7m alt. latex amarelado, estípulas avermelhadas, sicônio piriforme c. manchas marrons e brancas","MBM322512",NA,"MBM322512",NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-12-21 16:35:55-03","MBM","MBM","322511","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Carelli, B.P.","Soares-Silva, L.H.","s.n.","1995","04","26","Southern America","Brazil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,"Árvore com 8m de altura, sicônios brancos interiormente, beira da mata","MBM322511",NA,"MBM322511",NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:35:55-03","MBM","MBM","125123","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, A.F.P.","Britez, R.M.","1246",NA,NA,NA,"Southern America","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,"Árvore de aproximadamente 17m de altura. Com copa bem ramificada e sicônios verde.","MBM125123",NA,"MBM125123",NA,NA,NA,NA,NA,"24916","auto","2010","01","12",NA,NA,NA,NA,NA
"230","2020-12-21 16:35:55-03","MBM","MBM","255098","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, A.F.P.","Carneiro, J.","806",NA,NA,NA,"Southern America","Brazil","Paraná","Ribeirão do Pinhal","Fazenda Santa Elizabeth","-50.3567008972168","-23.4074993133545",NA,"Arvoreta de grande porte. Floresta","MBM255098",NA,"MBM255098",NA,NA,NA,NA,NA,"21709","auto","2010","01","12",NA,NA,NA,NA,NA
"231","2020-12-21 16:35:55-03","MBM","MBM","358651","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Mano, G.B.","Carneiro, J.","806","2000","11","12","Southern America","Brazil","Paraná","Ribeirão do Pinhal","Fazenda Santa Elizabeth","-50.3567008972168","-23.4074993133545",NA,"Árvore de grande porte.; Floresta.","MBM358651",NA,"MBM358651",NA,NA,NA,NA,NA,"21709","auto","2019","05","07",NA,NA,NA,NA,NA
"232","2020-12-21 16:35:55-03","MBM","MBM","59536","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Mendonça-Souza, L.R.","Matthes, L.A.F.","8407",NA,NA,NA,"Southern America","Brazil","São Paulo","Campinas","Bosque dos Jequitibás","-47.060001373291","-22.8999996185303",NA,"Coleção Bosque dos Jequitibás","MBM059536",NA,"MBM059536",NA,NA,NA,NA,NA,"23900","auto","2005","10",NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:35:55-03","MBM","MBM","162288","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Rodrigues, R.R.","Barreto, K.D.; et al.; et al.","209",NA,NA,NA,"Southern America","Brazil","São Paulo","Piracicaba","Parque da ESALQ","-47.6399993896484","-22.7199993133545",NA,NA,"MBM162288",NA,"MBM162288",NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:35:55-03","MBM","MBM","322517","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","glabra","Ficus glabra","Vell.","Carelli, B.P.","Chagas; Silva, F.","1711","1994","06","14","Southern America","Brazil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,"Árvore ca. 12m; influtescência verde com pontos avermelhados, creme internamente.","MBM322517",NA,"MBM322517",NA,NA,NA,NA,NA,"20625","auto","1995",NA,NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:35:55-03","MBM","MBM","227188","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","glabra","Ficus glabra","Vell.","Berg, C.C.","Britez, R.M.","1246",NA,NA,NA,"Southern America","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,"Árvore de aproximadamente 17m de altura com copa bem ramificada e sicônios verdes","MBM227188",NA,"MBM227188",NA,NA,NA,NA,NA,"24916","auto","1992",NA,NA,NA,NA,NA,NA,NA
"236","2020-12-21 16:35:55-03","MBM","MBM","322516","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","glabra","Ficus glabra","Vell.","Carelli, B.P.","Carelli, B.P.; et al.; et al.","6","1995","09","29","Southern America","Brazil","Paraná","Sertanópolis","Fazenda Ferraz","-51.0363998413086","-23.0585994720459",NA,"Árv. 5-6m, copa cortada, ramos laterais com sicônios glabrosos ostíolo elevado, verde claros.","MBM322516",NA,"MBM322516",NA,NA,NA,NA,NA,"19992","auto","1995",NA,NA,NA,NA,NA,NA,NA
"237","2020-12-21 16:35:55-03","MBM","MBM","322515","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","glabra","Ficus glabra","Vell.","Carelli, B.P.","Carelli, B.P.; et al.; et al.","18","1995","09","29","Southern America","Brazil","Paraná","Sertanópolis","Fazenda Ferraz","-51.0363998413086","-23.0585994720459",NA,"Árvore ca. 20m, fruto verde amarelado com estiolo elevado, brácteas escuras, em mata aberta","MBM322515",NA,"MBM322515",NA,NA,NA,NA,NA,"19992","auto",NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-01 15:28:28-03","PUC-RIO","FCAB","6477","PreservedSpecimen","Plantae",NA,"Angiospermae","Moraceae","Ficus","glabra","Ficus glabra","Vellozo.","Solórzano, A.; Oliveira, R.R.","R.R. Oliveira; Solórzano, A.","2461","2002","06","13",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Maciço da Pedra Branca, Floresta do Camorim, Serra do Macaco, bacia do Rio Caçambe.","-43.2075004577637","-22.9027996063232",NA,"Em floresta secundária localizada no fundo do vale, Indivíduo com DAP de 11 cm, Ltura de 10m. Látex branco.","006477","310",NA,"310",NA,NA,NA,NA,"57442","auto","2002","10",NA,NA,NA,NA,NA,NA
"239","2015-09-05 11:38:57-03","MNHN","RECOLNAT_MNHN_P","P06752869","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Pelissari","Gaudichaud, C.",NA,"1833","1","1",NA,"Brasil",NA,NA,"Brésil. Province de Mato-Grosso. Brasil, América do Sul",NA,NA,"hb","Herbier Impérial du Brésil. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752869' target='other'> <mi>dwc_moreinfo</mi></a>","P06752869",NA,"P06752869_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"272",NA,NA
"240","2015-09-05 11:38:58-03","MNHN","RECOLNAT_MNHN_P","P06752871","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Burchell, W.J.",NA,NA,NA,NA,NA,"[Brésil]",NA,NA,"s.l.",NA,NA,"hb","Catalogus Geographicus Plantarum Brasiliae Tropicae. s.d. Donné par la Direction du Jardin Royal de Kew. 487 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752871' target='other'> <mi>dwc_moreinfo</mi></a>","P06752871",NA,"P06752871_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6256",NA,NA
"241","2015-09-05 11:38:57-03","MNHN","RECOLNAT_MNHN_P","P06752868","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Burchell",NA,NA,NA,NA,NA,"Brasil",NA,NA,"s.l.",NA,NA,"hb","Catalogus Geographicus Plantarum Brasiliae Tropicae. s.d. Donné par la Direction du Jardin Royal de Kew. 487 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752868' target='other'> <mi>dwc_moreinfo</mi></a>","P06752868",NA,"P06752868_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7224",NA,NA
"242","2015-09-05 11:38:24-03","MNHN","RECOLNAT_MNHN_P","P06752282","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Pelissari","Glaziou, A.",NA,"1884","12","28",NA,"Brasil","Rio de Janeiro",NA,"Brésil, Guanabara, Rio das Flores. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,"hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752282' target='other'> <mi>dwc_moreinfo</mi></a>","P06752282",NA,"P06752282_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17775",NA,NA
"243","2015-09-05 11:38:24-03","MNHN","RECOLNAT_MNHN_P","P06752285","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Pelissari","Glaziou, A.",NA,"1884","2","26",NA,"Brasil","Minas Gerais",NA,"Morro de S. Vicente à Ouro Preto. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"hb","Plantes des environs de Rio-de-Janeiro et d'Ouro-Preto - Brésil, recueillies en 1883 et 1884. . Reçu le 6 aout 1885 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752285' target='other'> <mi>dwc_moreinfo</mi></a>","P06752285",NA,"P06752285_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15429",NA,NA
"244","2015-09-05 11:38:24-03","MNHN","RECOLNAT_MNHN_P","P06752286","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Pelissari","Glaziou, A.",NA,"1884","2","26",NA,"Brasil","Rio de Janeiro",NA,"Brésil. Rio de Janeiro, Morro de S. Vicente à Ouro Preto. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,"hb",". . dnné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752286' target='other'> <mi>dwc_moreinfo</mi></a>","P06752286",NA,"P06752286_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15429",NA,NA
"245","2015-09-05 11:38:57-03","MNHN","RECOLNAT_MNHN_P","P06752858","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Renvoize, S.A.",NA,"1978","10","23",NA,"Paraguai",NA,NA,"Itapua. Opposite Puerto Piray, Misiones Prov. . Paraguai",NA,NA,"hb","Royal Botanic Gardens, Kew/Darwinion, Buenos Aires Joint Expedition. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752858' target='other'> <mi>dwc_moreinfo</mi></a>","P06752858","200","P06752858_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3226",NA,NA
"246","2016-11-04 10:58:07-02","MNHN","RECOLNAT_MNHN_P","P06752859","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Krapovickas, A.|Cristóbal, C.L.",NA,"1967","12","9",NA,"Argentina",NA,NA,"Prov. Chaco Dep. Resistencia Loc. Isla Antequeras. Argentina, América do Sul",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752859' target='other'> <mi>dwc_moreinfo</mi></a>","P06752859",NA,"P06752859_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13666",NA,NA
"247","2015-09-05 11:38:57-03","MNHN","RECOLNAT_MNHN_P","P06752861","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Balansa, B.",NA,"1874","6","1",NA,"Paraguai",NA,NA,"Paraguay. Paraguai",NA,NA,"hb","Pl. du Paraguay. - 1874-1877. Juin 1874. Reçu le 7 mai 1878 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752861' target='other'> <mi>dwc_moreinfo</mi></a>","P06752861",NA,"P06752861_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1987",NA,NA
"248","2015-09-05 11:38:57-03","MNHN","RECOLNAT_MNHN_P","P06752862","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Woolston, A.",NA,"1956","3","17",NA,"Paraguai",NA,NA,"Dep. San Pedro, Colonia Primavera. Paraguai",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752862' target='other'> <mi>dwc_moreinfo</mi></a>","P06752862",NA,"P06752862_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"665",NA,NA
"249","2015-09-05 11:38:57-03","MNHN","RECOLNAT_MNHN_P","P06752864","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Prance, G.T.|Steward, W.C.|Ramos, J.F.|Monteiro, O.P.",NA,"1971","3","20",NA,"Brasil","Roraima",NA,"Posto Mucajaí. Roraima, Norte, Brasil, América do Sul",NA,NA,"hb","Plants of Brazilian Amazonia. . Field work supported in greater part by the National Science Foundation and carried in collaboration with the Instituto Agronomico do Norte, Belém. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752864' target='other'> <mi>dwc_moreinfo</mi></a>","P06752864",NA,"P06752864_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11129",NA,NA
"250","2015-09-05 11:38:57-03","MNHN","RECOLNAT_MNHN_P","P06752865","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Prance, G.T.|Steward, J.R.|Ramos, J.F.|Farias, L.G.",NA,"1969","2","28",NA,"Brasil","Amazonas",NA,"Basin of Rio Demeni, Vicinity of Tototobi. Amazonas, Norte, Brasil, América do Sul",NA,NA,"hb","Plants of Brazilian Amazonia. . Field work carried ou in collaboration with the Instituto de Pesquisas e Experimentação Agropecuária do Norte, Belém and financed in greater part by the National Science Foundantion. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752865' target='other'> <mi>dwc_moreinfo</mi></a>","P06752865",NA,"P06752865_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10346",NA,NA
"251","2015-09-05 11:38:57-03","MNHN","RECOLNAT_MNHN_P","P06752866","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Gaudichaud, C.",NA,"1833","1","1",NA,"Brasil","Rio Grande do Sul",NA,"Brésil. Province de Rio-Grande. Rio Grande do Sul, Sul, Brasil, América do Sul",NA,NA,"hb","Herbier Impérial du Brésil. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752866' target='other'> <mi>dwc_moreinfo</mi></a>","P06752866",NA,"P06752866_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1726",NA,NA
