"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"214","2010-11-13 04:25:00-02","MO","MOBOT","2476141","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg",NA,"Roberto M. Klein","Klein 1216","1968","1","29","South America","Brazil","Santa Catarina",NA,"Morro de Fazenda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2009-07-17 17:34:00-03","MO","MOBOT","3204257","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","R.L. Liesner","Per Dusén","Dusén 8319","1909",NA,NA,"South America","Brazil","Paraná",NA,"ALexandra, ad marg. silvulae.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2008-05-27 22:02:00-03","MO","MOBOT","3204416","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","D. Legrand","Gert G. Hatschbach","Hatschbach 18600","1968","2","14","South America","Brazil","Paraná",NA,"Picadão Cambara-Col. Limeria (mun. Paranagua).",NA,NA,"20.00000000","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2008-05-27 22:02:00-03","MO","MOBOT","3204568","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","M. Sobral","Gert G. Hatschbach","Hatschbach 16497","1967","6","1","South America","Brazil","Paraná",NA,"Serrinha (mun. Guaraqueçaba).",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-03-12 04:39:00-03","MO","MOBOT","3204694","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","B.K. Holst","Gösta Jönsson","Jönsson 620a","1914",NA,NA,"South America","Brazil","Paraná",NA,"Serra do Mar, Volta Grande, in sliva primaeva.",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2008-05-27 22:02:00-03","MO","MOBOT","3204782","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","D. Legrand","Gert G. Hatschbach","Hatschbach 18491","1968","1","18","South America","Brazil","Paraná",NA,"Serrinha (mun. Guaraqueçaba).",NA,NA,"50.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2008-05-27 22:02:00-03","MO","MOBOT","3205784","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg",NA,"Gert G. Hatschbach","Hatschbach 18256","1968","1","6","South America","Brazil","Paraná",NA,"Mun. Guaratuba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2008-05-27 22:02:00-03","MO","MOBOT","3205889","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","M. Sobral","Gert G. Hatschbach","Hatschbach 16503","1967","6","1","South America","Brazil","Paraná",NA,"Serrinha (mun. Guaraqueçaba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-07-26 09:21:00-03","MO","MOBOT","3204540","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","D. Legrand","Gert G. Hatschbach","Hatschbach 18701","1968","3","9","South America","Brazil","Paraná","Guaraqueçaba","Serrinha. Mata pluvail da encosta de moro.","-48.3288993835449","-25.3066997528076","50.00000000","100.00000000",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"223","2020-08-31 09:07:47-03","INPA","INPA","251839","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"Campos, MCR","862","2006","07","17","Southern America","Brasil","São Paulo","Ubatuba","Núcleo Picinguaba/PESM. Trilha da casa da Farinha; parcela E, subparcela 90.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"INPA0251839","INPA0251839 INPA0251839_e","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-08-31 09:07:47-03","INPA","INPA","271134","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg",NA,"Colletta, GD","1162","2013","05","02","Southern America","Brasil","São Paulo","Tapiraí","Reserva Particular de Votorantim (CBA), UHE Alecrim, trilha da Chaminé.","-47.5","-23.9599990844727",NA,NA,NA,NA,"INPA0271134",NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-08-31 09:07:47-03","INPA","INPA","203570","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Kawasaki, ML","Silva, JM da","2430","1998","08","28","Southern America","Brasil","Paraná","Guratuba","Estrada para a Colônia Limeira.",NA,NA,NA,NA,NA,NA,"INPA0203570","INPA0203570 INPA0203570_e",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"226","2021-01-10 20:47:02-03","INPA","INPA","224257","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Souza, MC de","Guedes, R","2284","1993","02","03","Southern America","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas. Trilha do Morro do Calcário, ponto 900. Área P3D.","-42.25","-22.5",NA,NA,NA,NA,"INPA0224257","INPA0224257 INPA0224257_e",NA,NA,"-42.25","-22.5","2008","03","19",NA,NA,NA,NA,NA
"227","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","21499",NA,"Plantae",NA,NA,"Myrtaceae","Marlierea","cf. obscura","Marlierea cf. obscura","O.Berg","M. Sobral/2003","J. Rossini; et al","513","2003","09","02",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Arvoreta 7m. Folha discolor, frutos imaturos verde claros, maduros vinho. Meia encosta.","MBML021499","MBML021499",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","10739",NA,"Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","M. Sobral/1995","L. D. Thomaz","1473","1993","06","23",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Altura 18m, PAP 63cm, caule interno branco. Estéril.","MBML010739","MBML010739",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","20370",NA,"Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","M. Sobral/2003","R.R. Vervloet; et al","2204","2003","04","10",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Arbusto de 8m, frutos imaturos de cor verde, maduros de cor vinho, fundo de vale, dossel 18m.","MBML020370","MBML020370",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","22580",NA,"Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","M.F. Santos/XI-2011","L. Kollmann","6909","2004","07","28",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Arvoreto 3,5 m na sombra. Caule descascando. Frutos verdes.","MBML022580","MBML022580",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","33684",NA,"Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","M. Sobral/2008","L. Kollmann; et al","10623","2008","02","15",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.519444","-20.291389",NA,NA,NA,"Arvoreto 6m, frutos verdes. Material prensado em álcool.","MBML033684","MBML033684",NA,NA,"40W31'10","20S17'29",NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","34477",NA,"Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","M.F. Santos/XI-2011","A. M. Amorim; et al","7360","2008","05","05",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.546667","-20.300833",NA,NA,NA,NA,"MBML034477","MBML034477",NA,NA,"40W32'48","20S18'3",NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-06-17 15:25:19-03","UNESP-RC","HRCB","20696","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","Marco A. de Assis","Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-06-17 15:25:19-03","UNESP-RC","HRCB","16262","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","Marcos Sobral","Sanchez, M.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-06-17 15:25:19-03","UNESP-RC","HRCB","8652","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","Dra. Graziela M. Barroso","Costa, R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-06-17 15:25:19-03","UNESP-RC","HRCB","8537","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","G. M. Barroso","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-06-17 15:25:19-03","UNESP-RC","HRCB","31457","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg","Marcos Sobral","Takahasi, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-06-17 15:25:19-03","UNESP-RC","HRCB","31446","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg",NA,"Takahasi, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-06-17 15:25:19-03","UNESP-RC","HRCB","23381","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg",NA,"Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-06-17 15:25:19-03","UNESP-RC","HRCB","16266","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg",NA,"Sanchez, M.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-02-04 10:29:27-03","UFRPE","HST","21010","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","M.Sobral","V.G.Staggemeier","72","2006","02","20",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818","10","10",NA,"Porte arbóreo apresentando frutos maduros de coloração preta. Fenologia a floração inicia em janeiro (com pico em fevereiro), frutificação começa em fevereiro e frutos maduros são encontrados em mairo quantidade em maio. Esta exsicata","HST021010",NA,"37574","auto","47W54'75''","25S3'88''","2007","11",NA,NA,NA,NA,NA,NA
"242","2014-07-30 10:41:04-03","CITSF","HXBH","011078","S","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura o.berg.","Marlierea obscura o.berg.",NA,"Matsumoto, K.","Meyer & Oliveira",NA,"1992","10","13",NA,"BR","MG","Ouro Preto","Estação Ecológica do Tripuí","-43.5081","-20.2875",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,"2011","01","01",NA,NA,NA,NA,NA
"243","2020-09-12 05:00:02-03","US","US","2536740","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg",NA,"G. Hatschbach","18256","1968","1","6","South America - Neotropics","Brazil","Paraná","Guaratuba","Garuva, junto a riacho","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"US01894679","US01894679_01 US01894679_02","41937","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"244","2020-09-12 05:00:02-03","US","US","938769","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg",NA,"E. H. Ule","844","1888","6",NA,"South America - Neotropics","Brazil","Santa Catarina","Blumenau",NA,"-49.0661010742188","-26.9193992614746","105",NA,NA,NA,"US01894676","US01894676_01 US01894676_02","34291","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"245","2020-09-12 05:00:02-03","US","US","938770","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg",NA,"E. H. Ule","705","1888","2",NA,"South America - Neotropics","Brazil","Santa Catarina","Blumenau",NA,"-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"US01894677","US01894677_01 US01894677_02","34291","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"246","2020-09-12 05:00:02-03","US","US","2564258","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg",NA,"G. Hatschbach","14455","1966","5","25","South America - Neotropics","Brazil","Paraná","Morretes","Usina Eletrica Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"US01894669","US01894669_01 US01894669_02","30514","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"247","2020-09-12 05:00:02-03","US","US","2580335","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg",NA,"R. M. Klein","1216","1955","3","17","South America - Neotropics","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385","150",NA,NA,NA,"US01894673","US01894673_01 US01894673_02","27253","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"248","2020-09-12 05:00:02-03","US","US","2705782","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg",NA,"G. Hatschbach","19919","1968","10","5","South America - Neotropics","Brazil","Paraná","Morretes","Col. Floresta","-48.834400177002","-25.476900100708","100",NA,NA,NA,"US01894682","US01894682_01 US01894682_02","30514","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"249","2020-09-12 05:00:02-03","US","US","2248599","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg",NA,"R. M. Klein","1472","1955","7","26","South America - Neotropics","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385","15",NA,NA,NA,"US01894672","US01894672_01 US01894672_02","27253","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"250","2020-09-12 05:00:02-03","US","US","2120053","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg",NA,"R. M. Klein",NA,"1951","6","15","South America - Neotropics","Brazil","Santa Catarina","São Francisco do Sul","Porto das Canoas","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"US01894675","US01894675_01 US01894675_02","23627","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"251","2020-09-12 05:00:02-03","US","US","2688879","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg",NA,"G. Hatschbach","16497","1967","6","1","South America - Neotropics","Brazil","Paraná","Guaraqueçaba","Serrinha.","-48.3288993835449","-25.3066997528076","100",NA,NA,NA,"US01894678","US01894678_01 US01894678_02","37295","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"252","2020-09-12 05:00:02-03","US","US","2564261","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg",NA,"G. Hatschbach, J. Lindeman & ex herb. of Herman F. Linders","13545","1966","1","19","South America - Neotropics","Brazil","Paraná","Antonina","Estr. Cacaru-Serra Negra","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"US01894670","US01894670_01 US01894670_02","38300","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"253","2020-09-12 05:00:02-03","US","US","2708111","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg",NA,"G. Hatschbach","18701","1968","3","9","South America - Neotropics","Brazil","Paraná","Guaraqueçaba","Serrinha.","-48.3288993835449","-25.3066997528076","30","50",NA,NA,"US01894681","US01894681_01 US01894681_02","37295","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"254","2020-09-12 05:00:02-03","US","US","2708145","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg",NA,"G. Hatschbach","18491","1968","1","18","South America - Neotropics","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"US01894680","US01894680_01 US01894680_02","37295","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"255","2020-09-12 05:00:02-03","US","US","616941","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg",NA,"F. Sellow","1061",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Presidio de S. Joao-Baptista.",NA,NA,NA,NA,NA,NA,"US00169640","US00169640_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"Isotype",NA,"1"
"256","2020-09-12 05:00:02-03","US","US","2321199","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg",NA,"R. Reitz & Klein, --","4212","1957","5","25","South America - Neotropics","Brazil","Santa Catarina","São Francisco do Sul","Porto do Palmital, Garuva","-48.6380996704102","-26.2432994842529","10",NA,NA,NA,"US01894671","US01894671_01 US01894671_02","23627","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"257","2020-09-12 05:00:02-03","US","US","2321106","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","obscura","Marlierea obscura","O. Berg",NA,"R. Reitz & Klein, --","2035","1954","6","5","South America - Neotropics","Brazil","Santa Catarina","Itajaí","Cunhas.","-48.6618995666504","-26.9078006744385","10",NA,NA,NA,"US01894674","US01894674_01 US01894674_02","27253","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"258","2020-09-12 05:00:02-03","US","US","3033610","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","warmingiana","Marlierea warmingiana","Kiaersk.",NA,"L. R. Landrum","4230","1982","1","31","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Cipó, between Véu da Noiva and Alto do Palacio","-43.67","-19.25","1000","1400",NA,NA,"US01894803","US01894803_01 US01894803_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"259","2020-09-12 05:00:02-03","US","US","2932959","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","warmingiana","Marlierea warmingiana","Kiaersk.",NA,"H. S. Irwin, R. M. Harley & E. Onishi","30540","1971","1","16","South America - Neotropics","Brazil","Minas Gerais",NA,"Middle Slopes of Serra da Piedade, ca. 40 km E of Belo Horizonte, near BR-31",NA,NA,"1800",NA,NA,NA,"US01894804","US01894804_01 US01894804_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"260","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","warmingiana","Marlierea warmingiana","Kiaersk.",NA,NA,NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"261","2020-09-12 05:00:02-03","US","US","2932958","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","warmingiana","Marlierea warmingiana","Kiaersk.",NA,"H. S. Irwin, R. M. Harley & E. Onishi","30540","1971","1","16","South America - Neotropics","Brazil","Minas Gerais",NA,"Wooded middle slopes of Serra da Piedade, ca. 40km E of BElo Horizonte, near BR-31",NA,NA,"1800",NA,NA,NA,"US01894805","US01894805_01 US01894805_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"262","2020-09-12 05:00:02-03","US","US","1570082","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","warmingiana","Marlierea warmingiana","Kiaersk.",NA,"A. Sampaio","477","1905","12","12","South America - Neotropics","Brazil","Minas Gerais","Santos Dumont","Palmyra","-43.5525016784668","-21.4566993713379",NA,NA,NA,NA,"US01894807","US01894807_01 US01894807_02","25699","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"263","2019-11-13 11:27:08-03","USP","SPF","185600","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E.Wilson","Souza, MC","Guedes, R","2284","1993","02","03",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.25","-22.5",NA,NA,NA,NA,"SPF00185600",NA,NA,NA,"-42.25","-22.5","2008","03","19",NA,NA,NA,NA,NA
"264","2019-11-13 11:27:06-03","USP","SPF","116743","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E.Wilson","Sánchez, M","Leitão Filho, HF","34723","1996","01","30",NA,"Brasil","São Paulo","Ubatuba",NA,"-44.852789","-23.352639",NA,NA,NA,NA,"SPF00116743",NA,NA,NA,"-44.852789","-23.352639",NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-13 11:27:08-03","USP","SPF","160892","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E.Wilson","Sobral, M","Oliveira, PP","9220","2000","07","06",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-41.933333","-22.516667",NA,NA,NA,NA,"SPF00160892",NA,NA,NA,"-41.933333","-22.516667","2004",NA,NA,NA,NA,NA,NA,NA
"266","2021-03-15 18:29:02-03","USP","SPF","214595","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E.Wilson","Santos, MF","Santos, MF","794","2012","01","10",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Estrada para a barragem de Juturnaíba.","-42.323917","-22.516111",NA,NA,NA,"Arvoreta, 2,5 m alt. Tronco liso verde, com descamação bege; ramo maduro idem. Folha levemente bulada nas nervuras secundárias. Ráquis da inflorescência e botão floral verdes com pilosidade ocre. Material armazenado em sílica-gel. Ma","SPF00214595",NA,NA,NA,"-42.323917","-22.516111","2014",NA,NA,NA,NA,NA,NA,NA
"267","2019-11-13 11:27:08-03","USP","SPF","41492","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E.Wilson","Melo, JDO","Carvalho, AMV","1474","1983","02","06",NA,"Brasil","Bahia","Valença",NA,"-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,"SPF00041492",NA,"43634","auto",NA,NA,"2019","07",NA,NA,NA,NA,NA,NA
"268","2019-11-13 11:27:06-03","USP","SPF","136312","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E.Wilson","Kawasaki, ML","Oliveira, PP","1523","1997","05","15",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"SPF00136312",NA,"17620","auto",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"269","2019-11-13 11:27:08-03","USP","SPF","159737","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E.Wilson","Sobral, M","Silva, JM","3563","2002","02","10",NA,"Brasil","Santa Catarina","Itapoá",NA,"-48.6161003112793","-26.1168994903564","5","10",NA,NA,"SPF00159737",NA,"18121","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA
