"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","previousCatalogNumber","typeStatus","fieldNumber","infraspecificEpithet","individualCount"
"525","2019-08-20 10:13:02-03","UNICAMP","UEC","119511","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, AS","Flores, AS; Schütz Rodrigues, R","2001","04","14","Brazil","Goiás","Jataí","BR 364, km 135, Ca. 15km do centro da cidade. Em cerrado, próximo à beira da estrada.","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,"UEC152189","UEC152189","Magnoliopsida",NA,"558",NA,NA,"Arbusto 2-3m altura; flores amarelas e frutos.","75073","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2019-08-20 10:13:02-03","UNICAMP","UEC","119535","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, AS","Flores, AS; Schütz Rodrigues, R","2001","04","13","Brazil","Mato Grosso","Alto Araguaia","BR 364, Ca. 10 km do centro da cidade, em direção a Goiás. Em cerrado próximo à Rodovia.","-53.2153015136719","-17.3146991729736",NA,NA,NA,NA,"UEC152166","UEC152166","Magnoliopsida",NA,"549",NA,NA,"Arbusto ca. 1,5 m. de altura, em denso agrupamento.","100273","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2019-08-20 10:13:02-03","UNICAMP","UEC","119507","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, AS","Flores, AS; Schütz Rodrigues, R","2001","04","13","Brazil","Mato Grosso","Alto Araguaia","BR 364, Ca. 10 km do centro da cidade, em direção a Goiás. Em cerrado próximo à Rodovia.","-53.2153015136719","-17.3146991729736",NA,NA,NA,NA,"UEC152203","UEC152203","Magnoliopsida",NA,"549",NA,NA,"Arbusto ca. 1,5 m. de altura, em denso agrupamento.","100273","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2019-08-20 10:13:02-03","UNICAMP","UEC","28491","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Vasconcellos, MB; Cunha, CN","1982","05","27","Brazil","Mato Grosso","Cuiabá","Rodovia Cuiabá - Chapada dos Guimarães.","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,"UEC152159","UEC152159","Magnoliopsida",NA,"13564",NA,NA,"fruto, Subarbusto de flores amarelas, frutos secos.","74875","auto","1996","06",NA,NA,NA,NA,NA,NA,NA,NA
"529","2019-08-20 10:13:02-03","UNICAMP","UEC","7830","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Queiróz, LP","Shepherd, GJ; Monteiro, R; Andrade, JB","1976","12","16","Brazil","Mato Grosso do Sul","Aquidauana","Estrada Aquidauana / Campo Grande, km 90","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"UEC152209","UEC152209","Magnoliopsida",NA,"4141",NA,NA,"flor, Herbáceo até 1m, flores amarelas.","212961","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-08-20 10:13:02-03","UNICAMP","UEC","119499","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, AS","Flores, AS; Schütz Rodrigues, R","2001","04","11","Brazil","Mato Grosso do Sul","Campo Grande","BR-163, 20 km da cidade, em direção a Rio Verde do MS.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"UEC152191","UEC152191","Magnoliopsida",NA,"518",NA,NA,"Cerrado em beira de estrada, arbusto 1,5 m. altura; flores e frutos imaturos.","161190","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-08-20 10:13:02-03","UNICAMP","UEC","141660","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Silva, RR","Silva, RR; Velásquez, JS","2003","12","13","Brazil","Mato Grosso do Sul","Corumbá","Serra Tromba dos Macacos, Planalto Residual do Urucum. Acesso pela Fazenda Vovô Osvaldo. Campo Cerrado.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"UEC152211","UEC152211","Magnoliopsida",NA,"271",NA,NA,"Arbusto de 2,4m de altura. Flores amarelas; frutos imaturos verdes. Solo ferruginoso.","295160","auto","2003","02",NA,NA,NA,NA,NA,NA,NA,NA
"532","2019-08-20 10:13:02-03","UNICAMP","UEC","141971","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Silva, RR","Silva, RR; Velásquez, JS","2003","10","28","Brazil","Mato Grosso do Sul","Corumbá","Serra Tromba dos Macacos, Planalto Residual do Urucum. Acesso pela Fazenda Vovô Osvaldo. Interior de Floresta Estacional Decidual.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"UEC152200","UEC152200","Magnoliopsida",NA,"468",NA,NA,"Arbusto de 1,3m de altura.Flores amarelas, estandarte na face interna com guias pretos. Solo minério de ferro.","295160","auto","2003","10",NA,NA,NA,NA,NA,NA,NA,NA
"533","2019-08-20 10:13:02-03","UNICAMP","UEC","141973","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Silva, RR","Silva, RR; Velásquez, JS","2003","12","19","Brazil","Mato Grosso do Sul","Corumbá","Serra Tromba dos Macacos, Planalto Residual do Urucum. Acesso pela Fazenda Vovô Osvaldo. Interior de Floresta Estacional Decidual.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"UEC152204","UEC152204","Magnoliopsida",NA,"695",NA,NA,"Arbusto de 1,3m de altura. Botões verde-amarelados, flores amarelas, estandarte na face interna com guias pretos. Solo minério de ferro.","295160","auto","2003","12",NA,NA,NA,NA,NA,NA,NA,NA
"534","2021-03-01 16:30:20-03","UNICAMP","UEC","119502","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, A","Flores, A; Schütz Rodrigues, R","2001","04","12","Brazil","Mato Grosso do Sul","Pedro Gomes","130 km após Rio Verde, BR 163 em direção a Rondonópolis.","-54.5518989562988","-18.1005992889404",NA,NA,NA,NA,"UEC152199","UEC152199","Magnoliopsida",NA,"535",NA,NA,"Arbusto 1m de alt., flores e frutos.; Em cerrado junto à beira da estrada.","93377","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2019-08-20 10:13:02-03","UNICAMP","UEC","119512","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, AS","Flores, AS; Schütz Rodrigues, R","2001","04","12","Brazil","Mato Grosso do Sul","Pedro Gomes","BR 163, 130km após Rio Verde, em direção a Rondonópolis. Em cerrado junto à beira da estrada.","-54.5518989562988","-18.1005992889404",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"535",NA,NA,"Arbusto 1m altura; flores e frutos.","93377","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2021-03-01 16:30:20-03","UNICAMP","UEC","156395","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Vieira, MF; Vidal, WN; Vidal, MRR; Soares, MF","1986","04","04","Brazil","Minas Gerais","Araponga","Estouro, Rei do Boné, caminho do Pico, Próximo à primeira ponte de madeira, antes da casa do Sr. Eugênio.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"UEC054784","UEC054784","Magnoliopsida",NA,"350",NA,NA,"Arbusto +- 1,5m de altura, flores amarelas, que quando estão mais velha possuem uma tonalidade mais escura (alaranjadas).","16385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2019-08-20 10:13:02-03","UNICAMP","UEC","123639","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, AS","Flores, AS; Belinello, R; Rodrigues, RS; Barbosa, AR; Simões, AO","2002","01","25","Brazil","Minas Gerais","Bocaiúva","Em direção a Olhos d'Água.","-43.814998626709","-17.1077995300293",NA,NA,NA,NA,"UEC152177","UEC152177","Magnoliopsida",NA,"803",NA,NA,"Arbusto 2,0 m de altura, em beira de estrada, corola amarela.","90741","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2019-08-20 10:13:02-03","UNICAMP","UEC","119525","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Mendonça Filho, CV","Mendonça Filho, CV","2000","08","23","Brazil","Minas Gerais","Caeté","BR 262, Estrada Belo Horizonte-Caeté, próximo a Caeté.","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"UEC152164","UEC152164","Magnoliopsida",NA,"676",NA,NA,"Herbáceo, ca. 0,5 m. altura; flores amarelas.","22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2019-08-20 10:13:02-03","UNICAMP","UEC","119550","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Flores, AS; Schütz Rodrigues, R; Barbosa, AR","2001","05","03","Brazil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"UEC152208","UEC152208","Magnoliopsida",NA,"580",NA,NA,"Em cerrado alterado, arbusto 1,5m alt., flores amarelas.","22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2019-08-20 10:13:02-03","UNICAMP","UEC","135087","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, AS","Kinoshita, LS; Belinello, R; Simões, AO; Endress, PK; Endress, ME","2000","02","16","Brazil","Minas Gerais","Carrancas","Cachoeira da Fumaça, Próximo a curso de água.","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"UEC152196","UEC152196","Magnoliopsida",NA,"200034",NA,NA,"Subarbusto, ca. de 50 cm; flores amarelas.","21143","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2019-08-20 10:13:02-03","UNICAMP","UEC","124310","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Pereira, E","1963","04","01","Brazil","Minas Gerais","Cordisburgo",NA,"-44.32080078125","-19.125",NA,NA,NA,NA,"UEC152168","UEC152168","Magnoliopsida",NA,"7511",NA,NA,"Arbusto de 1,0 a 2,0 metros, folhas amarelas.","32963","auto","1999","05","08",NA,NA,NA,NA,NA,NA,NA
"542","2019-08-20 10:13:02-03","UNICAMP","UEC","7835","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Gibbs, PE; Abbott, JR; Andrade, JB","1977","05","15","Brazil","Minas Gerais","Corinto","ca. 50 km N de Corinto. Serra do Cabral.","-44.4564018249512","-18.3808002471924",NA,NA,NA,NA,"UEC152160","UEC152160","Magnoliopsida",NA,"5160",NA,NA,"fruto, Subarbusto ca. 1,80 m .Flor amarelo pálido.","49021","auto","1996","06",NA,NA,NA,NA,NA,NA,NA,NA
"543","2019-08-20 10:13:02-03","UNICAMP","UEC","120540","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, A","Semir, J; Belinello, R; Mansanares, ME","2001","06","19","Brazil","Minas Gerais","Diamantina","Estrada de Curvelo","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"UEC152163","UEC152163","Magnoliopsida",NA,"0156",NA,NA,"Flores amarelas, arbusto mais ou menos 1,5m.","101169","auto","2001","10",NA,NA,NA,NA,NA,NA,NA,NA
"544","2021-03-01 16:30:20-03","UNICAMP","UEC","193786","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Wagner, HL; et al.","1986","01","29","Brazil","Minas Gerais","Diamantina","Estrada para Conselheiro Mata-Diamantina.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"UEC133665","UEC133665","Magnoliopsida",NA,"CFCR9422",NA,NA,"Subarbusto de 2,5m, ramos violáceos, mata secundária. flores amarelo-ovo, vexilo com mancha alaranjada na face interna.","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2019-08-20 10:13:02-03","UNICAMP","UEC","119528","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, AS","Simões, AO; Pansarin, ER","2001","02","10","Brazil","Minas Gerais","Diamantina","Serra de Diamantina, Afloramento a cerca de 10 km da cidade, sentido Medanha - Diamantina.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"UEC152156","UEC152156","Magnoliopsida",NA,"1097",NA,NA,"Arbusto, cerca de 2 metros; cálice verde-arroxeado, pétalas amarelas, estandarte com pequenas manchas pretas junto às quilhas. Em área alagada.","101169","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2019-08-20 10:13:02-03","UNICAMP","UEC","141740","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Silva, ED","Silva, ED; Martins, AB; Belinello, R; Cândido, CP; Rodrigues, KF","2003","05","04","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, Cerca de 10 Km. da cidade em direção a Várzea de Palma.","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"UEC152192","UEC152192","Magnoliopsida",NA,"98",NA,NA,"Arbusto 2 m.; flores amarelas; frutos imaturos.","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2019-08-20 10:13:02-03","UNICAMP","UEC","7836","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Gibbs, PE","1977","01","02","Brazil","Minas Gerais","Ouro Preto","ca. 8 km from Ouro Preto, on the road to","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"UEC152141","UEC152141","Magnoliopsida",NA,"4088",NA,NA,"flor, Corolla yellow. Hillside with secondary vegetation.","44599","auto","1996","06",NA,NA,NA,NA,NA,NA,NA,NA
"548","2021-03-01 16:30:20-03","UNICAMP","UEC","156394","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, A","Silveira, FA","1987","01","05","Brazil","Minas Gerais","Paraopeba","EFLEX (Estação Florestal de Experimentação)","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"UEC054796","UEC054796","Magnoliopsida",NA,"70",NA,NA,"Arbusto de +/- 1,8 m de altura, densamente foliado; flores amarelas.","26090","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2019-08-20 10:13:02-03","UNICAMP","UEC","45752","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Weyland Vieira, MC","1981","01","05","Brazil","Minas Gerais","Poços de Caldas","Campo aeroporto.","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"UEC152140","UEC152140","Magnoliopsida",NA,"107",NA,NA,"flor, Herbácea, flor amarela.","23696","auto","1997","02",NA,NA,NA,NA,NA,NA,NA,NA
"550","2019-08-20 10:13:02-03","UNICAMP","UEC","126349","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, AS","Flores, AS; Rodrigues, RS","2001","10","15","Brazil","Minas Gerais","Pouso Alegre","Rodovia BR 381 (Fernão Dias), Ca. 15 km da divisa com Cambuí.","-45.9364013671875","-22.2299995422363",NA,NA,NA,NA,"UEC152206","UEC152206","Magnoliopsida",NA,"675",NA,NA,"Em terreno alterado na beira da rodovia, arbusto ca. 1,5 m de altura, flores amarelas.","20835","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2021-03-01 16:30:20-03","UNICAMP","UEC","194033","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Pirani, JR; Coffani-Nunes, JV","1992","02","06","Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó Km 125 da Belo Horizonte - Conceição do Mato Dentro. Alto do Palácio. Elevação em frente à Estátua do Velho Juca","-43.7144012451172","-19.1688995361328",NA,NA,"1350","1350","UEC131343","UEC131343","Magnoliopsida",NA,"CFSC12884",NA,NA,"Subarbusto 80 cm alt. Flores amarelas; Em solo arenoso com rochas","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2021-03-01 16:30:20-03","UNICAMP","UEC","156396","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Soares, MF","1989","03","30","Brazil","Minas Gerais","Viçosa","Campus da UFV, Horto Botânico.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"UEC054783","UEC054783","Magnoliopsida",NA,"s.n.",NA,NA,"Arbusto de +- 3m de altura, flores amarelas, ramificado desde a base.","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2019-08-20 10:13:02-03","UNICAMP","UEC","7828","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Queiróz, LP","Hatschbach, G","1961","12","25","Brazil","Paraná","Jaguariaíva","estrada para Sertão Alto.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"UEC152161","UEC152161","Magnoliopsida",NA,"8681",NA,NA,"flor, Arbusto 1,5m, flor amarela levemente estriada de vermelho. Zona de campo ao longo do córrego.","44368","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2019-08-20 10:13:02-03","UNICAMP","UEC","23632","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Queiróz, LP","Vieira, AOS","1981","01","22","Brazil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"UEC152181","UEC152181","Magnoliopsida",NA,"12245",NA,NA,"fruto, Flores amarelas, arbusto de até 1,5m.","46557","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2019-08-20 10:13:02-03","UNICAMP","UEC","113392","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Cruz, JM; Cordeiro, J","1999","11","09","Brazil","Paraná","Rio Branco do Sul","Rio Açungui.","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"UEC152173","UEC152173","Magnoliopsida",NA,"198",NA,NA,"fruto, Arbusto, 1,50m, flor amarela. Capoeira.","37352","auto","2000","07",NA,NA,NA,NA,NA,NA,NA,NA
"556","2019-08-20 10:13:02-03","UNICAMP","UEC","118483","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Ataíde, M","Tokarnia, CH","1982","05","06","Brazil","Rio de Janeiro","Itaguaí",NA,"-43.7752990722656","-22.8521995544434",NA,NA,NA,NA,"UEC152132","UEC152132","Magnoliopsida",NA,"1692",NA,NA,"fruto","17747","auto","1983","02",NA,NA,NA,NA,NA,NA,NA,NA
"557","2019-08-20 10:13:02-03","UNICAMP","UEC","124313","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Pabst, G","1963","01","20","Brazil","Rio de Janeiro","Petrópolis","Estrada Washington Luís, Próximo ao desvio para Bingen (Petrópolis).","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"UEC152169","UEC152169","Magnoliopsida",NA,"7234",NA,NA,"Arbusto de 1,0 m de altura, flores amarelas.","36524","auto","1999","05","08",NA,NA,NA,NA,NA,NA,NA
"558","2019-08-20 10:13:02-03","UNICAMP","UEC","124311","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Pabst, G; Pereira, E","1962","12","25","Brazil","Rio de Janeiro","Rio de Janeiro","Subida para Friburgo meio da Serra","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"UEC152165","UEC152165","Magnoliopsida",NA,"7239",NA,NA,"Arbusto de flores amarelas, 1m alt.","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2019-08-20 10:13:02-03","UNICAMP","UEC","81409","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Tozzi, AMGA; Soares-Silva, LH","1994","11","07","Brazil","São Paulo","Aguaí",NA,"-46.9700012207031","-22.0499992370605",NA,NA,NA,NA,"UEC152093","UEC152093","Magnoliopsida",NA,"118",NA,NA,"flor, Arbusto 6m, flor amarela.","25812","auto","1996","08",NA,NA,NA,NA,NA,NA,NA,NA
"560","2019-08-20 10:13:02-03","UNICAMP","UEC","135448","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, AS","Simões, AO","2002","02","16","Brazil","São Paulo","Aguaí","SP-342, kM 202 Leste, área brejosa.","-46.9700012207031","-22.0499992370605",NA,NA,NA,NA,"UEC152190","UEC152190","Magnoliopsida",NA,"1266",NA,NA,"Arbusto, até 2 m.; flores amarelas. Abundante no local.","25812","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2019-08-20 10:13:02-03","UNICAMP","UEC","104545","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Christianini, SR; Hernández, VAN","1997","01","15","Brazil","São Paulo","Agudos","Fazenda da Cia Cervejaria Brahma","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,"UEC152142","UEC152142","Magnoliopsida",NA,"497",NA,NA,"flor, Borda de mata. Arbusto ca. 0,8m alt., caule liso, ramos com pilosidade branca, folhas membranáceas e com pilosidade branca, corola amarela, cálice verde.","52219","auto","1997","03",NA,NA,NA,NA,NA,NA,NA,NA
"562","2019-08-20 10:13:02-03","UNICAMP","UEC","48216","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Leitão Filho, HF; Martins, FR; Rodrigues, RR","1988","02","18","Brazil","São Paulo","Assis","Estação Experimental do Instituto Flores","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"UEC152114","UEC152114","Magnoliopsida",NA,"20113",NA,NA,"fruto, Subarbusto até 50 cm, flores amarelas.","23972","auto","1996","06",NA,NA,NA,NA,NA,NA,NA,NA
"563","2021-02-12 10:03:50-03","UNICAMP","UEC","55749","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Bernacci, LC; Grombone-Guaratini, MT; Meira Neto, JAA","1988","01","25","Brazil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"UEC152094","UEC152094","Magnoliopsida",NA,"21384",NA,NA,"flor, Arbusto com 2,5m, flores amarelas com guias de néctar negros, frutos imaturos .","21675","auto","1996","03","06",NA,NA,NA,NA,NA,NA,NA
"564","2021-02-12 10:03:50-03","UNICAMP","UEC","62498","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Bernacci, LC; Grombone-Guaratini, MT; Meira Neto, JAA","1988","04","18","Brazil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"UEC152095","UEC152095","Magnoliopsida",NA,"21473",NA,NA,"flor, Arbusto com 1,5m, flores amarelas, frutos imaturos verdes crescendo como invasora em local aberto.","21675","auto","1996","03","06",NA,NA,NA,NA,NA,NA,NA
"565","2019-08-20 10:13:02-03","UNICAMP","UEC","23061","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Corso, GM","1981","02","24","Brazil","São Paulo","Botucatu","Estrada entre Botucatu - Rubião Junior.","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"UEC152113","UEC152113","Magnoliopsida",NA,"s.n.",NA,NA,"fruto, Arbusto com mais ou menos 60 cm de altura, com flores e frutos, corola amarela e cálice verde escuro. Fruto legume castanho.","40412","auto","1996","06",NA,NA,NA,NA,NA,NA,NA,NA
