"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","fieldNumber","individualCount"
"101","2020-02-17 11:29:05-03","UEG","HUEG","1806","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch. Bip. ex Baker) H. Rob.","Faria, J.E.Q.","6","2004","06","16","Southern America","Brasil","Goiás","Anápolis","campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"Arbustiva (+ou - 40cm); rasteira.; Cerrado ralo.","HUEG001806",NA,"Teles, A.M.",NA,"2014","31830","auto",NA,NA,"05","22",NA,NA,NA
"102","2020-02-17 11:29:06-03","UEG","HUEG","1616","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch. Bip. ex Baker","Ramalho, C.L.; Pacheco, R.A.","768","2012","04","25","Southern America","Brasil","Goiás","Cocalzinho de Goiás","Serra dp Pirineus. Cerca de 500m antes da entrada para a fazenda Colina.","-48.87275","-15.796361",NA,NA,NA,"Arbusto, ca. 1m. Bracteas involucrais verde-claro, corola e ramos do estilete alvos.; Afloramento rochosos.","HUEG001616",NA,"Wurdack, J.J.; Pacheco, R.A.",NA,"2013",NA,NA,"-48.87275","-15.796361","03",NA,NA,NA,NA
"103","2020-02-17 11:29:06-03","UEG","HUEG","2265","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch. Bip. ex Baker","Ramalho, C.L.; Versiane, A.F.A.","616","2013","05","22","Southern America","Brasil","Goiás","Cocalzinho de Goiás","Serra dos Pirineus, estrada para fazenda Maria dos Anjos, ca. de 13 km de Cocalzinho de Goiás.","-48.7757987976074","-15.7944002151489",NA,NA,NA,"Arbusto ca. 1,2m de alt., brácteas involucrais creme-esverdeadas, corola e ramos do estilete alvos.; Campo sujo.","HUEG002265",NA,"Wurdack, J.J.; Pacheco, R.A.",NA,"2013","56114","auto",NA,NA,"06",NA,NA,NA,NA
"104","2019-11-01 14:54:12-03","UnB","UB","198555","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Amaral, AG; Silvestre, J","2864","2012","05","11","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília. Parcela 2500 norte.","-48.00933","-15.70606",NA,NA,NA,"Subarbusto. 100 cm. Folha nova, madura, discolor. Fruto novo. Dispersão anemocórica.; Cerrado sensu stricto.",NA,NA,"Bringel, JBA",NA,"2012",NA,NA,"-48.00933","-15.70606","07",NA,NA,NA,NA
"105","2019-11-01 14:54:12-03","UnB","UB","25761","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Heringer, EP","11425","1967","04","18","Southern America","Brasil","Goiás","Formosa","Formosa, Rio Tiqueira","-47.3344","-15.5372",NA,NA,NA,"Planta arbustiva. Flores roxas; Cerrado",NA,NA,NA,NA,NA,NA,NA,"-47.3344","-15.5372",NA,NA,NA,NA,NA
"106","2019-11-01 14:54:12-03","UnB","UB","3830","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Ramos, PCM","204","1990","10","25","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, próximo ao Córrego Bananal","-47.933333","-15.883333",NA,NA,NA,"Folhas discolores, coriáceas, pretas na parte inferior, sésseis.; Erva 0,3m; Cerrado margeando campo úmido.",NA,NA,NA,NA,NA,NA,NA,"-47.933333","-15.883333",NA,NA,NA,NA,NA
"107","2019-11-01 14:54:12-03","UnB","UB","98056","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Kirkbride Junior, JH","4315","1981","04","08","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa - Universidade de Brasília","-47.916667","-15.95","1120","1120",NA,"Arbusto 1m. Cabeças fechadas; Cerrado s.s",NA,NA,NA,NA,NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA
"108","2019-11-01 14:54:12-03","UnB","UB","98059","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Heringer, EP","8314","1961","05","12","Southern America","Brasil","Distrito Federal","Guará","Horto do Guará",NA,NA,NA,NA,NA,"Arbusto; Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-01 14:54:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","King, RM; Almeda, F; Eiten, G","8261","1980","01","22","Southern America","Brasil","Goiás",NA,"14 Km NW of Cristalina on the road to Brasília",NA,NA,NA,NA,NA,"Coarse shrub 1.5 m tall. Capitula post - mature. One plant seen; Thick cerrado vegetation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-01 14:54:12-03","UnB","UB","98057","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","King, RM","8194","1980","01","18","Southern America","Brasil","Distrito Federal","Brasília","43 Km N of the bridge at Asa Norte on highway DF#17 enroute to Alto Paraíso","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Coarse shrub 1m with stiff ascending foliage. Only past-mature heads seen; Cut-over cerrado",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"111","2019-11-01 14:54:12-03","UnB","UB","98055","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Pires, JM","9255","1963","04","21","Southern America","Brasil","Distrito Federal","Brasília","Próximo ao Parque Florestal","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto 1,5m. Capítulo com brácteas cinzas; corolas novas roxas, depois brancas; Cerrado",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"112","2019-11-01 14:54:12-03","UnB","UB","98053","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Pires, JM","9087","1963","04","13","Southern America","Brasil","Distrito Federal","Brasília","Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto 0,6m; Cerrado",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"113","2019-11-01 14:54:12-03","UnB","UB","98058","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Sucre, D","492","1965","06","03","Southern America","Brasil","Distrito Federal","Brasília","Colina-Campus da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Planta ereta. Capítulo roxo; Cerrado",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"114","2019-11-01 14:54:12-03","UnB","UB","98061","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Calago, K","73","1997","11","08","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbustivo 1,4m. Flor coriácea, ereta em fase de frutificação; Campo cerrado. Substrato argiloso. Latossolo vermelho-amarelo",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"115","2019-11-01 14:54:12-03","UnB","UB","98060","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Pires, JM","9236","1963","04","21","Southern America","Brasil","Distrito Federal","Brasília","Parque Florestal","-47.9296989440918","-15.7797002792358",NA,NA,NA,".",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"116","2019-11-01 14:54:12-03","UnB","UB","138803","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Pires, JM; Silva, NT; Souza, R","9263","1963","04","21","Southern America","Brasil","Distrito Federal","Brasília","Próximo ao Parque Florestal","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Corola róseo-arroxeada.; Arbusto 1m.; Cerrado",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"117","2019-11-01 14:54:12-03","UnB","UB","98062","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Irwin, HS","15642","1966","05","06","Southern America","Brasil","Distrito Federal","Brasília","Universidade de Brasília","-47.9296989440918","-15.7797002792358","975","975",NA,"Subshrub 1m. Heads lavender; Disturbed cerrado",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"118","2019-11-01 14:54:12-03","UnB","UB","98054","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Simaan, L","4","1980","05","14","Southern America","Brasil","Distrito Federal","Brasília","Universidade de Brasília, Estação Experiemental da Biologia","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto. Flores arroxeadas; Cerrado perturbado",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"119","2019-11-01 14:54:51-03","UnB","UB","1551","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Vernonia","urbaniana","Vernonia urbaniana","Glaz.","?","21660","1981",NA,NA,"Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,"Tipo.; .","UB0036913","UB0036913","Jones, SB","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-11-01 14:54:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch.Bip. ex Baker","Pacheco, RA; Contro, FL; Versiane, AFA; Nakajima, JN","768","2012","04","25","Southern America","Brasil","Goiás","Cocalzinho de Goiás","Ca. de 500m antes da entrada para Faz. Colina. Serra dos Pireneus","-48.52219","-15.47469","1231","1231",NA,"Arbusto, ca. de 1,0m. Brácteas involucrais verde-claro, corola e ramos do estilete alvos; Afloramentos rochosos",NA,NA,"Pacheco, RA",NA,"2013",NA,NA,"-48.52219","-15.47469","03",NA,NA,NA,NA
"121","2019-11-01 14:54:51-03","UnB","UB","14780","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch.Bip. ex Baker","Teles, AM","102","2003","05","28","Southern America","Brasil","Distrito Federal","Brasília","DF-250.","-47.595278","-15.731389","1157","1157",NA,"Arbusto ca. 0,50m. Capítulos vistosos com flores lilás.; Arbusto 0,50m; Cerrado antropizado.",NA,NA,"Rivera, VL",NA,"2006",NA,NA,"-47.595278","-15.731389","10",NA,NA,NA,NA
"122","2019-11-01 14:54:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch.Bip. ex Baker","Versiane, AFA; Pacheco, RA","616","2013","05","22","Southern America","Brasil","Goiás","Cocalzinho de Goiás","Serra dos Pireneus, Estrada para Faz. Mª dos Anjos, ca. 13km de Cocalzinho de Goiás","-48.7757987976074","-15.7944002151489",NA,NA,NA,"Arbusto, ca. 1,2m. Brácteas involucrais creme-esverdeadas, corola e ramos do estilete alvos; Campo sujo",NA,NA,"Pacheco, RA",NA,"2013","56114","auto",NA,NA,"06",NA,NA,NA,NA
"123","2019-05-06 11:53:37-03","UFU","HUFU","67241","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Fernandes, M.G.C.; et al.","1510","2012","07","10",NA,"Brasil","Minas Gerais","Santana do Riacho","Brumas do Espinhaço e Ermo do Gerais, BrumPPN. Ponto106 637362 7894769 1233 m.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Folhas discolores. Flores rosadas.; Arbustivo Cerrado Mata ciliar. Levantamento florístico do RPPN.","HUFU00047623","HUFU00047623","Nakajima, J.N.",NA,"2013","26557","auto",NA,NA,"02",NA,NA,NA,NA
"124","2019-05-06 11:53:37-03","UFU","HUFU","67276","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Ordones, J.; et al.","1966","2012","04","19",NA,"Brasil","Minas Gerais","Santana do Riacho","Brumas do Espinhaço e Ermo do Gerais, BrumPPN. Ponto 96 635297 7894786 1418 m.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbustivo Cerrado Campo rupestre. Levantamento florístico do RPPN.","HUFU00047622","HUFU00047622","Nakajima, J.N.",NA,"2013","26557","auto",NA,NA,"02",NA,NA,NA,NA
"125","2019-05-06 11:53:37-03","UFU","HUFU","63032","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Pacheco, R.A.; Nakajima, J.N.; Contro, F.L. & Versiane, A.F.A.","768","2012","04","25",NA,"Brasil","Goiás","Cocalzinho de Goiás","Serra dos Pireneus, ca. 500 m antes da entrada para a Fazenda Colina.","-48.872778","-15.796389","1231","1231",NA,"Arbusto, ca. 1 m alt. Brácteas involucrais verde claro, corola e ramos do estilete alvos.; Afloramentos rochosos.","HUFU00047620","HUFU00047620","Nakajima, J.N.",NA,"2016",NA,NA,"-48.872778","-15.796389","03",NA,NA,NA,NA
"126","2019-05-06 11:53:37-03","UFU","HUFU","67003","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Versiane, A.F.A.; Pacheco, R.A.","616","2013","05","22",NA,"Brasil","Goiás","Cocalzinho de Goiás","Serra dos Pireneus, Estrada para Faz. Mª dos Anjos, ca. 13 Km de Cocalzinho de Goiás.","-48.918889","-15.760556","1239","1239",NA,"Arbusto, ca. 1.2m alt. Brácteas involucrais creme-esverdeadas, corola e ramos do estilete alvos.; Campo sujo.","HUFU00047621","HUFU00047621","Nakajima, J.N.",NA,"2016",NA,NA,"-48.918889","-15.760556","03",NA,NA,NA,NA
"127","2019-05-06 11:53:37-03","UFU","HUFU","40176","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Pereira-Silva, G.; et al.","7519","2003","04","10",NA,"Brasil","Goiás","Luziânia","Borda Norte da Chapada, Fazenda do Sr. Azarias, nascente do córrego Capão da Anta.","-48.202222","-16.347778","940","940",NA,"Subarbusto, ca. 1 m. Flores roxas.; Cerrado (campo sujo). Relevo suave moderado. Latossolo vermelho amarelo.","HUFU00047618","HUFU00047618","Nakajima, J.N.",NA,"2016",NA,NA,"-48.202222","-16.347778","03",NA,NA,NA,NA
"128","2019-05-06 11:53:37-03","UFU","HUFU","40601","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Fonseca, M.L.; Alvarenga, D.","4571","2003","04","23",NA,"Brasil","Distrito Federal","Brasília","Área de Proteção Ambiental, APA- GAMA e Cabeça de Veado. ARIE córrego do Cedro do Núcleo Bandeirantes.","-47.955556","-15.905833","1035","1035",NA,"Subarbusto, ca. 0,7 m, Folhas com superfície abaxial alvacenta, adaxial verde escuro, cálice com brácteas alvas e vinho por dentro, capítulos liláses.; Latossolo vermelho. Pequena faixa de cerrado alterado. Relevo plano.","HUFU00047619","HUFU00047619","Nakajima, J.N.",NA,"2016",NA,NA,"-47.955556","-15.905833","03",NA,NA,NA,NA
"129","2019-05-06 11:53:37-03","UFU","HUFU","4099","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Kirkbride, M.C.G.","1160","1980","04","01",NA,"Brasil","Distrito Federal",NA,"Entre a Colina e o Lago Norte.",NA,NA,NA,NA,NA,"Erva 60-80 cm. Inflorescências lilases, folhas na face inferior branco cinzento.; Cerrado.","HUFU00047616","HUFU00047616","Nakajima, J.N.",NA,"2016",NA,NA,NA,NA,"03",NA,NA,NA,NA
"130","2019-05-06 11:53:37-03","UFU","HUFU","7662","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Ferreira, M.C.; Moraes, L.M.","03","1984","05","10",NA,"Brasil","Distrito Federal","Brasília","10 km N do centro de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto, capítulo, corola roxa.; Cerrado arbustivo aberto não pertubado, latossolo vermelho profundo sem pedras.","HUFU00047617","HUFU00047617",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"131","2020-08-20 14:55:11-03","UFSC","FLOR","28828","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Hatschbach, G.; Schinini, A. & Barbosa, E.","66618","1997","08","11",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Mirante da Chapada dos Guimarães.","-55.749698638916","-15.460599899292",NA,NA,NA,"subarbusto ereto, flor capítulo creme","FLOR0028828",NA,"Marques, D.",NA,"2015","107042","auto",NA,NA,"05","21",NA,NA,NA
"132","2017-09-11 17:08:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch.Bip. ex Baker","Burchell, WJ","6123","1827","10","06","Southern America","Brazil","Goiás","Silvânia","IBB/Bonfim, Silvânia, Goiás, Vazio to Bonfim, partly woody campo, partly open","-48.6","-16.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.6","-16.666667",NA,NA,NA,NA,NA
"133","2017-09-11 17:08:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch.Bip. ex Baker","Riedel, L","499",NA,NA,NA,"Southern America","Brazil",NA,NA,"Brasiliae mridionalis loco non indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2017-09-11 17:08:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch.Bip. ex Baker","Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Crescit prope Caldas, Corallinhos er Megaponte prov. Minas et Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2017-09-11 17:08:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch.Bip. ex Baker","Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Crescit prope Caldas, Corallinhos er Megaponte prov. Minas et Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2017-09-11 17:08:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch.Bip. ex Baker","Burchell, WJ","6408","1827","10","31","Southern America","Brazil","Goiás",NA,"Conceição to Campo Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2017-09-11 17:08:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch.Bip. ex Baker","Burchell, WJ","7354",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"IBB/Uruana, Goiás, Uru - Rio das Pedras (Rio Uru goes west from Goiás)","-49.689167","-15.493611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.689167","-15.493611",NA,NA,NA,NA,NA
"138","2019-11-21 10:00:55-03","IBt","SP","103554","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Irwin, HS; Grear, JW; Souza, R; Reis dos Santos, R","15314","1966","04","08",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358","975","975",NA,NA,NA,NA,"Simão Bianchini, R",NA,"2016","70570","auto",NA,NA,"08",NA,NA,NA,NA
"139","2019-11-21 10:00:55-03","IBt","SP","84714","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Murça Pires, J; Silva, NT; Souza, R","9263","1963","04","21",NA,"Brasil","Distrito Federal","Brasília","Próximo ao Parq. Flor.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Simão Bianchini, R",NA,"2016","70570","auto",NA,NA,"08",NA,NA,NA,NA
"140","2019-11-21 10:00:55-03","IBt","SP","103122","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Irwin, HS; Grear, JW; Souza, R; Reis dos Santos, R","15642","1966","05","06",NA,"Brasil","Distrito Federal","Brasília","Universidade de Brasília","-47.9296989440918","-15.7797002792358","975","975",NA,NA,NA,NA,"Simão Bianchini, R",NA,"2016","70570","auto",NA,NA,"08",NA,NA,NA,NA
