"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","minimumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","fieldNumber","individualCount","sex"
"149","2020-11-12 17:01:04-03","UEL","FUEL","34028","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Barnes","s.n.","1995","06","30",NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"FUEL018208",NA,"Souza, A",NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-01 14:57:36-03","UnB","UB","150611","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","exuberans","Croton exuberans","Müll.Arg.","Magalhães, M","904","1941","11","25","Southern America","Brasil","Minas Gerais","Governador Valadares","Campo de Sementes.","-41.9494018554688","-18.8511009216309",NA,"Árvore 4m, flores alvas. Muito frequênte.; Mata.",NA,NA,"Barreto, M",NA,NA,NA,NA,NA,"50833","auto",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-01 14:57:40-03","UnB","UB","150690","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Irwin, HS","30471","1971","01","16","Southern America","Brasil","Minas Gerais","Serra do Espinhaço","Ca. 40km E. of Belo Horizonte, near BR-31, ca. 1800m elev.",NA,NA,NA,"Tree ca. 4m x 7cm. Flowers cream.; Middle slopes of Serra da Piedade, with low dense woodland on iron-rich soil interspersed.",NA,NA,"Cordeiro, I",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-01 14:57:40-03","UnB","UB","150691","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Irwin, HS","20875","1968","02","25","Southern America","Brasil","Minas Gerais","Serra do Espinhaço","Ca. 21km N. of Sêrro on road MG2 to Dimantina., elev. 1200m.",NA,NA,NA,"Broad-crowned tree ca. 6m x 15cm. FLowers cream.; Gallery forest and adjacent wet campo.",NA,NA,"Cordeiro, I",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-01 14:57:40-03","UnB","UB","150693","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Anderson, WR","36077","1972","02","17","Southern America","Brasil","Minas Gerais","Serra do Espinhaço","Serra do Cipó, elev. 1200-1300m.",NA,NA,NA,"Small tree 3m tall; flowers greenish white.; Edge of forest. Forest along stream, adjacent rocky and grassy hillside, and grassy campo on top of hills; sandy soil with sandstone.",NA,NA,"Caruzo, MBR",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-01 14:57:40-03","UnB","UB","150694","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Irwin, HS","20519","1968","02","19","Southern America","Brasil","Minas Gerais","Serra do Espinhaço","Serra do Cipó. km 135 (ca 150km N. of Belo Horizonte), elev. 1250m.",NA,NA,NA,"Tree ca. 3m x 5cm. Flowers pale yellow. Common in cut over woods.; Campo and gallery margin.",NA,NA,"Caruzo, MBR",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-01 14:57:40-03","UnB","UB","150692","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Magalhães, M","29","1940","02","14","Southern America","Brasil","Minas Gerais","Belo Horizonte","Fazenda da Baleia.","-43.937801361084","-19.9207992553711",NA,"Arbusto 2m, flor amarela. Muito frequênte.; Campo sujo, margem do córrego.",NA,NA,"Caruzo, MBR",NA,NA,"2007",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-04 15:44:37-03","IF","SPSF","45597","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","K.Spaolonzi & G.C.R.Turatti","66","2011","09","28","América do Sul","Brasil","SP","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.633333","-23.65",NA,"COLETA: Altura de 3,5m e DAP=4,13cm;",NA,NA,"A.P.Noronha",NA,"808","2015","09","03",NA,NA,"Magnoliopsida",NA,NA,NA,"808",NA,NA,NA
"157","2021-03-04 15:44:37-03","IF","SPSF","09251","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius",NA,"P.H.Ficher","223","1956","04","02","América do Sul","Brasil","MG","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"158","2021-03-04 15:44:37-03","IF","SPSF","12945","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius",NA,"S.Keith & K.S.Brown Junior","14531","1983","03","01","América do Sul","Brasil","RJ","Itatiaia","parque nacional","-44.5633010864258","-22.4960994720459",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"19648","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"159","2017-09-11 17:09:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","exuberans","Croton exuberans","Müll.Arg.","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Habitat in prov.Minas Geraes, in silvis ad Mariana.",NA,NA,NA,NA,NA,"P11P2N0015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2017-09-11 17:09:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","hecatonandrus","Croton hecatonandrus","Müll.Arg.","Glaziou, AFM","4916",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Habitat prope Itatiaia in prov. Minas Geraes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2017-09-11 17:09:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","hecatonandrus","Croton hecatonandrus","Müll.Arg.","Glaziou, AFM","5983",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Habitat prope Itatiaia in prov. Minas Geraes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2017-09-11 17:09:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","staminosus","Croton staminosus","Müll.Arg.","Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Brasilia meridionali, loco accuratius haud notato.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Riedel, L","237",NA,NA,NA,NA,"?",NA,NA,"e. gr. ad ripas Jaguary-Catú (20 - 30-pedalis).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Burchell, WJ","4026","1827","01","20","Southern America","Brazil","São Paulo","São Paulo","IBB/ São Paulo, SP, São Bernardo to São Paulo","-46.633333","-23.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.633333","-23.55",NA,NA,NA,NA
"165","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Riedel, L","1804",NA,NA,NA,"Southern America","Brazil",NA,NA,"et in silvis inter Cubatâo et S. Paulo. (4 - 6-pedalis).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"Habitat in prov. S. Paulo, in silvaticis et silvestribus et ad rivulos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"Habitat in prov. S. Paulo, in silvaticis et silvestribus et ad rivulos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Riedel, L","1529",NA,NA,NA,"Southern America","Brazil",NA,NA,"ad margines silvularum Capôes prope Mugí. ( 10 - 15-pedalis).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-08-26 10:48:44-03","MCN-FZBRS","HAS","46222","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Forero, E.; Lima, A.D., Yano, O. & Fonnegra, R.","8148","1980","09",NA,NA,"Brasil","São Paulo","Guarulhos","Bairro das Pimentas, sítio Kida","-46.5299987792969","-23.4599990844727",NA,"Arbusto 2m alt., flores branco-verdosas, fruto marrom, bosque primário","HAS0046222",NA,"Caruzo, M.B.R.",NA,NA,"2019","04",NA,"26398","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-21 10:04:08-03","IBt","SP","279754","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Souza, VC; et al.","6025","1994","06","02",NA,"Brasil","São Paulo","Itapeva","ca. 30 Km de Bonsucesso de Itararé, em direção a Itapeva.&nf;Afloramento rochoso em área de plantação de Pinus.","-49.166667","-24.25",NA,NA,NA,NA,"Cordeiro, I; Caruzo, MBR",NA,NA,"2003","02",NA,NA,NA,NA,NA,"-49.166667","-24.25",NA,NA,NA,NA
"171","2019-11-21 10:04:08-03","IBt","SP","279773","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Martins, AB; et al.","31464","1994","03","21",NA,"Brasil","São Paulo","Águas da Prata","estrada para a Fazenda Retiro, ca. de 2 Km do centro de Águas da Prata. Na beira da mata.","-47.333333","-21.866667",NA,NA,NA,NA,"Cordeiro, I; Caruzo, MBR",NA,NA,"2003","02",NA,NA,NA,NA,NA,"-47.333333","-21.866667",NA,NA,NA,NA
"172","2019-11-21 10:04:08-03","IBt","SP","426239","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Búgola Silva, F; Garrido, CTR; Almeida Scabbia, RJ","8260","2008","07","31",NA,"Brasil","São Paulo","Santo André","Paranapiacaba, Trilha dos Jipeiros","-46.303867","-23.772044",NA,NA,NA,NA,"Cordeiro, I",NA,NA,"2009","08","06",NA,NA,NA,NA,"-46.303867","-23.772044",NA,NA,NA,NA
"173","2019-11-21 10:04:08-03","IBt","SP","361735","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Barnes","s.n.","1995","06","30",NA,"Brasil","Rio de Janeiro","Teresópolis","Mata Atlântica.","-42.9655990600586","-22.4122009277344",NA,"Árvore",NA,NA,"Souza, A",NA,NA,"1995","08","10","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-21 10:04:08-03","IBt","SP","356407","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Catharino, ELM","2770","2002","02","04",NA,"Brasil","São Paulo","Cotia","estrada de Caucaia do Alto, próximo estrada dos Pereiras","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,"Caruzo, MBR",NA,NA,"2002","06",NA,"23869","auto",NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-21 10:04:08-03","IBt","SP","356408","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Catharino, ELM","2771","2002","02","04",NA,"Brasil","São Paulo","Cotia","Estrada para Grilos, próximo a entrada do Quilombo","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,"Caruzo, MBR",NA,NA,"2002","06",NA,"23869","auto",NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-21 10:04:08-03","IBt","SP","218033","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Cordeiro, I; et al.","345","1987","08","13",NA,"Brasil","São Paulo","Diadema","Parque Estadual das Fontes do Ipiranga, Vila Fachini","-46.6199989318848","-23.6800003051758",NA,NA,NA,NA,"Cordeiro, I; Caruzo, MBR",NA,NA,"2003","02",NA,"6489","auto",NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-21 10:04:08-03","IBt","SP","198161","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Forero, E; et al.","8148","1980","09","21",NA,"Brasil","São Paulo","Guarulhos","Pimentas. Sítio Kida","-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,"Cordeiro, I; Caruzo, MBR",NA,"600","2003","02",NA,"26398","auto",NA,NA,NA,NA,"600",NA,NA,NA
"178","2019-11-21 10:04:08-03","IBt","SP","426961","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Shirasuna, RT","2355","2009","05","04",NA,"Brasil","São Paulo","Mauá","Lote 1 Rodoanel Mário Covas, Trecho Sul","-46.4599990844727","-23.6599998474121",NA,NA,NA,NA,"Cordeiro, I",NA,NA,"2011","02","22","8925","auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:04:08-03","IBt","SP","426963","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Shirasuna, RT","1574","2008","07","22",NA,"Brasil","São Paulo","Mauá","Lote 1 Rodoanel Mário Covas, Trecho Sul","-46.4599990844727","-23.6599998474121",NA,NA,NA,NA,"Cordeiro, I",NA,NA,"2011","02","22","8925","auto",NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-21 10:04:08-03","IBt","SP","75875","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Kuhlmann, M","3194","1946","03","20",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Cordeiro, I; Caruzo, MBR",NA,NA,"2003","02",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-21 10:04:08-03","IBt","SP","269102","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Cordeiro, I; Ferraz, DK","1279","1994","03","24",NA,"Brasil","São Paulo","São Paulo","Parque do Estado, Instituto de Botânica, trilha","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Cordeiro, I",NA,NA,"2003","02",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 10:04:08-03","IBt","SP","123323","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Silva, JS","295","1974","05","14",NA,"Brasil","São Paulo","São Paulo","Parque do Estado, Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Cordeiro, I; Caruzo, MBR",NA,NA,"2003","02",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 10:04:08-03","IBt","SP","28117","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Hoehne, FC","s.n.","1931","08","06",NA,"Brasil","São Paulo","São Paulo","Parque do Estado, Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Cordeiro, I; Caruzo, MBR",NA,NA,"2003","02",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:04:08-03","IBt","SP","32201","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Handro, O","s.n.","1933","03","11",NA,"Brasil","São Paulo","São Paulo","Parque do Estado, Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Cordeiro, I; Caruzo, MBR",NA,NA,"2003","02",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 10:04:08-03","IBt","SP","138239","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Corrêa, JA","43","1974","04","30",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Cordeiro, I; Caruzo, MBR",NA,NA,"2003","02",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 10:04:08-03","IBt","SP","174524","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Jung, SL; et al.","386","1981","06","10",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Cordeiro, I; Caruzo, MBR",NA,NA,"2003","02",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-21 10:04:08-03","IBt","SP","192765","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Sugiyama, M; Carra, M","262","1983","03","18",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Cordeiro, I; Caruzo, MBR",NA,NA,"2003","02",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-21 10:04:08-03","IBt","SP","296908","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Ussui, SY; et al.","20","1983","02","03",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Cordeiro, I; Caruzo, MBR",NA,NA,"2003","02",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-21 10:04:08-03","IBt","SP","180365","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Melo, MMRF","144","1979","10","10",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, entre Vila fachini e Campanário","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Cordeiro, I; Caruzo, MBR",NA,NA,"2003","02",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-21 10:04:08-03","IBt","SP","361017","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Caruzo, MBR; et al.","21","2002","12","10",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica. Trilha atrás dos prédios centrais.&nf;Floresta de planalto. N·cleo de lazer em frente ao portão do Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Caruzo, MBR",NA,"780","2002","12",NA,"53584","auto",NA,NA,NA,NA,"780",NA,NA,NA
"191","2019-11-21 10:04:08-03","IBt","SP","146649","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Makino, H","15","1977","04","04",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Mata","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Cordeiro, I; Caruzo, MBR",NA,NA,"2003","02",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-21 10:04:08-03","IBt","SP","194861","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Melo, MMRF; Jung, SL","252","1981","07","08",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Vila Fachini","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Cordeiro, I; Caruzo, MBR",NA,NA,"2003","02",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-21 10:04:08-03","IBt","SP","199386","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Sugiyama, M; et al.","520","1984","06","04",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Vila Fachini.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Cordeiro, I; Caruzo, MBR",NA,NA,"2003","02",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-21 10:04:08-03","IBt","SP","196983","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Saran, SM; et al.","s.n.","1982","09","01",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Vila Fachini.&nf;Mata primária disturbada. Solo bem drenado.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Cordeiro, I; Caruzo, MBR",NA,NA,"2003","02",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-21 10:04:08-03","IBt","SP","358057","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Panizza, S","s.n.","1977","01","06",NA,"Brasil","São Paulo","São Paulo","Represa do Guarapiranga, Estrada do M.Boi-Mirim","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Caruzo, MBR",NA,NA,"2002","06",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-21 10:04:08-03","IBt","SP","44684","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Hauff, I","59","1940","10","31",NA,"Brasil","São Paulo","São Paulo","Santo Amaro, Vila Friburgo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Cordeiro, I; Caruzo, MBR",NA,NA,"2003","02",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"197","2010-08-16 16:38:44-03","A","HU-HERB","A 00277237","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baillon","A. F. C. P. Saint-Hilaire","1405",NA,NA,NA,"South America","Brazil","São Paulo",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1405",NA,"undetermined"
"198","2010-08-16 16:38:44-03","A","HU-HERB","A 00277238","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baillon","A. F. C. P. Saint-Hilaire","652",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"652",NA,"undetermined"
"199","2014-09-23 10:57:31-03","G","G","G00434716","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Sellow, F.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00434716",NA,"Riina, R.","ISOTYPUS of Croton staminosus Müll. Arg.",NA,"2009","01","01",NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA
"200","2014-09-23 10:57:31-03","G","G","G00434717","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Glaziou, A. F. M.","2690",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00434717",NA,"Riina, R.","ISOTYPUS of Croton novi-friburgi Müll. Arg.",NA,"2009","01","01",NA,NA,NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA
"201","2014-09-23 10:57:32-03","G","G","G00434718","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Warming, J. E. B.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil","Minas Gerais",NA,NA,"-45.44222222","-18.78777778",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00434718",NA,"Riina, R.","SYNTYPUS of Croton lagoensis Müll. Arg.",NA,"2009","01","01",NA,NA,NA,NA,"-45.44222222","-18.78777778",NA,NA,NA,NA
